year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,004,GEN,FALSE,FALSE,GARY GOODSON,LIBERTARIAN,FALSE,TOTAL,2284,224910,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,004,GEN,FALSE,FALSE,TOM ROBERG,REPUBLICAN,FALSE,TOTAL,93469,224910,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,005,GEN,FALSE,FALSE,GENE PACZELT,LIBERTARIAN,FALSE,TOTAL,1382,176291,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,005,GEN,FALSE,FALSE,MIKE ROBINSON,DEMOCRAT,FALSE,TOTAL,55806,176291,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,005,GEN,FALSE,FALSE,RICHARD BURR,REPUBLICAN,FALSE,TOTAL,119103,176291,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,006,GEN,FALSE,FALSE,HOWARD COBLE,REPUBLICAN,FALSE,TOTAL,112740,127194,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,006,GEN,FALSE,FALSE,JEFFREY D BENTLEY,LIBERTARIAN,FALSE,TOTAL,14454,127194,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,007,GEN,FALSE,FALSE,MIKE MCINTYRE,DEMOCRAT,FALSE,TOTAL,124366,136290,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,007,GEN,FALSE,FALSE,PAUL MEADOWS,LIBERTARIAN,FALSE,TOTAL,11924,136290,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,008,GEN,FALSE,FALSE,BOB BURNS,LIBERTARIAN,FALSE,TOTAL,1492,133124,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,008,GEN,FALSE,FALSE,MIKE TAYLOR,DEMOCRAT,FALSE,TOTAL,64127,133124,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,008,GEN,FALSE,FALSE,"ROBERT C ""ROBIN"" HAYES",REPUBLICAN,FALSE,TOTAL,67505,133124,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,009,GEN,FALSE,FALSE,ALVIN JEFFREY TAYLOR,LIBERTARIAN,FALSE,TOTAL,2167,174082,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,009,GEN,FALSE,FALSE,RORY BLAKE,DEMOCRAT,FALSE,TOTAL,51345,174082,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,009,GEN,FALSE,FALSE,SUE WILKINS MYRICK,REPUBLICAN,FALSE,TOTAL,120570,174082,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,010,GEN,FALSE,FALSE,CASS BALLENGER,REPUBLICAN,FALSE,TOTAL,118541,138511,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,010,GEN,FALSE,FALSE,DEBORAH GARRETT EDDINS,LIBERTARIAN,FALSE,TOTAL,19970,138511,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,011,GEN,FALSE,FALSE,CHARLES H TAYLOR,REPUBLICAN,FALSE,TOTAL,112908,199523,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,011,GEN,FALSE,FALSE,CHRIS HECKERT,LIBERTARIAN,FALSE,TOTAL,2259,199523,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,011,GEN,FALSE,FALSE,DAVID YOUNG,DEMOCRAT,FALSE,TOTAL,84356,199523,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,012,GEN,FALSE,FALSE,"JOHN ""SCOTT"" KEADLE",REPUBLICAN,FALSE,TOTAL,62070,147088,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,012,GEN,FALSE,FALSE,MELVIN L WATT,DEMOCRAT,FALSE,TOTAL,82305,147088,FALSE,20230706,FALSE
1998,NORTH CAROLINA,NC,37,56,47,US HOUSE,012,GEN,FALSE,FALSE,MICHAEL G SMITH,LIBERTARIAN,FALSE,TOTAL,2713,147088,FALSE,20230706,FALSE
1998,NORTH DAKOTA,ND,38,44,36,US HOUSE,000,GEN,FALSE,FALSE,EARL POMEROY,DEMOCRAT,FALSE,TOTAL,119668,212888,FALSE,20230706,FALSE
1998,NORTH DAKOTA,ND,38,44,36,US HOUSE,000,GEN,FALSE,FALSE,KENNETH R LOUGHEAD,INDEPENDENT,FALSE,TOTAL,5709,212888,FALSE,20230706,FALSE
1998,NORTH DAKOTA,ND,38,44,36,US HOUSE,000,GEN,FALSE,FALSE,KEVIN CRAMER,REPUBLICAN,FALSE,TOTAL,87511,212888,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,001,GEN,FALSE,FALSE,ROXANNE QUALLS,DEMOCRAT,FALSE,TOTAL,82003,174424,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,001,GEN,FALSE,FALSE,STEVE CHABOT,REPUBLICAN,FALSE,TOTAL,92421,174424,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,002,GEN,FALSE,FALSE,CHARLES W SANDERS,DEMOCRAT,FALSE,TOTAL,49293,203637,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,002,GEN,FALSE,FALSE,ROB PORTMAN,REPUBLICAN,FALSE,TOTAL,154344,203637,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,003,GEN,FALSE,FALSE,JOHN S SHONDEL,REPUBLICAN,FALSE,TOTAL,50544,164742,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,003,GEN,FALSE,FALSE,TONY P HALL,DEMOCRAT,FALSE,TOTAL,114198,164742,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,004,GEN,FALSE,FALSE,MICHAEL G OXLEY,REPUBLICAN,FALSE,TOTAL,112011,175540,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,004,GEN,FALSE,FALSE,PAUL MCCLAIN,DEMOCRAT,FALSE,TOTAL,63529,175540,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,005,GEN,FALSE,FALSE,PAUL E GILLMOR,REPUBLICAN,FALSE,TOTAL,123979,185905,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,005,GEN,FALSE,FALSE,SUSAN DAVENPORT,DEMOCRAT,FALSE,TOTAL,61926,185905,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,006,GEN,FALSE,FALSE,NANCY P HOLLISTER,REPUBLICAN,FALSE,TOTAL,77711,180563,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,006,GEN,FALSE,FALSE,TED STRICKLAND,DEMOCRAT,FALSE,TOTAL,102852,180563,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,007,GEN,FALSE,FALSE,DAVID L HOBSON,REPUBLICAN,FALSE,TOTAL,120765,179697,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,007,GEN,FALSE,FALSE,DONALD E MINOR JR,DEMOCRAT,FALSE,TOTAL,49780,179697,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,007,GEN,FALSE,FALSE,JAMES A SCHRADER,LIBERTARIAN,FALSE,TOTAL,9146,179697,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,007,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,6,179697,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,008,GEN,FALSE,FALSE,JOHN A BOEHNER,REPUBLICAN,FALSE,TOTAL,127979,180891,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,008,GEN,FALSE,FALSE,JOHN W GRIFFIN,DEMOCRAT,FALSE,TOTAL,52912,180891,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,009,GEN,FALSE,FALSE,EDWARD S EMERY,REPUBLICAN,FALSE,TOTAL,30312,161105,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,009,GEN,FALSE,FALSE,MARCY KAPTUR,DEMOCRAT,FALSE,TOTAL,130793,161105,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,010,GEN,FALSE,FALSE,DENNIS J KUCINICH,DEMOCRAT,FALSE,TOTAL,110552,165567,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,010,GEN,FALSE,FALSE,JOE SLOVENEC,REPUBLICAN,FALSE,TOTAL,55015,165567,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,011,GEN,FALSE,FALSE,JAMES D HEREFORD,REPUBLICAN,FALSE,TOTAL,18592,143295,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,011,GEN,FALSE,FALSE,JEAN MURRELL CAPERS,INDEPENDENT,FALSE,TOTAL,9477,143295,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,011,GEN,FALSE,FALSE,STEPHANIE TUBBS JONES,DEMOCRAT,FALSE,TOTAL,115226,143295,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,012,GEN,FALSE,FALSE,EDWARD S BROWN,DEMOCRAT,FALSE,TOTAL,60694,184891,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,012,GEN,FALSE,FALSE,JOHN R KASICH,REPUBLICAN,FALSE,TOTAL,124197,184891,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,013,GEN,FALSE,FALSE,GRACE L DRAKE,REPUBLICAN,FALSE,TOTAL,72666,188975,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,013,GEN,FALSE,FALSE,SHERROD BROWN,DEMOCRAT,FALSE,TOTAL,116309,188975,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,014,GEN,FALSE,FALSE,THOMAS C SAWYER,DEMOCRAT,FALSE,TOTAL,106046,169073,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,014,GEN,FALSE,FALSE,TOM WATKINS,REPUBLICAN,FALSE,TOTAL,63027,169073,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,015,GEN,FALSE,FALSE,ADAM CLAY MILLER,DEMOCRAT,FALSE,TOTAL,49334,173176,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,015,GEN,FALSE,FALSE,DEBORAH PRYCE,REPUBLICAN,FALSE,TOTAL,113846,173176,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,015,GEN,FALSE,FALSE,KEVIN NESTOR,LIBERTARIAN,FALSE,TOTAL,9996,173176,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,016,GEN,FALSE,FALSE,PETER D FERGUSON,DEMOCRAT,FALSE,TOTAL,66047,183473,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,016,GEN,FALSE,FALSE,RALPH REGULA,REPUBLICAN,FALSE,TOTAL,117426,183473,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,017,GEN,FALSE,FALSE,JAMES A TRAFICANT JR,DEMOCRAT,FALSE,TOTAL,123718,181421,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,017,GEN,FALSE,FALSE,PAUL H ALBERTY,REPUBLICAN,FALSE,TOTAL,57703,181421,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,018,GEN,FALSE,FALSE,ROBERT L BURCH,DEMOCRAT,FALSE,TOTAL,74571,187690,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,018,GEN,FALSE,FALSE,ROBERT W NEY,REPUBLICAN,FALSE,TOTAL,113119,187690,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,019,GEN,FALSE,FALSE,ELIZABETH KELLEY,DEMOCRAT,FALSE,TOTAL,64090,190876,FALSE,20230706,FALSE
1998,OHIO,OH,39,31,24,US HOUSE,019,GEN,FALSE,FALSE,STEVEN C LATOURETTE,REPUBLICAN,FALSE,TOTAL,126786,190876,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,001,GEN,FALSE,FALSE,HOWARD PLOWMAN,DEMOCRAT,FALSE,TOTAL,56309,147340,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,001,GEN,FALSE,FALSE,STEVE LARGENT,REPUBLICAN,FALSE,TOTAL,91031,147340,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,002,GEN,FALSE,FALSE,ALBERT JONES,INDEPENDENT,FALSE,TOTAL,3641,148264,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,002,GEN,FALSE,FALSE,KENT PHARAOH,DEMOCRAT,FALSE,TOTAL,59042,148264,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,002,GEN,FALSE,FALSE,TOM A COBURN,REPUBLICAN,FALSE,TOTAL,85581,148264,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,003,GEN,FALSE,FALSE,WALT ROBERTS,DEMOCRAT,FALSE,TOTAL,55163,144995,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,003,GEN,FALSE,FALSE,WES WATKINS,REPUBLICAN,FALSE,TOTAL,89832,144995,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,004,GEN,FALSE,FALSE,BEN ODOM,DEMOCRAT,FALSE,TOTAL,52107,135379,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,004,GEN,FALSE,FALSE,J C WATTS JR,REPUBLICAN,FALSE,TOTAL,83272,135379,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,005,GEN,FALSE,FALSE,ERNEST J ISTOOK JR,REPUBLICAN,FALSE,TOTAL,103217,151399,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,005,GEN,FALSE,FALSE,M C SMOTHERMON,DEMOCRAT,FALSE,TOTAL,48182,151399,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,006,GEN,FALSE,FALSE,FRANK D LUCAS,REPUBLICAN,FALSE,TOTAL,85261,131271,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,006,GEN,FALSE,FALSE,PAUL M BARBY,DEMOCRAT,FALSE,TOTAL,43555,131271,FALSE,20230706,FALSE
1998,OKLAHOMA,OK,40,73,53,US HOUSE,006,GEN,FALSE,FALSE,RALPH B FINKLE JR,INDEPENDENT,FALSE,TOTAL,2455,131271,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,001,GEN,FALSE,FALSE,DAVID WU,DEMOCRAT,FALSE,TOTAL,119993,239496,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,001,GEN,FALSE,FALSE,JOHN F HRYCIUK,SOCIALIST,FALSE,TOTAL,2224,239496,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,001,GEN,FALSE,FALSE,MICHAEL DE PAULO,LIBERTARIAN,FALSE,TOTAL,4218,239496,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,001,GEN,FALSE,FALSE,MOLLY BORDONARO,REPUBLICAN,FALSE,TOTAL,112827,239496,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,001,GEN,FALSE,FALSE,OTHER,,FALSE,TOTAL,234,239496,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,002,GEN,FALSE,FALSE,GREG WALDEN,REPUBLICAN,FALSE,TOTAL,132316,215216,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,002,GEN,FALSE,FALSE,KEVIN M CAMPBELL,DEMOCRAT,FALSE,TOTAL,74924,215216,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,002,GEN,FALSE,FALSE,LINDSEY BRADSHAW,LIBERTARIAN,FALSE,TOTAL,4729,215216,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,002,GEN,FALSE,FALSE,OTHER,,FALSE,TOTAL,474,215216,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,002,GEN,FALSE,FALSE,"ROHN ""GRANDPA"" WEBB",SOCIALIST,FALSE,TOTAL,2773,215216,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,003,GEN,FALSE,FALSE,BRUCE ALEXANDER KNIGHT,LIBERTARIAN,FALSE,TOTAL,16930,183351,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,003,GEN,FALSE,FALSE,EARL BLUMENAUER,DEMOCRAT,FALSE,TOTAL,153889,183351,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,003,GEN,FALSE,FALSE,OTHER,,FALSE,TOTAL,2333,183351,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,003,GEN,FALSE,FALSE,"WALTER F ""WALT"" BROWN",SOCIALIST,FALSE,TOTAL,10199,183351,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,004,GEN,FALSE,FALSE,KARL G SORG,SOCIALIST,FALSE,TOTAL,2694,224637,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,004,GEN,FALSE,FALSE,OTHER,,FALSE,TOTAL,276,224637,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,004,GEN,FALSE,FALSE,PETER A DEFAZIO,DEMOCRAT,FALSE,TOTAL,157524,224637,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,004,GEN,FALSE,FALSE,STEVE J WEBB,REPUBLICAN,FALSE,TOTAL,64143,224637,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,005,GEN,FALSE,FALSE,BLAINE THALLHEIMER,LIBERTARIAN,FALSE,TOTAL,2979,227657,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,005,GEN,FALSE,FALSE,DARLENE HOOLEY,DEMOCRAT,FALSE,TOTAL,124916,227657,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,005,GEN,FALSE,FALSE,ED DOVER,SOCIALIST,FALSE,TOTAL,1378,227657,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,005,GEN,FALSE,FALSE,JIM BURNS,NATURAL LAW,FALSE,TOTAL,2284,227657,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,005,GEN,FALSE,FALSE,MARYLIN SHANNON,REPUBLICAN,FALSE,TOTAL,92215,227657,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,005,GEN,FALSE,FALSE,MICHAEL DONNELLY,PACIFIC,FALSE,TOTAL,3637,227657,FALSE,20230706,FALSE
1998,OREGON,OR,41,92,72,US HOUSE,005,GEN,FALSE,FALSE,OTHER,,FALSE,TOTAL,248,227657,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,001,GEN,FALSE,FALSE,JOHN FEATHERMAN,LIBERTARIAN,FALSE,TOTAL,1198,95848,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,001,GEN,FALSE,FALSE,NANCY COLE,WORKERS CAMPAIGN,FALSE,TOTAL,964,95848,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,001,GEN,FALSE,FALSE,ROBERT A BRADY,DEMOCRAT,FALSE,TOTAL,77788,95848,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,001,GEN,FALSE,FALSE,WILLIAM M HARRISON,REPUBLICAN,FALSE,TOTAL,15898,95848,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,002,GEN,FALSE,FALSE,ANNE MARIE MULLIGAN,REPUBLICAN,FALSE,TOTAL,16001,118764,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,002,GEN,FALSE,FALSE,CHAKA FATTAH,DEMOCRAT,FALSE,TOTAL,102763,118764,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,003,GEN,FALSE,FALSE,CHARLES F DOUGHERTY,REPUBLICAN,TRUE,TOTAL,45390,111660,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,003,GEN,FALSE,FALSE,ROBERT A BORSKI,DEMOCRAT,FALSE,TOTAL,66270,111660,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,004,GEN,FALSE,FALSE,MIKE TURZAI,REPUBLICAN,FALSE,TOTAL,58485,161685,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,004,GEN,FALSE,FALSE,RON KLINK,DEMOCRAT,FALSE,TOTAL,103183,161685,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,004,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,17,161685,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,005,GEN,FALSE,FALSE,JOHN E PETERSON,REPUBLICAN,FALSE,TOTAL,99502,117323,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,005,GEN,FALSE,FALSE,WILLIAM M BELITSKUS,GREEN,FALSE,TOTAL,17734,117323,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,005,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,87,117323,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,006,GEN,FALSE,FALSE,JOHN MECKLEY,REPUBLICAN,FALSE,TOTAL,54579,139953,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,006,GEN,FALSE,FALSE,TIM HOLDEN,DEMOCRAT,FALSE,TOTAL,85374,139953,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,007,GEN,FALSE,FALSE,CURT WELDON,REPUBLICAN,FALSE,TOTAL,119491,166411,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,007,GEN,FALSE,FALSE,MARTIN J D'URSO,DEMOCRAT,FALSE,TOTAL,46920,166411,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,008,GEN,FALSE,FALSE,BILL TUTHILL,DEMOCRAT,FALSE,TOTAL,48320,148200,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,008,GEN,FALSE,FALSE,CAROLYN BOYCE,NATURAL LAW,FALSE,TOTAL,1022,148200,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,008,GEN,FALSE,FALSE,JAMES C GREENWOOD,REPUBLICAN,FALSE,TOTAL,93697,148200,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,008,GEN,FALSE,FALSE,JAMES R BLAIR,REFORM,FALSE,TOTAL,1229,148200,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,008,GEN,FALSE,FALSE,SCOTT WOLFERTZ,CONSTITUTIONAL,FALSE,TOTAL,3917,148200,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,008,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,15,148200,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,009,GEN,FALSE,FALSE,BUD SHUSTER,REPUBLICAN,FALSE,TOTAL,125409,126027,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,009,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,618,126027,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,010,GEN,FALSE,FALSE,DON SHERWOOD,REPUBLICAN,FALSE,TOTAL,84275,173056,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,010,GEN,FALSE,FALSE,PATRICK CASEY,DEMOCRAT,FALSE,TOTAL,83760,173056,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,010,GEN,FALSE,FALSE,THOMAS J MCLAUGHLIN,REFORM,FALSE,TOTAL,4998,173056,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,010,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,23,173056,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,011,GEN,FALSE,FALSE,PAUL E KANJORSKI,DEMOCRAT,FALSE,TOTAL,88933,133065,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,011,GEN,FALSE,FALSE,STEPHEN A URBAN,REPUBLICAN,FALSE,TOTAL,44123,133065,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,011,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,9,133065,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,012,GEN,FALSE,FALSE,JOHN P MURTHA,DEMOCRAT,FALSE,TOTAL,100528,146780,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,012,GEN,FALSE,FALSE,TIMOTHY E HOLLOWAY,REPUBLICAN,FALSE,TOTAL,46239,146780,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,012,GEN,FALSE,FALSE,WRITEIN,,TRUE,TOTAL,13,146780,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,013,GEN,FALSE,FALSE,JON D FOX,REPUBLICAN,FALSE,TOTAL,85915,184490,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,013,GEN,FALSE,FALSE,JOSEPH M HOEFFEL,DEMOCRAT,FALSE,TOTAL,95105,184490,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,013,GEN,FALSE,FALSE,THOMAS PATRICK BURKE,LIBERTARIAN,FALSE,TOTAL,3470,184490,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,014,GEN,FALSE,FALSE,BILL RAVOTTI,REPUBLICAN,FALSE,TOTAL,52745,137736,FALSE,20230706,FALSE
1998,PENNSYLVANIA,PA,42,23,14,US HOUSE,014,GEN,FALSE,FALSE,DOROTHY L KOLIS,SOCIALIST WORKERS,FALSE,TOTAL,1625,137736,FALSE,20230706,FALSE
