LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
3401830,bloomfield township school district,NJ,suburban-large,1994-1995,0.158384478321125,9.54266481884775,10.0178182538111,13.0073252821224,67.2738071668977,NA,5051,Diverse,0.0517573554510154,Highly integrated
3401830,bloomfield township school district,NJ,suburban-large,2016-2017,0.304584802821417,8.48028214171209,25.23244629689,37.6723308752805,28.069894196858,0.240461686437961,6238,Diverse,0.0935093992906489,Somewhat integrated
3401860,bloomingdale school district,NJ,suburban-large,1994-1995,0,1.5406162464986,2.80112044817927,3.92156862745098,91.7366946778711,NA,714,Extremely undiverse,NA,NA
3401860,bloomingdale school district,NJ,suburban-large,2016-2017,0.178890876565295,4.11449016100179,3.7567084078712,19.3202146690519,71.9141323792487,0.715563506261181,559,Diverse,NA,NA
3401890,bloomsbury school district,NJ,suburban-large,1994-1995,0,2.06185567010309,0,3.09278350515464,94.8453608247423,NA,97,Extremely undiverse,NA,NA
3401890,bloomsbury school district,NJ,suburban-large,2016-2017,0,0,8.33333333333333,1.85185185185185,89.8148148148148,0,108,Undiverse,NA,NA
3401920,bogota public school district,NJ,suburban-large,1994-1995,0,6.18081180811808,5.44280442804428,18.1734317343173,70.2029520295203,NA,1084,Diverse,NA,NA
3401920,bogota public school district,NJ,suburban-large,2016-2017,0.0917431192660551,10.3669724770642,8.53211009174312,61.8348623853211,18.0733944954128,1.10091743119266,1090,Diverse,NA,NA
3401950,boonton town school district,NJ,suburban-large,1994-1995,0.831443688586546,11.1111111111111,5.74452003023432,5.13983371126228,77.1730914588057,NA,1323,Undiverse,NA,NA
3401950,boonton town school district,NJ,suburban-large,2016-2017,0,16.4859002169197,6.57989877078814,17.6428054953001,58.9298626174982,0.361532899493854,1383,Diverse,NA,NA
3401980,boonton township school district,NJ,suburban-large,1994-1995,0,1.82648401826484,0.45662100456621,0,97.7168949771689,NA,438,Extremely undiverse,NA,NA
3401980,boonton township school district,NJ,suburban-large,2016-2017,0.225225225225225,4.5045045045045,3.15315315315315,3.37837837837838,86.9369369369369,1.8018018018018,444,Undiverse,NA,NA
3402030,bordentown regional school district,NJ,suburban-large,1994-1995,0.177935943060498,3.3214709371293,12.514827995255,2.43179122182681,81.5539739027283,NA,1686,Undiverse,NA,NA
3402030,bordentown regional school district,NJ,suburban-large,2016-2017,0.0402414486921529,10.0201207243461,13.8832997987928,8.69215291750503,67.1629778672032,0.201207243460765,2485,Diverse,NA,NA
3402100,bound brook school district,NJ,suburban-large,1994-1995,0,3.93822393822394,6.17760617760618,27.5675675675676,62.3166023166023,NA,1295,Diverse,NA,NA
3402100,bound brook school district,NJ,suburban-large,2016-2017,0.10498687664042,1.5748031496063,10.6561679790026,71.8110236220472,14.3307086614173,1.52230971128609,1905,Diverse,NA,NA
3402130,bradley beach elementary school district,NJ,suburban-large,1994-1995,0.518134715025907,1.55440414507772,13.4715025906736,17.8756476683938,66.580310880829,NA,386,Diverse,NA,NA
3402130,bradley beach elementary school district,NJ,suburban-large,2016-2017,0,1.04529616724739,3.48432055749129,56.4459930313589,35.8885017421603,3.13588850174216,287,Diverse,NA,NA
3402160,branchburg township school district,NJ,suburban-large,1994-1995,0,5.92153960029608,1.85048112509252,1.92450037009623,90.3034789045152,NA,1351,Extremely undiverse,NA,NA
3402160,branchburg township school district,NJ,suburban-large,2016-2017,0.0683060109289618,11.1338797814208,2.80054644808743,6.76229508196721,76.6393442622951,2.59562841530055,1464,Undiverse,NA,NA
3402220,brick township public school district,NJ,suburban-large,1994-1995,0.170871444366268,1.25640767916374,1.48758669212986,3.40737762589205,93.6777565584481,NA,9949,Extremely undiverse,NA,NA
3402220,brick township public school district,NJ,suburban-large,2016-2017,0.169625692638245,2.47653511251838,6.17437521203212,14.0902408684835,76.0488521994798,1.0403709148479,8843,Undiverse,NA,NA
3402250,bridgeton city school district,NJ,town-fringe,1994-1995,0.706251634841747,0.496991891184933,58.6450431598221,15.8514255820037,24.3002877321475,NA,3823,Diverse,0.0232615798198479,Highly integrated
3402250,bridgeton city school district,NJ,town-fringe,2016-2017,0.274113414425218,0.137056707212609,22.837073839301,71.2009593969505,4.21449374678773,1.33630289532294,5837,Diverse,0.0050049681560119,Highly integrated
3402280,bridgewater-raritan regional school district,NJ,suburban-large,1994-1995,0.168719419605197,9.68449468533828,2.85135819132782,4.33608908385355,82.9593386198751,NA,5927,Undiverse,NA,NA
3402280,bridgewater-raritan regional school district,NJ,suburban-large,2016-2017,0.0235128144838937,28.3917234893017,3.04490947566424,11.2508817305431,55.4432165530214,1.84575593698566,8506,Diverse,0.0363626178419715,Highly integrated
3402310,brielle boro school district,NJ,suburban-large,1994-1995,0,1.19047619047619,6.19047619047619,1.9047619047619,90.7142857142857,NA,420,Extremely undiverse,NA,NA
3402310,brielle boro school district,NJ,suburban-large,2016-2017,0,0.922509225092251,0.55350553505535,4.61254612546125,92.4354243542436,1.4760147601476,542,Extremely undiverse,NA,NA
3402340,brigantine public school district,NJ,suburban-midsize,1994-1995,0,7.94824399260628,10.6284658040665,18.5767097966728,62.8465804066543,NA,1082,Diverse,NA,NA
3402340,brigantine public school district,NJ,suburban-midsize,2016-2017,0.163132137030995,8.80913539967374,6.36215334420881,14.6818923327896,69.9836867862969,0,613,Diverse,NA,NA
3402370,brooklawn public school district,NJ,suburban-large,1994-1995,0,0,0,0.843881856540084,99.1561181434599,NA,237,Extremely undiverse,NA,NA
3402370,brooklawn public school district,NJ,suburban-large,2016-2017,0,3.90879478827362,16.6123778501629,14.9837133550489,61.2377850162867,3.25732899022801,307,Diverse,NA,NA
3402400,buena regional school district,NJ,rural-fringe,1994-1995,0.169995750106247,0.297492562685933,15.8946026349341,13.4721631959201,70.1657458563536,NA,2353,Diverse,0.0300388173866053,Highly integrated
3402400,buena regional school district,NJ,rural-fringe,2016-2017,0,1.60132523467697,16.8967421314191,27.167310877968,53.9480949751518,0.386526780784097,1811,Diverse,NA,NA
3402430,burlington city public school district,NJ,suburban-large,1994-1995,0,1.72987358616101,40.2528276779774,2.66134397870925,55.355954757152404,NA,1503,Diverse,NA,NA
3402430,burlington city public school district,NJ,suburban-large,2016-2017,0.0587889476778366,3.58612580834803,51.793062904174,10.2292768959436,33.3333333333333,0.999412110523222,1701,Diverse,NA,NA
3402440,burlington co spec serv,NJ,NA,1994-1995,0.345721694036301,0.777873811581677,33.1028522039758,4.58081244598099,61.1927398444252,NA,1157,Diverse,NA,NA
3402460,burlington township board of education,NJ,suburban-large,1994-1995,0,2.83018867924528,30.293501048218,3.87840670859539,62.9979035639413,NA,1908,Diverse,NA,NA
3402460,burlington township board of education,NJ,suburban-large,2016-2017,0.283578241814901,10.2861562258314,31.8123227635989,10.0799175045115,43.5937097189997,3.94431554524362,3879,Diverse,NA,NA
3402490,burlington co voc-tech,NJ,NA,1994-1995,0.0767459708365311,0.306983883346124,25.3261703760553,6.29316960859555,67.9969301611665,NA,1303,Diverse,NA,NA
3402520,butler public school district,NJ,suburban-large,1994-1995,0.497512437810945,2.23880597014925,0.497512437810945,3.64842454394693,93.1177446102819,NA,1206,Extremely undiverse,NA,NA
3402520,butler public school district,NJ,suburban-large,2016-2017,0,2.58764607679466,1.3355592654424,15.5258764607679,80.0500834724541,0.500834724540901,1198,Undiverse,NA,NA
3402550,byram township school district,NJ,rural-fringe,1994-1995,0,1.29482071713147,1.39442231075697,1.99203187250996,95.3187250996016,NA,1004,Extremely undiverse,NA,NA
3402550,byram township school district,NJ,rural-fringe,2016-2017,0,1.85185185185185,2.08333333333333,5.09259259259259,90.8564814814815,0.115740740740741,864,Extremely undiverse,NA,NA
3402580,caldwell-west caldwell school district,NJ,suburban-large,1994-1995,0,5.32859680284192,0.532859680284192,2.97513321492007,91.1634103019538,NA,2252,Extremely undiverse,NA,NA
3402580,caldwell-west caldwell school district,NJ,suburban-large,2016-2017,0,4.90421455938697,1.64750957854406,11.5325670498084,81.5325670498084,0.383141762452107,2610,Undiverse,NA,NA
3402610,califon borough school district,NJ,rural-fringe,1994-1995,0,0,0,0,100,NA,153,Extremely undiverse,NA,NA
3402610,califon borough school district,NJ,rural-fringe,2016-2017,0,0,0,6.45161290322581,93.5483870967742,0,93,Extremely undiverse,NA,NA
3402640,camden city public schools,NJ,city-small,1994-1995,0.035643362696675,2.29135903050053,58.7860889047304,35.2818371607516,3.60507154132084,NA,19639,Diverse,0.226247432432825,Not integrated
3402640,camden city public schools,NJ,city-small,2016-2017,0.0643252283545607,1.13212401904027,45.3106908529525,52.6051717483597,0.746172648912904,0.141515502380033,7773,Diverse,NA,NA
3402670,camden county voc-tech,NJ,NA,1994-1995,0.0889679715302491,0.667259786476868,35.1868327402135,32.3398576512456,31.7170818505338,NA,2248,Diverse,NA,NA
3402700,cape may city school district,NJ,suburban-small,1994-1995,0.326797385620915,0.65359477124183,15.6862745098039,3.26797385620915,80.0653594771242,NA,306,Undiverse,NA,NA
3402700,cape may city school district,NJ,suburban-small,2016-2017,0,2.92682926829268,6.82926829268293,20.4878048780488,69.7560975609756,0,205,Diverse,NA,NA
3402730,cape may co voc-tech,NJ,NA,1994-1995,0,0.531914893617021,11.436170212766,4.25531914893617,83.7765957446808,NA,376,Undiverse,NA,NA
3402740,cape may co special serv,NJ,NA,1994-1995,0,0.246913580246914,18.2716049382716,5.92592592592593,75.5555555555556,NA,405,Undiverse,NA,NA
3402790,carlstadt public school district,NJ,suburban-large,1994-1995,0,6.27240143369176,3.04659498207885,8.42293906810036,82.258064516129,NA,558,Undiverse,NA,NA
3402790,carlstadt public school district,NJ,suburban-large,2016-2017,0,8.90538033395176,6.30797773654917,25.0463821892393,59.3692022263451,0.371057513914657,539,Diverse,NA,NA
3402800,carlstadt-east rutherford regional high school district,NJ,suburban-large,1994-1995,0,8.68544600938967,4.69483568075117,9.38967136150235,77.2300469483568,NA,426,Undiverse,NA,NA
3402800,carlstadt-east rutherford regional high school district,NJ,suburban-large,2016-2017,0,10.9473684210526,7.78947368421053,32.6315789473684,48.6315789473684,0,475,Diverse,NA,NA
3402820,carteret public school district,NJ,suburban-large,1994-1995,0,9.40665701881331,12.3371924746744,29.3415340086831,48.9146164978292,NA,2764,Diverse,0.0189812400059338,Highly integrated
3402820,carteret public school district,NJ,suburban-large,2016-2017,0.0541858574911948,24.9254944459496,18.1522622595503,43.8634516391222,11.3248442156597,1.67976158222704,3691,Diverse,NA,NA
3402850,cedar grove township school district,NJ,suburban-large,1994-1995,0,7.10862619808307,0.798722044728434,2.31629392971246,89.776357827476,NA,1252,Undiverse,NA,NA
3402850,cedar grove township school district,NJ,suburban-large,2016-2017,0.249843847595253,7.49531542785759,1.81136789506558,5.87133041848845,84.5096814490943,0.0624609618988132,1601,Undiverse,NA,NA
3402880,sterling regional school district,NJ,suburban-large,1994-1995,0.542740841248304,1.49253731343284,11.6689280868385,2.8493894165536,83.4464043419267,NA,737,Undiverse,NA,NA
3402880,sterling regional school district,NJ,suburban-large,2016-2017,0.210526315789474,4.94736842105263,19.1578947368421,10,64.2105263157895,1.47368421052632,950,Diverse,NA,NA
3402910,central regional school district,NJ,suburban-large,1994-1995,0,0.736126840317101,3.22763306908267,3.05775764439411,92.9784824462061,NA,1766,Extremely undiverse,NA,NA
3402910,central regional school district,NJ,suburban-large,2016-2017,0.0954653937947494,1.67064439140811,5.87112171837709,14.9403341288783,73.2696897374702,4.1527446300716,2095,Diverse,NA,NA
3403000,cherry hill school district,NJ,suburban-large,1994-1995,0.119319876702794,11.6535746246396,5.14069802127871,1.81962811971761,81.2667793576613,NA,10057,Undiverse,NA,NA
3403000,cherry hill school district,NJ,suburban-large,2016-2017,0.0361958193828613,17.3377974843906,7.93593339969234,10.9763822278527,59.9764727174011,3.73721835128043,11051,Diverse,0.0390236009860648,Highly integrated
3403030,chesilhurst,NJ,NA,1994-1995,0,0,79.6052631578947,1.31578947368421,19.0789473684211,NA,152,Undiverse,NA,NA
3403060,chester school district,NJ,suburban-large,1994-1995,0,3.67261280167891,0.629590766002099,1.57397691500525,94.1238195173137,NA,953,Extremely undiverse,NA,NA
3403060,chester school district,NJ,suburban-large,2016-2017,0,5.38116591928251,1.0762331838565,8.52017937219731,83.6771300448431,1.34529147982063,1115,Undiverse,NA,NA
3403090,chesterfield township school district,NJ,suburban-large,1994-1995,0,0.790513833992095,0.395256916996047,1.18577075098814,97.6284584980237,NA,253,Extremely undiverse,NA,NA
3403090,chesterfield township school district,NJ,suburban-large,2016-2017,0.261780104712042,28.5340314136126,4.84293193717278,3.79581151832461,59.1623036649215,3.40314136125654,764,Diverse,NA,NA
3403120,cinnaminson township public schools,NJ,suburban-large,1994-1995,0,2.43342516069789,6.8870523415978004,1.69880624426079,88.9807162534435,NA,2178,Undiverse,NA,NA
3403120,cinnaminson township public schools,NJ,suburban-large,2016-2017,0.161681487469685,2.95068714632175,7.76071139854487,6.50767987065481,78.5772029102668,4.04203718674212,2474,Undiverse,NA,NA
3403150,clark township public schools,NJ,suburban-large,1994-1995,0.0836820083682008,3.84937238493724,0,3.01255230125523,93.0543933054393,NA,1195,Extremely undiverse,NA,NA
3403150,clark township public schools,NJ,suburban-large,2016-2017,0.0437062937062937,3.36538461538462,1.13636363636364,9.35314685314685,85.9702797202797,0.131118881118881,2288,Undiverse,NA,NA
3403180,clayton public school district,NJ,suburban-large,1994-1995,0.0898472596585804,0.718778077268643,23.3602875112309,2.51572327044025,73.3153638814016,NA,1113,Diverse,NA,NA
3403180,clayton public school district,NJ,suburban-large,2016-2017,0.278357689631176,2.64439805149617,25.2609603340292,12.6652748782185,50.3131524008351,8.83785664578984,1437,Diverse,NA,NA
3403210,clearview regional high school district,NJ,suburban-large,1994-1995,0,0.891530460624071,2.22882615156018,1.11441307578009,95.7652303120357,NA,1346,Extremely undiverse,NA,NA
3403210,clearview regional high school district,NJ,suburban-large,2016-2017,0,3.59104351499789,5.44993662864385,3.46430080270384,86.1850443599493,1.30967469370511,2367,Undiverse,NA,NA
3403240,clementon elementary school district,NJ,suburban-large,1994-1995,0,1,15,3,81,NA,500,Undiverse,NA,NA
3403240,clementon elementary school district,NJ,suburban-large,2016-2017,0.22075055187638,1.54525386313466,20.9713024282561,25.60706401766,44.8123620309051,6.84326710816777,453,Diverse,NA,NA
3403270,cliffside park school district,NJ,suburban-large,1994-1995,0,7.05774518790101,1.92483959670027,26.5811182401467,64.4362969752521,NA,2182,Diverse,NA,NA
3403270,cliffside park school district,NJ,suburban-large,2016-2017,0,5.20663846404165,2.66840221282135,54.9625772860397,36.7393426618939,0.423039375203384,3073,Diverse,NA,NA
3403300,clifton public school district,NJ,suburban-large,1994-1995,0.0856583455702398,7.61135584924131,3.01027900146843,18.7102300538424,70.5824767498776,NA,8172,Diverse,0.0966588504883401,Somewhat integrated
3403300,clifton public school district,NJ,suburban-large,2016-2017,0.229547332659994,7.18024056560463,4.48076393352309,55.5320907171059,32.2835368653016,0.293820585804793,10891,Diverse,0.07540119273828,Highly integrated
3403330,clinton-glen gardner school district,NJ,suburban-large,1994-1995,0,2.8322440087146,0.65359477124183,2.39651416122004,94.1176470588235,NA,459,Extremely undiverse,NA,NA
3403330,clinton-glen gardner school district,NJ,suburban-large,2016-2017,0,7.76053215077605,2.66075388026608,13.3037694013304,75.3880266075388,0.886917960088692,451,Undiverse,NA,NA
3403360,clinton township school district,NJ,suburban-large,1994-1995,0,2.33196159122085,1.64609053497942,1.09739368998628,94.9245541838134,NA,1458,Extremely undiverse,NA,NA
3403360,clinton township school district,NJ,suburban-large,2016-2017,0.0753579502637528,7.68651092690279,2.11002260738508,5.50113036925396,82.3662396382818,2.26073850791258,1327,Undiverse,NA,NA
3403390,closter public school district,NJ,suburban-large,1994-1995,0,27.2625698324022,1.22905027932961,2.45810055865922,69.0502793296089,NA,895,Diverse,NA,NA
