player,season,rank,date,game_num,age,team,at,opp,location,outcome,goals,assists,points,plus_minus,penalty_min,goals_even,goals_powerplay,goals_short,goals_gamewinner,assists_even,assists_powerplay,assists_short,shots,shot_percent
John Tavares,2019,46,2019-01-17,46,28-119,TOR,@,TBL,Away,W,0,2,2,2,0,0,0,0,0,2,0,0,2,0
John Tavares,2019,47,2019-01-18,47,28-120,TOR,@,FLA,Away,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0
John Tavares,2019,48,2019-01-20,48,28-122,TOR,NA,ARI,Home,L,1,0,1,-1,0,1,0,0,0,0,0,0,2,50
John Tavares,2019,49,2019-01-23,49,28-125,TOR,NA,WSH,Home,W,0,1,1,-1,0,0,0,0,0,0,1,0,6,0
John Tavares,2019,50,2019-02-01,50,28-134,TOR,@,DET,Away,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,4,0
John Tavares,2019,51,2019-02-02,51,28-135,TOR,NA,PIT,Home,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0
John Tavares,2019,52,2019-02-04,52,28-137,TOR,NA,ANA,Home,W,1,1,2,1,0,1,0,0,0,1,0,0,3,33.3
John Tavares,2019,53,2019-02-06,53,28-139,TOR,NA,OTT,Home,W,1,1,2,2,0,1,0,0,0,1,0,0,4,25
John Tavares,2019,54,2019-02-09,54,28-142,TOR,@,MTL,Away,W,1,1,2,2,4,1,0,0,1,1,0,0,1,100
John Tavares,2019,55,2019-02-10,55,28-143,TOR,@,NYR,Away,L,0,0,0,-3,0,0,0,0,0,0,0,0,8,0
John Tavares,2019,56,2019-02-12,56,28-145,TOR,@,COL,Away,W,0,2,2,0,0,0,0,0,0,0,2,0,2,0
John Tavares,2019,57,2019-02-14,57,28-147,TOR,@,VEG,Away,W,0,1,1,0,0,0,0,0,0,1,0,0,3,0
John Tavares,2019,58,2019-02-16,58,28-149,TOR,@,ARI,Away,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
John Tavares,2019,59,2019-02-19,59,28-152,TOR,@,STL,Away,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,3,0
John Tavares,2019,60,2019-02-21,60,28-154,TOR,NA,WSH,Home,L,1,0,1,-1,0,1,0,0,0,0,0,0,2,50
John Tavares,2019,61,2019-02-23,61,28-156,TOR,NA,MTL,Home,W,0,1,1,1,0,0,0,0,0,0,1,0,3,0
John Tavares,2019,62,2019-02-25,62,28-158,TOR,NA,BUF,Home,W,1,0,1,0,2,1,0,0,0,0,0,0,3,33.3
John Tavares,2019,63,2019-02-27,63,28-160,TOR,NA,EDM,Home,W,1,1,2,0,0,0,1,0,0,0,1,0,7,14.3
John Tavares,2019,64,2019-02-28,64,28-161,TOR,@,NYI,Away,L,0,0,0,0,0,0,0,0,0,0,0,0,5,0
John Tavares,2019,65,2019-03-02,65,28-163,TOR,NA,BUF,Home,W,1,2,3,3,2,1,0,0,0,2,0,0,3,33.3
John Tavares,2019,66,2019-03-04,66,28-165,TOR,@,CGY,Away,W,0,1,1,3,0,0,0,0,0,1,0,0,1,0
John Tavares,2019,67,2019-03-06,67,28-167,TOR,@,VAN,Away,L-OT,0,1,1,0,0,0,0,0,0,1,0,0,1,0
John Tavares,2019,68,2019-03-09,68,28-170,TOR,@,EDM,Away,W,1,2,3,1,0,1,0,0,0,1,1,0,5,20
John Tavares,2019,69,2019-03-11,69,28-172,TOR,NA,TBL,Home,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
John Tavares,2019,70,2019-03-13,70,28-174,TOR,NA,CHI,Home,L,1,0,1,0,0,1,0,0,0,0,0,0,5,20
John Tavares,2019,71,2019-03-15,71,28-176,TOR,NA,PHI,Home,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0
John Tavares,2019,72,2019-03-16,72,28-177,TOR,@,OTT,Away,L,1,1,2,-1,0,0,1,0,0,1,0,0,4,25
John Tavares,2019,73,2019-03-19,73,28-180,TOR,@,NSH,Away,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0
John Tavares,2019,74,2019-03-20,74,28-181,TOR,@,BUF,Away,W,1,1,2,2,0,1,0,0,0,1,0,0,6,16.7
John Tavares,2019,75,2019-03-23,75,28-184,TOR,NA,NYR,Home,L-OT,0,1,1,0,0,0,0,0,0,1,0,0,3,0
John Tavares,2019,76,2019-03-25,76,28-186,TOR,NA,FLA,Home,W,4,0,4,1,0,3,1,0,1,0,0,0,5,80
John Tavares,2019,77,2019-03-27,77,28-188,TOR,@,PHI,Away,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
John Tavares,2019,78,2019-03-30,78,28-191,TOR,@,OTT,Away,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0
John Tavares,2019,79,2019-04-01,79,28-193,TOR,@,NYI,Away,W,1,0,1,1,2,1,0,0,1,0,0,0,2,50
John Tavares,2019,80,2019-04-02,80,28-194,TOR,NA,CAR,Home,L,1,0,1,-2,2,0,1,0,0,0,0,0,3,33.3
John Tavares,2019,81,2019-04-04,81,28-196,TOR,NA,TBL,Home,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0
John Tavares,2019,82,2019-04-06,82,28-198,TOR,@,MTL,Away,L-SO,0,0,0,2,0,0,0,0,0,0,0,0,8,0
John Tavares,2020,1,2019-10-02,1,29-012,TOR,NA,OTT,Home,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0
John Tavares,2020,2,2019-10-04,2,29-014,TOR,@,CBJ,Away,W,0,2,2,1,0,0,0,0,0,1,1,0,2,0
John Tavares,2020,3,2019-10-05,3,29-015,TOR,NA,MTL,Home,L-SO,0,0,0,-1,2,0,0,0,0,0,0,0,2,0
John Tavares,2020,4,2019-10-07,4,29-017,TOR,NA,STL,Home,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,NA
John Tavares,2020,5,2019-10-10,5,29-020,TOR,NA,TBL,Home,L,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3
John Tavares,2020,6,2019-10-12,6,29-022,TOR,@,DET,Away,W,0,1,1,0,0,0,0,0,0,1,0,0,0,NA
John Tavares,2020,7,2019-10-15,7,29-025,TOR,NA,MIN,Home,W,1,0,1,2,0,1,0,0,0,0,0,0,1,100
John Tavares,2020,8,2019-10-16,8,29-026,TOR,@,WSH,Away,L,1,0,1,-1,0,1,0,0,0,0,0,0,4,25
John Tavares,2020,9,2019-11-05,9,29-046,TOR,NA,LAK,Home,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0
John Tavares,2020,10,2019-11-07,10,29-048,TOR,NA,VEG,Home,W,1,1,2,1,0,1,0,0,1,0,1,0,4,25
John Tavares,2020,11,2019-11-09,11,29-050,TOR,NA,PHI,Home,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,3,0
John Tavares,2020,12,2019-11-10,12,29-051,TOR,@,CHI,Away,L,1,1,2,-2,0,0,1,0,0,0,1,0,3,33.3
John Tavares,2020,13,2019-11-13,13,29-054,TOR,@,NYI,Away,L,1,1,2,1,0,1,0,0,0,1,0,0,2,50
John Tavares,2020,14,2019-11-15,14,29-056,TOR,NA,BOS,Home,L,0,1,1,-1,0,0,0,0,0,1,0,0,1,0
John Tavares,2020,15,2019-11-16,15,29-057,TOR,@,PIT,Away,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0
John Tavares,2020,16,2019-11-19,16,29-060,TOR,@,VEG,Away,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0
John Tavares,2020,17,2019-11-21,17,29-062,TOR,@,ARI,Away,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0
John Tavares,2020,18,2019-11-23,18,29-064,TOR,@,COL,Away,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0
John Tavares,2020,19,2019-11-27,19,29-068,TOR,@,DET,Away,W,1,1,2,2,0,1,0,0,0,1,0,0,5,20
John Tavares,2020,20,2019-11-29,20,29-070,TOR,@,BUF,Away,L,2,0,2,0,0,2,0,0,0,0,0,0,3,66.7
John Tavares,2020,21,2019-11-30,21,29-071,TOR,NA,BUF,Home,W,1,1,2,0,2,1,0,0,1,0,1,0,2,50
John Tavares,2020,22,2019-12-03,22,29-074,TOR,@,PHI,Away,L,0,0,0,0,0,0,0,0,0,0,0,0,5,0
John Tavares,2020,23,2019-12-04,23,29-075,TOR,NA,COL,Home,L,0,0,0,-1,0,0,0,0,0,0,0,0,8,0
John Tavares,2020,24,2019-12-07,24,29-078,TOR,@,STL,Away,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0
John Tavares,2020,25,2019-12-10,25,29-081,TOR,@,VAN,Away,W,2,1,3,3,0,2,0,0,1,1,0,0,5,40
John Tavares,2020,26,2019-12-12,26,29-083,TOR,@,CGY,Away,L,1,1,2,-1,0,1,0,0,0,1,0,0,5,20
John Tavares,2020,27,2019-12-14,27,29-085,TOR,@,EDM,Away,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0
John Tavares,2020,28,2019-12-17,28,29-088,TOR,NA,BUF,Home,W,0,0,0,0,2,0,0,0,0,0,0,0,4,0
John Tavares,2020,29,2019-12-20,29,29-091,TOR,@,NYR,Away,W,0,0,0,-2,0,0,0,0,0,0,0,0,5,0
John Tavares,2020,30,2019-12-21,30,29-092,TOR,NA,DET,Home,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0
John Tavares,2020,31,2019-12-23,31,29-094,TOR,NA,CAR,Home,W,1,2,3,-1,0,0,1,0,0,1,1,0,4,25
John Tavares,2020,32,2019-12-27,32,29-098,TOR,@,NJD,Away,W,1,2,3,1,0,0,1,0,0,2,0,0,7,14.3
John Tavares,2020,33,2019-12-28,33,29-099,TOR,NA,NYR,Home,L-OT,0,1,1,-1,0,0,0,0,0,0,1,0,3,0
John Tavares,2020,34,2019-12-31,34,29-102,TOR,@,MIN,Away,W,1,1,2,3,0,1,0,0,0,1,0,0,5,20
John Tavares,2020,35,2020-01-02,35,29-104,TOR,@,WPG,Away,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0
John Tavares,2020,36,2020-01-04,36,29-106,TOR,NA,NYI,Home,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0
John Tavares,2020,37,2020-01-06,37,29-108,TOR,NA,EDM,Home,L,0,0,0,-3,0,0,0,0,0,0,0,0,3,0
John Tavares,2020,38,2020-01-08,38,29-110,TOR,NA,WPG,Home,L-SO,0,0,0,-1,2,0,0,0,0,0,0,0,5,0
John Tavares,2020,39,2020-01-12,39,29-114,TOR,@,FLA,Away,L,1,0,1,-3,0,1,0,0,0,0,0,0,6,16.7
John Tavares,2020,40,2020-01-14,40,29-116,TOR,NA,NJD,Home,W,1,2,3,0,0,1,0,0,0,1,1,0,2,50
John Tavares,2020,41,2020-01-16,41,29-118,TOR,NA,CGY,Home,L-SO,0,1,1,0,0,0,0,0,0,0,1,0,3,0
John Tavares,2020,42,2020-01-18,42,29-120,TOR,NA,CHI,Home,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0
John Tavares,2020,43,2020-01-27,43,29-129,TOR,@,NSH,Away,W,0,0,0,2,0,0,0,0,0,0,0,0,4,0
John Tavares,2020,44,2020-01-29,44,29-131,TOR,@,DAL,Away,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0
John Tavares,2020,45,2020-02-01,45,29-134,TOR,NA,OTT,Home,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0
John Tavares,2020,46,2020-02-03,46,29-136,TOR,NA,FLA,Home,L,1,0,1,-1,2,0,1,0,0,0,0,0,3,33.3
John Tavares,2020,47,2020-02-05,47,29-138,TOR,@,NYR,Away,L,1,1,2,0,2,1,0,0,0,0,1,0,3,33.3
John Tavares,2020,48,2020-02-07,48,29-140,TOR,NA,ANA,Home,W,2,1,3,0,2,0,2,0,1,1,0,0,4,50
John Tavares,2020,49,2020-02-08,49,29-141,TOR,@,MTL,Away,L-OT,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3
John Tavares,2020,50,2020-02-11,50,29-144,TOR,NA,ARI,Home,W,0,1,1,1,0,0,0,0,0,1,0,0,5,0
John Tavares,2020,51,2020-02-13,51,29-146,TOR,NA,DAL,Home,L,0,1,1,0,2,0,0,0,0,1,0,0,2,0
John Tavares,2020,52,2020-02-15,52,29-148,TOR,@,OTT,Away,W,0,1,1,2,0,0,0,0,0,1,0,0,5,0
John Tavares,2020,53,2020-02-16,53,29-149,TOR,@,BUF,Away,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0
John Tavares,2020,54,2020-02-18,54,29-151,TOR,@,PIT,Away,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0
John Tavares,2020,55,2020-02-20,55,29-153,TOR,NA,PIT,Home,W,0,2,2,1,0,0,0,0,0,1,1,0,7,0
John Tavares,2020,56,2020-02-22,56,29-155,TOR,NA,CAR,Home,L,1,0,1,-2,0,1,0,0,0,0,0,0,1,100
John Tavares,2020,57,2020-02-25,57,29-158,TOR,@,TBL,Away,W,2,0,2,-1,0,1,1,0,0,0,0,0,2,100
Jonathan Toews,2008,1,2007-10-10,1,19-164,CHI,NA,SJS,Home,L,1,0,1,1,4,1,0,0,0,NA,NA,NA,2,50
Jonathan Toews,2008,2,2007-10-12,2,19-166,CHI,@,DET,Away,W,0,1,1,-1,0,0,0,0,0,NA,NA,NA,4,0
Jonathan Toews,2008,3,2007-10-13,3,19-167,CHI,NA,DAL,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2008,4,2007-10-17,4,19-171,CHI,NA,STL,Home,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,5,2007-10-19,5,19-173,CHI,NA,COL,Home,W,1,0,1,0,0,1,0,0,0,NA,NA,NA,5,20
Jonathan Toews,2008,6,2007-10-20,6,19-174,CHI,@,TOR,Away,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,5,0
Jonathan Toews,2008,7,2007-10-23,7,19-177,CHI,NA,CBJ,Home,L,1,0,1,2,0,1,0,0,0,NA,NA,NA,2,50
Jonathan Toews,2008,8,2007-10-25,8,19-179,CHI,@,BOS,Away,L,1,0,1,-1,0,0,1,0,0,NA,NA,NA,5,20
Jonathan Toews,2008,9,2007-10-27,9,19-181,CHI,NA,ATL,Home,L,0,1,1,-1,0,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2008,10,2007-10-31,10,19-185,CHI,@,DAL,Away,W,1,0,1,1,2,1,0,0,0,NA,NA,NA,4,25
Jonathan Toews,2008,11,2007-11-03,11,19-188,CHI,@,STL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0
Jonathan Toews,2008,12,2007-11-04,12,19-189,CHI,NA,NSH,Home,L,0,1,1,0,4,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2008,13,2007-11-07,13,19-192,CHI,NA,CBJ,Home,W,1,1,2,2,0,1,0,0,0,NA,NA,NA,3,33.3
Jonathan Toews,2008,14,2007-11-09,14,19-194,CHI,NA,STL,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,15,2007-11-11,15,19-196,CHI,NA,DET,Home,W,1,0,1,0,4,0,1,0,1,NA,NA,NA,2,50
Jonathan Toews,2008,16,2007-11-14,16,19-199,CHI,@,CBJ,Away,L,0,0,0,-3,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,17,2007-11-15,17,19-200,CHI,@,NSH,Away,L-OT,1,1,2,-2,0,0,1,0,0,NA,NA,NA,2,50
Jonathan Toews,2008,18,2007-11-17,18,19-202,CHI,@,DET,Away,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2008,19,2007-11-22,19,19-207,CHI,@,CGY,Away,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,20,2007-11-24,20,19-209,CHI,@,EDM,Away,L-SO,0,0,0,0,2,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,21,2007-11-25,21,19-210,CHI,@,VAN,Away,L,0,0,0,-1,2,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2008,22,2007-11-28,22,19-213,CHI,NA,TBL,Home,W,1,0,1,2,0,1,0,0,0,NA,NA,NA,2,50
Jonathan Toews,2008,23,2007-11-30,23,19-215,CHI,NA,PHX,Home,W,1,2,3,1,0,1,0,0,1,NA,NA,NA,1,100
Jonathan Toews,2008,24,2007-12-01,24,19-216,CHI,@,STL,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,25,2007-12-05,25,19-220,CHI,NA,VAN,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,26,2007-12-07,26,19-222,CHI,NA,ANA,Home,L,1,0,1,0,0,0,1,0,0,NA,NA,NA,3,33.3
Jonathan Toews,2008,27,2007-12-09,27,19-224,CHI,NA,CGY,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,28,2007-12-12,28,19-227,CHI,NA,LAK,Home,W,1,2,3,1,0,1,0,0,0,NA,NA,NA,4,25
Jonathan Toews,2008,29,2007-12-15,29,19-230,CHI,@,BUF,Away,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,30,2007-12-16,30,19-231,CHI,NA,FLA,Home,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,8,0
Jonathan Toews,2008,31,2007-12-19,31,19-234,CHI,NA,NSH,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,32,2007-12-22,32,19-237,CHI,@,OTT,Away,W,1,2,3,0,0,1,0,0,1,NA,NA,NA,2,50
Jonathan Toews,2008,33,2007-12-23,33,19-238,CHI,NA,EDM,Home,W,0,0,0,1,4,0,0,0,0,NA,NA,NA,6,0
Jonathan Toews,2008,34,2007-12-26,34,19-241,CHI,NA,NSH,Home,W,1,1,2,2,2,1,0,0,0,NA,NA,NA,1,100
Jonathan Toews,2008,35,2007-12-30,35,19-245,CHI,NA,LAK,Home,L-OT,1,0,1,1,0,1,0,0,0,NA,NA,NA,1,100
Jonathan Toews,2008,36,2008-01-01,36,19-247,CHI,@,LAK,Away,L,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2008,37,2008-02-10,37,19-287,CHI,@,VAN,Away,L-SO,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,38,2008-02-13,38,19-290,CHI,@,CBJ,Away,W,0,1,1,1,2,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,39,2008-02-14,39,19-291,CHI,@,NSH,Away,W,2,1,3,3,0,2,0,0,1,NA,NA,NA,3,66.7
Jonathan Toews,2008,40,2008-02-17,40,19-294,CHI,NA,COL,Home,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,41,2008-02-19,41,19-296,CHI,@,STL,Away,L,0,0,0,-1,2,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,42,2008-02-20,42,19-297,CHI,NA,MIN,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2008,43,2008-02-23,43,19-300,CHI,@,LAK,Away,W,1,1,2,2,0,1,0,0,0,NA,NA,NA,2,50
Jonathan Toews,2008,44,2008-02-24,44,19-301,CHI,@,ANA,Away,L,0,3,3,0,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,45,2008-02-27,45,19-304,CHI,NA,PHX,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2008,46,2008-02-28,46,19-305,CHI,@,DAL,Away,L,0,0,0,-1,2,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,47,2008-03-02,47,19-308,CHI,NA,VAN,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,48,2008-03-04,48,19-310,CHI,@,MIN,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,49,2008-03-05,49,19-311,CHI,NA,ANA,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2008,50,2008-03-07,50,19-313,CHI,NA,SJS,Home,L,1,0,1,0,0,1,0,0,0,NA,NA,NA,3,33.3
Jonathan Toews,2008,51,2008-03-09,51,19-315,CHI,NA,EDM,Home,L-OT,0,1,1,0,0,0,0,0,0,NA,NA,NA,4,0
Jonathan Toews,2008,52,2008-03-11,52,19-317,CHI,@,DET,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2008,53,2008-03-12,53,19-318,CHI,NA,CAR,Home,L,0,0,0,0,2,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2008,54,2008-03-14,54,19-320,CHI,@,CBJ,Away,W,0,1,1,2,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,55,2008-03-16,55,19-322,CHI,NA,CGY,Home,L,1,0,1,-2,0,0,1,0,0,NA,NA,NA,4,25
Jonathan Toews,2008,56,2008-03-19,56,19-325,CHI,NA,WSH,Home,W,1,0,1,0,2,0,1,0,0,NA,NA,NA,4,25
Jonathan Toews,2008,57,2008-03-22,57,19-328,CHI,@,NSH,Away,L-SO,0,0,0,0,2,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2008,58,2008-03-23,58,19-329,CHI,NA,STL,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,4,0
Jonathan Toews,2008,59,2008-03-26,59,19-332,CHI,@,CBJ,Away,L,0,0,0,-2,2,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2008,60,2008-03-29,60,19-335,CHI,@,STL,Away,W,1,0,1,1,0,1,0,0,0,NA,NA,NA,1,100
Jonathan Toews,2008,61,2008-03-30,61,19-336,CHI,NA,CBJ,Home,W,1,1,2,0,0,0,1,0,0,NA,NA,NA,2,50
Jonathan Toews,2008,62,2008-04-02,62,19-339,CHI,NA,DET,Home,W,0,1,1,2,2,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2008,63,2008-04-04,63,19-341,CHI,NA,NSH,Home,W,1,0,1,2,0,1,0,0,0,NA,NA,NA,3,33.3
Jonathan Toews,2008,64,2008-04-06,64,19-343,CHI,@,DET,Away,L,0,0,0,-1,2,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,1,2008-10-10,1,20-164,CHI,@,NYR,Away,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,4,0
Jonathan Toews,2009,2,2008-10-11,2,20-165,CHI,@,WSH,Away,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,4,0
Jonathan Toews,2009,3,2008-10-13,3,20-167,CHI,NA,NSH,Home,L-SO,0,0,0,-1,0,0,0,0,0,NA,NA,NA,4,0
Jonathan Toews,2009,4,2008-10-15,4,20-169,CHI,NA,PHX,Home,W,0,0,0,1,2,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2009,5,2008-10-18,5,20-172,CHI,@,STL,Away,L-SO,0,1,1,2,2,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2009,6,2008-10-19,6,20-173,CHI,NA,VAN,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2009,7,2008-10-22,7,20-176,CHI,NA,EDM,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,3,0
Jonathan Toews,2009,8,2008-10-25,8,20-179,CHI,NA,DET,Home,L-SO,0,1,1,-1,0,0,0,0,0,NA,NA,NA,5,0
Jonathan Toews,2009,9,2008-10-27,9,20-181,CHI,@,MIN,Away,L,0,0,0,-2,2,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,10,2008-10-31,10,20-185,CHI,NA,DAL,Home,W,0,1,1,2,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2009,11,2008-11-01,11,20-186,CHI,@,CBJ,Away,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2009,12,2008-11-03,12,20-188,CHI,NA,COL,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2009,13,2008-11-09,13,20-194,CHI,NA,CGY,Home,W,1,1,2,2,2,1,0,0,0,NA,NA,NA,5,20
Jonathan Toews,2009,14,2008-11-12,14,20-197,CHI,NA,BOS,Home,L-SO,1,0,1,0,0,0,1,0,0,NA,NA,NA,4,25
Jonathan Toews,2009,15,2008-11-14,15,20-199,CHI,NA,STL,Home,L-OT,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,16,2008-11-16,16,20-201,CHI,NA,SJS,Home,L,0,2,2,1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2009,17,2008-11-18,17,20-203,CHI,@,PHX,Away,W,0,1,1,1,5,0,0,0,0,NA,NA,NA,5,0
Jonathan Toews,2009,18,2008-11-20,18,20-205,CHI,@,DAL,Away,W,0,1,1,1,2,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,19,2008-11-22,19,20-207,CHI,@,TOR,Away,W,0,0,0,-1,2,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2009,20,2008-11-26,20,20-211,CHI,@,SJS,Away,L-OT,2,0,2,1,2,1,1,0,0,NA,NA,NA,3,66.7
Jonathan Toews,2009,21,2008-11-28,21,20-213,CHI,@,ANA,Away,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,22,2008-11-29,22,20-214,CHI,@,LAK,Away,L,0,0,0,-3,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,23,2008-12-03,23,20-218,CHI,NA,ANA,Home,W,1,1,2,0,2,1,0,0,1,NA,NA,NA,4,25
Jonathan Toews,2009,24,2008-12-06,24,20-221,CHI,@,DET,Away,L-SO,2,0,2,1,0,1,1,0,0,NA,NA,NA,3,66.7
Jonathan Toews,2009,25,2008-12-07,25,20-222,CHI,NA,PHX,Home,W,1,1,2,1,0,1,0,0,1,NA,NA,NA,6,16.7
Jonathan Toews,2009,26,2008-12-10,26,20-225,CHI,NA,OTT,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2009,27,2008-12-12,27,20-227,CHI,@,COL,Away,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2009,28,2008-12-14,28,20-229,CHI,NA,CBJ,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,29,2008-12-16,29,20-231,CHI,@,EDM,Away,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,0,NA
Jonathan Toews,2009,30,2008-12-19,30,20-234,CHI,@,CGY,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,31,2008-12-20,31,20-235,CHI,@,VAN,Away,W,1,1,2,2,0,1,0,0,0,NA,NA,NA,1,100
Jonathan Toews,2009,32,2008-12-26,32,20-241,CHI,NA,PHI,Home,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2009,33,2008-12-28,33,20-243,CHI,@,MIN,Away,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,1,0
Jonathan Toews,2009,34,2008-12-30,34,20-245,CHI,@,DET,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2009,35,2009-01-01,35,20-247,CHI,NA,DET,Home,L,0,1,1,-2,2,0,0,0,0,NA,NA,NA,2,0
Jonathan Toews,2009,36,2009-01-04,36,20-250,CHI,NA,CGY,Home,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,3,0
