num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
4478,oil-barrel-bathtub,Oil Barrel Bathtub,Furniture,FALSE,655,bells,2620,bells,NA,TRUE,2,stone,nh,item-oil-barrel-bathtub,https://villagerdb.com/images/items/thumb/oil-barrel-bathtub.e2d63d7.png
4479,oil-barrel,Oil Barrel,Furniture,TRUE,162,bells,650,bells,Nook's Cranny,NA,NA,NA,nh,item-oil-barrel,https://villagerdb.com/images/items/thumb/oil-barrel.d2afd0e.png
4480,oil-lamp,Oil Lamp,Furniture,NA,100,bells,400,bells,NA,NA,NA,NA,nh,item-oil-lamp,https://villagerdb.com/images/items/thumb/oil-lamp.a342cf2.png
4482,oilskin-coat,Oilskin Coat,Tops,NA,350,bells,1400,bells,NA,NA,NA,NA,nh,item-oilskin-coat,https://villagerdb.com/images/items/full/oilskin-coat.1a18019.png
4483,ok-motors-cap,Ok Motors Cap,Hats,NA,192,bells,770,bells,NA,NA,NA,NA,nh,item-ok-motors-cap,https://villagerdb.com/images/items/full/ok-motors-cap.4f7662c.png
4484,ok-motors-jacket,Ok Motors Jacket,Tops,NA,375,bells,1500,bells,NA,NA,NA,NA,nh,item-ok-motors-jacket,https://villagerdb.com/images/items/full/ok-motors-jacket.2f7d5e8.png
4485,ok-motors-sign,Ok Motors Sign,Furniture,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,item-ok-motors-sign,https://villagerdb.com/images/items/thumb/ok-motors-sign.8f81b07.png
4486,olafs-photo,Olaf's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
4487,olafs-poster,Olaf's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4490,old-commoners-kimono,Old Commoner's Kimono,Dresses,NA,480,bells,1920,bells,NA,NA,NA,NA,nh,item-old-commoners-kimono,https://villagerdb.com/images/items/full/old-commoners-kimono.68db0b8.png
4491,old-fashioned-alarm-clock,Old-fashioned Alarm Clock,Furniture,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-old-fashioned-alarm-clock,https://villagerdb.com/images/items/thumb/old-fashioned-alarm-clock.421ad75.png
4492,old-fashioned-washtub,Old-fashioned Washtub,Furniture,FALSE,360,bells,NA,NA,NA,FALSE,3,softwood,nh,item-old-fashioned-washtub,https://villagerdb.com/images/items/thumb/old-fashioned-washtub.be8aa96.png
4494,old-school-jacket,Old-school Jacket,Tops,NA,450,bells,1800,bells,NA,NA,NA,NA,nh,item-old-school-jacket,https://villagerdb.com/images/items/full/old-school-jacket.d8d7396.png
4495,old-sewing-machine,Old Sewing Machine,Furniture,NA,550,bells,2200,bells,NA,NA,NA,NA,nh,item-old-sewing-machine,https://villagerdb.com/images/items/thumb/old-sewing-machine.b2b8090.png
4496,old-tire,Old Tire,Usables,FALSE,10,bells,NA,NA,Fishing,NA,NA,NA,nh,item-old-tire,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
4497,old-wallpaper,Old Wallpaper,Wallpaper,NA,50,bells,200,bells,NA,NA,NA,NA,nh,NA,NA
4498,olive-desert-tile-flooring,Olive Desert-tile Flooring,Flooring,TRUE,525,bells,2100,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
4499,olive-desert-tile-wall,Olive Desert-tile Wall,Wallpaper,TRUE,610,bells,2440,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
4500,olive-flounder-model,Olive Flounder Model,Furniture,NA,2400,bells,NA,NA,NA,NA,NA,NA,nh,item-olive-flounder-model,https://villagerdb.com/images/items/thumb/olive-flounder-model.08b7a02.png
4501,olive-flounder,Olive Flounder,Fish,FALSE,800,bells,NA,NA,Sea (year round),NA,NA,NA,nh,item-olive-flounder,https://villagerdb.com/images/items/thumb/olive-flounder.9a4d55c.png
4502,olives-photo,Olive's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
4503,olives-poster,Olive's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4504,olivias-photo,Olivia's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
4505,olivias-poster,Olivia's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4508,one-ball-tee,One-ball Tee,Tops,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-one-ball-tee,https://villagerdb.com/images/items/full/one-ball-tee.5e1ee28.png
4510,only-me,Only Me,Music,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,NA,NA
4512,opals-photo,Opal's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
4513,opals-poster,Opal's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4514,open-collar-shirt,Open-collar Shirt,Tops,TRUE,240,bells,960,bells,Able Sisters,NA,NA,NA,nh,item-open-collar-shirt,https://villagerdb.com/images/items/full/open-collar-shirt.66c48b7.png
4515,open-frame-kitchen,Open-frame Kitchen,Furniture,TRUE,35000,bells,140000,bells,Nook's Cranny,NA,NA,NA,nh,item-open-frame-kitchen,https://villagerdb.com/images/items/thumb/open-frame-kitchen.efac43f.png
4518,ophthalmo-skull,Ophthalmo Skull,Fossils,FALSE,2500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-ophthalmo-skull,https://villagerdb.com/images/items/thumb/ophthalmo-skull.1bfd64e.png
4519,ophthalmo-torso,Ophthalmo Torso,Fossils,FALSE,2000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-ophthalmo-torso,https://villagerdb.com/images/items/thumb/ophthalmo-torso.83ccbee.png
4520,opthalmo-skull,Opthalmo Skull,Fossils,FALSE,2500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-opthalmo-skull,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
4521,opthalmo-torso,Opthalmo Torso,Fossils,FALSE,2500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-opthalmo-torso,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
4526,orange-camo-flooring,Orange Camo Flooring,Flooring,NA,330,bells,1320,bells,NA,NA,NA,NA,nh,NA,NA
4527,orange-camo-wall,Orange Camo Wall,Wallpaper,NA,287,bells,1150,bells,NA,NA,NA,NA,nh,NA,NA
4529,orange-cosmos,Orange Cosmos,Flowers,FALSE,80,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-orange-cosmos,https://villagerdb.com/images/items/thumb/orange-cosmos.3351e0f.png
4529,orange-cosmos,Orange Cosmos,Flowers,FALSE,80,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-orange-cosmos,https://villagerdb.com/images/items/thumb/orange-cosmos.3351e0f.png
4530,orange-dress,Orange Dress,Dresses,NA,1600,bells,6400,bells,NA,NA,NA,NA,nh,item-orange-dress,https://villagerdb.com/images/items/full/orange-dress.8c129d2.png
4531,orange-end-table,Orange End Table,Furniture,FALSE,2480,bells,9920,bells,NA,TRUE,10,orange,nh,item-orange-end-table,https://villagerdb.com/images/items/thumb/orange-end-table.75b9d99.png
4531,orange-end-table,Orange End Table,Furniture,FALSE,2480,bells,9920,bells,NA,TRUE,4,wood,nh,item-orange-end-table,https://villagerdb.com/images/items/thumb/orange-end-table.75b9d99.png
4532,orange-hat,Orange Hat,Hats,NA,1000,bells,4000,bells,NA,FALSE,5,orange,nh,item-orange-hat,https://villagerdb.com/images/items/full/orange-hat.1f7b35b.png
4533,orange-hyacinths,Orange Hyacinths,Flowers,FALSE,80,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-orange-hyacinths,https://villagerdb.com/images/items/thumb/orange-hyacinths.9f6b6bc.png
4533,orange-hyacinths,Orange Hyacinths,Flowers,FALSE,80,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-orange-hyacinths,https://villagerdb.com/images/items/thumb/orange-hyacinths.9f6b6bc.png
4537,orange-lilies,Orange Lilies,Flowers,FALSE,80,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-orange-lilies,https://villagerdb.com/images/items/thumb/orange-lilies.e71f851.png
4537,orange-lilies,Orange Lilies,Flowers,FALSE,80,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-orange-lilies,https://villagerdb.com/images/items/thumb/orange-lilies.e71f851.png
4539,orange-molded-panel-wall,Orange Molded-panel Wall,Wallpaper,NA,495,bells,1980,bells,NA,NA,NA,NA,nh,NA,NA
4540,orange-paint-wall,Orange-paint Wall,Wallpaper,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,NA,NA
4541,orange-pansies,Orange Pansies,Flowers,FALSE,80,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-orange-pansies,https://villagerdb.com/images/items/thumb/orange-pansies.4b6c12e.png
4541,orange-pansies,Orange Pansies,Flowers,FALSE,80,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-orange-pansies,https://villagerdb.com/images/items/thumb/orange-pansies.4b6c12e.png
4547,orange-retro-flooring,Orange Retro Flooring,Flooring,TRUE,385,bells,1540,bells,Nook's Cranny,NA,NA,NA,nh,NA,NA
4549,orange-roses,Orange Roses,Flowers,FALSE,80,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-orange-roses,https://villagerdb.com/images/items/thumb/orange-roses.46a1bec.png
4549,orange-roses,Orange Roses,Flowers,FALSE,80,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-orange-roses,https://villagerdb.com/images/items/thumb/orange-roses.46a1bec.png
4550,orange-rug,Orange Rug,Flooring,FALSE,1200,bells,4800,bells,NA,FALSE,6,orange,nh,NA,NA
4557,orange-tulips,Orange Tulips,Flowers,FALSE,80,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-orange-tulips,https://villagerdb.com/images/items/thumb/orange-tulips.b771fed.png
4557,orange-tulips,Orange Tulips,Flowers,FALSE,80,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-orange-tulips,https://villagerdb.com/images/items/thumb/orange-tulips.b771fed.png
4558,orange-umbrella,Orange Umbrella,Umbrellas,NA,1400,bells,5600,bells,NA,NA,NA,NA,nh,item-orange-umbrella,https://villagerdb.com/images/items/full/orange-umbrella.8cc38fa.png
4559,orange-wall-mounted-clock,Orange Wall-mounted Clock,Furniture,FALSE,2240,bells,8960,bells,NA,TRUE,10,orange,nh,item-orange-wall-mounted-clock,https://villagerdb.com/images/items/thumb/orange-wall-mounted-clock.1a571af.png
4559,orange-wall-mounted-clock,Orange Wall-mounted Clock,Furniture,FALSE,2240,bells,8960,bells,NA,TRUE,2,wood,nh,item-orange-wall-mounted-clock,https://villagerdb.com/images/items/thumb/orange-wall-mounted-clock.1a571af.png
4560,orange-wall,Orange Wall,Wallpaper,NA,4000,bells,16000,bells,NA,NA,NA,NA,nh,NA,NA
4562,orange-windflowers,Orange Windflowers,Flowers,FALSE,40,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-orange-windflowers,https://villagerdb.com/images/items/thumb/orange-windflowers.9732db5.png
4562,orange-windflowers,Orange Windflowers,Flowers,FALSE,40,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-orange-windflowers,https://villagerdb.com/images/items/thumb/orange-windflowers.9732db5.png
4563,orange-wrapping-paper,Orange Wrapping Paper,Usables,NA,40,bells,NA,NA,NA,NA,NA,NA,nh,item-orange-wrapping-paper,https://villagerdb.com/images/items/thumb/orange-wrapping-paper.a7be4fa.png
4564,orange,Orange,Fruit,FALSE,100,bells,400,bells,Shaking fruit tree,NA,NA,NA,nh,item-orange,https://villagerdb.com/images/items/thumb/orange.c97d7f2.png
4564,orange,Orange,Fruit,FALSE,100,bells,400,bells,Nook's Cranny,NA,NA,NA,nh,item-orange,https://villagerdb.com/images/items/thumb/orange.c97d7f2.png
4565,orchid-mantis-model,Orchid Mantis Model,Furniture,NA,7200,bells,NA,NA,NA,NA,NA,NA,nh,item-orchid-mantis-model,https://villagerdb.com/images/items/thumb/orchid-mantis-model.6979718.png
4566,orchid-mantis,Orchid Mantis,Bugs,FALSE,2400,bells,NA,NA,On flowers (Mar-Nov),NA,NA,NA,nh,item-orchid-mantis,https://villagerdb.com/images/items/thumb/orchid-mantis.be700ce.png
4567,ordinary-mailbox,Ordinary Mailbox,Furniture,NA,NA,NA,NA,NA,NA,NA,NA,NA,nh,item-ordinary-mailbox,https://villagerdb.com/images/items/thumb/ordinary-mailbox.1797ac5.png
4569,ornament-mobile,Ornament Mobile,Furniture,NA,340,bells,1360,bells,NA,NA,NA,NA,nh,item-ornament-mobile,https://villagerdb.com/images/items/thumb/ornament-mobile.cbf0d1d.png
4570,ornament-wreath,Ornament Wreath,Furniture,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,item-ornament-wreath,https://villagerdb.com/images/items/thumb/ornament-wreath.eec0e0d.png
4574,outback-hat,Outback Hat,Hats,TRUE,390,bells,1560,bells,Able Sisters,NA,NA,NA,nh,item-outback-hat,https://villagerdb.com/images/items/full/outback-hat.8c6c1c7.png
4575,outdoor-air-conditioner,Outdoor Air Conditioner,Furniture,TRUE,550,bells,2200,bells,Nook Shopping,NA,NA,NA,nh,item-outdoor-air-conditioner,https://villagerdb.com/images/items/thumb/outdoor-air-conditioner.c447d34.png
4576,outdoor-backpack,Outdoor Backpack,Accessories,NA,390,bells,1560,bells,NA,NA,NA,NA,nh,item-outdoor-backpack,https://villagerdb.com/images/items/full/outdoor-backpack.2a74253.png
4577,outdoor-bath,Outdoor Bath,Furniture,FALSE,4350,bells,NA,NA,NA,TRUE,20,stone,nh,item-outdoor-bath,https://villagerdb.com/images/items/thumb/outdoor-bath.f5ddcd3.png
4577,outdoor-bath,Outdoor Bath,Furniture,FALSE,4350,bells,NA,NA,NA,TRUE,1,shovel,nh,item-outdoor-bath,https://villagerdb.com/images/items/thumb/outdoor-bath.f5ddcd3.png
4578,outdoor-bench,Outdoor Bench,Furniture,TRUE,325,bells,1300,bells,Nook's Cranny,NA,NA,NA,nh,item-outdoor-bench,https://villagerdb.com/images/items/thumb/outdoor-bench.31acd22.png
4579,outdoor-generator,Outdoor Generator,Furniture,TRUE,1225,bells,4900,bells,Nook's Cranny,NA,NA,NA,nh,item-outdoor-generator,https://villagerdb.com/images/items/thumb/outdoor-generator.ab471ad.png
4580,outdoor-hat,Outdoor Hat,Hats,TRUE,275,bells,1100,bells,Nook Shopping,NA,NA,NA,nh,item-outdoor-hat,https://villagerdb.com/images/items/full/outdoor-hat.dec4347.png
4580,outdoor-hat,Outdoor Hat,Hats,TRUE,275,bells,1100,bells,Able Sisters,NA,NA,NA,nh,item-outdoor-hat,https://villagerdb.com/images/items/full/outdoor-hat.dec4347.png
4581,outdoor-picnic-set,Outdoor Picnic Set,Furniture,FALSE,4000,bells,NA,NA,NA,FALSE,10,cherry-blossom-petal,nh,item-outdoor-picnic-set,https://villagerdb.com/images/items/thumb/outdoor-picnic-set.7e4d4a6.png
4582,outdoor-sandals,Outdoor Sandals,Shoes,NA,157,bells,630,bells,NA,NA,NA,NA,nh,item-outdoor-sandals,https://villagerdb.com/images/items/full/outdoor-sandals.17e0cac.png
4583,outdoor-shorts,Outdoor Shorts,Bottoms,TRUE,175,bells,700,bells,Nook Shopping,NA,NA,NA,nh,item-outdoor-shorts,https://villagerdb.com/images/items/full/outdoor-shorts.ade5c2e.png
4585,outdoor-table,Outdoor Table,Furniture,TRUE,550,bells,2200,bells,Nook's Cranny,NA,NA,NA,nh,item-outdoor-table,https://villagerdb.com/images/items/thumb/outdoor-table.54c5f2a.png
4586,outdoorsy-fishing-rod,Outdoorsy Fishing Rod,Tools,FALSE,625,bells,NA,NA,NA,NA,NA,NA,nh,item-outdoorsy-fishing-rod,https://villagerdb.com/images/items/thumb/outdoorsy-fishing-rod.2c605ec.png
4587,outdoorsy-net,Outdoorsy Net,Tools,FALSE,625,bells,NA,NA,NA,NA,NA,NA,nh,item-outdoorsy-net,https://villagerdb.com/images/items/thumb/outdoorsy-net.b9e04a4.png
4588,outdoorsy-shovel,Outdoorsy Shovel,Tools,FALSE,625,bells,NA,NA,NA,NA,NA,NA,nh,item-outdoorsy-shovel,https://villagerdb.com/images/items/thumb/outdoorsy-shovel.c1d9c03.png
4589,outdoorsy-slingshot,Outdoorsy Slingshot,Tools,FALSE,625,bells,NA,NA,NA,NA,NA,NA,nh,item-outdoorsy-slingshot,https://villagerdb.com/images/items/thumb/outdoorsy-slingshot.045ffde.png
4590,outdoorsy-watering-can,Outdoorsy Watering Can,Tools,FALSE,625,bells,NA,NA,NA,NA,NA,NA,nh,item-outdoorsy-watering-can,https://villagerdb.com/images/items/thumb/outdoorsy-watering-can.e77ecc1.png
4592,oval-entrance-mat,Oval Entrance Mat,Flooring,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4593,oval-glasses,Oval Glasses,Accessories,TRUE,220,bells,880,bells,Nook Shopping,NA,NA,NA,nh,item-oval-glasses,https://villagerdb.com/images/items/full/oval-glasses.66be686.png
4595,overall-dress,Overall Dress,Dresses,NA,500,bells,2000,bells,NA,NA,NA,NA,nh,item-overall-dress,https://villagerdb.com/images/items/full/overall-dress.eeae7b1.png
4597,oversized-print-dress,Oversized Print Dress,Dresses,NA,450,bells,1800,bells,NA,NA,NA,NA,nh,item-oversized-print-dress,https://villagerdb.com/images/items/full/oversized-print-dress.552c3a0.png
4598,oversized-shawl-overshirt,Oversized Shawl Overshirt,Tops,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-oversized-shawl-overshirt,https://villagerdb.com/images/items/full/oversized-shawl-overshirt.e508945.png
4599,oversized-sweats-dress,Oversized-sweats Dress,Dresses,NA,375,bells,1500,bells,NA,NA,NA,NA,nh,item-oversized-sweats-dress,https://villagerdb.com/images/items/full/oversized-sweats-dress.beda2c5.png
4603,ozzies-photo,Ozzie's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
4604,ozzies-poster,Ozzie's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4608,pachy-skull,Pachy Skull,Fossils,FALSE,4000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-pachy-skull,https://villagerdb.com/images/items/thumb/pachy-skull.10beb42.png
4609,pachy-tail,Pachy Tail,Fossils,FALSE,3500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-pachy-tail,https://villagerdb.com/images/items/thumb/pachy-tail.f59fce2.png
4611,pacifier,Pacifier,Accessories,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-pacifier,https://villagerdb.com/images/items/full/pacifier.6352e2d.png
4613,pagoda,Pagoda,Furniture,FALSE,2030,bells,8120,bells,Gulliver,NA,NA,NA,nh,item-pagoda,https://villagerdb.com/images/items/thumb/pagoda.6e5e865.png
4615,paintball-flooring,Paintball Flooring,Flooring,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
4616,paintball-mask,Paintball Mask,Hats,NA,260,bells,1040,bells,NA,NA,NA,NA,nh,item-paintball-mask,https://villagerdb.com/images/items/full/paintball-mask.ddf786d.png
4617,paintball-wall,Paintball Wall,Wallpaper,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
4618,painters-coverall,Painter's Coverall,Dresses,TRUE,400,bells,1600,bells,Able Sisters,NA,NA,NA,nh,item-painters-coverall,https://villagerdb.com/images/items/full/painters-coverall.bc80892.png
4622,painting-set,Painting Set,Furniture,TRUE,127,bells,510,bells,Nook's Cranny,TRUE,NA,NA,nh,item-painting-set,https://villagerdb.com/images/items/thumb/painting-set.62e2262.png
4623,paisley-bandana,Paisley Bandana,Hats,TRUE,NA,NA,700,bells,Nook Shopping,NA,NA,NA,nh,NA,NA
4624,paisley-bandanna,Paisley Bandanna,Hats,TRUE,175,bells,700,bells,Nook Shopping,NA,NA,NA,nh,item-paisley-bandanna,https://villagerdb.com/images/items/full/paisley-bandanna.7863bce.png
4625,pajama-dress,Pajama Dress,Dresses,TRUE,300,bells,1200,bells,NA,NA,NA,NA,nh,item-pajama-dress,https://villagerdb.com/images/items/full/pajama-dress.b5f9d78.png
4626,palace-tile,Palace Tile,Flooring,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
4627,palace-wall,Palace Wall,Wallpaper,NA,750,bells,3000,bells,NA,NA,NA,NA,nh,NA,NA
4628,palatial-tank-dress,Palatial Tank Dress,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-palatial-tank-dress,https://villagerdb.com/images/items/full/palatial-tank-dress.b0213b3.png
4629,pale-chub-model,Pale Chub Model,Furniture,NA,600,bells,NA,NA,NA,NA,NA,NA,nh,item-pale-chub-model,https://villagerdb.com/images/items/thumb/pale-chub-model.dfb0506.png
4630,pale-chub,Pale Chub,Fish,FALSE,200,bells,NA,NA,River (year round),NA,NA,NA,nh,item-pale-chub,https://villagerdb.com/images/items/thumb/pale-chub.ec665bf.png
4632,palm-tree-lamp,Palm-tree Lamp,Furniture,FALSE,3280,bells,NA,NA,NA,TRUE,4,coconut,nh,item-palm-tree-lamp,https://villagerdb.com/images/items/thumb/palm-tree-lamp.1d60ed6.png
4632,palm-tree-lamp,Palm-tree Lamp,Furniture,FALSE,3280,bells,NA,NA,NA,TRUE,4,wood,nh,item-palm-tree-lamp,https://villagerdb.com/images/items/thumb/palm-tree-lamp.1d60ed6.png
4632,palm-tree-lamp,Palm-tree Lamp,Furniture,FALSE,3280,bells,NA,NA,NA,TRUE,4,clay,nh,item-palm-tree-lamp,https://villagerdb.com/images/items/thumb/palm-tree-lamp.1d60ed6.png
4633,pan-flute,Pan Flute,Tools,FALSE,2800,bells,NA,NA,NA,FALSE,7,young-spring-bamboo,nh,item-pan-flute,https://villagerdb.com/images/items/thumb/pan-flute.cf112d2.png
4635,pancettis-photo,Pancetti's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
4636,pancettis-poster,Pancetti's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4637,panda-umbrella,Panda Umbrella,Umbrellas,NA,392,bells,1570,bells,NA,NA,NA,NA,nh,item-panda-umbrella,https://villagerdb.com/images/items/full/panda-umbrella.ac6f0e9.png
4639,pangos-photo,Pango's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
4640,pangos-poster,Pango's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4641,pansy-crown,Pansy Crown,Hats,NA,480,bells,1920,bells,NA,NA,NA,NA,nh,item-pansy-crown,https://villagerdb.com/images/items/full/pansy-crown.3a0c2ee.png
4642,pansy-table,Pansy Table,Furniture,FALSE,760,bells,NA,NA,NA,TRUE,5,yellow-pansies,nh,item-pansy-table,https://villagerdb.com/images/items/thumb/pansy-table.f2f131c.png
4642,pansy-table,Pansy Table,Furniture,FALSE,760,bells,NA,NA,NA,TRUE,3,hardwood,nh,item-pansy-table,https://villagerdb.com/images/items/thumb/pansy-table.f2f131c.png
4643,pansy-wand,Pansy Wand,Tools,FALSE,1580,bells,NA,NA,NA,NA,NA,NA,nh,item-pansy-wand,https://villagerdb.com/images/items/thumb/pansy-wand.28391a6.png
4644,pansy-wreath,Pansy Wreath,Furniture,NA,720,bells,2880,bells,NA,NA,NA,NA,nh,item-pansy-wreath,https://villagerdb.com/images/items/thumb/pansy-wreath.5795359.png
4646,pants-press,Pants Press,Furniture,TRUE,475,bells,1900,bells,NA,NA,NA,NA,nh,item-pants-press,https://villagerdb.com/images/items/thumb/pants-press.9c478d3.png
4647,paolos-photo,Paolo's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
4648,paolos-poster,Paolo's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
4649,papa-bear,Papa Bear,Furniture,NA,2125,bells,8500,bells,NA,NA,NA,NA,nh,item-papa-bear,https://villagerdb.com/images/items/thumb/papa-bear.c7b94fc.png
4650,papa-panda,Papa Panda,Furniture,TRUE,2125,bells,8500,bells,Nook's Cranny,NA,NA,NA,nh,item-papa-panda,https://villagerdb.com/images/items/thumb/papa-panda.8b2e998.png
4651,paper-bag,Paper Bag,Hats,NA,35,bells,140,bells,NA,NA,NA,NA,nh,item-paper-bag,https://villagerdb.com/images/items/full/paper-bag.3b5c367.png
4652,paper-kite-butterfly-model,Paper Kite Butterfly Model,Furniture,NA,3000,bells,NA,NA,NA,NA,NA,NA,nh,item-paper-kite-butterfly-model,https://villagerdb.com/images/items/thumb/paper-kite-butterfly-model.c63b0bd.png
4653,paper-kite-butterfly,Paper Kite Butterfly,Bugs,FALSE,1000,bells,NA,NA,Around flowers (year round),NA,NA,NA,nh,item-paper-kite-butterfly,https://villagerdb.com/images/items/thumb/paper-kite-butterfly.7d3efab.png
4654,paper-lantern,Paper Lantern,Furniture,TRUE,195,bells,780,bells,NA,NA,NA,NA,nh,item-paper-lantern,https://villagerdb.com/images/items/thumb/paper-lantern.81131f8.png
