county_fips_code,study_year,unr_16,funr_16,munr_16,unr_20to64,funr_20to64,munr_20to64,flfpr_20to64,flfpr_20to64_under6,flfpr_20to64_6to17,flfpr_20to64_under6_6to17,mlfpr_20to64,pr_f,pr_p,mhi_2018,me_2018,fme_2018,mme_2018,total_pop,one_race,one_race_w,one_race_b,one_race_i,one_race_a,one_race_h,one_race_other,two_races,hispanic,households,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,emp_m,memp_m,femp_m,emp_service,memp_service,femp_service,emp_sales,memp_sales,femp_sales,emp_n,memp_n,femp_n,emp_p,memp_p,femp_p,mcsa,mfccsa,mc_infant,mc_toddler,mc_preschool,mfcc_infant,mfcc_toddler,mfcc_preschool
32003,2016,9.62,9.2,9.98,9.1,8.8,9.3,72.5,70.5,76.8,63.2,83.3,11.4,15,55260.45,32291.7,28844.55,34735.05,2070153,95.1,62.7,11,0.6,9.4,0.7,10.6,4.9,30.4,735475,51207,37982,3010,44897,117454,60436,9125,92045,26.71,24.02,29.78,29.57,28.73,30.53,26.42,18.84,35.06,7.85,14.19,0.63,9.44,14.22,3.99,169.67,181.3,238.52,238.52,201.17,179.9,179.9,199.9
32003,2017,8.3,8.05,8.51,7.8,7.7,7.9,72.2,71.2,76.3,62.7,83.2,11,14.6,56528.46,32320.37,29242.73,35795.59,2112436,95,61.6,11.2,0.6,9.6,0.7,11.2,5,30.7,749858,50426,37003,3393,45439,119146,62641,9060,92495,27.22,24.64,30.17,29.22,28.11,30.48,26.1,18.7,34.59,7.86,14.18,0.61,9.6,14.36,4.15,NA,NA,NA,NA,NA,NA,NA,NA
32003,2018,7.24,7.21,7.26,6.8,7,6.6,72.5,71,75.8,64.2,83,10.5,14.1,56802,32147,29608,35928,2141574,94.8,60.7,11.5,0.8,9.6,0.7,11.5,5.2,30.9,767954,50678,36406,3532,45993,119636,62160,9265,93439,27.93,25.29,30.95,28.51,27.11,30.11,24.72,17.34,33.17,7.95,14.35,0.62,10.9,15.91,5.15,NA,NA,NA,NA,NA,NA,NA,NA
32005,2008,5.84,4.21,7.11,5.5,4,6.6,71.1,66.8,92.59,80.96,86.7,4.7,7.3,70176.45,35540.75,28663.75,44250.85,45321,97.5,92,0.8,1.2,2,0,1.5,2.5,9,18838,773,527,34,363,2674,937,328,1161,34.59,32.69,36.96,18.79,16.23,21.98,26.52,17.33,38.01,11.24,20.06,0.23,8.86,13.68,2.83,110,127.5,162.5,134,119.25,127.5,127.5,127.5
32005,2009,6.54,5.38,7.5,6.3,4.9,7.5,72.6,66.4,90.57,79.2,85.5,5.4,7.8,74331.27,37394.37,30060.81,46230.21,45674,97,91.8,0.3,1.4,1.7,0.1,1.8,3,8.9,18645,1049,730,3,361,2960,1126,221,1143,33.73,32.62,35.05,17.77,14.16,22.02,27.03,19.04,36.44,12.07,21.65,0.78,9.4,12.54,5.72,132.46,140.29,179.96,162.58,146.98,162.64,155.53,151.26
32005,2010,7.85,6.59,8.93,7.5,6.2,8.5,72.5,65.5,88.43,77.32,85.9,5.4,7.9,70436.36,36465.76,29040.6,45118.2,47042,96.9,91.8,0.2,1.6,1.2,0.1,2,3.1,10.3,19183,957,807,11,381,3430,992,256,1332,32.7,30.89,34.75,20.12,18.06,22.46,27.45,18.55,37.55,11.19,20.89,0.19,8.54,11.62,5.05,126.23,140.14,162.86,147.54,133.49,158.82,150.26,141.88
32005,2011,10.45,9.82,11.04,9.8,8.8,10.8,73.6,67.6,87.89,76.85,84.2,7.6,9.8,67628.96,35482.72,27590.08,43505.28,47058,97.1,90.4,0.3,2.1,1.4,0.1,2.8,2.9,10.6,19175,913,844,17,530,3491,917,222,1243,31.97,30.12,33.94,20.6,18,23.35,28.21,18.63,38.37,10.46,20.18,0.15,8.76,13.07,4.19,120,140,145.76,132.5,120,155,145,132.5
32005,2012,11.12,10.79,11.43,10.4,9.3,11.3,75,64.8,86.68,75.79,84.3,7.5,9.7,67208.9,35377.1,28259,43894.4,47056,96.5,90.4,0.4,2.1,1.1,0.2,2.3,3.5,10.9,19226,867,912,6,499,3361,882,182,1270,32.44,29.63,35.42,21.51,19.61,23.53,27.23,18.52,36.47,10.13,19.58,0.13,8.67,12.66,4.45,142.73,145.22,194.08,175.85,157.12,163.35,156.05,150.71
32005,2013,10.81,10.73,10.89,9.7,9.1,10.3,74.1,69.6,85.61,74.86,82.5,7.7,10.2,64908,34328.88,27792.72,41049.72,47035,96.9,89.7,0.5,2.6,1.2,0.1,2.9,3.1,11.3,19455,874,777,15,538,3188,784,187,1317,30.7,28.07,33.48,22.54,20.3,24.91,25.9,17.06,35.21,10.19,19.83,0.04,10.66,14.73,6.37,126.5,155,150,135,127.5,155,155,155
32005,2014,9.5,9.22,9.82,8.1,7.7,8.4,71,67.7,84.94,74.27,81.1,8.1,10.5,62476.4,33076.24,27759.28,39156.4,47135,97,89.5,0.4,2.3,1.2,0.2,3.3,3,11.6,19765,815,682,34,414,3054,1027,352,1096,31.16,28.47,34.12,22.53,20.42,24.87,26.28,16.59,36.95,10.59,20.11,0.09,9.45,14.42,3.97,134.3,150.11,166.19,166.19,166.19,153.77,153.77,150.52
32005,2015,8.5,8.5,8.5,7.4,7.1,7.7,70.3,59.3,84.4,73.8,79.9,7.9,10.6,62047.1,33110.16,28105.9,38493.9,47259,97.2,89.2,0.6,2.4,1.3,0.2,3.5,2.8,11.9,19779,754,709,43,484,2899,961,298,1204,32.11,28.66,35.9,22.92,20.08,26.04,24.23,15.7,33.58,11.22,21.36,0.1,9.51,14.2,4.37,142.11,145.23,197.38,197.38,204.88,157.54,152.54,146.04
32005,2016,7.48,6.93,7.97,6.3,5.9,6.7,69.1,57.6,82.9,76.6,79.1,7.7,10.9,62757.45,33317.55,27899.55,39245.85,47426,96.9,89.5,0.7,2.1,1.2,0.3,3.2,3.1,12,19928,818,713,44,457,2600,886,352,1325,35.1,32.41,38.11,23.77,22.02,25.73,22.66,14.61,31.64,9.89,18.68,0.09,8.57,12.29,4.42,149.91,140.34,198.58,166.19,166.19,161.32,151.32,141.56
32005,2017,6.16,5.44,6.79,5.3,4.7,5.8,69.1,56.5,79.4,82,79.6,6.5,9.8,63011.28,33191.75,29352.94,38754.78,47632,96.8,88.2,0.6,2,1.5,0.3,4.1,3.2,12.3,20376,904,627,112,380,2608,1026,320,1330,36.09,33.37,39.13,23.74,22.01,25.68,21.42,13.88,29.88,10.02,18.69,0.31,8.73,12.04,5.01,NA,NA,NA,NA,NA,NA,NA,NA
32005,2018,5.15,4.25,5.95,4.8,3.6,6,68.5,55.1,81.5,71,78.6,6.5,9.3,62503,32675,29153,38544,47828,97.1,89.3,0.7,2.1,1.4,0.3,3.3,2.9,12.5,20579,868,656,76,389,2749,1107,175,1275,36.23,34.09,38.62,23.23,21.24,25.45,21.02,13.54,29.4,9.11,17,0.27,10.41,14.13,6.26,NA,NA,NA,NA,NA,NA,NA,NA
32007,2008,4.05,5.52,3.09,3,5.1,1.5,66,55.9,82.93,49.14,90.9,6.5,7.3,77060.35,41565.6,25508.15,55793.4,46519,97.9,87.8,1.1,5.1,1,0.2,2.7,2.1,22.1,17228,1693,1385,29,555,4098,2435,112,1175,26.22,20.36,35.33,23.08,16.49,33.35,15.38,8.31,26.39,23.53,37.85,1.22,11.79,16.99,3.71,125,136.25,175,155,132.5,150,145,143.75
32007,2009,4.59,5.05,4.27,3.7,4.4,3.2,68.6,60.4,81.13,48.08,88.9,7.3,8.5,74092.59,39620.88,24841.44,53659.71,46442,98.3,88.5,1.2,5.2,1.1,0.2,2.2,1.7,22.3,17298,1756,1332,127,682,4300,2167,189,1610,23.5,19.24,29.63,24.11,16.96,34.39,18.19,10.95,28.61,21.69,35.38,2,12.52,17.48,5.37,97.6,103.37,132.6,119.79,108.3,119.84,114.6,111.46
32007,2010,4.57,4.96,4.29,3.9,4.5,3.5,70.7,62.4,79.21,46.94,89.4,5.8,7.1,77764.08,41657.92,24789.2,56199.68,47707,97.6,88,0.8,5.3,1.1,0.2,2.3,2.4,22.3,17324,1803,1344,140,701,4443,2222,267,1114,25.05,20.86,30.79,23.92,16.89,33.53,17.48,9.04,29.01,21.7,36.13,1.95,11.86,17.08,4.72,107.05,106.69,134.8,123.65,116.65,122.42,119.8,114.48
32007,2011,4.85,4.7,4.96,4.5,4.5,4.6,71.3,63.1,78.72,46.65,87.9,6.5,8.6,77794.08,39823.84,23925.44,53664.8,48390,98,88.4,0.9,5.2,0.9,0.2,2.4,2,22.7,17244,1960,1289,118,837,4440,2200,199,1182,26.43,22.02,32.28,22.63,16.71,30.47,18.32,9.7,29.74,21.67,35.85,2.87,10.95,15.72,4.64,116.5,110,137,127.5,125,125,125,117.5
32007,2012,5.11,4.85,5.31,4.7,4.8,4.7,71.4,56.7,77.64,46.01,88.4,5.9,7.8,77452.1,39041.2,23487.2,53257.6,49133,98.4,88.8,1,5.4,1,0.2,2,1.6,23,17512,1707,1629,78,884,4558,2357,99,1159,25.13,21.17,30.36,23.45,17.91,30.79,19.08,9.71,31.48,21.76,36.26,2.58,10.58,14.95,4.79,114.61,116.61,155.85,141.21,126.17,131.17,125.3,121.02
32007,2013,5.75,6.03,5.53,5.5,6.2,5,70.5,58.3,76.68,45.44,87.1,6.5,8.8,75857.04,38965.32,22766.4,56947.32,50023,98.4,88.3,1.1,5.4,1,0.2,2.4,1.6,23.3,17599,1688,1530,103,781,4522,2625,99,1227,25.27,21.67,30,22.05,16.78,29,19.7,10.18,32.25,22.78,37.76,3.01,10.21,13.6,5.73,137,135,140,130.63,129.17,132.5,130,135
32007,2014,5.3,5.61,5.04,4.9,5.6,4.5,70.1,56.1,76.08,45.08,88.3,7,9.9,76616.8,38076.26,22539.84,57089.48,50991,98.3,87.9,1.2,5.2,1,0.2,2.7,1.7,23.6,17587,1679,1664,4,725,4599,2661,155,1339,25.74,23.3,29.05,21.31,15.85,28.72,20.24,9.5,34.81,22.38,37.01,2.53,10.33,14.34,4.89,149.13,140.87,132.44,132.44,190.83,141.25,141.25,141.25
32007,2015,5.54,5.74,5.4,5.2,5.8,4.9,68.8,55.9,75.6,44.8,89.1,8.6,11,76106.94,38202.4,22921.44,56524.5,51562,98.5,88.1,1.3,5.4,0.9,0.2,2.6,1.5,24,17696,1450,1921,4,863,4531,2656,74,1394,25.49,23.05,28.86,20.88,16.01,27.63,21.25,10.16,36.61,21.61,35.73,2.05,10.77,15.05,4.85,161.26,146.74,134.25,134.25,190.83,152.5,152.5,147.5
32007,2016,4.9,4.93,4.88,4.6,4.7,4.5,69.3,49.7,72.9,43,90.3,8.3,10.5,78405.6,41087.55,26853.75,59916.15,52029,98.6,88,1.2,5.5,1.1,0.2,2.5,1.4,24.1,17618,1233,1974,3,866,4398,2807,50,1518,25.07,22.26,28.94,21.12,16.51,27.49,21.25,10.18,36.52,21.35,35.85,1.34,11.21,15.2,5.71,173.38,152.61,136.07,136.07,190.83,163.75,163.75,153.75
32007,2017,4.4,4.4,4.4,3.9,3.5,4.2,69.2,52.6,71.3,47.8,90.2,9.3,11.5,78463.34,42044.6,28140.63,61149.04,52377,98.1,87.4,1,5.6,1,0.2,3,1.9,24.2,17882,1185,1703,6,1002,4712,2373,56,1644,25.84,22.79,30.06,20.19,15.72,26.37,20.73,9.2,36.66,21.61,36.4,1.17,11.63,15.89,5.74,NA,NA,NA,NA,NA,NA,NA,NA
32007,2018,4.54,3.87,5.02,3.9,3.1,4.4,69.7,54,72.4,46.3,90,8.9,11.9,77209,41035,28430,56541,52252,98.7,86.4,0.6,6.4,1.1,0.2,4,1.3,24.2,17688,1291,1769,29,910,4479,2246,66,1487,27.05,23.4,32.06,19.71,13.74,27.91,19.2,9.31,32.77,20.61,34.73,1.23,13.42,18.81,6.03,NA,NA,NA,NA,NA,NA,NA,NA
32009,2008,0,0,0,0,0,0,50.55,72.58,88.97,14.48,85.8,0.83,7.83,49341.01,30256.88,13883.31,35231.78,863,94.92,91.16,0.01,2.88,0,0.02,0.84,5.08,11.8,449,18,14,0,0,44,33,3,7,28.45,16.52,47.24,17.58,12.52,25.57,14.72,11.7,19.47,27.3,42.01,4.13,11.95,17.26,3.59,98.02,105.16,133.12,120.15,109.04,123.04,117.7,114.71
32009,2009,0,0,0,0,0,0,48.3,71,87.03,14.17,81.7,0,6.9,51618.06,31540.86,14062.23,36270,849,94.9,92.3,0,2.6,0,0,0,5.1,12,448,18,14,0,0,50,29,0,5,23.81,22.91,25.8,15.54,12.36,22.58,17.29,3.26,48.38,33.08,48.02,0,10.28,13.45,3.24,97.74,103.52,132.79,119.96,108.45,120.01,114.76,111.62
32009,2010,2.54,0,3.75,3.3,0,4.8,45.9,33.3,84.97,13.83,76.6,6.7,11.2,46065.92,30491.76,13594.04,40238.08,892,97,94.4,0,2.6,0,0,0,3,10.4,507,10,10,0,11,27,31,0,6,22.19,18.69,29.35,14.36,13.23,16.68,16.97,3.11,45.25,36.03,53.69,0,10.44,11.28,8.73,97.47,101.88,132.46,119.78,107.87,116.98,111.83,108.52
32009,2011,6.85,0,9.51,8.5,0,11.6,37.6,0,84.45,13.75,68.3,13.5,21.5,32970.56,28806.4,14000,33187.84,897,97.7,91,0.8,2.3,0,0,3.6,2.3,14.3,509,0,11,0,9,14,62,0,0,24.71,18.92,38.22,12.94,13.86,10.79,14.71,2.1,44.13,42.06,60.08,0,5.59,5.04,6.86,97.19,100.24,132.12,119.59,107.28,113.95,108.89,105.43
32009,2012,13.17,13.46,13.06,13.9,14.6,13.6,41,0,83.29,13.56,72,16.4,24.2,30250,27597.9,9969.3,33196.9,916,98.7,90.2,0.8,3.1,0,0,4.7,1.3,15.7,514,0,11,0,11,14,60,4,0,23.53,14.16,47.8,13.93,12.88,16.65,10.22,2.15,31.1,45.51,63.09,0,6.81,7.72,4.45,96.92,98.61,131.79,119.41,106.69,110.92,105.96,102.34
32009,2013,14.29,10.94,15.72,12.5,11.8,12.9,46.1,0,82.26,13.39,84.5,15.7,22.3,32706.72,22387.32,13738.68,29160,979,99.3,90.9,0.7,3.4,0,0,4.3,0.7,15.8,479,0,14,0,15,13,81,3,15,25.68,16.67,45.62,20.49,18.66,24.55,8.2,0,26.33,38.8,56.34,0,6.83,8.33,3.51,96.64,96.97,131.45,119.22,106.1,107.89,103.03,99.25
32009,2014,15.6,8.92,19.35,13,9.7,14.8,51.1,0,81.62,13.28,84.8,19.4,23,33419.68,23850,14876.04,32830.32,1041,99,87.3,0,3.7,0,0,8,1,15.1,467,0,21,0,14,10,81,3,14,23.91,13.77,39.86,23.37,15.1,36.37,6.25,1.78,13.28,33.97,50.68,7.69,12.5,18.67,2.8,96.37,95.33,131.12,119.04,105.52,104.86,100.09,96.15
32009,2015,11.9,7.65,14.67,8.7,8,9.1,60.1,0,81.1,13.2,89.3,15.2,17.1,41627.26,26892.2,17267.4,35290.58,1141,99,87.4,0,3.7,0,0,8,1,16,483,6,23,0,0,16,93,5,24,25.86,19.53,34.81,22.43,14.45,33.7,7.09,1.95,14.36,30.89,44.14,12.15,13.73,19.92,4.97,NA,NA,NA,NA,NA,NA,NA,NA
32009,2016,11.39,9.57,12.59,7.2,9.9,5.2,63.3,0,56.4,16.7,91.3,8.6,11.9,45281.25,28158.9,16908.15,35224.35,1069,99.4,92.9,0,1.5,0,0,5.1,0.6,12.7,454,6,20,0,0,16,66,9,47,30.48,28.4,33.53,20.24,14.4,28.82,7.62,2,15.88,27.86,36.4,15.29,13.81,18.8,6.47,NA,NA,NA,NA,NA,NA,NA,NA
32009,2017,3.85,1.64,5.28,0.7,1.6,0,57.2,0,50.7,18.5,91.2,5.6,6.8,40587.15,27909.91,22317.01,36662.85,1102,99.2,89.9,0.7,2.4,0,0,6.2,0.8,15.6,494,7,18,0,0,25,82,4,39,30.96,31.23,30.56,15.37,10.04,23.33,9.8,4.46,17.78,28.06,30.86,23.89,15.81,23.42,4.44,NA,NA,NA,NA,NA,NA,NA,NA
32009,2018,1.77,4.29,0,1.9,4.4,0,53,0,44.6,16.2,96.3,5.7,7.2,40000,33563,22632,38750,981,99.9,94.9,1.1,0.7,0,0,3.2,0.1,19,454,8,32,0,0,24,79,4,25,27.84,31.47,22.44,14.95,6.9,26.92,14.43,6.9,25.64,27.58,34.48,17.31,15.21,20.26,7.69,NA,NA,NA,NA,NA,NA,NA,NA
32011,2008,4.87,9.93,1.06,4.36,9.33,1.05,72,38.64,75.69,68.56,96.73,5.08,5.67,68130.22,44850,30010.14,57828.26,1416,98.81,94.54,0.04,3.2,0.53,0.01,0.49,1.19,5.69,558,32,68,0,10,173,83,11,4,36.42,32.67,41.73,16.03,8.9,26.15,15.1,4.61,30,28.38,47.91,0.67,4.07,5.91,1.45,86.85,93.56,117.95,106.42,96.7,109.79,105.03,102.43
32011,2009,4.46,10.61,0.88,4.3,9.8,1,68.8,37.8,74.05,67.07,92.1,4.6,4.8,71922.24,47531.25,32083.74,60693.75,1387,99.1,95.2,0,3.4,0.5,0,0,0.9,5.2,545,30,72,0,10,195,73,0,0,36.64,35.85,38.16,11.53,6.23,21.61,8.47,0,24.56,29.93,41.44,8.04,13.43,16.48,7.64,93.5,99.03,127.03,114.76,103.75,114.81,109.79,106.78
32011,2010,3.7,8.82,1.02,4.1,9.4,1.1,67.1,24.4,72.29,65.48,89.2,9.9,16.2,71224,47329.16,32866.28,56086,1724,98.7,94.4,0,3.7,0.6,0,0,1.3,5.2,724,37,97,0,0,192,108,0,11,44.12,42.94,46.58,9.43,5.17,18.28,4.89,0,15.05,28.06,34.99,13.64,13.5,16.9,6.44,100.16,104.5,136.12,123.11,110.8,119.82,114.54,111.12
32011,2011,4.32,7.03,2.76,4.7,7.7,3,62.6,31.7,71.85,65.08,84.2,10.8,15.3,69336.96,44395.68,34483.68,52412.64,1778,97.7,90.5,0.6,3.8,0.8,0.4,1.6,2.3,7,719,71,87,0,0,167,106,0,11,43.59,42.8,45.02,11.84,4.92,24.4,5.37,0,15.12,25.89,34.09,11,13.31,18.19,4.46,106.81,109.97,145.21,131.45,117.86,124.84,119.3,115.47
32011,2012,7.53,9.38,6.19,8.7,11.8,6.8,63,34.5,70.86,64.19,82,13.2,14.9,67464.1,44177.1,34375,61875,1809,99.4,92.4,0.6,3.9,0,0.3,2.2,0.6,6.7,709,57,71,0,0,203,93,28,10,36.43,35.57,37.66,15.63,8.8,25.38,12.02,3.97,23.5,27.52,39.79,10.02,8.4,11.87,3.44,113.47,115.45,154.29,139.8,124.91,129.86,124.05,119.81
32011,2013,5.44,6.48,4.8,6.2,7.9,5.3,57.5,38,69.99,63.39,84.7,9.2,13.9,69802.56,48449.88,31050,72078.12,1804,99.6,95,0.6,2.3,0,0.3,1.4,0.4,3.9,733,43,72,0,11,191,104,20,16,37.67,39.13,35.28,12.89,6.04,24.11,13.64,3.63,30.05,26.53,39.31,5.6,9.26,11.89,4.96,137,120.92,140,130.63,129.17,134.88,128.81,124.16
32011,2014,4,3.81,4.2,4.5,4.8,4.3,61.3,49.4,69.44,62.9,90.9,8.7,16.3,72507.18,52160.48,38184.38,76297.74,1761,99.6,95.3,0.6,1.5,0,0.5,1.8,0.4,3,769,50,59,0,11,156,78,11,28,34.28,33.71,35.14,17.08,11.43,25.5,15.03,4.95,30.03,23.69,35.81,5.66,9.91,14.1,3.67,142.72,126.39,175.6,175.6,175.6,139.9,133.56,128.5
32011,2015,4.69,4.13,5.12,5.3,5.3,5.3,62.1,53.1,69,62.5,95.2,4.3,9.7,63865,49938.72,33185.42,69782.98,1669,99.5,95.8,0.1,1.5,0,0.7,1.4,0.5,2.6,767,47,38,0,12,148,51,24,20,37.51,31.12,45.82,11.37,5.39,19.14,15.94,5.81,29.11,23.8,39.42,3.5,11.37,18.26,2.43,148.45,NA,211.19,175.6,175.6,NA,NA,NA
32011,2016,3.76,4.12,3.49,4.3,5,3.9,64.1,36.7,76.6,55.3,87.9,6.3,10.8,73500,52734.15,37170,72062.55,1730,100,98.7,0.1,1.2,0,0,0,0,0.5,766,26,55,0,14,132,44,30,18,35.01,30.29,41.67,5.46,4.76,6.45,24.53,10.1,44.89,24.75,40.76,2.15,10.26,14.1,4.84,154.17,NA,175.6,175.6,175.6,NA,NA,NA
32011,2017,0,0,0,0,0,0,66.5,34.5,83,52.7,87.1,2.5,10,69173.77,54926.81,33207.2,75628.78,1728,100,98.2,0.1,1.7,0,0,0,0,1.6,765,23,63,0,12,115,95,0,30,30.64,29.21,32.7,13.61,6.55,23.78,17.7,8.05,31.62,25.33,38.01,7.03,12.72,18.16,4.86,NA,NA,NA,NA,NA,NA,NA,NA
32011,2018,0,0,0,0,0,0,70.2,52.2,92.6,46.9,87.1,1.9,7.7,77625,53838,31424,71343,1830,100,94.3,0.1,5.2,0,0,0.4,0,6.6,750,33,45,0,0,136,102,0,26,29.45,25.49,35.1,14.36,5.84,26.52,17.17,8.32,29.8,23.52,35.22,6.82,15.5,25.13,1.77,NA,NA,NA,NA,NA,NA,NA,NA
32013,2008,6.3,5.86,6.54,5.78,5.24,6.18,75.77,57.76,90.94,58.91,92.74,8.5,13.08,62332.43,35411.18,24003.31,48192.16,17461,97.52,84.53,0.14,5.87,0.87,0.19,5.83,2.48,21.92,6308,473,538,19,295,1275,1041,197,558,30.26,27.58,33.88,14.26,8.98,21.41,19.67,7.82,35.71,23.25,37.63,3.79,12.56,17.99,5.21,125,136.25,175,155,132.5,150,145,143.75
32013,2009,5.78,6.25,5.43,5.7,5.5,5.9,72.4,56.5,88.96,57.63,88.3,8.6,13.5,64448.28,36580.05,25220.52,49444.2,17630,97.6,84.7,0.1,6.1,0.9,0.2,5.5,2.4,22.3,6380,464,540,18,325,1405,961,147,577,22.05,17.92,27.63,16.55,8.9,26.87,20.13,6.24,38.9,26.06,43.75,2.16,15.21,23.2,4.43,89.4,94.69,121.46,109.73,99.2,109.77,104.97,102.1
32013,2010,8.99,10,8.24,8.3,8.3,8.4,69.4,51.3,86.85,56.26,86.2,7.8,12,64560.96,37628.08,24908.68,53980.6,15986,96.8,84.9,0.6,5.4,0.7,0.2,5,3.2,23,6087,390,463,0,303,1144,721,141,495,24.43,18.73,32.17,14.52,9.17,21.8,19.17,5.99,37.11,27.73,46.91,1.64,14.15,19.19,7.28,102.95,102.34,129.23,118.62,112.1,117.39,114.99,109.8
32013,2011,10.23,11.11,9.62,9.6,9.9,9.5,62.2,44,86.33,55.92,86.1,8.3,13.5,61536.16,33769.12,22294.72,50369.76,16249,98.2,87.9,0.2,5.6,0.9,0.3,3.4,1.8,23.6,6098,298,557,0,286,1011,845,111,553,22.75,17.57,30.43,16.31,11.26,23.8,18.42,5.68,37.29,26.49,43.12,1.84,16.03,22.37,6.64,116.5,110,137,127.5,125,125,125,117.5
32013,2012,10.36,9.92,10.69,9.7,8.8,10.4,66,45.2,85.14,55.15,84.6,8.8,12.7,63661.4,35092.2,23701.7,53002.4,16511,98.1,88.1,0.3,5.5,0.8,0,3.5,1.9,24.3,6256,378,564,0,247,1123,920,104,511,23.72,18.54,30.79,18.6,13.86,25.07,19.81,8.07,35.84,23.23,38.61,2.25,14.63,20.92,6.05,96.95,98.64,131.83,119.44,106.72,110.95,105.99,102.37
32013,2013,9.07,8.2,9.67,8.1,7.4,8.6,65.2,50.6,84.09,54.47,84.8,8.4,12.3,64229.76,31875.12,21628.08,51447.96,16800,97.5,88.1,0.6,4.8,0.8,0.1,3.3,2.5,24.7,6314,381,505,0,362,1270,803,19,515,21.71,16.37,29.26,18.07,12.73,25.62,20.12,8.52,36.56,24.77,41.17,1.56,15.33,21.21,7,137,135,140,130.63,129.17,132.5,130,135
32013,2014,10,11.18,9.19,8.4,9.4,7.7,67.7,59.3,83.43,54.04,85.1,8,10,66389.92,30196.22,21486.2,48646.58,17003,96.7,87.7,0.5,4.8,0.2,0.1,3.3,3.3,25.1,6092,468,369,0,404,1352,736,42,482,20.96,17.64,25.7,18.21,12.26,26.71,19.98,7.37,37.99,25.37,41.28,2.65,15.48,21.45,6.95,69.43,135,75.25,75.25,75.25,154.05,154.01,167.63
32013,2015,7.79,9.33,6.67,6.5,8.8,4.8,73.5,74.7,82.9,53.7,86,8,10.5,69124.72,33611.54,22412.64,48924.3,17067,97.1,87.1,0.5,4.9,0.3,0,4.4,2.9,25.5,6149,424,328,0,503,1692,616,48,426,20.33,17.16,24.79,17.53,12.46,24.67,22.58,10.94,39,22.28,34.67,4.8,17.29,24.76,6.74,69.43,135,75.25,75.25,75.25,132.5,130,135
32013,2016,7.75,8.39,7.27,7,7.7,6.4,72.5,65.2,79.3,54.7,87,8.7,11.9,70659.75,35766.15,23842.35,48169.8,17091,97.5,86.7,0.5,4.8,0.5,0,5,2.5,25.9,6174,451,407,0,444,1601,665,21,358,20.6,16.12,26.72,16.55,10.82,24.38,22.76,11.68,37.88,23.34,37.42,4.12,16.75,23.96,6.9,69.43,NA,75.25,75.25,75.25,NA,NA,NA
32013,2017,7.29,7.62,7.04,6,7.8,4.6,73.7,73.5,80.2,62.6,87.5,5.4,9.1,71403.72,36330.16,24405.85,49881.87,17088,97.4,88.1,0.6,4.7,0.3,0,3.6,2.6,26.5,6261,496,348,18,421,1502,547,35,406,22.54,16.28,30.97,14.84,11.3,19.62,22.31,10.34,38.43,23.23,37.6,3.88,17.07,24.48,7.1,NA,NA,NA,NA,NA,NA,NA,NA
32013,2018,5.29,6.43,4.44,5.8,6.9,4.9,73.1,70.6,81.7,70.6,88.2,6.8,11.5,70373,37849,25011,51528,16904,98.4,87.6,0.4,5.5,0.5,0,4.4,1.6,26.7,6271,593,267,22,267,1790,402,33,390,24.24,19.54,30.67,12.51,8.07,18.58,22.26,9.24,40.07,22.64,35.72,4.74,18.35,27.43,5.93,NA,NA,NA,NA,NA,NA,NA,NA
32015,2008,7.02,11.99,3.14,5.88,11.52,2.2,60.28,43.85,92.37,22.93,91.58,16.16,15.61,61094.52,36890.21,16679.6,59805.88,5130,98.41,84.67,1.44,5.16,0.03,0,7.01,1.59,25.52,1863,116,231,0,140,317,193,70,240,28.84,24.99,35.03,14.83,8.33,25.26,15.37,7.3,28.34,24.03,37.54,2.32,16.93,21.84,9.05,125,136.25,175,155,132.5,150,145,143.75
32015,2009,6.44,12.8,2.61,5.8,12.1,2.1,57.6,42.9,90.36,22.43,87.2,17.1,16,63189.36,38025,17245.8,62490.87,5047,98.5,84.7,1.6,5.3,0,0,6.8,1.5,26.4,1834,108,228,0,153,352,154,40,239,21.37,22.77,18.75,18.2,14.39,25.29,19.58,7.47,42.08,26.91,36.18,9.69,13.94,19.19,4.18,93.7,99.24,127.3,115,103.97,115.04,110.02,107
32015,2010,7.44,13.8,3.77,6.7,13.6,2.5,60.5,40.5,88.22,21.9,90.2,11.7,12.2,77169,42402.64,19904.44,67964.4,5545,99,89.2,1.1,4.3,0,0,4.4,1,22.5,1945,102,309,0,133,393,264,22,181,19.52,18.05,22.37,18.29,12.44,29.6,18.17,8.77,36.32,29.41,42.94,3.28,14.6,17.8,8.43,105.1,104.62,132.15,121.25,114.48,120.02,117.51,112.25
32015,2011,10.7,18.16,6.21,10,18,4.9,62.2,47.6,87.68,21.76,92.9,8.7,12.3,78191.68,51912,22114.4,68912.48,5651,98.4,90.3,0,4.4,0,0,3.7,1.6,22.9,2006,134,276,0,123,412,217,20,115,18.5,15.67,23.9,16.96,11.03,28.27,18.34,8.13,37.84,32.45,48.55,1.7,13.75,16.62,8.29,116.5,110,137,127.5,125,125,125,117.5
