id,name,macroarea,latitude,longitude,iso639p3code,countries,is_isolate,family_id
tomi1243,Tomini,Papunesia,0.42569,120.89,txm,ID,FALSE,aust1307
dond1249,Dondo,Papunesia,0.80348,120.707,dok,ID,FALSE,aust1307
cent2089,Central Subanen,Papunesia,8.12701,123.018,syb,PH,FALSE,aust1307
east2694,Eastern Subanen,Papunesia,8.2475,123.5234,sfe,PH,FALSE,aust1307
nort2885,Northern Subanen,Papunesia,8.5232,123.588,stb,PH,FALSE,aust1307
taga1270,Tagalog,Papunesia,14.06,121.747,tgl,PH,FALSE,aust1307
fili1244,Filipino,Papunesia,12.265,123.464,fil,PH,FALSE,aust1307
irig1242,Iriga Bicolano,Papunesia,13.3896,123.331,bto,PH,FALSE,aust1307
alba1269,Inland-Buhi-Daraga Bikol,Papunesia,13.1989,123.49,bhk,PH,FALSE,aust1307
mtir1236,Mt. Iraya Agta,Papunesia,13.4588,123.552,atl,PH,FALSE,aust1307
mtir1235,Mt. Iriga Agta,Papunesia,13.4566,123.463,agz,PH,FALSE,aust1307
isar1235,Isarog Agta,Papunesia,13.651,123.332,agk,PH,FALSE,aust1307
cent2087,Coastal-Naga Bikol,Papunesia,13.7574,123.403,bcl,PH,FALSE,aust1307
sout2912,Coastal-Virac Bikol,Papunesia,13.6989,124.29,bln,PH,FALSE,aust1307
ataa1240,Ata,Papunesia,9.715,122.9,atm,PH,FALSE,aust1307
maga1264,Southern Binukidnon,Papunesia,9.49196,122.769,mtw,PH,FALSE,aust1307
karo1299,Northern Binukidnon,Papunesia,9.992,122.816,kyn,PH,FALSE,aust1307
akla1240,Aklanon,Papunesia,11.55432,122.35413,akl,PH,FALSE,aust1307
inon1237,Inonhan,Papunesia,12.284,122.03,loc,PH,FALSE,aust1307
romb1245,Romblomanon,Papunesia,12.4047,122.56,rol,PH,FALSE,aust1307
kara1489,Mandaya,Papunesia,7.50481,126.409,mry,PH,FALSE,aust1307
mans1262,Mansaka,Papunesia,6.79221,126.181,msk,PH,FALSE,aust1307
taga1268,Tagakaulu Kalagan,Papunesia,6.45338,125.426,klg,PH,FALSE,aust1307
taga1272,Tagabawa,Papunesia,6.9712,125.175,bgs,PH,FALSE,aust1307
cina1236,Cinamiguin Manobo,Papunesia,9.1793,124.721,mkx,PH,FALSE,aust1307
taut1234,Taut Batu,Papunesia,8.88129,117.673091,NA,PH,FALSE,aust1307
cent2090,Central Tagbanwa,Papunesia,10.6519,119.338,tgt,PH,FALSE,aust1307
east2482,Eastern Tawbuid,Papunesia,12.8968,121.177,bnj,PH,FALSE,aust1307
west2559,Western Tawbuid,Papunesia,12.8227,121.026,twb,PH,FALSE,aust1307
bata1289,Batak Toba,Papunesia,2.35498,99.1761,bbc,ID,FALSE,aust1307
maka1311,Makasar,Papunesia,-5.65551,119.838,mak,ID,FALSE,aust1307
bent1237,Bentong,Papunesia,-4.76004,119.806,bnu,ID,FALSE,aust1307
coas1295,Coastal Konjo,Papunesia,-5.41532,120.304,kjc,ID,FALSE,aust1307
high1275,Highland Konjo,Papunesia,-5.26559,119.928,kjk,ID,FALSE,aust1307
pann1239,Pannei,Papunesia,-3.21973,119.191,pnc,ID,FALSE,aust1307
dakk1238,Dakka,Papunesia,-3.33671,119.235,dkk,ID,FALSE,aust1307
enre1239,Enrekang,Papunesia,-3.53848,119.66,ptt,ID,FALSE,aust1307
maiw1250,Maiwa (Indonesia),Papunesia,-3.59444,119.978,wmm,ID,FALSE,aust1307
duri1242,Duri,Papunesia,-3.37081,119.871,mvp,ID,FALSE,aust1307
mali1283,Malimpung,Papunesia,-3.6996000000000002,119.76,mli,ID,FALSE,aust1307
bugi1244,Buginese,Papunesia,-4.47,119.977,bug,ID,FALSE,aust1307
camp1262,Campalagian,Papunesia,-3.47851,119.16863,cml,ID,FALSE,aust1307
tama1335,Taman (Indonesia),Papunesia,1.00003,112.975,tmn,ID,FALSE,aust1307
emba1238,Embaloh,Papunesia,1.3156,112.63,emb,ID,FALSE,aust1307
bada1261,Bada (Indonesia),Papunesia,-1.80249,120.319,bhz,ID,FALSE,aust1307
beso1237,Besoa,Papunesia,-1.60095,120.379,bep,ID,FALSE,aust1307
napu1241,Napu,Papunesia,-1.43707,120.338,npy,ID,FALSE,aust1307
budo1241,Budong-Budong,Papunesia,-2.07756,119.327,bdx,ID,FALSE,aust1307
pana1303,Panasuan,Papunesia,-2.24049,119.65,psn,ID,FALSE,aust1307
sang1337,Sangil,Papunesia,5.40229,125.378,snl,PH,FALSE,aust1307
sang1336,Sangir,Papunesia,3.50554,125.56523,sxn,ID;PH,FALSE,aust1307
tons1240,Tonsea,Papunesia,1.51393,125.052,txs,ID,FALSE,aust1307
tond1251,Tondano,Papunesia,1.28024,124.964,tdn,ID,FALSE,aust1307
tomb1243,Tombulu,Papunesia,1.39715,124.754,tom,ID,FALSE,aust1307
baub1235,Bau-Jagoi Bidayuh,Papunesia,1.54467,109.985,sne,ID;MY,FALSE,aust1307
biat1246,Biatah Bidayuh,Papunesia,1.17596,110.254,bth,ID;MY,FALSE,aust1307
sara1329,Sara Bakati',Papunesia,1.20403,109.6155,sre,ID,FALSE,aust1307
rara1235,Rara Bakati',Papunesia,1.27026,109.539,lra,ID;MY,FALSE,aust1307
kaya1325,Kayan River Kayan,Papunesia,1.78269,115.827,xkn,ID,FALSE,aust1307
bara1370,Baram Kayan,Papunesia,3.51211,114.482,kys,MY,FALSE,aust1307
baha1257,Bahau,Papunesia,0.30801,115.332,bhv,ID,FALSE,aust1307
mend1267,Mendalam Kayan,Papunesia,0.98794,113.286,xkd,ID,FALSE,aust1307
cent2101,Central Melanau,Papunesia,2.524086,111.346451,mel,BN;MY,FALSE,aust1307
daro1239,Daro-Matu Melanau,Papunesia,2.54435,111.536,dro,MY,FALSE,aust1307
seka1248,Sekapan,Papunesia,2.47567,113.562,skp,MY,FALSE,aust1307
aohe1237,Aoheng-Seputan,Papunesia,0.87404,114.127,pni,ID,FALSE,aust1307
west2564,West Berawan,Papunesia,3.9815,114.528,zbw,MY,FALSE,aust1307
waha1238,Eastern Lowland Kenyah,Papunesia,1.56635,116.655,whk,ID,FALSE,aust1307
main1275,Usun Apau Kenyah,Papunesia,3.42975,116.47431,xkl,ID;MY,FALSE,aust1307
papa1268,Papar,Papunesia,5.57378,115.58,dpp,MY,FALSE,aust1307
tata1257,Tatana,Papunesia,5.49808,115.553,txx,MY,FALSE,aust1307
oldc1255,Old Cham,Eurasia,15.82167,108.23194,ocm,VN,FALSE,aust1307
east2563,Eastern Cham,Eurasia,11.2853,108.49,cjm,VN,FALSE,aust1307
west2650,Western Cham,Eurasia,12.4771,104.026,cja,KH;TH;VN,FALSE,aust1307
jara1266,Jarai,Eurasia,13.6161,107.813,jra,KH;VN,FALSE,aust1307
biha1246,Bih,Eurasia,12.483333,108.016667,ibh,VN,FALSE,aust1307
rade1240,Rade,Eurasia,12.979,108.41,rad,KH;VN,FALSE,aust1307
mual1241,Mualang,Papunesia,0.31083,111.077,mtd,ID,FALSE,aust1307
kota1275,Kota Bangun Kutai Malay,Papunesia,-0.27049,116.297,mqg,ID,FALSE,aust1307
maka1305,Makassar Malay,Papunesia,-5.16108,119.408,mfp,ID,FALSE,aust1307
mala1482,Malaccan Creole Malay,Eurasia,2.20265,102.240488,ccm,MY,FALSE,aust1307
sril1245,Sri Lanka Malay,Eurasia,6.91603,79.864,sci,LK,FALSE,aust1307
baba1267,Baba Malay,Eurasia,1.75414,103.076,mbf,MY;SG,FALSE,aust1307
beta1252,Betawi,Papunesia,-6.21174,107.022,bew,ID,FALSE,aust1307
pera1256,Peranakan Indonesian,Papunesia,-7.982,112.619,pea,ID,FALSE,aust1307
coco1260,Cocos Islands Malay,Papunesia,-12.193342,96.833679,coa,AU;CC;MY;SG,FALSE,aust1307
kaur1269,Kaur,Papunesia,-4.6251,103.512,vkk,ID,FALSE,aust1307
cent2053,South Barisan Malay,Papunesia,-3.79673,103.137,pse,ID,FALSE,aust1307
kubu1239,Kubu,Papunesia,-2.42661,102.193,kvb,ID,FALSE,aust1307
stan1306,Standard Malay,Eurasia,3.08896,101.699,zsm,BN;MY;SG,FALSE,aust1307
indo1316,Standard Indonesian,Papunesia,-7.33458,109.716,ind,ID;NL;PH;SA;SG;US,FALSE,aust1307
temu1239,Temuan,Eurasia,2.78176,101.906,tmw,MY,FALSE,aust1307
teng1267,Tenggarong Kutai Malay,Papunesia,0.71803,117.645,vkt,ID,FALSE,aust1307
oran1258,Orang Kanaq,Eurasia,1.88296,104.008,orn,MY,FALSE,aust1307
bali1279,Balinese Malay,Papunesia,-8.355884,114.648391,mhp,ID,FALSE,aust1307
mala1479,Central Malay,Eurasia,1.85856,103,zlm,ID;MY;SG;TH,FALSE,aust1307
oran1259,Orang Seletar,Eurasia,1.45841,103.766,ors,MY;SG,FALSE,aust1307
jaku1244,Jakun,Eurasia,2.64582,103.342,jak,MY,FALSE,aust1307
jamb1236,Jambi Malay,Papunesia,-2.6469,103.13,jax,ID,FALSE,aust1307
paku1239,Paku,Papunesia,-1.9063,115.087,pku,ID,FALSE,aust1307
maan1238,Ma'anyan,Papunesia,-2.1239,115.092,mhy,ID,FALSE,aust1307
pang1291,Pangutaran Sama,Papunesia,6.27167,120.536,slm,PH,FALSE,aust1307
sale1244,Saleman,Papunesia,-2.82548,129.427,sau,ID,FALSE,aust1307
hulu1246,Hulung,Papunesia,-2.87389,128.587,huk,ID,FALSE,aust1307
loun1239,Loun,Papunesia,-2.8778,128.912,lox,ID,FALSE,aust1307
lisa1239,Lisabata-Nuniali,Papunesia,-2.87434,128.265,lcs,ID,FALSE,aust1307
sepa1242,Sepa (Indonesia),Papunesia,-3.36682,129.243,spb,ID,FALSE,aust1307
telu1263,Teluti,Papunesia,-3.2969,129.663,tlt,ID,FALSE,aust1307
paul1238,Paulohi,Papunesia,-3.25404,128.779,plh,ID,FALSE,aust1307
ilon1239,Ilongot,Papunesia,16.3785,121.547,ilk,PH,FALSE,aust1307
agta1234,Agta-Pahanan,Papunesia,17.0538,122.2802,apf,PH,FALSE,aust1307
para1306,Paranan,Papunesia,17,122.372,prf,PH,FALSE,aust1307
itaw1240,Itawit,Papunesia,17.7329,121.58,itv,PH,FALSE,aust1307
yoga1237,Yogad,Papunesia,16.7015,121.718,yog,PH,FALSE,aust1307
cent2084,Central Cagayan Agta,Papunesia,17.9571,121.857,agt,PH,FALSE,aust1307
fair1238,Faire Atta,Papunesia,17.9808,121.436,azt,PH,FALSE,aust1307
pamp1244,Pamplona Atta,Papunesia,18.4738,121.3,att,PH,FALSE,aust1307
pudt1235,Pudtol Atta,Papunesia,18.2112,121.379,atp,PH,FALSE,aust1307
remb1250,Rembong-Wangka,Papunesia,-8.53361,120.973,reb,ID,FALSE,aust1307
kepo1237,Kepo',Papunesia,-8.603241,120.775273,kuk,ID,FALSE,aust1307
komo1261,Komodo,Papunesia,-8.64518,119.477,kvh,ID,FALSE,aust1307
palu1252,Palu'e,Papunesia,-8.32877,121.718,ple,ID,FALSE,aust1307
dhao1237,Dhao,Papunesia,-10.8098,122.658,nfa,ID,FALSE,aust1307
sabu1255,Hawu,Papunesia,-10.5522,121.847,hvn,ID,FALSE,aust1307
lewo1244,Lewotobi,Papunesia,-8.54573,122.747,lwt,ID,FALSE,aust1307
lama1277,Lamaholot,Papunesia,-8.36439,122.803,slp,ID,FALSE,aust1307
puka1244,Pukaunu,Papunesia,-8.405661,122.690759,NA,ID,FALSE,aust1307
ilea1237,Ile Ape,Papunesia,-8.38636,123.442,ila,ID,FALSE,aust1307
adon1237,Adonara,Papunesia,-8.32027,123.159,adr,ID,FALSE,aust1307
sout2896,Eastern Atadei,Papunesia,-8.49783,123.531,lmf,ID,FALSE,aust1307
levu1239,Central Lembata-Lewokukun,Papunesia,-8.47094,123.44,lvu,ID,FALSE,aust1307
nort2935,Northern Amami-Oshima,Eurasia,28.20991,129.45346,ryn,JP,FALSE,japo1237
sout2954,Southern Amami-Oshima,Eurasia,28.1955,129.28521,ams,JP,FALSE,japo1237
okin1246,Oki-No-Erabu,Eurasia,27.37384,128.6187,okn,JP,FALSE,japo1237
toku1246,Toku-No-Shima,Eurasia,27.7736,128.961,tkn,JP,FALSE,japo1237
larg1235,Diandongbei-Large Flowery Miao,Eurasia,27.8682,104.06,hmd,CN,FALSE,hmon1336
geee1239,Ge,Eurasia,26.8542,107.823,hmj,CN,FALSE,hmon1336
luop1235,Luopohe Hmong,Eurasia,26.8183,107.158,hml,CN,FALSE,hmon1336
numa1251,Numao,Eurasia,25.44992,108.06107,NA,CN,FALSE,hmon1336
buna1273,Bunu,Eurasia,24.1025,107.711,bwx,CN,FALSE,hmon1336
naog1238,Baonao,Eurasia,24.93169,107.60974,NA,CN,FALSE,hmon1336
sout2754,Southern Qiandong Miao,Eurasia,25.6618,108.533,hms,CN,FALSE,hmon1336
name1237,Ná-Meo,Eurasia,22.4189,106.435,neo,VN,FALSE,hmon1336
nort2747,Northern Qiandong Miao,Eurasia,26.6338,108.162,hea,CN,FALSE,hmon1336
nort2939,North Central Mixe,North America,17.17947,-95.70318,neq,MX,FALSE,mixe1284
juqu1238,Juquila Mixe,North America,16.8912,-95.8484,mxq,MX,FALSE,mixe1284
maza1292,Mazatlán Mixe,North America,17.0156,-95.2833,mzl,MX,FALSE,mixe1284
coat1238,Coatlán Mixe,North America,16.9404,-95.4659,mco,MX,FALSE,mixe1284
isth1238,Isthmus Mixe,North America,16.9481,-95.0681,mir,MX,FALSE,mixe1284
blag1240,Blagar,Papunesia,-8.31787,124.251,beu,ID,FALSE,timo1261
rett1240,Reta,Papunesia,-8.22481,124.36,ret,ID,FALSE,timo1261
tere1277,Tereweng,Papunesia,-8.48063,124.271,twg,ID,FALSE,timo1261
teiw1235,Teiwa,Papunesia,-8.37662,124.174,twe,ID,FALSE,timo1261
sarr1247,Sar (Indonesia),Papunesia,-8.33,124.42,NA,ID,FALSE,timo1261
suma1269,Sumariup,Papunesia,-4.73083,143.239,siv,PG,FALSE,sepi1257
mari1432,Mari (East Sepik Province),Papunesia,-4.46436,142.963,mbx,PG,FALSE,sepi1257
bisi1244,Bisis,Papunesia,-4.46238,143.058,bnw,PG,FALSE,sepi1257
disa1239,Dissa-Canton Mufa,Africa,10.3218,19.2156,dsi,TD,FALSE,cent2225
kulf1238,Kulfa,Africa,9.96327,18.9055,kxj,TD,FALSE,cent2225
furu1242,Furu,Africa,4.485,20.6448,fuu,CD;CF,FALSE,cent2225
ngam1268,Ngambay,Africa,8.57051,15.414,sba,CM;NG;TD,FALSE,cent2225
horo1247,Horo,Africa,9.239,18.378,hor,TD,FALSE,cent2225
gula1268,Gulay,Africa,9.06629,17.3151,gvl,TD,FALSE,cent2225
sarr1246,Sar,Africa,8.50634,17.8785,mwm,TD,FALSE,cent2225
jaya1242,Jaya,Africa,12.3707,17.9415,jyy,TD,FALSE,cent2225
chaz1235,Chazumba Mixtec,North America,18.1541,-97.7873,xtb,MX,FALSE,otom1299
sout3001,Southern Puebla Mixtec,North America,18.2123,-97.9572,mit,MX,FALSE,otom1299
chig1239,Chigmecatitlán Mixtec,North America,18.6303,-98.1046,mii,MX,FALSE,otom1299
nort2985,Northern Tlaxiaco Mixtec,North America,17.4806,-97.8349,xtn,MX,FALSE,otom1299
ocot1243,Ocotepec Mixtec,North America,17.144191,-97.763219,mie,MX,FALSE,otom1299
nort2986,Northwest Oaxaca Mixtec,North America,17.8287,-98.0574,mxa,MX,FALSE,otom1299
sila1250,Silacayoapan Mixtec,North America,17.5541,-98.1163,mks,MX;US,FALSE,otom1299
ixta1235,Ixtayutla Mixtec,North America,16.5774,-97.5759,vmj,MX,FALSE,otom1299
diux1235,Diuxi-Tilantongo Mixtec,North America,17.3596,-97.3861,xtd,MX,FALSE,otom1299
tida1235,Tidaá Mixtec,North America,17.4142,-97.3333,mtx,MX,FALSE,otom1299
cuya1240,Cuyamecalco Mixtec,North America,18.0821,-96.7314,xtu,MX,FALSE,otom1299
coat1241,Coatzospan Mixtec,North America,18.048748,-96.763633,miz,MX,FALSE,otom1299
apas1235,Apasco-Apoala Mixtec,North America,17.6143,-97.0657,mip,MX,FALSE,otom1299
soya1236,Soyaltepec Mixtec,North America,17.5892,-97.19211,vmq,MX,FALSE,otom1299
mixt1425,Mixtepec Mixtec,North America,17.3317,-97.8791,mix,MX;US,FALSE,otom1299
yucu1254,Yucunicoco Mixtec,North America,17.237432,-97.918183,NA,MX,FALSE,otom1299
tezo1238,Tezoatlán Mixtec,North America,17.6155,-97.9002,mxb,MX,FALSE,otom1299
caca1250,Cacaloxtepec Mixtec,North America,17.7248,-97.7637,miu,MX,FALSE,otom1299
sanm1301,San Marcos Tlalcoyalco Popoloca,North America,18.74,-97.5936,pls,MX,FALSE,otom1299
sanl1248,San Luís Temalacayuca Popoloca,North America,18.6812,-97.5459,pps,MX,FALSE,otom1299
ayau1235,Ayautla Mazatec,North America,18.0993,-96.5952,vmy,MX,FALSE,otom1299
tata1258,Tataltepec Chatino,North America,16.2963,-97.5311,cta,MX,FALSE,otom1299
elal1235,El Alto Zapotec,North America,16.8742,-96.9987,zpp,MX,FALSE,otom1299
lach1249,Lachixío Zapotec,North America,16.7215,-96.9318,zpl,MX,FALSE,otom1299
coat1244,Coatecas Altas Zapotec,North America,16.5609,-96.7336,zca,MX,FALSE,otom1299
texm1235,Texmelucan Zapotec,North America,16.49197,-97.08947,zpz,MX,FALSE,otom1299
zani1235,Zaniza Zapotec,North America,16.6804,-97.2876,zpw,MX,FALSE,otom1299
elot1235,Elotepec Zapotec,North America,16.8693,-97.1912,zte,MX,FALSE,otom1299
tena1241,Tenango Otomi,North America,20.4262,-98.1751,otn,MX,FALSE,otom1299
east2556,Eastern Highland Otomi,North America,20.5991,-98.0978,otm,MX,FALSE,otom1299
texc1235,Texcatepec Otomi,North America,20.7342,-98.2663,otx,MX,FALSE,otom1299
quer1236,Querétaro Otomi,North America,20.1396,-100.115,otq,MX,FALSE,otom1299
mezq1235,Mezquital Otomi,North America,20.2274,-99.5564,ote,MX;US,FALSE,otom1299
ixte1237,Ixtenco Otomi,North America,19.2146,-98.0272,otz,MX,FALSE,otom1299
tila1239,Tilapa Otomi,North America,19.4403,-99.5074,otl,MX,FALSE,otom1299
ojit1237,Ojitlán Chinantec,North America,18.075,-96.3369,chj,MX,FALSE,otom1299
soch1239,Sochiapam Chinantec,North America,17.7985,-96.6079,cso,MX,FALSE,otom1299
usil1237,Usila Chinantec,North America,17.9184,-96.4074,cuc,MX,FALSE,otom1299
tepe1279,Tepetotutla Chinantec,North America,17.7115,-96.5404,cnt,MX,FALSE,otom1299
pala1351,Palantla Chinantec,North America,17.884,-96.3407,cpa,MX,FALSE,otom1299
ozum1235,Ozumacín Chinantec,North America,17.6976,-96.2249,chz,MX,FALSE,otom1299
vall1253,Valle Nacional Chinantec,North America,17.7964,-96.3187,cvn,MX,FALSE,otom1299
leal1235,Lealao Chinantec,North America,17.3162,-95.9265,cle,MX,FALSE,otom1299
lala1270,Lalana Chinantec,North America,17.58251,-96.00645,cnl,MX,FALSE,otom1299
tepi1241,Tepinapa Chinantec,North America,17.6651,-96.1433,cte,MX,FALSE,otom1299
coat1240,Coatepec Nahuatl,North America,18.32,-99.7114,naz,MX,FALSE,utoa1244
tlam1239,Tlamacazapa Nahuatl,North America,18.6239,-99.3992,nuz,MX,FALSE,utoa1244
mich1245,Michoacán Nahuatl,North America,18.3412,-103.361,ncl,MX,FALSE,utoa1244
zaca1241,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,North America,20.0581,-97.8974,nhi,MX,FALSE,utoa1244
isth1242,Isthmus-Mecayapan Nahuatl,North America,18.2,-94.7547,nhx,MX,FALSE,utoa1244
taba1265,Tabasco Nahuatl,North America,17.9371,-93.5688,nhc,MX,FALSE,utoa1244
isth1241,Isthmus-Pajapan Nahuatl,North America,18.2513,-94.6647,nhp,MX,FALSE,utoa1244
isth1240,Isthmus-Cosoleacaque Nahuatl,North America,17.9401,-94.7347,nhk,MX,FALSE,utoa1244
nucl1305,Kannada,Eurasia,13.5878,76.1198,kan,IN,FALSE,drav1251
oldk1250,Old Kannada,Eurasia,13.244,75.82,qkn,IN,FALSE,drav1251
utno1237,Adilabad Gondi,Eurasia,18.75,80.2,wsg,IN,FALSE,drav1251
east2340,Eastern Muria,Eurasia,20.1422,80.8893,emu,IN,FALSE,drav1251
west2408,Western Muria,Eurasia,20.2384,80.7006,mut,IN,FALSE,drav1251
arap1275,Arapaso,South America,0.13727,-67.7282,arj,BR,FALSE,tuca1253
miri1270,Miriti,South America,0.58896,-69.7432,mmv,BR,FALSE,tuca1253
tagi1241,Tagin,Eurasia,27.986064,94.221711,tgj,IN,FALSE,sino1245
naaa1245,Na,Eurasia,28.431524,93.248908,nbt,IN,FALSE,sino1245
hain1238,Hainanese,Eurasia,19.78383,110.68759,hnm,CN,FALSE,sino1245
leiz1236,Leizhou Chinese,Eurasia,20.6935,110.02291,luh,CN,FALSE,sino1245
dung1253,Dungan,Eurasia,42.7292,76.8382,dng,KG;KZ;TJ;TM;UZ,FALSE,sino1245
gang1272,Gangou,Eurasia,35.55,102.43,NA,CN,FALSE,sino1245
poum1235,Poumei Naga,Eurasia,25.1944,94.4618,pmx,IN,FALSE,sino1245
oina1234,Oinam,Eurasia,25.35126,94.1968,NA,IN,FALSE,sino1245
vaip1239,Vaiphei,Eurasia,24.1378,93.7195,vap,IN,FALSE,sino1245
gang1266,Gangte,Eurasia,24.5113,94.1681,gnb,IN;MM,FALSE,sino1245
munc1235,Mün Chin,Eurasia,20.289,94.3929,mwq,MM,FALSE,sino1245
daai1236,Daai Chin,Eurasia,20.7347,93.7853,dao,MM,FALSE,sino1245
kaan1248,Kaang Chin,Eurasia,21.5091,93.6262,ckn,MM,FALSE,sino1245
hran1239,Hrangkhol,Eurasia,24.4559,93.351,hra,IN;MM,FALSE,sino1245
saka1283,Sakachep-Chorei,Eurasia,25.994,93.949,sch,IN,FALSE,sino1245
biet1238,Biete,Eurasia,24.273507,92.94342,biu,IN,FALSE,sino1245
fala1243,Falam Chin,Eurasia,23.7892833333,92.3254633333,cfm,BD;IN;MM,FALSE,sino1245
bual1235,Bualkhaw Chin,Eurasia,22.91,93.68,cbl,MM,FALSE,sino1245
bawm1236,Bawm Chin,Eurasia,22.4405233333,92.92553,bgr,BD;IN;MM,FALSE,sino1245
chas1234,Chashan,Eurasia,26.1,98.75,NA,CN,FALSE,sino1245
lash1243,Lashi,Eurasia,26.0992,98.5481,lsi,CN;MM,FALSE,sino1245
oldb1235,Old Burmese,Eurasia,21.161961,94.897306,obr,MM,FALSE,sino1245
nucl1310,Burmese,Eurasia,20.7926,93.9665,mya,BD;MM;TH,FALSE,sino1245
tavo1242,Tavoyan,Eurasia,14.1078,98.194,tvn,MM,FALSE,sino1245
nalu1239,Naluo Yi,Eurasia,25.97,102.598,ylo,CN,FALSE,sino1245
sama1296,Samatu,Eurasia,23.76,98.825,NA,CN,FALSE,sino1245
lamu1257,Lamu,Eurasia,25.8,100.15,llh,CN,FALSE,sino1245
tang1372,Tanglang-Toloza,Eurasia,26.9,99.9,ytl,CN,FALSE,sino1245
lolo1259,Lolopo,Eurasia,25.50051,101.30185,ycl,CN,FALSE,sino1245
nisi1238,Nisi (China),Eurasia,23.418,104.85,yso,CN,FALSE,sino1245
azha1235,Azha,Eurasia,23.9,104.15,aza,CN,FALSE,sino1245
honi1244,Honi,Eurasia,23.2074,101.886,how,CN,FALSE,sino1245
sila1247,Sila,Eurasia,21.6888,102.134,slt,CN;LA;VN,FALSE,sino1245
cosa1234,Cosao,Eurasia,21.616667,101.566667,NA,CN;LA,FALSE,sino1245
sang1320,Sangkong,Eurasia,21.64,100.77,sgk,CN,FALSE,sino1245
tsho1240,Tshobdun,Eurasia,32.18,101.84,NA,CN,FALSE,sino1245
zbua1234,Zbu,Eurasia,32.1506,101.7048,NA,CN,FALSE,sino1245
japh1234,Japhug,Eurasia,32.1,102.36,NA,CN,FALSE,sino1245
shan1274,Stodsde,Eurasia,31.79891,101.30739,jih,CN,FALSE,sino1245
tang1334,Tangut,Eurasia,38.894904,102.246464,txg,CN,FALSE,sino1245
horp1239,Stau-Dgebshes,Eurasia,31.1026,101.72,ero,CN,FALSE,sino1245
byan1241,Byangsi,Eurasia,29.92002,80.63653,bee,IN;NP,FALSE,sino1245
thak1245,Thakali,Eurasia,28.7014,83.6466,ths,NP,FALSE,sino1245
chan1310,Chantyal,Eurasia,28.684,83.4488,chx,NP,FALSE,sino1245
mana1288,Manange,Eurasia,28.6416,84.0515,nmm,NP,FALSE,sino1245
narp1239,Nar Phu,Eurasia,28.76714,84.22852,npa,NP,FALSE,sino1245
bhot1235,Khunu-Töt,Eurasia,31.8503,78.5728,nes,IN,FALSE,sino1245
stod1241,Stod Bhoti,Eurasia,32.497,77.116,sbu,IN,FALSE,sino1245
tibe1272,Tibetan,Eurasia,28.3681,90.1872,bod,BT;CN;IN;NP,FALSE,sino1245
chon1285,Choni,Eurasia,33.91167,103.46196,cda,CN,FALSE,sino1245
zhon1235,Zhongu,Eurasia,32.43582,103.44179,NA,CN,FALSE,sino1245
hbru1241,Drugchu,Eurasia,33.71994,104.40109,NA,CN,FALSE,sino1245
baim1244,Baima,Eurasia,33.1001,103.952,bqh,CN,FALSE,sino1245
sder1236,Derong-nJol Tibetan,Eurasia,27.80464,89.19308,tsk,CN,FALSE,sino1245
kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,khg,CN;IN;MM,FALSE,sino1245
brok1249,Dur Brokkat,Eurasia,27.6544,90.648,bro,BT,FALSE,sino1245
brok1248,Brokpake,Eurasia,27.3438,91.9972,sgt,BT;IN,FALSE,sino1245
lakh1240,Lakha,Eurasia,27.6325,90.3336,lkh,BT,FALSE,sino1245
east2354,Eastern Parbate Kham,Eurasia,28.5259,82.9523,kif,NP,FALSE,sino1245
west2420,Western Parbate Kham,Eurasia,28.6521,82.7348,kjl,NP,FALSE,sino1245
wali1261,Waling,Eurasia,26.6369,86.4837,wly,NP,FALSE,sino1245
bant1281,Bantawa,Eurasia,27.12147,87.04738,bap,NP,FALSE,sino1245
yakk1236,Yakkha,Eurasia,27.3714,87.9306,ybh,IN;NP,FALSE,sino1245
nort2727,Lohorung,Eurasia,27.5102,87.2157,lbr,NP,FALSE,sino1245
east2357,Eastern Mewahang,Eurasia,27.5103,87.1134,emg,NP,FALSE,sino1245
west2422,Western Mewahang,Eurasia,27.4265,87.2893,raf,NP,FALSE,sino1245
kulu1253,Kulung (Nepal),Eurasia,27.1606,87.5717,kle,IN;NP,FALSE,sino1245
nach1240,Nachering,Eurasia,27.4202,86.7001,ncd,NP,FALSE,sino1245
pony1234,Pounyiu-Gongvan Naga,Eurasia,26.35,95.25,npg,MM,FALSE,sino1245
khia1236,Khiamniungan Naga,Eurasia,26.20076,95.016799,kix,IN;MM,FALSE,sino1245
phom1236,Phom Naga,Eurasia,26.4715,94.7476,nph,IN,FALSE,sino1245
kony1248,Konyak Naga,Eurasia,26.6823,95.0598,nbe,IN;MM,FALSE,sino1245
andr1246,Andro,Eurasia,24.754303,94.033796,NA,MM,FALSE,sino1245
seng1275,Sengmai,Eurasia,24.945633,93.881401,NA,IN,FALSE,sino1245
tepo1239,Tepo Krumen,Africa,5.16267,-7.66346,ted,CI;LR,FALSE,krua1234
plap1239,Plapo Krumen,Africa,4.56109,-7.30644,ktj,CI;LR,FALSE,krua1234
nort2810,Northern Grebo,Africa,5.17103,-8.1409,gbo,CI;LR,FALSE,krua1234
weso1238,Wè Southern,Africa,6.50013,-7.63427,gxx,CI;LR,FALSE,krua1234
wewe1238,Wè Western,Africa,6.36463,-8.40234,wec,CI;LR,FALSE,krua1234
