incident_date,state,airport_id,airport,operator,atype,type_eng,species_id,species,damage,num_engs,incident_month,incident_year,time_of_day,time,height,speed,phase_of_flt,sky,precip,cost_repairs_infl_adj
2011-04-27T00:00:00Z,VA,KORF,NORFOLK INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,830,10,140,Approach,No Cloud,None,NA
2011-04-27T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,No Cloud,None,NA
2011-04-27T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2325,250,135,Approach,No Cloud,None,NA
2011-04-27T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,SOUTHWEST AIRLINES,B-737-500,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2330,200,130,Approach,No Cloud,None,NA
2011-04-27T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,No Cloud,None,NA
2011-04-27T00:00:00Z,FL,KTPA,TAMPA INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,4,2011,Day,1000,200,130,Approach,No Cloud,None,NA
2011-04-27T00:00:00Z,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,15,7000,250,Climb,No Cloud,None,NA
2011-04-27T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-300,D,1D2,Rabbits,N,2,4,2011,Night,2100,0,NA,Landing Roll,NA,NA,NA
2011-04-26T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-26T00:00:00Z,CA,KLAX,LOS ANGELES INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2200,1880,140,Approach,No Cloud,None,NA
2011-04-26T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,4,2011,NA,NA,NA,NA,NA,Overcast,None,NA
2011-04-25T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,NE114,Laughing gull,N,2,4,2011,Day,1820,0,120,Landing Roll,Overcast,Rain,NA
2011-04-25T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2143,4000,240,Climb,Some Cloud,None,NA
2011-04-25T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,1755,NA,NA,Approach,Overcast,None,NA
2011-04-25T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,SOUTHWEST AIRLINES,B-737-700,D,ZX312,Vesper sparrow,N,2,4,2011,Night,50,7500,250,Approach,No Cloud,None,NA
2011-04-24T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-700,D,ZS008,Common yellowthroat,N,2,4,2011,Day,1710,5000,210,Approach,Some Cloud,None,NA
2011-04-24T00:00:00Z,OK,KOKC,WILL ROGERS WORLD ARPT,SOUTHWEST AIRLINES,B-737-700,D,NE112,Franklin's gull,N,2,4,2011,Day,1200,5,135,Approach,Overcast,Rain,NA
2011-04-22T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,Overcast,None,NA
2011-04-22T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2341,450,130,Approach,Overcast,None,NA
2011-04-22T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,4,2011,Night,2300,3000,200,Approach,Overcast,None,NA
2011-04-22T00:00:00Z,CA,KLAX,LOS ANGELES INTL,SOUTHWEST AIRLINES,B-737-300,D,T3003,Anna's hummingbird,N,2,4,2011,Day,1400,2000,NA,Approach,No Cloud,None,NA
2011-04-20T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,4,2011,NA,NA,NA,NA,NA,Some Cloud,None,NA
2011-04-20T00:00:00Z,CA,KONT,ONTARIO INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,711,0,130,Take-off run,Some Cloud,None,NA
2011-04-20T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,O2205,Mourning dove,N,2,4,2011,Day,1815,0,NA,Landing Roll,Some Cloud,None,NA
2011-04-20T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,1550,200,135,Approach,Overcast,None,NA
2011-04-20T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-700,D,Z6004,Swainson's thrush,N,2,4,2011,Day,1145,NA,NA,Descent,Overcast,None,NA
2011-04-19T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-500,D,K3305,Swainson's hawk,N,2,4,2011,Day,715,800,129,Approach,Overcast,None,NA
2011-04-19T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Dawn,703,0,NA,Landing Roll,Overcast,None,NA
2011-04-19T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-700,D,ZX3,Sparrows,N,2,4,2011,Day,1015,0,100,Take-off run,No Cloud,NA,NA
2011-04-19T00:00:00Z,OH,KCMH,PORT COLUMBUS INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,N,2,4,2011,Night,2200,5700,250,Approach,Some Cloud,Rain,NA
2011-04-19T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737,D,UNKB,Unknown bird,NA,2,4,2011,NA,NA,0,NA,Landing Roll,NA,NA,NA
2011-04-19T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-700,D,O2111,Rock pigeon,N,2,4,2011,Day,820,80,140,Approach,Overcast,None,NA
2011-04-19T00:00:00Z,CA,KLAX,LOS ANGELES INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,1334,NA,NA,Approach,Some Cloud,None,NA
2011-04-18T00:00:00Z,CA,KONT,ONTARIO INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKB,Unknown bird,N,2,4,2011,Day,1040,NA,NA,Approach,NA,NA,NA
2011-04-18T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,ZT107,Tricolored blackbird,N,2,4,2011,Day,945,NA,NA,Approach,Some Cloud,None,NA
2011-04-18T00:00:00Z,CA,KONT,ONTARIO INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,YI009,Cliff swallow,N,2,4,2011,Day,1625,600,128,Approach,Overcast,Rain,NA
2011-04-18T00:00:00Z,MI,KDTW,DETROIT METRO WAYNE COUNTY ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,1218,0,120,Landing Roll,Overcast,NA,NA
2011-04-18T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,730,10,130,Approach,No Cloud,None,NA
2011-04-18T00:00:00Z,NY,KISP,LONG ISLAND MAC ARTHUR,SOUTHWEST AIRLINES,B-737-700,D,K33,Hawks,N,2,4,2011,Day,1115,500,130,Approach,NA,None,NA
2011-04-18T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2200,500,135,Approach,Overcast,Rain,NA
2011-04-18T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2200,7000,210,Approach,No Cloud,None,NA
2011-04-18T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-500,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,NA,400,125,Approach,Overcast,None,NA
2011-04-17T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,N,2,4,2011,Day,1130,500,140,Approach,No Cloud,None,NA
2011-04-17T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-700,D,ZS019,Nashville warbler,N,2,4,2011,Night,130,2000,250,Approach,No Cloud,None,NA
2011-04-17T00:00:00Z,TX,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,SOUTHWEST AIRLINES,B-737-500,D,UNKBS,Unknown bird - small,N,2,4,2011,Dusk,1942,0,140,Take-off run,Some Cloud,None,NA
2011-04-17T00:00:00Z,AL,KBHM,BIRMINGHAM-SHUTTLESWORTH INTL,SOUTHWEST AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,4,2011,Day,933,800,140,Approach,No Cloud,None,NA
2011-04-17T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-16T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-14T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2225,3000,210,Approach,No Cloud,None,NA
2011-04-13T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,4,2011,NA,NA,NA,NA,NA,Some Cloud,None,NA
2011-04-13T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,SOUTHWEST AIRLINES,B-737-700,D,N6001,Upland sandpiper,NA,2,4,2011,Day,1910,NA,NA,Approach,No Cloud,None,NA
2011-04-13T00:00:00Z,OH,KCMH,PORT COLUMBUS INTL,SOUTHWEST AIRLINES,B-737-300,D,O2205,Mourning dove,N,2,4,2011,Day,1400,0,NA,Landing Roll,No Cloud,None,NA
2011-04-13T00:00:00Z,FL,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2120,3500,225,Approach,Some Cloud,None,NA
2011-04-12T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-300,D,ZX004,Dark-eyed junco,N,2,4,2011,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-12T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-300,D,Z6004,Swainson's thrush,N,2,4,2011,Dawn,610,1500,210,Climb,No Cloud,None,NA
2011-04-12T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,Some Cloud,None,NA
2011-04-11T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,SOUTHWEST AIRLINES,B-737-700,D,NE1,Gulls,N,2,4,2011,Night,2135,1000,140,Climb,No Cloud,None,NA
2011-04-11T00:00:00Z,FL,KTPA,TAMPA INTL,SOUTHWEST AIRLINES,B-737-500,D,UNKB,Unknown bird,N,2,4,2011,Night,2236,3500,250,Approach,No Cloud,None,NA
2011-04-11T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,SOUTHWEST AIRLINES,B-737-300,D,J2109,Mallard,M,2,4,2011,Day,1930,80,NA,Approach,No Cloud,None,NA
2011-04-11T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKB,Unknown bird,N,2,4,2011,NA,NA,NA,NA,NA,No Cloud,None,NA
2011-04-11T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-300,D,X6102,Yellow-bellied sapsucker,N,2,4,2011,NA,NA,NA,NA,NA,NA,NA,NA
2011-04-10T00:00:00Z,OK,KOKC,WILL ROGERS WORLD ARPT,SOUTHWEST AIRLINES,B-737-700,D,O2111,Rock pigeon,N,2,4,2011,Day,1600,0,150,Take-off run,No Cloud,None,NA
2011-04-09T00:00:00Z,CA,KBUR,BOB HOPE ARPT,SOUTHWEST AIRLINES,B-737-700,D,YI009,Cliff swallow,N,2,4,2011,Day,1417,NA,NA,Approach,Some Cloud,None,NA
2011-04-09T00:00:00Z,CA,KBUR,BOB HOPE ARPT,SOUTHWEST AIRLINES,B-737-700,D,YI009,Cliff swallow,N,2,4,2011,Day,1520,50,NA,Approach,Some Cloud,None,NA
2011-04-09T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,1440,0,140,Take-off run,Some Cloud,None,NA
2011-04-08T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,4,2011,Night,2300,9000,250,Descent,No Cloud,None,NA
2011-04-08T00:00:00Z,CA,KLAX,LOS ANGELES INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,M,2,4,2011,Day,1710,2500,225,Approach,Some Cloud,None,7589
2011-04-07T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,2025,6700,240,Approach,No Cloud,None,NA
2011-04-07T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,850,0,90,Landing Roll,No Cloud,None,NA
2011-04-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,Some Cloud,None,NA
2011-04-06T00:00:00Z,CA,KLAX,LOS ANGELES INTL,SOUTHWEST AIRLINES,B-737-700,D,ZD102,Cedar waxwing,N,2,4,2011,Day,1124,NA,NA,Approach,Some Cloud,None,NA
2011-04-06T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,1618,500,137,Approach,No Cloud,None,NA
2011-04-06T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,1630,50,140,Approach,No Cloud,None,NA
2011-04-05T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,1715,800,135,Approach,No Cloud,None,NA
2011-04-05T00:00:00Z,IN,KIND,INDIANAPOLIS INTL ARPT,SOUTHWEST AIRLINES,B-737-300,D,K5114,American kestrel,NA,2,4,2011,Day,1350,0,NA,Landing Roll,No Cloud,None,NA
2011-04-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,M7005,American coot,N,2,4,2011,NA,NA,NA,NA,NA,No Cloud,None,NA
2011-04-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-300,D,1C2201,Brazilian free-tailed bat,N,2,4,2011,NA,NA,NA,NA,NA,No Cloud,None,NA
2011-04-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,NA,NA,NA,Overcast,None,NA
2011-04-04T00:00:00Z,MO,KSTL,LAMBERT-ST LOUIS INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,4,2011,Day,NA,50,140,Approach,NA,None,NA
2011-04-04T00:00:00Z,MO,KMCI,KANSAS CITY INTL,SOUTHWEST AIRLINES,B-737-300,D,K3302,Red-tailed hawk,N,2,4,2011,Night,2000,NA,NA,Approach,No Cloud,None,NA
2011-04-03T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,1954,500,135,Approach,No Cloud,None,NA
2011-04-03T00:00:00Z,DC,KIAD,WASHINGTON DULLES INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,4,2011,Night,2250,10200,250,Descent,No Cloud,None,NA
2011-04-03T00:00:00Z,AR,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,NA,NA,2000,220,Approach,Some Cloud,NA,NA
2011-04-02T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,4,2011,Night,1945,2000,170,Approach,Some Cloud,None,NA
2011-04-01T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,YI010,Tree swallow,N,2,4,2011,Day,1445,0,130,Landing Roll,No Cloud,None,NA
2011-04-01T00:00:00Z,OK,KOKC,WILL ROGERS WORLD ARPT,SOUTHWEST AIRLINES,B-737,D,O2111,Rock pigeon,NA,2,4,2011,Day,1614,0,NA,Take-off run,NA,NA,NA
2011-03-29T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,1115,150,135,Approach,No Cloud,None,NA
2011-03-28T00:00:00Z,NV,KLAS,MC CARRAN INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Night,2130,100,180,Climb,No Cloud,None,NA
2011-03-27T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,1130,75,135,Approach,Some Cloud,None,NA
2011-03-27T00:00:00Z,OK,KOKC,WILL ROGERS WORLD ARPT,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,1130,0,80,Landing Roll,Overcast,Fog,NA
2011-03-27T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,930,100,135,Approach,Overcast,None,NA
2011-03-27T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,1435,150,145,Approach,Some Cloud,None,NA
2011-03-26T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,3,2011,Night,NA,2000,170,Approach,Some Cloud,None,NA
2011-03-24T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,SOUTHWEST AIRLINES,B-737-700,D,K5114,American kestrel,N,2,3,2011,Day,1310,10,130,Approach,Overcast,None,NA
2011-03-23T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,SOUTHWEST AIRLINES,B-737-700,D,R2004,Short-eared owl,N,2,3,2011,Night,2135,0,100,Landing Roll,Overcast,None,NA
2011-03-23T00:00:00Z,ID,KBOI,BOISE AIR TERMINAL/GOWEN FIELD,SOUTHWEST AIRLINES,B-737-300,D,J2204,Canada goose,N,2,3,2011,Day,1755,30,150,Approach,Some Cloud,None,NA
2011-03-23T00:00:00Z,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Dawn,630,600,210,Climb,Some Cloud,None,NA
2011-03-23T00:00:00Z,FL,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Night,2320,500,135,Approach,No Cloud,None,NA
2011-03-22T00:00:00Z,TN,KBNA,NASHVILLE INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,1803,0,100,Landing Roll,Some Cloud,None,NA
2011-03-19T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,3,2011,Dusk,1927,1,115,Climb,No Cloud,None,NA
2011-03-17T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,905,200,140,Approach,Overcast,None,NA
2011-03-17T00:00:00Z,NH,KMHT,MANCHESTER AIRPORT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,3,2011,Dawn,NA,100,140,Climb,No Cloud,None,NA
2011-03-17T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-300,D,ZT002,Western meadowlark,N,2,3,2011,Day,825,0,NA,Take-off run,Some Cloud,None,NA
2011-03-16T00:00:00Z,CA,KSAN,SAN DIEGO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,1400,1300,135,Approach,No Cloud,None,NA
2011-03-14T00:00:00Z,PA,KPIT,PITTSBURGH INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Night,2225,0,NA,Landing Roll,No Cloud,None,NA
2011-03-14T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,SOUTHWEST AIRLINES,B-737-700,D,K33,Hawks,N,2,3,2011,Day,1435,0,120,Landing Roll,No Cloud,None,NA
2011-03-13T00:00:00Z,CA,KSMF,SACRAMENTO INTL,SOUTHWEST AIRLINES,B-737-700,D,J2103,American wigeon,N,2,3,2011,Night,2100,1900,190,Approach,Overcast,Rain,NA
2011-03-13T00:00:00Z,NV,KLAS,MC CARRAN INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Night,2020,2000,170,Approach,No Cloud,None,NA
2011-03-13T00:00:00Z,TX,KDAL,DALLAS LOVE FIELD ARPT,SOUTHWEST AIRLINES,B-737-700,D,O2205,Mourning dove,N,2,3,2011,Day,1516,200,140,Climb,No Cloud,None,NA
2011-03-13T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,1029,500,130,Approach,Overcast,None,NA
2011-03-13T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Day,1030,200,135,Approach,No Cloud,None,NA
2011-03-12T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,3,2011,Night,NA,2150,200,Approach,No Cloud,None,NA
2011-03-12T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-700,D,ZX315,Song sparrow,N,2,3,2011,NA,NA,NA,NA,NA,Some Cloud,None,NA
2011-03-12T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,SOUTHWEST AIRLINES,B-737-700,D,O2205,Mourning dove,N,2,3,2011,Day,1055,0,135,Landing Roll,Overcast,None,NA
2011-03-12T00:00:00Z,LA,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,J21,Ducks,M,2,3,2011,Night,2145,1400,140,Approach,No Cloud,None,NA
2011-03-11T00:00:00Z,OR,KPDX,PORTLAND INTL (OR),SOUTHWEST AIRLINES,B-737-300,D,NE1,Gulls,NA,2,3,2011,Day,1200,NA,NA,Approach,NA,NA,NA
2011-03-11T00:00:00Z,OK,KOKC,WILL ROGERS WORLD ARPT,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,3,2011,Night,2145,2300,200,Approach,No Cloud,None,NA
2011-03-10T00:00:00Z,CA,KLAX,LOS ANGELES INTL,SOUTHWEST AIRLINES,B-737-300,D,ZT002,Western meadowlark,N,2,3,2011,Day,930,0,NA,Landing Roll,No Cloud,None,NA
2011-03-09T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,SOUTHWEST AIRLINES,B-737-700,D,YH004,Horned lark,N,2,3,2011,Day,1135,0,125,Landing Roll,No Cloud,None,NA
2011-03-09T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Night,2120,1000,135,Approach,No Cloud,None,NA
2011-03-09T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,SOUTHWEST AIRLINES,B-737-700,D,1C2201,Brazilian free-tailed bat,N,2,3,2011,Night,2110,5,140,Climb,No Cloud,None,NA
2011-03-07T00:00:00Z,IL,KMDW,CHICAGO MIDWAY INTL ARPT,SOUTHWEST AIRLINES,B-737-700,D,K3302,Red-tailed hawk,M,2,3,2011,Day,1415,10,135,Climb,Overcast,None,NA
2011-03-06T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,2,3,2011,Night,1815,300,135,Approach,Overcast,Rain,NA
2011-03-05T00:00:00Z,FL,KMCO,ORLANDO INTL,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,2,3,2011,Night,820,400,210,Climb,Some Cloud,None,NA
2011-03-05T00:00:00Z,N/A,ZZZZ,UNKNOWN,SOUTHWEST AIRLINES,B-737-300,D,ZT001,Eastern meadowlark,N,2,3,2011,NA,NA,NA,NA,NA,No Cloud,None,NA
