fiscal_year,month_grouping,month_abbv,land_border_region,state,demographic,citizenship,title_of_authority,encounter_count
2023,FYTD,JUN,Northern Land Border,ME,Single Adults,OTHER,Title 8,524
2023,FYTD,JUN,Northern Land Border,ME,Single Adults,PERU,Title 8,6
2023,FYTD,JUN,Northern Land Border,ME,Single Adults,PHILIPPINES,Title 8,121
2023,FYTD,JUN,Northern Land Border,ME,Single Adults,RUSSIA,Title 8,4
2023,FYTD,JUN,Northern Land Border,ME,Single Adults,TURKEY,Title 8,2
2023,FYTD,JUN,Northern Land Border,ME,Single Adults,UKRAINE,Title 8,1
2023,FYTD,JUN,Northern Land Border,ME,Single Adults,VENEZUELA,Title 8,2
2023,FYTD,JUN,Northern Land Border,ME,UC / Single Minors,PHILIPPINES,Title 8,1
2023,FYTD,JUN,Northern Land Border,MI,Accompanied Minors,CANADA,Title 8,10
2023,FYTD,JUN,Northern Land Border,MI,Accompanied Minors,OTHER,Title 8,2
2023,FYTD,JUN,Northern Land Border,MI,FMUA,BRAZIL,Title 8,2
2023,FYTD,JUN,Northern Land Border,MI,FMUA,CANADA,Title 8,18
2023,FYTD,JUN,Northern Land Border,MI,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,8
2023,FYTD,JUN,Northern Land Border,MI,FMUA,COLOMBIA,Title 8,6
2023,FYTD,JUN,Northern Land Border,MI,FMUA,ECUADOR,Title 8,6
2023,FYTD,JUN,Northern Land Border,MI,FMUA,INDIA,Title 8,19
2023,FYTD,JUN,Northern Land Border,MI,FMUA,MEXICO,Title 8,6
2023,FYTD,JUN,Northern Land Border,MI,FMUA,OTHER,Title 8,82
2023,FYTD,JUN,Northern Land Border,MI,FMUA,PHILIPPINES,Title 8,12
2023,FYTD,JUN,Northern Land Border,MI,FMUA,ROMANIA,Title 8,8
2023,FYTD,JUN,Northern Land Border,MI,FMUA,RUSSIA,Title 8,8
2023,FYTD,JUN,Northern Land Border,MI,FMUA,UKRAINE,Title 8,8
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,BRAZIL,Title 8,7
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,CANADA,Title 8,375
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,42
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,COLOMBIA,Title 8,5
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,CUBA,Title 8,6
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,ECUADOR,Title 8,5
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,EL SALVADOR,Title 8,6
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,GUATEMALA,Title 8,24
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,HONDURAS,Title 8,1
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,INDIA,Title 8,95
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,MEXICO,Title 8,17
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,NICARAGUA,Title 8,2
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,OTHER,Title 8,240
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,PHILIPPINES,Title 8,37
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,ROMANIA,Title 8,2
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,RUSSIA,Title 8,1
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,TURKEY,Title 8,1
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,UKRAINE,Title 8,7
2023,FYTD,JUN,Northern Land Border,MI,Single Adults,VENEZUELA,Title 8,1
2023,FYTD,JUN,Northern Land Border,MI,UC / Single Minors,CANADA,Title 8,1
2023,FYTD,JUN,Northern Land Border,MI,UC / Single Minors,GUATEMALA,Title 8,2
2023,FYTD,JUN,Northern Land Border,MI,UC / Single Minors,MEXICO,Title 8,2
2023,FYTD,JUN,Northern Land Border,MI,UC / Single Minors,OTHER,Title 8,2
2023,FYTD,JUN,Northern Land Border,MN,FMUA,OTHER,Title 8,5
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,CANADA,Title 8,17
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,CUBA,Title 8,1
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,HAITI,Title 8,1
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,HONDURAS,Title 8,1
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,INDIA,Title 8,13
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,MEXICO,Title 8,4
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,OTHER,Title 8,17
2023,FYTD,JUN,Northern Land Border,MN,Single Adults,PHILIPPINES,Title 8,1
2023,FYTD,JUN,Northern Land Border,MT,Accompanied Minors,INDIA,Title 8,3
2023,FYTD,JUN,Northern Land Border,MT,Accompanied Minors,OTHER,Title 8,8
2023,FYTD,JUN,Northern Land Border,MT,FMUA,CANADA,Title 8,3
2023,FYTD,JUN,Northern Land Border,MT,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,21
2023,FYTD,JUN,Northern Land Border,MT,FMUA,INDIA,Title 8,36
2023,FYTD,JUN,Northern Land Border,MT,FMUA,MEXICO,Title 8,7
2023,FYTD,JUN,Northern Land Border,MT,FMUA,OTHER,Title 8,49
2023,FYTD,JUN,Northern Land Border,MT,FMUA,PHILIPPINES,Title 8,5
2023,FYTD,JUN,Northern Land Border,MT,FMUA,ROMANIA,Title 8,8
2023,FYTD,JUN,Northern Land Border,MT,FMUA,RUSSIA,Title 8,3
2023,FYTD,JUN,Northern Land Border,MT,FMUA,UKRAINE,Title 8,9
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,CANADA,Title 8,137
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,26
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,ECUADOR,Title 8,1
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,INDIA,Title 8,146
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,MEXICO,Title 8,16
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,OTHER,Title 8,176
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,PHILIPPINES,Title 8,67
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,ROMANIA,Title 8,1
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,RUSSIA,Title 8,2
2023,FYTD,JUN,Northern Land Border,MT,Single Adults,UKRAINE,Title 8,7
2023,FYTD,JUN,Northern Land Border,ND,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,JUN,Northern Land Border,ND,Accompanied Minors,OTHER,Title 8,7
2023,FYTD,JUN,Northern Land Border,ND,FMUA,CANADA,Title 8,3
2023,FYTD,JUN,Northern Land Border,ND,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,13
2023,FYTD,JUN,Northern Land Border,ND,FMUA,INDIA,Title 8,19
2023,FYTD,JUN,Northern Land Border,ND,FMUA,MEXICO,Title 8,7
2023,FYTD,JUN,Northern Land Border,ND,FMUA,OTHER,Title 8,29
2023,FYTD,JUN,Northern Land Border,ND,FMUA,PHILIPPINES,Title 8,3
2023,FYTD,JUN,Northern Land Border,ND,FMUA,UKRAINE,Title 8,12
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,BRAZIL,Title 8,2
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,CANADA,Title 8,93
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,40
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,COLOMBIA,Title 8,4
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,INDIA,Title 8,34
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,MEXICO,Title 8,10
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,NICARAGUA,Title 8,1
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,OTHER,Title 8,133
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,PHILIPPINES,Title 8,14
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,RUSSIA,Title 8,1
2023,FYTD,JUN,Northern Land Border,ND,Single Adults,UKRAINE,Title 8,8
2023,FYTD,JUN,Northern Land Border,NY,Accompanied Minors,BRAZIL,Title 8,1
2023,FYTD,JUN,Northern Land Border,NY,Accompanied Minors,CANADA,Title 8,2
2023,FYTD,JUN,Northern Land Border,NY,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,JUN,Northern Land Border,NY,Accompanied Minors,MEXICO,Title 8,4
2023,FYTD,JUN,Northern Land Border,NY,Accompanied Minors,OTHER,Title 8,10
2023,FYTD,JUN,Northern Land Border,NY,FMUA,BRAZIL,Title 8,29
2023,FYTD,JUN,Northern Land Border,NY,FMUA,CANADA,Title 8,147
2023,FYTD,JUN,Northern Land Border,NY,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,81
2023,FYTD,JUN,Northern Land Border,NY,FMUA,COLOMBIA,Title 8,53
2023,FYTD,JUN,Northern Land Border,NY,FMUA,CUBA,Title 8,5
2023,FYTD,JUN,Northern Land Border,NY,FMUA,ECUADOR,Title 8,11
2023,FYTD,JUN,Northern Land Border,NY,FMUA,HAITI,Title 8,4
2023,FYTD,JUN,Northern Land Border,NY,FMUA,HONDURAS,Title 8,2
2023,FYTD,JUN,Northern Land Border,NY,FMUA,INDIA,Title 8,260
2023,FYTD,JUN,Northern Land Border,NY,FMUA,MEXICO,Title 8,47
2023,FYTD,JUN,Northern Land Border,NY,FMUA,NICARAGUA,Title 8,2
2023,FYTD,JUN,Northern Land Border,NY,FMUA,OTHER,Title 8,810
2023,FYTD,JUN,Northern Land Border,NY,FMUA,PERU,Title 8,18
2023,FYTD,JUN,Northern Land Border,NY,FMUA,PHILIPPINES,Title 8,61
2023,FYTD,JUN,Northern Land Border,NY,FMUA,ROMANIA,Title 8,21
2023,FYTD,JUN,Northern Land Border,NY,FMUA,RUSSIA,Title 8,18
2023,FYTD,JUN,Northern Land Border,NY,FMUA,TURKEY,Title 8,11
2023,FYTD,JUN,Northern Land Border,NY,FMUA,UKRAINE,Title 8,50
2023,FYTD,JUN,Northern Land Border,NY,FMUA,VENEZUELA,Title 8,53
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,BRAZIL,Title 8,78
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,CANADA,Title 8,1076
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,447
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,COLOMBIA,Title 8,82
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,CUBA,Title 8,6
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,ECUADOR,Title 8,26
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,EL SALVADOR,Title 8,7
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,GUATEMALA,Title 8,16
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,HAITI,Title 8,37
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,HONDURAS,Title 8,5
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,INDIA,Title 8,891
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,MEXICO,Title 8,283
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,MYANMAR (BURMA),Title 8,1
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,NICARAGUA,Title 8,15
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,OTHER,Title 8,2560
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,PERU,Title 8,18
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,PHILIPPINES,Title 8,107
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,ROMANIA,Title 8,12
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,RUSSIA,Title 8,27
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,TURKEY,Title 8,41
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,UKRAINE,Title 8,40
2023,FYTD,JUN,Northern Land Border,NY,Single Adults,VENEZUELA,Title 8,80
2023,FYTD,JUN,Northern Land Border,NY,UC / Single Minors,CANADA,Title 8,1
2023,FYTD,JUN,Northern Land Border,NY,UC / Single Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,JUN,Northern Land Border,NY,UC / Single Minors,INDIA,Title 8,2
2023,FYTD,JUN,Northern Land Border,NY,UC / Single Minors,OTHER,Title 8,4
2023,FYTD,JUN,Northern Land Border,NY,UC / Single Minors,UKRAINE,Title 8,1
2023,FYTD,JUN,Northern Land Border,OH,Single Adults,EL SALVADOR,Title 8,2
2023,FYTD,JUN,Northern Land Border,OH,Single Adults,MEXICO,Title 8,4
2023,FYTD,JUN,Northern Land Border,VT,Accompanied Minors,OTHER,Title 8,3
2023,FYTD,JUN,Northern Land Border,VT,FMUA,BRAZIL,Title 8,75
2023,FYTD,JUN,Northern Land Border,VT,FMUA,CANADA,Title 8,34
2023,FYTD,JUN,Northern Land Border,VT,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,3
2023,FYTD,JUN,Northern Land Border,VT,FMUA,COLOMBIA,Title 8,51
2023,FYTD,JUN,Northern Land Border,VT,FMUA,ECUADOR,Title 8,8
2023,FYTD,JUN,Northern Land Border,VT,FMUA,HAITI,Title 8,8
2023,FYTD,JUN,Northern Land Border,VT,FMUA,MEXICO,Title 8,34
2023,FYTD,JUN,Northern Land Border,VT,FMUA,OTHER,Title 8,374
2023,FYTD,JUN,Northern Land Border,VT,FMUA,PERU,Title 8,8
2023,FYTD,JUN,Northern Land Border,VT,FMUA,PHILIPPINES,Title 8,6
2023,FYTD,JUN,Northern Land Border,VT,FMUA,ROMANIA,Title 8,7
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,BRAZIL,Title 8,39
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,CANADA,Title 8,184
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,33
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,COLOMBIA,Title 8,34
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,CUBA,Title 8,3
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,ECUADOR,Title 8,3
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,GUATEMALA,Title 8,14
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,HAITI,Title 8,9
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,HONDURAS,Title 8,1
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,INDIA,Title 8,48
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,MEXICO,Title 8,108
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,NICARAGUA,Title 8,17
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,OTHER,Title 8,918
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,PERU,Title 8,7
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,PHILIPPINES,Title 8,36
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,ROMANIA,Title 8,11
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,RUSSIA,Title 8,1
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,TURKEY,Title 8,5
2023,FYTD,JUN,Northern Land Border,VT,Single Adults,VENEZUELA,Title 8,4
2023,FYTD,JUN,Northern Land Border,WA,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,5
2023,FYTD,JUN,Northern Land Border,WA,Accompanied Minors,INDIA,Title 8,3
2023,FYTD,JUN,Northern Land Border,WA,Accompanied Minors,MEXICO,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,Accompanied Minors,OTHER,Title 8,16
2023,FYTD,JUN,Northern Land Border,WA,Accompanied Minors,UKRAINE,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,FMUA,BRAZIL,Title 8,5
2023,FYTD,JUN,Northern Land Border,WA,FMUA,CANADA,Title 8,6
2023,FYTD,JUN,Northern Land Border,WA,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,55
2023,FYTD,JUN,Northern Land Border,WA,FMUA,EL SALVADOR,Title 8,2
2023,FYTD,JUN,Northern Land Border,WA,FMUA,HAITI,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,FMUA,INDIA,Title 8,126
2023,FYTD,JUN,Northern Land Border,WA,FMUA,MEXICO,Title 8,8
2023,FYTD,JUN,Northern Land Border,WA,FMUA,MYANMAR (BURMA),Title 8,3
2023,FYTD,JUN,Northern Land Border,WA,FMUA,OTHER,Title 8,203
2023,FYTD,JUN,Northern Land Border,WA,FMUA,PHILIPPINES,Title 8,9
2023,FYTD,JUN,Northern Land Border,WA,FMUA,ROMANIA,Title 8,10
2023,FYTD,JUN,Northern Land Border,WA,FMUA,UKRAINE,Title 8,15
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,BRAZIL,Title 8,12
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,CANADA,Title 8,399
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,281
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,COLOMBIA,Title 8,16
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,ECUADOR,Title 8,3
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,EL SALVADOR,Title 8,2
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,GUATEMALA,Title 8,5
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,HAITI,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,HONDURAS,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,INDIA,Title 8,563
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,MEXICO,Title 8,139
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,NICARAGUA,Title 8,3
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,OTHER,Title 8,824
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,PERU,Title 8,5
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,PHILIPPINES,Title 8,74
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,ROMANIA,Title 8,15
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,RUSSIA,Title 8,3
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,TURKEY,Title 8,3
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,UKRAINE,Title 8,23
2023,FYTD,JUN,Northern Land Border,WA,Single Adults,VENEZUELA,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,UC / Single Minors,CANADA,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,UC / Single Minors,INDIA,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,UC / Single Minors,MEXICO,Title 8,1
2023,FYTD,JUN,Northern Land Border,WA,UC / Single Minors,OTHER,Title 8,3
2023,FYTD,JUN,Northern Land Border,WA,UC / Single Minors,TURKEY,Title 8,1
2023,FYTD,JUN,Other,AK,FMUA,UKRAINE,Title 8,5
2023,FYTD,JUN,Other,AK,Single Adults,BRAZIL,Title 8,1
2023,FYTD,JUN,Other,AK,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,4
2023,FYTD,JUN,Other,AK,Single Adults,INDIA,Title 8,15
2023,FYTD,JUN,Other,AK,Single Adults,MYANMAR (BURMA),Title 8,33
2023,FYTD,JUN,Other,AK,Single Adults,NICARAGUA,Title 8,1
2023,FYTD,JUN,Other,AK,Single Adults,OTHER,Title 8,29
2023,FYTD,JUN,Other,AK,Single Adults,PERU,Title 8,1
2023,FYTD,JUN,Other,AK,Single Adults,PHILIPPINES,Title 8,17
2023,FYTD,JUN,Other,AK,Single Adults,RUSSIA,Title 8,13
2023,FYTD,JUN,Other,AK,Single Adults,UKRAINE,Title 8,10
2023,FYTD,JUN,Other,AL,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,JUN,Other,AL,Single Adults,INDIA,Title 8,6
2023,FYTD,JUN,Other,AL,Single Adults,MEXICO,Title 8,1
2023,FYTD,JUN,Other,AL,Single Adults,OTHER,Title 8,2
2023,FYTD,JUN,Other,AL,Single Adults,PHILIPPINES,Title 8,2
2023,FYTD,JUN,Other,AL,Single Adults,RUSSIA,Title 8,12
2023,FYTD,JUN,Other,AL,Single Adults,UKRAINE,Title 8,1
2023,FYTD,JUN,Other,AZ,FMUA,CUBA,Title 8,3
2023,FYTD,JUN,Other,AZ,FMUA,UKRAINE,Title 8,3
2023,FYTD,JUN,Other,AZ,Single Adults,CANADA,Title 8,1
2023,FYTD,JUN,Other,AZ,Single Adults,CUBA,Title 8,9
2023,FYTD,JUN,Other,AZ,Single Adults,MEXICO,Title 8,6
2023,FYTD,JUN,Other,AZ,Single Adults,UKRAINE,Title 8,2
2023,FYTD,JUN,Other,AZ,Single Adults,VENEZUELA,Title 8,1
2023,FYTD,JUN,Other,CA,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,JUN,Other,CA,Accompanied Minors,NICARAGUA,Title 8,2
2023,FYTD,JUN,Other,CA,FMUA,CANADA,Title 8,2
2023,FYTD,JUN,Other,CA,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,3
2023,FYTD,JUN,Other,CA,FMUA,COLOMBIA,Title 8,5
2023,FYTD,JUN,Other,CA,FMUA,EL SALVADOR,Title 8,2
2023,FYTD,JUN,Other,CA,FMUA,MEXICO,Title 8,3
2023,FYTD,JUN,Other,CA,FMUA,NICARAGUA,Title 8,223
2023,FYTD,JUN,Other,CA,FMUA,OTHER,Title 8,5
2023,FYTD,JUN,Other,CA,FMUA,PHILIPPINES,Title 8,3
2023,FYTD,JUN,Other,CA,FMUA,RUSSIA,Title 8,1
2023,FYTD,JUN,Other,CA,FMUA,UKRAINE,Title 8,292
2023,FYTD,JUN,Other,CA,FMUA,VENEZUELA,Title 8,15
2023,FYTD,JUN,Other,CA,Single Adults,BRAZIL,Title 8,10
2023,FYTD,JUN,Other,CA,Single Adults,CANADA,Title 8,10
2023,FYTD,JUN,Other,CA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,209
2023,FYTD,JUN,Other,CA,Single Adults,COLOMBIA,Title 8,18
2023,FYTD,JUN,Other,CA,Single Adults,CUBA,Title 8,29
2023,FYTD,JUN,Other,CA,Single Adults,ECUADOR,Title 8,6
2023,FYTD,JUN,Other,CA,Single Adults,EL SALVADOR,Title 8,7
2023,FYTD,JUN,Other,CA,Single Adults,GUATEMALA,Title 8,13
2023,FYTD,JUN,Other,CA,Single Adults,HONDURAS,Title 8,2
2023,FYTD,JUN,Other,CA,Single Adults,INDIA,Title 8,269
2023,FYTD,JUN,Other,CA,Single Adults,MEXICO,Title 8,170
2023,FYTD,JUN,Other,CA,Single Adults,MYANMAR (BURMA),Title 8,36
2023,FYTD,JUN,Other,CA,Single Adults,NICARAGUA,Title 8,508
2023,FYTD,JUN,Other,CA,Single Adults,OTHER,Title 8,396
2023,FYTD,JUN,Other,CA,Single Adults,PERU,Title 8,5
2023,FYTD,JUN,Other,CA,Single Adults,PHILIPPINES,Title 8,314
2023,FYTD,JUN,Other,CA,Single Adults,ROMANIA,Title 8,3
2023,FYTD,JUN,Other,CA,Single Adults,RUSSIA,Title 8,45
2023,FYTD,JUN,Other,CA,Single Adults,TURKEY,Title 8,3
2023,FYTD,JUN,Other,CA,Single Adults,UKRAINE,Title 8,354
2023,FYTD,JUN,Other,CA,Single Adults,VENEZUELA,Title 8,66
2023,FYTD,JUN,Other,CO,FMUA,OTHER,Title 8,5
2023,FYTD,JUN,Other,CO,FMUA,UKRAINE,Title 8,37
2023,FYTD,JUN,Other,CO,FMUA,VENEZUELA,Title 8,2
2023,FYTD,JUN,Other,CO,Single Adults,CANADA,Title 8,1
2023,FYTD,JUN,Other,CO,Single Adults,CUBA,Title 8,4
2023,FYTD,JUN,Other,CO,Single Adults,MEXICO,Title 8,12
2023,FYTD,JUN,Other,CO,Single Adults,NICARAGUA,Title 8,1
2023,FYTD,JUN,Other,CO,Single Adults,OTHER,Title 8,3
2023,FYTD,JUN,Other,CO,Single Adults,ROMANIA,Title 8,1
2023,FYTD,JUN,Other,CO,Single Adults,UKRAINE,Title 8,32
2023,FYTD,JUN,Other,CO,Single Adults,VENEZUELA,Title 8,8
2023,FYTD,JUN,Other,CT,Single Adults,CANADA,Title 8,2
2023,FYTD,JUN,Other,CT,Single Adults,OTHER,Title 8,4
2023,FYTD,JUN,Other,CT,Single Adults,PHILIPPINES,Title 8,3
2023,FYTD,JUN,Other,CT,Single Adults,RUSSIA,Title 8,22
2023,FYTD,JUN,Other,CT,Single Adults,TURKEY,Title 8,1
2023,FYTD,JUN,Other,CT,Single Adults,UKRAINE,Title 8,3
2023,FYTD,JUN,Other,DC,Accompanied Minors,CANADA,Title 8,2
2023,FYTD,JUN,Other,DC,Accompanied Minors,HAITI,Title 8,1
2023,FYTD,JUN,Other,DC,Accompanied Minors,OTHER,Title 8,2
2023,FYTD,JUN,Other,DC,Accompanied Minors,UKRAINE,Title 8,1
2023,FYTD,JUN,Other,DC,FMUA,CANADA,Title 8,6
2023,FYTD,JUN,Other,DC,FMUA,CUBA,Title 8,2
2023,FYTD,JUN,Other,DC,FMUA,HAITI,Title 8,10
2023,FYTD,JUN,Other,DC,FMUA,OTHER,Title 8,17
2023,FYTD,JUN,Other,DC,FMUA,UKRAINE,Title 8,84
2023,FYTD,JUN,Other,DC,FMUA,VENEZUELA,Title 8,4
2023,FYTD,JUN,Other,DC,Single Adults,BRAZIL,Title 8,3
2023,FYTD,JUN,Other,DC,Single Adults,CANADA,Title 8,477
2023,FYTD,JUN,Other,DC,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,8
2023,FYTD,JUN,Other,DC,Single Adults,COLOMBIA,Title 8,3
2023,FYTD,JUN,Other,DC,Single Adults,CUBA,Title 8,1
2023,FYTD,JUN,Other,DC,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,JUN,Other,DC,Single Adults,HAITI,Title 8,79
2023,FYTD,JUN,Other,DC,Single Adults,INDIA,Title 8,27
2023,FYTD,JUN,Other,DC,Single Adults,MEXICO,Title 8,3
2023,FYTD,JUN,Other,DC,Single Adults,NICARAGUA,Title 8,1
2023,FYTD,JUN,Other,DC,Single Adults,OTHER,Title 8,127
2023,FYTD,JUN,Other,DC,Single Adults,RUSSIA,Title 8,1
2023,FYTD,JUN,Other,DC,Single Adults,UKRAINE,Title 8,128
2023,FYTD,JUN,Other,DC,Single Adults,VENEZUELA,Title 8,3
2023,FYTD,JUN,Other,DC,UC / Single Minors,CANADA,Title 8,3
2023,FYTD,JUN,Other,DC,UC / Single Minors,OTHER,Title 8,3
2023,FYTD,JUN,Other,DE,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,3
2023,FYTD,JUN,Other,DE,Single Adults,INDIA,Title 8,26
2023,FYTD,JUN,Other,DE,Single Adults,OTHER,Title 8,36
2023,FYTD,JUN,Other,DE,Single Adults,PHILIPPINES,Title 8,1
2023,FYTD,JUN,Other,DE,Single Adults,RUSSIA,Title 8,2
