Genus,Species,Date,Locality
Cardellina,pusilla,2014-09-08,CHI
Cardellina,pusilla,2014-09-12,CHI
Cardellina,pusilla,2014-09-12,CHI
Cardellina,pusilla,2014-09-13,CHI
Cardellina,pusilla,2014-09-15,CHI
Cardellina,pusilla,2014-09-22,CHI
Cardellina,pusilla,2015-09-01,CHI
Cardellina,pusilla,2015-09-04,CHI
Cardellina,pusilla,2015-09-05,MP
Cardellina,pusilla,2015-09-07,CHI
Cardellina,pusilla,2015-09-08,CHI
Cardellina,pusilla,2015-09-10,CHI
Cardellina,pusilla,2015-09-10,CHI
Cardellina,pusilla,2015-09-10,CHI
Cardellina,pusilla,2015-09-11,CHI
Cardellina,pusilla,2015-09-12,CHI
Cardellina,pusilla,2015-09-21,CHI
Cardellina,pusilla,2015-09-22,CHI
Cardellina,pusilla,2015-09-29,CHI
Cardellina,pusilla,2016-09-02,CHI
Cardellina,pusilla,2016-09-10,CHI
Cardellina,pusilla,2016-09-12,CHI
Cardellina,pusilla,2016-09-14,CHI
Cardellina,pusilla,2016-09-30,CHI
Zonotrichia,albicollis,2010-04-21,CHI
Zonotrichia,albicollis,2014-10-10,CHI
Melospiza,georgiana,2014-10-10,CHI
Zonotrichia,albicollis,2014-04-26,CHI
Zonotrichia,albicollis,2014-04-26,CHI
Zonotrichia,albicollis,1978-09-22,MP
Zonotrichia,albicollis,1978-09-22,MP
Zonotrichia,albicollis,1978-09-24,MP
Zonotrichia,albicollis,1978-09-25,MP
Zonotrichia,albicollis,1978-09-28,MP
Zonotrichia,albicollis,1978-10-04,MP
Zonotrichia,albicollis,1978-10-06,MP
Zonotrichia,albicollis,1978-10-06,MP
Zonotrichia,albicollis,1978-10-06,MP
Zonotrichia,albicollis,1978-10-08,MP
Zonotrichia,albicollis,1978-10-08,MP
Zonotrichia,albicollis,1978-10-08,MP
Zonotrichia,albicollis,1978-10-08,MP
Zonotrichia,albicollis,1978-10-10,MP
Zonotrichia,albicollis,1978-10-10,MP
Zonotrichia,albicollis,1978-10-10,MP
Zonotrichia,albicollis,1978-10-10,MP
Zonotrichia,albicollis,1978-10-13,MP
Zonotrichia,albicollis,1978-10-13,MP
Zonotrichia,albicollis,1978-10-13,MP
Zonotrichia,albicollis,1978-10-13,MP
Zonotrichia,albicollis,1978-10-13,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-15,MP
Zonotrichia,albicollis,1978-10-17,MP
Zonotrichia,albicollis,1978-10-27,MP
Zonotrichia,albicollis,1978-10-27,MP
Zonotrichia,albicollis,1978-10-27,MP
Zonotrichia,albicollis,1978-11-07,MP
Zonotrichia,albicollis,1979-04-27,MP
Zonotrichia,albicollis,1979-04-27,MP
Zonotrichia,albicollis,1979-04-27,MP
Zonotrichia,albicollis,1979-04-27,MP
Zonotrichia,albicollis,1979-04-30,MP
Zonotrichia,albicollis,1979-05-02,MP
Zonotrichia,albicollis,1979-05-07,MP
Zonotrichia,albicollis,1979-05-07,MP
Zonotrichia,albicollis,1979-05-07,MP
Zonotrichia,albicollis,1979-05-11,MP
Zonotrichia,albicollis,1979-09-19,MP
Zonotrichia,albicollis,1979-09-20,MP
Zonotrichia,albicollis,1979-09-20,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-01,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-02,MP
Zonotrichia,albicollis,1979-10-03,MP
Zonotrichia,albicollis,1979-10-03,MP
Zonotrichia,albicollis,1979-10-03,MP
Zonotrichia,albicollis,1979-10-04,MP
Zonotrichia,albicollis,1979-10-04,MP
Zonotrichia,albicollis,1979-10-04,MP
Zonotrichia,albicollis,1979-10-05,MP
Zonotrichia,albicollis,1979-10-05,MP
Zonotrichia,albicollis,1979-10-05,MP
Zonotrichia,albicollis,1979-10-08,MP
Zonotrichia,albicollis,1979-10-08,MP
Zonotrichia,albicollis,1979-10-09,MP
Zonotrichia,albicollis,1979-10-09,MP
Zonotrichia,albicollis,1979-10-09,MP
Zonotrichia,albicollis,1979-10-11,MP
Zonotrichia,albicollis,1979-10-13,MP
Zonotrichia,albicollis,1979-10-14,MP
Zonotrichia,albicollis,1979-10-14,MP
Zonotrichia,albicollis,1979-10-14,MP
Zonotrichia,albicollis,1979-10-14,MP
Zonotrichia,albicollis,1979-10-14,MP
Zonotrichia,albicollis,1979-10-14,MP
Zonotrichia,albicollis,1979-10-17,MP
Zonotrichia,albicollis,1979-10-18,MP
Zonotrichia,albicollis,1979-10-19,MP
Zonotrichia,albicollis,1979-10-20,MP
Zonotrichia,albicollis,1979-10-24,MP
Zonotrichia,albicollis,1979-10-25,MP
Zonotrichia,albicollis,1980-04-22,MP
Zonotrichia,albicollis,1980-04-23,MP
Zonotrichia,albicollis,1980-04-23,MP
Zonotrichia,albicollis,1980-05-03,MP
Zonotrichia,albicollis,1980-05-03,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-10,MP
Zonotrichia,albicollis,1980-05-11,MP
Zonotrichia,albicollis,1980-05-11,MP
Zonotrichia,albicollis,1980-05-12,MP
Zonotrichia,albicollis,1980-05-12,MP
Zonotrichia,albicollis,1980-05-12,MP
Zonotrichia,albicollis,1980-05-14,MP
Zonotrichia,albicollis,1980-09-09,MP
Zonotrichia,albicollis,1980-09-10,MP
Zonotrichia,albicollis,1980-09-16,MP
Zonotrichia,albicollis,1980-09-23,MP
Zonotrichia,albicollis,1980-09-23,MP
Zonotrichia,albicollis,1980-09-23,MP
Zonotrichia,albicollis,1980-09-23,MP
Zonotrichia,albicollis,1980-09-24,MP
Zonotrichia,albicollis,1980-09-25,MP
Zonotrichia,albicollis,1980-09-28,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-02,MP
Zonotrichia,albicollis,1980-10-03,MP
Zonotrichia,albicollis,1980-10-03,MP
Zonotrichia,albicollis,1980-10-04,MP
Zonotrichia,albicollis,1980-10-04,MP
Zonotrichia,albicollis,1980-10-04,MP
Zonotrichia,albicollis,1980-10-04,MP
Zonotrichia,albicollis,1980-10-05,MP
Zonotrichia,albicollis,1980-10-05,MP
Zonotrichia,albicollis,1980-10-07,MP
Zonotrichia,albicollis,1980-10-07,MP
Zonotrichia,albicollis,1980-10-11,MP
Zonotrichia,albicollis,1980-10-12,MP
Zonotrichia,albicollis,1980-10-12,MP
Zonotrichia,albicollis,1980-10-12,MP
Zonotrichia,albicollis,1980-10-20,MP
Zonotrichia,albicollis,1980-10-20,MP
Zonotrichia,albicollis,1980-10-20,MP
Zonotrichia,albicollis,1980-10-20,MP
Zonotrichia,albicollis,1980-10-20,MP
Zonotrichia,albicollis,1980-10-21,MP
Zonotrichia,albicollis,1980-10-22,MP
Zonotrichia,albicollis,1980-10-27,MP
Zonotrichia,albicollis,1980-10-28,MP
Zonotrichia,albicollis,1980-10-30,MP
Zonotrichia,albicollis,1980-10-30,MP
Zonotrichia,albicollis,1981-04-22,MP
Zonotrichia,albicollis,1981-04-24,MP
Zonotrichia,albicollis,1981-04-27,CHI
Zonotrichia,albicollis,1981-04-27,MP
Zonotrichia,albicollis,1981-04-28,CHI
Zonotrichia,albicollis,1981-04-29,MP
Zonotrichia,albicollis,1981-04-29,MP
Zonotrichia,albicollis,1981-04-29,MP
Zonotrichia,albicollis,1981-05-01,CHI
Zonotrichia,albicollis,1981-05-04,MP
Zonotrichia,albicollis,1981-05-05,MP
Zonotrichia,albicollis,1981-05-09,MP
Zonotrichia,albicollis,1981-09-28,MP
Zonotrichia,albicollis,1981-10-07,MP
Zonotrichia,albicollis,1981-10-07,MP
Zonotrichia,albicollis,1981-10-08,MP
Zonotrichia,albicollis,1981-10-08,MP
Zonotrichia,albicollis,1981-10-08,MP
Zonotrichia,albicollis,1981-10-08,MP
Zonotrichia,albicollis,1981-10-08,MP
Zonotrichia,albicollis,1981-10-19,MP
Zonotrichia,albicollis,1981-10-23,MP
Zonotrichia,albicollis,1981-10-27,MP
Zonotrichia,albicollis,1982-04-19,MP
Zonotrichia,albicollis,1982-04-25,MP
Zonotrichia,albicollis,1982-04-26,MP
Zonotrichia,albicollis,1982-04-26,MP
Zonotrichia,albicollis,1982-05-01,MP
Zonotrichia,albicollis,1982-05-03,MP
Zonotrichia,albicollis,1982-05-04,MP
Zonotrichia,albicollis,1982-05-05,MP
Zonotrichia,albicollis,1982-05-05,MP
Zonotrichia,albicollis,1982-05-05,MP
Zonotrichia,albicollis,1982-05-05,MP
Zonotrichia,albicollis,1982-05-05,MP
Zonotrichia,albicollis,1982-05-05,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-06,MP
Zonotrichia,albicollis,1982-05-08,MP
Zonotrichia,albicollis,1982-05-11,MP
Zonotrichia,albicollis,1982-05-11,MP
Zonotrichia,albicollis,1982-05-11,MP
Zonotrichia,albicollis,1982-05-11,MP
Zonotrichia,albicollis,1982-05-13,CHI
Zonotrichia,albicollis,1982-05-14,MP
Zonotrichia,albicollis,1982-09-19,MP
Zonotrichia,albicollis,1982-09-19,MP
Zonotrichia,albicollis,1982-09-19,MP
Zonotrichia,albicollis,1982-09-22,MP
Zonotrichia,albicollis,1982-09-22,MP
Zonotrichia,albicollis,1982-09-23,MP
Zonotrichia,albicollis,1982-09-23,MP
Zonotrichia,albicollis,1982-09-28,MP
Zonotrichia,albicollis,1982-09-29,MP
Zonotrichia,albicollis,1982-10-01,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-02,MP
Zonotrichia,albicollis,1982-10-03,MP
Zonotrichia,albicollis,1982-10-03,MP
Zonotrichia,albicollis,1982-10-04,MP
Zonotrichia,albicollis,1982-10-04,MP
Zonotrichia,albicollis,1982-10-04,MP
Zonotrichia,albicollis,1982-10-04,MP
Zonotrichia,albicollis,1982-10-04,MP
Zonotrichia,albicollis,1982-10-04,MP
Zonotrichia,albicollis,1982-10-05,MP
Zonotrichia,albicollis,1982-10-05,MP
Zonotrichia,albicollis,1982-10-05,MP
Zonotrichia,albicollis,1982-10-09,MP
Zonotrichia,albicollis,1982-10-09,MP
Zonotrichia,albicollis,1982-10-09,MP
Zonotrichia,albicollis,1982-10-09,MP
Zonotrichia,albicollis,1982-10-10,MP
Zonotrichia,albicollis,1982-10-10,MP
Zonotrichia,albicollis,1982-10-11,MP
Zonotrichia,albicollis,1982-10-11,MP
Zonotrichia,albicollis,1982-10-12,MP
Zonotrichia,albicollis,1982-10-12,MP
Zonotrichia,albicollis,1982-10-12,MP
Zonotrichia,albicollis,1982-10-14,MP
Zonotrichia,albicollis,1982-10-14,MP
Zonotrichia,albicollis,1982-10-14,MP
Zonotrichia,albicollis,1982-10-14,MP
Zonotrichia,albicollis,1982-10-15,MP
Zonotrichia,albicollis,1982-10-15,MP
Zonotrichia,albicollis,1982-10-17,MP
Zonotrichia,albicollis,1982-10-18,MP
Zonotrichia,albicollis,1982-10-21,MP
Zonotrichia,albicollis,1982-10-22,MP
Zonotrichia,albicollis,1982-10-22,MP
Zonotrichia,albicollis,1982-10-24,MP
Zonotrichia,albicollis,1982-10-24,MP
Zonotrichia,albicollis,1982-10-26,MP
Zonotrichia,albicollis,1982-10-30,MP
Zonotrichia,albicollis,1982-11-01,MP
Zonotrichia,albicollis,1982-11-03,MP
Zonotrichia,albicollis,1982-11-03,MP
Zonotrichia,albicollis,1982-11-03,MP
Zonotrichia,albicollis,1982-11-05,MP
Zonotrichia,albicollis,1982-11-09,MP
Zonotrichia,albicollis,1982-11-10,MP
Zonotrichia,albicollis,1982-11-11,MP
Zonotrichia,albicollis,1982-11-12,MP
Zonotrichia,albicollis,1982-11-14,MP
Zonotrichia,albicollis,1983-04-15,MP
Zonotrichia,albicollis,1983-04-23,MP
Zonotrichia,albicollis,1983-04-27,MP
Zonotrichia,albicollis,1983-04-27,MP
Zonotrichia,albicollis,1983-04-27,MP
Zonotrichia,albicollis,1983-04-27,MP
Zonotrichia,albicollis,1983-04-27,MP
Zonotrichia,albicollis,1983-04-27,MP
Zonotrichia,albicollis,1983-04-29,MP
Zonotrichia,albicollis,1983-05-02,MP
Zonotrichia,albicollis,1983-05-02,MP
Zonotrichia,albicollis,1983-05-02,MP
Zonotrichia,albicollis,1983-05-02,MP
Zonotrichia,albicollis,1983-05-02,MP
Zonotrichia,albicollis,1983-05-02,MP
Zonotrichia,albicollis,1983-05-03,MP
Zonotrichia,albicollis,1983-05-03,MP
Zonotrichia,albicollis,1983-05-04,MP
Zonotrichia,albicollis,1983-05-06,MP
Zonotrichia,albicollis,1983-05-06,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-07,MP
Zonotrichia,albicollis,1983-05-08,MP
Zonotrichia,albicollis,1983-05-13,MP
Zonotrichia,albicollis,1983-05-18,MP
Zonotrichia,albicollis,1983-09-29,MP
Zonotrichia,albicollis,1983-10-01,MP
Zonotrichia,albicollis,1983-10-01,MP
Zonotrichia,albicollis,1983-10-01,MP
Zonotrichia,albicollis,1983-10-06,MP
Zonotrichia,albicollis,1983-10-06,MP
Zonotrichia,albicollis,1983-10-07,MP
Zonotrichia,albicollis,1983-10-07,MP
Zonotrichia,albicollis,1983-10-07,MP
Zonotrichia,albicollis,1983-10-07,MP
Zonotrichia,albicollis,1983-10-07,MP
Zonotrichia,albicollis,1983-10-09,MP
Zonotrichia,albicollis,1983-10-10,MP
Zonotrichia,albicollis,1983-10-11,MP
Zonotrichia,albicollis,1983-10-11,MP
Zonotrichia,albicollis,1983-10-12,MP
Zonotrichia,albicollis,1983-10-13,MP
Zonotrichia,albicollis,1983-10-15,MP
Zonotrichia,albicollis,1983-10-25,MP
Zonotrichia,albicollis,1983-10-26,MP
Zonotrichia,albicollis,1983-11-05,MP
Zonotrichia,albicollis,1984-04-26,MP
Zonotrichia,albicollis,1984-04-26,MP
Zonotrichia,albicollis,1984-04-26,MP
Zonotrichia,albicollis,1984-04-26,MP
Zonotrichia,albicollis,1984-04-26,MP
Zonotrichia,albicollis,1984-04-26,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-27,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-28,MP
Zonotrichia,albicollis,1984-04-30,MP
Zonotrichia,albicollis,1984-05-03,MP
Zonotrichia,albicollis,1984-05-03,MP
Zonotrichia,albicollis,1984-05-03,MP
Zonotrichia,albicollis,1984-05-07,MP
Zonotrichia,albicollis,1984-05-08,MP
Zonotrichia,albicollis,1984-05-10,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-11,MP
Zonotrichia,albicollis,1984-05-12,MP
Zonotrichia,albicollis,1984-05-12,MP
Zonotrichia,albicollis,1984-05-13,MP
Zonotrichia,albicollis,1984-05-13,MP
Zonotrichia,albicollis,1984-05-14,MP
Zonotrichia,albicollis,1984-05-18,MP
Zonotrichia,albicollis,1984-05-18,MP
Zonotrichia,albicollis,1984-05-20,MP
Zonotrichia,albicollis,1984-09-15,MP
Zonotrichia,albicollis,1984-09-19,MP
Zonotrichia,albicollis,1984-09-21,MP
Zonotrichia,albicollis,1984-09-28,MP
Zonotrichia,albicollis,1984-09-28,MP
Zonotrichia,albicollis,1984-09-29,MP
Zonotrichia,albicollis,1984-09-29,MP
Zonotrichia,albicollis,1984-09-29,MP
Zonotrichia,albicollis,1984-09-30,MP
Zonotrichia,albicollis,1984-09-30,MP
Zonotrichia,albicollis,1984-09-30,MP
Zonotrichia,albicollis,1984-09-30,MP
Zonotrichia,albicollis,1984-09-30,MP
Zonotrichia,albicollis,1984-09-30,MP
Zonotrichia,albicollis,1984-10-01,MP
Zonotrichia,albicollis,1984-10-01,MP
Zonotrichia,albicollis,1984-10-01,MP
Zonotrichia,albicollis,1984-10-02,MP
Zonotrichia,albicollis,1984-10-03,MP
Zonotrichia,albicollis,1984-10-04,MP
Zonotrichia,albicollis,1984-10-04,MP
Zonotrichia,albicollis,1984-10-04,MP
Zonotrichia,albicollis,1984-10-04,MP
Zonotrichia,albicollis,1984-10-04,MP
Zonotrichia,albicollis,1984-10-04,MP
Zonotrichia,albicollis,1984-10-04,MP
Zonotrichia,albicollis,1984-10-05,MP
Zonotrichia,albicollis,1984-10-05,MP
Zonotrichia,albicollis,1984-10-05,MP
Zonotrichia,albicollis,1984-10-06,MP
Zonotrichia,albicollis,1984-10-06,MP
Zonotrichia,albicollis,1984-10-10,MP
Zonotrichia,albicollis,1984-10-10,MP
Zonotrichia,albicollis,1984-10-11,MP
Zonotrichia,albicollis,1984-10-11,MP
Zonotrichia,albicollis,1984-10-11,MP
Zonotrichia,albicollis,1984-10-11,MP
Zonotrichia,albicollis,1984-10-11,MP
Zonotrichia,albicollis,1984-10-12,MP
Zonotrichia,albicollis,1984-10-12,MP
Zonotrichia,albicollis,1984-10-13,MP
Zonotrichia,albicollis,1984-10-14,MP
Zonotrichia,albicollis,1984-10-14,MP
Zonotrichia,albicollis,1984-10-18,MP
Zonotrichia,albicollis,1984-10-18,MP
Zonotrichia,albicollis,1984-10-18,MP
Zonotrichia,albicollis,1984-10-18,MP
Zonotrichia,albicollis,1984-10-18,MP
Zonotrichia,albicollis,1984-10-18,MP
Zonotrichia,albicollis,1984-10-19,MP
Zonotrichia,albicollis,1984-10-19,MP
Zonotrichia,albicollis,1984-10-19,MP
Zonotrichia,albicollis,1984-10-19,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-20,MP
Zonotrichia,albicollis,1984-10-21,MP
Zonotrichia,albicollis,1984-10-21,MP
Zonotrichia,albicollis,1984-10-21,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-22,MP
Zonotrichia,albicollis,1984-10-23,MP
Zonotrichia,albicollis,1984-10-23,MP
Zonotrichia,albicollis,1984-10-23,MP
Zonotrichia,albicollis,1984-10-23,MP
Zonotrichia,albicollis,1984-10-23,MP
Zonotrichia,albicollis,1984-10-23,MP
Zonotrichia,albicollis,1984-10-23,MP
Zonotrichia,albicollis,1984-10-23,MP
Zonotrichia,albicollis,1984-10-27,MP
Zonotrichia,albicollis,1984-10-27,MP
Zonotrichia,albicollis,1984-10-29,MP
Zonotrichia,albicollis,1984-10-29,MP
Zonotrichia,albicollis,1984-10-30,MP
Zonotrichia,albicollis,1984-10-30,MP
Zonotrichia,albicollis,1984-10-30,MP
Zonotrichia,albicollis,1984-11-03,MP
Zonotrichia,albicollis,1985-04-14,MP
Zonotrichia,albicollis,1985-04-14,MP
Zonotrichia,albicollis,1985-04-14,MP
Zonotrichia,albicollis,1985-04-15,MP
Zonotrichia,albicollis,1985-04-18,MP
Zonotrichia,albicollis,1985-04-18,MP
Zonotrichia,albicollis,1985-04-18,MP
Zonotrichia,albicollis,1985-04-18,MP
Zonotrichia,albicollis,1985-04-18,MP
Zonotrichia,albicollis,1985-04-18,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-19,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-20,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-21,MP
Zonotrichia,albicollis,1985-04-22,MP
Zonotrichia,albicollis,1985-04-22,MP
Zonotrichia,albicollis,1985-04-22,MP
Zonotrichia,albicollis,1985-04-22,MP
Zonotrichia,albicollis,1985-04-22,MP
Zonotrichia,albicollis,1985-04-22,CHI
Zonotrichia,albicollis,1985-04-23,MP
Zonotrichia,albicollis,1985-04-23,MP
Zonotrichia,albicollis,1985-04-23,MP
Zonotrichia,albicollis,1985-04-23,MP
Zonotrichia,albicollis,1985-04-24,MP
Zonotrichia,albicollis,1985-04-24,MP
Zonotrichia,albicollis,1985-04-26,MP
Zonotrichia,albicollis,1985-04-30,MP
Zonotrichia,albicollis,1985-05-01,MP
Zonotrichia,albicollis,1985-05-05,MP
Zonotrichia,albicollis,1985-05-05,MP
Zonotrichia,albicollis,1985-05-05,MP
Zonotrichia,albicollis,1985-05-05,MP
Zonotrichia,albicollis,1985-05-05,MP
Zonotrichia,albicollis,1985-05-05,MP
Zonotrichia,albicollis,1985-05-05,MP
Zonotrichia,albicollis,1985-05-05,MP
Zonotrichia,albicollis,1985-05-06,MP
Zonotrichia,albicollis,1985-05-06,MP
Zonotrichia,albicollis,1985-05-06,MP
Zonotrichia,albicollis,1985-05-07,MP
Zonotrichia,albicollis,1985-05-09,MP
Zonotrichia,albicollis,1985-05-09,MP
Zonotrichia,albicollis,1985-05-10,MP
