event,host_city,year,host_country,event_url,section,artist,song,artist_url,image_url,artist_country,country_emoji,running_order,total_points,rank,rank_ordinal,qualified,winner
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Mija Martina,Ne Brini,https://eurovision.tv/participant/mija-martina,NA,Bosnia & Herzegovina,:flag_ba:,6,27,16,16th,FALSE,FALSE
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Lynn Chirchop,To Dream Again,https://eurovision.tv/participant/lynn-chirchop,NA,Malta,:flag_mt:,5,4,25,25th,FALSE,FALSE
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Sertab Erener,Everyway That I Can,https://eurovision.tv/participant/sertab-erener,https://static.eurovision.tv/hb-cgi/images/9059dbae-0b29-451e-8e1e-9e9b182caad2/avatar_small.jpeg,Turkey,:flag_tr:,4,167,1,1st,FALSE,TRUE
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Mickey Harte,Weve Got The World,https://eurovision.tv/participant/mickey-harte,NA,Ireland,:flag_ie:,3,53,11,11th,FALSE,FALSE
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Alf Poier,Weil Der Mensch Zählt,https://eurovision.tv/participant/alf-poier,NA,Austria,:flag_at:,2,101,6,6th,FALSE,FALSE
Riga 2003,Riga,2003,Latvia,https://eurovision.tv/event/riga-2003,final,Birgitta,Open Your Heart,https://eurovision.tv/participant/birgitta,NA,Iceland,:flag_is:,1,81,8,8th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,One,Gimme,https://eurovision.tv/participant/one,NA,Cyprus,:flag_cy:,1,85,6,6th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Jessica Garlick,Come Back,https://eurovision.tv/participant/jessica-garlick,NA,United Kingdom,:flag_gb:,2,111,3,3rd,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Manuel Ortega,Say A Word,https://eurovision.tv/participant/manuel-ortega,NA,Austria,:flag_at:,3,26,18,18th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Michalis Rakintzis,S.A.G.A.P.O.,https://eurovision.tv/participant/michalis-rakintzis,NA,Greece,:flag_gr:,4,27,17,17th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Rosa,Europe's Living A Celebration,https://eurovision.tv/participant/rosa,NA,Spain,:flag_es:,5,81,7,7th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Vesna Pisarovic,Everything I Want,https://eurovision.tv/participant/vesna-pisarovic,NA,Croatia,:flag_hr:,6,44,11,11th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Prime minister,Northern Girl,https://eurovision.tv/participant/prime-minister,NA,Russia,:flag_ru:,7,55,10,10th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sahléne,Runaway,https://eurovision.tv/participant/sahlene,NA,Estonia,:flag_ee:,8,111,3,3rd,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Karolina,Od Nas Zavisi,https://eurovision.tv/participant/karolina,NA,North Macedonia,:flag_mk:,9,25,19,19th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sarit Hadad,Light A Candle,https://eurovision.tv/participant/sarit-hadad,NA,Israel,:flag_il:,10,37,12,12th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Francine Jordi,Dans Le Jardin De Mon Âme,https://eurovision.tv/participant/francine-jordi,NA,Switzerland,:flag_ch:,11,15,22,22nd,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Afro-dite,Never Let It Go,https://eurovision.tv/participant/afro-dite,NA,Sweden,:flag_se:,12,72,8,8th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Laura,Addicted To You,https://eurovision.tv/participant/laura,NA,Finland,:flag_fi:,13,24,20,20th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Malene,Tell Me Who You Are,https://eurovision.tv/participant/malene,NA,Denmark,:flag_dk:,14,7,24,24th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Maja,Na Jastuku Za Dvoje,https://eurovision.tv/participant/maja,NA,Bosnia & Herzegovina,:flag_ba:,15,33,13,13th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sergio & the Ladies,Sister,https://eurovision.tv/participant/sergio-the-ladies,NA,Belgium,:flag_be:,16,33,13,13th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sandrine François,Il Faut Du Temps,https://eurovision.tv/participant/sandrine-francois,NA,France,:flag_fr:,17,104,5,5th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Corinna May,I Can't Live Without Music,https://eurovision.tv/participant/corinna-may,NA,Germany,:flag_de:,18,17,21,21st,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Buket Bengisu & Saphire,Leylaklar Soldu Kalbinde,https://eurovision.tv/participant/buket-bengisu-saphire,NA,Turkey,:flag_tr:,19,29,16,16th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Ira Losco,7th Wonder,https://eurovision.tv/participant/ira-losco,NA,Malta,:flag_mt:,20,164,2,2nd,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Monica Anghel & Marcel Pavel,Tell Me Why,https://eurovision.tv/participant/monica-anghel-marcel-pavel,NA,Romania,:flag_ro:,21,71,9,9th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Sestre,Samo Ljubezen,https://eurovision.tv/participant/sestre,NA,Slovenia,:flag_si:,22,33,13,13th,FALSE,FALSE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Marie N,I Wanna,https://eurovision.tv/participant/marie-n,https://static.eurovision.tv/hb-cgi/images/8da923ea-db20-45e4-ab7d-4b09239d0f1b/avatar_small.jpeg,Latvia,:flag_lv:,23,176,1,1st,FALSE,TRUE
Tallinn 2002,Tallinn,2002,Estonia,https://eurovision.tv/event/tallinn-2002,final,Aivaras,Happy You,https://eurovision.tv/participant/aivaras,NA,Lithuania,:flag_lt:,24,12,23,23rd,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Rollo & King,Never Ever Let You Go,https://eurovision.tv/participant/rollo-king,NA,Denmark,:flag_dk:,23,177,2,2nd,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Antique,Die For You,https://eurovision.tv/participant/antique,NA,Greece,:flag_gr:,22,147,3,3rd,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Fabrizio Faniello,Another Summer Night,https://eurovision.tv/participant/fabrizio-faniello,NA,Malta,:flag_mt:,21,48,9,9th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,"Tanel Padar, Dave Benton & 2XL",Everybody,https://eurovision.tv/participant/tanel-padar-dave-benton-2xl,https://static.eurovision.tv/hb-cgi/images/8da926c2-1ba9-4125-a4c9-58e07ee93295/avatar_small.jpeg,Estonia,:flag_ee:,20,198,1,1st,FALSE,TRUE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Michelle,Wer Liebe Lebt,https://eurovision.tv/participant/michelle-1,NA,Germany,:flag_de:,19,66,8,8th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Piasek,2 Long,https://eurovision.tv/participant/piasek,NA,Poland,:flag_pl:,18,11,20,20th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Nuša Derenda,Energy,https://eurovision.tv/participant/nu-a-derenda,NA,Slovenia,:flag_si:,17,70,7,7th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Lindsay D.,No Dream Impossible,https://eurovision.tv/participant/lindsay-d,NA,United Kingdom,:flag_gb:,16,28,15,15th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Sedat Yüce,Sevgiliye Son,https://eurovision.tv/participant/sedat-yuece,NA,Turkey,:flag_tr:,15,41,11,11th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Natasha St-Pier,Je N'ai Que Mon âme,https://eurovision.tv/participant/natasha-saint-pier,NA,France,:flag_fr:,14,142,4,4th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,David Civera,Dile Que La Quiero,https://eurovision.tv/participant/david-civera,NA,Spain,:flag_es:,13,76,6,6th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Gary O'Shaughnessy,Without Your Love,https://eurovision.tv/participant/gary-o-shaughnessy,NA,Ireland,:flag_ie:,12,6,21,21st,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,MTM,Só Sei Ser Feliz Assim,https://eurovision.tv/participant/mtm,NA,Portugal,:flag_pt:,11,18,17,17th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Vanna,Strings Of My Heart,https://eurovision.tv/participant/vanna,NA,Croatia,:flag_hr:,10,42,10,10th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Arnis Mednis,Too Much,https://eurovision.tv/participant/arnis-mednis,NA,Latvia,:flag_lv:,9,16,18,18th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Skamp,You Got Style,https://eurovision.tv/participant/skamp,NA,Lithuania,:flag_lt:,8,35,13,13th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Friends,Listen To Your Heartbeat,https://eurovision.tv/participant/friends,NA,Sweden,:flag_se:,7,100,5,5th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Mumiy troll,Lady Alpine Blue,https://eurovision.tv/participant/mumiy-troll,NA,Russia,:flag_ru:,6,37,12,12th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Tal Sondak,Ein Davar,https://eurovision.tv/participant/tal-sondak,NA,Israel,:flag_il:,5,25,16,16th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Haldor Lægreid,On My Own,https://eurovision.tv/participant/haldor-laegreid,NA,Norway,:flag_no:,4,3,22,22nd,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Nino,Hano,https://eurovision.tv/participant/nino,NA,Bosnia & Herzegovina,:flag_ba:,3,29,14,14th,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,TwoTricky,Angel,https://eurovision.tv/participant/twotricky,NA,Iceland,:flag_is:,2,3,22,22nd,FALSE,FALSE
Copenhagen 2001,Copenhagen,2001,Denmark,https://eurovision.tv/event/copenhagen-2001,final,Michelle,Out On My Own,https://eurovision.tv/participant/michelle,NA,Netherlands,:flag_nl:,1,16,18,18th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,The rounder girls,All To You,https://eurovision.tv/participant/the-rounder-girls,NA,Austria,:flag_at:,24,34,14,14th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Eamonn Toal,Millennium Of Love,https://eurovision.tv/participant/eamonn-toal,NA,Ireland,:flag_ie:,23,92,6,6th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Pinar Ayhan & S.O.S. band,Yorgunum Anla,https://eurovision.tv/participant/pinar-ayhan-s-o-s-band,NA,Turkey,:flag_tr:,22,59,10,10th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,BrainStorm,My Star,https://eurovision.tv/participant/brainstorm,NA,Latvia,:flag_lv:,21,136,3,3rd,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Nina Åström,A Little Bit,https://eurovision.tv/participant/nina-aastroem,NA,Finland,:flag_fi:,20,18,18,18th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,XXL,100\% Te Ljubam,https://eurovision.tv/participant/xxl,NA,North Macedonia,:flag_mk:,19,29,15,15th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Roger Pontare,When Spirits Are Calling My Name,https://eurovision.tv/participant/roger-pontare,NA,Sweden,:flag_se:,18,88,7,7th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Goran Karan,Kada Zaspu Andeli,https://eurovision.tv/participant/goran-karan,NA,Croatia,:flag_hr:,17,70,9,9th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Jane Bogaert,La Vita Cos'è?,https://eurovision.tv/participant/jane-bogaert,NA,Switzerland,:flag_ch:,16,14,20,20th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Stefan Raab,Wadde Hadde Dudde Da,https://eurovision.tv/participant/stefan-raab,NA,Germany,:flag_de:,15,96,5,5th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Olsen brothers,Fly On The Wings Of Love,https://eurovision.tv/participant/olsen-brothers,https://static.eurovision.tv/hb-cgi/images/8d94bc5d-44f3-4c76-89ab-0efccd9379fd/avatar_small.png,Denmark,:flag_dk:,14,195,1,1st,FALSE,TRUE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Serafín Zubiri,Colgado De Un Sueño,https://eurovision.tv/participant/serafin-zubiri,NA,Spain,:flag_es:,13,18,18,18th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Einer Augúst Víðisson en Telma Augústdóttir,Tell Me!,https://eurovision.tv/participant/einer-august-vidjisson-en-telma-augustdottir,NA,Iceland,:flag_is:,12,45,12,12th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Voice,Nomiza,https://eurovision.tv/participant/voice,NA,Cyprus,:flag_cy:,11,8,21,21st,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Nathalie Sorce,Envie De Vivre,https://eurovision.tv/participant/nathalie-sorce,NA,Belgium,:flag_be:,10,2,24,24th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Alsou,Solo,https://eurovision.tv/participant/alsou,NA,Russia,:flag_ru:,9,155,2,2nd,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Charmed,My Heart Goes Boom,https://eurovision.tv/participant/charmed,NA,Norway,:flag_no:,8,57,11,11th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Claudette Pace,Desire,https://eurovision.tv/participant/claudette-pace,NA,Malta,:flag_mt:,7,73,8,8th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Taxi,The Moon,https://eurovision.tv/participant/taxi,NA,Romania,:flag_ro:,6,25,17,17th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Sofia Mestari,On Aura Le Ciel,https://eurovision.tv/participant/sofia-mestari,NA,France,:flag_fr:,5,5,23,23rd,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Ines,Once In A Lifetime,https://eurovision.tv/participant/ines,NA,Estonia,:flag_ee:,4,98,4,4th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Nicki French,Don't Play That Song Again,https://eurovision.tv/participant/nicki-french,NA,United Kingdom,:flag_gb:,3,28,16,16th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Linda Wagenmakers,No Goodbyes,https://eurovision.tv/participant/linda-wagenmakers,NA,Netherlands,:flag_nl:,2,40,13,13th,FALSE,FALSE
Stockholm 2000,Stockholm,2000,Sweden,https://eurovision.tv/event/stockholm-2000,final,Ping Pong,Sa'me'akh,https://eurovision.tv/participant/ping-pong,NA,Israel,:flag_il:,1,7,22,22nd,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Aiste Smilgeviciute,Strazdas,https://eurovision.tv/participant/aiste-smilgeviciute,NA,Lithuania,:flag_lt:,1,13,20,20th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Vanessa Chinitor,Like The Wind,https://eurovision.tv/participant/vanessa-chinitor,NA,Belgium,:flag_be:,2,38,12,12th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Lydia,No Quiero Escuchar,https://eurovision.tv/participant/lydia,NA,Spain,:flag_es:,3,1,23,23rd,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Doris Dragovic,Marija Magdalena,https://eurovision.tv/participant/doris-dragovic-1,NA,Croatia,:flag_hr:,4,118,4,4th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Precious,Say It Again,https://eurovision.tv/participant/precious,NA,United Kingdom,:flag_gb:,5,38,12,12th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Darja Svajger,For A Thousand Years,https://eurovision.tv/participant/darja-svajger-1,NA,Slovenia,:flag_si:,6,50,11,11th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Tuba Önal & Grup Mystik,Dön Artik,https://eurovision.tv/participant/tuba-oenal-grup-mystik,NA,Turkey,:flag_tr:,7,21,16,16th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Stig André Van Eijk,Living My Life Without You,https://eurovision.tv/participant/stig-andre-van-eijk,NA,Norway,:flag_no:,8,35,14,14th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Trine Jepsen & Michael Teschl,This Time (i Mean It),https://eurovision.tv/participant/trine-jepsen-michael-teschl,NA,Denmark,:flag_dk:,9,71,8,8th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Nayah,Je Veux Donner Ma Voix,https://eurovision.tv/participant/nayah,NA,France,:flag_fr:,10,14,19,19th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Marlayne,One Good Reason,https://eurovision.tv/participant/marlayne,NA,Netherlands,:flag_nl:,11,71,8,8th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Mietek (Mieczyslaw) Szczesniak,Przytul Mnie Mocno,https://eurovision.tv/participant/mietek-mieczyslaw-szczesniak,NA,Poland,:flag_pl:,12,17,18,18th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Selma Björnsdóttir,All Out Of Luck,https://eurovision.tv/participant/selma-bjoernsdottir,NA,Iceland,:flag_is:,13,146,2,2nd,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Marlain Angelidou,Tha'nai Erotas,https://eurovision.tv/participant/marlain-angelidou,NA,Cyprus,:flag_cy:,14,2,22,22nd,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Charlotte Nilsson,Take Me To Your Heaven,https://eurovision.tv/participant/charlotte-nilsson,https://static.eurovision.tv/hb-cgi/images/8da92e12-ca48-40ee-b291-61137f6f80d9/avatar_small.png,Sweden,:flag_se:,15,163,1,1st,FALSE,TRUE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Rui Bandeira,Como Tudo Começou,https://eurovision.tv/participant/rui-bandeira,NA,Portugal,:flag_pt:,16,12,21,21st,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,The Mullan's,When You Need Me,https://eurovision.tv/participant/the-mullan-s,NA,Ireland,:flag_ie:,17,18,17,17th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Bobbie Singer,Reflection,https://eurovision.tv/participant/bobbie-singer,NA,Austria,:flag_at:,18,65,10,10th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Eden,Yom Huledeth,https://eurovision.tv/participant/eden,NA,Israel,:flag_il:,19,93,5,5th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Times 3,Believe 'n Peace,https://eurovision.tv/participant/times-3,NA,Malta,:flag_mt:,20,32,15,15th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Sürpriz,Reise Nach Jerusalem - Kudüs'e Seyahat,https://eurovision.tv/participant/suerpriz,NA,Germany,:flag_de:,21,140,3,3rd,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Dino and Beatrice,Putnici,https://eurovision.tv/participant/dino-and-beatrice,NA,Bosnia & Herzegovina,:flag_ba:,22,86,7,7th,FALSE,FALSE
Jerusalem 1999,Jerusalem,1999,Israel,https://eurovision.tv/event/jerusalem-1999,final,Evelin Samuel and Camille,Diamond Of Night,https://eurovision.tv/participant/evelin-samuel-and-camille,NA,Estonia,:flag_ee:,23,90,6,6th,FALSE,FALSE
Birmingham 1998,Birmingham,1998,United Kingdom,https://eurovision.tv/event/birmingham-1998,final,Vlado Janevski,"Ne Zori, Zoro",https://eurovision.tv/participant/vlado-janevski,NA,North Macedonia,:flag_mk:,25,16,19,19th,FALSE,FALSE
