Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"GDP per capita, PPP (constant 2011 international $)",Fixed telephone subscriptions (per 100 people)
Nepal,NPL,1966,11173000,,,
Nepal,NPL,1967,11383000,,,
Nepal,NPL,1968,11604000,,,
Nepal,NPL,1969,11835000,,,
Nepal,NPL,1970,12075000,,,
Nepal,NPL,1971,12324000,,,
Nepal,NPL,1972,12583000,,,
Nepal,NPL,1973,12852000,,,
Nepal,NPL,1974,13131000,,,
Nepal,NPL,1975,13420000,,,0.0532800472826651
Nepal,NPL,1976,13719000,,,0.0565299010139409
Nepal,NPL,1977,14029000,,,0.0617538377137868
Nepal,NPL,1978,14348000,,,0.0638981987940374
Nepal,NPL,1979,14677000,,,0.0700227663235254
Nepal,NPL,1980,15016000,,,0.0764989619292179
Nepal,NPL,1981,15367000,,,0.0839398754410942
Nepal,NPL,1982,15729000,,,0.091560094304975
Nepal,NPL,1983,16101000,,,0.103265095070744
Nepal,NPL,1984,16477000,,,0.113731723063744
Nepal,NPL,1985,16858000,,,0.123720727320737
Nepal,NPL,1986,17240000,,,0.152036683410973
Nepal,NPL,1987,17624000,,,0.173926762783265
Nepal,NPL,1988,18021000,,,0.212603267141544
Nepal,NPL,1989,18445000,,,0.248486977406309
Nepal,NPL,1990,18905000,,1197.94780348911,0.30571635176069
Nepal,NPL,1991,19406000,,1241.41755487461,0.337198326385574
Nepal,NPL,1992,19938000,,1257.83869442867,0.34837055873811
Nepal,NPL,1993,20490000,,1271.0760353368,0.357671246864416
Nepal,NPL,1994,21041000,,1339.51972383657,0.362469587336639
Nepal,NPL,1995,21576000,,1351.69716220373,0.39124835299273
Nepal,NPL,1996,22090000,,1390.76475797186,0.514281380968662
Nepal,NPL,1997,22585000,,1429.23895050167,0.625235514577774
Nepal,NPL,1998,23058000,,1442.29938277816,0.911726545476183
Nepal,NPL,1999,23510000,,1476.88476083853,1.08570782263138
Nepal,NPL,2000,23941000,,1539.71867161132,1.12417758526621
Nepal,NPL,2001,24347000,,1585.51437393587,1.23360959750601
Nepal,NPL,2002,24726000,,1561.27915146334,1.33382902509458
Nepal,NPL,2003,25081000,,1597.87727853346,1.4902072785918
Nepal,NPL,2004,25419000,,1648.98474917753,1.65133583113564
Nepal,NPL,2005,25745000,,1684.33871204043,1.890150449564
Nepal,NPL,2006,26067000,,1720.85344101366,2.357476602909
Nepal,NPL,2007,26383000,,1760.94570813253,2.6745378296505
Nepal,NPL,2008,26667000,,1850.0250412581,3.04073609094232
Nepal,NPL,2009,26884000,,1914.70596870326,3.03882379122507
Nepal,NPL,2010,27013000,,1985.98034060169,3.11473090633408
Nepal,NPL,2011,27041000,,2031.08746466776,3.09414663740785
Nepal,NPL,2012,26989000,,2103.35363783625,3.0079756093371
Nepal,NPL,2013,26917000,,2163.95048949901,2.9626150290992
Nepal,NPL,2014,26906000,,2266.18429824848,2.95610943676961
Nepal,NPL,2015,27015000,Asia,2314.27488100624,2.95551251205582
Nepal,NPL,2016,27263000,,2297.65253885535,2.96119718849519
Nepal,NPL,2017,27633000,,2442.80394231834,2.93908568087942
Nepal,NPL,2018,28096000,,,
Nepal,NPL,2019,28609000,,,
Netherlands,NLD,1800,2254522,,,
Netherlands,NLD,1801,2258382,,,
Netherlands,NLD,1802,2262250,,,
Netherlands,NLD,1803,2266123,,,
Netherlands,NLD,1804,2270004,,,
Netherlands,NLD,1805,2273890,,,
Netherlands,NLD,1806,2277784,,,
Netherlands,NLD,1807,2281684,,,
Netherlands,NLD,1808,2285591,,,
Netherlands,NLD,1809,2289505,,,
Netherlands,NLD,1810,2293548,,,
Netherlands,NLD,1811,2298809,,,
Netherlands,NLD,1812,2305553,,,
Netherlands,NLD,1813,2313779,,,
Netherlands,NLD,1814,2323678,,,
Netherlands,NLD,1815,2335297,,,
Netherlands,NLD,1816,2348112,,,
Netherlands,NLD,1817,2361598,,,
Netherlands,NLD,1818,2376042,,,
Netherlands,NLD,1819,2391490,,,
Netherlands,NLD,1820,2407847,,,
Netherlands,NLD,1821,2424969,,,
Netherlands,NLD,1822,2442476,,,
Netherlands,NLD,1823,2460653,,,
Netherlands,NLD,1824,2479785,,,
Netherlands,NLD,1825,2499920,,,
Netherlands,NLD,1826,2521295,,,
Netherlands,NLD,1827,2543862,,,
Netherlands,NLD,1828,2567669,,,
Netherlands,NLD,1829,2592810,,,
Netherlands,NLD,1830,2619333,,,
Netherlands,NLD,1831,2647333,,,
Netherlands,NLD,1832,2675286,,,
Netherlands,NLD,1833,2702952,,,
Netherlands,NLD,1834,2730524,,,
Netherlands,NLD,1835,2757810,,,
Netherlands,NLD,1836,2784238,,,
Netherlands,NLD,1837,2809381,,,
Netherlands,NLD,1838,2833571,,,
Netherlands,NLD,1839,2856952,,,
Netherlands,NLD,1840,2880190,,,
Netherlands,NLD,1841,2904000,,,
Netherlands,NLD,1842,2928476,,,
Netherlands,NLD,1843,2953667,,,
Netherlands,NLD,1844,2979143,,,
Netherlands,NLD,1845,3004286,,,
Netherlands,NLD,1846,3029095,,,
Netherlands,NLD,1847,3053619,,,
Netherlands,NLD,1848,3077571,,,
Netherlands,NLD,1849,3100571,,,
Netherlands,NLD,1850,3122714,,,
Netherlands,NLD,1851,3144324,,,
Netherlands,NLD,1852,3165506,,,
Netherlands,NLD,1853,3186687,,,
Netherlands,NLD,1854,3208106,,,
Netherlands,NLD,1855,3229335,,,
Netherlands,NLD,1856,3250135,,,
Netherlands,NLD,1857,3271125,,,
Netherlands,NLD,1858,3293591,,,
Netherlands,NLD,1859,3317676,,,
Netherlands,NLD,1860,3343095,,,
Netherlands,NLD,1861,3368703,,,
Netherlands,NLD,1862,3393883,,,
Netherlands,NLD,1863,3417825,,,
Netherlands,NLD,1864,3444053,,,
Netherlands,NLD,1865,3471184,,,
Netherlands,NLD,1866,3499602,,,
Netherlands,NLD,1867,3529590,,,
Netherlands,NLD,1868,3556103,,,
Netherlands,NLD,1869,3589043,,,
Netherlands,NLD,1870,3624221,,,
Netherlands,NLD,1871,3660447,,,
Netherlands,NLD,1872,3698053,,,
Netherlands,NLD,1873,3731386,,,
Netherlands,NLD,1874,3770794,,,
Netherlands,NLD,1875,3811096,,,
Netherlands,NLD,1876,3852766,,,
Netherlands,NLD,1877,3891170,,,
Netherlands,NLD,1878,3935332,,,
Netherlands,NLD,1879,3980493,,,
Netherlands,NLD,1880,4027301,,,
Netherlands,NLD,1881,4075505,,,
Netherlands,NLD,1882,4124822,,,
Netherlands,NLD,1883,4174606,,,
Netherlands,NLD,1884,4223435,,,
Netherlands,NLD,1885,4281187,,,
Netherlands,NLD,1886,4330862,,,
Netherlands,NLD,1887,4379991,,,
Netherlands,NLD,1888,4430336,,,
Netherlands,NLD,1889,4481500,,,
Netherlands,NLD,1890,4533936,,,
Netherlands,NLD,1891,4587553,,,
Netherlands,NLD,1892,4642896,,,
Netherlands,NLD,1893,4699694,,,
Netherlands,NLD,1894,4757674,,,
Netherlands,NLD,1895,4817380,,,
Netherlands,NLD,1896,4879721,,,
Netherlands,NLD,1897,4945153,,,
Netherlands,NLD,1898,5013948,,,
Netherlands,NLD,1899,5085378,,,
Netherlands,NLD,1900,5158807,,,
Netherlands,NLD,1901,5234145,,,
Netherlands,NLD,1902,5308432,,,
Netherlands,NLD,1903,5386961,,,
Netherlands,NLD,1904,5466489,,,
Netherlands,NLD,1905,5546460,,,
Netherlands,NLD,1906,5624321,,,
Netherlands,NLD,1907,5707269,,,
Netherlands,NLD,1908,5781440,,,
Netherlands,NLD,1909,5851812,,,
Netherlands,NLD,1910,5923383,,,
Netherlands,NLD,1911,5990288,,,
Netherlands,NLD,1912,6070923,,,
Netherlands,NLD,1913,6168554,,,
Netherlands,NLD,1914,6277517,,,
Netherlands,NLD,1915,6394810,,,
Netherlands,NLD,1916,6520435,,,
Netherlands,NLD,1917,6639394,,,
Netherlands,NLD,1918,6735715,,,
Netherlands,NLD,1919,6800369,,,
Netherlands,NLD,1920,6856692,,,
Netherlands,NLD,1921,6932344,,,
Netherlands,NLD,1922,7032991,,,
Netherlands,NLD,1923,7147303,,,
Netherlands,NLD,1924,7258615,,,
Netherlands,NLD,1925,7365595,,,
Netherlands,NLD,1926,7469575,,,
Netherlands,NLD,1927,7573888,,,
Netherlands,NLD,1928,7677535,,,
Netherlands,NLD,1929,7780182,,,
Netherlands,NLD,1930,7886829,,,
Netherlands,NLD,1931,8000474,,,
Netherlands,NLD,1932,8118118,,,
Netherlands,NLD,1933,8232096,,,
Netherlands,NLD,1934,8335743,,,
Netherlands,NLD,1935,8428725,,,
Netherlands,NLD,1936,8514709,,,
Netherlands,NLD,1937,8598359,,,
Netherlands,NLD,1938,8687009,,,
Netherlands,NLD,1939,8780325,,,
Netherlands,NLD,1940,8873974,,,
Netherlands,NLD,1941,8960624,,,
Netherlands,NLD,1942,9035276,,,
Netherlands,NLD,1943,9104929,,,
Netherlands,NLD,1944,9178249,,,
Netherlands,NLD,1945,9285228,,,
Netherlands,NLD,1946,9436866,,,
Netherlands,NLD,1947,9616165,,,
Netherlands,NLD,1948,9793465,,,
Netherlands,NLD,1949,9925789,,,
Netherlands,NLD,1950,10042000,,,
Netherlands,NLD,1951,10168000,,,
Netherlands,NLD,1952,10298000,,,
Netherlands,NLD,1953,10432000,,,
Netherlands,NLD,1954,10570000,,,
Netherlands,NLD,1955,10710000,,,
Netherlands,NLD,1956,10852000,,,
Netherlands,NLD,1957,10997000,,,
Netherlands,NLD,1958,11144000,,,
Netherlands,NLD,1959,11295000,,,
Netherlands,NLD,1960,11449000,,,9.11584140090631
Netherlands,NLD,1961,11606000,,,
Netherlands,NLD,1962,11767000,,,
Netherlands,NLD,1963,11928000,,,
Netherlands,NLD,1964,12089000,,,
Netherlands,NLD,1965,12248000,,,12.2792109692543
Netherlands,NLD,1966,12404000,,,
Netherlands,NLD,1967,12557000,,,
Netherlands,NLD,1968,12707000,,,
Netherlands,NLD,1969,12855000,,,
Netherlands,NLD,1970,13002000,,,16.9359302682684
Netherlands,NLD,1971,13148000,,,
Netherlands,NLD,1972,13292000,,,
Netherlands,NLD,1973,13431000,,,
Netherlands,NLD,1974,13562000,,,
Netherlands,NLD,1975,13683000,,,24.3764456957029
Netherlands,NLD,1976,13793000,,,26.1877125608365
Netherlands,NLD,1977,13893000,,,28.3079500151048
Netherlands,NLD,1978,13984000,,,30.6055609029137
Netherlands,NLD,1979,14069000,,,32.731062729585
Netherlands,NLD,1980,14148000,,,34.5770179910612
Netherlands,NLD,1981,14224000,,,35.8786911733555
Netherlands,NLD,1982,14295000,,,37.012379735124
Netherlands,NLD,1983,14365000,,,38.0219534666144
Netherlands,NLD,1984,14438000,,,39.0856980423073
Netherlands,NLD,1985,14514000,,,40.1200252253884
Netherlands,NLD,1986,14596000,,,41.3065305631672
Netherlands,NLD,1987,14683000,,,42.4582784754985
Netherlands,NLD,1988,14774000,,,43.7659629682826
Netherlands,NLD,1989,14869000,,,44.9939823070748
Netherlands,NLD,1990,14965000,,32090.2110490577,46.3734864469142
Netherlands,NLD,1991,15065000,,32614.9035517922,47.6284705804414
Netherlands,NLD,1992,15166000,,32921.488544792,48.7608287613325
Netherlands,NLD,1993,15268000,,33103.955787885,49.9999803510688
Netherlands,NLD,1994,15369000,,33879.3060799704,51.1350031751981
Netherlands,NLD,1995,15468000,,34762.8693719334,52.5218402995995
Netherlands,NLD,1996,15563000,,35837.030737264,54.1724722752406
Netherlands,NLD,1997,15655000,,37186.0604468137,56.5936198039344
Netherlands,NLD,1998,15746000,,38629.9401960204,59.2989287769502
Netherlands,NLD,1999,15836000,,40312.2364754538,60.7052889885607
Netherlands,NLD,2000,15926000,,41721.6940459667,62.0926991443276
Netherlands,NLD,2001,16018000,,42287.561885314,50.9298410536971
Netherlands,NLD,2002,16110000,,42062.0472712533,49.8188897761719
Netherlands,NLD,2003,16201000,,41982.9214289502,48.4292557887497
Netherlands,NLD,2004,16287000,,42686.8868319983,48.2649484729771
Netherlands,NLD,2005,16367000,,43507.3004303623,46.4344512346004
Netherlands,NLD,2006,16440000,,44965.8849968144,45.3156897759653
Netherlands,NLD,2007,16507000,,46527.6183857825,44.8553636699361
Netherlands,NLD,2008,16568000,,47134.3029916063,44.1626982483997
Netherlands,NLD,2009,16626000,,45125.8059189752,43.6400570977462
Netherlands,NLD,2010,16683000,,45524.6621425733,43.3497331431907
Netherlands,NLD,2011,16738000,,46066.6524059576,42.618146308401
Netherlands,NLD,2012,16792000,,45411.3523464895,42.7777673543452
Netherlands,NLD,2013,16844000,,45191.4862497619,42.3136185510204
Netherlands,NLD,2014,16893000,,45668.4414721322,41.1264941067025
Netherlands,NLD,2015,16938000,Europe,46494.3642578078,41.039811142652
Netherlands,NLD,2016,16981000,,47269.6329521216,39.8767787521641
Netherlands,NLD,2017,17021000,,48472.5445411531,38.4540023566651
Netherlands,NLD,2018,17060000,,,
Netherlands,NLD,2019,17097000,,,
Netherlands Antilles,ANT,2015,,North America,,
New Caledonia,NCL,1950,65000,,,
New Caledonia,NCL,1951,64000,,,
New Caledonia,NCL,1952,64000,,,
New Caledonia,NCL,1953,65000,,,
New Caledonia,NCL,1954,66000,,,
New Caledonia,NCL,1955,68000,,,
New Caledonia,NCL,1956,69000,,,
New Caledonia,NCL,1957,71000,,,
New Caledonia,NCL,1958,73000,,,
New Caledonia,NCL,1959,76000,,,
New Caledonia,NCL,1960,78000,,,3.06702879983602
New Caledonia,NCL,1961,81000,,,
New Caledonia,NCL,1962,83000,,,
New Caledonia,NCL,1963,86000,,,
New Caledonia,NCL,1964,89000,,,
New Caledonia,NCL,1965,91000,,,3.39912280701754
New Caledonia,NCL,1966,94000,,,
New Caledonia,NCL,1967,96000,,,
New Caledonia,NCL,1968,99000,,,
New Caledonia,NCL,1969,102000,,,
New Caledonia,NCL,1970,105000,,,4.46242072082336
New Caledonia,NCL,1971,110000,,,
New Caledonia,NCL,1972,115000,,,
New Caledonia,NCL,1973,120000,,,
New Caledonia,NCL,1974,126000,,,
New Caledonia,NCL,1975,130000,,,6.83227906405453
New Caledonia,NCL,1976,134000,,,6.93145314561269
New Caledonia,NCL,1977,137000,,,7.78368626652215
New Caledonia,NCL,1978,140000,,,8.12747299754037
New Caledonia,NCL,1979,143000,,,8.51779209862707
New Caledonia,NCL,1980,145000,,,9.1219754175164
New Caledonia,NCL,1981,147000,,,9.63945324424244
New Caledonia,NCL,1982,150000,,,10.3837924578764
New Caledonia,NCL,1983,152000,,,11.0250239029376
New Caledonia,NCL,1984,154000,,,11.7122975873057
New Caledonia,NCL,1985,156000,,,11.9821517867446
New Caledonia,NCL,1986,158000,,,12.8302792569151
New Caledonia,NCL,1987,161000,,,13.6297484886932
New Caledonia,NCL,1988,164000,,,14.6546451028847
New Caledonia,NCL,1989,167000,,,16.0051662511639
New Caledonia,NCL,1990,170000,,,16.7162385812813
New Caledonia,NCL,1991,174000,,,18.1424651849119
New Caledonia,NCL,1992,179000,,,19.7797493310801
New Caledonia,NCL,1993,183000,,,21.310600852468
New Caledonia,NCL,1994,188000,,,22.3365760426062
New Caledonia,NCL,1995,193000,,,22.9248369439842
New Caledonia,NCL,1996,198000,,,23.3454225063519
New Caledonia,NCL,1997,203000,,,23.7733770623138
New Caledonia,NCL,1998,208000,,,24.1252816142619
New Caledonia,NCL,1999,213000,,,24.2839746478603
New Caledonia,NCL,2000,217000,,,23.9605206909349
New Caledonia,NCL,2001,221000,,,23.3638960560265
New Caledonia,NCL,2002,225000,,,23.5200463163989
New Caledonia,NCL,2003,229000,,,23.0764444997467
New Caledonia,NCL,2004,233000,,,23.289628325389
New Caledonia,NCL,2005,236000,,,23.7702311269264
New Caledonia,NCL,2006,240000,,,24.4464652018525
New Caledonia,NCL,2007,243000,,,25.0736062699632
New Caledonia,NCL,2008,247000,,,25.8447983067116
New Caledonia,NCL,2009,250000,,,27.2524079171264
New Caledonia,NCL,2010,254000,,,28.7607006138537
New Caledonia,NCL,2011,257000,,,29.9210310339005
New Caledonia,NCL,2012,261000,,,30.9747362307618
New Caledonia,NCL,2013,264000,,,32.4564987456518
New Caledonia,NCL,2014,268000,,,33.3337099854236
New Caledonia,NCL,2015,271000,Oceania,,28.8820510533611
New Caledonia,NCL,2016,274000,,,
New Caledonia,NCL,2017,277000,,,
New Caledonia,NCL,2018,280000,,,
New Caledonia,NCL,2019,283000,,,
New Zealand,NZL,1800,100000,,,
New Zealand,NZL,1801,100000,,,
New Zealand,NZL,1802,100000,,,
New Zealand,NZL,1803,100000,,,
New Zealand,NZL,1804,100000,,,
New Zealand,NZL,1805,100000,,,
New Zealand,NZL,1806,100000,,,
New Zealand,NZL,1807,100000,,,
New Zealand,NZL,1808,100000,,,
New Zealand,NZL,1809,100000,,,
New Zealand,NZL,1810,100000,,,
New Zealand,NZL,1811,100000,,,
New Zealand,NZL,1812,100000,,,
New Zealand,NZL,1813,100000,,,
New Zealand,NZL,1814,100000,,,
New Zealand,NZL,1815,100000,,,
New Zealand,NZL,1816,100000,,,
New Zealand,NZL,1817,100000,,,
New Zealand,NZL,1818,100000,,,
New Zealand,NZL,1819,100000,,,
New Zealand,NZL,1820,100000,,,
New Zealand,NZL,1821,99833,,,
New Zealand,NZL,1822,99505,,,
New Zealand,NZL,1823,99022,,,
New Zealand,NZL,1824,98389,,,
New Zealand,NZL,1825,97611,,,
New Zealand,NZL,1826,96694,,,
New Zealand,NZL,1827,95642,,,
New Zealand,NZL,1828,94459,,,
New Zealand,NZL,1829,93152,,,
New Zealand,NZL,1830,91723,,,
New Zealand,NZL,1831,90380,,,
New Zealand,NZL,1832,89123,,,
New Zealand,NZL,1833,87955,,,
New Zealand,NZL,1834,86879,,,
New Zealand,NZL,1835,85897,,,
New Zealand,NZL,1836,85011,,,
New Zealand,NZL,1837,84224,,,
New Zealand,NZL,1838,83537,,,
New Zealand,NZL,1839,82955,,,
New Zealand,NZL,1840,82479,,,
New Zealand,NZL,1841,82170,,,
New Zealand,NZL,1842,82201,,,
New Zealand,NZL,1843,82575,,,
New Zealand,NZL,1844,83292,,,
New Zealand,NZL,1845,84353,,,
New Zealand,NZL,1846,85762,,,
New Zealand,NZL,1847,87521,,,
New Zealand,NZL,1848,89633,,,
New Zealand,NZL,1849,92103,,,
New Zealand,NZL,1850,94934,,,
New Zealand,NZL,1851,98403,,,
New Zealand,NZL,1852,102346,,,
New Zealand,NZL,1853,106808,,,
New Zealand,NZL,1854,111837,,,
New Zealand,NZL,1855,117483,,,
New Zealand,NZL,1856,123802,,,
New Zealand,NZL,1857,130857,,,
New Zealand,NZL,1858,138712,,,
New Zealand,NZL,1859,147438,,,
New Zealand,NZL,1860,157114,,,
New Zealand,NZL,1861,167398,,,
New Zealand,NZL,1862,178181,,,
New Zealand,NZL,1863,189504,,,
New Zealand,NZL,1864,202170,,,
New Zealand,NZL,1865,216505,,,
New Zealand,NZL,1866,231978,,,
New Zealand,NZL,1867,248010,,,
New Zealand,NZL,1868,264640,,,
New Zealand,NZL,1869,282338,,,
New Zealand,NZL,1870,301045,,,
New Zealand,NZL,1871,320421,,,
New Zealand,NZL,1872,340041,,,
New Zealand,NZL,1873,358891,,,
New Zealand,NZL,1874,379564,,,
New Zealand,NZL,1875,400716,,,
New Zealand,NZL,1876,421861,,,
New Zealand,NZL,1877,443376,,,
New Zealand,NZL,1878,464375,,,
New Zealand,NZL,1879,484897,,,
New Zealand,NZL,1880,505065,,,
New Zealand,NZL,1881,528746,,,
New Zealand,NZL,1882,548005,,,
New Zealand,NZL,1883,565263,,,
New Zealand,NZL,1884,584239,,,
New Zealand,NZL,1885,600153,,,
New Zealand,NZL,1886,614914,,,
New Zealand,NZL,1887,630465,,,
New Zealand,NZL,1888,644093,,,
New Zealand,NZL,1889,657539,,,
New Zealand,NZL,1890,669985,,,
New Zealand,NZL,1891,682158,,,
New Zealand,NZL,1892,694695,,,
New Zealand,NZL,1893,707322,,,
New Zealand,NZL,1894,720494,,,
New Zealand,NZL,1895,734212,,,
New Zealand,NZL,1896,748656,,,
New Zealand,NZL,1897,764100,,,
New Zealand,NZL,1898,780543,,,
New Zealand,NZL,1899,797622,,,
New Zealand,NZL,1900,815519,,,
New Zealand,NZL,1901,834687,,,
New Zealand,NZL,1902,852230,,,
New Zealand,NZL,1903,873327,,,
New Zealand,NZL,1904,895756,,,
New Zealand,NZL,1905,919851,,,
New Zealand,NZL,1906,944389,,,
New Zealand,NZL,1907,970394,,,
New Zealand,NZL,1908,995576,,,
New Zealand,NZL,1909,1019758,,,
New Zealand,NZL,1910,1044340,,,
New Zealand,NZL,1911,1067522,,,
New Zealand,NZL,1912,1093169,,,
New Zealand,NZL,1913,1118482,,,
New Zealand,NZL,1914,1138465,,,
New Zealand,NZL,1915,1149451,,,
New Zealand,NZL,1916,1152441,,,
New Zealand,NZL,1917,1153766,,,
New Zealand,NZL,1918,1167095,,,
New Zealand,NZL,1919,1196747,,,
New Zealand,NZL,1920,1236395,,,
New Zealand,NZL,1921,1272710,,,
New Zealand,NZL,1922,1301030,,,
New Zealand,NZL,1923,1326017,,,
New Zealand,NZL,1924,1352005,,,
New Zealand,NZL,1925,1380657,,,
New Zealand,NZL,1926,1409643,,,
New Zealand,NZL,1927,1433631,,,
New Zealand,NZL,1928,1453288,,,
New Zealand,NZL,1929,1471946,,,
New Zealand,NZL,1930,1491936,,,
New Zealand,NZL,1931,1510594,,,
New Zealand,NZL,1932,1526253,,,
New Zealand,NZL,1933,1538913,,,
New Zealand,NZL,1934,1550574,,,
New Zealand,NZL,1935,1561569,,,
New Zealand,NZL,1936,1573230,,,
New Zealand,NZL,1937,1587223,,,
New Zealand,NZL,1938,1605214,,,
New Zealand,NZL,1939,1621539,,,
New Zealand,NZL,1940,1629869,,,
New Zealand,NZL,1941,1633867,,,
New Zealand,NZL,1942,1632867,,,
New Zealand,NZL,1943,1641196,,,
New Zealand,NZL,1944,1657522,,,
New Zealand,NZL,1945,1699501,,,
New Zealand,NZL,1946,1747144,,,
New Zealand,NZL,1947,1795454,,,
New Zealand,NZL,1948,1832769,,,
New Zealand,NZL,1949,1869751,,,
New Zealand,NZL,1950,1908000,,,
New Zealand,NZL,1951,1948000,,,
New Zealand,NZL,1952,1993000,,,
New Zealand,NZL,1953,2040000,,,
New Zealand,NZL,1954,2088000,,,
New Zealand,NZL,1955,2136000,,,
New Zealand,NZL,1956,2183000,,,
New Zealand,NZL,1957,2230000,,,
New Zealand,NZL,1958,2276000,,,
New Zealand,NZL,1959,2323000,,,
New Zealand,NZL,1960,2373000,,,22.6349303757828
New Zealand,NZL,1961,2424000,,,
New Zealand,NZL,1962,2477000,,,
New Zealand,NZL,1963,2530000,,,
New Zealand,NZL,1964,2581000,,,
New Zealand,NZL,1965,2627000,,,27.2210367217496
New Zealand,NZL,1966,2667000,,,
New Zealand,NZL,1967,2703000,,,
New Zealand,NZL,1968,2737000,,,
New Zealand,NZL,1969,2774000,,,
New Zealand,NZL,1970,2818000,,,29.8397629566131
New Zealand,NZL,1971,2871000,,,
New Zealand,NZL,1972,2930000,,,
New Zealand,NZL,1973,2989000,,,
New Zealand,NZL,1974,3042000,,,
New Zealand,NZL,1975,3083000,,,32.0180832424749
New Zealand,NZL,1976,3109000,,,33.9383060378245
New Zealand,NZL,1977,3122000,,,34.2909282136916
New Zealand,NZL,1978,3129000,,,34.9045496325292
New Zealand,NZL,1979,3135000,,,35.1717875531409
New Zealand,NZL,1980,3147000,,,36.1166382075491
New Zealand,NZL,1981,3165000,,,37.0723464276732
New Zealand,NZL,1982,3189000,,,37.5634734277987
New Zealand,NZL,1983,3216000,,,38.1117003329572
New Zealand,NZL,1984,3243000,,,38.8451130360563
New Zealand,NZL,1985,3268000,,,39.6244946815346
New Zealand,NZL,1986,3290000,,,40.3539004298691
New Zealand,NZL,1987,3311000,,,41.380439375693
New Zealand,NZL,1988,3333000,,,42.1868511446259
New Zealand,NZL,1989,3361000,,,42.9639534215999
New Zealand,NZL,1990,3398000,,23671.2730077945,43.2291243645113
New Zealand,NZL,1991,3446000,,22181.3226322416,43.3234576355781
New Zealand,NZL,1992,3503000,,22229.4659377406,43.7887736888274
New Zealand,NZL,1993,3564000,,23413.1863679013,44.6911513203668
New Zealand,NZL,1994,3623000,,24309.2253595657,45.7596558255657
New Zealand,NZL,1995,3675000,,25052.3544588234,46.7763248121872
New Zealand,NZL,1996,3717000,,25487.0189120063,46.4470782807856
New Zealand,NZL,1997,3752000,,25911.4771668286,47.3408482443858
New Zealand,NZL,1998,3784000,,25956.3919478104,47.8068823940122
New Zealand,NZL,1999,3818000,,27161.3948246786,48.0182581477692
New Zealand,NZL,2000,3859000,,27620.4728000552,47.4475375609063
New Zealand,NZL,2001,3908000,,28500.9526364051,46.648701500256
New Zealand,NZL,2002,3963000,,29427.5946162384,44.5346519963888
New Zealand,NZL,2003,4022000,,30162.4994149813,44.7033603849163
New Zealand,NZL,2004,4080000,,30689.1867954499,44.1251649945423
New Zealand,NZL,2005,4135000,,31351.8359214992,41.8101952553046
New Zealand,NZL,2006,4186000,,31768.8637917327,42.0850437311585
New Zealand,NZL,2007,4233000,,32657.5800830811,41.2665175421335
New Zealand,NZL,2008,4278000,,31881.1215825182,40.903858402529
New Zealand,NZL,2009,4323000,,32168.7713241048,43.2521749830345
New Zealand,NZL,2010,4370000,,32119.2155430773,43.0199846134906
New Zealand,NZL,2011,4419000,,32734.5366666969,42.5496761811213
New Zealand,NZL,2012,4468000,,33369.2694611882,42.0794123565299
New Zealand,NZL,2013,4519000,,33782.1008208516,40.9516091436753
New Zealand,NZL,2014,4568000,,34455.3312172237,40.5106532069109
New Zealand,NZL,2015,4615000,Oceania,35309.8237244851,40.0907394292639
New Zealand,NZL,2016,4659000,,35776.5717269995,37.761490274378
New Zealand,NZL,2017,4702000,,36085.8427771972,29.0703975376863
New Zealand,NZL,2018,4743000,,,
New Zealand,NZL,2019,4783000,,,
Nicaragua,NIC,1800,219387,,,
Nicaragua,NIC,1801,219387,,,
Nicaragua,NIC,1802,219387,,,
Nicaragua,NIC,1803,219387,,,
Nicaragua,NIC,1804,219387,,,
Nicaragua,NIC,1805,219387,,,
Nicaragua,NIC,1806,219387,,,
Nicaragua,NIC,1807,219387,,,
Nicaragua,NIC,1808,219387,,,
Nicaragua,NIC,1809,219387,,,
Nicaragua,NIC,1810,219387,,,
Nicaragua,NIC,1811,219555,,,
Nicaragua,NIC,1812,219893,,,
Nicaragua,NIC,1813,220405,,,
Nicaragua,NIC,1814,221092,,,
Nicaragua,NIC,1815,221959,,,
Nicaragua,NIC,1816,223007,,,
Nicaragua,NIC,1817,224239,,,
Nicaragua,NIC,1818,225660,,,
Nicaragua,NIC,1819,227271,,,
Nicaragua,NIC,1820,229075,,,
Nicaragua,NIC,1821,231077,,,
Nicaragua,NIC,1822,233278,,,
Nicaragua,NIC,1823,235683,,,
Nicaragua,NIC,1824,238294,,,
Nicaragua,NIC,1825,241114,,,
Nicaragua,NIC,1826,244148,,,
Nicaragua,NIC,1827,247399,,,
Nicaragua,NIC,1828,250869,,,
Nicaragua,NIC,1829,254563,,,
Nicaragua,NIC,1830,258484,,,
Nicaragua,NIC,1831,262636,,,
Nicaragua,NIC,1832,266854,,,
Nicaragua,NIC,1833,271140,,,
Nicaragua,NIC,1834,275496,,,
Nicaragua,NIC,1835,279921,,,
Nicaragua,NIC,1836,284417,,,
Nicaragua,NIC,1837,288985,,,
Nicaragua,NIC,1838,293627,,,
Nicaragua,NIC,1839,298343,,,
Nicaragua,NIC,1840,303135,,,
Nicaragua,NIC,1841,307832,,,
Nicaragua,NIC,1842,312430,,,
Nicaragua,NIC,1843,316929,,,
Nicaragua,NIC,1844,321324,,,
Nicaragua,NIC,1845,325613,,,
