Entity,Code,Year,Total population (Gapminder),Continent,"GDP per capita, PPP (constant 2011 international $)",Mobile cellular subscriptions (per 100 people)
Myanmar,MMR,1961,21407053,,,
Myanmar,MMR,1962,21866045,,,
Myanmar,MMR,1963,22337108,,,
Myanmar,MMR,1964,22824142,,,
Myanmar,MMR,1965,23330184,,,0
Myanmar,MMR,1966,23854648,,,
Myanmar,MMR,1967,24397064,,,
Myanmar,MMR,1968,24960539,,,
Myanmar,MMR,1969,25548930,,,
Myanmar,MMR,1970,26164131,,,0
Myanmar,MMR,1971,26807570,,,
Myanmar,MMR,1972,27475978,,,
Myanmar,MMR,1973,28160632,,,
Myanmar,MMR,1974,28849728,,,
Myanmar,MMR,1975,29534378,,,0
Myanmar,MMR,1976,30210895,,,0
Myanmar,MMR,1977,30880196,,,0
Myanmar,MMR,1978,31543652,,,0
Myanmar,MMR,1979,32204485,,,0
Myanmar,MMR,1980,32864901,,,0
Myanmar,MMR,1981,33524053,,,0
Myanmar,MMR,1982,34179992,,,0
Myanmar,MMR,1983,34832636,,,0
Myanmar,MMR,1984,35481981,,,0
Myanmar,MMR,1985,36127741,,,0
Myanmar,MMR,1986,36770437,,,0
Myanmar,MMR,1987,37409257,,,0
Myanmar,MMR,1988,38041034,,,0
Myanmar,MMR,1989,38661616,,,0
Myanmar,MMR,1990,39268304,,742.970893451487,0
Myanmar,MMR,1991,39855885,,728.031674937017,0
Myanmar,MMR,1992,40425088,,788.388429898514,0
Myanmar,MMR,1993,40985963,,826.132906284406,0.00152334371434031
Myanmar,MMR,1994,41552659,,877.465847419518,0.00449520035517702
Myanmar,MMR,1995,42133199,,927.02568126727,0.0063971814286909
Myanmar,MMR,1996,42735941,,974.234369873173,0.0165778745657727
Myanmar,MMR,1997,43352191,,1015.88107895931,0.0191384001338696
Myanmar,MMR,1998,43952526,,1061.39962694875,0.0189413085227992
Myanmar,MMR,1999,44496687,,1162.5863258659,0.025009093766754
Myanmar,MMR,2000,44957660,,1306.44323554326,0.0290635984947933
Myanmar,MMR,2001,45323903,,1438.0328017376,0.0486210065138123
Myanmar,MMR,2002,45609292,,1593.45888607089,0.101785693830025
Myanmar,MMR,2003,45843675,,1795.59579688634,0.139668552333156
Myanmar,MMR,2004,46070248,,2020.1248042892,0.192313024664397
Myanmar,MMR,2005,46321162,,2274.88473607483,0.265455983870837
Myanmar,MMR,2006,46605278,,2553.18939033366,0.438545472084638
Myanmar,MMR,2007,46915826,,2840.44800979782,0.503626220232148
Myanmar,MMR,2008,47250315,,3112.23973581319,0.742501700493568
Myanmar,MMR,2009,47601374,,3418.40866072166,1.00802820201889
Myanmar,MMR,2010,47963012,,3721.21144009279,1.18430742419595
Myanmar,MMR,2011,48336763,,3898.41462716496,2.46002855892063
Myanmar,MMR,2012,48724387,,4148.69819576985,7.31490880117829
Myanmar,MMR,2013,49119646,,4457.90132904328,13.2801157887052
Myanmar,MMR,2014,,,4770.01209867368,55.9071725000887
Myanmar,MMR,2015,,Asia,5056.85904071061,78.2268069817783
Myanmar,MMR,2016,,,5305.04713749719,95.6532148876445
Myanmar,MMR,2017,,,5591.5968799618,89.8457576153946
Nagorno-Karabakh,OWID_NAG,2015,,Asia,,
Namibia,NAM,1800,229000,,,
Namibia,NAM,1921,229000,,,
Namibia,NAM,1946,362000,,,
Namibia,NAM,1950,485274,,,
Namibia,NAM,1951,494611,,,
Namibia,NAM,1952,504551,,,
Namibia,NAM,1953,515039,,,
Namibia,NAM,1954,526036,,,
Namibia,NAM,1955,537519,,,
Namibia,NAM,1956,549482,,,
Namibia,NAM,1957,561936,,,
Namibia,NAM,1958,574907,,,
Namibia,NAM,1959,588430,,,
Namibia,NAM,1960,602545,,,0
Namibia,NAM,1961,617283,,,
Namibia,NAM,1962,632659,,,
Namibia,NAM,1963,648669,,,
Namibia,NAM,1964,665298,,,
Namibia,NAM,1965,682554,,,0
Namibia,NAM,1966,700317,,,
Namibia,NAM,1967,718623,,,
Namibia,NAM,1968,737803,,,
Namibia,NAM,1969,758305,,,
Namibia,NAM,1970,780386,,,0
Namibia,NAM,1971,804310,,,
Namibia,NAM,1972,829810,,,
Namibia,NAM,1973,855970,,,
Namibia,NAM,1974,881536,,,
Namibia,NAM,1975,905652,,,0
Namibia,NAM,1976,928223,,,0
Namibia,NAM,1977,949709,,,0
Namibia,NAM,1978,970537,,,0
Namibia,NAM,1979,991357,,,0
Namibia,NAM,1980,1012824,,,0
Namibia,NAM,1981,1034636,,,0
Namibia,NAM,1982,1057115,,,0
Namibia,NAM,1983,1082264,,,0
Namibia,NAM,1984,1112679,,,0
Namibia,NAM,1985,1150038,,,0
Namibia,NAM,1986,1195331,,,0
Namibia,NAM,1987,1247573,,,0
Namibia,NAM,1988,1304005,,,0
Namibia,NAM,1989,1360710,,,0
Namibia,NAM,1990,1414830,,5719.28197284453,0
Namibia,NAM,1991,1465201,,5970.84339102371,0
Namibia,NAM,1992,1512524,,6197.24108452828,0
Namibia,NAM,1993,1558055,,5918.47416298672,0
Namibia,NAM,1994,1603865,,5845.72649929749,0
Namibia,NAM,1995,1651352,,5895.18426126783,0.211434498498513
Namibia,NAM,1996,1700975,,5901.04968048482,0.389337405632266
Namibia,NAM,1997,1751872,,5966.50340341456,0.710633464355194
Namibia,NAM,1998,1802579,,5987.35259015359,1.07701127713654
Namibia,NAM,1999,1851034,,6030.94202155958,1.61460289918097
Namibia,NAM,2000,1895839,,6106.10816370867,4.31747783475327
Namibia,NAM,2001,1936399,,6068.31841329988,5.51304408987193
Namibia,NAM,2002,1973408,,6266.38178660626,7.64468717175624
Namibia,NAM,2003,2008342,,6451.87161144751,11.2593535980992
Namibia,NAM,2004,2043339,,7161.67634608083,14.2390510186002
Namibia,NAM,2005,2079951,,7259.82502791187,22.0872888245031
Namibia,NAM,2006,2118653,,7684.32119324159,29.6169640624711
Namibia,NAM,2007,2158984,,8097.5508536234,38.4760915710498
Namibia,NAM,2008,2200422,,8207.70498040061,49.9436235238265
Namibia,NAM,2009,2242078,,8113.87411694377,76.3474712686707
Namibia,NAM,2010,2283289,,8460.84736812378,89.7339830754152
Namibia,NAM,2011,2324004,,8721.25552382066,99.0464975733666
Namibia,NAM,2012,2364433,,8967.16315170522,94.827543559132
Namibia,NAM,2013,2404477,,9255.65653184869,117.759095539862
Namibia,NAM,2014,,,9617.3969565111,112.652552180691
Namibia,NAM,2015,,Africa,9975.12546960707,105.122773659372
Namibia,NAM,2016,,,9825.59926991324,107.26850244363
Namibia,NAM,2017,,,9541.80829205217,104.501510383243
Nauru,NRU,1800,1834,,,
Nauru,NRU,1820,1834,,,
Nauru,NRU,1950,2953,,,
Nauru,NRU,1951,3059,,,
Nauru,NRU,1952,3191,,,
Nauru,NRU,1953,3335,,,
Nauru,NRU,1954,3479,,,
Nauru,NRU,1955,3621,,,
Nauru,NRU,1956,3760,,,
Nauru,NRU,1957,3901,,,
Nauru,NRU,1958,4052,,,
Nauru,NRU,1959,4227,,,
Nauru,NRU,1960,4433,,,0
Nauru,NRU,1961,4675,,,
Nauru,NRU,1962,4947,,,
Nauru,NRU,1963,5231,,,
Nauru,NRU,1964,5500,,,
Nauru,NRU,1965,5738,,,0
Nauru,NRU,1966,5936,,,
Nauru,NRU,1967,6102,,,
Nauru,NRU,1968,6241,,,
Nauru,NRU,1969,6368,,,
Nauru,NRU,1970,6493,,,0
Nauru,NRU,1971,6619,,,
Nauru,NRU,1972,6743,,,
Nauru,NRU,1973,6862,,,
Nauru,NRU,1974,6972,,,
Nauru,NRU,1975,7070,,,0
Nauru,NRU,1976,7156,,,0
Nauru,NRU,1977,7235,,,0
Nauru,NRU,1978,7311,,,0
Nauru,NRU,1979,7393,,,0
Nauru,NRU,1980,7488,,,0
Nauru,NRU,1981,7597,,,0
Nauru,NRU,1982,7719,,,0
Nauru,NRU,1983,7855,,,0
Nauru,NRU,1984,8007,,,0
Nauru,NRU,1985,8174,,,0
Nauru,NRU,1986,8356,,,0
Nauru,NRU,1987,8550,,,0
Nauru,NRU,1988,8752,,,0
Nauru,NRU,1989,8956,,,0
Nauru,NRU,1990,9157,,,0
Nauru,NRU,1991,9354,,,0
Nauru,NRU,1992,9544,,,0
Nauru,NRU,1993,9719,,,1.54336865932709
Nauru,NRU,1994,9863,,,4.56528355483413
Nauru,NRU,1995,9970,,,5.0155481994182
Nauru,NRU,1996,10033,,,5.98265031408914
Nauru,NRU,1997,10058,,,7.45749229392463
Nauru,NRU,1998,10056,,,8.46107903643241
Nauru,NRU,1999,10046,,,9.9601593625498
Nauru,NRU,2000,10041,,,11.9557636744047
Nauru,NRU,2001,10046,,,14.9224035017907
Nauru,NRU,2002,10057,,,
Nauru,NRU,2003,10075,,,
Nauru,NRU,2004,10094,,,
Nauru,NRU,2005,10114,,,
Nauru,NRU,2006,10133,,,
Nauru,NRU,2007,10154,,3984.034708854,
Nauru,NRU,2008,10180,,5384.92234588644,
Nauru,NRU,2009,10212,,5852.41709857247,
Nauru,NRU,2010,10255,,6592.43683574598,61.8453865336658
Nauru,NRU,2011,10308,,7339.30436698258,65.6347962382445
Nauru,NRU,2012,10370,,7905.08875483864,64.8978812750525
Nauru,NRU,2013,10437,,10078.3913558214,
Nauru,NRU,2014,,,12561.4463359568,
Nauru,NRU,2015,,Oceania,12270.2975919501,83.4813499111901
Nauru,NRU,2016,,,12950.5289813432,87.2477306777122
Nauru,NRU,2017,,,12895.6345072345,
Nepal,NPL,1800,3881000,,,
Nepal,NPL,1820,3881000,,,
Nepal,NPL,1850,4352000,,,
Nepal,NPL,1870,4698000,,,
Nepal,NPL,1890,5192000,,,
Nepal,NPL,1900,5283000,,,
Nepal,NPL,1913,5639000,,,
Nepal,NPL,1950,8230991,,,
Nepal,NPL,1951,8372203,,,
Nepal,NPL,1952,8512546,,,
Nepal,NPL,1953,8653473,,,
Nepal,NPL,1954,8796252,,,
Nepal,NPL,1955,8941972,,,
Nepal,NPL,1956,9091534,,,
Nepal,NPL,1957,9245658,,,
Nepal,NPL,1958,9404902,,,
Nepal,NPL,1959,9569700,,,
Nepal,NPL,1960,9740462,,,0
Nepal,NPL,1961,9917687,,,
Nepal,NPL,1962,10102057,,,
Nepal,NPL,1963,10294480,,,
Nepal,NPL,1964,10495972,,,
Nepal,NPL,1965,10707313,,,0
Nepal,NPL,1966,10928950,,,
Nepal,NPL,1967,11160972,,,
Nepal,NPL,1968,11403306,,,
Nepal,NPL,1969,11655685,,,
Nepal,NPL,1970,11917872,,,0
Nepal,NPL,1971,12189968,,,
Nepal,NPL,1972,12472000,,,
Nepal,NPL,1973,12763547,,,
Nepal,NPL,1974,13064044,,,
Nepal,NPL,1975,13373069,,,0
Nepal,NPL,1976,13690544,,,0
Nepal,NPL,1977,14016547,,,0
Nepal,NPL,1978,14351017,,,0
Nepal,NPL,1979,14693930,,,0
Nepal,NPL,1980,15045329,,,0
Nepal,NPL,1981,15405456,,,0
Nepal,NPL,1982,15774532,,,0
Nepal,NPL,1983,16152598,,,0
Nepal,NPL,1984,16539682,,,0
Nepal,NPL,1985,16936006,,,0
Nepal,NPL,1986,17341408,,,0
Nepal,NPL,1987,17756510,,,0
Nepal,NPL,1988,18183258,,,0
Nepal,NPL,1989,18624187,,,0
Nepal,NPL,1990,19081064,,1197.94780348911,0
Nepal,NPL,1991,19554170,,1241.41755487461,0
Nepal,NPL,1992,20042806,,1257.83869442867,0
Nepal,NPL,1993,20546441,,1271.0760353368,0
Nepal,NPL,1994,21064150,,1339.51972383657,0
Nepal,NPL,1995,21594872,,1351.69716220373,0
Nepal,NPL,1996,22137784,,1390.76475797186,0
Nepal,NPL,1997,22691788,,1429.23895050167,0
Nepal,NPL,1998,23255046,,1442.29938277816,0
Nepal,NPL,1999,23825372,,1476.88476083853,0.023599079275486
Nepal,NPL,2000,24400606,,1539.71867161132,0.0430733260404371
Nepal,NPL,2001,24980184,,1585.51437393587,0.0715427511809252
Nepal,NPL,2002,25562573,,1561.27915146334,0.0890690197181168
Nepal,NPL,2003,26143530,,1597.87727853346,0.328116055458816
Nepal,NPL,2004,26717875,,1648.98474917753,0.461400799361535
Nepal,NPL,2005,27281945,,1684.33871204043,0.886557939074551
Nepal,NPL,2006,27833665,,1720.85344101366,4.4605799291289
Nepal,NPL,2007,28373838,,1760.94570813253,12.4696321897282
Nepal,NPL,2008,28905358,,1850.0250412581,15.8635079602139
Nepal,NPL,2009,29432743,,1914.70596870326,20.9336166873894
Nepal,NPL,2010,29959364,,1985.98034060169,34.0284771527451
Nepal,NPL,2011,30485798,,2031.08746466776,48.8689031460181
Nepal,NPL,2012,31011137,,2103.35363783625,60.0675119371933
Nepal,NPL,2013,31535507,,2163.95048949901,76.3339373406977
Nepal,NPL,2014,,,2266.18429824848,81.2807404350371
Nepal,NPL,2015,,Asia,2314.27488100624,96.021022545772
Nepal,NPL,2016,,,2297.65253885535,110.825514233956
Nepal,NPL,2017,,,2442.80394231834,123.174879588799
Netherlands,NLD,1700,1900000,,,
Netherlands,NLD,1800,2254522,,,
Netherlands,NLD,1820,2333000,,,
Netherlands,NLD,1821,2365000,,,
Netherlands,NLD,1822,2400000,,,
Netherlands,NLD,1823,2435000,,,
Netherlands,NLD,1824,2474000,,,
Netherlands,NLD,1825,2514000,,,
Netherlands,NLD,1826,2543000,,,
Netherlands,NLD,1827,2561000,,,
Netherlands,NLD,1828,2585000,,,
Netherlands,NLD,1829,2610000,,,
Netherlands,NLD,1830,2633000,,,
Netherlands,NLD,1831,2653000,,,
Netherlands,NLD,1832,2665000,,,
Netherlands,NLD,1833,2683000,,,
Netherlands,NLD,1834,2707000,,,
Netherlands,NLD,1835,2732000,,,
Netherlands,NLD,1836,2762000,,,
Netherlands,NLD,1837,2791000,,,
Netherlands,NLD,1838,2821000,,,
Netherlands,NLD,1839,2853000,,,
Netherlands,NLD,1840,2886000,,,
Netherlands,NLD,1841,2921000,,,
Netherlands,NLD,1842,2952000,,,
Netherlands,NLD,1843,2981000,,,
Netherlands,NLD,1844,3014000,,,
Netherlands,NLD,1845,3047000,,,
Netherlands,NLD,1846,3069000,,,
Netherlands,NLD,1847,3071000,,,
Netherlands,NLD,1848,3069000,,,
Netherlands,NLD,1849,3076000,,,
Netherlands,NLD,1850,3098000,,,
Netherlands,NLD,1851,3133000,,,
Netherlands,NLD,1852,3167000,,,
Netherlands,NLD,1853,3194000,,,
Netherlands,NLD,1854,3218000,,,
Netherlands,NLD,1855,3235000,,,
Netherlands,NLD,1856,3253000,,,
Netherlands,NLD,1857,3277000,,,
Netherlands,NLD,1858,3294000,,,
Netherlands,NLD,1859,3304000,,,
Netherlands,NLD,1860,3318000,,,
Netherlands,NLD,1861,3340000,,,
Netherlands,NLD,1862,3366000,,,
Netherlands,NLD,1863,3397000,,,
Netherlands,NLD,1864,3431000,,,
Netherlands,NLD,1865,3460000,,,
Netherlands,NLD,1866,3484000,,,
Netherlands,NLD,1867,3510000,,,
Netherlands,NLD,1868,3543000,,,
Netherlands,NLD,1869,3575000,,,
Netherlands,NLD,1870,3610000,,,
Netherlands,NLD,1871,3636000,,,
Netherlands,NLD,1872,3662000,,,
Netherlands,NLD,1873,3670000,,,
Netherlands,NLD,1874,3745000,,,
Netherlands,NLD,1875,3788000,,,
Netherlands,NLD,1876,3832000,,,
Netherlands,NLD,1877,3883000,,,
Netherlands,NLD,1878,3834000,,,
Netherlands,NLD,1879,3986000,,,
Netherlands,NLD,1880,4043000,,,
Netherlands,NLD,1881,4079000,,,
Netherlands,NLD,1882,4130000,,,
Netherlands,NLD,1883,4180000,,,
Netherlands,NLD,1884,4226000,,,
Netherlands,NLD,1885,4276000,,,
Netherlands,NLD,1886,4326000,,,
Netherlands,NLD,1887,4378000,,,
Netherlands,NLD,1888,4432000,,,
Netherlands,NLD,1889,4485000,,,
Netherlands,NLD,1890,4535000,,,
Netherlands,NLD,1891,4585000,,,
Netherlands,NLD,1892,4632000,,,
Netherlands,NLD,1893,4684000,,,
Netherlands,NLD,1894,4743000,,,
Netherlands,NLD,1895,4803000,,,
Netherlands,NLD,1896,4866000,,,
Netherlands,NLD,1897,4935000,,,
Netherlands,NLD,1898,5003000,,,
Netherlands,NLD,1899,5070000,,,
Netherlands,NLD,1900,5142000,,,
Netherlands,NLD,1901,5221000,,,
Netherlands,NLD,1902,5305000,,,
Netherlands,NLD,1903,5389000,,,
Netherlands,NLD,1904,5470000,,,
Netherlands,NLD,1905,5551000,,,
Netherlands,NLD,1906,5632000,,,
Netherlands,NLD,1907,5710000,,,
Netherlands,NLD,1908,5786000,,,
Netherlands,NLD,1909,5862000,,,
Netherlands,NLD,1910,5922000,,,
Netherlands,NLD,1911,5984000,,,
Netherlands,NLD,1912,6068000,,,
Netherlands,NLD,1913,6164000,,,
Netherlands,NLD,1914,6277000,,,
Netherlands,NLD,1915,6395000,,,
Netherlands,NLD,1916,6516000,,,
Netherlands,NLD,1917,6654000,,,
Netherlands,NLD,1918,6752000,,,
Netherlands,NLD,1919,6805000,,,
Netherlands,NLD,1920,6848000,,,
Netherlands,NLD,1921,6921000,,,
Netherlands,NLD,1922,7032000,,,
Netherlands,NLD,1923,7150000,,,
Netherlands,NLD,1924,7264000,,,
Netherlands,NLD,1925,7366000,,,
Netherlands,NLD,1926,7471000,,,
Netherlands,NLD,1927,7576000,,,
Netherlands,NLD,1928,7679000,,,
Netherlands,NLD,1929,7782000,,,
Netherlands,NLD,1930,7884000,,,
Netherlands,NLD,1931,7999000,,,
Netherlands,NLD,1932,8123000,,,
Netherlands,NLD,1933,8237000,,,
Netherlands,NLD,1934,8341000,,,
Netherlands,NLD,1935,8434000,,,
Netherlands,NLD,1936,8516000,,,
Netherlands,NLD,1937,8599000,,,
Netherlands,NLD,1938,8685000,,,
Netherlands,NLD,1939,8782000,,,
Netherlands,NLD,1940,8879000,,,
Netherlands,NLD,1941,8966000,,,
Netherlands,NLD,1942,9042000,,,
Netherlands,NLD,1943,9103000,,,
Netherlands,NLD,1944,9175000,,,
Netherlands,NLD,1945,9262000,,,
Netherlands,NLD,1946,9424000,,,
Netherlands,NLD,1947,9630000,,,
Netherlands,NLD,1948,9800000,,,
Netherlands,NLD,1949,9956000,,,
Netherlands,NLD,1950,10027047,,,
Netherlands,NLD,1951,10148830,,,
Netherlands,NLD,1952,10275906,,,
Netherlands,NLD,1953,10407381,,,
Netherlands,NLD,1954,10542570,,,
Netherlands,NLD,1955,10680990,,,
Netherlands,NLD,1956,10822380,,,
Netherlands,NLD,1957,10966682,,,
Netherlands,NLD,1958,11114008,,,
Netherlands,NLD,1959,11264566,,,
Netherlands,NLD,1960,11418460,,,0
Netherlands,NLD,1961,11575478,,,
Netherlands,NLD,1962,11734901,,,
Netherlands,NLD,1963,11895425,,,
Netherlands,NLD,1964,12055386,,,
Netherlands,NLD,1965,12213435,,,0
Netherlands,NLD,1966,12368832,,,
Netherlands,NLD,1967,12521308,,,
Netherlands,NLD,1968,12670558,,,
Netherlands,NLD,1969,12816446,,,
Netherlands,NLD,1970,12958757,,,0
Netherlands,NLD,1971,13097251,,,
Netherlands,NLD,1972,13231426,,,
Netherlands,NLD,1973,13360546,,,
Netherlands,NLD,1974,13483746,,,
Netherlands,NLD,1975,13600423,,,0
Netherlands,NLD,1976,13710713,,,0
Netherlands,NLD,1977,13814863,,,0
Netherlands,NLD,1978,13912617,,,0
Netherlands,NLD,1979,14003707,,,0
Netherlands,NLD,1980,14088274,,,0
Netherlands,NLD,1981,14166213,,,0
Netherlands,NLD,1982,14238594,,,0
Netherlands,NLD,1983,14308217,,,0
Netherlands,NLD,1984,14378740,,,
Netherlands,NLD,1985,14452941,,,0.0330716333645654
Netherlands,NLD,1986,14531566,,,0.104824998775329
Netherlands,NLD,1987,14614382,,,0.164820394466966
Netherlands,NLD,1988,14701901,,,0.223364797085265
Netherlands,NLD,1989,14794378,,,0.376631242032316
Netherlands,NLD,1990,14891719,,32090.2110490577,0.527882626701185
Netherlands,NLD,1991,14994691,,32614.9035517922,0.763383152160384
Netherlands,NLD,1992,15102709,,32921.488544792,1.09456356651538
Netherlands,NLD,1993,15212612,,33103.955787885,1.4147230489692
Netherlands,NLD,1994,15320112,,33879.3060799704,2.08860364158781
Netherlands,NLD,1995,15422165,,34762.8693719334,3.48464696227032
Netherlands,NLD,1996,15517122,,35837.030737264,6.52819734689176
Netherlands,NLD,1997,15605817,,37186.0604468137,10.9674091651643
Netherlands,NLD,1998,15690705,,38629.9401960204,21.2820724356389
Netherlands,NLD,1999,15775532,,40312.2364754538,42.5970143202722
Netherlands,NLD,2000,15862825,,41721.6940459667,67.5302840830461
Netherlands,NLD,2001,15953446,,42287.561885314,76.1637730883923
Netherlands,NLD,2002,16045935,,42062.0472712533,75.1069731238076
Netherlands,NLD,2003,16137709,,41982.9214289502,81.4766984975141
Netherlands,NLD,2004,16225091,,42686.8868319983,90.8690036127797
Netherlands,NLD,2005,16305457,,43507.3004303623,96.7425132695609
Netherlands,NLD,2006,16377959,,44965.8849968144,105.205391995315
Netherlands,NLD,2007,16443483,,46527.6183857825,116.828827623775
Netherlands,NLD,2008,16503263,,47134.3029916063,124.493518937536
Netherlands,NLD,2009,16559268,,45125.8059189752,121.1829534816
Netherlands,NLD,2010,16612988,,45524.6621425733,114.961909838669
Netherlands,NLD,2011,16664746,,46066.6524059576,118.475871604723
Netherlands,NLD,2012,16714228,,45411.3523464895,117.439325943417
Netherlands,NLD,2013,16761552,,45191.4862497619,115.601828750027
Netherlands,NLD,2014,,,45668.4414721322,115.824428119107
Netherlands,NLD,2015,,Europe,46494.3642578078,122.85063747384
Netherlands,NLD,2016,,,47269.6329521216,122.974004743535
Netherlands,NLD,2017,,,48472.5445411531,120.521687740352
Netherlands Antilles,ANT,2015,,North America,,
New Caledonia,NCL,1800,29432,,,
New Caledonia,NCL,1820,29432,,,
New Caledonia,NCL,1950,64824,,,
New Caledonia,NCL,1951,64289,,,
New Caledonia,NCL,1952,64453,,,
New Caledonia,NCL,1953,65162,,,
New Caledonia,NCL,1954,66293,,,
New Caledonia,NCL,1955,67745,,,
New Caledonia,NCL,1956,69442,,,
New Caledonia,NCL,1957,71337,,,
New Caledonia,NCL,1958,73400,,,
New Caledonia,NCL,1959,75624,,,
New Caledonia,NCL,1960,78005,,,0
New Caledonia,NCL,1961,80531,,,
New Caledonia,NCL,1962,83171,,,
New Caledonia,NCL,1963,85867,,,
New Caledonia,NCL,1964,88549,,,
New Caledonia,NCL,1965,91182,,,0
New Caledonia,NCL,1966,93684,,,
New Caledonia,NCL,1967,96089,,,
New Caledonia,NCL,1968,98617,,,
New Caledonia,NCL,1969,101567,,,
New Caledonia,NCL,1970,105134,,,0
New Caledonia,NCL,1971,109421,,,
New Caledonia,NCL,1972,114294,,,
New Caledonia,NCL,1973,119408,,,
New Caledonia,NCL,1974,124283,,,
New Caledonia,NCL,1975,128571,,,0
New Caledonia,NCL,1976,132158,,,0
New Caledonia,NCL,1977,135149,,,0
New Caledonia,NCL,1978,137700,,,0
New Caledonia,NCL,1979,140061,,,0
New Caledonia,NCL,1980,142424,,,0
New Caledonia,NCL,1981,144832,,,0
New Caledonia,NCL,1982,147247,,,0
New Caledonia,NCL,1983,149695,,,0
New Caledonia,NCL,1984,152190,,,0
New Caledonia,NCL,1985,154749,,,0
New Caledonia,NCL,1986,157383,,,0
New Caledonia,NCL,1987,160123,,,0
New Caledonia,NCL,1988,163039,,,0
New Caledonia,NCL,1989,166211,,,0
New Caledonia,NCL,1990,169689,,,0
New Caledonia,NCL,1991,173502,,,0
New Caledonia,NCL,1992,177618,,,0
New Caledonia,NCL,1993,181946,,,0
New Caledonia,NCL,1994,186358,,,0
New Caledonia,NCL,1995,190756,,,0.432544093282721
New Caledonia,NCL,1996,195116,,,1.0552413736579
New Caledonia,NCL,1997,199443,,,2.60270886012568
New Caledonia,NCL,1998,203708,,,6.38652169654227
New Caledonia,NCL,1999,207888,,,12.2014363655541
New Caledonia,NCL,2000,211965,,,23.4639758351302
New Caledonia,NCL,2001,215914,,,31.2923884998157
New Caledonia,NCL,2002,219741,,,36.1846866406137
New Caledonia,NCL,2003,223496,,,43.1563463777519
New Caledonia,NCL,2004,227258,,,50.8744642459248
New Caledonia,NCL,2005,231080,,,57.702225316521
New Caledonia,NCL,2006,234976,,,65.5571298665595
New Caledonia,NCL,2007,238926,,,73.4396928317696
New Caledonia,NCL,2008,242911,,,80.5928150098857
New Caledonia,NCL,2009,246900,,,84.7146269597798
New Caledonia,NCL,2010,250870,,,87.9595438122667
New Caledonia,NCL,2011,254816,,,89.2612415916311
New Caledonia,NCL,2012,258735,,,89.4395508663247
New Caledonia,NCL,2013,262605,,,91.8327993921089
New Caledonia,NCL,2014,,,,91.5641231351013
New Caledonia,NCL,2015,,Oceania,,96.7245281336054
New Zealand,NZL,1700,100000,,,
New Zealand,NZL,1800,100000,,,
New Zealand,NZL,1820,100000,,,
New Zealand,NZL,1830,100000,,,
New Zealand,NZL,1840,70000,,,
New Zealand,NZL,1850,90000,,,
New Zealand,NZL,1860,132000,,,
New Zealand,NZL,1870,291000,,,
New Zealand,NZL,1871,306000,,,
New Zealand,NZL,1872,320000,,,
New Zealand,NZL,1873,335000,,,
New Zealand,NZL,1874,367000,,,
New Zealand,NZL,1875,406000,,,
New Zealand,NZL,1876,434000,,,
New Zealand,NZL,1877,450000,,,
New Zealand,NZL,1878,467000,,,
New Zealand,NZL,1879,494000,,,
New Zealand,NZL,1880,520000,,,
New Zealand,NZL,1881,539000,,,
New Zealand,NZL,1882,555000,,,
New Zealand,NZL,1883,574000,,,
New Zealand,NZL,1884,598000,,,
New Zealand,NZL,1885,614000,,,
New Zealand,NZL,1886,626000,,,
New Zealand,NZL,1887,640000,,,
New Zealand,NZL,1888,649000,,,
New Zealand,NZL,1889,656000,,,
New Zealand,NZL,1890,665000,,,
New Zealand,NZL,1891,674000,,,
New Zealand,NZL,1892,686000,,,
New Zealand,NZL,1893,705000,,,
New Zealand,NZL,1894,722000,,,
New Zealand,NZL,1895,735000,,,
New Zealand,NZL,1896,748000,,,
New Zealand,NZL,1897,764000,,,
New Zealand,NZL,1898,779000,,,
New Zealand,NZL,1899,794000,,,
New Zealand,NZL,1900,807000,,,
New Zealand,NZL,1901,824000,,,
New Zealand,NZL,1902,844000,,,
New Zealand,NZL,1903,867000,,,
New Zealand,NZL,1904,893000,,,
New Zealand,NZL,1905,919000,,,
New Zealand,NZL,1906,946000,,,
New Zealand,NZL,1907,969000,,,
New Zealand,NZL,1908,996000,,,
New Zealand,NZL,1909,1024000,,,
New Zealand,NZL,1910,1045000,,,
New Zealand,NZL,1911,1067000,,,
New Zealand,NZL,1912,1092000,,,
New Zealand,NZL,1913,1122000,,,
New Zealand,NZL,1914,1143000,,,
New Zealand,NZL,1915,1152000,,,
New Zealand,NZL,1916,1155000,,,
New Zealand,NZL,1917,1152000,,,
New Zealand,NZL,1918,1156000,,,
New Zealand,NZL,1919,1195000,,,
New Zealand,NZL,1920,1241000,,,
New Zealand,NZL,1921,1275000,,,
New Zealand,NZL,1922,1304000,,,
New Zealand,NZL,1923,1326000,,,
New Zealand,NZL,1924,1350000,,,
New Zealand,NZL,1925,1382000,,,
