text,speaker,season,episode,scene,utterance
"They said stuff to me too, y'know!",Janine Lecroix,6,11,12,23
"I know! I know! And I'm going to talk to them about it. They mean so much to me. They... They're like my family. If you guys are gonna be fighting all the time, I-I... I don't think we can be together. It just, it just can't work. It can't. I'm very upset.",Joey Tribbiani,6,11,12,24
"Okay. Okay. Would, would it help if I went over and apologized?",Janine Lecroix,6,11,12,25
Yeah! Yeah! That would be very helpful! Yeah.,Joey Tribbiani,6,11,12,26
"[Cut to the hallway, Janine is entering as Monica is taking out the garbage.]",Scene Directions,6,11,12,27
What did I tell you about the hall?!,Monica Geller,6,11,12,28
I was just coming over here to apologize for my behavior! I'd really like it if we could be friends.,Janine Lecroix,6,11,12,29
"Well, I know that would make Joey happy, so, I would like that too.",Monica Geller,6,11,12,30
Great.,Janine Lecroix,6,11,12,31
"Now come on. Well, I'm glad we worked things out.",Monica Geller,6,11,12,32
Me too.,Janine Lecroix,6,11,12,33
Okay.,Monica Geller,6,11,12,34
I'll see you.,Janine Lecroix,6,11,12,35
Bye.,Monica Geller,6,11,12,36
Or I'll hear you.,Janine Lecroix,6,11,12,37
That's it big girl! Come on!,Monica Geller,6,11,12,38
Wait!,Janine Lecroix,6,11,12,39
You'd better run!,Monica Geller,6,11,12,40
(Joey and Chandler both come into the hallway.),Scene Directions,6,11,12,41
Did you hear that?,Chandler Bing,6,11,12,42
"Yeah uh, what am I gonna do?",Joey Tribbiani,6,11,12,43
"Yeah, I'm sorry man. You wanna go watch?",Chandler Bing,6,11,12,44
Yeah!,Joey Tribbiani,6,11,12,45
"[Scene: Central Perk, Ross, Chandler, and Monica are there as Joey enters.]",Scene Directions,6,11,13,1
Hey!,Ross Geller,6,11,13,2
How ya doin'?,Joey Tribbiani,6,11,13,3
"Hey so, did uh, did she move out?",Chandler Bing,6,11,13,4
"Pretty much, yeah.",Joey Tribbiani,6,11,13,5
I cannot believe you broke up with her just like that.,Monica Geller,6,11,13,6
"Well, when it's not right, you know it.",Joey Tribbiani,6,11,13,7
You okay?,Chandler Bing,6,11,13,8
Yeah! Yeah. I'll be all right.,Joey Tribbiani,6,11,13,9
Y'know what would cheer you up?,Ross Geller,6,11,13,10
What?,Joey Tribbiani,6,11,13,11
"I'm giving this lecture on erosion theories tomorrow night, I think you should come.",Ross Geller,6,11,13,12
You're right! That did cheer me up!,Joey Tribbiani,6,11,13,13
"[Scene: Central Perk, Chandler, Phoebe, Rachel and Monica are there. Ross walks in with a magazine in his hand.]",Scene Directions,6,12,1,1
"Hey, you're not going to believe this. I made up a joke and sent it in to Playboy. They printed it!",Ross Geller,6,12,1,2
I didn't know Playboy prints jokes.,Phoebe Buffay,6,12,1,3
"Yeah, they print jokes, interviews, hard-hitting journalism. It's not just about the pictures.",Ross Geller,6,12,1,4
"That didn't work on mom, it's not going to work on us.",Monica Geller,6,12,1,5
"Here, check it out. It's the first one, too.",Ross Geller,6,12,1,6
"(They all laugh indifferently, except Chandler, who's a little angry.)",Scene Directions,6,12,1,7
That is funny. It was also funny when I made it up.,Chandler Bing,6,12,1,8
What?,Ross Geller,6,12,1,9
I made that joke up.,Chandler Bing,6,12,1,10
"Uh, oh-oh, no you didn't. I did.",Ross Geller,6,12,1,11
"Yes, I did. I told it to Dan at work, and he said it was the funniest joke he'd ever heard.",Chandler Bing,6,12,1,12
"Hey, tell Dan, 'Thanks.'",Ross Geller,6,12,1,13
(Rachel is looking at the magazine and laughing.),Scene Directions,6,12,1,14
What?,Ross Geller,6,12,1,15
"I'm sorry, I was just reading the joke below it. Man, that one is funny.",Rachel Green,6,12,1,16
"Monica, you remember me telling you that joke, right?",Chandler Bing,6,12,1,17
No.,Monica Geller,6,12,1,18
Seriously?,Chandler Bing,6,12,1,19
"Well, you tell a lot of jokes!",Monica Geller,6,12,1,20
"Look, Chandler, it's my joke. But, hey, if it makes you feel any better they don't print the name, so it doesn't really matter who gets credit, right?",Ross Geller,6,12,1,21
"Yeah, I guess.",Chandler Bing,6,12,1,22
Hey guys.,Joey Tribbiani,6,12,1,23
"Hey, Joey, Playboy printed my joke.",Chandler Bing,6,12,1,24
"No, it's my joke, it's mine. You can call them, they'll tell you.",Ross Geller,6,12,1,25
It's my joke.,Chandler Bing,6,12,1,26
It's my joke.,Ross Geller,6,12,1,27
"Whoa-whoa-whoa. Jokes? You guys know they have naked chicks in there, right?",Joey Tribbiani,6,12,1,28
"[Scene: Joey's apartment, Joey is sitting at the counter as Chandler enters.]",Scene Directions,6,12,2,1
"Dude, you have got to turn on Behind the Music. The band Heart is having a really tough time, and I think they may break up.",Chandler Bing,6,12,2,2
Let's go watch it at your place.,Joey Tribbiani,6,12,2,3
"Nah, Monica's watching some cooking show. Come on, I don't want to miss when they were skinny.",Chandler Bing,6,12,2,4
"Chandler, Chandler, y'know what we should do? You and I should go out and get some new sunglasses.",Joey Tribbiani,6,12,2,5
"What? No, I want to watch this. . Did your cable go out?",Chandler Bing,6,12,2,6
"No, that's VH-1. I gotta tell you, the music these kids listen to today . . . It's like a lotta noise to me. I don't know...",Joey Tribbiani,6,12,2,7
"Joey, why is your cable out?",Chandler Bing,6,12,2,8
"I uh, oh! Because, uh, I haven't really paid the bill",Joey Tribbiani,6,12,2,9
"If you need money, will you please-please just let me loan you some money?",Chandler Bing,6,12,2,10
"No, Chandler. Look, forget about it, okay? Look, I know things have been a little tight since Janine moved out. Oh, was she hot.",Joey Tribbiani,6,12,2,11
Whoa ho.,Chandler Bing,6,12,2,12
"I know! Yeah, but, look I can handle it. All right? Look, I can listen to the radio, huh? And Ross gave me this great book .",Joey Tribbiani,6,12,2,13
"All right, you want to see if the joke stealer will let us watch the show at his place?",Chandler Bing,6,12,2,14
Sure.,Joey Tribbiani,6,12,2,15
Paid your phone bill?,Chandler Bing,6,12,2,16
Not so much.,Joey Tribbiani,6,12,2,17
"[Scene: Monica and Chandler's, Monica and Rachel are on the couch looking at the Playboy magazine. When they hear someone coming, Monica goes to hide it under the sofa cushions.]",Scene Directions,6,12,3,1
Hey.,Phoebe Buffay,6,12,3,2
It's only you.,Monica Geller,6,12,3,3
Wh-wh-what are you doing?,Phoebe Buffay,6,12,3,4
We are looking at a Playboy.,Rachel Green,6,12,3,5
"Oh, I want to look too! . Yikes!",Phoebe Buffay,6,12,3,6
"So do you think that these pictures-Are, are they trying to tell a story?",Monica Geller,6,12,3,7
"Oh, yeah, sure. I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she's crying out, 'Where are they, where are they?'",Rachel Green,6,12,3,8
"Well, she's not going to find them lying in the grass like that.",Monica Geller,6,12,3,9
(They flip through the pages to another picture.),Scene Directions,6,12,3,10
"Oh, yeah. Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?",Phoebe Buffay,6,12,3,11
Yeah.,NA,6,12,3,12
"You see, now, I would date this girl. She's cute, she's outdoorsy, you know, and she knows how to build a fire. I mean, that's got to come in handy",Rachel Green,6,12,3,13
"Okay, I've got a question. If you had to pick one of us to date, who would it be?",Monica Geller,6,12,3,14
I don't know.,Rachel Green,6,12,3,15
Me neither.,Monica Geller,6,12,3,16
Rachel.,Phoebe Buffay,6,12,3,17
What?!,Monica Geller,6,12,3,18
I don't know. Me neither.,Phoebe Buffay,6,12,3,19
"[Scene: Central Perk, Joey, Chandler, and Ross are sitting on the couch.]",Scene Directions,6,12,4,1
You forget how many great songs Heart had.,Joey Tribbiani,6,12,4,2
Yeah.,Chandler Bing,6,12,4,3
"You know, Barracuda was the first song I learned to play on the keyboard.",Ross Geller,6,12,4,4
"So, you heard it, you repeated it, so that must mean you wrote it.",Chandler Bing,6,12,4,5
"Oh, you guys, with this joke. I gotta say, I know I cracked up, but I'm not even sure I got it.",Joey Tribbiani,6,12,4,6
"What, you didn't get it? The doctor is a monkey.",Ross Geller,6,12,4,7
(He and Chandler crack up.),Scene Directions,6,12,4,8
And monkeys can't write out prescriptions.,Chandler Bing,6,12,4,9
(He and Ross crack up again. Joey just sits there),Scene Directions,6,12,4,10
You are not allowed to laugh at my joke.,Chandler Bing,6,12,4,11
"Your joke? Well, I think 'the Hef' would disagree, which is why he sent me a check for one hundred ah-dollars.",Ross Geller,6,12,4,12
"So, you stole my joke, and you stole my money.",Chandler Bing,6,12,4,13
"Well, I was going to stick it in the ATM, but now I think I'll show the sexy teller that I am a published writer.",Ross Geller,6,12,4,14
"Well, she is going to know that you stole the joke.",Chandler Bing,6,12,4,15
"Oh, what are you going to do, follow me down there?",Ross Geller,6,12,4,16
Yeah!,Chandler Bing,6,12,4,17
"Well, I'm not going to go now anyway .",Ross Geller,6,12,4,18
Okay .,Chandler Bing,6,12,4,19
"(Ross leaps out of his chair and runs out the door, with Chandler in hot pursuit.)",Scene Directions,6,12,4,20
Here you go.,Gunther,6,12,4,21
"Ah, Gunther, I can't pay for this right now because I'm not working, so I've had to cut down on some luxuries like uh, payin' for stuff.",Joey Tribbiani,6,12,4,22
"Well, if you want, you can work here.",Gunther,6,12,4,23
"Uh, I don't know. Ya see, it's just, see I was a regular on a soap opera y'know? And to go from that to this, I just... Plus, I'd have to wait on all my friends.",Joey Tribbiani,6,12,4,24
"Okay, but the money's good, plus you get to stare at Rachel as much as you want.",Gunther,6,12,4,25
What?!,Joey Tribbiani,6,12,4,26
Flexible hours.,Gunther,6,12,4,27
Maybe I could be a waiter. Could I use the phone?,Joey Tribbiani,6,12,4,28
"[Scene: Monica and Chandler's bedroom, they are in bed together.]",Scene Directions,6,12,5,1
"She picked Rachel. I mean, she tried to back out of it, but it was obvious. She picked Rachel.",Monica Geller,6,12,5,2
"He took my joke, he took it.",Chandler Bing,6,12,5,3
It's wrong. You know what else is wrong? Phoebe picking Rachel.,Monica Geller,6,12,5,4
"You know who else picked Rachel? Ross, and you know what else Ross did? He stole my joke. You know what? I'm going to get a joke journal. Y'know? And document the date and time of every single one of my jokes.",Chandler Bing,6,12,5,5
That's a good idea.,Monica Geller,6,12,5,6
Yeah!,Chandler Bing,6,12,5,7
Do you know what's a bad idea?,Monica Geller,6,12,5,8
Picking Rachel.,Chandler Bing,6,12,5,9
That's right. Did you hear something?,Monica Geller,6,12,5,10
Maybe it's the sound of Ross climbing into my brain and stealing my thoughts.,Chandler Bing,6,12,5,11
It's coming from the living room.,Monica Geller,6,12,5,12
"(They go out to investigate, and find Joey wrapped in a blanket watching their television.)",Scene Directions,6,12,5,13
I finished my book.,Joey Tribbiani,6,12,5,14
"[Scene, Phoebe and Rachel's, they're sitting together on the couch.]",Scene Directions,6,12,6,1
"Hey, you guys.",Monica Geller,6,12,6,2
Hey.,NA,6,12,6,3
"Oh, don't you guys look cute. You guys make such a cute couple.",Monica Geller,6,12,6,4
"Monica, what are you doing?",Rachel Green,6,12,6,5
"Nothing, I'm just trying to recreate some of the fun that we had at my place the other day. Remember, when you picked Rachel over me? That was funny.",Monica Geller,6,12,6,6
I guess it was kinda funny.,Phoebe Buffay,6,12,6,7
It wasn't funny at all! Why would you do that? Why didn't you pick me?,Monica Geller,6,12,6,8
Fine. The reason that I was leaning a little bit more toward Rachel than you is just that you're ... just ... kinda high maintenance-Okay let's go to lunch!,Phoebe Buffay,6,12,6,9
"That is completely untrue. You think I'm high maintenance? Okay, prove it. I want you to make a list and we're going to go through it point by point!",Monica Geller,6,12,6,10
"No, okay, you're right. You're easy-going. You're just not as easy-going as Rachel. She's just more flexible and-and mellow. That's all.",Phoebe Buffay,6,12,6,11
"Well, people are different.",Rachel Green,6,12,6,12
"Ya, you know, Rachel ... she'll do whatever you want. Y'know, you can just walk all over her.",Phoebe Buffay,6,12,6,13
"What? Wait a minute. What are you saying, that I'm a pushover? I'm not a pushover.",Rachel Green,6,12,6,14
"Oh, okay, you're not a pushover.",Phoebe Buffay,6,12,6,15
"Oh my ... you think I'm a pushover. Well wait, watch this, you know what? You're not invited to lunch. What do you think of that? I think that's pretty strong, that's what I think. Come on, Monica, let's go to lunch.",Rachel Green,6,12,6,16
You start working on that list.,Monica Geller,6,12,6,17
[Cut to the hallway.],Scene Directions,6,12,6,18
I cannot believe her.,Rachel Green,6,12,6,19
I know. Where do you wanna go eat?,Monica Geller,6,12,6,20
"Oh, oh, I love that Japanese place.",Rachel Green,6,12,6,21
I'm sick of Japanese. We're not going there.,Monica Geller,6,12,6,22
"All right, wherever you wanna go is cool.",Rachel Green,6,12,6,23
All right.,Monica Geller,6,12,6,24
"[Scene: Central Perk, Monica, Rachel, and Chandler are there as Ross enters and sees Gunther.]",Scene Directions,6,12,7,1
"Oh, hey, Gunther, check this out.",Ross Geller,6,12,7,2
(Gunther looks at the joke and laughs.),Scene Directions,6,12,7,3
"Yeah, that-that Chandler cracks me up.",Gunther,6,12,7,4
"(Ross begins to say something, realizes what Gunther just said, turns, and glares at Chandler. Chandler just shrugs it off.)",Scene Directions,6,12,7,5
"Hey Ross, listen, you want anything to drink, 'cause I'm heading up there.",Joey Tribbiani,6,12,7,6
"Uh, yeah, I'll take a coffee. Thanks, man.",Ross Geller,6,12,7,7
Sure. Coffee? 'Cause I'm going up there.,Joey Tribbiani,6,12,7,8
No.,Rachel Green,6,12,7,9
"No, thank you.",Monica Geller,6,12,7,10
"You guys need anything, 'cause I'm heading up there.",Joey Tribbiani,6,12,7,11
I'd love an ice water.,Woman,6,12,7,12
You got it.,Joey Tribbiani,6,12,7,13
"Joey, what are you doing?",Monica Geller,6,12,7,14
Just being friendly.,Joey Tribbiani,6,12,7,15
"Joey, honey, I don't think you're supposed to go back there.",Rachel Green,6,12,7,16
"Nah, it's okay. Right, Gunther?",Joey Tribbiani,6,12,7,17
Don't wink at me. And put on your apron.,Gunther,6,12,7,18
"Okay, but I don't see you asking any other paying customers to put on aprons.",Joey Tribbiani,6,12,7,19
"Joey, do you work here?",Monica Geller,6,12,7,20
No.,Joey Tribbiani,6,12,7,21
"Hey, waiter.",Customer,6,12,7,22
Yeah?,Joey Tribbiani,6,12,7,23
"[Scene: Central Perk, continued from earlier.]",Scene Directions,6,12,8,1
"Joey, what's going on. What didn't you tell us you work here?",Monica Geller,6,12,8,2
"It's kind of embarrassing, y'know. I mean, I was an actor and now I'm a waiter. It's supposed to go in the other direction.",Joey Tribbiani,6,12,8,3
So is your apron. You're wearing it like a cape.,Chandler Bing,6,12,8,4
"I mean, the job's easy and the money's good, you know? I guess I'm going to be hanging out here anyway. I might as well get paid for it, right? I just feel kind of weird serving you guys.",Joey Tribbiani,6,12,8,5
"Come on, Joey, I did it and it was fine.",Rachel Green,6,12,8,6
"Yeah, why would it be weird? Hey, Joey, can I get some coffee?",Ross Geller,6,12,8,7
"Okay, I guess it doesn't seem that weird.",Joey Tribbiani,6,12,8,8
"Seriously, I-I asked you before and you still haven't gotten it.",Ross Geller,6,12,8,9
"See, now it's weird again.",Joey Tribbiani,6,12,8,10
"I Think It's Great That You Work Here. You'Re Going To Make A Lot Of Money, And Here's Your First Tip. Don't eat yellow snow. . Ah ha ha, 2:15, coffeehouse.",Chandler Bing,6,12,8,11
"Well, you know what? This is great. Finally, I have someone I can pass on my wisdom too. Let me tell you about a couple of things I learned while working at the coffeehouse. First of all, the customer is always right. A smile goes a long way. And if anyone is ever rude to you? Sneeze muffin.",Rachel Green,6,12,8,12
