season,episode,scene,utterance,emotion
3,15,2,6,Powerful
3,15,2,7,Mad
3,15,2,8,Neutral
3,15,2,9,Neutral
3,15,2,10,Joyful
3,15,2,11,Joyful
3,15,2,12,Joyful
3,15,2,14,Joyful
3,15,2,15,Joyful
3,15,2,16,Joyful
3,15,2,17,Joyful
3,15,3,3,Neutral
3,15,3,4,Neutral
3,15,3,6,Neutral
3,15,3,7,Joyful
3,15,3,9,Joyful
3,15,3,10,Joyful
3,15,3,12,Mad
3,15,3,13,Neutral
3,15,4,2,Neutral
3,15,4,3,Joyful
3,15,4,4,Neutral
3,15,4,5,Neutral
3,15,4,6,Sad
3,15,4,7,Neutral
3,15,4,8,Neutral
3,15,4,9,Neutral
3,15,4,10,Neutral
3,15,4,11,Neutral
3,15,4,12,Mad
3,15,4,13,Neutral
3,15,4,14,Neutral
3,15,4,15,Joyful
3,15,4,17,Neutral
3,15,4,18,Neutral
3,15,4,19,Neutral
3,15,4,20,Neutral
3,15,4,21,Sad
3,15,4,22,Sad
3,15,4,23,Powerful
3,15,4,25,Joyful
3,15,4,26,Neutral
3,15,4,27,Mad
3,15,5,2,Neutral
3,15,5,3,Neutral
3,15,5,4,Neutral
3,15,5,5,Neutral
3,15,5,6,Joyful
3,15,5,7,Neutral
3,15,5,8,Neutral
3,15,5,9,Neutral
3,15,5,10,Neutral
3,15,5,11,Neutral
3,15,5,12,Neutral
3,15,5,13,Neutral
3,15,5,14,Neutral
3,15,5,15,Neutral
3,15,5,16,Neutral
3,15,5,17,Neutral
3,15,5,18,Neutral
3,15,5,19,Neutral
3,15,5,20,Neutral
3,15,5,21,Neutral
3,15,5,22,Neutral
3,15,7,2,Neutral
3,15,7,3,Neutral
3,15,7,4,Neutral
3,15,7,5,Mad
3,15,7,6,Mad
3,15,7,7,Mad
3,15,7,8,Mad
3,15,7,9,Mad
3,15,7,10,Mad
3,15,7,11,Mad
3,15,7,12,Mad
3,15,7,13,Mad
3,15,7,14,Mad
3,15,7,15,Mad
3,15,7,16,Mad
3,15,7,17,Mad
3,15,7,18,Mad
3,15,7,19,Mad
3,15,7,20,Scared
3,15,7,21,Mad
3,15,7,22,Neutral
3,15,7,23,Mad
3,15,7,24,Peaceful
3,15,7,25,Mad
3,15,8,2,Joyful
3,15,8,4,Joyful
3,15,8,5,Joyful
3,15,8,6,Joyful
3,15,8,7,Neutral
3,15,8,8,Joyful
3,15,8,9,Mad
3,15,8,10,Neutral
3,15,8,11,Mad
3,15,9,2,Joyful
3,15,9,3,Joyful
3,15,9,4,Powerful
3,15,9,5,Joyful
3,15,9,7,Neutral
3,15,9,8,Neutral
3,15,9,10,Neutral
3,15,9,11,Neutral
3,15,9,12,Neutral
3,15,9,13,Joyful
3,15,9,15,Joyful
3,15,9,16,Joyful
3,15,9,17,Neutral
3,15,9,18,Mad
3,15,9,19,Scared
3,15,9,20,Mad
3,15,9,21,Sad
3,15,9,22,Joyful
3,15,10,2,Joyful
3,15,10,3,Joyful
3,15,10,4,Sad
3,15,10,5,Scared
3,15,10,6,Joyful
3,15,10,7,Neutral
3,15,10,8,Neutral
3,15,10,9,Neutral
3,15,10,10,Sad
3,15,10,11,Neutral
3,15,10,12,Sad
3,15,10,13,Peaceful
3,15,10,14,Sad
3,15,10,15,Peaceful
3,15,10,16,Sad
3,15,11,2,Neutral
3,15,11,3,Sad
3,15,11,4,Sad
3,15,11,5,Mad
3,15,11,6,Sad
3,15,11,8,Neutral
3,15,11,9,Peaceful
3,15,11,10,Neutral
3,15,11,11,Neutral
3,15,12,2,Sad
3,15,12,3,Neutral
3,15,12,4,Sad
3,15,12,5,Neutral
3,15,12,6,Peaceful
3,15,12,8,Neutral
3,15,12,9,Joyful
3,15,12,10,Joyful
3,15,12,11,Neutral
3,15,12,12,Neutral
3,15,12,13,Neutral
3,15,12,14,Neutral
3,15,12,15,Neutral
3,15,12,17,Neutral
3,15,12,18,Neutral
3,15,12,20,Mad
3,15,12,21,Peaceful
3,15,12,22,Sad
3,15,12,23,Peaceful
3,15,12,24,Neutral
3,15,12,25,Peaceful
3,15,13,2,Sad
3,15,13,3,Sad
3,15,13,4,Scared
3,15,13,6,Sad
3,15,13,7,Powerful
3,15,13,9,Mad
3,15,13,10,Neutral
3,15,13,11,Sad
3,15,13,13,Powerful
3,15,13,14,Joyful
3,15,13,15,Scared
3,15,13,16,Joyful
3,15,13,17,Joyful
3,15,13,18,Peaceful
3,15,13,19,Peaceful
3,15,13,20,Joyful
3,15,17,3,Joyful
3,15,17,4,Peaceful
3,15,17,5,Peaceful
3,15,17,6,Powerful
3,15,17,8,Joyful
3,16,1,2,Sad
3,16,1,3,Mad
3,16,1,4,Mad
3,16,1,5,Mad
3,16,1,6,Peaceful
3,16,1,7,Mad
3,16,1,8,Peaceful
3,16,1,9,Sad
3,16,2,2,Sad
3,16,2,3,Scared
3,16,2,4,Neutral
3,16,2,5,Neutral
3,16,2,6,Neutral
3,16,2,7,Neutral
3,16,2,8,Scared
3,16,2,9,Mad
3,16,4,2,Neutral
3,16,4,3,Neutral
3,16,4,4,Neutral
3,16,4,5,Sad
3,16,4,6,Sad
3,16,4,7,Sad
3,16,4,8,Scared
3,16,4,9,Scared
3,16,4,10,Mad
3,16,4,11,Joyful
3,16,4,12,Mad
3,16,4,13,Neutral
3,16,4,14,Scared
3,16,4,15,Joyful
3,16,7,2,Joyful
3,16,7,3,Neutral
3,16,7,4,Neutral
3,16,7,5,Neutral
3,16,7,6,Powerful
3,16,7,7,Peaceful
3,16,7,8,Peaceful
3,16,7,9,Joyful
3,16,7,10,Peaceful
3,16,7,11,Powerful
3,16,7,12,Joyful
3,16,7,13,Peaceful
3,16,7,14,Joyful
3,16,7,15,Peaceful
3,16,7,16,Scared
3,16,7,17,Peaceful
3,16,7,18,Peaceful
3,16,8,2,Scared
3,16,8,3,Powerful
3,16,8,4,Sad
3,16,8,5,Joyful
3,16,8,6,Peaceful
3,16,8,7,Peaceful
3,16,8,8,Neutral
3,16,8,9,Neutral
3,16,8,10,Neutral
3,16,8,11,Powerful
3,16,8,12,Peaceful
3,16,8,13,Peaceful
3,16,8,14,Neutral
3,16,8,15,Powerful
3,16,8,16,Peaceful
3,16,8,17,Powerful
3,16,9,2,Neutral
3,16,9,3,Powerful
3,16,9,4,Neutral
3,16,9,5,Sad
3,16,9,6,Neutral
3,16,9,7,Mad
3,16,9,8,Neutral
3,16,9,9,Neutral
3,16,9,10,Mad
3,16,9,11,Neutral
3,16,11,2,Mad
3,16,11,3,Joyful
3,16,11,4,Mad
3,16,11,5,Mad
3,16,11,6,Peaceful
3,16,11,7,Sad
3,16,11,8,Sad
3,16,11,9,Mad
3,16,11,10,Peaceful
3,16,11,11,Neutral
3,16,11,12,Joyful
3,16,11,13,Peaceful
3,16,11,14,Peaceful
3,16,11,15,Scared
3,16,11,16,Mad
3,16,14,2,Neutral
3,16,14,3,Scared
3,16,14,4,Scared
3,16,14,6,Neutral
3,16,14,7,Sad
3,17,3,2,Neutral
3,17,3,3,Neutral
3,17,3,4,Joyful
3,17,3,5,Neutral
3,17,3,6,Joyful
3,17,3,7,Joyful
3,17,3,8,Neutral
3,17,3,9,Joyful
3,17,3,10,Neutral
3,17,3,11,Neutral
3,17,3,12,Sad
3,17,3,13,Neutral
3,17,3,14,Sad
3,17,3,15,Neutral
3,17,3,16,Neutral
3,17,3,17,Sad
3,17,3,18,Sad
3,17,3,19,Joyful
3,17,3,20,Sad
3,17,3,21,Neutral
3,17,4,2,Sad
3,17,4,3,Powerful
3,17,4,4,Peaceful
3,17,4,5,Scared
3,17,4,7,Peaceful
3,17,4,8,Neutral
3,17,4,9,Peaceful
3,17,4,10,Scared
3,17,4,11,Peaceful
3,17,4,12,Powerful
3,17,4,13,Peaceful
3,17,4,14,Neutral
3,17,4,15,Neutral
3,17,4,16,Powerful
3,17,4,17,Joyful
3,17,5,2,Neutral
3,17,5,3,Scared
3,17,5,5,Joyful
3,17,5,6,Scared
3,17,5,8,Neutral
3,17,5,9,Neutral
3,17,5,10,Neutral
3,17,5,11,Joyful
3,17,5,12,Neutral
3,17,5,13,Joyful
3,17,5,14,Neutral
3,17,5,15,Scared
3,17,7,2,Joyful
3,17,7,3,Neutral
3,17,7,4,Neutral
3,17,7,5,Peaceful
3,17,7,6,Peaceful
3,17,7,7,Neutral
3,17,7,8,Neutral
3,17,7,9,Scared
3,17,7,10,Peaceful
3,17,7,11,Peaceful
3,17,7,12,Neutral
3,17,7,13,Neutral
3,17,7,14,Neutral
3,17,7,15,Sad
3,17,7,16,Sad
3,17,7,17,Neutral
3,17,7,18,Peaceful
3,17,7,19,Joyful
3,17,7,20,Joyful
3,17,7,21,Sad
3,17,8,2,Neutral
3,17,8,3,Joyful
3,17,8,4,Neutral
3,17,8,5,Neutral
3,17,8,6,Mad
3,17,8,7,Neutral
3,17,8,8,Mad
3,17,8,9,Scared
3,17,8,10,Scared
3,17,8,11,Scared
3,17,8,12,Scared
3,17,8,13,Mad
3,17,8,14,Scared
3,17,8,15,Mad
3,17,8,16,Joyful
3,17,8,18,Neutral
3,17,8,19,Mad
3,17,8,20,Neutral
3,17,8,21,Mad
3,17,8,22,Neutral
3,17,9,2,Scared
3,17,9,3,Joyful
3,17,9,5,Neutral
3,17,9,6,Neutral
3,17,9,8,Peaceful
3,17,9,9,Neutral
3,17,9,10,Scared
3,17,9,12,Neutral
3,17,9,13,Sad
3,17,9,14,Mad
3,17,9,15,Neutral
3,17,9,16,Neutral
3,17,9,17,Powerful
3,17,9,18,Powerful
3,17,9,19,Powerful
3,17,9,20,Sad
3,17,9,21,Neutral
3,17,9,22,Neutral
3,17,9,23,Mad
3,17,9,24,Neutral
3,17,9,25,Mad
3,17,9,26,Mad
3,17,11,2,Mad
3,17,11,3,Scared
3,17,11,4,Peaceful
3,17,11,5,Joyful
3,17,11,6,Joyful
3,17,11,7,Neutral
3,17,11,8,Mad
3,17,11,9,Neutral
3,17,11,10,Joyful
3,17,11,11,Scared
3,17,11,12,Mad
3,17,11,13,Scared
3,18,1,2,Joyful
3,18,1,3,Neutral
3,18,1,4,Joyful
3,18,1,5,Joyful
3,18,1,7,Peaceful
3,18,1,8,Peaceful
3,18,1,9,Neutral
3,18,1,10,Neutral
3,18,1,12,Peaceful
3,18,1,13,Powerful
3,18,1,15,Joyful
3,18,1,16,Mad
3,18,1,17,Joyful
3,18,1,18,Mad
3,18,1,19,Neutral
3,18,1,20,Mad
3,18,1,21,Mad
3,18,1,22,Powerful
3,18,1,23,Mad
3,18,1,24,Powerful
3,18,1,25,Mad
3,18,1,26,Neutral
3,18,4,2,Sad
3,18,4,3,Neutral
3,18,4,4,Neutral
3,18,4,5,Neutral
3,18,4,6,Scared
3,18,4,7,Peaceful
3,18,4,8,Mad
3,18,4,9,Joyful
3,18,4,10,Joyful
3,18,4,11,Joyful
3,18,4,12,Joyful
3,18,5,2,Mad
3,18,5,3,Scared
3,18,5,4,Scared
3,18,5,5,Mad
3,18,5,6,Mad
3,18,5,7,Scared
3,18,5,8,Scared
3,18,5,9,Sad
3,18,5,10,Sad
3,18,5,11,Scared
3,18,5,12,Powerful
3,18,5,13,Scared
3,18,5,14,Powerful
3,18,5,15,Mad
3,18,9,2,Joyful
3,18,9,3,Scared
3,18,9,4,Scared
3,18,9,5,Neutral
3,18,9,6,Mad
3,18,9,7,Peaceful
3,18,9,8,Mad
3,18,10,2,Peaceful
3,18,10,3,Neutral
3,18,10,5,Neutral
3,18,10,6,Powerful
3,18,10,7,Mad
3,18,10,8,Scared
3,18,10,9,Mad
3,18,10,10,Neutral
3,18,10,11,Mad
3,18,10,12,Neutral
3,18,10,13,Powerful
3,18,10,14,Mad
3,18,10,15,Neutral
3,18,10,16,Mad
3,18,10,17,Joyful
3,18,10,18,Neutral
3,18,10,19,Neutral
3,18,10,20,Neutral
3,18,10,21,Powerful
3,18,11,2,Joyful
3,18,11,3,Scared
3,18,11,4,Sad
3,18,11,5,Peaceful
3,18,11,6,Sad
3,18,11,7,Peaceful
3,18,11,8,Sad
3,18,11,9,Peaceful
3,18,11,10,Sad
3,18,11,11,Peaceful
3,18,11,12,Sad
3,18,11,13,Peaceful
3,18,11,14,Sad
3,18,11,15,Sad
3,18,11,16,Scared
3,18,11,17,Joyful
3,18,11,18,Mad
3,18,11,19,Scared
3,18,11,20,Sad
3,18,11,21,Scared
3,18,11,22,Mad
3,18,12,2,Joyful
3,18,12,3,Joyful
3,18,12,4,Mad
3,18,12,5,Powerful
3,18,12,6,Mad
3,18,12,7,Joyful
3,18,12,8,Joyful
3,18,12,9,Peaceful
3,18,12,10,Joyful
3,18,12,11,Joyful
3,18,12,12,Joyful
3,18,12,14,Peaceful
3,18,12,15,Mad
3,18,12,16,Sad
3,18,12,17,Sad
3,18,12,18,Joyful
3,18,12,19,Joyful
3,18,12,20,Joyful
3,18,12,21,Joyful
3,18,13,2,Powerful
3,18,13,3,Peaceful
3,18,13,4,Powerful
3,18,13,5,Joyful
3,18,13,6,Joyful
3,18,15,2,Sad
3,18,15,3,Neutral
3,18,15,4,Neutral
3,18,15,5,Scared
3,18,15,6,Scared
3,18,15,7,Scared
3,18,15,8,Scared
3,18,15,9,Powerful
3,18,15,10,Scared
3,19,1,2,Joyful
3,19,1,3,Joyful
3,19,1,4,Peaceful
3,19,1,5,Peaceful
3,19,1,6,Joyful
3,19,1,7,Peaceful
3,19,1,8,Peaceful
3,19,1,9,Joyful
3,19,1,11,Joyful
3,19,1,13,Sad
3,19,2,2,Neutral
3,19,2,3,Joyful
3,19,2,4,Joyful
3,19,2,5,Neutral
3,19,2,7,Mad
3,19,2,8,Joyful
3,19,2,9,Mad
3,19,2,10,Joyful
3,19,2,11,Neutral
3,19,2,12,Joyful
3,19,2,13,Joyful
3,19,2,14,Neutral
3,19,2,15,Mad
3,19,2,16,Neutral
3,19,2,17,Neutral
3,19,2,18,Joyful
3,19,2,19,Joyful
3,19,2,20,Joyful
3,19,2,21,Neutral
3,19,2,22,Joyful
3,19,3,2,Neutral
3,19,3,3,Neutral
3,19,3,4,Neutral
3,19,3,5,Scared
3,19,3,6,Peaceful
3,19,3,7,Neutral
3,19,3,8,Neutral
3,19,3,10,Scared
3,19,3,11,Neutral
3,19,3,12,Joyful
3,19,3,13,Neutral
3,19,3,14,Neutral
3,19,3,15,Neutral
3,19,3,16,Mad
3,19,3,17,Joyful
3,19,3,18,Neutral
3,19,3,19,Joyful
3,19,3,20,Peaceful
3,19,4,2,Joyful
3,19,4,3,Joyful
3,19,4,4,Neutral
3,19,4,5,Scared
3,19,4,6,Neutral
3,19,4,8,Scared
3,19,4,9,Powerful
3,19,4,10,Mad
3,19,4,11,Peaceful
3,19,5,2,Mad
3,19,5,3,Joyful
3,19,5,4,Joyful
3,19,5,5,Neutral
3,19,5,6,Neutral
3,19,5,7,Powerful
3,19,5,8,Peaceful
3,19,5,9,Neutral
3,19,5,10,Joyful
3,19,7,2,Joyful
3,19,7,3,Sad
3,19,7,4,Joyful
3,19,7,5,Joyful
3,19,7,6,Joyful
3,19,7,7,Joyful
3,19,7,8,Mad
3,19,7,9,Mad
3,19,7,10,Neutral
3,19,7,11,Neutral
3,19,7,12,Mad
3,19,7,13,Joyful
3,19,7,14,Scared
3,19,7,15,Neutral
3,19,8,2,Joyful
3,19,8,3,Neutral
3,19,8,4,Powerful
3,19,8,5,Neutral
3,19,8,6,Neutral
3,19,8,7,Scared
3,19,8,8,Powerful
3,19,8,9,Neutral
3,19,8,10,Neutral
3,19,8,11,Mad
3,19,8,12,Sad
3,19,8,13,Neutral
3,19,10,2,Mad
3,19,10,3,Mad
3,19,10,4,Powerful
3,19,10,5,Mad
3,19,10,6,Mad
3,19,10,7,Scared
3,19,10,8,Neutral
3,19,10,9,Scared
3,19,10,10,Peaceful
3,19,10,11,Scared
3,19,10,12,Mad
3,19,10,13,Scared
3,19,10,15,Mad
3,19,10,16,Mad
3,19,10,17,Mad
3,19,10,18,Scared
3,19,10,19,Mad
3,19,10,20,Mad
3,19,10,21,Mad
3,19,10,22,Peaceful
3,19,10,23,Mad
3,19,10,24,Sad
3,19,10,25,Powerful
3,19,10,26,Sad
3,19,10,27,Peaceful
3,19,11,2,Scared
3,19,11,3,Neutral
3,19,11,5,Neutral
3,19,11,6,Scared
3,19,11,7,Peaceful
3,19,11,8,Neutral
3,19,11,9,Sad
3,19,11,10,Joyful
3,19,11,11,Sad
3,19,11,12,Peaceful
3,19,11,13,Neutral
3,19,11,14,Neutral
3,19,12,2,Neutral
3,19,12,3,Neutral
3,19,12,4,Neutral
3,19,12,5,Scared
3,19,12,6,Peaceful
3,19,12,7,Neutral
3,19,12,8,Scared
3,19,12,9,Peaceful
3,19,12,10,Scared
3,19,12,11,Neutral
3,19,12,12,Scared
3,19,12,13,Sad
3,19,12,14,Neutral
3,19,12,15,Sad
3,19,12,16,Scared
3,19,12,17,Peaceful
3,19,12,18,Peaceful
3,19,12,19,Neutral
3,19,12,20,Neutral
3,19,12,21,Neutral
3,19,13,2,Joyful
3,19,13,4,Powerful
3,19,13,5,Mad
3,19,13,6,Peaceful
3,19,13,7,Sad
3,19,13,8,Joyful
3,19,13,9,Mad
3,19,13,10,Peaceful
3,19,13,11,Scared
3,19,13,12,Neutral
3,19,13,13,Mad
3,19,14,2,Mad
3,19,14,3,Mad
3,19,14,4,Powerful
3,19,14,5,Joyful
3,19,14,6,Joyful
3,19,14,7,Joyful
3,19,14,8,Neutral
3,19,14,9,Neutral
3,19,14,10,Neutral
3,19,14,11,Joyful
3,19,14,12,Neutral
3,19,14,13,Neutral
3,19,14,14,Joyful
3,19,14,15,Neutral
3,19,14,16,Neutral
3,19,14,17,Neutral
3,19,14,18,Neutral
3,19,14,19,Neutral
3,19,14,20,Joyful
3,19,14,21,Peaceful
3,19,14,22,Sad
3,19,15,2,Joyful
3,19,15,3,Neutral
3,19,15,4,Sad
3,19,15,5,Joyful
3,19,15,6,Joyful
3,19,15,7,Joyful
3,19,15,8,Joyful
3,19,15,9,Peaceful
3,19,15,10,Neutral
3,19,15,11,Sad
3,19,15,12,Scared
3,19,15,13,Sad
3,19,16,2,Joyful
3,19,16,3,Neutral
3,19,16,4,Neutral
3,19,16,5,Peaceful
3,19,16,6,Joyful
3,19,16,7,Joyful
3,20,1,2,Joyful
3,20,1,3,Joyful
3,20,1,4,Joyful
3,20,1,5,Joyful
3,20,1,6,Joyful
3,20,1,7,Joyful
3,20,1,8,Joyful
3,20,1,9,Sad
3,20,1,10,Joyful
3,20,1,11,Sad
3,20,1,12,Neutral
3,20,1,13,Neutral
3,20,1,14,Joyful
3,20,1,15,Neutral
3,20,1,16,Joyful
3,20,1,17,Neutral
3,20,1,18,Neutral
3,20,1,19,Neutral
3,20,1,20,Joyful
3,20,1,21,Joyful
3,20,1,22,Joyful
3,20,1,23,Joyful
3,20,2,2,Joyful
3,20,2,3,Joyful
3,20,2,4,Neutral
3,20,2,5,Neutral
3,20,2,6,Joyful
3,20,2,7,Neutral
3,20,2,8,Joyful
3,20,2,9,Neutral
3,20,2,10,Joyful
3,20,2,11,Joyful
3,20,2,13,Powerful
3,20,2,14,Neutral
3,20,2,15,Joyful
3,20,2,16,Joyful
3,20,2,17,Joyful
3,20,2,18,Joyful
3,20,2,19,Neutral
3,20,2,20,Neutral
3,20,2,21,Scared
3,20,2,22,Neutral
3,20,2,23,Neutral
3,20,2,24,Neutral
3,20,2,25,Sad
3,20,2,26,Mad
3,20,2,27,Powerful
3,20,4,2,Joyful
3,20,4,3,Sad
3,20,4,4,Neutral
3,20,4,5,Joyful
3,20,4,6,Sad
3,20,4,7,Neutral
3,20,4,8,Peaceful
3,20,4,9,Joyful
3,20,4,10,Joyful
3,20,4,11,Joyful
3,20,4,12,Joyful
3,20,4,13,Joyful
3,20,4,14,Neutral
3,20,4,15,Sad
3,20,4,16,Sad
3,20,4,17,Scared
3,20,4,18,Neutral
3,20,4,19,Joyful
3,20,4,20,Peaceful
3,20,4,21,Neutral
3,20,5,2,Joyful
3,20,5,3,Joyful
3,20,5,4,Joyful
3,20,5,5,Joyful
3,20,5,6,Joyful
3,20,5,7,Neutral
3,20,5,8,Joyful
3,20,5,9,Peaceful
3,20,5,10,Neutral
3,20,5,11,Joyful
3,20,5,12,Joyful
3,20,5,14,Joyful
3,20,5,15,Joyful
3,20,5,16,Joyful
3,20,5,17,Powerful
3,20,5,18,Neutral
3,20,5,19,Joyful
3,20,5,20,Joyful
3,20,5,21,Joyful
3,20,5,22,Joyful
3,20,5,23,Peaceful
3,20,5,24,Peaceful
3,20,5,25,Joyful
3,20,5,26,Scared
3,20,5,27,Mad
3,20,6,2,Joyful
3,20,6,3,Scared
3,20,6,4,Joyful
3,20,6,5,Neutral
3,20,6,6,Joyful
3,20,6,7,Neutral
3,20,6,8,Joyful
3,20,6,9,Joyful
3,20,6,10,Peaceful
3,20,8,2,Neutral
3,20,8,3,Neutral
3,20,8,4,Joyful
3,20,8,6,Neutral
3,20,8,7,Joyful
3,20,8,9,Joyful
3,20,8,10,Sad
3,20,8,11,Joyful
3,20,8,12,Joyful
3,20,8,13,Joyful
3,20,8,14,Scared
3,20,8,15,Neutral
3,20,8,16,Neutral
3,20,8,17,Peaceful
3,20,8,18,Peaceful
3,20,8,19,Mad
3,20,8,20,Peaceful
3,20,8,21,Peaceful
3,20,8,22,Neutral
3,20,8,23,Mad
3,20,9,2,Scared
3,20,9,3,Sad
3,20,9,4,Mad
3,20,9,5,Peaceful
3,20,9,6,Mad
3,20,9,7,Peaceful
3,20,9,8,Scared
3,20,9,9,Neutral
3,20,9,10,Scared
3,20,9,11,Neutral
3,20,9,12,Powerful
3,20,10,2,Joyful
3,20,10,3,Scared
3,20,10,4,Scared
3,20,10,5,Mad
3,20,10,6,Scared
3,20,10,7,Mad
3,20,10,8,Powerful
3,20,10,9,Mad
3,20,10,10,Mad
3,20,10,11,Mad
3,20,10,12,Mad
3,20,10,13,Scared
3,20,10,14,Mad
3,20,12,2,Neutral
3,20,12,3,Neutral
3,20,12,4,Scared
3,20,12,5,Neutral
3,20,12,6,Powerful
3,20,12,7,Mad
3,20,12,8,Mad
3,20,12,9,Scared
3,20,12,10,Peaceful
3,20,12,11,Joyful
3,20,12,12,Peaceful
3,20,12,13,Neutral
3,20,12,14,Mad
3,20,13,2,Peaceful
3,20,13,3,Peaceful
3,20,13,4,Neutral
3,20,13,5,Joyful
3,20,13,6,Sad
3,20,13,7,Scared
3,20,13,8,Neutral
3,20,13,9,Scared
3,20,13,10,Peaceful
3,20,13,11,Scared
3,20,13,12,Scared
3,20,13,13,Sad
3,20,14,2,Neutral
3,20,14,3,Joyful
3,20,14,4,Neutral
3,20,14,6,Joyful
3,20,14,7,Joyful
3,20,14,8,Joyful
3,20,14,9,Neutral
3,20,14,10,Joyful
3,20,14,11,Joyful
3,20,14,12,Joyful
3,20,14,13,Neutral
3,20,14,15,Mad
3,20,14,16,Scared
3,20,14,17,Mad
3,20,14,18,Sad
3,20,14,19,Mad
3,20,14,20,Scared
3,20,14,21,Sad
3,20,14,22,Scared
3,20,14,23,Sad
3,20,14,24,Neutral
3,20,14,25,Neutral
3,20,14,26,Joyful
3,21,1,2,Neutral
3,21,1,3,Mad
3,21,1,4,Joyful
3,21,1,5,Neutral
3,21,1,6,Neutral
3,21,1,7,Neutral
3,21,1,9,Scared
3,21,1,10,Neutral
3,21,1,11,Sad
3,21,2,2,Joyful
3,21,2,3,Neutral
3,21,2,4,Peaceful
3,21,2,5,Sad
3,21,2,6,Joyful
3,21,2,7,Joyful
3,21,2,8,Joyful
3,21,2,9,Joyful
3,21,2,10,Powerful
3,21,2,11,Powerful
3,21,2,12,Joyful
3,21,2,13,Joyful
3,21,2,14,Peaceful
3,21,2,15,Powerful
3,21,2,16,Powerful
3,21,2,17,Joyful
3,21,3,2,Joyful
3,21,3,3,Joyful
3,21,3,4,Joyful
3,21,3,6,Neutral
3,21,3,7,Neutral
3,21,3,8,Neutral
3,21,3,9,Joyful
3,21,3,11,Neutral
3,21,3,12,Peaceful
3,21,3,13,Peaceful
3,21,3,14,Neutral
3,21,3,15,Neutral
3,21,3,16,Peaceful
3,21,3,17,Joyful
3,21,4,2,Joyful
3,21,4,3,Mad
3,21,4,4,Mad
3,21,4,5,Neutral
3,21,4,6,Scared
3,21,4,7,Peaceful
3,21,4,8,Sad
3,21,4,10,Scared
3,21,4,11,Neutral
3,21,4,12,Sad
3,21,4,13,Neutral
3,21,4,15,Mad
3,21,4,16,Sad
3,21,4,17,Joyful
3,21,4,18,Joyful
3,21,4,19,Powerful
3,21,4,20,Powerful
3,21,4,21,Powerful
3,21,4,22,Mad
3,21,4,23,Powerful
3,21,4,24,Joyful
3,21,4,25,Joyful
3,21,4,26,Joyful
3,21,4,27,Joyful
3,21,4,28,Mad
3,21,5,2,Neutral
3,21,5,3,Neutral
3,21,5,4,Neutral
3,21,5,5,Joyful
3,21,5,6,Joyful
3,21,5,7,Joyful
3,21,5,8,Mad
3,21,5,9,Joyful
3,21,5,10,Joyful
3,21,5,11,Sad
3,21,5,12,Neutral
3,21,5,13,Joyful
3,21,5,14,Powerful
3,21,8,2,Scared
3,21,8,3,Joyful
3,21,8,4,Sad
3,21,8,5,Neutral
3,21,8,6,Scared
3,21,8,7,Mad
3,21,8,8,Neutral
3,21,8,9,Neutral
3,21,8,10,Scared
3,21,8,11,Scared
3,21,8,12,Neutral
3,21,8,13,Mad
3,21,8,14,Neutral
3,21,8,15,Neutral
3,21,8,16,Neutral
3,21,8,17,Neutral
3,21,8,18,Mad
3,21,8,19,Scared
3,21,8,20,Neutral
3,21,8,21,Neutral
3,21,8,22,Joyful
3,21,9,2,Neutral
3,21,9,3,Neutral
3,21,9,4,Neutral
3,21,9,5,Neutral
3,21,9,6,Neutral
3,21,9,7,Neutral
3,21,9,8,Neutral
3,21,9,9,Neutral
3,21,9,10,Neutral
3,21,9,11,Peaceful
3,21,9,12,Mad
3,21,9,13,Sad
3,21,9,14,Powerful
3,21,9,15,Neutral
3,21,9,16,Neutral
3,21,9,17,Neutral
3,21,9,18,Powerful
3,21,9,19,Scared
3,21,9,20,Mad
3,21,9,22,Neutral
3,21,9,23,Mad
3,21,9,24,Neutral
3,21,9,25,Mad
3,21,9,26,Joyful
3,21,9,27,Mad
3,21,10,2,Joyful
3,21,10,3,Joyful
3,21,10,4,Joyful
3,21,10,5,Sad
3,21,10,6,Joyful
3,21,10,7,Joyful
3,21,10,8,Neutral
3,21,10,9,Neutral
3,21,10,10,Neutral
3,21,10,11,Powerful
3,21,10,12,Peaceful
3,21,10,13,Peaceful
3,21,10,14,Scared
3,21,10,15,Neutral
3,21,10,16,Scared
3,21,10,17,Neutral
3,21,10,18,Scared
3,21,10,19,Powerful
3,21,12,2,Neutral
3,21,12,3,Neutral
3,21,12,4,Neutral
3,21,12,5,Neutral
3,21,12,6,Neutral
3,21,12,7,Neutral
3,21,12,8,Scared
3,21,12,9,Peaceful
3,21,12,10,Scared
3,21,12,11,Joyful
3,21,12,12,Neutral
3,21,12,13,Neutral
3,21,12,14,Neutral
3,21,12,15,Neutral
3,21,12,16,Neutral
3,21,12,17,Neutral
3,21,12,18,Neutral
3,21,12,19,Neutral
3,21,13,2,Joyful
3,21,13,3,Joyful
3,21,13,4,Joyful
3,21,13,5,Scared
3,21,13,6,Neutral
3,21,13,8,Scared
3,21,13,9,Joyful
3,21,13,10,Powerful
3,21,13,11,Powerful
3,21,13,12,Joyful
3,21,13,14,Joyful
3,21,14,2,Joyful
3,21,14,3,Joyful
3,21,14,4,Joyful
3,21,14,5,Joyful
3,21,14,6,Scared
3,21,14,7,Scared
3,21,14,8,Scared
3,21,14,9,Scared
3,21,14,10,Scared
3,21,14,11,Joyful
