Entity,Code,Year,LifeExpectancy0,LifeExpectancy10,LifeExpectancy25,LifeExpectancy45,LifeExpectancy65,LifeExpectancy80
Liechtenstein,LIE,2006,81.16,81.9211,82.1298,82.598495,84.491,88.9731
Liechtenstein,LIE,2007,81.5032,82.2386,82.4401,82.892,84.7326,89.1499
Liechtenstein,LIE,2008,82.8849,83.5255,83.700806,84.0916,85.7335,89.8341
Liechtenstein,LIE,2009,81.6802,82.4,82.596405,83.038895,84.8309,89.1755
Liechtenstein,LIE,2010,81.9987,82.6951,82.8852,83.311905,85.063995,89.3366
Liechtenstein,LIE,2011,81.9326,82.6321,82.8229,83.2514,85.0063,89.2804
Liechtenstein,LIE,2012,82.4981,83.1603,83.340805,83.744095,85.4251,89.5896
Liechtenstein,LIE,2013,82.425,83.0911,83.2705,83.679504,85.321304,89.4372
Liechtenstein,LIE,2014,82.2187,82.8983,83.080795,83.5002,85.1535,89.2936
Liechtenstein,LIE,2015,82.8061,83.4465,83.6183,84.009705,85.5927,89.6326
Liechtenstein,LIE,2016,82.3932,83.059,83.2383,83.6467,85.2853,89.4246
Liechtenstein,LIE,2017,83.8916,84.4645,84.617096,84.963196,86.3946,90.1756
Liechtenstein,LIE,2018,83.1462,83.7626,83.928696,84.3032,85.8499,89.8324
Liechtenstein,LIE,2019,84.3094,84.8582,85.0029,85.334305,86.6857,90.3163
Liechtenstein,LIE,2020,82.797,83.3278,83.4772,83.8619,85.2296,89.0538
Liechtenstein,LIE,2021,83.2575,83.8093,83.9651,84.349396,85.8097,89.7195
Lithuania,LTU,1950,66.1172,69.8144,70.767395,73.1637,78.4752,85.8425
Lithuania,LTU,1951,66.1119,69.7956,70.7561,73.1531,78.478,85.8325
Lithuania,LTU,1952,66.1858,69.903,70.8604,73.2388,78.5398,85.8542
Lithuania,LTU,1953,66.2106,69.8945,70.859,73.2391,78.5466,85.8463
Lithuania,LTU,1954,66.1965,69.880905,70.852905,73.2418,78.5855,85.831604
Lithuania,LTU,1955,66.2242,69.9358,70.911804,73.2991,78.6243,85.833
Lithuania,LTU,1956,66.4401,70.021194,71.0008,73.3853,78.7077,85.855
Lithuania,LTU,1957,67.5811,70.9041,71.8388,74.110596,79.2287,86.1382
Lithuania,LTU,1958,68.5773,71.7032,72.6013,74.776596,79.7016,86.4051
Lithuania,LTU,1959,69.5737,72.469604,73.337006,75.4225,80.1672,86.6851
Lithuania,LTU,1960,70.8352,73.596695,74.4185,76.3789,80.867,87.1167
Lithuania,LTU,1961,70.7434,73.484406,74.327805,76.3169,80.814804,87.098
Lithuania,LTU,1962,69.4737,72.3312,73.249,75.3729,80.0995,86.6382
Lithuania,LTU,1963,70.8556,73.5055,74.380005,76.3907,80.8469,87.1559
Lithuania,LTU,1964,72.0761,74.5075,75.340805,77.2416,81.4819,87.589096
Lithuania,LTU,1965,71.4392,73.884,74.7605,76.7315,81.0781,87.327896
Lithuania,LTU,1966,71.6291,74.0238,74.9049,76.8736,81.187,87.4145
Lithuania,LTU,1967,71.6141,73.9458,74.8443,76.8463,81.1775,87.4305
Lithuania,LTU,1968,71.2966,73.677,74.5952,76.639404,81.0117,87.325
Lithuania,LTU,1969,70.8505,73.2498,74.1998,76.3183,80.769104,87.2377
Lithuania,LTU,1970,70.6731,73.0818,74.0505,76.2149,80.6888,87.1928
Lithuania,LTU,1971,71.668,73.850494,74.779495,76.8815,81.1858,87.537796
Lithuania,LTU,1972,70.9109,73.181305,74.146805,76.3469,80.7734,87.2925
Lithuania,LTU,1973,71.303,73.529495,74.4736,76.6447,80.984604,87.4286
Lithuania,LTU,1974,71.3657,73.608795,74.545105,76.7341,81.0669,87.4815
Lithuania,LTU,1975,70.8936,73.1493,74.1053,76.3843,80.8293,87.3103
Lithuania,LTU,1976,70.97,73.1882,74.1352,76.435196,80.8888,87.3262
Lithuania,LTU,1977,70.8846,73.0267,73.969604,76.314896,80.8127,87.2508
Lithuania,LTU,1978,70.6238,72.8199,73.764496,76.1653,80.7229,87.155
Lithuania,LTU,1979,70.5396,72.652405,73.5971,76.0563,80.6704,87.1313
Lithuania,LTU,1980,70.4032,72.4427,73.3826,75.894104,80.5626,87.0282
Lithuania,LTU,1981,70.6714,72.7202,73.6344,76.1376,80.7778,87.1593
Lithuania,LTU,1982,71.1649,73.066895,73.951996,76.4327,81.0128,87.3042
Lithuania,LTU,1983,70.9012,72.778,73.6622,76.1924,80.8519,87.1749
Lithuania,LTU,1984,70.3391,72.1453,73.0518,75.6861,80.4928,86.9229
Lithuania,LTU,1985,70.3228,72.0755,72.9662,75.6175,80.439,86.8747
Lithuania,LTU,1986,71.8761,73.391,74.190796,76.6333,81.149,87.3028
Lithuania,LTU,1987,71.5713,73.1249,73.925705,76.4078,81.0038,87.2073
Lithuania,LTU,1988,71.4654,72.9382,73.7359,76.249,80.9163,87.1559
Lithuania,LTU,1989,71.43,72.8076,73.6022,76.1467,80.8956,87.1723
Lithuania,LTU,1990,71.0085,72.3907,73.193695,75.792496,80.6751,87.0504
Lithuania,LTU,1991,70.5662,72.0429,72.8581,75.5162,80.553,86.9982
Lithuania,LTU,1992,70.4432,71.9562,72.7658,75.4262,80.5339,87.0075
Lithuania,LTU,1993,68.9906,70.514404,71.3822,74.2418,79.7319,86.5349
Lithuania,LTU,1994,68.9107,70.334595,71.1978,74.0681,79.6664,86.5228
Lithuania,LTU,1995,69.3271,70.6862,71.5103,74.279,79.814,86.5995
Lithuania,LTU,1996,70.2314,71.4236,72.1977,74.818,80.1991,86.8623
Lithuania,LTU,1997,70.9131,72.0319,72.759,75.2449,80.5032,87.0398
Lithuania,LTU,1998,71.1886,72.2495,72.9445,75.358,80.5927,87.1033
Lithuania,LTU,1999,71.5625,72.5845,73.245804,75.5922,80.8113,87.2599
Lithuania,LTU,2000,72.0888,73.0494,73.671295,75.9225,81.0832,87.4253
Lithuania,LTU,2001,71.7902,72.6768,73.295,75.5746,80.8947,87.3238
Lithuania,LTU,2002,71.8008,72.701904,73.2995,75.541,80.8919,87.3053
Lithuania,LTU,2003,72.1439,72.9232,73.491104000000007,75.6859,81.0393,87.407196
Lithuania,LTU,2004,72.228,73.0327,73.5757,75.7266,81.0827,87.4232
Lithuania,LTU,2005,71.7418,72.4496,72.995895,75.1864,80.748,87.2368
Lithuania,LTU,2006,71.5768,72.3345,72.8619,75.031296,80.6491,87.1837
Lithuania,LTU,2007,71.5366,72.2218,72.736,74.9042,80.598,87.2048
Lithuania,LTU,2008,72.417,73.0057,73.4729,75.4952,80.9511,87.388504
Lithuania,LTU,2009,73.1775,73.7442,74.177,76.0811,81.3487,87.6599
Lithuania,LTU,2010,73.4236,73.9449,74.3581,76.2049,81.4052,87.708
Lithuania,LTU,2011,73.9256,74.408,74.7962,76.5651,81.6401,87.8822
Lithuania,LTU,2012,74.2029,74.6472,75.0141,76.7306,81.7142,87.9531
Lithuania,LTU,2013,74.3116,74.7093,75.061005,76.7384,81.684204,87.9629
Lithuania,LTU,2014,74.8426,75.2545,75.5849,77.1783,81.9596,88.1846
Lithuania,LTU,2015,74.6103,75.0262,75.3492,76.9241,81.6995,88.0523
Lithuania,LTU,2016,74.8816,75.2945,75.5989,77.1315,81.8094,88.19
Lithuania,LTU,2017,75.4399,75.7523,76.029495,77.4818,81.9721,88.3161
Lithuania,LTU,2018,75.6767,76.0151,76.273895,77.672104,82.0605,88.4295
Lithuania,LTU,2019,76.2119,76.5462,76.7864,78.1066,82.3477,88.6847
Lithuania,LTU,2020,75.0676,75.359,75.7024,77.1988,81.7549,87.9517
Lithuania,LTU,2021,73.7201,74.0107,74.397095,76.100296,80.7557,87.4113
Lithuania,LTU,1900,41.7,NA,NA,NA,NA,NA
Lithuania,LTU,1925,50.5,NA,NA,NA,NA,NA
Low-income countries,NA,1950,31.5921,50.4016,56.1908,65.316696,74.5273,84.3414
Low-income countries,NA,1951,33.4415,52.4362,57.8089,66.1234,74.8631,84.4459
Low-income countries,NA,1952,36.3362,55.5963,60.1929,67.3468,75.3343,84.5516
Low-income countries,NA,1953,37.2616,56.404,60.7978,67.6682,75.4663,84.5904
Low-income countries,NA,1954,38.2097,57.2001,61.3785,67.980804,75.5971,84.6244
Low-income countries,NA,1955,38.6725,57.4073,61.5395,68.075,75.6427,84.642
Low-income countries,NA,1956,39.0472,57.5416,61.6489,68.1397,75.6739,84.6535
Low-income countries,NA,1957,38.3675,57.1119,61.3333,67.8891,75.5394,84.616
Low-income countries,NA,1958,38.6299,57.061,61.3284,67.9228,75.5678,84.6251
Low-income countries,NA,1959,40.0969,57.8138,61.9095,68.3294,75.778,84.6933
Low-income countries,NA,1960,40.4908,58.0146,62.0712,68.4228,75.8219,84.7092
Low-income countries,NA,1961,40.7984,58.1583,62.189,68.4926,75.8555,84.7214
Low-income countries,NA,1962,41.1083,58.2845,62.2933,68.5515,75.8807,84.7266
Low-income countries,NA,1963,41.2714,58.2566,62.2664,68.5396,75.8733,84.7263
Low-income countries,NA,1964,41.8955,58.6967,62.5869,68.6985,75.9432,84.7487
Low-income countries,NA,1965,41.9532,58.5702,62.5085,68.672195,75.9371,84.7468
Low-income countries,NA,1966,41.7574,58.3722,62.3769,68.5866,75.9002,84.7357
Low-income countries,NA,1967,42.5116,58.7328,62.66,68.7817,75.9998,84.7718
Low-income countries,NA,1968,42.8813,58.9456,62.8264,68.8759,76.0462,84.7928
Low-income countries,NA,1969,43.1525,59.0659,62.9251,68.9372,76.0763,84.804
Low-income countries,NA,1970,43.4813,59.2398,63.0628,69.0181,76.1136,84.819
Low-income countries,NA,1971,44.0102,59.6579,63.3588,69.1488,76.1639,84.8397
Low-income countries,NA,1972,43.645,59.1983,63.0844,69.0455,76.1398,84.8359
Low-income countries,NA,1973,44.5215,59.9765,63.6505,69.3331,76.2561,84.8738
Low-income countries,NA,1974,44.5296,60.1679,63.7645,69.3386,76.2356,84.8719
Low-income countries,NA,1975,44.7818,60.3059,63.8927,69.4346,76.2896,84.895
Low-income countries,NA,1976,45.506100000000004,60.6675,64.1823,69.6635,76.4138,84.9421
Low-income countries,NA,1977,45.8213,60.8543,64.3271,69.761,76.4616,84.9644
Low-income countries,NA,1978,46.0041,60.9225,64.365295,69.7977,76.4786,84.9802
Low-income countries,NA,1979,46.4197,61.1548,64.5456,69.9103,76.5342,85.0069
Low-income countries,NA,1980,46.7442,61.3155,64.6789,70.009705,76.5852,85.0327
Low-income countries,NA,1981,47.0009,61.436,64.7754,70.070496,76.6134,85.0523
Low-income countries,NA,1982,47.1281,61.34,64.7089,70.0615,76.6139,85.0618
Low-income countries,NA,1983,45.5786,60.566,64.115295,69.642,76.3936,85.0039
Low-income countries,NA,1984,45.2647,60.0172,63.7013,69.4916,76.3533,85.0038
Low-income countries,NA,1985,45.6881,60.2004,63.8386,69.5886,76.4085,85.0305
Low-income countries,NA,1986,46.6379,60.6957,64.2221,69.8554,76.5474,85.0833
Low-income countries,NA,1987,47.2288,60.4975,64.1034,69.962204,76.6423,85.1258
Low-income countries,NA,1988,46.3073,60.1498,63.7608,69.647,76.4387,85.0851
Low-income countries,NA,1989,48.6196,61.538,64.8607,70.3209,76.7931,85.1881
Low-income countries,NA,1990,48.6336,61.3646,64.7177,70.2796,76.795,85.1974
Low-income countries,NA,1991,48.4441,61.3865,64.7241,70.2352,76.7596,85.1901
Low-income countries,NA,1992,48.2257,60.9535,64.4091,70.121796,76.7356,85.1915
Low-income countries,NA,1993,49.1192,61.3032,64.6927,70.3566,76.8855,85.2626
Low-income countries,NA,1994,47.2652,58.6189,62.4869,69.5365,76.7507,85.2496
Low-income countries,NA,1995,50.1269,61.8752,65.0462,70.4067,76.9304,85.2611
Low-income countries,NA,1996,50.2787,61.7947,64.9709,70.3641,76.9266,85.2697
Low-income countries,NA,1997,50.7284,61.9835,65.1072,70.4406,76.9822,85.2996
Low-income countries,NA,1998,49.9534,61.093,64.4375,70.1364,76.887,85.28
Low-income countries,NA,1999,51.553,62.115,65.1635,70.5052,77.0439,85.319
Low-income countries,NA,2000,52.5474,62.8556,65.7191,70.7335,77.1293,85.3535
Low-income countries,NA,2001,53.0727,63.0314,65.8444,70.8012,77.1673,85.3729
Low-income countries,NA,2002,53.5847,63.1919,65.956604,70.8687,77.2061,85.3932
Low-income countries,NA,2003,54.5762,63.7678,66.4347,71.2026,77.3936,85.464
Low-income countries,NA,2004,55.1323,63.9869,66.602005,71.2871,77.4356,85.4838
Low-income countries,NA,2005,55.7727,64.300095,66.8495,71.4196,77.4954,85.51
Low-income countries,NA,2006,56.6271,64.813,67.2487,71.6421,77.5964,85.5555
Low-income countries,NA,2007,57.3342,65.1915,67.5447,71.8122,77.679596,85.5958
Low-income countries,NA,2008,57.977,65.5315,67.809296,71.966995,77.7555,85.6294
Low-income countries,NA,2009,58.7361,66.0131,68.2082,72.2377,77.9155,85.7139
Low-income countries,NA,2010,59.3013,66.3577,68.498795,72.4299,78.0237,85.7441
Low-income countries,NA,2011,59.9252,66.7455,68.820496,72.6376,78.1343,85.7741
Low-income countries,NA,2012,60.2932,66.8934,68.950195,72.742096,78.1915,85.7794
Low-income countries,NA,2013,60.7187,67.1194,69.1416,72.879196,78.269104,85.794
Low-income countries,NA,2014,61.1275,67.3528,69.3387,73.007904,78.3395,85.8062
Low-income countries,NA,2015,61.5771,67.6169,69.5748,73.1949,78.498,85.9081
Low-income countries,NA,2016,62.1108,67.9595,69.8562,73.3689,78.5843,85.951004
Low-income countries,NA,2017,62.5232,68.1585,70.0349,73.5163,78.6648,85.9914
Low-income countries,NA,2018,62.9042,68.3822,70.2265,73.647,78.7291,86.026
Low-income countries,NA,2019,63.3433,68.6808,70.4692,73.782,78.7941,86.0584
Low-income countries,NA,2020,62.9125,68.030396,69.706406,72.8607,78.1172,85.7593
Low-income countries,NA,2021,62.4518,67.3715,69.049194,72.2681,77.7201,85.558304
Lower-middle-income countries,NA,1950,41.1291,59.3634,62.8836,68.6462,75.9275,84.7593
Lower-middle-income countries,NA,1951,41.4312,59.4234,62.9224,68.6466,75.9282,84.7641
Lower-middle-income countries,NA,1952,42.0359,59.6403,63.1011,68.770996,76.0075,84.805
Lower-middle-income countries,NA,1953,42.4533,59.7558,63.2099,68.867905,76.0718,84.8289
Lower-middle-income countries,NA,1954,43.2223,60.1658,63.5475,69.087296,76.1871,84.8749
Lower-middle-income countries,NA,1955,43.8531,60.4855,63.8109,69.2615,76.2875,84.9209
Lower-middle-income countries,NA,1956,44.3525,60.7045,63.9804,69.3587,76.3417,84.95
Lower-middle-income countries,NA,1957,44.8301,60.8948,64.121796,69.429504,76.3815,84.9779
Lower-middle-income countries,NA,1958,45.3205,61.1105,64.2872,69.5301,76.4432,85.0195
Lower-middle-income countries,NA,1959,45.8773,61.3939,64.5017,69.6502,76.5034,85.0267
Lower-middle-income countries,NA,1960,46.2509,61.5122,64.609,69.7499,76.579,85.0758
Lower-middle-income countries,NA,1961,46.6246,61.6419,64.7249,69.852,76.6484,85.1023
Lower-middle-income countries,NA,1962,47.036,61.8261,64.8841,69.965,76.7146,85.1265
Lower-middle-income countries,NA,1963,47.4267,62.0104,65.0465,70.0887,76.7948,85.166504
Lower-middle-income countries,NA,1964,47.8645,62.2392,65.2331,70.2151,76.8692,85.1995
Lower-middle-income countries,NA,1965,46.7393,61.3636,64.5431,69.780304,76.6633,85.1483
Lower-middle-income countries,NA,1966,47.6997,62.079,65.081,70.0206,76.7502,85.1737
Lower-middle-income countries,NA,1967,48.172,62.4078,65.2794,70.038,76.7254,85.1752
Lower-middle-income countries,NA,1968,49.1493,62.9199,65.6341,70.2043,76.7912,85.2134
Lower-middle-income countries,NA,1969,49.5841,63.2074,65.8212,70.2395,76.7909,85.2283
Lower-middle-income countries,NA,1970,49.5594,63.2184,65.8501,70.2216,76.797,85.2678
Lower-middle-income countries,NA,1971,48.1704,61.7179,64.6691,69.6682,76.5885,85.2727
Lower-middle-income countries,NA,1972,50.688,63.8685,66.3707,70.5492,77.015396,85.4287
Lower-middle-income countries,NA,1973,51.2425,64.216,66.6827,70.7939,77.1932,85.5375
Lower-middle-income countries,NA,1974,51.7223,64.4924,66.9314,70.9768,77.3278,85.6222
Lower-middle-income countries,NA,1975,51.9095,64.456406,66.9534,71.0628,77.4297,85.7028
Lower-middle-income countries,NA,1976,52.4152,64.677795,67.205505,71.2529,77.5578,85.7592
Lower-middle-income countries,NA,1977,53.4342,65.412796,67.6903,71.458496,77.6291,85.7801
Lower-middle-income countries,NA,1978,53.9609,65.6417,67.8345,71.5017,77.6268,85.7675
Lower-middle-income countries,NA,1979,54.515,65.8954,68.0009,71.548904,77.61,85.7361
Lower-middle-income countries,NA,1980,55.0244,66.1311,68.1603,71.5967,77.5918,85.7051
Lower-middle-income countries,NA,1981,55.456,66.2828,68.272705,71.6531,77.5909,85.698
Lower-middle-income countries,NA,1982,55.9337,66.5121,68.449700000000007,71.7475,77.6123,85.7121
Lower-middle-income countries,NA,1983,56.4392,66.768005,68.650604,71.8603,77.6419,85.7218
Lower-middle-income countries,NA,1984,56.9242,67.0261,68.8518,71.9643,77.6671,85.7249
Lower-middle-income countries,NA,1985,57.3469,67.228806,69.0211,72.0711,77.707596,85.7405
Lower-middle-income countries,NA,1986,57.7919,67.445,69.2099,72.2101,77.787,85.7966
Lower-middle-income countries,NA,1987,58.1304,67.5564,69.3,72.2633,77.8093,85.7981
Lower-middle-income countries,NA,1988,58.4781,67.673096,69.3927,72.3173,77.8356,85.8006
Lower-middle-income countries,NA,1989,58.8682,67.8488,69.535095,72.404,77.8862,85.8261
Lower-middle-income countries,NA,1990,59.1626,67.9459,69.6176,72.463104,77.926,85.8384
Lower-middle-income countries,NA,1991,59.345,67.993805,69.6626,72.4928,77.952896,85.8502
Lower-middle-income countries,NA,1992,59.7419,68.147995,69.7717,72.5728,78.0035,85.8762
Lower-middle-income countries,NA,1993,59.9483,68.1709,69.783005,72.587204,78.0168,85.8841
Lower-middle-income countries,NA,1994,60.171,68.2301,69.8262,72.6237,78.0483,85.907196
Lower-middle-income countries,NA,1995,60.4107,68.310394,69.8873,72.6781,78.0946,85.9419
Lower-middle-income countries,NA,1996,60.6632,68.3869,69.953705,72.7494,78.1535,85.9945
Lower-middle-income countries,NA,1997,61.039,68.5777,70.125595,72.914,78.2751,86.0694
Lower-middle-income countries,NA,1998,61.4338,68.7929,70.322205,73.1021,78.4093,86.1517
Lower-middle-income countries,NA,1999,61.8708,69.0123,70.5111,73.2724,78.5252,86.2131
Lower-middle-income countries,NA,2000,62.1728,69.0815,70.563095,73.3146,78.5383,86.2017
Lower-middle-income countries,NA,2001,62.5146,69.2026,70.6697,73.4176,78.6015,86.2266
Lower-middle-income countries,NA,2002,62.9393,69.416504,70.8534,73.5436,78.6596,86.2381
Lower-middle-income countries,NA,2003,63.2993,69.5664,70.9776,73.632095,78.6947,86.2302
Lower-middle-income countries,NA,2004,63.5065,69.6154,71.0307,73.6757,78.7143,86.2229
Lower-middle-income countries,NA,2005,64.0004,69.875,71.2363,73.7955,78.7434,86.2036
Lower-middle-income countries,NA,2006,64.432,70.0943,71.4084,73.9108,78.7921,86.206
Lower-middle-income countries,NA,2007,64.7274,70.195,71.4866,73.9636,78.8013,86.1935
Lower-middle-income countries,NA,2008,64.9001,70.219894,71.5149,73.9931,78.8123,86.1934
Lower-middle-income countries,NA,2009,65.3699,70.4665,71.714294,74.143295,78.894,86.2342
Lower-middle-income countries,NA,2010,65.6988,70.6419,71.8758,74.270996,78.9806,86.2919
Lower-middle-income countries,NA,2011,66.1636,70.9205,72.1007,74.4319,79.0948,86.3728
Lower-middle-income countries,NA,2012,66.5505,71.1476,72.2977,74.5813,79.2213,86.469
Lower-middle-income countries,NA,2013,66.9433,71.3965,72.5112,74.7342,79.3592,86.5736
Lower-middle-income countries,NA,2014,67.375,71.689606,72.7764,74.945,79.544,86.7146
Lower-middle-income countries,NA,2015,67.7554,71.946396,73.009995,75.1295,79.712204,86.8407
Lower-middle-income countries,NA,2016,68.1173,72.1889,73.2298,75.3079,79.8688,86.9627
Lower-middle-income countries,NA,2017,68.4207,72.3799,73.4039,75.4499,79.9763,87.041
Lower-middle-income countries,NA,2018,68.6668,72.5111,73.5232,75.5458,80.0262,87.0652
Lower-middle-income countries,NA,2019,68.8595,72.5997,73.602295,75.6127,80.059,87.075
Lower-middle-income countries,NA,2020,68.1427,71.734604,72.6642,74.5903,79.2722,86.5857
Lower-middle-income countries,NA,2021,66.4477,69.851,70.8403,72.9405,78.0912,85.8262
Luxembourg,LUX,1950,66.3693,69.5147,70.483505,72.4915,77.5848,84.7844
Luxembourg,LUX,1951,66.6291,69.9037,70.8386,72.7833,77.7906,84.9337
Luxembourg,LUX,1952,67.1662,70.2638,71.1708,73.0646,77.9957,85.0845
Luxembourg,LUX,1953,65.2846,68.662704,69.657196,71.733,77.0742,84.6151
Luxembourg,LUX,1954,67.6351,70.591095,71.4627,73.3004,78.1803,85.2461
Luxembourg,LUX,1955,67.3691,70.535995,71.4013,73.2354,78.1379,85.2537
Luxembourg,LUX,1956,67.0556,70.164505,71.040405,72.9065,77.8914,85.158
Luxembourg,LUX,1957,66.9674,70.1371,71.012695,72.872696,77.8785,85.179
Luxembourg,LUX,1958,68.4406,71.2392,72.0364,73.7611,78.49,85.5412
Luxembourg,LUX,1959,68.5413,71.3689,72.1446,73.838,78.5245,85.5581
Luxembourg,LUX,1960,68.5841,71.259705,72.0561,73.754,78.5126,85.5616
Luxembourg,LUX,1961,69.2654,71.8566,72.6207,74.2392,78.8548,85.7638
Luxembourg,LUX,1962,68.0642,70.7124,71.5397,73.268,78.175,85.3767
Luxembourg,LUX,1963,68.7186,71.3478,72.1322,73.7674,78.492096,85.5574
Luxembourg,LUX,1964,69.3415,71.7201,72.4913,74.0815,78.7427,85.7351
Luxembourg,LUX,1965,68.9877,71.2881,72.082,73.6958,78.4409,85.5536
Luxembourg,LUX,1966,69.1508,71.5552,72.3318,73.909,78.5709,85.6306
Luxembourg,LUX,1967,69.2026,71.411804,72.1979,73.7798,78.4557,85.567
Luxembourg,LUX,1968,69.6775,71.693695,72.456406,73.9943,78.556,85.5913
Luxembourg,LUX,1969,69.4674,71.5605,72.3421,73.8897,78.4732,85.5828
Luxembourg,LUX,1970,69.5799,71.818695,72.5869,74.1025,78.6056,85.6614
Luxembourg,LUX,1971,69.181,71.3712,72.1702,73.719,78.3075,85.4712
Luxembourg,LUX,1972,70.3315,72.2614,73.0094,74.4619,78.8203,85.7583
Luxembourg,LUX,1973,70.2014,72.1353,72.903,74.366,78.7608,85.7471
