hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,190,2016,August,32,2,2,6,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,123.75,0,0,Canceled,2016-02-11
City Hotel,1,206,2016,August,32,2,4,10,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.95,0,0,Canceled,2016-02-07
City Hotel,1,126,2016,August,32,3,0,1,2,0,0,HB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.5,0,0,Canceled,2016-07-19
City Hotel,1,5,2016,August,32,3,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,231,0,0,Canceled,2016-07-31
City Hotel,1,126,2016,August,32,3,0,1,2,0,0,HB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.5,0,0,Canceled,2016-07-19
City Hotel,1,157,2016,August,32,3,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,94.5,0,0,Canceled,2016-02-28
City Hotel,1,31,2016,August,32,3,0,2,2,1,0,BB,MAR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,152.1,0,1,No-Show,2016-08-03
City Hotel,1,91,2016,August,32,3,0,1,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.9,0,0,Canceled,2016-05-04
City Hotel,0,217,2016,August,32,3,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient,86.63,0,0,Check-Out,2016-08-06
City Hotel,0,218,2016,August,32,3,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient,86.62,0,0,Check-Out,2016-08-06
City Hotel,1,171,2016,August,32,3,0,3,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,121.5,0,0,Canceled,2016-04-29
City Hotel,1,85,2016,August,32,3,0,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,152.1,0,0,Canceled,2016-05-10
City Hotel,1,169,2016,August,32,3,0,3,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,121.5,0,2,Canceled,2016-05-25
City Hotel,1,63,2016,August,32,3,0,3,1,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112.59,0,0,Canceled,2016-06-27
City Hotel,1,103,2016,August,32,3,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,118.8,0,0,Canceled,2016-04-23
City Hotel,1,85,2016,August,32,3,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.7,0,0,Canceled,2016-05-10
City Hotel,1,126,2016,August,32,3,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,72.25,0,0,Canceled,2016-04-04
City Hotel,1,85,2016,August,32,3,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.7,0,0,Canceled,2016-05-10
City Hotel,1,166,2016,August,32,3,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114.3,0,1,Canceled,2016-02-23
City Hotel,1,122,2016,August,32,3,0,4,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.95,0,1,Canceled,2016-04-13
City Hotel,1,122,2016,August,32,3,0,4,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,139.95,0,1,Canceled,2016-04-13
City Hotel,1,195,2016,August,32,3,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99.95,0,0,Canceled,2016-01-21
City Hotel,1,93,2016,August,32,3,1,4,2,1,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,134.1,0,0,Canceled,2016-05-02
City Hotel,1,177,2016,August,32,3,1,4,2,1,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,123.75,0,0,Canceled,2016-05-03
City Hotel,1,186,2016,August,32,3,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,112.2,0,1,Canceled,2016-02-05
City Hotel,1,186,2016,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,112.2,0,0,Canceled,2016-02-05
City Hotel,1,199,2016,August,32,3,2,5,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,80.75,0,2,Canceled,2016-08-01
City Hotel,1,180,2016,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,112.2,0,0,Canceled,2016-02-20
City Hotel,1,180,2016,August,32,3,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,129.7,0,1,Canceled,2016-02-20
City Hotel,1,170,2016,August,32,3,2,5,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114.75,0,2,Canceled,2016-04-20
City Hotel,1,199,2016,August,32,3,2,5,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,80.75,0,0,Canceled,2016-01-17
City Hotel,1,101,2016,August,32,3,2,6,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,0,Canceled,2016-06-26
City Hotel,1,142,2016,August,32,3,2,6,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,104.76,0,0,Canceled,2016-05-09
City Hotel,1,142,2016,August,32,3,2,6,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,104.76,0,0,Canceled,2016-05-09
City Hotel,1,391,2016,August,32,4,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,59,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,59,0,0,Canceled,2015-10-21
City Hotel,1,45,2016,August,32,4,0,1,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152.1,0,0,Canceled,2016-06-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,160,2016,August,32,4,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,0,Canceled,2016-03-15
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,206,2016,August,32,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105.3,0,0,Canceled,2016-05-09
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,0,214,2016,August,32,4,0,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,105.3,1,1,Check-Out,2016-08-06
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,250,2016,August,32,4,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,14,NULL,0,Transient-Party,90.25,0,1,Canceled,2016-05-02
City Hotel,1,391,2016,August,32,4,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
City Hotel,1,250,2016,August,32,4,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,B,1,No Deposit,14,NULL,0,Transient-Party,90.25,0,0,Canceled,2016-05-02
City Hotel,1,166,2016,August,32,4,0,3,3,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,137.7,0,0,Canceled,2016-02-22
City Hotel,1,196,2016,August,32,4,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105.3,0,0,Canceled,2016-01-25
City Hotel,1,6,2016,August,32,4,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,166,0,0,Canceled,2016-07-31
City Hotel,1,178,2016,August,32,4,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,108.3,0,0,Canceled,2016-04-23
City Hotel,1,192,2016,August,32,4,1,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,114.75,0,2,Canceled,2016-02-27
City Hotel,1,205,2016,August,32,4,1,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7,NULL,0,Transient,80.75,0,0,Canceled,2016-01-14
City Hotel,1,53,2016,August,32,4,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.9,0,0,Canceled,2016-06-12
City Hotel,1,205,2016,August,32,4,1,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7,NULL,0,Transient,80.75,0,0,Canceled,2016-01-14
City Hotel,1,7,2016,August,32,4,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,151,0,2,Canceled,2016-08-01
City Hotel,1,192,2016,August,32,4,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99.45,0,0,Canceled,2016-02-27
City Hotel,1,192,2016,August,32,4,1,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130.05,0,0,Canceled,2016-01-26
City Hotel,1,41,2016,August,32,4,1,3,2,2,0,BB,BRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,183.3,0,0,Canceled,2016-07-01
City Hotel,1,138,2016,August,32,4,2,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,104.55,0,0,Canceled,2016-06-05
City Hotel,1,86,2016,August,32,4,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,82.45,0,0,Canceled,2016-07-26
City Hotel,1,171,2016,August,32,4,2,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,92.82,0,0,Canceled,2016-05-01
City Hotel,1,147,2016,August,32,4,2,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,188.42,0,0,Canceled,2016-03-17
City Hotel,1,181,2016,August,32,4,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,129.7,0,2,Canceled,2016-02-20
City Hotel,1,151,2016,August,32,4,2,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,136.12,0,0,Canceled,2016-03-09
City Hotel,1,90,2016,August,32,4,2,4,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.9,0,1,Canceled,2016-05-10
City Hotel,1,181,2016,August,32,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,112.2,0,1,Canceled,2016-02-20
City Hotel,1,159,2016,August,32,5,0,1,1,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,118.3,0,0,Canceled,2016-03-11
City Hotel,1,159,2016,August,32,5,0,1,1,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,105.3,0,0,Canceled,2016-03-11
City Hotel,1,216,2016,August,32,5,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,96.3,0,1,No-Show,2016-08-05
City Hotel,1,216,2016,August,32,5,0,1,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient-Party,177.3,0,2,No-Show,2016-08-05
City Hotel,1,81,2016,August,32,5,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,131.4,0,0,Canceled,2016-06-16
City Hotel,1,238,2016,August,32,5,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient-Party,86.75,0,0,Canceled,2016-07-13
City Hotel,1,207,2016,August,32,5,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,105.3,0,1,Canceled,2016-08-02
City Hotel,1,81,2016,August,32,5,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,131.4,0,0,Canceled,2016-06-16
City Hotel,1,237,2016,August,32,5,0,2,0,2,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,86.5,0,1,Canceled,2016-07-14
City Hotel,0,229,2016,August,32,5,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.3,0,1,Check-Out,2016-08-08
City Hotel,1,109,2016,August,32,5,1,2,2,0,0,SC,VGB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100.5,0,0,Canceled,2016-05-28
City Hotel,1,94,2016,August,32,5,1,2,2,1,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,134.1,0,0,Canceled,2016-06-08
City Hotel,0,229,2016,August,32,5,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.3,0,1,Check-Out,2016-08-08
City Hotel,1,159,2016,August,32,5,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,143.7,0,0,Canceled,2016-03-05
City Hotel,1,115,2016,August,32,5,1,2,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120.3,0,0,Canceled,2016-05-13
City Hotel,1,142,2016,August,32,5,1,2,2,2,0,HB,MAR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,243.6,0,0,Canceled,2016-07-19
City Hotel,0,229,2016,August,32,5,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.3,0,1,Check-Out,2016-08-08
City Hotel,1,166,2016,August,32,5,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99.45,0,0,Canceled,2016-05-31
City Hotel,1,166,2016,August,32,5,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99.45,0,0,Canceled,2016-05-31
City Hotel,1,119,2016,August,32,5,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,144.45,0,0,Canceled,2016-04-17
City Hotel,1,171,2016,August,32,5,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99.45,0,0,Canceled,2016-05-01
City Hotel,1,207,2016,August,32,5,2,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.95,0,0,Canceled,2016-03-12
City Hotel,1,166,2016,August,32,5,2,5,2,0,0,SC,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.25,0,0,Canceled,2016-03-28
City Hotel,1,116,2016,August,32,5,2,5,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,145.41,0,0,Canceled,2016-04-18
City Hotel,1,3,2016,August,32,6,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139,0,0,Canceled,2016-08-03
City Hotel,1,147,2016,August,32,6,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114.3,0,1,Canceled,2016-07-22
City Hotel,1,218,2016,August,32,6,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.3,0,1,Canceled,2016-07-22
City Hotel,1,78,2016,August,32,6,0,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,101.15,0,0,Canceled,2016-07-05
City Hotel,1,167,2016,August,32,6,0,1,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105.3,0,0,Canceled,2016-07-19
City Hotel,1,115,2016,August,32,6,0,1,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,146.7,0,0,Canceled,2016-04-23
City Hotel,1,167,2016,August,32,6,0,1,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105.3,0,0,Canceled,2016-07-19
City Hotel,0,235,2016,August,32,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,105.3,1,2,Check-Out,2016-08-08
City Hotel,1,196,2016,August,32,6,1,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85.5,0,0,Canceled,2016-04-16
City Hotel,1,73,2016,August,32,6,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,140.4,0,1,Canceled,2016-07-29
City Hotel,1,73,2016,August,32,6,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,131.4,0,1,Canceled,2016-07-29
City Hotel,1,216,2016,August,32,6,1,1,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,177.3,0,0,Canceled,2016-04-15
City Hotel,1,121,2016,August,32,6,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,97.75,0,1,Canceled,2016-07-23
City Hotel,1,92,2016,August,32,6,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,101.15,0,0,Canceled,2016-07-06
City Hotel,1,196,2016,August,32,6,1,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,128.7,0,0,Canceled,2016-04-16
City Hotel,0,235,2016,August,32,6,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.3,0,1,Check-Out,2016-08-08
City Hotel,1,126,2016,August,32,6,2,1,2,1,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,93.17,0,0,Canceled,2016-04-02
City Hotel,1,8,2016,August,32,6,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,151,0,0,Canceled,2016-07-31
City Hotel,1,113,2016,August,32,6,2,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,121.21,0,0,Canceled,2016-04-19
City Hotel,1,31,2016,August,32,6,2,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,2016-07-20
City Hotel,1,116,2016,August,32,6,2,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,96.56,0,0,Canceled,2016-04-15
City Hotel,1,101,2016,August,32,6,2,1,2,0,0,SC,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,0,Canceled,2016-06-16
City Hotel,1,126,2016,August,32,6,2,1,2,1,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130.5,0,0,Canceled,2016-04-02
City Hotel,1,116,2016,August,32,6,2,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,83,NULL,0,Transient,113.56,0,0,Canceled,2016-04-15
City Hotel,1,116,2016,August,32,6,2,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,86.36,0,0,Canceled,2016-04-15
City Hotel,1,66,2016,August,32,6,2,2,3,0,0,BB,GEO,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,168.3,0,0,Canceled,2016-06-02
