Entity,Code,Year,gini_disposable__age_total,gini_market__age_total,population_historical,owid_region
Guinea,GIN,1969,NA,NA,4198254,NA
Guinea,GIN,1970,NA,NA,4277489,NA
Guinea,GIN,1971,NA,NA,4355156,NA
Guinea,GIN,1972,NA,NA,4431242,NA
Guinea,GIN,1973,NA,NA,4506281,NA
Guinea,GIN,1974,NA,NA,4580474,NA
Guinea,GIN,1975,NA,NA,4653837,NA
Guinea,GIN,1976,NA,NA,4726992,NA
Guinea,GIN,1977,NA,NA,4801078,NA
Guinea,GIN,1978,NA,NA,4877801,NA
Guinea,GIN,1979,NA,NA,4959245,NA
Guinea,GIN,1980,NA,NA,5047385,NA
Guinea,GIN,1981,NA,NA,5143250,NA
Guinea,GIN,1982,NA,NA,5247619,NA
Guinea,GIN,1983,NA,NA,5359772,NA
Guinea,GIN,1984,NA,NA,5480046,NA
Guinea,GIN,1985,NA,NA,5610322,NA
Guinea,GIN,1986,NA,NA,5750616,NA
Guinea,GIN,1987,NA,NA,5900151,NA
Guinea,GIN,1988,NA,NA,6056521,NA
Guinea,GIN,1989,NA,NA,6215770,NA
Guinea,GIN,1990,NA,NA,6434328,NA
Guinea,GIN,1991,NA,NA,6697116,NA
Guinea,GIN,1992,NA,NA,6914320,NA
Guinea,GIN,1993,NA,NA,7128131,NA
Guinea,GIN,1994,NA,NA,7345063,NA
Guinea,GIN,1995,NA,NA,7553203,NA
Guinea,GIN,1996,NA,NA,7769994,NA
Guinea,GIN,1997,NA,NA,7931308,NA
Guinea,GIN,1998,NA,NA,8081947,NA
Guinea,GIN,1999,NA,NA,8265071,NA
Guinea,GIN,2000,NA,NA,8428787,NA
Guinea,GIN,2001,NA,NA,8539910,NA
Guinea,GIN,2002,NA,NA,8674026,NA
Guinea,GIN,2003,NA,NA,8870738,NA
Guinea,GIN,2004,NA,NA,9062674,NA
Guinea,GIN,2005,NA,NA,9245791,NA
Guinea,GIN,2006,NA,NA,9441133,NA
Guinea,GIN,2007,NA,NA,9662233,NA
Guinea,GIN,2008,NA,NA,9898822,NA
Guinea,GIN,2009,NA,NA,10143493,NA
Guinea,GIN,2010,NA,NA,10396041,NA
Guinea,GIN,2011,NA,NA,10656766,NA
Guinea,GIN,2012,NA,NA,10921531,NA
Guinea,GIN,2013,NA,NA,11191827,NA
Guinea,GIN,2014,NA,NA,11472868,NA
Guinea,GIN,2015,NA,NA,11767021,NA
Guinea,GIN,2016,NA,NA,12072983,NA
Guinea,GIN,2017,NA,NA,12385616,NA
Guinea,GIN,2018,NA,NA,12704736,NA
Guinea,GIN,2019,NA,NA,13034294,NA
Guinea,GIN,2020,NA,NA,13371136,NA
Guinea,GIN,2021,NA,NA,13710470,NA
Guinea,GIN,2022,NA,NA,14055075,NA
Guinea,GIN,2023,NA,NA,14405424,Africa
Guinea-Bissau,GNB,-10000,NA,NA,194,NA
Guinea-Bissau,GNB,-9000,NA,NA,291,NA
Guinea-Bissau,GNB,-8000,NA,NA,437,NA
Guinea-Bissau,GNB,-7000,NA,NA,656,NA
Guinea-Bissau,GNB,-6000,NA,NA,984,NA
Guinea-Bissau,GNB,-5000,NA,NA,1476,NA
Guinea-Bissau,GNB,-4000,NA,NA,2214,NA
Guinea-Bissau,GNB,-3000,NA,NA,3322,NA
Guinea-Bissau,GNB,-2000,NA,NA,4983,NA
Guinea-Bissau,GNB,-1000,NA,NA,7474,NA
Guinea-Bissau,GNB,0,NA,NA,11212,NA
Guinea-Bissau,GNB,100,NA,NA,12814,NA
Guinea-Bissau,GNB,200,NA,NA,14644,NA
Guinea-Bissau,GNB,300,NA,NA,16736,NA
Guinea-Bissau,GNB,400,NA,NA,19127,NA
Guinea-Bissau,GNB,500,NA,NA,21860,NA
Guinea-Bissau,GNB,600,NA,NA,24983,NA
Guinea-Bissau,GNB,700,NA,NA,28552,NA
Guinea-Bissau,GNB,800,NA,NA,32631,NA
Guinea-Bissau,GNB,900,NA,NA,37293,NA
Guinea-Bissau,GNB,1000,NA,NA,42620,NA
Guinea-Bissau,GNB,1100,NA,NA,48709,NA
Guinea-Bissau,GNB,1200,NA,NA,55667,NA
Guinea-Bissau,GNB,1300,NA,NA,63620,NA
Guinea-Bissau,GNB,1400,NA,NA,72708,NA
Guinea-Bissau,GNB,1500,NA,NA,83095,NA
Guinea-Bissau,GNB,1600,NA,NA,94966,NA
Guinea-Bissau,GNB,1700,NA,NA,108533,NA
Guinea-Bissau,GNB,1710,NA,NA,110208,NA
Guinea-Bissau,GNB,1720,NA,NA,111981,NA
Guinea-Bissau,GNB,1730,NA,NA,113862,NA
Guinea-Bissau,GNB,1740,NA,NA,115864,NA
Guinea-Bissau,GNB,1750,NA,NA,117999,NA
Guinea-Bissau,GNB,1760,NA,NA,120284,NA
Guinea-Bissau,GNB,1770,NA,NA,122739,NA
Guinea-Bissau,GNB,1780,NA,NA,125386,NA
Guinea-Bissau,GNB,1790,NA,NA,128253,NA
Guinea-Bissau,GNB,1800,NA,NA,218167,NA
Guinea-Bissau,GNB,1801,NA,NA,218167,NA
Guinea-Bissau,GNB,1802,NA,NA,218167,NA
Guinea-Bissau,GNB,1803,NA,NA,218167,NA
Guinea-Bissau,GNB,1804,NA,NA,218167,NA
Guinea-Bissau,GNB,1805,NA,NA,218167,NA
Guinea-Bissau,GNB,1806,NA,NA,218167,NA
Guinea-Bissau,GNB,1807,NA,NA,218167,NA
Guinea-Bissau,GNB,1808,NA,NA,218167,NA
Guinea-Bissau,GNB,1809,NA,NA,218167,NA
Guinea-Bissau,GNB,1810,NA,NA,218167,NA
Guinea-Bissau,GNB,1811,NA,NA,218167,NA
Guinea-Bissau,GNB,1812,NA,NA,218167,NA
Guinea-Bissau,GNB,1813,NA,NA,218167,NA
Guinea-Bissau,GNB,1814,NA,NA,218167,NA
Guinea-Bissau,GNB,1815,NA,NA,218167,NA
Guinea-Bissau,GNB,1816,NA,NA,218167,NA
Guinea-Bissau,GNB,1817,NA,NA,218167,NA
Guinea-Bissau,GNB,1818,NA,NA,218167,NA
Guinea-Bissau,GNB,1819,NA,NA,218115,NA
Guinea-Bissau,GNB,1820,NA,NA,218011,NA
Guinea-Bissau,GNB,1821,NA,NA,217856,NA
Guinea-Bissau,GNB,1822,NA,NA,217648,NA
Guinea-Bissau,GNB,1823,NA,NA,217389,NA
Guinea-Bissau,GNB,1824,NA,NA,217130,NA
Guinea-Bissau,GNB,1825,NA,NA,216872,NA
Guinea-Bissau,GNB,1826,NA,NA,216614,NA
Guinea-Bissau,GNB,1827,NA,NA,216356,NA
Guinea-Bissau,GNB,1828,NA,NA,216098,NA
Guinea-Bissau,GNB,1829,NA,NA,215841,NA
Guinea-Bissau,GNB,1830,NA,NA,215584,NA
Guinea-Bissau,GNB,1831,NA,NA,215327,NA
Guinea-Bissau,GNB,1832,NA,NA,215071,NA
Guinea-Bissau,GNB,1833,NA,NA,214815,NA
Guinea-Bissau,GNB,1834,NA,NA,214559,NA
Guinea-Bissau,GNB,1835,NA,NA,214304,NA
Guinea-Bissau,GNB,1836,NA,NA,214048,NA
Guinea-Bissau,GNB,1837,NA,NA,213794,NA
Guinea-Bissau,GNB,1838,NA,NA,213539,NA
Guinea-Bissau,GNB,1839,NA,NA,213285,NA
Guinea-Bissau,GNB,1840,NA,NA,213031,NA
Guinea-Bissau,GNB,1841,NA,NA,212777,NA
Guinea-Bissau,GNB,1842,NA,NA,212524,NA
Guinea-Bissau,GNB,1843,NA,NA,212271,NA
Guinea-Bissau,GNB,1844,NA,NA,212018,NA
Guinea-Bissau,GNB,1845,NA,NA,211766,NA
Guinea-Bissau,GNB,1846,NA,NA,211514,NA
Guinea-Bissau,GNB,1847,NA,NA,211262,NA
Guinea-Bissau,GNB,1848,NA,NA,211010,NA
Guinea-Bissau,GNB,1849,NA,NA,210936,NA
Guinea-Bissau,GNB,1850,NA,NA,211038,NA
Guinea-Bissau,GNB,1851,NA,NA,211574,NA
Guinea-Bissau,GNB,1852,NA,NA,212290,NA
Guinea-Bissau,GNB,1853,NA,NA,213185,NA
Guinea-Bissau,GNB,1854,NA,NA,214083,NA
Guinea-Bissau,GNB,1855,NA,NA,214985,NA
Guinea-Bissau,GNB,1856,NA,NA,215890,NA
Guinea-Bissau,GNB,1857,NA,NA,216799,NA
Guinea-Bissau,GNB,1858,NA,NA,217712,NA
Guinea-Bissau,GNB,1859,NA,NA,218671,NA
Guinea-Bissau,GNB,1860,NA,NA,219679,NA
Guinea-Bissau,GNB,1861,NA,NA,220735,NA
Guinea-Bissau,GNB,1862,NA,NA,221840,NA
Guinea-Bissau,GNB,1863,NA,NA,222994,NA
Guinea-Bissau,GNB,1864,NA,NA,224154,NA
Guinea-Bissau,GNB,1865,NA,NA,225319,NA
Guinea-Bissau,GNB,1866,NA,NA,226490,NA
Guinea-Bissau,GNB,1867,NA,NA,227667,NA
Guinea-Bissau,GNB,1868,NA,NA,228850,NA
Guinea-Bissau,GNB,1869,NA,NA,230177,NA
Guinea-Bissau,GNB,1870,NA,NA,231651,NA
Guinea-Bissau,GNB,1871,NA,NA,233273,NA
Guinea-Bissau,GNB,1872,NA,NA,235046,NA
Guinea-Bissau,GNB,1873,NA,NA,236971,NA
Guinea-Bissau,GNB,1874,NA,NA,238912,NA
Guinea-Bissau,GNB,1875,NA,NA,240869,NA
Guinea-Bissau,GNB,1876,NA,NA,242841,NA
Guinea-Bissau,GNB,1877,NA,NA,244829,NA
Guinea-Bissau,GNB,1878,NA,NA,246833,NA
Guinea-Bissau,GNB,1879,NA,NA,248853,NA
Guinea-Bissau,GNB,1880,NA,NA,250889,NA
Guinea-Bissau,GNB,1881,NA,NA,252941,NA
Guinea-Bissau,GNB,1882,NA,NA,255010,NA
Guinea-Bissau,GNB,1883,NA,NA,257095,NA
Guinea-Bissau,GNB,1884,NA,NA,259198,NA
Guinea-Bissau,GNB,1885,NA,NA,261317,NA
Guinea-Bissau,GNB,1886,NA,NA,263452,NA
Guinea-Bissau,GNB,1887,NA,NA,265606,NA
Guinea-Bissau,GNB,1888,NA,NA,267776,NA
Guinea-Bissau,GNB,1889,NA,NA,269963,NA
Guinea-Bissau,GNB,1890,NA,NA,272169,NA
Guinea-Bissau,GNB,1891,NA,NA,274391,NA
Guinea-Bissau,GNB,1892,NA,NA,276632,NA
Guinea-Bissau,GNB,1893,NA,NA,278890,NA
Guinea-Bissau,GNB,1894,NA,NA,281167,NA
Guinea-Bissau,GNB,1895,NA,NA,283462,NA
Guinea-Bissau,GNB,1896,NA,NA,285775,NA
Guinea-Bissau,GNB,1897,NA,NA,288106,NA
Guinea-Bissau,GNB,1898,NA,NA,290457,NA
Guinea-Bissau,GNB,1899,NA,NA,292826,NA
Guinea-Bissau,GNB,1900,NA,NA,295214,NA
Guinea-Bissau,GNB,1901,NA,NA,297621,NA
Guinea-Bissau,GNB,1902,NA,NA,300047,NA
Guinea-Bissau,GNB,1903,NA,NA,302493,NA
Guinea-Bissau,GNB,1904,NA,NA,304958,NA
Guinea-Bissau,GNB,1905,NA,NA,307443,NA
Guinea-Bissau,GNB,1906,NA,NA,309947,NA
Guinea-Bissau,GNB,1907,NA,NA,312472,NA
Guinea-Bissau,GNB,1908,NA,NA,315017,NA
Guinea-Bissau,GNB,1909,NA,NA,317518,NA
Guinea-Bissau,GNB,1910,NA,NA,319975,NA
Guinea-Bissau,GNB,1911,NA,NA,322386,NA
Guinea-Bissau,GNB,1912,NA,NA,324751,NA
Guinea-Bissau,GNB,1913,NA,NA,327069,NA
Guinea-Bissau,GNB,1914,NA,NA,329403,NA
Guinea-Bissau,GNB,1915,NA,NA,331753,NA
Guinea-Bissau,GNB,1916,NA,NA,334119,NA
Guinea-Bissau,GNB,1917,NA,NA,336502,NA
Guinea-Bissau,GNB,1918,NA,NA,338521,NA
Guinea-Bissau,GNB,1919,NA,NA,341169,NA
Guinea-Bissau,GNB,1920,NA,NA,344458,NA
Guinea-Bissau,GNB,1921,NA,NA,348403,NA
Guinea-Bissau,GNB,1922,NA,NA,353016,NA
Guinea-Bissau,GNB,1923,NA,NA,358311,NA
Guinea-Bissau,GNB,1924,NA,NA,363686,NA
Guinea-Bissau,GNB,1925,NA,NA,369141,NA
Guinea-Bissau,GNB,1926,NA,NA,374678,NA
Guinea-Bissau,GNB,1927,NA,NA,380299,NA
Guinea-Bissau,GNB,1928,NA,NA,386003,NA
Guinea-Bissau,GNB,1929,NA,NA,391714,NA
Guinea-Bissau,GNB,1930,NA,NA,397429,NA
Guinea-Bissau,GNB,1931,NA,NA,403149,NA
Guinea-Bissau,GNB,1932,NA,NA,408871,NA
Guinea-Bissau,GNB,1933,NA,NA,414595,NA
Guinea-Bissau,GNB,1934,NA,NA,420400,NA
Guinea-Bissau,GNB,1935,NA,NA,426285,NA
Guinea-Bissau,GNB,1936,NA,NA,432253,NA
Guinea-Bissau,GNB,1937,NA,NA,438305,NA
Guinea-Bissau,GNB,1938,NA,NA,444441,NA
Guinea-Bissau,GNB,1939,NA,NA,451029,NA
Guinea-Bissau,GNB,1940,NA,NA,458081,NA
Guinea-Bissau,GNB,1941,NA,NA,465610,NA
Guinea-Bissau,GNB,1942,NA,NA,473631,NA
Guinea-Bissau,GNB,1943,NA,NA,482156,NA
Guinea-Bissau,GNB,1944,NA,NA,490835,NA
Guinea-Bissau,GNB,1945,NA,NA,499670,NA
Guinea-Bissau,GNB,1946,NA,NA,508664,NA
Guinea-Bissau,GNB,1947,NA,NA,517820,NA
Guinea-Bissau,GNB,1948,NA,NA,527141,NA
Guinea-Bissau,GNB,1949,NA,NA,535679,NA
Guinea-Bissau,GNB,1950,NA,NA,543581,NA
Guinea-Bissau,GNB,1951,NA,NA,549696,NA
Guinea-Bissau,GNB,1952,NA,NA,553876,NA
Guinea-Bissau,GNB,1953,NA,NA,557584,NA
Guinea-Bissau,GNB,1954,NA,NA,560933,NA
Guinea-Bissau,GNB,1955,NA,NA,564025,NA
Guinea-Bissau,GNB,1956,NA,NA,566933,NA
Guinea-Bissau,GNB,1957,NA,NA,569707,NA
Guinea-Bissau,GNB,1958,NA,NA,572382,NA
Guinea-Bissau,GNB,1959,NA,NA,574989,NA
Guinea-Bissau,GNB,1960,NA,NA,577599,NA
Guinea-Bissau,GNB,1961,NA,NA,582497,NA
Guinea-Bissau,GNB,1962,NA,NA,589430,NA
Guinea-Bissau,GNB,1963,NA,NA,594382,NA
Guinea-Bissau,GNB,1964,NA,NA,588505,NA
Guinea-Bissau,GNB,1965,NA,NA,574974,NA
Guinea-Bissau,GNB,1966,NA,NA,566869,NA
Guinea-Bissau,GNB,1967,NA,NA,568964,NA
Guinea-Bissau,GNB,1968,NA,NA,578127,NA
Guinea-Bissau,GNB,1969,NA,NA,581587,NA
Guinea-Bissau,GNB,1970,NA,NA,584356,NA
Guinea-Bissau,GNB,1971,NA,NA,586183,NA
Guinea-Bissau,GNB,1972,NA,NA,586590,NA
Guinea-Bissau,GNB,1973,NA,NA,592766,NA
Guinea-Bissau,GNB,1974,NA,NA,613295,NA
Guinea-Bissau,GNB,1975,NA,NA,650919,NA
Guinea-Bissau,GNB,1976,NA,NA,694136,NA
Guinea-Bissau,GNB,1977,NA,NA,741752,NA
Guinea-Bissau,GNB,1978,NA,NA,791644,NA
Guinea-Bissau,GNB,1979,NA,NA,819831,NA
Guinea-Bissau,GNB,1980,NA,NA,829260,NA
Guinea-Bissau,GNB,1981,NA,NA,842388,NA
Guinea-Bissau,GNB,1982,NA,NA,855857,NA
Guinea-Bissau,GNB,1983,NA,NA,869546,NA
Guinea-Bissau,GNB,1984,NA,NA,883480,NA
Guinea-Bissau,GNB,1985,NA,NA,897648,NA
Guinea-Bissau,GNB,1986,NA,NA,912074,NA
Guinea-Bissau,GNB,1987,NA,NA,926826,NA
Guinea-Bissau,GNB,1988,NA,NA,942018,NA
Guinea-Bissau,GNB,1989,NA,NA,957737,NA
Guinea-Bissau,GNB,1990,NA,NA,973638,NA
Guinea-Bissau,GNB,1991,NA,NA,994595,NA
Guinea-Bissau,GNB,1992,NA,NA,1024313,NA
Guinea-Bissau,GNB,1993,NA,NA,1058703,NA
Guinea-Bissau,GNB,1994,NA,NA,1091990,NA
Guinea-Bissau,GNB,1995,NA,NA,1119904,NA
Guinea-Bissau,GNB,1996,NA,NA,1143493,NA
Guinea-Bissau,GNB,1997,NA,NA,1165497,NA
Guinea-Bissau,GNB,1998,NA,NA,1187431,NA
Guinea-Bissau,GNB,1999,NA,NA,1210169,NA
Guinea-Bissau,GNB,2000,NA,NA,1234697,NA
Guinea-Bissau,GNB,2001,NA,NA,1261231,NA
Guinea-Bissau,GNB,2002,NA,NA,1289260,NA
Guinea-Bissau,GNB,2003,NA,NA,1318762,NA
Guinea-Bissau,GNB,2004,NA,NA,1349521,NA
Guinea-Bissau,GNB,2005,NA,NA,1381545,NA
Guinea-Bissau,GNB,2006,NA,NA,1415265,NA
Guinea-Bissau,GNB,2007,NA,NA,1450941,NA
Guinea-Bissau,GNB,2008,NA,NA,1488010,NA
Guinea-Bissau,GNB,2009,NA,NA,1526331,NA
Guinea-Bissau,GNB,2010,NA,NA,1566293,NA
Guinea-Bissau,GNB,2011,NA,NA,1608028,NA
Guinea-Bissau,GNB,2012,NA,NA,1651385,NA
Guinea-Bissau,GNB,2013,NA,NA,1695931,NA
Guinea-Bissau,GNB,2014,NA,NA,1741074,NA
Guinea-Bissau,GNB,2015,NA,NA,1786411,NA
Guinea-Bissau,GNB,2016,NA,NA,1831846,NA
Guinea-Bissau,GNB,2017,NA,NA,1877018,NA
Guinea-Bissau,GNB,2018,NA,NA,1922119,NA
Guinea-Bissau,GNB,2019,NA,NA,1967654,NA
Guinea-Bissau,GNB,2020,NA,NA,2013212,NA
Guinea-Bissau,GNB,2021,NA,NA,2058795,NA
Guinea-Bissau,GNB,2022,NA,NA,2105479,NA
Guinea-Bissau,GNB,2023,NA,NA,2153292,Africa
Guyana,GUY,-10000,NA,NA,5,NA
Guyana,GUY,-9000,NA,NA,10,NA
Guyana,GUY,-8000,NA,NA,20,NA
Guyana,GUY,-7000,NA,NA,41,NA
Guyana,GUY,-6000,NA,NA,83,NA
Guyana,GUY,-5000,NA,NA,167,NA
Guyana,GUY,-4000,NA,NA,335,NA
Guyana,GUY,-3000,NA,NA,671,NA
Guyana,GUY,-2000,NA,NA,1342,NA
Guyana,GUY,-1000,NA,NA,2684,NA
Guyana,GUY,0,NA,NA,5368,NA
Guyana,GUY,100,NA,NA,6710,NA
Guyana,GUY,200,NA,NA,8388,NA
Guyana,GUY,300,NA,NA,10485,NA
Guyana,GUY,400,NA,NA,13107,NA
Guyana,GUY,500,NA,NA,16384,NA
Guyana,GUY,600,NA,NA,20480,NA
Guyana,GUY,700,NA,NA,25600,NA
Guyana,GUY,800,NA,NA,32000,NA
Guyana,GUY,900,NA,NA,40000,NA
Guyana,GUY,1000,NA,NA,50000,NA
Guyana,GUY,1100,NA,NA,55000,NA
Guyana,GUY,1200,NA,NA,60000,NA
Guyana,GUY,1300,NA,NA,70000,NA
Guyana,GUY,1400,NA,NA,80000,NA
Guyana,GUY,1500,NA,NA,90000,NA
Guyana,GUY,1600,NA,NA,90000,NA
Guyana,GUY,1700,NA,NA,99759,NA
Guyana,GUY,1710,NA,NA,104510,NA
Guyana,GUY,1720,NA,NA,109486,NA
Guyana,GUY,1730,NA,NA,114700,NA
Guyana,GUY,1740,NA,NA,120162,NA
Guyana,GUY,1750,NA,NA,125884,NA
Guyana,GUY,1760,NA,NA,131878,NA
Guyana,GUY,1770,NA,NA,138158,NA
Guyana,GUY,1780,NA,NA,144737,NA
Guyana,GUY,1790,NA,NA,151630,NA
Guyana,GUY,1800,NA,NA,166034,NA
Guyana,GUY,1801,NA,NA,166034,NA
Guyana,GUY,1802,NA,NA,166034,NA
Guyana,GUY,1803,NA,NA,166034,NA
Guyana,GUY,1804,NA,NA,166034,NA
Guyana,GUY,1805,NA,NA,166034,NA
Guyana,GUY,1806,NA,NA,166034,NA
Guyana,GUY,1807,NA,NA,166034,NA
Guyana,GUY,1808,NA,NA,166034,NA
Guyana,GUY,1809,NA,NA,166034,NA
Guyana,GUY,1810,NA,NA,166034,NA
Guyana,GUY,1811,NA,NA,166034,NA
Guyana,GUY,1812,NA,NA,166034,NA
Guyana,GUY,1813,NA,NA,166034,NA
Guyana,GUY,1814,NA,NA,166034,NA
Guyana,GUY,1815,NA,NA,166034,NA
Guyana,GUY,1816,NA,NA,166034,NA
Guyana,GUY,1817,NA,NA,166034,NA
Guyana,GUY,1818,NA,NA,166034,NA
Guyana,GUY,1819,NA,NA,165170,NA
Guyana,GUY,1820,NA,NA,163465,NA
Guyana,GUY,1821,NA,NA,160940,NA
Guyana,GUY,1822,NA,NA,157617,NA
Guyana,GUY,1823,NA,NA,153516,NA
Guyana,GUY,1824,NA,NA,149522,NA
Guyana,GUY,1825,NA,NA,145632,NA
Guyana,GUY,1826,NA,NA,141843,NA
Guyana,GUY,1827,NA,NA,138153,NA
Guyana,GUY,1828,NA,NA,134558,NA
Guyana,GUY,1829,NA,NA,131057,NA
Guyana,GUY,1830,NA,NA,127648,NA
Guyana,GUY,1831,NA,NA,124327,NA
Guyana,GUY,1832,NA,NA,121092,NA
Guyana,GUY,1833,NA,NA,117942,NA
Guyana,GUY,1834,NA,NA,114873,NA
Guyana,GUY,1835,NA,NA,111885,NA
Guyana,GUY,1836,NA,NA,108974,NA
Guyana,GUY,1837,NA,NA,106139,NA
Guyana,GUY,1838,NA,NA,103377,NA
Guyana,GUY,1839,NA,NA,101728,NA
Guyana,GUY,1840,NA,NA,101190,NA
Guyana,GUY,1841,NA,NA,101764,NA
Guyana,GUY,1842,NA,NA,103450,NA
Guyana,GUY,1843,NA,NA,106250,NA
Guyana,GUY,1844,NA,NA,109126,NA
Guyana,GUY,1845,NA,NA,112080,NA
Guyana,GUY,1846,NA,NA,115113,NA
Guyana,GUY,1847,NA,NA,118229,NA
Guyana,GUY,1848,NA,NA,121429,NA
Guyana,GUY,1849,NA,NA,124397,NA
Guyana,GUY,1850,NA,NA,127122,NA
Guyana,GUY,1851,NA,NA,129537,NA
Guyana,GUY,1852,NA,NA,131684,NA
Guyana,GUY,1853,NA,NA,133552,NA
Guyana,GUY,1854,NA,NA,135446,NA
Guyana,GUY,1855,NA,NA,137367,NA
Guyana,GUY,1856,NA,NA,139315,NA
Guyana,GUY,1857,NA,NA,141290,NA
Guyana,GUY,1858,NA,NA,143294,NA
Guyana,GUY,1859,NA,NA,145688,NA
Guyana,GUY,1860,NA,NA,148488,NA
Guyana,GUY,1861,NA,NA,151708,NA
Guyana,GUY,1862,NA,NA,155365,NA
Guyana,GUY,1863,NA,NA,159475,NA
Guyana,GUY,1864,NA,NA,163693,NA
Guyana,GUY,1865,NA,NA,168024,NA
Guyana,GUY,1866,NA,NA,172469,NA
Guyana,GUY,1867,NA,NA,177031,NA
Guyana,GUY,1868,NA,NA,181714,NA
Guyana,GUY,1869,NA,NA,186526,NA
Guyana,GUY,1870,NA,NA,191470,NA
Guyana,GUY,1871,NA,NA,196550,NA
Guyana,GUY,1872,NA,NA,201770,NA
Guyana,GUY,1873,NA,NA,207133,NA
Guyana,GUY,1874,NA,NA,212639,NA
Guyana,GUY,1875,NA,NA,218291,NA
Guyana,GUY,1876,NA,NA,224093,NA
Guyana,GUY,1877,NA,NA,230050,NA
Guyana,GUY,1878,NA,NA,236165,NA
Guyana,GUY,1879,NA,NA,241588,NA
Guyana,GUY,1880,NA,NA,246293,NA
Guyana,GUY,1881,NA,NA,250254,NA
Guyana,GUY,1882,NA,NA,253442,NA
Guyana,GUY,1883,NA,NA,255830,NA
Guyana,GUY,1884,NA,NA,258241,NA
Guyana,GUY,1885,NA,NA,260674,NA
Guyana,GUY,1886,NA,NA,263130,NA
Guyana,GUY,1887,NA,NA,265608,NA
Guyana,GUY,1888,NA,NA,268111,NA
Guyana,GUY,1889,NA,NA,270624,NA
Guyana,GUY,1890,NA,NA,273149,NA
Guyana,GUY,1891,NA,NA,275685,NA
Guyana,GUY,1892,NA,NA,278232,NA
Guyana,GUY,1893,NA,NA,280790,NA
Guyana,GUY,1894,NA,NA,283372,NA
Guyana,GUY,1895,NA,NA,285977,NA
Guyana,GUY,1896,NA,NA,288607,NA
Guyana,GUY,1897,NA,NA,291260,NA
Guyana,GUY,1898,NA,NA,293938,NA
Guyana,GUY,1899,NA,NA,296024,NA
Guyana,GUY,1900,NA,NA,297513,NA
Guyana,GUY,1901,NA,NA,298400,NA
Guyana,GUY,1902,NA,NA,298682,NA
Guyana,GUY,1903,NA,NA,298353,NA
Guyana,GUY,1904,NA,NA,298025,NA
Guyana,GUY,1905,NA,NA,297697,NA
Guyana,GUY,1906,NA,NA,297369,NA
Guyana,GUY,1907,NA,NA,297041,NA
Guyana,GUY,1908,NA,NA,296714,NA
Guyana,GUY,1909,NA,NA,296426,NA
Guyana,GUY,1910,NA,NA,296177,NA
Guyana,GUY,1911,NA,NA,295967,NA
Guyana,GUY,1912,NA,NA,295796,NA
Guyana,GUY,1913,NA,NA,295663,NA
Guyana,GUY,1914,NA,NA,295531,NA
Guyana,GUY,1915,NA,NA,295399,NA
Guyana,GUY,1916,NA,NA,295266,NA
Guyana,GUY,1917,NA,NA,295134,NA
Guyana,GUY,1918,NA,NA,295134,NA
Guyana,GUY,1919,NA,NA,295269,NA
Guyana,GUY,1920,NA,NA,295538,NA
Guyana,GUY,1921,NA,NA,295943,NA
Guyana,GUY,1922,NA,NA,296483,NA
Guyana,GUY,1923,NA,NA,297158,NA
Guyana,GUY,1924,NA,NA,297836,NA
Guyana,GUY,1925,NA,NA,298514,NA
Guyana,GUY,1926,NA,NA,299195,NA
Guyana,GUY,1927,NA,NA,299877,NA
Guyana,GUY,1928,NA,NA,300560,NA
Guyana,GUY,1929,NA,NA,301772,NA
Guyana,GUY,1930,NA,NA,303521,NA
Guyana,GUY,1931,NA,NA,305812,NA
Guyana,GUY,1932,NA,NA,308654,NA
Guyana,GUY,1933,NA,NA,312054,NA
Guyana,GUY,1934,NA,NA,315490,NA
Guyana,GUY,1935,NA,NA,318965,NA
Guyana,GUY,1936,NA,NA,322478,NA
Guyana,GUY,1937,NA,NA,326029,NA
Guyana,GUY,1938,NA,NA,329620,NA
Guyana,GUY,1939,NA,NA,333936,NA
Guyana,GUY,1940,NA,NA,339001,NA
Guyana,GUY,1941,NA,NA,344836,NA
Guyana,GUY,1942,NA,NA,351466,NA
Guyana,GUY,1943,NA,NA,358915,NA
Guyana,GUY,1944,NA,NA,366522,NA
Guyana,GUY,1945,NA,NA,374291,NA
Guyana,GUY,1946,NA,NA,382223,NA
Guyana,GUY,1947,NA,NA,390324,NA
Guyana,GUY,1948,NA,NA,398597,NA
Guyana,GUY,1949,NA,NA,407716,NA
Guyana,GUY,1950,NA,NA,418002,NA
Guyana,GUY,1951,NA,NA,429066,NA
Guyana,GUY,1952,NA,NA,441194,NA
Guyana,GUY,1953,NA,NA,454514,NA
Guyana,GUY,1954,NA,NA,468951,NA
Guyana,GUY,1955,NA,NA,484326,NA
Guyana,GUY,1956,NA,NA,500528,NA
Guyana,GUY,1957,NA,NA,517468,NA
Guyana,GUY,1958,NA,NA,535026,NA
Guyana,GUY,1959,NA,NA,553015,NA
Guyana,GUY,1960,NA,NA,569108,NA
Guyana,GUY,1961,NA,NA,582535,NA
Guyana,GUY,1962,NA,NA,595413,NA
Guyana,GUY,1963,NA,NA,608498,NA
Guyana,GUY,1964,NA,NA,621719,NA
Guyana,GUY,1965,NA,NA,635085,NA
Guyana,GUY,1966,NA,NA,648608,NA
Guyana,GUY,1967,NA,NA,662261,NA
Guyana,GUY,1968,NA,NA,676129,NA
Guyana,GUY,1969,NA,NA,690183,NA
Guyana,GUY,1970,NA,NA,702653,NA
