"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"1896","1/8/2010","Youth in Revolt",1.8e+07,15285588,19685588,"Weinstein/Dimension","R","Comedy"
"1897","7/25/2014","And So It Goes",1.8e+07,15160801,17868801,"Clarius Entertainment","PG-13","Comedy"
"1898","7/10/2009","I Love You, Beth Cooper",1.8e+07,14800725,16382538,"20th Century Fox","PG-13","Comedy"
"1899","1/31/2014","Labor Day",1.8e+07,13371528,14189810,"Paramount Pictures","PG-13","Drama"
"1900","9/26/1997","The Ice Storm",1.8e+07,8038061,16011975,"Fox Searchlight","R","Drama"
"1901","10/15/2004","Being Julia",1.8e+07,7739049,14488705,"Sony Pictures","R","Drama"
"1902","3/22/1989","Troop Beverly Hills",1.8e+07,7190505,7190505,"Sony Pictures",NA,"Comedy"
"1903","2/21/1986","Nine 1/2 Weeks",1.8e+07,6734844,6734844,"MGM",NA,"Drama"
"1904","1/15/2010","The Last Station",1.8e+07,6617867,15696146,"Sony Pictures Classics","R","Drama"
"1905","6/26/1981","Dragonslayer",1.8e+07,6e+06,6e+06,"Paramount Pictures",NA,"Action"
"1906","9/30/1994","Ed Wood",1.8e+07,5828466,5828466,"Walt Disney","R","Comedy"
"1907","6/6/2008","Mongol",1.8e+07,5705761,27147349,"Picturehouse","R","Drama"
"1908","10/8/2008","RocknRolla",1.8e+07,5700626,27794339,"Warner Bros.","R","Action"
"1909","6/25/1982","Megaforce",1.8e+07,5675599,5675599,"20th Century Fox",NA,"Action"
"1910","8/20/2010","Mao's Last Dancer",1.8e+07,4806750,25941437,"Samuel Goldwyn Films","PG","Drama"
"1911","4/11/2014","The Railway Man",1.8e+07,4438438,23910210,"Weinstein Co.","R","Drama"
"1912","12/29/1995","Restoration",1.8e+07,4100000,4100000,"Miramax","R","Drama"
"1913","3/18/2016","Midnight Special",1.8e+07,3712282,7680250,"Warner Bros.","PG-13","Drama"
"1914","11/25/2016","Miss Sloane",1.8e+07,3500605,7727952,"EuropaCorp","R","Drama"
"1915","3/17/2017","T2: Trainspotting",1.8e+07,2402004,42091497,"Sony Pictures","R","Drama"
"1916","4/25/1986","8 Million Ways to Die",1.8e+07,1305114,1305114,"Sony Pictures",NA,"Action"
"1917","9/22/2006","Renaissance",1.8e+07,70644,2401413,"Miramax","R","Action"
"1918","4/15/2016","I Am Wrath",1.8e+07,0,309608,"Saban Films","R","Action"
"1919","8/22/2014","The Prince",1.8e+07,0,0,"Lionsgate","R","Action"
"1920","6/28/1985","Red Sonja",17900000,6905861,6908640,"MGM","PG-13","Action"
"1921","8/17/2007","Superbad",17500000,121463226,169955142,"Sony Pictures","R","Comedy"
"1922","2/20/2009","Madea Goes To Jail",17500000,90508336,90508336,"Lionsgate","PG-13","Comedy"
"1923","2/14/2008","Step Up 2 the Streets",17500000,58017783,148586910,"Walt Disney","PG-13","Drama"
"1924","1/13/2006","Hoodwinked",17500000,51386611,109843390,"Weinstein Co.","PG","Adventure"
"1925","11/21/2007","Hitman",17500000,39687694,99135571,"20th Century Fox","R","Action"
"1926","12/22/2004","Hotel Rwanda",17500000,23519128,36521223,"MGM","PG-13","Drama"
"1927","8/25/2006","Beerfest",17500000,19185184,20159316,"Warner Bros.","R","Comedy"
"1928","4/25/2003","City of Ghosts",17500000,325491,325491,"MGM","R","Drama"
"1929","4/6/2018","A Quiet Place",1.7e+07,188024361,334524361,"Paramount Pictures","PG-13","Horror"
"1930","8/10/2001","The Others",1.7e+07,96522687,207765056,"Miramax","PG-13","Horror"
"1931","7/18/1986","Aliens",1.7e+07,85160248,183316455,"20th Century Fox","R","Action"
"1932","8/13/2014","Let’s Be Cops",1.7e+07,82390774,136890774,"20th Century Fox","R","Comedy"
"1933","10/17/1997","I Know What You Did Last Summer",1.7e+07,72250091,125250091,"Sony Pictures","R","Horror"
"1934","10/22/2004","Sideways",1.7e+07,71502303,109793192,"Fox Searchlight","R","Drama"
"1935","11/15/2013","The Best Man Holiday",1.7e+07,70525195,72835710,"Universal","R","Comedy"
"1936","9/28/2012","Pitch Perfect",1.7e+07,65001093,116044347,"Universal","PG-13","Comedy"
"1937","8/5/1998","Halloween: H2O",1.7e+07,55041738,55041738,"Miramax","R","Horror"
"1938","4/5/2013","Evil Dead",1.7e+07,54239856,97778356,"Sony Pictures","R","Horror"
"1939","8/27/2004","Jet Li's Hero",1.7e+07,53652140,177535958,"Miramax","PG-13","Action"
"1940","10/29/2010","Saw 3D",1.7e+07,45710178,133735284,"Lionsgate","R","Horror"
"1941","2/20/2015","McFarland, USA",1.7e+07,44480275,45707924,"Walt Disney","PG","Drama"
"1942","11/11/2016","Almost Christmas",1.7e+07,42065185,42493506,"Universal","PG-13","Drama"
"1943","3/10/2006","The Hills Have Eyes",1.7e+07,41778863,70355813,"Fox Searchlight","R","Horror"
"1944","10/10/2003","Good Boy!",1.7e+07,37667746,45312217,"MGM","PG","Adventure"
"1945","1/26/2007","Smokin' Aces",1.7e+07,35662731,57263440,"Universal","R","Comedy"
"1946","10/2/1998","A Night at the Roxbury",1.7e+07,30331165,30331165,"Paramount Pictures","PG-13","Comedy"
"1947","3/4/2011","Beastly",1.7e+07,27865571,38028230,"CBS Films","PG-13","Drama"
"1948","7/9/1982","Tron",1.7e+07,26918576,26918576,"Walt Disney",NA,"Action"
"1949","8/20/2010","Lottery Ticket",1.7e+07,24719879,24719879,"Warner Bros.","PG-13","Comedy"
"1950","9/5/2003","Dickie Roberts: Former Child Star",1.7e+07,22734486,23734486,"Paramount Pictures","PG-13","Comedy"
"1951","3/31/2006","ATL",1.7e+07,21170563,21170563,"Warner Bros.","PG-13","Comedy"
"1952","8/24/2001","Summer Catch",1.7e+07,19693891,19693891,"Warner Bros.","PG-13","Comedy"
"1953","12/11/1998","A Simple Plan",1.7e+07,16316273,16316273,"Paramount Pictures","R","Drama"
"1954","11/27/2002","Wes Craven Presents: They",1.7e+07,12840842,16140842,"Miramax/Dimension","PG-13","Horror"
"1955","7/24/1987","Superman IV: The Quest for Peace",1.7e+07,11227824,11227824,"Warner Bros.","PG","Action"
"1956","1/25/2008","How She Move",1.7e+07,7070641,8607815,"Paramount Vantage","PG-13","Drama"
"1957","2/24/2006","Running Scared",1.7e+07,6855137,9729088,"New Line","R","Action"
"1958","8/24/2012","The Apparition",1.7e+07,4936819,10637281,"Warner Bros.","PG-13","Horror"
"1959","4/30/2004","Bobby Jones: Stroke of Genius",1.7e+07,2694071,2694071,"Film Foundry","PG","Drama"
"1960","12/25/2010","L'illusionniste",1.7e+07,2231474,8609949,"Sony Pictures Classics","PG","Adventure"
"1961","1/1/1981","Roar",1.7e+07,2110050,2110050,NA,"PG","Adventure"
"1962","10/17/2003","Veronica Guerin",1.7e+07,1569918,9438074,"Walt Disney","R","Drama"
"1963","6/10/2016","Genius",1.7e+07,1361045,6942889,"Roadside Attractions","PG-13","Drama"
"1964","6/26/2015","Escobar: Paradise Lost",1.7e+07,195792,3917679,"RADiUS-TWC","R","Drama"
"1965","3/11/2016","The Young Messiah",16800000,6469813,7313697,"Focus Features","PG-13","Drama"
"1966","11/27/1991","My Girl",16500000,58011485,58011485,"Sony Pictures","PG-13","Comedy"
"1967","12/11/1987","Wall Street",16500000,43848100,43848100,"20th Century Fox","R","Drama"
"1968","12/11/1995","Sense and Sensibility",16500000,42993774,134993774,"Sony Pictures","PG","Drama"
"1969","8/18/2006","The Illusionist",16500000,39868642,83792062,"Yari Film Group Rel…","PG-13","Drama"
"1970","12/19/2003","House of Sand and Fog",16500000,13005485,16157923,"Dreamworks SKG","R","Drama"
"1971","9/21/2007","Sydney White",16500000,11892415,13636339,"Universal","PG-13","Comedy"
"1972","6/2/1989","Dead Poets Society",16400000,95860116,239500000,"Walt Disney","PG","Drama"
"1973","12/16/1994","Dumb & Dumber",1.6e+07,127175374,246400000,"New Line","PG-13","Comedy"
"1974","5/19/2000","Road Trip",1.6e+07,68525609,119739110,"Dreamworks SKG","R","Comedy"
"1975","12/8/1982","The Verdict",1.6e+07,53977250,53977250,"20th Century Fox","R","Drama"
"1976","1/15/1999","Varsity Blues",1.6e+07,52894169,54294169,"Paramount Pictures","R","Drama"
"1977","5/25/2012","Moonrise Kingdom",1.6e+07,45512466,68848446,"Focus Features","PG-13","Drama"
"1978","11/25/2011","The Artist",1.6e+07,44667095,128256712,"Weinstein Co.","PG-13","Drama"
"1979","8/2/2002","The Master of Disguise",1.6e+07,40363530,40363530,"Sony Pictures","PG","Adventure"
"1980","12/29/2006","El Laberinto del Fauno",1.6e+07,37634615,87041569,"Picturehouse","R","Horror"
"1981","2/2/2007","The Messengers",1.6e+07,35374833,53774833,"Sony Pictures","PG-13","Horror"
"1982","3/2/2001","See Spot Run",1.6e+07,33357476,43057552,"Warner Bros.","PG","Adventure"
"1983","8/9/1991","Double Impact",1.6e+07,29090445,29090445,"Sony Pictures","R","Action"
"1984","6/27/2001","Baby Boy",1.6e+07,28734552,28734552,"Sony Pictures","R","Drama"
"1985","4/11/2001","Joe Dirt",1.6e+07,27087695,30987695,"Sony Pictures","PG-13","Comedy"
"1986","9/12/2008","The Women",1.6e+07,26902075,50103808,"Picturehouse","PG-13","Comedy"
"1987","4/20/2007","Hot Fuzz",1.6e+07,23618786,81742618,"Focus Features","R","Comedy"
"1988","8/15/2008","Vicky Cristina Barcelona",1.6e+07,23216709,104504817,"MGM","PG-13","Comedy"
"1989","6/13/2018","Superfly",1.6e+07,20537137,20723581,"Sony Pictures","R","Action"
"1990","3/12/2010","Remember Me",1.6e+07,19068240,56506120,"Summit Entertainment","PG-13","Drama"
"1991","10/11/2002","White Oleander",1.6e+07,16357770,21657770,"Warner Bros.","PG-13","Drama"
"1992","3/3/2000","Drowning Mona",1.6e+07,15427192,15980376,"Destination Films","PG-13","Comedy"
"1993","1/30/1987","Radio Days",1.6e+07,14792779,14792779,"Orion Pictures",NA,"Comedy"
"1994","7/18/2003","How to Deal",1.6e+07,14108518,14108518,"New Line","PG-13","Drama"
"1995","5/28/2004","Soul Plane",1.6e+07,13922211,14553807,"MGM","R","Comedy"
"1996","12/9/1988","My Stepmother Is an Alien",1.6e+07,13854000,13854000,"Sony Pictures","PG-13","Comedy"
"1997","6/29/2012","People Like Us",1.6e+07,12431792,12617472,"Walt Disney","PG-13","Drama"
"1998","9/3/2004","The Cookout",1.6e+07,11540112,11540112,"Lionsgate","PG-13","Comedy"
"1999","10/19/1979","Meteor",1.6e+07,8400000,8400000,"American Internatio…",NA,"Action"
"2000","3/7/1986","Highlander",1.6e+07,5900000,12900000,"20th Century Fox","R","Action"
"2001","11/18/2016","Bleed for This",1.6e+07,5083906,6603926,"Open Road","R","Drama"
"2002","9/15/2000","Duets",1.6e+07,4734235,6615452,"Walt Disney","R","Drama"
"2003","8/13/1999","Detroit Rock City",1.6e+07,4217115,5825314,"New Line","R","Comedy"
"2004","10/19/2007","Things We Lost in the Fire",1.6e+07,3287315,8120148,"Paramount Pictures","R","Drama"
"2005","5/16/2014","The Immigrant",1.6e+07,2013456,7585011,"RADiUS-TWC","R","Drama"
"2006","8/15/1997","Steel",1.6e+07,1686429,1686429,"Warner Bros.","PG-13","Action"
"2007","12/21/2005","The White Countess",1.6e+07,1669971,2814566,"Sony Pictures Classics","PG-13","Drama"
"2008","10/1/2014","Men, Women and Children",1.6e+07,705908,1685403,"Paramount Pictures","R","Comedy"
"2009","12/31/2008","Good",1.6e+07,31631,31631,"ThinkFilm","R","Drama"
"2010","6/21/2002","Juwanna Mann",15600000,13571817,13771817,"Warner Bros.","PG-13","Comedy"
"2011","6/8/2007","La Môme",15500000,10299782,88611837,"Picturehouse","PG-13","Drama"
"2012","11/15/2002","Ararat",15500000,1693000,1693000,"Miramax","R","Drama"
"2013","4/22/2005","Madison",15500000,517262,517262,"MGM","PG","Drama"
"2014","2/26/2010","The Yellow Handkerchief",15500000,318623,318623,"Samuel Goldwyn Films","PG-13","Drama"
"2015","3/31/2006","Slither",15250000,7802450,12930343,"Universal","R","Horror"
"2016","11/16/1990","Home Alone",1.5e+07,285761243,476684675,"20th Century Fox","PG","Comedy"
"2017","12/5/1984","Beverly Hills Cop",1.5e+07,234760478,316300000,"Paramount Pictures","R","Action"
"2018","5/16/1986","Top Gun",1.5e+07,179800601,356799634,"Paramount Pictures","PG","Action"
"2019","12/17/1982","Tootsie",1.5e+07,177200000,177200000,"Sony Pictures","PG","Comedy"
"2020","11/25/1987","3 Men and a Baby",1.5e+07,167780960,167780960,"Walt Disney","PG","Comedy"
"2021","11/26/2010","The King’s Speech",1.5e+07,138797449,430821168,"Weinstein Co.","R","Drama"
"2022","9/15/1999","American Beauty",1.5e+07,130058047,356258047,"Dreamworks SKG","R","Drama"
"2023","12/8/2000","Crouching Tiger, Hidden Dragon",1.5e+07,128067808,213514672,"Sony Pictures Classics","PG-13","Action"
"2024","12/9/1988","Twins",1.5e+07,111936388,216600000,"Universal","PG","Comedy"
"2025","12/20/1996","Scream",1.5e+07,103046663,173046663,"Miramax","R","Horror"
"2026","8/11/2017","Annabelle: Creation",1.5e+07,102092201,305385888,"Warner Bros.","R","Horror"
"2027","10/25/2013","Jackass Presents: Bad Grandpa",1.5e+07,102003019,160903019,"Paramount Pictures","R","Comedy"
"2028","6/28/1978","Heaven Can Wait",1.5e+07,98800000,98800000,"Paramount Pictures","PG","Comedy"
"2029","12/18/1985","The Color Purple",1.5e+07,93589701,93589701,"Warner Bros.","PG-13","Drama"
"2030","11/28/2014","The Imitation Game",1.5e+07,91125143,227773686,"Weinstein Co.","PG-13","Drama"
"2031","3/30/1988","Beetlejuice",1.5e+07,73326666,73326666,"Warner Bros.","PG","Comedy"
"2032","11/18/1959","Ben-Hur",1.5e+07,7.3e+07,7.3e+07,"MGM","G","Adventure"
"2033","1/18/2013","Mama",1.5e+07,71628180,148095566,"Universal","PG-13","Horror"
"2034","10/10/1980","Private Benjamin",1.5e+07,69847348,69847348,"Warner Bros.","R","Comedy"
"2035","3/7/1980","Coal Miner's Daughter",1.5e+07,67182787,67182787,"Universal","PG","Drama"
"2036","3/6/1987","Lethal Weapon",1.5e+07,65192350,120192350,"Warner Bros.","R","Action"
"2037","3/19/2010","Diary of a Wimpy Kid",1.5e+07,64003625,76954311,"20th Century Fox","PG","Adventure"
"2038","7/29/1983","National Lampoon’s Vacation",1.5e+07,61400000,61400000,"Warner Bros.","R","Comedy"
"2039","9/30/2006","The Queen",1.5e+07,56441711,128885873,"Miramax","PG-13","Drama"
"2040","12/21/1994","Little Women",1.5e+07,50003303,50003303,"Sony Pictures","PG","Drama"
"2041","1/1/1979","The Deer Hunter",1.5e+07,5e+07,50009253,"Universal","R","Drama"
"2042","2/3/2006","When a Stranger Calls",1.5e+07,47860214,67215435,"Sony Pictures","PG-13","Horror"
"2043","2/8/2002","Big Fat Liar",1.5e+07,47811275,52461017,"Universal","PG","Adventure"
"2044","8/15/1997","Cop Land",1.5e+07,44906632,63706632,"Miramax","R","Drama"
"2045","12/25/1997","Wag the Dog",1.5e+07,43057470,64252038,"New Line","R","Drama"
"2046","5/2/2003","The Lizzie McGuire Movie",1.5e+07,42734455,55534455,"Walt Disney","PG","Adventure"
"2047","12/25/1998","The Faculty",1.5e+07,40283321,40283321,"Miramax","R","Horror"
"2048","6/9/1993","What's Love Got to Do With It",1.5e+07,39100956,39100956,"Walt Disney","R","Drama"
"2049","12/14/2001","Not Another Teen Movie",1.5e+07,37882551,62401343,"Sony Pictures","R","Comedy"
"2050","12/3/2014","Wild",1.5e+07,37880356,52460543,"Fox Searchlight","R","Drama"
"2051","12/16/1962","Lawrence of Arabia",1.5e+07,37495385,69995385,"Sony Pictures","PG","Adventure"
"2052","11/7/2014","The Theory of Everything",1.5e+07,35893537,123327692,"Focus Features","PG-13","Drama"
"2053","9/16/2011","Drive",1.5e+07,35060689,81357930,"FilmDistrict","R","Action"
"2054","4/18/2003","Malibu's Most Wanted",1.5e+07,34308901,34499204,"Warner Bros.","PG-13","Comedy"
"2055","4/28/2000","Where the Heart Is",1.5e+07,33771174,40862054,"20th Century Fox","PG-13","Drama"
"2056","8/28/2009","Halloween 2",1.5e+07,33392973,38512850,"Weinstein/Dimension","R","Horror"
"2057","3/13/2009","The Last House on the Left",1.5e+07,32752215,46526243,"Universal","R","Horror"
"2058","2/18/2005","Because of Winn-Dixie",1.5e+07,32647042,33508485,"20th Century Fox","PG","Comedy"
"2059","9/25/1987","The Princess Bride",1.5e+07,30857000,30858487,"20th Century Fox","PG","Adventure"
"2060","7/12/2002","Halloween: Resurrection",1.5e+07,30259652,37659652,"Miramax/Dimension","R","Horror"
"2061","12/25/2007","The Great Debaters",1.5e+07,30226144,30261293,"Weinstein Co.","PG-13","Drama"
"2062","8/22/2014","When the Game Stands Tall",1.5e+07,30127963,30138912,"Sony Pictures","PG","Drama"
"2063","5/11/2007","28 Weeks Later",1.5e+07,28638916,64232714,"20th Century Fox","R","Horror"
"2064","4/21/2000","Love and Basketball",1.5e+07,27441122,27709625,"New Line","PG-13","Drama"
"2065","10/27/2000","Book of Shadows: Blair Witch 2",1.5e+07,26421314,47721314,"Artisan","R","Horror"
"2066","10/10/1997","Boogie Nights",1.5e+07,26410771,43111725,"New Line","R","Drama"
"2067","7/23/2010","Ramona and Beezus",1.5e+07,26167002,27469621,"20th Century Fox","G","Adventure"
"2068","11/5/1993","The Remains of the Day",1.5e+07,22954968,63954968,"Sony Pictures","PG","Drama"
"2069","1/15/1993","Nowhere to Run",1.5e+07,22189039,52189039,"Sony Pictures","R","Action"
"2070","9/22/2000","Urban Legends: Final Cut",1.5e+07,21468807,38574362,"Sony Pictures","R","Horror"
"2071","3/29/2013","The Place Beyond the Pines",1.5e+07,21403519,47011449,"Focus Features","R","Drama"
"2072","10/20/2006","Flicka",1.5e+07,21000147,21896367,"20th Century Fox","PG","Drama"
"2073","3/23/2007","The Hills Have Eyes II",1.5e+07,20804166,37466538,"20th Century Fox","R","Horror"
"2074","4/29/2016","Keanu",1.5e+07,20591853,20688141,"Warner Bros.","R","Comedy"
"2075","12/22/2010","Country Strong",1.5e+07,20218921,20601987,"Sony Pictures","PG-13","Drama"
"2076","10/11/2002","Tuck Everlasting",1.5e+07,19161999,19344615,"Walt Disney","PG","Drama"
"2077","10/13/2006","The Marine",1.5e+07,18844784,22165608,"20th Century Fox","PG-13","Action"
"2078","3/6/1998","The Big Lebowski",1.5e+07,17498804,46189568,"Gramercy","R","Comedy"
"2079","6/26/2009","The Hurt Locker",1.5e+07,17017811,49894223,"Summit Entertainment","R","Drama"
"2080","11/2/2012","The Man with the Iron Fists",1.5e+07,15634090,22018988,"Universal","R","Action"
"2081","5/11/1984","Firestarter",1.5e+07,15136870,15136870,"Universal",NA,"Horror"
"2082","4/20/2001","Freddy Got Fingered",1.5e+07,14249005,14249005,"20th Century Fox","R","Comedy"
"2083","8/19/2011","One Day",1.5e+07,13843771,59168692,"Focus Features","PG-13","Drama"
"2084","6/25/2004","De-Lovely",1.5e+07,13337299,18524496,"MGM","PG-13","Drama"
"2085","10/2/2009","Whip It",1.5e+07,13077184,18889972,"Fox Searchlight","PG-13","Comedy"
"2086","9/1/2000","Highlander: Endgame",1.5e+07,12801190,12801190,"Miramax/Dimension","R","Action"
"2087","1/20/2017","The Founder",1.5e+07,12786053,24408130,"Weinstein Co.","PG-13","Drama"
"2088","4/25/2003","Confidence",1.5e+07,12212417,12212417,"Lionsgate","R","Drama"
"2089","10/11/2002","Knockaround Guys",1.5e+07,11660180,12419700,"New Line","R","Drama"
"2090","8/27/1999","The Muse",1.5e+07,11614954,11614954,"October Films","PG-13","Comedy"
"2091","4/3/1998","Barney's Great Adventure",1.5e+07,11156471,11156471,"Polygram","G","Adventure"
"2092","3/1/1989","New York Stories",1.5e+07,10763469,10763469,"Walt Disney","PG","Drama"
"2093","3/24/2000","Here on Earth",1.5e+07,10494147,10845127,"20th Century Fox","PG-13","Drama"
"2094","10/8/2004","Raise Your Voice",1.5e+07,10411980,14811980,"New Line","PG","Drama"
"2095","4/23/1993","The Dark Half",1.5e+07,9579068,9579068,"Orion Pictures","R","Horror"
"2096","3/2/2007","Black Snake Moan",1.5e+07,9396870,10951153,"Paramount Vantage","R","Drama"
"2097","2/21/2003","Dark Blue",1.5e+07,9237470,12262065,"MGM","R","Drama"
"2098","6/22/2007","A Mighty Heart",1.5e+07,9176787,19153568,"Paramount Vantage","R","Drama"
"2099","3/21/2003","Boat Trip",1.5e+07,8586376,14933713,"Artisan","R","Comedy"
"2100","5/22/2002","The Importance of Being Earnest",1.5e+07,8378141,8378141,"Miramax","PG","Comedy"
"2101","5/5/2006","Hoot",1.5e+07,8117637,8224998,"New Line","PG","Adventure"
"2102","2/8/2008","In Bruges",1.5e+07,7800825,34533783,"Focus Features","R","Comedy"
