year,week,dataset_name,variable,class,n_unique,min,max,description
2022,5,breed_rank,2018 Rank,double,177,NA,NA,NA
2022,5,breed_rank,2019 Rank,double,176,NA,NA,NA
2022,5,breed_rank,2020 Rank,double,195,1,195,NA
2022,5,breed_rank,links,character,195,https://www.akc.org/dog-breeds/affenpinscher/,https://www.akc.org/dog-breeds/yorkshire-terrier/,NA
2022,5,breed_rank,Image,character,194,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/06155318/Akita-illustration.jpg,https://www.akc.org/wp-content/uploads/2019/03/Cardigan-Welsh-Corgi-Illo-2.jpg,NA
2022,5,breed_traits,Breed,character,195,Affenpinschers,Yorkshire Terriers,Dog Breed
2022,5,breed_traits,Affectionate With Family,double,5,0,5,"Placement on scale of 1-5 for the breed's tendancy to be ""Affectionate With Family"" (Trait_Score)"
2022,5,breed_traits,Good With Young Children,double,5,0,5,"Placement on scale of 1-5 for the breed's tendancy to be ""Good With Young Children"" (Trait_Score)"
2022,5,breed_traits,Good With Other Dogs,double,6,0,5,"Placement on scale of 1-5 for the breed's tendancy to be ""Good With Other Dogs"" (Trait_Score)"
2022,5,breed_traits,Shedding Level,double,6,0,5,"Placement on scale of 1-5 for the breed's ""Shedding Level"" (Trait_Score)"
2022,5,breed_traits,Coat Grooming Frequency,double,6,0,5,"Placement on scale of 1-5 for the breed's ""Coat Grooming Frequency"" (Trait_Score)"
2022,5,breed_traits,Drooling Level,double,6,0,5,"Placement on scale of 1-5 for the breed's ""Drooling Level"" (Trait_Score)"
2022,5,breed_traits,Coat Type,character,10,Corded,Wiry,Description of the breed's coat type (Trait_Score)
2022,5,breed_traits,Coat Length,character,4,Long,Short,Description of the breed's coat length (Trait_Score)
2022,5,breed_traits,Openness To Strangers,double,6,0,5,Placement on scale of 1-5 for the breed's tendancy to be open to strangers (Trait_Score)
2022,5,breed_traits,Playfulness Level,double,5,0,5,Placement on scale of 1-5 for the breed's tendancy to be playful (Trait_Score)
2022,5,breed_traits,Watchdog/Protective Nature,double,6,0,5,"Placement on scale of 1-5 for the breed's ""Watchdog/Protective Nature"" (Trait_Score)"
2022,5,breed_traits,Adaptability Level,double,4,0,5,Placement on scale of 1-5 for the breed's tendancy to be adaptable (Trait_Score)
2022,5,breed_traits,Trainability Level,double,6,0,5,Placement on scale of 1-5 for the breed's tendancy to be adaptable (Trait_Score)
2022,5,breed_traits,Energy Level,double,5,0,5,"Placement on scale of 1-5 for the breed's ""Energy Level"" (Trait_Score)"
2022,5,breed_traits,Barking Level,double,6,0,5,"Placement on scale of 1-5 for the breed's ""Barking Level"" (Trait_Score)"
2022,5,breed_traits,Mental Stimulation Needs,double,4,0,5,"Placement on scale of 1-5 for the breed's ""Mental Stimulation Needs"" (Trait_Score)"
2022,5,trait_description,Trait,character,16,Adaptability Level,Watchdog/Protective Nature,Dog Breed
2022,5,trait_description,Trait_1,character,14,-,What's Mine Is Yours,Value corresponding to Trait when Trait_Score = 1
2022,5,trait_description,Trait_5,character,15,-,Vigilant,Value corresponding to Trait when Trait_Score = 5
2022,5,trait_description,Description,character,16,"A breed's level of tolerance and patience with childrens' behavior, and overall family-friendly nature. Dogs should always be supervised around young children, or children of any age who have little exposure to dogs.","The amount of exercise and mental stimulation a breed needs. High energy breeds are ready to go and eager for their next adventure. They'll spend their time running, jumping, and playing throughout the day. Low energy breeds are like couch potatoes - they're happy to simply lay around and snooze.",Long description of trait
2022,6,airmen,name,character,1003,"Adams, John H., Jr.","Young, William W.",Full name
2022,6,airmen,last_name,character,617,Adams,Young,last name
2022,6,airmen,first_name,character,804,Aaron C.,Yenwith K.,First name
2022,6,airmen,graduation_date,POSIXct,53,NA,NA,Graduation date
2022,6,airmen,rank_at_graduation,character,8,NA,NA,Military rank
2022,6,airmen,class,character,73,NA,NA,Class ID
2022,6,airmen,graduated_from,character,4,"Enid Army Air Field, Ok","Williams AFB, AZ",Graduated from
2022,6,airmen,pilot_type,character,5,Liaison pilot,Twin engine,Pilot type
2022,6,airmen,military_hometown_of_record,character,367,NA,NA,Hometown of record
2022,6,airmen,state,character,49,NA,NA,State of record
2022,6,airmen,aerial_victory_credits,character,51,NA,NA,Aerial victory credit
2022,6,airmen,number_of_aerial_victory_credits,double,6,0,4,Number of aerial victory credits
2022,6,airmen,reported_lost,character,2,NA,NA,Reported lost
2022,6,airmen,reported_lost_date,POSIXct,2,NA,NA,Reported lost date
2022,6,airmen,reported_lost_location,character,2,NA,NA,Reported lost location
2022,6,airmen,web_profile,character,191,NA,NA,Web profile
2022,8,freedom,country,character,193,Afghanistan,Zimbabwe,Country Name
2022,8,freedom,year,double,26,1995,2020,Year
2022,8,freedom,CL,double,7,1,7,Civil Liberties
2022,8,freedom,PR,double,7,1,7,Political rights
2022,8,freedom,Status,character,3,F,PF,"Status (Free F, Not Free NF, Partially Free PF)"
2022,8,freedom,Region_Code,double,5,2,150,UN Region code
2022,8,freedom,Region_Name,character,5,Africa,Oceania,UN Region Name
2022,8,freedom,is_ldc,double,2,0,1,Is a least developed country (binary 0/1)
2022,9,stations,X,double,56996,-159.788555999888,0,NA
2022,9,stations,Y,double,56778,0,64.8524660000642,NA
2022,9,stations,OBJECTID,double,59927,1,59927,NA
2022,9,stations,FUEL_TYPE_CODE,character,7,BD,LPG,NA
2022,9,stations,STATION_NAME,character,53570,- NIU,ZYNGA ZYNGA SF5,NA
2022,9,stations,STREET_ADDRESS,character,43501,NA,NA,NA
2022,9,stations,INTERSECTION_DIRECTIONS,character,4472,NA,NA,NA
2022,9,stations,CITY,character,6602,Abbotsford,Zumbrota,NA
2022,9,stations,STATE,character,53,AK,WY,NA
2022,9,stations,ZIP,character,11768,00000,M1B 2,NA
2022,9,stations,PLUS4,logical,1,NA,NA,NA
2022,9,stations,STATION_PHONE,character,15111,NA,NA,NA
2022,9,stations,STATUS_CODE,character,3,E,T,NA
2022,9,stations,EXPECTED_DATE,character,90,NA,NA,NA
2022,9,stations,GROUPS_WITH_ACCESS_CODE,character,29,PLANNED - not yet accessible (Private - Fleet customers only),TEMPORARILY UNAVAILABLE (Public),NA
2022,9,stations,ACCESS_DAYS_TIME,character,2155,NA,NA,NA
2022,9,stations,CARDS_ACCEPTED,character,510,NA,NA,NA
2022,9,stations,BD_BLENDS,character,31,NA,NA,NA
2022,9,stations,NG_FILL_TYPE_CODE,character,4,NA,NA,NA
2022,9,stations,NG_PSI,character,4,NA,NA,NA
2022,9,stations,EV_LEVEL1_EVSE_NUM,double,39,NA,NA,NA
2022,9,stations,EV_LEVEL2_EVSE_NUM,double,63,NA,NA,NA
2022,9,stations,EV_DC_FAST_COUNT,double,32,NA,NA,NA
2022,9,stations,EV_OTHER_INFO,logical,1,NA,NA,NA
2022,9,stations,EV_NETWORK,character,25,NA,NA,NA
2022,9,stations,EV_NETWORK_WEB,character,24,NA,NA,NA
2022,9,stations,GEOCODE_STATUS,character,6,200-5,GPS,NA
2022,9,stations,LATITUDE,double,56779,18.334138,64.852466,NA
2022,9,stations,LONGITUDE,double,56997,-159.788556,0,NA
2022,9,stations,DATE_LAST_CONFIRMED,character,46,NA,NA,NA
2022,9,stations,ID,double,59927,17,203431,NA
2022,9,stations,UPDATED_AT,character,1107,2021/03/04 18:40:37,2022/01/03 18:06:43,NA
2022,9,stations,OWNER_TYPE_CODE,character,7,NA,NA,NA
2022,9,stations,FEDERAL_AGENCY_ID,double,26,NA,NA,NA
2022,9,stations,FEDERAL_AGENCY_NAME,character,26,NA,NA,NA
2022,9,stations,OPEN_DATE,character,3651,NA,NA,NA
2022,9,stations,HYDROGEN_STATUS_LINK,logical,1,NA,NA,NA
2022,9,stations,NG_VEHICLE_CLASS,character,4,NA,NA,NA
2022,9,stations,LPG_PRIMARY,logical,3,NA,NA,NA
2022,9,stations,E85_BLENDER_PUMP,logical,3,NA,NA,NA
2022,9,stations,EV_CONNECTOR_TYPES,character,31,NA,NA,NA
2022,9,stations,COUNTRY,character,1,US,US,NA
2022,9,stations,INTERSECTION_DIRECTIONS_FRENCH,logical,1,NA,NA,NA
2022,9,stations,ACCESS_DAYS_TIME_FRENCH,logical,1,NA,NA,NA
2022,9,stations,BD_BLENDS_FRENCH,logical,1,NA,NA,NA
2022,9,stations,GROUPS_WITH_ACCESS_CODE_FRENCH,character,29,PRÉVU - pas encore accessible (Privé - Réservé au gouvernement),TEMPORAIREMENT SUSPENDU (Public),NA
2022,9,stations,HYDROGEN_IS_RETAIL,logical,3,NA,NA,NA
2022,9,stations,ACCESS_CODE,character,2,private,public,NA
2022,9,stations,ACCESS_DETAIL_CODE,character,9,NA,NA,NA
2022,9,stations,FEDERAL_AGENCY_CODE,character,26,NA,NA,NA
2022,9,stations,FACILITY_TYPE,character,61,NA,NA,NA
2022,9,stations,CNG_DISPENSER_NUM,double,20,NA,NA,NA
2022,9,stations,CNG_ON_SITE_RENEWABLE_SOURCE,character,6,NA,NA,NA
2022,9,stations,CNG_TOTAL_COMPRESSION_CAPACITY,double,196,NA,NA,NA
2022,9,stations,CNG_STORAGE_CAPACITY,double,142,NA,NA,NA
2022,9,stations,LNG_ON_SITE_RENEWABLE_SOURCE,logical,1,NA,NA,NA
2022,9,stations,E85_OTHER_ETHANOL_BLENDS,character,14,NA,NA,NA
2022,9,stations,EV_PRICING,character,573,NA,NA,NA
2022,9,stations,EV_PRICING_FRENCH,logical,1,NA,NA,NA
2022,9,stations,LPG_NOZZLE_TYPES,character,5,NA,NA,NA
2022,9,stations,HYDROGEN_PRESSURES,character,4,NA,NA,NA
2022,9,stations,HYDROGEN_STANDARDS,character,4,NA,NA,NA
2022,9,stations,CNG_FILL_TYPE_CODE,character,4,NA,NA,NA
2022,9,stations,CNG_PSI,character,4,NA,NA,NA
2022,9,stations,CNG_VEHICLE_CLASS,character,4,NA,NA,NA
2022,9,stations,LNG_VEHICLE_CLASS,character,2,NA,NA,NA
2022,9,stations,EV_ON_SITE_RENEWABLE_SOURCE,character,7,NA,NA,NA
2022,9,stations,RESTRICTED_ACCESS,logical,1,NA,NA,NA
2022,9,stations,LATDD,double,56777,0,64.852466,NA
2022,9,stations,LONGDD,double,56996,-159.788556,0,NA
2022,10,erasmus,project_reference,character,1394,2014-1-AT02-KA347-000139,2019-2-UK01-KA347-062350,"Project reference is an aggregation of several information (YYYY-X-AAAA-KKKKK-NNNNN) where YYYY represent year, X represents the round within the call year, AAAA represents the National Agency managing the project, KKKKK is the key action code and NNNNNN is an auto generated number"
2022,10,erasmus,academic_year,character,6,2014-2015,2019-2020,"Only relevant for higher education (KA103, KA107) - Year-Month (YYYY-MM)"
2022,10,erasmus,mobility_start_month,character,66,2014-07,2019-12,Year-Month (YYYY-MM)
2022,10,erasmus,mobility_end_month,character,68,2014-07,2020-02,Year-Month (YYYY-MM)
2022,10,erasmus,mobility_duration,double,48,1,273,Exact duration of the mobility in calendar days (date2-date1)
2022,10,erasmus,activity_mob,character,3,National youth meetings,Youth Exchanges - Programme Countries,.
2022,10,erasmus,field_of_education,character,1,? Unknown ?,? Unknown ?,Participant field of education
2022,10,erasmus,participant_nationality,character,167,-,ZW,"Code (DE, FR, BE, …..)"
2022,10,erasmus,education_level,character,1,??? - ? Unknown ?,??? - ? Unknown ?,Included where relevant
2022,10,erasmus,participant_gender,character,3,Female,Undefined,Male/Female/Undefined
2022,10,erasmus,participant_profile,character,1,Learner,Learner,"Staff or learner, training can be retrieved from activity field"
2022,10,erasmus,special_needs,character,2,No,Yes,Yes/no
2022,10,erasmus,fewer_opportunities,character,2,No,Yes,Yes/no
2022,10,erasmus,group_leader,character,1,No,No,Yes/no
2022,10,erasmus,participant_age,double,137,-7184,1049,Age at start of mobility in years
2022,10,erasmus,sending_country_code,character,54,AL,XK,"Code (DE, FR, BE, …..)"
2022,10,erasmus,sending_city,character,14452,������,Ямбол,City of sending organisation
2022,10,erasmus,sending_organization,character,2463,"""Aktywne Pogranicze""","Сдружение с нестопанска цел ""Ново Бъдеще""",Name of organisation
2022,10,erasmus,sending_organisation_erasmus_code,character,49,-,UK YORK01,Organisation Erasmus code
2022,10,erasmus,receiving_country_code,character,34,AT,UK,"Code (DE, FR, BE, …..)"
2022,10,erasmus,receiving_city,character,2676,������,Чавдар,City of receiving organisationn
2022,10,erasmus,receiving_organization,character,1083,"""Aktywne Pogranicze""",Zwiazek Mlodziezy Wiejskiej,Name of organisation
2022,10,erasmus,receiving_organisation_erasmus_code,character,12,-,UK OMAGH01,Organisation Erasmus code
2022,10,erasmus,participants,double,99,1,279,Total number of participants
2022,11,bioc,date,POSIXct,411885,1970-01-01,2021-10-10 00:29:34,Date and time when package was uploaded/updated
2022,11,bioc,rnw,double,11,0,10,RNW (Sweave) based vignette count
2022,11,bioc,rmd,double,30,0,37,RMD based vignette count
2022,11,bioc,package,character,2903,a4,zlibbioc,Package name
2022,11,cran,package,character,17560,A3,zzlite,Package name
2022,11,cran,version,character,9939,0-1,R2000.6-1,Pkg version number
2022,11,cran,date,character,106168,NA,NA,Date and time when package was uploaded/updated
2022,11,cran,rnw,double,22,0,61,RNW (Sweave) based vignette count
2022,11,cran,rmd,double,25,0,24,RMD based vignette count
2022,12,applicants,year,double,138,1880,2017,NA
2022,12,applicants,sex,character,2,F,M,NA
2022,12,applicants,n_all,double,276,97605,2213423,NA
2022,12,babynames,year,double,138,1880,2017,Year of birth
2022,12,babynames,sex,character,2,F,M,Binary sex of the baby
2022,12,babynames,name,character,97310,Aaban,Zzyzx,Name of the baby
2022,12,babynames,n,double,13691,5,99686,Raw count
2022,12,babynames,prop,double,98794,2.26e-06,0.08154561,Proportion of total births for that year
2022,12,births,year,double,109,1909,2017,NA
2022,12,births,births,double,109,2307000,4316233,NA
2022,12,lifetables,x,double,120,0,119,NA
2022,12,lifetables,qx,double,1969,7e-05,0.94927,NA
2022,12,lifetables,lx,double,2576,0,1e+05,NA
2022,12,lifetables,dx,double,1415,NA,NA,NA
2022,12,lifetables,Lx,double,2557,0,99568,NA
2022,12,lifetables,Tx,double,2663,0,8495932,NA
2022,12,lifetables,ex,double,2189,0.55,84.96,NA
2022,12,lifetables,sex,character,2,F,M,NA
2022,12,lifetables,year,double,12,1900,2010,NA
2022,12,maorinames,Name,character,65,Aaria,Wiremu,NA
2022,12,maorinames,Sex,character,2,Female,Male,NA
2022,12,maorinames,Source,character,1,Maori,Maori,NA
2022,12,maorinames,Year,double,2,2015,2016,NA
2022,12,maorinames,Born,character,2,NZ,Overseas,NA
2022,12,maorinames,Rank,double,20,1,20,NA
2022,12,nz_births,Year,double,86,1935,2020,NA
2022,12,nz_births,Male,double,51,NA,NA,NA
2022,12,nz_births,Female,double,51,NA,NA,NA
2022,12,nz_births,Total,double,86,27150,65391,NA
2022,12,nz_lifetables,yearofbirth,double,141,1876,2016,NA
2022,12,nz_lifetables,sex,character,2,female,male,NA
2022,12,nz_lifetables,age,double,101,0,100,NA
2022,12,nz_lifetables,percentile,character,3,5,median,NA
2022,12,nz_lifetables,dx,double,6275,0,14609,NA
2022,12,nz_lifetables,ex,double,940,1.1,95.2,NA
2022,12,nz_lifetables,llx,double,29965,NA,NA,NA
2022,12,nz_lifetables,lx,double,29548,40,1e+05,NA
2022,12,nz_lifetables,mx,double,4217,0,0.9565,NA
2022,12,nz_lifetables,px,double,3669,0.3529,1,NA
2022,12,nz_lifetables,qx,double,3669,0,0.6471,NA
2022,12,nz_lifetables,sx,double,3728,0.4118,1,NA
