rcid,session,importantvote,date,unres,amend,para,short,descr
6133,73,NA,2018-12-17,R/73/181,NA,NA,Situation of human rights in the Islamic Republic of Iran : resolution / adopted by the General Assembly,A/73/251 74c - Human rights situations and reports of special rapporteurs and representatives. - HUMAN RIGHTS--REPORTS;A/73/251 74c[6] - HUMAN RIGHTS--IRAN (ISLAMIC REPUBLIC OF)
6134,73,NA,2018-12-17,R/73/165,NA,NA,United Nations Declaration on the Rights of Peasants and Other People Working in Rural Areas : resolution / adopted by the General Assembly,"A/73/251 74b - Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms. - HUMAN RIGHTS ADVANCEMENT"
6135,73,NA,2018-12-17,R/73/151,NA,NA,Office of the United Nations High Commissioner for Refugees : resolution / adopted by the General Assembly,"A/73/251 65 - Report of the United Nations High Commissioner for Refugees, questions relating to refugees, returnees and displaced persons and humanitarian questions. - REFUGEES"
6136,73,NA,2018-12-17,R/73/171,NA,NA,The right to food : resolution / adopted by the General Assembly,"A/73/251 74b - Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms. - HUMAN RIGHTS ADVANCEMENT;A/73/251 74b[5] - RIGHT TO FOOD"
6137,73,NA,2018-12-17,R/73/158,NA,NA,The right of the Palestinian people to self-determination : resolution / adopted by the General Assembly,A/73/251 73 - Right of peoples to self-determination. - SELF-DETERMINATION OF PEOPLES
6138,73,NA,2018-12-17,R/73/187,NA,NA,Countering the use of information and communications technologies for criminal purposes : resolution / adopted by the General Assembly,A/73/251 109 - Crime prevention and criminal justice. - CRIME PREVENTION
6139,73,NA,2018-12-17,R/73/141,NA,NA,Implementation of the outcome of the World Summit for Social Development and of the 24th special session of the General Assembly : resolution / adopted by the General Assembly,A/73/251 28a - Implementation of the outcome of the World Summit for Social Development and of the 24th special session of the General Assembly. - SOCIAL DEVELOPMENT--CONFERENCES
6140,73,NA,2018-12-19,R/73/195,NA,NA,"Global Compact for Safe, Orderly and Regular Migration : resolution / adopted by the General Assembly","A/73/251 14 - Integrated and coordinated implementation of and follow-up to the outcomes of the major United Nations conferences and summits in the economic, social and related fields. - UN CONFERENCES;A/73/251 119 - Follow-up to the outcome of the Millennium Summit. - MILLENNIUM SUMMIT (2000 : NEW YORK)"
6141,73,NA,2018-12-20,R/73/255,NA,NA,"Permanent sovereignty of the Palestinian people in the Occupied Palestinian Territory, including East Jerusalem, and of the Arab population in the occupied Syrian Golan over their natural resources : resolution / adopted by the General Assembly","A/73/251 64 - Permanent sovereignty of the Palestinian people in the Occupied Palestinian Territory, including East Jerusalem, and of the Arab population in the occupied Syrian Golan over their natural resources. - TERRITORIES OCCUPIED BY ISRAEL--NATURAL RESOURCES"
6142,73,NA,2018-12-20,R/73/225,NA,NA,Entrepreneurship for sustainable development : resolution / adopted by the General Assembly,A/73/251 20 - Sustainable development. - SUSTAINABLE DEVELOPMENT
6143,73,NA,2018-12-20,R/73/244,NA,NA,Eradicating rural poverty to implement the 2030 Agenda for Sustainable Development : resolution / adopted by the General Assembly,A/73/251 24 - Eradication of poverty and other development issues. - POVERTY MITIGATION
6144,73,NA,2018-12-20,R/73/253,NA,NA,"Agriculture development, food security and nutrition : resolution / adopted by the General Assembly","A/73/251 26 - Agriculture development, food security and nutrition. - FOOD SECURITY"
6145,73,NA,2018-12-20,R/73/224,NA,NA,Oil slick on Lebanese shores : resolution / adopted by the General Assembly,A/73/251 20 - Sustainable development. - SUSTAINABLE DEVELOPMENT
6146,73,NA,2018-12-20,R/73/220,NA,NA,International financial system and development : resolution / adopted by the General Assembly,A/73/251 18b - International financial system and development. - DEVELOPMENT FINANCE
6147,73,NA,2018-12-20,R/73/240,NA,NA,Towards a new international economic order : resolution / adopted by the General Assembly,A/73/251 22a - Globalization and interdependence. - GLOBALIZATION--INTERDEPENDENCE
6148,73,NA,2018-12-20,R/73/241,NA,NA,International migration and development : resolution / adopted by the General Assembly,A/73/251 22b - International migration and development. - MIGRATION
6149,73,NA,2018-12-20,R/73/227,NA,NA,"Implementation of Agenda 21, the Programme for the Further Implementation of Agenda 21 and the outcomes of the World Summit on Sustainable Development and of the United Nations Conference on Sustainable Development : resolution / adopted by the General Assembly","A/73/251 20a - Implementation of Agenda 21, the Programme for the Further Implementation of Agenda 21 and the outcomes of the World Summit on Sustainable Development and of the United Nations Conference on Sustainable Development. - AGENDA 21--PROGRAMME IMPLEMENTATION"
6150,73,NA,2018-12-20,R/73/247,NA,NA,Industrial development cooperation : resolution / adopted by the General Assembly,A/73/251 24b - Industrial development cooperation. - INDUSTRIAL DEVELOPMENT--INTERNATIONAL COOPERATION
6151,73,NA,2018-12-20,R/73/219,NA,NA,International trade and development : resolution / adopted by the General Assembly,A/73/251 18a - International trade and development. - INTERNATIONAL TRADE
6152,73,NA,2018-12-20,R/73/257,NA,NA,Judgement of the International Court of Justice of 31 March 2004 concerning Avena and other Mexican nationals : need for immediate compliance : resolution / adopted by the General Assembly,A/73/251 125a - Strengthening of the United Nations system. - UN SYSTEM--STRENGTHENING
6153,73,NA,2018-12-20,R/73/258,NA,NA,Cooperation between the United Nations and the Organisation for the Prohibition of Chemical Weapons : resolution / adopted by the General Assembly,A/73/251 128n - Cooperation between the United Nations and the Organization for the Prohibition of Chemical Weapons. - ORGANIZATION FOR THE PROHIBITION OF CHEMICAL WEAPONS--UN
6154,73,NA,2018-12-22,R/73/267,NA,NA,Cooperation between the United Nations and the League of Arab States : resolution / adopted by the General Assembly,A/73/251 128d - Cooperation between the United Nations and the League of Arab States. - LEAGUE OF ARAB STATES--UN
6155,73,NA,2018-12-22,R/73/263,NA,NA,"Situation of human rights in the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine : resolution / adopted by the General Assembly",A/73/251 74c - Human rights situations and reports of special rapporteurs and representatives. - HUMAN RIGHTS--REPORTS;A/73/251 74c[12] - HUMAN RIGHTS--UKRAINE
6156,73,NA,2018-12-22,R/73/266,NA,NA,Advancing responsible State behaviour in cyberspace in the context of international security : resolution / adopted by the General Assembly,A/73/251 96 - Developments in the field of information and telecommunications in the context of international security. - INFORMATION--INTERNATIONAL SECURITY
6157,73,NA,2018-12-22,R/73/262,NA,NA,"A global call for concrete action for the total elimination of racism, racial discrimination, xenophobia and related intolerance and the comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action : resolution / adopted by the General Assembly",A/73/251 72b - Comprehensive implementation of and follow-up to the Durban Declaration and Programme of Action. - RACIAL DISCRIMINATION--PROGRAMME IMPLEMENTATION
6158,73,NA,2018-12-22,R/73/264,NA,NA,Situation of human rights in Myanmar : resolution / adopted by the General Assembly,A/73/251 74c - Human rights situations and reports of special rapporteurs and representatives. - HUMAN RIGHTS--REPORTS;A/73/251 74c[5] - HUMAN RIGHTS--MYANMAR
9001,2,0,1947-05-06,SS/1/59,0,0,"PALESTINE, MANDATE TERMINATION","TO ADOPT A PROPOSAL TO INCLUDE IN THE AGENDA OF THIS 1ST SPECIAL SESSION AN ITEM ON  \THE TERMINATION OF THE MANDATE OVER PALESTINE AND THE DECLARATION OF ITS INDEPENDENCE.\\""	1	0	0	0	0	0"
9002,2,0,1947-05-06,SS/1/114,1,0,"PALESTINE, JEWISH AGENCY","TO ADOPT POLISH RESOLUTION (A/BUR/80) AS AMENDED BY CZECHOSLOVAKIA, DECIDING TO INVITE THE JEWISH AGENCY FOR PALESTINE TO STATE THE POINT OF VIEW OF THE JEWISH PEOPLE ON PALESTINE BEFORE THE GENERAL ASSEMBLY IN PLENARY MEETING."
9003,2,0,1947-05-06,SS/1/115,0,0,"PALESTINE, JEWISH AGENCY",TO ADOPT 5-POWER DRAFT RESOL. (A/305) GRANTING THE JEWISH AGENCY FOR PALESTINE A HEARING ON THE PALESTINE SITUATION BEFORE THE 1ST COMMITTEE; LIKEWISE TRANSMITTING OTHER SIMILAR COMMUNICATIONS RECEIVED ALSO TO THIS COMMITTEE.
9004,2,0,1947-05-02,SS/1/175,0,1,"PALESTINE, GENERAL ASSEMBLY HEARING",TO ADOPT OPERATIVE PARAGRAPH 1 OF THE 1ST COMM. DRAFT RESOL. (A/307) CREATING A SPECIAL COMMITTEE TO PREPARE FOR THE CONSIDERATION OF THE PALESTINE QUESTION AT THE 2ND REGULAR SESSION OF THE ASSEMBLY.  SAID PARAGRAPH CREATES THE SPECIAL COMMITT
9005,2,0,1947-05-02,SS/1/176A,0,1,"PALESTINE, QUESTION DEFINITION","TO ADOPT PREAMBLE AND OPERATIVE PARAGRAPHS 2-9 OF THE 1ST COMM. DRAFT RESOLUTION (A/307), SAID PARAGRAPHS DEFINING THE PURPOSE, OBJECTIVES, OBLIGATIONS AND RESPONSIBILITIES OF THE SPECIAL PREPARATORY COMMITTEE ON THE PALESTINE QUESTION."
9006,2,0,1947-05-02,SS/1/176B,0,1,"PALESTINE, PREPATORY COMMITTEE",TO ADOPT 1ST COMM. DRAFT RESOL. (A/307) CREATING THE SPECIAL PREPARATORY COMM. ON THE PALESTINE QUESTION.
9007,3,0,1948-05-05,SS/2/33,1,1,"JERUSALEM, ADMINISTRATION","TO ADOPT 1ST MEXICAN AMENDMENT (A/C.1/302) TO THE 1ST COMM. DRAFT RESOL. (A/C.1/298) ON THE TEMPORARY ADMINISTRATION OF JERUSALEM, SAID AMENDMENT REPLACING PREAMBULAR PARAG. 5 WITH THIS TEXT: \WHEREAS THE MAINTENANCE OF ORDER AND SECURITY IN JE"
9008,3,0,1948-05-05,SS/2/34A,1,1,"JERUSALEM, ADMINISTRATION","TO ADOPT 2ND MEXICAN AMENDMENT (A/C.1/302) TO THE 1ST COMM. DRAFT RESOL. (A/C.1/298), SAID AMENDMENT DELETING \SUCH\\ IN 6TH PREAMBULAR PARAGRAPH AND INSERTING \\""ADMINISTRATIVE\\"" BEFORE \\""AUTHORITY.\\"""""
9009,3,0,1948-05-05,SS/2/34B,1,1,"JERUSALEM, ADMINISTRATION","TO ADOPT 1ST U.S. AMENDMENT (A/C.1/304) TO PARAGRAPH 1 OF THE 1ST COMM. DRAFT RESOL. (A/C.1/298), SAID AMENDMENT DELETING EXISTING TEXT AND REPLACING WITH:  \1. THE GOVERNMENT OF JERUSALEM SHALL CONSIST OF A UN COMMISSIONER AND SUCH OFFICERS AS"
9010,3,0,1948-05-05,SS/2/35A,1,1,"PALESTINE, U.N. BUDGET","TO ADOPT 2ND U.S. AMENDMENT (A/C.1/304) TO THE 1ST COMM. DRAFT RESOL. (A/C.1/298), SAID AMENDMENT REPLACING WORDS \SHALL BE PAID FROM A SPECIAL UN OPERATIONAL BUDGET,\\ WITH \\""..SHALL BE PAID FROM THE REGULAR UN BUDGET..\\"" IN ARTICLE 10, PARAGR"""
9011,3,0,1948-05-05,SS/2/35B,1,1,"PALESTINE, U.N. BUDGET","TO ADOPT 3RD U.S. AMENDMENT (A/C.1/304) TO THE 1ST COMM. DRAFT RESOL. (A/C.1/298), SAID AMENDMENT ADDING THESE WORDS AT THE END OF ARTICLE 10, PARAG. 2:  \..PROVIDED THAT, IF UN FUNDS ARE CONTEMPLATED, THE SECRETARY-GEN. SHALL BE GUIDED BY THE "
9012,3,0,1948-05-05,SS/2/36,1,0,PALESTINE,TO ADOPT 1ST COMM. DRAFT RESOL. (A/C.1/298) AS AMENDED BY MEXICO (A/C.1/302) AND THE U.S. (A/C.1/304).
9013,3,0,1948-05-05,SS/2/44,0,0,"PALESTINE, TRUCE","TO ADOPT 1ST COMM. DRAFT RESOL. (A/552) AFFIRMING SECURITY COUNCIL EFFORTS TOWARD A TRUCE IN PALESTINE; RELIEVING THE PALESTINE COMMISSION OF FURTHER RESPONSIBILITIES, AND EMPOWERING THE UN MEDIATOR FOR PALESTINE TO EXERCISE THE FUNCTIONS AND O"
