objectid,province_territory,project_name,total_project_capacity_mw,turbine_identifier,turbine_number_in_project,turbine_rated_capacity_k_w,rotor_diameter_m,hub_height_m,manufacturer,model,commissioning_date,latitude,longitude,notes
3933,Ontario,St. Columban,33,SCO14,14/15,2300,113,99.5,Siemens,SWT 2.3-113,2015,43.5303565502791,-81.3259987715006,NA
3934,Ontario,St. Columban,33,SCO15,15/15,2300,113,99.5,Siemens,SWT 2.3-113,2015,43.5340705207542,-81.3233534397897,NA
3935,Ontario,Suncor Adelaide Wind Energy,39.98,SAW1,1/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0386399091366,-81.7863565075162,NA
3936,Ontario,Suncor Adelaide Wind Energy,39.98,SAW2,2/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.033217804506,-81.7846235242388,NA
3937,Ontario,Suncor Adelaide Wind Energy,39.98,SAW3,3/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0188429871884,-81.7580460970954,NA
3938,Ontario,Suncor Adelaide Wind Energy,39.98,SAW4,4/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0218120504421,-81.747717870868,NA
3939,Ontario,Suncor Adelaide Wind Energy,39.98,SAW5,5/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0369918720971,-81.734255046646,NA
3940,Ontario,Suncor Adelaide Wind Energy,39.98,SAW6,6/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.034839829128,-81.7011834173204,NA
3941,Ontario,Suncor Adelaide Wind Energy,39.98,SAW7,7/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.035820830091,-81.6909427283028,NA
3942,Ontario,Suncor Adelaide Wind Energy,39.98,SAW8,8/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0356340377302,-81.682140204262,NA
3943,Ontario,Suncor Adelaide Wind Energy,39.98,SAW9,9/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0353144083905,-81.6622881809129,NA
3944,Ontario,Suncor Adelaide Wind Energy,39.98,SAW10,10/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0345436599749,-81.6498693297192,NA
3945,Ontario,Suncor Adelaide Wind Energy,39.98,SAW11,11/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0171363374117,-81.6487524866305,NA
3946,Ontario,Suncor Adelaide Wind Energy,39.98,SAW12,12/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0208182801021,-81.6399807257284,NA
3947,Ontario,Suncor Adelaide Wind Energy,39.98,SAW13,13/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0231045502848,-81.6242699229181,NA
3948,Ontario,Suncor Adelaide Wind Energy,39.98,SAW14,14/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0183451302102,-81.6170772981943,NA
3949,Ontario,Suncor Adelaide Wind Energy,39.98,SAW15,15/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0100108186908,-81.6175958721695,NA
3950,Ontario,Suncor Adelaide Wind Energy,39.98,SAW16,16/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.021093305208304,-81.5993229655552,NA
3951,Ontario,Suncor Adelaide Wind Energy,39.98,SAW17,17/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.012109691165,-81.5987343579653,NA
3952,Ontario,Suncor Adelaide Wind Energy,39.98,SAW18,18/18,2221,113,99.5,Siemens,SWT-2.3-113,2015,43.0142447863741,-81.589143309608,NA
3953,Ontario,Whittington,6.15,WHT1,1/3,2050,92,100,Senvion,MM92,2015,44.0073628409826,-80.1658402242047,NA
3954,Ontario,Whittington,6.15,WHT2,2/3,2050,92,100,Senvion,MM92,2015,44.0042531371257,-80.162212169807,NA
3955,Ontario,Whittington,6.15,WHT3,3/3,2050,92,100,Senvion,MM92,2015,43.9996965978938,-80.1583026584239,NA
3956,Ontario,Ganaraska,17.6,GAR1,1/9,1880,92,100,Senvion,MM92,2016,44.004269,-78.594563,NA
3957,Ontario,Ganaraska,17.6,GAR2,2/9,1880,92,100,Senvion,MM92,2016,44.005713,-78.5909,NA
3958,Ontario,Ganaraska,17.6,GAR3,3/9,1880,92,100,Senvion,MM92,2016,44.005775,-78.582353,NA
3959,Ontario,Ganaraska,17.6,GAR4,4/9,1880,92,100,Senvion,MM92,2016,44.007992,-78.582874,NA
3960,Ontario,Ganaraska,17.6,GAR5,5/9,1880,92,100,Senvion,MM92,2016,44.00997,-78.58106000000001,NA
3961,Ontario,Ganaraska,17.6,GAR6,6/9,2050,92,100,Senvion,MM92,2016,44.011315,-78.577748,NA
3962,Ontario,Ganaraska,17.6,GAR7,7/9,2050,92,100,Senvion,MM92,2016,44.009376,-78.575969,NA
3963,Ontario,Ganaraska,17.6,GAR8,8/9,2050,92,100,Senvion,MM92,2016,44.007647,-78.578048,NA
3964,Ontario,Ganaraska,17.6,GAR9,9/9,2050,92,100,Senvion,MM92,2016,44.019983,-78.581089,NA
3965,Ontario,Grand Bend Wind Farm,99.3,GBW1,1/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3187891207165,-81.7339617667933,NA
3966,Ontario,Grand Bend Wind Farm,99.3,GBW2,2/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3224815545443,-81.7385717356644,NA
3967,Ontario,Grand Bend Wind Farm,99.3,GBW3,3/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3218616362527,-81.7335289962984,NA
3968,Ontario,Grand Bend Wind Farm,99.3,GBW4,4/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3248834066405,-81.7265694241915,NA
3969,Ontario,Grand Bend Wind Farm,99.3,GBW5,5/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3305261426664,-81.7203057904663,NA
3970,Ontario,Grand Bend Wind Farm,99.3,GBW6,6/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3331241951714,-81.7185619824966,NA
3971,Ontario,Grand Bend Wind Farm,99.3,GBW7,7/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3303205633892,-81.7125601837623,NA
3972,Ontario,Grand Bend Wind Farm,99.3,GBW8,8/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3443922005562,-81.7192875391052,NA
3973,Ontario,Grand Bend Wind Farm,99.3,GBW9,9/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3469683514396,-81.7155956410041,NA
3974,Ontario,Grand Bend Wind Farm,99.3,GBW10,10/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3452830607673,-81.7109178529249,NA
3975,Ontario,Grand Bend Wind Farm,99.3,GBW11,11/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3522266059634,-81.7127672953342,NA
3976,Ontario,Grand Bend Wind Farm,99.3,GBW12,12/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3511561523336,-81.7075140128765,NA
3977,Ontario,Grand Bend Wind Farm,99.3,GBW13,13/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3555486768827,-81.7098243440222,NA
3978,Ontario,Grand Bend Wind Farm,99.3,GBW14,14/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3541072575477,-81.7057919098363,NA
3979,Ontario,Grand Bend Wind Farm,99.3,GBW15,15/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3611363247773,-81.7024168644657,NA
3980,Ontario,Grand Bend Wind Farm,99.3,GBW16,16/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3682291075246,-81.7061530770466,NA
3981,Ontario,Grand Bend Wind Farm,99.3,GBW17,17/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3716655603893,-81.7039252032652,NA
3982,Ontario,Grand Bend Wind Farm,99.3,GBW18,18/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3838881249635,-81.7039192946003,NA
3983,Ontario,Grand Bend Wind Farm,99.3,GBW19,19/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3824224164426,-81.7000363219152,NA
3984,Ontario,Grand Bend Wind Farm,99.3,GBW20,20/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3864206589379,-81.7049924611,NA
3985,Ontario,Grand Bend Wind Farm,99.3,GBW21,21/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3853869034562,-81.6976139831506,NA
3986,Ontario,Grand Bend Wind Farm,99.3,GBW22,22/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3917475395559,-81.7003638078587,NA
3987,Ontario,Grand Bend Wind Farm,99.3,GBW23,23/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3918782557778,-81.6959930551838,NA
3988,Ontario,Grand Bend Wind Farm,99.3,GBW24,24/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3933309856704,-81.6807572053162,NA
3989,Ontario,Grand Bend Wind Farm,99.3,GBW25,25/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3930245528007,-81.6748284365836,NA
3990,Ontario,Grand Bend Wind Farm,99.3,GBW26,26/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3970915001175,-81.704561895494,NA
3991,Ontario,Grand Bend Wind Farm,99.3,GBW27,27/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.3965470581058,-81.6992748570891,NA
3992,Ontario,Grand Bend Wind Farm,99.3,GBW28,28/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.41692747355,-81.6949541577473,NA
3993,Ontario,Grand Bend Wind Farm,99.3,GBW29,29/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.42072261375,-81.6981657227366,NA
3994,Ontario,Grand Bend Wind Farm,99.3,GBW30,30/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.4228185698025,-81.6886864699248,NA
3995,Ontario,Grand Bend Wind Farm,99.3,GBW31,31/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.425681809733,-81.6944564610563,NA
3996,Ontario,Grand Bend Wind Farm,99.3,GBW32,32/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.4263742841471,-81.685883177025,NA
3997,Ontario,Grand Bend Wind Farm,99.3,GBW33,33/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.4298251345725,-81.687787887819,NA
3998,Ontario,Grand Bend Wind Farm,99.3,GBW34,34/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.4295206394616,-81.6955571044851,NA
3999,Ontario,Grand Bend Wind Farm,99.3,GBW35,35/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.4323970641568,-81.6943470245314,NA
4000,Ontario,Grand Bend Wind Farm,99.3,GBW36,36/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.4363217582807,-81.693471305972,NA
4001,Ontario,Grand Bend Wind Farm,99.3,GBW37,37/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.4396411054331,-81.6925243416195,NA
4002,Ontario,Grand Bend Wind Farm,99.3,GBW38,38/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.44031919397,-81.6716264665446,NA
4003,Ontario,Grand Bend Wind Farm,99.3,GBW39,39/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.4564414526478,-81.6955869629704,NA
4004,Ontario,Grand Bend Wind Farm,99.3,GBW40,40/40,2483,113,99.5,Siemens,SWT 3.0-113,2016,43.45598903461,-81.6904598927687,NA
4005,Ontario,Grey Highlands Clean Energy,18.5,GHC1,1/9,2050,92.5,100,Senvion,MM92,2016,44.2842270360159,-80.3583249869675,NA
4006,Ontario,Grey Highlands Clean Energy,18.5,GHC2,2/9,2050,92.5,100,Senvion,MM92,2016,44.2856853663525,-80.3542705578419,NA
4007,Ontario,Grey Highlands Clean Energy,18.5,GHC3,3/9,2050,92.5,100,Senvion,MM92,2016,44.2883394114219,-80.3548618280764,NA
4008,Ontario,Grey Highlands Clean Energy,18.5,GHC4,4/9,2050,92.5,100,Senvion,MM92,2016,44.2986630765674,-80.3189149045742,NA
4009,Ontario,Grey Highlands Clean Energy,18.5,GHC5,5/9,2050,92.5,100,Senvion,MM92,2016,44.313230216455,-80.3165401658936,NA
4010,Ontario,Grey Highlands Clean Energy,18.5,GHC6,6/9,2050,92.5,100,Senvion,MM92,2016,44.3203524563087,-80.3177163705242,NA
4011,Ontario,Grey Highlands Clean Energy,18.5,GHC7,7/9,2050,92.5,100,Senvion,MM92,2016,44.3281571048548,-80.3331466621726,NA
4012,Ontario,Grey Highlands Clean Energy,18.5,GHC8,8/9,2050,92.5,100,Senvion,MM92,2016,44.3316965354026,-80.3236850099953,NA
4013,Ontario,Grey Highlands Clean Energy,18.5,GHC9,9/9,2050,92.5,100,Senvion,MM92,2016,44.3328834006134,-80.3155854908095,NA
4014,Ontario,Grey Highlands Zero Emissions People,10,ZEP1,1/5,2000,92.5,100,Senvion,MM92,2016,44.3245192190158,-80.2955567157164,NA
4015,Ontario,Grey Highlands Zero Emissions People,10,ZEP2,2/5,2000,92.5,100,Senvion,MM92,2016,44.3223746531773,-80.2972547748604,NA
4016,Ontario,Grey Highlands Zero Emissions People,10,ZEP3,3/5,2000,92.5,100,Senvion,MM92,2016,44.319669789429,-80.2979862197808,NA
4017,Ontario,Grey Highlands Zero Emissions People,10,ZEP4,4/5,2000,92.5,100,Senvion,MM92,2016,44.3176680801018,-80.2979737995705,NA
4018,Ontario,Grey Highlands Zero Emissions People,10,ZEP5,5/5,2000,92.5,100,Senvion,MM92,2016,44.3224382992575,-80.2770556189157,NA
4019,Ontario,Gunn's Hill,18,GUN1,1/10,1880,92.5,100,Senvion,MM82,2016,43.0813608339927,-80.7141535429663,NA
4020,Ontario,Gunn's Hill,18,GUN2,2/10,1880,92.5,100,Senvion,MM82,2016,43.0838352161597,-80.7076297368351,NA
4021,Ontario,Gunn's Hill,18,GUN3,3/10,1880,92.5,100,Senvion,MM82,2016,43.0809299442832,-80.7067074531416,NA
4022,Ontario,Gunn's Hill,18,GUN4,4/10,1880,92.5,100,Senvion,MM82,2016,43.084846586087,-80.6726896931156,NA
4023,Ontario,Gunn's Hill,18,GUN5,5/10,1880,92.5,100,Senvion,MM82,2016,43.0844878901669,-80.6685859830453,NA
4024,Ontario,Gunn's Hill,18,GUN6,6/10,1880,92.5,100,Senvion,MM82,2016,43.0693255422957,-80.6863398751075,NA
4025,Ontario,Gunn's Hill,18,GUN7,7/10,1880,92.5,100,Senvion,MM82,2016,43.0686758035653,-80.6814737076505,NA
4026,Ontario,Gunn's Hill,18,GUN8,8/10,1880,92.5,100,Senvion,MM82,2016,43.0716667552992,-80.6670055030971,NA
4027,Ontario,Gunn's Hill,18,GUN9,9/10,1880,92.5,100,Senvion,MM82,2016,43.0722105558008,-80.6630345555884,NA
4028,Ontario,Gunn's Hill,18,GUN10,10/10,1880,92.5,100,Senvion,MM82,2016,43.0746543310695,-80.6542550907746,NA
4029,Ontario,Niagara Region,230,NIA1,1/77,3000,101,124,Enercon,E-101/3000,2016,43.0833604245258,-79.57737039309,NA
4030,Ontario,Niagara Region,230,NIA2,2/77,3000,101,124,Enercon,E-101/3000,2016,43.0802274721299,-79.5773124391268,NA
4031,Ontario,Niagara Region,230,NIA3,3/77,3000,101,124,Enercon,E-101/3000,2016,43.0892123142841,-79.4005413498313,NA
4032,Ontario,Niagara Region,230,NIA4,4/77,3000,101,124,Enercon,E-101/3000,2016,43.0860206129738,-79.3982488836326,NA
4033,Ontario,Niagara Region,230,NIA5,5/77,3000,101,124,Enercon,E-101/3000,2016,43.0651520303053,-79.5369088509233,NA
4034,Ontario,Niagara Region,230,NIA6,6/77,3000,101,124,Enercon,E-101/3000,2016,43.0621820371661,-79.5415952375602,NA
4035,Ontario,Niagara Region,230,NIA7,7/77,3000,101,124,Enercon,E-101/3000,2016,43.0599022358279,-79.5368938280146,NA
4036,Ontario,Niagara Region,230,NIA8,8/77,3000,101,124,Enercon,E-101/3000,2016,43.064472081609,-79.4953796749451,NA
4037,Ontario,Niagara Region,230,NIA9,9/77,3000,101,124,Enercon,E-101/3000,2016,43.0611548989292,-79.4955638936091,NA
4038,Ontario,Niagara Region,230,NIA10,10/77,3000,101,124,Enercon,E-101/3000,2016,43.0606384650668,-79.4719020030529,NA
4039,Ontario,Niagara Region,230,NIA11,11/77,3000,101,124,Enercon,E-101/3000,2016,43.0614081560384,-79.4453987225422,NA
4040,Ontario,Niagara Region,230,NIA12,12/77,3000,101,124,Enercon,E-101/3000,2016,43.0425745784059,-79.5981064697019,NA
4041,Ontario,Niagara Region,230,NIA13,13/77,3000,101,124,Enercon,E-101/3000,2016,43.0414600051556,-79.5951697303417,NA
4042,Ontario,Niagara Region,230,NIA14,14/77,3000,101,124,Enercon,E-101/3000,2016,43.0464367598536,-79.5717239999106,NA
4043,Ontario,Niagara Region,230,NIA15,15/77,3000,101,124,Enercon,E-101/3000,2016,43.0472952210702,-79.5472247548639,NA
4044,Ontario,Niagara Region,230,NIA16,16/77,3000,101,124,Enercon,E-101/3000,2016,43.0475559985772,-79.4887763204296,NA
4045,Ontario,Niagara Region,230,NIA17,17/77,3000,101,124,Enercon,E-101/3000,2016,43.0512893311575,-79.4343527487113,NA
4046,Ontario,Niagara Region,230,NIA18,18/77,3000,101,124,Enercon,E-101/3000,2016,43.0500215633794,-79.4224958524496,NA
4047,Ontario,Niagara Region,230,NIA19,19/77,3000,101,124,Enercon,E-101/3000,2016,43.0501950788796,-79.4043636792023,NA
4048,Ontario,Niagara Region,230,NIA20,20/77,3000,101,124,Enercon,E-101/3000,2016,43.0502734477548,-79.4006036078779,NA
4049,Ontario,Niagara Region,230,NIA21,21/77,3000,101,124,Enercon,E-101/3000,2016,43.0279083755398,-79.5940923836408,NA
4050,Ontario,Niagara Region,230,NIA22,22/77,3000,101,124,Enercon,E-101/3000,2016,43.0342449791467,-79.5612791425266,NA
4051,Ontario,Niagara Region,230,NIA23,23/77,3000,101,124,Enercon,E-101/3000,2016,43.0218545106683,-79.5597830445754,NA
4052,Ontario,Niagara Region,230,NIA24,24/77,3000,101,124,Enercon,E-101/3000,2016,43.006650197279,-79.5671166844149,NA
4053,Ontario,Niagara Region,230,NIA25,25/77,3000,101,124,Enercon,E-101/3000,2016,43.0194800228748,-79.5441082987303,NA
4054,Ontario,Niagara Region,230,NIA26,26/77,3000,101,124,Enercon,E-101/3000,2016,43.0329579048227,-79.5275558869458,NA
4055,Ontario,Niagara Region,230,NIA27,27/77,3000,101,124,Enercon,E-101/3000,2016,43.0344685979119,-79.5186898271609,NA
4056,Ontario,Niagara Region,230,NIA28,28/77,3000,101,124,Enercon,E-101/3000,2016,43.0235187350669,-79.5106271189632,NA
4057,Ontario,Niagara Region,230,NIA29,29/77,3000,101,124,Enercon,E-101/3000,2016,43.0338664597572,-79.4904248620566,NA
4058,Ontario,Niagara Region,230,NIA30,30/77,3000,101,124,Enercon,E-101/3000,2016,43.0337120610446,-79.4826004954506,NA
4059,Ontario,Niagara Region,230,NIA31,31/77,3000,101,124,Enercon,E-101/3000,2016,42.8935345151617,-79.4354856973193,NA
4060,Ontario,Niagara Region,230,NIA32,32/77,3000,101,124,Enercon,E-101/3000,2016,43.0218102890612,-79.4831631540048,NA
4061,Ontario,Niagara Region,230,NIA33,33/77,3000,101,124,Enercon,E-101/3000,2016,43.0218110930422,-79.4686352108363,NA
4062,Ontario,Niagara Region,230,NIA34,34/77,3000,101,124,Enercon,E-101/3000,2016,43.0341236811508,-79.4630500527838,NA
4063,Ontario,Niagara Region,230,NIA35,35/77,3000,101,124,Enercon,E-101/3000,2016,43.023256917008,-79.4477072905466,NA
4064,Ontario,Niagara Region,230,NIA36,36/77,3000,101,124,Enercon,E-101/3000,2016,43.0220250667984,-79.4393924027654,NA
4065,Ontario,Niagara Region,230,NIA37,37/77,3000,101,124,Enercon,E-101/3000,2016,43.0350988572547,-79.4416339477807,NA
4066,Ontario,Niagara Region,230,NIA38,38/77,3000,101,124,Enercon,E-101/3000,2016,43.0352279454167,-79.4364388272389,NA
4067,Ontario,Niagara Region,230,NIA39,39/77,3000,101,124,Enercon,E-101/3000,2016,43.0244073601002,-79.4221514963949,NA
4068,Ontario,Niagara Region,230,NIA40,40/77,3000,101,124,Enercon,E-101/3000,2016,43.0371381847679,-79.4025977269185,NA
4069,Ontario,Niagara Region,230,NIA41,41/77,3000,101,124,Enercon,E-101/3000,2016,43.009379486813,-79.5075846977849,NA
4070,Ontario,Niagara Region,230,NIA42,42/77,3000,101,124,Enercon,E-101/3000,2016,43.0098529942092,-79.4983897212915,NA
4071,Ontario,Niagara Region,230,NIA43,43/77,3000,101,124,Enercon,E-101/3000,2016,43.0093932114671,-79.4232703111913,NA
4072,Ontario,Niagara Region,230,NIA44,44/77,3000,101,124,Enercon,E-101/3000,2016,43.0135077975023,-79.406009855325,NA
4073,Ontario,Niagara Region,230,NIA45,45/77,3000,101,124,Enercon,E-101/3000,2016,42.9901664368086,-79.4937740204653,NA
4074,Ontario,Niagara Region,230,NIA46,46/77,3000,101,124,Enercon,E-101/3000,2016,42.9721311628006,-79.4912786500971,NA
4075,Ontario,Niagara Region,230,NIA47,47/77,3000,101,124,Enercon,E-101/3000,2016,42.9565630376152,-79.5189766943011,NA
4076,Ontario,Niagara Region,230,NIA48,48/77,3000,101,124,Enercon,E-101/3000,2016,42.9513227020116,-79.5224943312687,NA
4077,Ontario,Niagara Region,230,NIA49,49/77,3000,101,124,Enercon,E-101/3000,2016,42.9542077516246,-79.5168215599623,NA
4078,Ontario,Niagara Region,230,NIA50,50/77,3000,101,124,Enercon,E-101/3000,2016,42.9501807048903,-79.5152433031807,NA
4079,Ontario,Niagara Region,230,NIA51,51/77,3000,101,124,Enercon,E-101/3000,2016,42.9475141844372,-79.5122321148796,NA
4080,Ontario,Niagara Region,230,NIA52,52/77,3000,101,124,Enercon,E-101/3000,2016,42.9422885515996,-79.5239186073553,NA
4081,Ontario,Niagara Region,230,NIA53,53/77,3000,101,124,Enercon,E-101/3000,2016,42.9373249670979,-79.5492090171249,NA
4082,Ontario,Niagara Region,230,NIA54,54/77,3000,101,124,Enercon,E-101/3000,2016,42.9205367222125,-79.5544499788081,NA
4083,Ontario,Niagara Region,230,NIA55,55/77,3000,101,124,Enercon,E-101/3000,2016,42.9252631853595,-79.5302276810786,NA
4084,Ontario,Niagara Region,230,NIA56,56/77,3000,101,124,Enercon,E-101/3000,2016,42.9345302699287,-79.4927938765583,NA
4085,Ontario,Niagara Region,230,NIA57,57/77,3000,101,124,Enercon,E-101/3000,2016,42.9230045419479,-79.4992629511706,NA
4086,Ontario,Niagara Region,230,NIA58,58/77,3000,101,124,Enercon,E-101/3000,2016,42.9205805967402,-79.490090554592,NA
4087,Ontario,Niagara Region,230,NIA59,59/77,3000,101,124,Enercon,E-101/3000,2016,42.8983695163189,-79.5128265829156,NA
4088,Ontario,Niagara Region,230,NIA60,60/77,3000,101,124,Enercon,E-101/3000,2016,42.9018222290509,-79.5105589929325,NA
4089,Ontario,Niagara Region,230,NIA61,61/77,3000,101,124,Enercon,E-101/3000,2016,42.9042835779448,-79.5070623332851,NA
4090,Ontario,Niagara Region,230,NIA62,62/77,3000,101,124,Enercon,E-101/3000,2016,42.8859814597927,-79.5401504350716,NA
4091,Ontario,Niagara Region,230,NIA63,63/77,3000,101,124,Enercon,E-101/3000,2016,42.8867616383653,-79.5227300640484,NA
4092,Ontario,Niagara Region,230,NIA64,64/77,3000,101,124,Enercon,E-101/3000,2016,42.8722374117047,-79.5166285195784,NA
4093,Ontario,Niagara Region,230,NIA65,65/77,3000,101,124,Enercon,E-101/3000,2016,42.8829232806317,-79.4969938292236,NA
4094,Ontario,Niagara Region,230,NIA66,66/77,3000,101,124,Enercon,E-101/3000,2016,42.8782159845356,-79.5006646071991,NA
4095,Ontario,Niagara Region,230,NIA67,67/77,3000,101,124,Enercon,E-101/3000,2016,42.879992680218,-79.4921069221452,NA
4096,Ontario,Niagara Region,230,NIA68,68/77,3000,101,124,Enercon,E-101/3000,2016,42.8852489815634,-79.479490802013,NA
4097,Ontario,Niagara Region,230,NIA69,69/77,3000,101,124,Enercon,E-101/3000,2016,42.8854473571758,-79.473034842813,NA
4098,Ontario,Niagara Region,230,NIA70,70/77,3000,101,124,Enercon,E-101/3000,2016,42.8810788004024,-79.4800307176499,NA
4099,Ontario,Niagara Region,230,NIA71,71/77,3000,101,124,Enercon,E-101/3000,2016,42.8823481724876,-79.4714338634701,NA
4100,Ontario,Niagara Region,230,NIA72,72/77,3000,101,124,Enercon,E-101/3000,2016,42.8782903026682,-79.4774623818612,NA
4101,Ontario,Niagara Region,230,NIA73,73/77,3000,101,124,Enercon,E-101/3000,2016,42.8783623582962,-79.471599851486,NA
4102,Ontario,Niagara Region,230,NIA74,74/77,3000,101,124,Enercon,E-101/3000,2016,42.8761523561721,-79.4692751849465,NA
4103,Ontario,Niagara Region,230,NIA75,75/77,3000,101,124,Enercon,E-101/3000,2016,42.8734388312887,-79.4671112894224,NA
4104,Ontario,Niagara Region,230,NIA76,76/77,3000,101,124,Enercon,E-101/3000,2016,42.8818555038684,-79.4471020602188,NA
4105,Ontario,Niagara Region,230,NIA77,77/77,3000,101,124,Enercon,E-101/3000,2016,42.8823341525624,-79.4383898631296,NA
4106,Ontario,Port Ryerse,10,RYE1,1/4,2500,113,99.5,Siemens,SWT 3.0-113,2016,42.7623862498312,-80.2529055348707,Turbines derated from 3000 kW
4107,Ontario,Port Ryerse,10,RYE2,2/4,2500,113,99.5,Siemens,SWT 3.0-113,2016,42.7671643638265,-80.2517061199833,Turbines derated from 3000 kW
4108,Ontario,Port Ryerse,10,RYE3,3/4,2500,113,99.5,Siemens,SWT 3.0-113,2016,42.766677148882,-80.2467800335485,Turbines derated from 3000 kW
4109,Ontario,Port Ryerse,10,RYE4,4/4,2500,113,99.5,Siemens,SWT 3.0-113,2016,42.768288375276,-80.2422365937143,Turbines derated from 3000 kW
4110,Ontario,Snowy Ridge,10,SNO1,1/5,2000,100,92.5,Senvion,MM92,2016,44.1677710720508,-78.649896318354,NA
4111,Ontario,Snowy Ridge,10,SNO2,2/5,2000,100,92.5,Senvion,MM92,2016,44.1698898467664,-78.644416374961,NA
4112,Ontario,Snowy Ridge,10,SNO3,3/5,2000,100,92.5,Senvion,MM92,2016,44.1735424859013,-78.6365198920046,NA
4113,Ontario,Snowy Ridge,10,SNO4,4/5,2000,100,92.5,Senvion,MM92,2016,44.1730732867781,-78.6334833404042,NA
