
DV_DEVICE_NUMBER,Device Status,DV_DEVICE_STATUS_DESCRIPTION,BIN,TAX_BLOCK,TAX_LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,Borough,Device Type,DV_LASTPER_INSP_DATE,DV_LASTPER_INSP_DISP,DV_APPROVAL_DATE,DV_MANUFACTURER,DV_TRAVEL_DISTANCE,DV_SPEED_FPM,DV_CAPACITY_LBS,DV_CAR_BUFFER_TYPE,DV_GOVERNOR_TYPE,DV_MACHINE_TYPE,DV_SAFETY_TYPE,DV_MODE_OPERATION,DV_STATUS_DATE,DV_FLOOR_FROM,DV_FLOOR_TO,,LATITUDE,LONGITUDE
2P11550,A,ACTIVE,2832132,4007,15,1175,EAST TREMONT AVENUE,104600000,Bronx,Passenger Elevator (P),,,20150317,MRL ELEVATOR,"96'8""",350,2500,O,C,GL,F,A,20150330,"C,1",10,,40.84028317050887,-73.87464278166256
2P11551,A,ACTIVE,2832130,3909,8,1172,EAST TREMONT AVENUE,104600000,Bronx,Passenger Elevator (P),,,20150114,MRL ELEVATOR,"86'4""",350,2500,O,C,GL,F,A,20150203,"G,2",10,,40.839575471630276,-73.87504527164086
2P11552,A,ACTIVE,2832130,3909,8,1172,EAST TREMONT AVENUE,104600000,Bronx,Passenger Elevator (P),,,20150114,MRL ELEVATOR,106'4,350,2500,O,C,GL,F,A,20150203,C,R,,40.839575471630276,-73.87504527164086
2P11553,A,ACTIVE,2117335,4226,55,1250,WATERS PLACE,104610000,Bronx,Passenger Elevator (P),,,20140919,,,,,,,,,,20141008,,,,40.85277106608909,-73.83885139119155
2P11554,A,ACTIVE,2117335,4226,55,1250,WATERS PLACE,104610000,Bronx,Passenger Elevator (P),,,20140919,,,,,,,,,,20141008,,,,40.85277106608909,-73.83885139119155
2P11555,A,ACTIVE,2086183,5940,555,620,WEST 252 STREET,104710000,Bronx,Passenger Elevator (P),20141014,DF,20130828,,,,,,,,,,20130905,,,,40.89949697990718,-73.90957892228805
2P11556,A,ACTIVE,2124612,4643,9,3525,WHITE PLAINS ROAD,104670000,Bronx,Passenger Elevator (P),,,20140227,,,,,,,,,,20140311,,,,40.87826915475582,-73.86667354397255
2P11557,A,ACTIVE,2094275,2604,270,1025,EAST  149 STREET,104550000,Bronx,Passenger Elevator (P),20150129,NV,20131114,,,,,,,,,,20131126,,,,40.80738052038662,-73.90111408015804
2P11558,A,ACTIVE,2047127,4226,16,1776,EASTCHESTER ROAD,10461,Bronx,Passenger Elevator (P),,,20141031,MRL ELEVATOR,"33'8""",200,3500,,C,GL,F,A,20141119,1,3,,40.8495430202492,-73.84263281855507
2P11559,A,ACTIVE,2047127,4226,16,1776,EASTCHESTER ROAD,10461,Bronx,Passenger Elevator (P),,,20141031,MRL ELEVATOR,"33'8""",200,3500,,C,GL,F,A,20141119,1,3,,40.8495430202492,-73.84263281855507
2P11560,W,WK IN PROG,2047127,4226,16,1776,EASTCHESTER ROAD,10461,Bronx,Passenger Elevator (P),,,,MRL ELEVATOR,"86'4""",350,3500,O,C,GL,F,A,20130621,1,8,,40.8495430202492,-73.84263281855507
2P11561,W,WK IN PROG,2047127,4226,16,1776,EASTCHESTER ROAD,10461,Bronx,Passenger Elevator (P),,,,MRL ELEVATOR,"86'4""",350,3500,O,C,GL,F,A,20130621,1,8,,40.8495430202492,-73.84263281855507
2P11562,A,ACTIVE,2047127,4226,16,1776,EASTCHESTER ROAD,10461,Bronx,Passenger Elevator (P),,,20141028,MRL ELEVATOR,"33'8""",200,3500,,C,GL,F,A,20141117,1,3,,40.8495430202492,-73.84263281855507
2P11563,A,ACTIVE,2047127,4226,16,1776,EASTCHESTER ROAD,10461,Bronx,Passenger Elevator (P),,,20141028,MRL ELEVATOR,"33'8""",200,3500,,C,GL,F,A,20141117,1,3,,40.8495430202492,-73.84263281855507
2P11564,A,ACTIVE,2047127,4226,16,1776,EASTCHESTER ROAD,10461,Bronx,Passenger Elevator (P),,,20140502,,"16'8""",100,2500,,,OH,,A,20140528,1,2,,40.8495430202492,-73.84263281855507
2P11565,A,ACTIVE,2101021,5958,10,765,WEST  261 STREET,104710000,Bronx,Passenger Elevator (P),20141021,DF,20131206,MRL ELEVATOR,"42'2""",150,3500,O,C,GL,F,A,20131216,LL,BR,,40.9115458861435,-73.90585776302636
2P11566,A,ACTIVE,2096674,3938,4237,1368,METROPOLITAN AVENUE,10462,Bronx,Passenger Elevator (P),,,20131028,,,,,,,,,,20150526,,,,40.83610953228102,-73.85893408031387
2P11567,A,ACTIVE,2080263,5559,1,815,HUTCHINSON RIVER PARKWAY,10465,Bronx,Passenger Elevator (P),,,20140603,,"20'2""",100,2500,,,OH,,A,20140701,C,1,,40.82358448767847,-73.83740454773869
2P11568,A,ACTIVE,2080263,5559,1,815,HUTCHINSON RIVER PARKWAY,10465,Bronx,Passenger Elevator (P),,,20140603,,"20'2""",100,2500,,,OH,,A,20140701,C,1,,40.82358448767847,-73.83740454773869
2P11569,A,ACTIVE,2042511,4014,1,1235,EAST TREMONT AVENUE,104600000,Bronx,Passenger Elevator (P),,,20140226,,,,,,,,,,20140303,,,,40.8400907077141,-73.87184225544534
2P1157,A,ACTIVE,2002327,2436,33,1245,FINDLAY AVE,104560000,Bronx,Passenger Elevator (P),20150320,DF,,OTIS,,100,1800,,,OG,I,A,19880711,B,6,,40.83392802123695,-73.91198442480876
2P11570,A,ACTIVE,2042511,4014,1,1235,EAST TREMONT AVENUE,104600000,Bronx,Passenger Elevator (P),,,20140318,,,,,,,,,,20140326,,,,40.8400907077141,-73.87184225544534
2P11571,A,ACTIVE,2119958,5141,15,280,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140806,,,,,,,,,,20140820,,,,40.86520983307309,-73.82730614230219
2P11572,A,ACTIVE,2014844,3220,51,2553,UNIVERSITY AVENUE,104680000,Bronx,Passenger Elevator (P),20150801,NV,20131113,MRL ELEVATOR,"49'6""",200,3000,S,C,GL,F,A,20131119,B,5,,40.867611210796916,-73.90197901871127
2P11573,A,ACTIVE,2014844,3220,51,2553,UNIVERSITY AVENUE,104680000,Bronx,Passenger Elevator (P),20150801,NV,20131113,,"49'6""",200,4000,S,C,GL,F,A,20131119,B,5,,40.867611210796916,-73.90197901871127
2P11574,A,ACTIVE,2064514,4863,6,971,EAST 227 STREET,104660000,Bronx,Passenger Elevator (P),,,20140625,MRL ELEVATOR,"25'6""",150,4000,,C,GL,F,A,20140715,B,2,,40.886824905499765,-73.85139075143276
2P11575,A,ACTIVE,2829565,2370,13,1070,WASHINGTON AVENUE,104560000,Bronx,Passenger Elevator (P),20150218,DF,20140930,MRL ELEVATOR,82'11,200,2500,,C,GL,F,A,20141010,"C,1","7,R",,40.82767826609591,-73.9084082247014
2P11576,A,ACTIVE,2804890,2288,36,462,EAST 144 STREET,104540000,Bronx,Passenger Elevator (P),20150113,DF,20140107,MRL ELEVATOR,60',200,3500,,C,GL,F,A,20140113,"C,1",6,,40.811790897329104,-73.91811523182066
2P11577,A,ACTIVE,2114113,2934,19,1344,CLINTON AVENUE,104560000,Bronx,Passenger Elevator (P),20150312,NV,20140729,MRL ELEVATOR,68',150,2500,,C,GL,F,A,20140815,"C,1",7,,40.8327814000278,-73.899377911746
2P11578,A,ACTIVE,2118368,2931,82,1341,FRANKLIN AVENUE,104560000,Bronx,Passenger Elevator (P),20150312,NV,20140819,MRL ELEVATOR,53',200,2500,,C,GL,F,A,20140826,"C,1",5,,40.83278885633907,-73.90165811493479
2P11579,A,ACTIVE,2118368,2931,82,1341,FRANKLIN AVENUE,104560000,Bronx,Passenger Elevator (P),20150312,NV,20140819,MRL ELEVATOR,53',200,2500,,C,GL,F,A,20140826,"C,1",5,,40.83278885633907,-73.90165811493479
2P1158,A,ACTIVE,2008717,2872,312,1479,CROMWELL AVE,104520000,Bronx,Passenger Elevator (P),20150514,DF,,,60',100,1800,S,C,OG,I,A,19920130,B,6,,40.84286419023971,-73.91862995567871
2P11580,A,ACTIVE,2812544,2876,171,1698,NELSON AVENUE,104530000,Bronx,Passenger Elevator (P),20150601,DF,20140211,,56',150,2500,S,C,OG,I,A,20140225,"C,1",6,,40.848022980660154,-73.91686339381242
2P11581,A,ACTIVE,2103851,5141,810,2130,BARTOW AVENUE,104750000,Bronx,Passenger Elevator (P),20141202,NV,20131009,,19',100,5000,S,,OH,,A,20131021,1,2,,40.86796750487757,-73.82680364780256
2P11582,A,ACTIVE,2083225,5715,180,3175,IRWIN AVENUE,104630000,Bronx,Passenger Elevator (P),,,20141023,,,,,,,,,,20141117,,,,40.88212779730101,-73.90854657590192
2P11583,W,WK IN PROG,2124721,3207,22,2165,GRAND AVENUE,104530000,Bronx,Passenger Elevator (P),,,,,,,,,,,,,20130820,,,,40.85689470175498,-73.90716420781726
2P11584,A,ACTIVE,2012408,3084,17,664,GROTE STREET,104570000,Bronx,Passenger Elevator (P),20150708,DF,20141003,,,,,,,,,,20141024,,,,40.85112883706398,-73.88652538223315
2P11585,A,ACTIVE,2807259,3058,41,499,EAST 188 STREET,104580000,Bronx,Passenger Elevator (P),,,20141107,MRL ELEVATOR,"81'2""",200,2000,,C,GL,F,A,20141119,1,9,,40.858490371905624,-73.88960007405782
2P11586,A,ACTIVE,2807259,3058,41,499,EAST 188 STREET,104580000,Bronx,Passenger Elevator (P),,,20140318,MRL ELEVATOR,"92'2""",200,2500,,C,GL,F,A,20140326,"B,1",9,,40.858490371905624,-73.88960007405782
2P11587,A,ACTIVE,2000961,2334,45,250,EAST 144 STREET,104510000,Bronx,Passenger Elevator (P),20150112,DF,20140219,,,,,,,,,,20140303,,,,40.815281371661285,-73.92498951902265
2P11588,A,ACTIVE,2000961,2334,45,250,EAST 144 STREET,104510000,Bronx,Passenger Elevator (P),20150112,DF,20140219,,,,,,,,,,20140303,,,,40.815281371661285,-73.92498951902265
2P11589,A,ACTIVE,2091158,2334,41,253,EAST  142 STREET,104510000,Bronx,Passenger Elevator (P),20150112,DF,20131230,,,,,,,,,,20140102,,,,40.81486135905111,-73.9248816120897
2P1159,A,ACTIVE,2014205,3196,18,2205,DAVIDSON AVE,104530000,Bronx,Passenger Elevator (P),20150612,DF,,OTIS,,100,2000,S,C,OG,I,A,19880711,B,6,,40.85768681214192,-73.90579663040724
2P11590,A,ACTIVE,2091158,2334,41,253,EAST  142 STREET,104510000,Bronx,Passenger Elevator (P),20150112,DF,20131230,,,,,,,,,,20140102,,,,40.81486135905111,-73.9248816120897
2P11591,A,ACTIVE,2814533,2743,6,1018,SOUTHERN BOULEVARD,104590000,Bronx,Passenger Elevator (P),20150213,NV,20131113,,,,,,,,,,20131119,,,,40.823727455007415,-73.89126921836737
2P11592,A,ACTIVE,2013583,3152,36,2374,GRAND CONCOURSE,104580000,Bronx,Passenger Elevator (P),20150609,NV,20140108,,,,,,,,,,20140114,,,,40.85940959700448,-73.89828563068033
2P11593,A,ACTIVE,2001705,2401,3,698,COURTLANDT AVENUE,104510000,Bronx,Passenger Elevator (P),,,20150529,,,,,,,,,,20150618,,,,40.82014271850292,-73.91760275289913
2P11594,A,ACTIVE,2816552,3149,65,2017,VALENTINE AVENUE,104570000,Bronx,Passenger Elevator (P),20150608,DF,20141114,,64.9,200,2500,S,C,OG,I,A,20141128,"C,1",7,,40.85090045473928,-73.9007927416784
2P11595,A,ACTIVE,2064836,4869,31,3920,PAULDING AVENUE,104660000,Bronx,Passenger Elevator (P),,,20150813,,"22'7""",100,4500,S,,OH,,A,20150819,B,2R,,40.88339292066395,-73.85265693212321
2P11596,A,ACTIVE,2018046,3336,35,121,EAST MOSHOLU PARKWAY NORT,0,Bronx,Passenger Elevator (P),20150901,NV,20140404,,60',125,3500,S,C,OH,F,A,20140416,1,5,,40.87687976374022,-73.88122369844329
2P11597,A,ACTIVE,2120359,2877,261,1650,UNDERCLIFF AVENUE,104530000,Bronx,Passenger Elevator (P),20150603,NV,20140701,,74.8,200,2500,S,C,OG,I,A,20140730,"B,1",8,,40.849733201013436,-73.9211553676088
2P11598,A,ACTIVE,2120359,2877,261,1650,UNDERCLIFF AVENUE,104530000,Bronx,Passenger Elevator (P),20150603,NV,20140701,,18.8,125,3000,S,,OH,,A,20140730,"B,1",2,,40.849733201013436,-73.9211553676088
2P11599,A,ACTIVE,2003843,2573,10,338,JACKSON AVENUE,104540000,Bronx,Passenger Elevator (P),20150125,NV,20140108,,,,,,,,,,20140114,,,,40.8076548037652,-73.91098605369245
2P116,A,ACTIVE,2096398,3339,1,100,EAST GUN HILL ROAD,104670000,Bronx,Passenger Elevator (P),20150828,DF,19970207,,,,2500,,,OH,,A,19940929,B,5,,40.88082805567645,-73.87994733604535
2P11600,A,ACTIVE,2117147,2375,21,681,ELTON AVENUE,104550000,Bronx,Passenger Elevator (P),,,20150130,,,,,,,,,,20150304,,,,40.81890017023837,-73.91493797323257
2P11601,A,ACTIVE,2816297,2582,47,535,UNION AVENUE,104550000,Bronx,Passenger Elevator (P),,,20150131,,87,350,3000,O,C,GL,,A,20150224,"C,1",R,,40.8116124,-73.90573700000002
2P11602,A,ACTIVE,2816297,2582,47,535,UNION AVENUE,104550000,Bronx,Passenger Elevator (P),,,20150131,,87,350,3000,O,C,GL,,A,20150224,"C,1",R,,40.8116124,-73.90573700000002
2P11603,W,WK IN PROG,2832181,2320,11,2477,THIRD AVENUE,104510000,Bronx,Passenger Elevator (P),,,,,,,,,,,,,20131024,,,,40.810025303568345,-73.92945677531362
2P11604,A,ACTIVE,2097299,3270,18,193,WEST  237 STREET,104630000,Bronx,Passenger Elevator (P),20150926,DF,20140625,,"20 9""",125,3000,,,OH,,A,20140715,1,2,,40.88428293440961,-73.89932166141578
2P11605,A,ACTIVE,2119685,5850,1585,5521,MOSHOLU AVENUE,104710000,Bronx,Passenger Elevator (P),,,20141015,,12,100,2500,,,OH,,A,20141117,"C,L",1,,40.903441991111066,-73.90390494313426
2P11606,A,ACTIVE,2097299,3270,18,193,WEST  237 STREET,104630000,Bronx,Passenger Elevator (P),,,20150627,,,,,,,,,,20150806,,,,40.88428293440961,-73.89932166141578
2P11607,A,ACTIVE,2120098,5141,6,200,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140625,,,,,,,,,,20140715,1,3,,40.863804464293615,-73.82725194631257
2P11608,A,ACTIVE,2120098,5141,6,200,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140625,,,,,,,,,,20140715,1,3,,40.863804464293615,-73.82725194631257
2P11609,A,ACTIVE,2117335,4226,55,1250,WATERS PLACE,104610000,Bronx,Passenger Elevator (P),,,20141014,,,,,,,,,,20150401,,,,40.85277106608909,-73.83885139119155
2P1161,A,ACTIVE,2015210,3240,37,212,W KINGSBRIDGE RD,104630000,Bronx,Passenger Elevator (P),20150730,DF,20010525,A.B. SEE,,100,2000,S,C,BG,G,A,20010607,L,6,,40.8718074358994,-73.90476059347274
2P11610,A,ACTIVE,2117335,4226,55,1250,WATERS PLACE,104610000,Bronx,Passenger Elevator (P),,,20141001,,,,,,,,,,20141010,,,,40.85277106608909,-73.83885139119155
2P11611,A,ACTIVE,2119331,5777,719,3900,WALDO AVENUE,104630000,Bronx,Passenger Elevator (P),,,20140725,,70'8,350,4000,O,C,OG,F,A,20140819,1,"5,R",,40.888057201610245,-73.90290005186809
2P11612,A,ACTIVE,2119331,5777,719,3900,WALDO AVENUE,104630000,Bronx,Passenger Elevator (P),,,20140725,,70'8,350,4000,O,C,OG,F,A,20140819,1,"5,R",,40.888057201610245,-73.90290005186809
2P11613,A,ACTIVE,2119331,5777,719,3900,WALDO AVENUE,104630000,Bronx,Passenger Elevator (P),,,20140701,MRL ELEVATOR,"70'8""",350,4500,O,C,GL,F,A,20140716,1,R,,40.888057201610245,-73.90290005186809
2P11615,A,ACTIVE,2118535,5039,7,4339,WHITE PLAINS ROAD,104660000,Bronx,Passenger Elevator (P),,,20140421,MRL ELEVATOR,"70'6""",150,2500,,C,GL,F,A,20140512,"B,1",7,,40.89682682415021,-73.8559404496568
2P11616,A,ACTIVE,2118535,5039,7,4339,WHITE PLAINS ROAD,104660000,Bronx,Passenger Elevator (P),,,20140421,MRL ELEVATOR,24',150,2000,,C,GL,F,A,20140512,"B,1",2,,40.89682682415021,-73.8559404496568
2P11618,A,ACTIVE,2002456,2443,90,200,EAST 161 STREET,104510000,Bronx,Passenger Elevator (P),,,20150729,,,,,,,,,,20150804,,,,40.82510705407431,-73.92028485182425
2P11619,A,ACTIVE,2124371,3266,13,171,WEST  230 STREET,104630000,Bronx,Passenger Elevator (P),20150923,DF,20140715,,,,,,,,,,20140804,,,,40.877412237022924,-73.90492613674907
2P1162,A,ACTIVE,2048823,4291,24,2131,WALLACE AVE,104620000,Bronx,Passenger Elevator (P),20141217,DF,,OTIS,64,100,1800,S,C,BG,I,A,19880711,"B,1",6,,40.854053813846626,-73.86529423515175
2P11620,A,ACTIVE,2124371,3266,13,171,WEST  230 STREET,104630000,Bronx,Passenger Elevator (P),20150924,DF,20140715,,,,,,,,,,20140804,,,,40.877412237022924,-73.90492613674907
2P11621,A,ACTIVE,2120098,5141,6,200,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140627,,35',125,4500,S,,OH,,A,20140716,1,3,,40.863804464293615,-73.82725194631257
2P11622,A,ACTIVE,2120098,5141,6,200,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140627,,35',125,4500,S,,OH,,A,20140716,1,3,,40.863804464293615,-73.82725194631257
2P11623,A,ACTIVE,2119958,5141,15,280,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140807,,52',125,4500,S,,OH,,A,20140819,1,4,,40.86520983307309,-73.82730614230219
2P11624,A,ACTIVE,2124373,2876,167,1690,NELSON AVENUE,104530000,Bronx,Passenger Elevator (P),20150601,DF,20140804,,65,150,2500,S,C,OG,F,A,20140820,1,8,,40.84778160540812,-73.9170841779078
2P11625,A,ACTIVE,2826655,3165,10,2388,CRESTON AVENUE,104680000,Bronx,Passenger Elevator (P),20150614,NV,20140829,,97'4,200,2500,,C,OG,F,A,20140909,B,10,,40.860071931813806,-73.89926793431803
2P11626,A,ACTIVE,2826655,3165,10,2388,CRESTON AVENUE,104680000,Bronx,Passenger Elevator (P),20150614,NV,20140829,,97'4,200,2500,,C,OG,F,A,20140909,B,10,,40.860071931813806,-73.89926793431803
2P11627,A,ACTIVE,2041896,3986,1,1550,ST PETERS AVENUE,10461,Bronx,Passenger Elevator (P),,,20140813,,47'-6,200,3500,O,C,OG,F,A,20140826,"C,1","3,R",,40.840516217751286,-73.84712478253093
2P11628,A,ACTIVE,2017653,3322,35,3185,VILLA AVENUE,104680000,Bronx,Passenger Elevator (P),20150819,NV,20140509,,74,9,2500,S,C,OG,F,A,20140530,"C,1",8,,40.876679838428444,-73.88712904622457
2P11629,A,ACTIVE,2005939,2739,15,1201,LAFAYETTE AVE,104740000,Bronx,Passenger Elevator (P),20150212,NV,20140610,,"27'3""",150,3500,S,,,,A,20140630,SB,1R,,40.817106873038014,-73.89093320641294
2P1163,A,ACTIVE,2048823,4291,24,2131,WALLACE AVE,104620000,Bronx,Passenger Elevator (P),20141217,DF,19970109,OTIS ELEV CO,20,100,1800,S,C,BG,I,A,19880711,"B,1",6,,40.854053813846626,-73.86529423515175
2P11630,A,ACTIVE,2091158,2334,41,253,EAST  142 STREET,104510000,Bronx,Passenger Elevator (P),20150112,DF,20140610,,93,200,2500,,C,GL,F,A,20140630,1,11,,40.81486135905111,-73.9248816120897
2P11631,A,ACTIVE,2111961,5141,280,801 REAR,CO-OP CITY BOULEVARD,104750000,Bronx,Passenger Elevator (P),,,20150506,,93,200,2500,,C,GL,F,A,20150519,1,11,,40.87932294431226,-73.829063112749
2P11632,A,ACTIVE,2111961,5141,280,801 REAR,CO-OP CITY BOULEVARD,104750000,Bronx,Passenger Elevator (P),,,20150505,,93,200,2500,,C,GL,F,A,20150526,1,11,,40.87932294431226,-73.829063112749
2P11633,A,ACTIVE,2111961,5141,280,801 REAR,CO-OP CITY BOULEVARD,104750000,Bronx,Passenger Elevator (P),,,20150505,,93,200,2500,,C,GL,F,A,20150526,1,11,,40.87932294431226,-73.829063112749
2P11634,A,ACTIVE,2011828,3060,50,563,EAST TREMONT AVENUE,104570000,Bronx,Passenger Elevator (P),20150714,NV,20141110,,12,150,2100,O,C,GL,,A,20141118,1,2,,40.8466817988293,-73.8945569525853
2P11635,A,ACTIVE,2005939,2739,15,1201,LAFAYETTE AVE,104740000,Bronx,Passenger Elevator (P),20150212,NV,20140630,,"27'3""",150,3000,S,,,,A,20140731,SB,1,,40.817106873038014,-73.89093320641294
2P11636,A,ACTIVE,2005939,2739,15,1201,LAFAYETTE AVE,104740000,Bronx,Passenger Elevator (P),20150212,NV,20140630,,"27'3""",150,3500,S,,,,A,20140731,SB,1,,40.817106873038014,-73.89093320641294
2P11637,A,ACTIVE,2097298,3270,18,184,WEST 237 STREET,0,Bronx,Passenger Elevator (P),,,20150501,,26,200,9000,S,C,OG,G,A,20150519,C,2,,40.88355885635454,-73.89991946586878
2P11638,A,ACTIVE,2097298,3270,18,184,WEST 237 STREET,0,Bronx,Passenger Elevator (P),,,20150501,,26,200,9000,S,C,OG,G,A,20150519,C,2,,40.88355885635454,-73.89991946586878
2P11639,W,WK IN PROG,2097298,3270,18,184,WEST 237 STREET,0,Bronx,Passenger Elevator (P),,,,,26,200,9000,S,C,OG,G,A,20140218,C,2,,40.88355885635454,-73.89991946586878
2P1164,A,ACTIVE,2048823,4291,24,2131,WALLACE AVE,104620000,Bronx,Passenger Elevator (P),20141217,DF,,OTIS ELEV,64,100,1800,S,C,BG,I,A,19880711,"B,1",6,,40.854053813846626,-73.86529423515175
2P11640,A,ACTIVE,2097298,3270,18,184,WEST 237 STREET,0,Bronx,Passenger Elevator (P),,,20150720,,26,200,9000,S,C,OG,G,A,20150727,C,2,,40.88355885635454,-73.89991946586878
2P11641,A,ACTIVE,2120098,5141,6,200,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140711,,35,125,3500,S,,OH,,A,20140804,1,3,,40.863804464293615,-73.82725194631257
2P11642,A,ACTIVE,2120098,5141,6,200,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140730,,35,125,3500,S,,OH,,A,20140815,1,3,,40.863804464293615,-73.82725194631257
2P11643,A,ACTIVE,2119954,5141,1,250,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140609,,35,125,2500,S,,OH,,A,20140630,1,3,,40.86289722920512,-73.82809666615854
2P11644,A,ACTIVE,2005939,2739,15,1201,LAFAYETTE AVE,104740000,Bronx,Passenger Elevator (P),20150212,NV,20140610,,"27'3""",150,3500,S,,,,A,20140630,SB,1R,,40.817106873038014,-73.89093320641294
2P11645,A,ACTIVE,2816887,2653,28,592,WALES AVENUE,104550000,Bronx,Passenger Elevator (P),20150127,DF,20141006,,"68'8""",200,2500,,C,GL,F,A,20141204,"B,1",7,,40.814087619254806,-73.90648694291329
2P11646,A,ACTIVE,2119743,2551,40,637,EAST  138 STREET,104540000,Bronx,Passenger Elevator (P),,,20150323,,"59'6""",150,2000,,C,GL,F,A,20150327,"B,1",6,,40.80604937185715,-73.91492911069763
2P11647,A,ACTIVE,2119743,2551,40,637,EAST  138 STREET,104540000,Bronx,Passenger Elevator (P),,,20150323,,"59'6""",150,2000,,C,GL,F,A,20150327,"B,1",6,,40.80604937185715,-73.91492911069763
2P11648,A,ACTIVE,2804626,2551,30,616,EAST 139 STREET,104540000,Bronx,Passenger Elevator (P),,,20141118,,"59'6""",150,2000,,C,GL,F,A,20141121,"B,1",6,,40.80618903740328,-73.91450269172665
2P11649,A,ACTIVE,2804626,2551,30,616,EAST 139 STREET,104540000,Bronx,Passenger Elevator (P),,,20150210,,"59'6""",150,2000,,C,GL,F,A,20150314,"B,1",6,,40.80618903740328,-73.91450269172665
2P1165,A,ACTIVE,2048823,4291,24,2131,WALLACE AVE,104620000,Bronx,Passenger Elevator (P),20141217,DF,,OTIS,64-10,100,1800,S,C,BG,I,A,19880711,"B,1",6,,40.854053813846626,-73.86529423515175
2P11650,A,ACTIVE,2119686,2887,147,1401,WEBSTER AVENUE,104560000,Bronx,Passenger Elevator (P),,,20150223,,14,125,2500,S,,OH,,A,20150331,1,2,,40.83641958870041,-73.90766619303855
2P11651,A,ACTIVE,2047127,4226,16,1776,EASTCHESTER ROAD,10461,Bronx,Passenger Elevator (P),,,20150403,,49,200,2500,,,OG,F,A,20150421,C,4,,40.8495430202492,-73.84263281855507
2P11652,A,ACTIVE,2816887,2653,28,592,WALES AVENUE,104550000,Bronx,Passenger Elevator (P),20150127,DF,20141006,,"68""8'",200,2500,,C,GL,F,A,20141204,"B,1",7,,40.814087619254806,-73.90648694291329
2P11653,A,ACTIVE,2119955,5141,9,260,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140801,,46'8,100,3500,S,,OH,,A,20140820,1,4,,40.86376535331118,-73.82863310776823
2P11654,W,WK IN PROG,2001620,2391,1,951,BROOK AVENUE,10451,Bronx,Passenger Elevator (P),,,,,38'5,150,4000,,C,OG,F,A,20140320,G,3,,40.825301205499755,-73.91175374829876
2P11655,W,WK IN PROG,2001620,2391,1,951,BROOK AVENUE,10451,Bronx,Passenger Elevator (P),,,,,38'5,150,4000,,C,OG,F,A,20140320,G,3,,40.825301205499755,-73.91175374829876
2P11656,W,WK IN PROG,2001620,2391,1,951,BROOK AVENUE,10451,Bronx,Passenger Elevator (P),,,,,38'5,150,4000,,C,OG,F,A,20140320,G,3,,40.825301205499755,-73.91175374829876
2P11657,A,ACTIVE,2810179,2988,16,1500,HOE AVENUE,104600000,Bronx,Passenger Elevator (P),,,20150714,,64,200,2500,,C,GL,F,A,20150720,1,8,,40.83321907788374,-73.88880363453298
2P11658,A,ACTIVE,2810179,2988,16,1500,HOE AVENUE,104600000,Bronx,Passenger Elevator (P),,,20150714,,64,200,2100,,C,GL,F,A,20150720,1,8,,40.83321907788374,-73.88880363453298
2P11659,A,ACTIVE,2120098,5141,6,200,BAYCHESTER AVENUE,104750000,Bronx,Passenger Elevator (P),,,20140809,,17,100,4000,S,,OH,,A,20140820,1,2,,40.863804464293615,-73.82725194631257
2P1166,A,ACTIVE,2010702,2992,43,1950,DALY AVE,104600000,Bronx,Passenger Elevator (P),20150629,DF,19960328,WATSON,52',100,1800,S,C,BG,I,A,19960416,"B,1",6,,40.84146748701639,-73.88379151350428
2P11660,A,ACTIVE,2055892,4578,5,3011,BOSTON ROAD,104690000,Bronx,Passenger Elevator (P),,,20141215,,12,100,2500,,,OH,,A,20141229,1,2,,40.87021856950018,-73.85716957836381
2P11661,A,ACTIVE,2003866,2573,87,403,CONCORD AVENUE,10454,Bronx,Passenger Elevator (P),20150125,NV,20140707,,"28'7""",125,2500,S,,OH,,A,20140822,1,3,,40.80931169196669,-73.90979536574038
2P11662,A,ACTIVE,2003585,2546,27,611,EAST  133 STREET,104540000,Bronx,Passenger Elevator (P),20150120,NV,20140811,,57,150,2500,O,C,GL,F,A,20140814,1,5,,40.802911475760546,-73.91778301223646
2P11663,A,ACTIVE,2124445,3357,37,3170,WEBSTER AVENUE,104670000,Bronx,Passenger Elevator (P),,,20140818,,"29'3""",100,2500,S,,OH,,A,20140827,SC,1M,,40.87273389384533,-73.87472623660433
2P11664,A,ACTIVE,2094855,3805,11,2016,WESTCHESTER AVENUE,104620000,Bronx,Passenger Elevator (P),,,20150420,,69,150,2500,,,,F,A,20150511,C,7,,40.833301391262395,-73.85646827551018
