Year,Sex,Name,Count
2001,Female,Selena,14
2002,Female,Selena,17
2004,Female,Selena,12
2007,Female,Selena,10
2009,Female,Selena,10
2010,Female,Selena,12
2011,Female,Selena,15
2012,Female,Selena,14
2014,Female,Selena,12
2015,Female,Selena,10
1903,Female,Selina,10
1959,Female,Selina,10
1965,Female,Selina,11
1966,Female,Selina,16
1967,Female,Selina,24
1968,Female,Selina,22
1969,Female,Selina,13
1970,Female,Selina,28
1971,Female,Selina,20
1972,Female,Selina,25
1973,Female,Selina,26
1974,Female,Selina,20
1975,Female,Selina,19
1976,Female,Selina,15
1977,Female,Selina,32
1978,Female,Selina,19
1979,Female,Selina,28
1980,Female,Selina,23
1981,Female,Selina,29
1982,Female,Selina,20
1983,Female,Selina,17
1984,Female,Selina,12
1985,Female,Selina,18
1986,Female,Selina,18
1987,Female,Selina,14
1988,Female,Selina,13
1991,Female,Selina,10
1996,Female,Selina,12
1997,Female,Selina,11
1998,Female,Selina,11
1999,Female,Selina,12
2000,Female,Selina,10
2004,Female,Selina,13
2007,Female,Selina,16
2008,Female,Selina,10
2011,Female,Selina,11
2014,Female,Selina,10
1965,Female,Serena,10
1966,Female,Serena,11
1968,Female,Serena,19
1969,Female,Serena,24
1970,Female,Serena,22
1971,Female,Serena,20
1972,Female,Serena,17
1973,Female,Serena,16
1974,Female,Serena,16
1975,Female,Serena,17
1976,Female,Serena,19
1977,Female,Serena,22
1978,Female,Serena,17
1979,Female,Serena,24
1980,Female,Serena,17
1981,Female,Serena,37
1982,Female,Serena,20
1983,Female,Serena,24
1984,Female,Serena,22
1985,Female,Serena,23
1986,Female,Serena,14
1987,Female,Serena,14
1988,Female,Serena,23
1989,Female,Serena,17
1990,Female,Serena,15
1991,Female,Serena,17
1992,Female,Serena,14
1993,Female,Serena,19
1994,Female,Serena,21
1995,Female,Serena,14
1996,Female,Serena,20
1997,Female,Serena,19
1998,Female,Serena,15
1999,Female,Serena,17
2000,Female,Serena,15
2001,Female,Serena,20
2002,Female,Serena,16
2003,Female,Serena,15
2004,Female,Serena,15
2005,Female,Serena,12
2006,Female,Serena,17
2007,Female,Serena,12
2008,Female,Serena,17
2010,Female,Serena,11
2011,Female,Serena,15
2012,Female,Serena,12
2013,Female,Serena,13
2014,Female,Serena,11
2015,Female,Serena,15
2003,Female,Serenity,14
2004,Female,Serenity,21
2005,Female,Serenity,21
2006,Female,Serenity,24
2007,Female,Serenity,31
2008,Female,Serenity,27
2009,Female,Serenity,13
2010,Female,Serenity,17
2011,Female,Serenity,24
2012,Female,Serenity,20
2013,Female,Serenity,19
2015,Female,Serenity,19
2016,Female,Serenity,13
2017,Female,Serenity,11
2002,Female,Shae,11
2002,Female,Shakira,49
2003,Female,Shakira,25
2004,Female,Shakira,18
2007,Female,Shakira,15
1990,Female,Shana,10
1995,Female,Shanae,10
1998,Female,Shanae,19
1999,Female,Shanae,15
2000,Female,Shanae,12
2001,Female,Shanae,13
2003,Female,Shanae,12
2013,Female,Shanaya,27
2014,Female,Shanaya,24
2015,Female,Shanaya,14
2016,Female,Shanaya,22
2017,Female,Shanaya,15
1980,Female,Shanelle,10
1981,Female,Shanelle,10
1986,Female,Shanelle,10
1992,Female,Shanelle,10
1993,Female,Shanelle,12
1997,Female,Shanelle,10
1990,Female,Shani,14
1992,Female,Shani,17
1995,Female,Shani,12
1996,Female,Shania,12
1998,Female,Shania,90
1999,Female,Shania,158
2000,Female,Shania,82
2001,Female,Shania,36
2002,Female,Shania,29
2003,Female,Shania,27
2004,Female,Shania,20
2005,Female,Shania,28
2006,Female,Shania,20
2007,Female,Shania,15
2008,Female,Shania,19
2009,Female,Shania,10
2011,Female,Shania,11
2012,Female,Shania,10
2013,Female,Shania,10
1992,Female,Shanice,24
1993,Female,Shanice,18
1994,Female,Shanice,12
1995,Female,Shanice,15
1981,Female,Shanna,11
1992,Female,Shannen,14
1993,Female,Shannen,34
1994,Female,Shannen,20
1995,Female,Shannen,17
2000,Female,Shannen,12
1969,Female,Shannon,11
1970,Female,Shannon,19
1971,Female,Shannon,35
1972,Female,Shannon,16
1973,Female,Shannon,32
1974,Female,Shannon,47
1975,Female,Shannon,44
1976,Female,Shannon,70
1977,Female,Shannon,107
1978,Female,Shannon,76
1979,Female,Shannon,84
1980,Female,Shannon,96
1981,Female,Shannon,96
1982,Female,Shannon,75
1983,Female,Shannon,82
1984,Female,Shannon,81
1985,Female,Shannon,94
1986,Female,Shannon,80
1987,Female,Shannon,73
1988,Female,Shannon,83
1989,Female,Shannon,112
1990,Female,Shannon,131
1991,Female,Shannon,126
1992,Female,Shannon,120
1993,Female,Shannon,145
1994,Female,Shannon,92
1995,Female,Shannon,99
1996,Female,Shannon,115
1997,Female,Shannon,115
1998,Female,Shannon,106
1999,Female,Shannon,68
2000,Female,Shannon,66
2001,Female,Shannon,49
2002,Female,Shannon,32
2003,Female,Shannon,31
2004,Female,Shannon,26
2005,Female,Shannon,19
2006,Female,Shannon,15
2007,Female,Shannon,15
2010,Female,Shannon,10
1994,Female,Shaquille,13
1966,Female,Sharee,15
1969,Female,Sharee,19
1970,Female,Sharee,16
1971,Female,Sharee,13
1972,Female,Sharee,16
1973,Female,Sharee,14
1974,Female,Sharee,12
1976,Female,Sharee,10
1977,Female,Sharee,11
1979,Female,Sharee,10
1982,Female,Sharee,10
1965,Female,Shari,11
1984,Female,Shari,10
1986,Female,Shari,13
1967,Female,Sharleen,11
1968,Female,Sharleen,15
1969,Female,Sharleen,24
1970,Female,Sharleen,17
1971,Female,Sharleen,30
1972,Female,Sharleen,34
1973,Female,Sharleen,38
1974,Female,Sharleen,30
1975,Female,Sharleen,29
1976,Female,Sharleen,23
1977,Female,Sharleen,12
1978,Female,Sharleen,13
1979,Female,Sharleen,11
1980,Female,Sharleen,16
1981,Female,Sharleen,16
1984,Female,Sharleen,13
1986,Female,Sharleen,14
1988,Female,Sharleen,11
1961,Female,Sharlene,10
1962,Female,Sharlene,18
1963,Female,Sharlene,13
1964,Female,Sharlene,12
1965,Female,Sharlene,14
1966,Female,Sharlene,37
1967,Female,Sharlene,41
1968,Female,Sharlene,39
1969,Female,Sharlene,45
1970,Female,Sharlene,34
1971,Female,Sharlene,79
1972,Female,Sharlene,78
1973,Female,Sharlene,59
1974,Female,Sharlene,64
1975,Female,Sharlene,45
1976,Female,Sharlene,34
1977,Female,Sharlene,36
1978,Female,Sharlene,36
1979,Female,Sharlene,25
1980,Female,Sharlene,20
1981,Female,Sharlene,17
1982,Female,Sharlene,23
1983,Female,Sharlene,16
1984,Female,Sharlene,21
1985,Female,Sharlene,17
1987,Female,Sharlene,19
1988,Female,Sharlene,18
1990,Female,Sharlene,11
1991,Female,Sharlene,11
1983,Female,Sharna,11
1987,Female,Sharna,12
1992,Female,Sharna,14
1993,Female,Sharna,12
1995,Female,Sharna,14
1996,Female,Sharna,11
2000,Female,Sharna,10
2001,Female,Sharna,10
1941,Female,Sharon,16
1942,Female,Sharon,22
1943,Female,Sharon,21
1944,Female,Sharon,39
1945,Female,Sharon,48
1946,Female,Sharon,74
1947,Female,Sharon,79
1948,Female,Sharon,95
1949,Female,Sharon,100
1950,Female,Sharon,128
1951,Female,Sharon,145
1952,Female,Sharon,150
1953,Female,Sharon,136
1954,Female,Sharon,171
1955,Female,Sharon,223
1956,Female,Sharon,319
1957,Female,Sharon,263
1958,Female,Sharon,304
1959,Female,Sharon,341
1960,Female,Sharon,395
1961,Female,Sharon,439
1962,Female,Sharon,421
1963,Female,Sharon,445
1964,Female,Sharon,422
1965,Female,Sharon,393
1966,Female,Sharon,391
1967,Female,Sharon,341
1968,Female,Sharon,339
1969,Female,Sharon,331
1970,Female,Sharon,289
1971,Female,Sharon,242
1972,Female,Sharon,213
1973,Female,Sharon,171
1974,Female,Sharon,134
1975,Female,Sharon,115
1976,Female,Sharon,104
1977,Female,Sharon,91
1978,Female,Sharon,110
1979,Female,Sharon,97
1980,Female,Sharon,72
1981,Female,Sharon,65
1982,Female,Sharon,39
1983,Female,Sharon,33
1984,Female,Sharon,45
1985,Female,Sharon,27
1986,Female,Sharon,27
1987,Female,Sharon,25
1988,Female,Sharon,26
1989,Female,Sharon,21
1990,Female,Sharon,19
1991,Female,Sharon,25
1992,Female,Sharon,21
1993,Female,Sharon,26
1994,Female,Sharon,17
1995,Female,Sharon,16
1996,Female,Sharon,15
1997,Female,Sharon,19
1998,Female,Sharon,16
1999,Female,Sharon,17
2000,Female,Sharon,17
2001,Female,Sharon,13
2002,Female,Sharon,11
2003,Female,Sharon,10
2004,Female,Sharon,10
2005,Female,Sharon,12
1944,Female,Sharron,11
1945,Female,Sharron,10
1946,Female,Sharron,21
1947,Female,Sharron,21
1948,Female,Sharron,18
1949,Female,Sharron,12
1950,Female,Sharron,23
1951,Female,Sharron,19
1952,Female,Sharron,32
1953,Female,Sharron,18
1954,Female,Sharron,22
1955,Female,Sharron,35
1956,Female,Sharron,40
1957,Female,Sharron,39
1958,Female,Sharron,29
1959,Female,Sharron,31
1960,Female,Sharron,45
1961,Female,Sharron,40
1962,Female,Sharron,47
1963,Female,Sharron,44
1964,Female,Sharron,38
1965,Female,Sharron,33
1966,Female,Sharron,29
1967,Female,Sharron,25
1968,Female,Sharron,29
1969,Female,Sharron,21
1970,Female,Sharron,19
1971,Female,Sharron,18
1972,Female,Sharron,10
1975,Female,Sharron,11
1945,Female,Sharyn,14
1946,Female,Sharyn,22
1947,Female,Sharyn,37
1948,Female,Sharyn,22
1949,Female,Sharyn,57
1950,Female,Sharyn,42
1951,Female,Sharyn,34
1952,Female,Sharyn,28
1953,Female,Sharyn,28
1954,Female,Sharyn,25
1955,Female,Sharyn,27
1956,Female,Sharyn,29
1957,Female,Sharyn,28
1958,Female,Sharyn,37
1959,Female,Sharyn,33
1960,Female,Sharyn,32
1961,Female,Sharyn,39
1962,Female,Sharyn,34
1963,Female,Sharyn,41
1964,Female,Sharyn,48
1965,Female,Sharyn,37
1966,Female,Sharyn,47
1967,Female,Sharyn,53
1968,Female,Sharyn,44
1969,Female,Sharyn,40
1970,Female,Sharyn,34
1971,Female,Sharyn,42
1972,Female,Sharyn,38
1973,Female,Sharyn,26
1974,Female,Sharyn,18
1976,Female,Sharyn,14
1977,Female,Sharyn,17
1979,Female,Sharyn,13
1980,Female,Sharyn,10
2001,Female,Shauna,13
1992,Female,Shauni,15
1993,Female,Shauni,11
1997,Female,Shavaughn,12
1999,Female,Shavaughn,14
1992,Female,Shawnee,16
1993,Female,Shawnee,10
1985,Female,Shaye,15
1992,Female,Shayla,10
1993,Female,Shayla,11
1994,Female,Shayla,15
1995,Female,Shayla,13
1996,Female,Shayla,15
1997,Female,Shayla,18
1998,Female,Shayla,15
1999,Female,Shayla,20
2000,Female,Shayla,17
2001,Female,Shayla,27
2002,Female,Shayla,22
2003,Female,Shayla,17
2004,Female,Shayla,15
2005,Female,Shayla,13
2006,Female,Shayla,18
2007,Female,Shayla,25
2008,Female,Shayla,12
2009,Female,Shayla,13
2010,Female,Shayla,11
1986,Female,Shayna,15
1988,Female,Shayna,12
1989,Female,Shayna,12
1990,Female,Shayna,24
1991,Female,Shayna,16
1992,Female,Shayna,24
1993,Female,Shayna,24
1994,Female,Shayna,22
1995,Female,Shayna,24
1996,Female,Shayna,14
1997,Female,Shayna,14
1998,Female,Shayna,15
1997,Female,Shayne,10
1961,Female,Sheena,10
1962,Female,Sheena,11
1965,Female,Sheena,10
1969,Female,Sheena,12
1971,Female,Sheena,13
1981,Female,Sheena,15
1982,Female,Sheena,24
1983,Female,Sheena,26
1984,Female,Sheena,32
1985,Female,Sheena,26
1986,Female,Sheena,15
1988,Female,Sheena,15
1989,Female,Sheena,15
1990,Female,Sheena,21
1909,Female,Sheila,11
1911,Female,Sheila,14
1912,Female,Sheila,16
1913,Female,Sheila,26
1914,Female,Sheila,27
1915,Female,Sheila,24
1916,Female,Sheila,11
1917,Female,Sheila,32
1918,Female,Sheila,32
1919,Female,Sheila,22
1920,Female,Sheila,31
1921,Female,Sheila,24
1922,Female,Sheila,32
1923,Female,Sheila,26
1924,Female,Sheila,36
1925,Female,Sheila,31
1926,Female,Sheila,31
1927,Female,Sheila,20
1928,Female,Sheila,16
1929,Female,Sheila,13
1930,Female,Sheila,12
1931,Female,Sheila,11
1933,Female,Sheila,11
1934,Female,Sheila,13
1935,Female,Sheila,11
1936,Female,Sheila,11
1937,Female,Sheila,10
1938,Female,Sheila,10
1941,Female,Sheila,14
1992,Female,Shelby,21
1993,Female,Shelby,20
1994,Female,Shelby,16
1995,Female,Shelby,14
1996,Female,Shelby,12
1997,Female,Shelby,15
2001,Female,Shelby,11
2003,Female,Shelby,12
2004,Female,Shelby,20
2005,Female,Shelby,23
2006,Female,Shelby,22
2007,Female,Shelby,19
2008,Female,Shelby,19
2009,Female,Shelby,30
2010,Female,Shelby,19
2011,Female,Shelby,14
2013,Female,Shelby,19
2014,Female,Shelby,14
2015,Female,Shelby,16
2016,Female,Shelby,17
2017,Female,Shelby,13
1949,Female,Shelley,10
1950,Female,Shelley,19
1951,Female,Shelley,25
1952,Female,Shelley,33
1953,Female,Shelley,29
1954,Female,Shelley,24
1955,Female,Shelley,45
1956,Female,Shelley,36
1957,Female,Shelley,58
1958,Female,Shelley,60
1959,Female,Shelley,70
1960,Female,Shelley,86
1961,Female,Shelley,111
1962,Female,Shelley,132
1963,Female,Shelley,120
1964,Female,Shelley,108
1965,Female,Shelley,93
1966,Female,Shelley,107
1967,Female,Shelley,91
1968,Female,Shelley,107
1969,Female,Shelley,102
1970,Female,Shelley,123
1971,Female,Shelley,151
1972,Female,Shelley,138
1973,Female,Shelley,147
1974,Female,Shelley,149
1975,Female,Shelley,123
1976,Female,Shelley,93
1977,Female,Shelley,95
1978,Female,Shelley,67
1979,Female,Shelley,57
1980,Female,Shelley,73
1981,Female,Shelley,93
1982,Female,Shelley,71
1983,Female,Shelley,63
1984,Female,Shelley,43
1985,Female,Shelley,43
1986,Female,Shelley,38
1987,Female,Shelley,32
1988,Female,Shelley,30
1989,Female,Shelley,13
1990,Female,Shelley,29
1991,Female,Shelley,14
1992,Female,Shelley,16
1993,Female,Shelley,12
1995,Female,Shelley,11
1963,Female,Shelly,17
1964,Female,Shelly,10
1965,Female,Shelly,11
1966,Female,Shelly,14
1967,Female,Shelly,11
1968,Female,Shelly,15
1969,Female,Shelly,11
1970,Female,Shelly,23
1971,Female,Shelly,20
1972,Female,Shelly,25
1973,Female,Shelly,26
1974,Female,Shelly,15
1975,Female,Shelly,18
1976,Female,Shelly,13
1977,Female,Shelly,15
1978,Female,Shelly,10
1979,Female,Shelly,13
1981,Female,Shelly,10
1982,Female,Shelly,11
1985,Female,Shelly,11
1993,Female,Shenae,11
1955,Female,Sheree,12
1956,Female,Sheree,14
1957,Female,Sheree,16
1958,Female,Sheree,18
1959,Female,Sheree,28
1960,Female,Sheree,19
1961,Female,Sheree,33
1962,Female,Sheree,23
1963,Female,Sheree,47
1964,Female,Sheree,27
1965,Female,Sheree,23
1966,Female,Sheree,50
1967,Female,Sheree,29
1968,Female,Sheree,33
1969,Female,Sheree,30
1970,Female,Sheree,34
1971,Female,Sheree,46
1972,Female,Sheree,60
1973,Female,Sheree,48
1974,Female,Sheree,63
1975,Female,Sheree,49
1976,Female,Sheree,43
1977,Female,Sheree,56
1978,Female,Sheree,42
1979,Female,Sheree,33
1980,Female,Sheree,47
1981,Female,Sheree,39
1982,Female,Sheree,50
1983,Female,Sheree,27
1984,Female,Sheree,39
1985,Female,Sheree,34
1986,Female,Sheree,28
1987,Female,Sheree,28
1988,Female,Sheree,18
1989,Female,Sheree,17
1990,Female,Sheree,22
1991,Female,Sheree,14
1993,Female,Sheree,11
1994,Female,Sheree,12
1956,Female,Sheridan,12
1992,Female,Sheridan,10
1993,Female,Sheridan,23
1994,Female,Sheridan,15
1996,Female,Sheridan,16
1997,Female,Sheridan,12
1946,Female,Sherryl,11
1948,Female,Sherryl,15
1949,Female,Sherryl,10
1950,Female,Sherryl,11
1954,Female,Sherryl,17
1955,Female,Sherryl,10
1956,Female,Sherryl,14
1957,Female,Sherryl,11
1958,Female,Sherryl,15
1960,Female,Sherryl,14
1962,Female,Sherryl,10
1943,Female,Sheryl,10
1944,Female,Sheryl,27
1945,Female,Sheryl,36
1946,Female,Sheryl,45
1947,Female,Sheryl,96
1948,Female,Sheryl,119
1949,Female,Sheryl,111
1950,Female,Sheryl,80
1951,Female,Sheryl,85
1952,Female,Sheryl,86
1953,Female,Sheryl,93
1954,Female,Sheryl,134
1955,Female,Sheryl,124
1956,Female,Sheryl,124
1957,Female,Sheryl,129
1958,Female,Sheryl,125
1959,Female,Sheryl,119
1960,Female,Sheryl,129
1961,Female,Sheryl,113
1962,Female,Sheryl,101
1963,Female,Sheryl,101
1964,Female,Sheryl,96
1965,Female,Sheryl,75
1966,Female,Sheryl,69
1967,Female,Sheryl,52
1968,Female,Sheryl,69
1969,Female,Sheryl,53
1970,Female,Sheryl,92
1971,Female,Sheryl,86
1972,Female,Sheryl,62
1973,Female,Sheryl,46
1974,Female,Sheryl,49
1975,Female,Sheryl,26
1976,Female,Sheryl,28
1977,Female,Sheryl,25
1978,Female,Sheryl,23
1979,Female,Sheryl,16
1980,Female,Sheryl,15
1981,Female,Sheryl,12
1982,Female,Sheryl,14
1983,Female,Sheryl,13
1984,Female,Sheryl,15
1985,Female,Sheryl,12
1988,Female,Sheryl,10
1945,Female,Sheryll,12
1953,Female,Sheryll,12
1954,Female,Sheryll,24
1955,Female,Sheryll,17
1956,Female,Sheryll,14
1957,Female,Sheryll,14
1958,Female,Sheryll,18
1959,Female,Sheryll,21
1960,Female,Sheryll,23
1961,Female,Sheryll,15
1962,Female,Sheryll,17
1963,Female,Sheryll,16
1964,Female,Sheryll,14
1966,Female,Sheryll,10
1946,Female,Sheryn,12
1963,Female,Sheryn,10
1966,Female,Sheryn,13
2007,Female,Shiloh,20
2008,Female,Shiloh,18
2009,Female,Shiloh,20
2010,Female,Shiloh,19
2011,Female,Shiloh,18
2012,Female,Shiloh,13
2013,Female,Shiloh,24
2015,Female,Shiloh,12
2017,Female,Shiloh,24
1965,Female,Shiree,12
1966,Female,Shiree,13
1967,Female,Shiree,17
1968,Female,Shiree,18
1969,Female,Shiree,16
1970,Female,Shiree,16
1971,Female,Shiree,12
1972,Female,Shiree,13
1973,Female,Shiree,10
1967,Female,Shirlene,12
1968,Female,Shirlene,12
1914,Female,Shirley,11
1915,Female,Shirley,12
1917,Female,Shirley,20
1918,Female,Shirley,27
1919,Female,Shirley,30
1920,Female,Shirley,68
1921,Female,Shirley,111
1922,Female,Shirley,127
1923,Female,Shirley,163
1924,Female,Shirley,252
1925,Female,Shirley,295
1926,Female,Shirley,357
1927,Female,Shirley,387
1928,Female,Shirley,398
1929,Female,Shirley,406
1930,Female,Shirley,391
1931,Female,Shirley,338
1932,Female,Shirley,333
1933,Female,Shirley,281
1934,Female,Shirley,349
1935,Female,Shirley,456
1936,Female,Shirley,454
1937,Female,Shirley,391
1938,Female,Shirley,294
1939,Female,Shirley,223
1940,Female,Shirley,285
1941,Female,Shirley,274
1942,Female,Shirley,250
1943,Female,Shirley,216
1944,Female,Shirley,269
1945,Female,Shirley,253
1946,Female,Shirley,283
1947,Female,Shirley,281
1948,Female,Shirley,269
1949,Female,Shirley,260
1950,Female,Shirley,233
1951,Female,Shirley,196
1952,Female,Shirley,216
1953,Female,Shirley,178
1954,Female,Shirley,160
1955,Female,Shirley,153
1956,Female,Shirley,184
1957,Female,Shirley,210
1958,Female,Shirley,179
1959,Female,Shirley,180
1960,Female,Shirley,149
1961,Female,Shirley,162
1962,Female,Shirley,105
1963,Female,Shirley,106
1964,Female,Shirley,82
1965,Female,Shirley,58
1966,Female,Shirley,60
1967,Female,Shirley,51
1968,Female,Shirley,51
1969,Female,Shirley,38
1970,Female,Shirley,39
1971,Female,Shirley,26
1972,Female,Shirley,23
1973,Female,Shirley,31
1974,Female,Shirley,15
1975,Female,Shirley,23
1976,Female,Shirley,10
1977,Female,Shirley,18
1978,Female,Shirley,10
1979,Female,Shirley,12
1980,Female,Shirley,10
1981,Female,Shirley,10
1984,Female,Shirley,10
1987,Female,Shirley,10
1990,Female,Shirley,11
1926,Female,Shona,17
1928,Female,Shona,16
1929,Female,Shona,15
1930,Female,Shona,11
1931,Female,Shona,12
1933,Female,Shona,15
1934,Female,Shona,20
1935,Female,Shona,21
1936,Female,Shona,20
1937,Female,Shona,26
1938,Female,Shona,20
1939,Female,Shona,34
1940,Female,Shona,36
1941,Female,Shona,33
1942,Female,Shona,35
1943,Female,Shona,37
1944,Female,Shona,52
1945,Female,Shona,43
1946,Female,Shona,51
1947,Female,Shona,68
1948,Female,Shona,62
1949,Female,Shona,63
1950,Female,Shona,68
1951,Female,Shona,79
1952,Female,Shona,85
1953,Female,Shona,68
1954,Female,Shona,76
1955,Female,Shona,79
1956,Female,Shona,71
1957,Female,Shona,91
1958,Female,Shona,104
1959,Female,Shona,111
1960,Female,Shona,101
1961,Female,Shona,112
1962,Female,Shona,85
1963,Female,Shona,83
1964,Female,Shona,81
1965,Female,Shona,73
1966,Female,Shona,55
1967,Female,Shona,82
1968,Female,Shona,60
1969,Female,Shona,64
1970,Female,Shona,44
1971,Female,Shona,44
1972,Female,Shona,49
1973,Female,Shona,52
1974,Female,Shona,61
1975,Female,Shona,53
1976,Female,Shona,40
1977,Female,Shona,25
1978,Female,Shona,19
1979,Female,Shona,18
1980,Female,Shona,17
1981,Female,Shona,19
1982,Female,Shona,24
1983,Female,Shona,10
1984,Female,Shona,16
1985,Female,Shona,12
1988,Female,Shona,10
1987,Female,Shontelle,12
1988,Female,Shontelle,10
1989,Female,Shontelle,15
1990,Female,Shontelle,11
1991,Female,Shontelle,17
1992,Female,Shontelle,14
1993,Female,Shontelle,15
1994,Female,Shontelle,15
1995,Female,Shontelle,17
1996,Female,Shontelle,16
1997,Female,Shontelle,10
1999,Female,Shontelle,15
2006,Female,Shreya,12
2010,Female,Shreya,10
2011,Female,Shreya,12
2001,Female,Shyla,11
2003,Female,Shyla,14
2004,Female,Shyla,11
2006,Female,Shyla,11
2008,Female,Shyla,18
2009,Female,Shyla,16
2010,Female,Shyla,17
2011,Female,Shyla,11
2012,Female,Shyla,10
2007,Female,Shylah,11
2008,Female,Shylah,15
2011,Female,Shylah,10
1971,Female,Sian,12
1974,Female,Sian,11
1976,Female,Sian,11
1977,Female,Sian,15
1978,Female,Sian,16
1979,Female,Sian,11
1980,Female,Sian,10
1981,Female,Sian,20
1982,Female,Sian,11
1983,Female,Sian,14
1984,Female,Sian,13
1985,Female,Sian,27
1986,Female,Sian,19
1987,Female,Sian,15
1988,Female,Sian,30
1989,Female,Sian,38
1990,Female,Sian,29
1991,Female,Sian,22
1992,Female,Sian,25
1993,Female,Sian,25
1994,Female,Sian,24
1995,Female,Sian,26
1996,Female,Sian,23
1997,Female,Sian,25
1998,Female,Sian,23
1999,Female,Sian,15
2000,Female,Sian,15
2001,Female,Sian,18
2002,Female,Sian,11
2003,Female,Sian,12
2004,Female,Sian,11
2005,Female,Sian,10
2007,Female,Sian,12
2010,Female,Sian,12
2000,Female,Sidney,10
2006,Female,Siena,14
2007,Female,Siena,16
2008,Female,Siena,11
2009,Female,Siena,14
2011,Female,Siena,18
2012,Female,Siena,10
2015,Female,Siena,10
2017,Female,Siena,12
2004,Female,Sienna,19
2005,Female,Sienna,45
2006,Female,Sienna,90
2007,Female,Sienna,131
2008,Female,Sienna,118
2009,Female,Sienna,144
2010,Female,Sienna,127
2011,Female,Sienna,123
2012,Female,Sienna,120
2013,Female,Sienna,89
2014,Female,Sienna,107
2015,Female,Sienna,89
2016,Female,Sienna,100
2017,Female,Sienna,84
2007,Female,Sierra,11
2009,Female,Sierra,12
2010,Female,Sierra,13
2011,Female,Sierra,11
2014,Female,Sierra,15
2015,Female,Sierra,11
1963,Female,Simone,10
1964,Female,Simone,42
1965,Female,Simone,30
1966,Female,Simone,38
1967,Female,Simone,46
1968,Female,Simone,44
1969,Female,Simone,48
1970,Female,Simone,42
1971,Female,Simone,33
1972,Female,Simone,47
1973,Female,Simone,45
1974,Female,Simone,28
1975,Female,Simone,36
1976,Female,Simone,27
1977,Female,Simone,37
1978,Female,Simone,22
1979,Female,Simone,22
1980,Female,Simone,25
1981,Female,Simone,14
1982,Female,Simone,26
1983,Female,Simone,26
1984,Female,Simone,26
1985,Female,Simone,18
1986,Female,Simone,30
1987,Female,Simone,19
1988,Female,Simone,33
1989,Female,Simone,23
1990,Female,Simone,25
1991,Female,Simone,27
1992,Female,Simone,19
1993,Female,Simone,33
1994,Female,Simone,40
1995,Female,Simone,32
1996,Female,Simone,19
1997,Female,Simone,32
1998,Female,Simone,29
1999,Female,Simone,19
2000,Female,Simone,13
