index,state,year,name,type,city,county,district,enroll,mmr,overall,xrel,xmed,xper,lat,lng
2841,Illinois,2018-19,Benjamin Franklin Elementary,NA,Moline,Rock Island,NA,263,96.19771863,-1,NA,NA,NA,39.8683891,-88.9868183
2841,Illinois,2018-19,Benjamin Franklin Elementary,NA,Moline,Rock Island,NA,263,96.19771863,-1,NA,NA,NA,41.8723482,-88.0535764
2841,Illinois,2018-19,Benjamin Franklin Elementary,NA,Moline,Rock Island,NA,263,96.19771863,-1,NA,NA,NA,41.5017543,-90.4636533
2842,Illinois,2018-19,Centennial,NA,El Paso,Woodford,NA,184,96.19565217,-1,NA,NA,NA,41.633301,-87.896802
2842,Illinois,2018-19,Centennial,NA,El Paso,Woodford,NA,184,96.19565217,-1,NA,NA,NA,40.743964,-89.019447
2842,Illinois,2018-19,Centennial,NA,El Paso,Woodford,NA,184,96.19565217,-1,NA,NA,NA,41.9719615,-88.17388
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,42.0772644,-87.7014808
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,41.8296166,-87.8207912
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,38.5888779,-89.9479459
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,42.0376623,-87.8860471
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,40.1491779,-89.3687417
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,41.9232622,-89.070402
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,41.5953941,-88.1947325
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,40.3851567,-90.1518023
2843,Illinois,2018-19,Central Elementary,NA,Lewistown,Fulton,NA,368,96.19565217,-1,NA,0.27,NA,40.8824627,-88.6294875
2844,Illinois,2018-19,Keith Country Day,NA,Rockford,Winnebago,NA,210,96.19047619,-1,NA,NA,NA,42.286025,-89.062809
2845,Illinois,2018-19,Woodlawn Elementary Community,NA,Chicago,Cook,NA,210,96.19047619,-1,NA,NA,NA,41.773523,-87.594026
2846,Illinois,2018-19,Douglas Elementary,NA,Princeton,Bureau,NA,262,96.18320611,-1,NA,NA,NA,38.515307,-89.964948
2846,Illinois,2018-19,Douglas Elementary,NA,Princeton,Bureau,NA,262,96.18320611,-1,NA,NA,NA,41.38282,-89.461421
2846,Illinois,2018-19,Douglas Elementary,NA,Princeton,Bureau,NA,262,96.18320611,-1,NA,NA,NA,40.1529443,-88.9505678
2847,Illinois,2018-19,Dakota Elementary,NA,Dakota,Stephenson,NA,419,96.18138425,-1,NA,0.48,NA,42.384562,-89.530492
2848,Illinois,2018-19,Arnold J Tyler,NA,New Lenox,Will,NA,365,96.16438356,-1,NA,NA,NA,41.499193,-87.95329
2849,Illinois,2018-19,St Catherine of Alexandria,NA,Oak Lawn,Cook,NA,469,96.16204691,-1,NA,NA,NA,41.69992,-87.7239566
2850,Illinois,2018-19,A Village Green Montessori,NA,Libertyville,Lake,NA,104,96.15384615,-1,NA,0.96,NA,42.28651,-87.955451
2851,Illinois,2018-19,Intercultural Montessori,NA,Chicago,Cook,NA,234,96.15384615,-1,NA,NA,NA,41.8796333,-87.6574183
2852,Illinois,2018-19,J Leigh Elementary,NA,Norridge,Cook,NA,598,96.15384615,-1,NA,NA,NA,41.965323,-87.8314126
2853,Illinois,2018-19,Legacy Christian Academy,NA,Caseyville,Saint Clair,NA,26,96.15384615,-1,NA,NA,NA,38.6394212,-90.0278044
2854,Illinois,2018-19,Park Elementary,NA,Riverdale,Cook,NA,208,96.15384615,-1,NA,NA,NA,41.63707,-87.62706
2855,Illinois,2018-19,Frederick Nerge Elementary,NA,Roselle,Cook,NA,674,96.14243323,-1,NA,0.15,NA,41.996788,-88.0684701
2856,Illinois,2018-19,Oakbrook Elementary,NA,Wood Dale,Dupage,NA,285,96.14035088,-1,NA,NA,NA,41.9542834,-87.9794004
2857,Illinois,2018-19,Inter-American Elementary Magnet,NA,Chicago,Cook,NA,697,96.12625538,-1,NA,0.14,NA,41.9487247,-87.65127
2858,Illinois,2018-19,Adams Elementary,NA,Lincoln,Logan,NA,103,96.11650485,-1,NA,NA,NA,40.1624687,-89.3594237
2859,Illinois,2018-19,Holy Family,NA,Oglesby,La Salle,NA,180,96.11111111,-1,NA,NA,NA,39.8123292,-88.9519548
2859,Illinois,2018-19,Holy Family,NA,Oglesby,La Salle,NA,180,96.11111111,-1,NA,NA,NA,42.2847575,-89.0307124
2859,Illinois,2018-19,Holy Family,NA,Oglesby,La Salle,NA,180,96.11111111,-1,NA,NA,NA,41.5323094,-88.1970248
2859,Illinois,2018-19,Holy Family,NA,Oglesby,La Salle,NA,180,96.11111111,-1,NA,NA,NA,41.3006142,-89.0602731
2859,Illinois,2018-19,Holy Family,NA,Oglesby,La Salle,NA,180,96.11111111,-1,NA,NA,NA,41.86963,-87.711811
2860,Illinois,2018-19,Brook Forest Elementary,NA,Oak Brook,Dupage,NA,308,96.1038961,-1,NA,0.32,NA,41.8414051,-87.9644915
2861,Illinois,2018-19,Indian Grove Elementary,NA,Mount Prospect,Cook,NA,539,96.1038961,-1,NA,0.19,NA,42.0906395,-87.8989008
2862,Illinois,2018-19,Sandoval Elementary,NA,Sandoval,Marion,NA,77,96.1038961,-1,NA,NA,NA,41.793042,-87.7122524
2862,Illinois,2018-19,Sandoval Elementary,NA,Sandoval,Marion,NA,77,96.1038961,-1,NA,NA,NA,38.6148318,-89.1167302
2863,Illinois,2018-19,Joyce Kilmer Elementary,NA,Buffalo Grove,Cook,NA,513,96.10136452,-1,NA,0.19,NA,42.142313,-87.963982
2864,Illinois,2018-19,Petersburg Elementary,NA,Petersburg,Menard,NA,359,96.10027855,-1,NA,NA,NA,40.0089697,-89.8551087
2865,Illinois,2018-19,Albers Elementary,NA,Albers,Clinton,NA,205,96.09756098,-1,NA,NA,NA,38.5451599,-89.6136057
2866,Illinois,2018-19,Meridian Elementary,NA,Mounds,Pulaski,NA,333,96.0960961,-1,NA,NA,NA,39.69508,-89.1216737
2866,Illinois,2018-19,Meridian Elementary,NA,Mounds,Pulaski,NA,333,96.0960961,-1,NA,NA,NA,37.130421,-89.169221
2867,Illinois,2018-19,Bureau Valley Elemntry-Wyanet,NA,Wyanet,Bureau,NA,128,96.09375,-1,NA,NA,NA,41.360347,-89.583607
2868,Illinois,2018-19,Cathedral Baptist,NA,Rockford,Winnebago,NA,128,96.09375,-1,NA,NA,NA,42.20003,-89.032031
2869,Illinois,2018-19,Willow Elementary,NA,Pekin,Tazewell,NA,256,96.09375,-1,NA,NA,NA,40.5773154,-89.6193526
2870,Illinois,2018-19,Woodland Primary,NA,Gages Lake,Lake,NA,640,96.09375,-1,NA,NA,NA,42.35427,-87.971078
2871,Illinois,2018-19,Brokaw Early Learning Center,NA,Oswego,Kendall,NA,614,96.09120521,-1,NA,0.16,NA,41.695437,-88.294968
2872,Illinois,2018-19,St Vincent De Paul,NA,Peoria,Peoria,NA,307,96.09120521,-1,NA,0.33,NA,40.76023,-89.613881
2873,Illinois,2018-19,Courtenay Elementary Language Arts Ctr,NA,Chicago,Cook,NA,358,96.08938547,-1,NA,0.56,NA,41.9620627,-87.6646632
2874,Illinois,2018-19,Immaculate Conception,NA,Morris,Grundy,NA,179,96.08938547,-1,NA,NA,NA,41.986388,-87.80904
2874,Illinois,2018-19,Immaculate Conception,NA,Morris,Grundy,NA,179,96.08938547,-1,NA,NA,NA,38.44225,-90.195911
2874,Illinois,2018-19,Immaculate Conception,NA,Morris,Grundy,NA,179,96.08938547,-1,NA,NA,NA,41.908305,-87.6360247
2874,Illinois,2018-19,Immaculate Conception,NA,Morris,Grundy,NA,179,96.08938547,-1,NA,NA,NA,40.9128,-90.650275
2874,Illinois,2018-19,Immaculate Conception,NA,Morris,Grundy,NA,179,96.08938547,-1,NA,NA,NA,41.360976,-88.4184898
2874,Illinois,2018-19,Immaculate Conception,NA,Morris,Grundy,NA,179,96.08938547,-1,NA,NA,NA,41.908305,-87.6360247
2875,Illinois,2018-19,Mireles Elementary Academy,NA,Chicago,Cook,NA,460,96.08695652,-1,NA,0.43,NA,41.731025700000004,-87.5529506
2876,Illinois,2018-19,Center Street Elementary,NA,Fairfield,Wayne,NA,332,96.08433735,-1,NA,NA,NA,38.3769907,-88.3625879
2877,Illinois,2018-19,Belle Aire Elementary,NA,Downers Grove,Dupage,NA,255,96.07843137,-1,NA,0.39,NA,41.8152123,-88.0204867
2878,Illinois,2018-19,Edgebrook Elementary,NA,Chicago,Cook,NA,509,96.07072692,-1,NA,0.39,NA,42.3372226,-88.2682452
2878,Illinois,2018-19,Edgebrook Elementary,NA,Chicago,Cook,NA,509,96.07072692,-1,NA,0.39,NA,41.999524,-87.760993
2879,Illinois,2018-19,Shoop Math-Sci Tech Elementary Academy,NA,Chicago,Cook,NA,432,96.06481481,-1,NA,0.46,NA,41.6910049,-87.6587826
2880,Illinois,2018-19,Irving Elementary,NA,Oak Park,Cook,NA,482,96.05809129,-1,NA,0.41,NA,41.82806,-87.7959299
2880,Illinois,2018-19,Irving Elementary,NA,Oak Park,Cook,NA,482,96.05809129,-1,NA,0.41,NA,41.2418449,-89.9328413
2880,Illinois,2018-19,Irving Elementary,NA,Oak Park,Cook,NA,482,96.05809129,-1,NA,0.41,NA,40.474547,-89.000462
2880,Illinois,2018-19,Irving Elementary,NA,Oak Park,Cook,NA,482,96.05809129,-1,NA,0.41,NA,41.8717744,-87.6829987
2880,Illinois,2018-19,Irving Elementary,NA,Oak Park,Cook,NA,482,96.05809129,-1,NA,0.41,NA,41.8681396,-87.7832498
2881,Illinois,2018-19,Nathan Hale Elementary,NA,Schaumburg,Cook,NA,482,96.05809129,-1,NA,NA,NA,41.5491195,-87.5381655
2881,Illinois,2018-19,Nathan Hale Elementary,NA,Schaumburg,Cook,NA,482,96.05809129,-1,NA,NA,NA,42.0050089,-88.1115954
2882,Illinois,2018-19,Illinois,NA,Park Forest,Cook,NA,355,96.05633803,-1,NA,NA,NA,41.502959,-87.680307
2883,Illinois,2018-19,SS Cyril & Methodius,NA,Lemont,Cook,NA,228,96.05263158,-1,NA,NA,NA,41.670789,-87.994266
2884,Illinois,2018-19,YCCS-Progressive Leadership Acad,NA,Chicago,Cook,NA,152,96.05263158,-1,NA,NA,NA,41.773948,-87.615715
2885,Illinois,2018-19,Tampico Elementary,NA,Tampico,Whiteside,NA,177,96.04519774,-1,NA,0.56,NA,41.6274916,-89.7892459
2886,Illinois,2018-19,Harrison Street Elementary,NA,Geneva,Kane,NA,404,96.03960396,-1,NA,NA,NA,41.8885446,-88.2924883
2887,Illinois,2018-19,Penniman Elementary,NA,Cahokia,Saint Clair,NA,328,96.03658537,-1,NA,NA,NA,38.561112,-90.154329
2888,Illinois,2018-19,Norton Creek Elementary,NA,West Chicago,Kane,NA,479,96.03340292,-1,NA,0.21,NA,41.9321049,-88.2458901
2889,Illinois,2018-19,Wagoner Elem,NA,Sauk Village,Cook,NA,504,96.03174603,-1,NA,NA,NA,41.496671,-87.570189
2890,Illinois,2018-19,St Barnabas,NA,Chicago,Cook,NA,578,96.02076125,-1,NA,NA,NA,41.7096397,-87.6689978
2891,Illinois,2018-19,Unity Point Elementary,NA,Carbondale,Jackson,NA,653,96.01837672,-1,NA,0.15,NA,37.6706576,-89.2287861
2892,Illinois,2018-19,Irene King Elementary,NA,Romeoville,Will,NA,452,96.01769912,-1,NA,0.22,NA,41.6364036,-88.0889312
2893,Illinois,2018-19,Acero Chtr - Esmera Santiago Cmps,NA,Chicago,Cook,NA,276,96.01449275,-1,NA,NA,NA,41.900491,-87.689974
2894,Illinois,2018-19,Dean Street Elementary,NA,Woodstock,McHenry,NA,276,96.01449275,-1,NA,NA,NA,42.3098461,-88.4509261
2895,Illinois,2018-19,Reilly Elementary,NA,Chicago,Cook,NA,853,96.014068,-1,NA,0.23,NA,41.9413151,-87.7190318
2896,Illinois,2018-19,Harlem HS -  9th Grade Campus,NA,Machesney Park,Winnebago,NA,501,96.00798403,-1,NA,NA,NA,42.33345,-89.044701
2897,Illinois,2018-19,Early Learning Center,NA,Springfield,Sangamon,NA,601,96.00665557,-1,NA,NA,NA,42.38414,-87.863611
2897,Illinois,2018-19,Early Learning Center,NA,Springfield,Sangamon,NA,601,96.00665557,-1,NA,NA,NA,41.87071,-88.200509
2897,Illinois,2018-19,Early Learning Center,NA,Springfield,Sangamon,NA,601,96.00665557,-1,NA,NA,NA,39.08029,-88.54622
2897,Illinois,2018-19,Early Learning Center,NA,Springfield,Sangamon,NA,601,96.00665557,-1,NA,NA,NA,39.772568,-89.654838
2898,Illinois,2018-19,Allendale,NA,Lake Villa,Lake,NA,25,96,-1,NA,NA,NA,42.419545,-88.096571
2899,Illinois,2018-19,Early Childhood,NA,Alton,Madison,NA,225,96,-1,NA,NA,NA,39.927627,-91.40264
2899,Illinois,2018-19,Early Childhood,NA,Alton,Madison,NA,225,96,-1,NA,NA,NA,41.875561,-87.941602
2899,Illinois,2018-19,Early Childhood,NA,Alton,Madison,NA,225,96,-1,NA,NA,NA,38.912031,-90.177304
2900,Illinois,2018-19,Eastwood Elementary,NA,East Alton,Madison,NA,450,96,-1,NA,NA,NA,38.878496,-90.0952675
2901,Illinois,2018-19,Furqaan Academy,NA,Bolingbrook,Will,NA,100,96,-1,TRUE,NA,NA,41.69857,-88.045161
2902,Illinois,2018-19,Liberty Elementary,NA,Bartlett,Kane,NA,625,96,-1,NA,0.32,NA,41.864406,-87.7491831
2902,Illinois,2018-19,Liberty Elementary,NA,Bartlett,Kane,NA,625,96,-1,NA,0.32,NA,40.1742101,-87.6269262
2902,Illinois,2018-19,Liberty Elementary,NA,Bartlett,Kane,NA,625,96,-1,NA,0.32,NA,42.1239,-88.326808
2902,Illinois,2018-19,Liberty Elementary,NA,Bartlett,Kane,NA,625,96,-1,NA,0.32,NA,41.6156366,-87.8351743
2902,Illinois,2018-19,Liberty Elementary,NA,Bartlett,Kane,NA,625,96,-1,NA,0.32,NA,39.88617,-91.108112
2902,Illinois,2018-19,Liberty Elementary,NA,Bartlett,Kane,NA,625,96,-1,NA,0.32,NA,41.657053,-88.166491
2902,Illinois,2018-19,Liberty Elementary,NA,Bartlett,Kane,NA,625,96,-1,NA,0.32,NA,42.1239,-88.326808
2903,Illinois,2018-19,Malta Elementary,NA,Malta,Dekalb,NA,325,96,-1,NA,NA,NA,41.934763,-88.861683
2904,Illinois,2018-19,Midwest Montessori,NA,Evanston,Cook,NA,25,96,-1,NA,NA,NA,42.058644,-87.684353
2905,Illinois,2018-19,Spencer Trail,NA,New Lenox,Will,NA,450,96,-1,NA,NA,NA,41.489173,-87.942244
2906,Illinois,2018-19,Summit,NA,Elgin,Kane,NA,100,96,-1,NA,NA,NA,42.06482,-88.281871
2907,Illinois,2018-19,Forrestal Elementary,NA,Great Lakes,Lake,NA,449,95.99109131,-1,NA,NA,NA,42.3014543,-87.8650381
2908,Illinois,2018-19,Porta Central,NA,Petersburg,Menard,NA,299,95.98662207,-1,NA,NA,NA,40.015698,-89.859673
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,40.874221,-88.628298
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,40.6565756,-89.5694948
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,39.000922,-87.736497
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,42.2754446,-88.8306521
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.9401152,-87.9960166
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.917627,-88.756025
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,39.3883359,-89.0736837
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,42.275839,-88.006057
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.3706404,-89.4601511
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.3460095,-88.8560485
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,37.8176678,-88.7891055
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.7969895,-89.6779312
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.614123,-88.232238
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,42.055655,-88.242298
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,40.578005,-90.035116
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,40.030051,-88.5671767
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.3051537,-89.0710802
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.548901,-89.1130782
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,37.746445,-88.9223131
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,37.4640071,-89.2481301
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,40.461322,-90.6551644
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.8525008,-88.0961056
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.8833718,-87.9513239
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.9454244,-89.0855474
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,39.7435536,-90.232534
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.9128273,-88.3067314
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,40.6052682,-89.4448164
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,40.1495313,-88.9636027
2909,Illinois,2018-19,Lincoln Elementary,NA,Dixmoor,Cook,NA,224,95.98214286,-1,NA,NA,NA,41.873901,-87.875177
2910,Illinois,2018-19,St Catherine of Siena,NA,West Dundee,Kane,NA,199,95.9798995,-1,NA,0.5,NA,42.0972355,-88.2895251
2911,Illinois,2018-19,Jensen Elementary Schoololastic Academy,NA,Chicago,Cook,NA,373,95.97855228,-1,NA,0.54,NA,41.8740217,-87.7022481
2912,Illinois,2018-19,Pekin Preschool Family Ed Center,NA,Pekin,Tazewell,NA,248,95.96774194,-1,NA,NA,NA,40.552479,-89.63793
2913,Illinois,2018-19,Ray Elementary,NA,Chicago,Cook,NA,718,95.96100279,-1,NA,0.97,NA,41.7918873,-87.5944835
2914,Illinois,2018-19,L E Starke Elementary,NA,Pekin,Tazewell,NA,198,95.95959596,-1,NA,NA,NA,40.5836112,-89.6203861
2915,Illinois,2018-19,Cantrall Intermediate,NA,Cantrall,Menard,NA,247,95.951417,-1,NA,0.4,NA,39.939529,-89.6760964
2916,Illinois,2018-19,Unity Christian,NA,Energy,Williamson,NA,222,95.94594595,-1,NA,NA,NA,37.77357,-89.025681
2916,Illinois,2018-19,Unity Christian,NA,Energy,Williamson,NA,222,95.94594595,-1,NA,NA,NA,41.8780149,-90.1554225
2916,Illinois,2018-19,Unity Christian,NA,Energy,Williamson,NA,222,95.94594595,-1,NA,NA,NA,41.16517,-87.675771
2917,Illinois,2018-19,Edna Rollins Elementary,NA,Aurora,Kane,NA,443,95.93679458,-1,NA,0.23,NA,41.7570951,-88.2921084
2918,Illinois,2018-19,Legacy Elementary Charter,NA,Chicago,Cook,NA,467,95.93147752,-1,NA,2.57,NA,41.857266,-87.7085244
2919,Illinois,2018-19,Century Elementary,NA,Ullin,Pulaski,NA,172,95.93023256,-1,NA,NA,NA,37.271055,-89.09775
2920,Illinois,2018-19,St Peter Lutheran,NA,Arlington Heights,Cook,NA,491,95.92668024,-1,NA,NA,NA,42.02944,-88.073241
2920,Illinois,2018-19,St Peter Lutheran,NA,Arlington Heights,Cook,NA,491,95.92668024,-1,NA,NA,NA,42.02944,-88.073241
2920,Illinois,2018-19,St Peter Lutheran,NA,Arlington Heights,Cook,NA,491,95.92668024,-1,NA,NA,NA,38.9660578,-89.9257971
2921,Illinois,2018-19,Poplar Grove Elementary,NA,Poplar Grove,Boone,NA,270,95.92592593,-1,NA,NA,NA,42.3688184,-88.8212733
2922,Illinois,2018-19,Kaneland John Stewart Elementary,NA,Elburn,Kane,NA,417,95.92326139,-1,NA,0.24,NA,41.8995161,-88.4589904
2923,Illinois,2018-19,Spencer Loomis Elementary,NA,Hawthorn Woods,Lake,NA,564,95.92198582,-1,NA,0.18,NA,42.225783,-88.093074
2924,Illinois,2018-19,Mayer Elementary,NA,Chicago,Cook,NA,760,95.92105263,-1,NA,0.39,NA,41.923032,-87.6574209
2925,Illinois,2018-19,Durand Elementary,NA,Durand,Winnebago,NA,294,95.91836735,-1,NA,NA,NA,42.4329245,-89.3341091
2926,Illinois,2018-19,Ladd Comm Cons Sch,NA,Ladd,Bureau,NA,196,95.91836735,-1,NA,0.51,NA,41.378213,-89.216869
2927,Illinois,2018-19,Northside Elementary,NA,Geneseo,Henry,NA,343,95.91836735,-1,NA,0.87,NA,41.4572291,-90.1529013
2928,Illinois,2018-19,Pecatonica Elementary,NA,Pecatonica,Winnebago,NA,342,95.90643275,-1,NA,0.29,NA,42.3101737,-89.3615925
2929,Illinois,2018-19,Prairieview Elementary,NA,Bartlett,Kane,NA,342,95.90643275,-1,NA,NA,NA,41.737258,-87.998668
2929,Illinois,2018-19,Prairieview Elementary,NA,Bartlett,Kane,NA,342,95.90643275,-1,NA,NA,NA,41.956515,-88.1717475
2930,Illinois,2018-19,St John The Baptist Catholic Sch,NA,Johnsburg,McHenry,NA,73,95.89041096,-1,NA,NA,NA,42.3834156,-88.2428477
2931,Illinois,2018-19,Lewis Lemon Elementary,NA,Rockford,Winnebago,NA,340,95.88235294,-1,NA,NA,NA,42.277997,-89.11856
2932,Illinois,2018-19,Lincoln Early Childhood,NA,Monmouth,Warren,NA,364,95.87912088,-1,NA,NA,NA,40.908276,-90.630483
2933,Illinois,2018-19,Heartland Elementary,NA,Geneva,Kane,NA,412,95.87378641,-1,NA,NA,NA,41.887439,-88.353439
2934,Illinois,2018-19,Grace McWayne Elementary,NA,Batavia,Kane,NA,315,95.87301587,-1,NA,0.32,NA,41.844884,-88.358142
2935,Illinois,2018-19,Revere Elementary,NA,Chicago,Cook,NA,242,95.8677686,-1,NA,0.41,NA,41.7645147,-87.6003856
2936,Illinois,2018-19,Salt Creek Elementary,NA,Elmhurst,Dupage,NA,121,95.8677686,-1,NA,NA,NA,42.0028062,-87.9994585
2936,Illinois,2018-19,Salt Creek Elementary,NA,Elmhurst,Dupage,NA,121,95.8677686,-1,NA,NA,NA,41.8680131,-87.9598986
2937,Illinois,2018-19,Tonti Elementary,NA,Chicago,Cook,NA,968,95.8677686,-1,NA,NA,NA,41.7873628,-87.7077938
2938,Illinois,2018-19,Solomon Elementary,NA,Chicago,Cook,NA,362,95.85635359,-1,NA,NA,NA,41.9943827,-87.7248914
2939,Illinois,2018-19,Chalmers Elementary Specialty,NA,Chicago,Cook,NA,336,95.83333333,-1,NA,1.19,NA,41.8661101,-87.6951259
2940,Illinois,2018-19,Childrens Lrning Path Montessori,NA,Northbrook,Cook,NA,24,95.83333333,-1,NA,NA,NA,42.1317138,-87.8478005
2941,Illinois,2018-19,Eastland Elementary,NA,Shannon,Carroll,NA,312,95.83333333,-1,NA,NA,NA,42.148504,-89.739912
2942,Illinois,2018-19,Lincoln Elementary,NA,Morton,Tazewell,NA,528,95.83333333,-1,NA,NA,NA,41.873901,-87.875177
2942,Illinois,2018-19,Lincoln Elementary,NA,Morton,Tazewell,NA,528,95.83333333,-1,NA,NA,NA,40.874221,-88.628298
2942,Illinois,2018-19,Lincoln Elementary,NA,Morton,Tazewell,NA,528,95.83333333,-1,NA,NA,NA,41.873901,-87.875177
2942,Illinois,2018-19,Lincoln Elementary,NA,Morton,Tazewell,NA,528,95.83333333,-1,NA,NA,NA,40.6565756,-89.5694948
2942,Illinois,2018-19,Lincoln Elementary,NA,Morton,Tazewell,NA,528,95.83333333,-1,NA,NA,NA,39.000922,-87.736497
2942,Illinois,2018-19,Lincoln Elementary,NA,Morton,Tazewell,NA,528,95.83333333,-1,NA,NA,NA,41.873901,-87.875177
2942,Illinois,2018-19,Lincoln Elementary,NA,Morton,Tazewell,NA,528,95.83333333,-1,NA,NA,NA,42.2754446,-88.8306521
2942,Illinois,2018-19,Lincoln Elementary,NA,Morton,Tazewell,NA,528,95.83333333,-1,NA,NA,NA,41.9401152,-87.9960166
