index,series.name,network,season,title,imdb,engagement,date.aired,run.time,format,monster.name,monster.gender,monster.type,monster.subtype,monster.species,monster.real,monster.amount,caught.fred,caught.daphnie,caught.velma,caught.shaggy,caught.scooby,captured.fred,captured.daphnie,captured.velma,captured.shaggy,captured.scooby,unmask.fred,unmask.daphnie,unmask.velma,unmask.shaggy,unmask.scooby,snack.fred,snack.daphnie,snack.velma,snack.shaggy,snack.scooby,unmask.other,caught.other,caught.not,trap.work.first,setting.terrain,setting.country/state,suspects.amount,non-suspect,arrested,culprit.name,culprit.gender,culprit.amount,motive,if.it.wasnt.for,and.that,door.gag,number.of.snacks,split.up,another.mystery,set.a.trap,jeepers,jinkies,my.glasses,just.about.wrapped.up,zoinks,groovy,scooby.doo.where.are.you,rooby.rooby.roo,batman,scooby-dum,scrappy-doo,hex.girls,blue.falcon,fred.va,daphnie.va,velma.va,shaggy.va,scooby.va
373,Warner Bros. Picture,Warner Bros. Picture,Movie,Scooby-Doo 2: Monsters Unleashed,5.1,50847,2004-03-26,93,Movie (Theatrical),"Masked Figure,Pterodactyl Ghost,Black Knight Ghost,Cotton Candy Glob,Tar Monster,Minder 49er,Captain Cutler's Ghost,Zombie,10000 Volt Ghost,Skeleton Men,Skeleton Men","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Disguised,Animal,Possessed Object,Possessed Object,Possessed Object,Ancient,Possessed Object,Undead,Ghost,Undead,Undead","Scientist,Dinosaur,Suit,Candy,Tar,Miner,Suit,Zombie,Electric,Skeleton,Skeleton","Human,Pterodactyl,Human,Cotton Candy,Tar,Human,Human,Human,Human,Human,Human",TRUE,11,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,5,FALSE,TRUE,"Dr. Jonathan Jacobo,Ned","Male,Male",2,Competition,those meddling punks,dumb dog,FALSE,0,0,0,0,0,3,1,0,4,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,Freddie Prinze Jr.,Sarah Michelle Gellar,Linda Cardellini,Matthew Lillard,Neil Fanning
374,What's New Scooby-Doo?,The WB,2,It's All Greek to Scooby,7.4,91,2004-03-27,21,TV Series,Centaur,Male,Mythical,Beast,Centaur,FALSE,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Greece,4,FALSE,TRUE,Susie Smythe,Female,1,Treasure,you meddling kids,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
375,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Loch Ness Monster,6.7,4108,2004-06-24,74,Movie,"Loch Ness Monster,Loch Ness Monster","Female,Female","Mythical,Mythical","Loch Ness Monster,Loch Ness Monster","Dinosaur,Dinosaur",FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Scotland,8,FALSE,FALSE,"Prof. Fiona Pembrooke,Colin Haggard,Angus Haggard","Female,Male,Male",3,Competition,you meddling kids,NULL,FALSE,1 box,1,2,0,4,6,0,0,13,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
376,What's New Scooby-Doo?,The WB,3,Fright House of a Lighthouse,8,128,2005-01-29,21,TV Series,"Creepy Keeper,Skeleton Crew","Male,Male","Undead,Undead","Lighthouse Keeper,Skeleton","Human,Human",FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,Wisconsin,3,FALSE,TRUE,"Crusty McPeet,Verona Dempsey","Male,Female",2,Competition,NULL,NULL,FALSE,0,0,0,0,1,0,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
377,What's New Scooby-Doo?,The WB,3,"Go West, Young Scoob",7.2,102,2005-02-05,21,TV Series,"Sheriff,Cold Steel,Other Robot Cowboys","Male,Male,Male","Mechanical,Mechanical,Mechanical","Cowboy,Cowboy,Cowboy","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Arizona,3,FALSE,TRUE,Gibby Norton,Male,1,Competition,NULL,NULL,FALSE,0,0,1,0,3,0,0,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
378,Warner Home Video,Warner Home Video,Movie,"Aloha, Scooby-Doo!",6.4,3696,2005-02-08,73,Movie,"Wiki-Tiki,Tiny Tikis","Male,Male","Ancient,Ancient","Hawaiian,Hawaiian","Human,Human",FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Island,Hawaii,7,FALSE,TRUE,"Snookie Waeawa,Manu Tuiama","Female,Male",2,Competition,you meddling mainlanders,NULL,TRUE,1,0,1,0,3,0,1,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
379,What's New Scooby-Doo?,The WB,3,A Scooby-Doo Valentine,7.5,97,2005-02-11,21,TV Series,"Clone Fred,Clone Daphnie,Clone Velma,Clone Shaggy,Clone Scooby","Male,Female,Female,Male,Male","Mechanical,Mechanical,Mechanical,Mechanical,Mechanical","Clone,Clone,Clone,Clone,Clone","Human,Human,Human,Human,Human",FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Urban,United States,5,FALSE,TRUE,J.C. Chasez,Male,1,Competition,you meddling kids,NULL,FALSE,0,1,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
380,What's New Scooby-Doo?,The WB,3,Wrestle Maniacs,7.4,90,2005-02-12,21,TV Series,Titanic Twist,Male,Undead,Deformed,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,United States,9,FALSE,FALSE,"Curt Crunch,Connie Crunch","Male,Female",2,Competition,NULL,NULL,FALSE,0,2,1,0,1,0,0,1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
381,What's New Scooby-Doo?,The WB,3,Ready to Scare,7.5,89,2005-02-19,21,TV Series,Gargoyle,Male,Possessed Object,Statue,Gargoyle,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,France,4,TRUE,FALSE,"Danica LeBlake,Guy L'Avorton","Female,Male",2,Competition,NULL,NULL,TRUE,0,1,0,1,2,2,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
382,What's New Scooby-Doo?,The WB,3,Farmed & Dangerous,7.3,101,2005-02-25,21,TV Series,Demon Farmer,Male,Undead,Farmer,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,United States,4,FALSE,TRUE,Neville Poppenbacher,Male,1,Competition,NULL,NULL,FALSE,0,1,0,0,2,0,0,0,0,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
383,What's New Scooby-Doo?,The WB,3,Diamonds Are a Ghoul's Best Friend,7,96,2005-03-03,21,TV Series,Frozen Fiend,Male,Undead,Ice,Human,FALSE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Russia,6,FALSE,TRUE,Galina Korzhakov,Female,1,Theft,you meddling foreign kids,NULL,FALSE,several,0,0,2,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
384,What's New Scooby-Doo?,The WB,3,A Terrifying Round with a Menacing Metallic Clown,7.6,105,2005-03-12,21,TV Series,Menacing Metallic Clown,Male,Mechanical,Clown,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Rural,United States,4,FALSE,FALSE,Mayor Smith Snipper,Male,1,Competition,NULL,NULL,FALSE,1,1,0,1,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
385,What's New Scooby-Doo?,The WB,3,Camp Comeoniwannascareya,7.5,100,2005-03-19,21,TV Series,Toxic Terror,Male,Possessed Object,Humanoid,Toxic,FALSE,1,NULL,NULL,NULL,TRUE,TRUE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Forest,United States,6,FALSE,FALSE,Grey,Female,1,Preservation,those meddling kids in your cabin,NULL,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Casey Kasem,Frank Welker
386,What's New Scooby-Doo?,The WB,3,Block-Long Hong Kong Terror,7.4,88,2005-03-26,21,TV Series,Dragon,Male,Mythical,Dragon,Dragon,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,Hong Kong,5,FALSE,TRUE,Wu,Male,1,Competition,NULL,NULL,FALSE,1,1,0,0,1,1,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
387,What's New Scooby-Doo?,The WB,3,"Gentlemen, Start Your Monsters!",7.3,87,2005-04-02,21,TV Series,Skeleton Driver,Male,Undead,Skeleton,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,5,FALSE,TRUE,"Jimmy,Cindy","Male,Female",2,Competition,you meddling grown-ups,NULL,FALSE,0,0,0,0,1,2,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
388,What's New Scooby-Doo?,The WB,3,Gold Paw,7.4,84,2005-04-09,21,TV Series,Gold Monster,Male,Possessed Object,Humanoid,Gold,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Rural,Kentukey,5,FALSE,TRUE,Drill Sergeant Payne,Male,1,Competition,you meddling civilians,NULL,FALSE,1 box,0,0,0,1,0,0,0,2,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
389,What's New Scooby-Doo?,The WB,3,Reef Grief!,7.5,92,2005-04-19,21,TV Series,"Coral Creature,Sand Monsters","Male,Male","Plant,Possessed Object","Humanoid,Sand","Coral,Human",TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Coast,Australia,5,FALSE,TRUE,Spencer Johnson,Male,1,Competition,you meddling sand-drips,NULL,FALSE,8,0,0,0,2,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
390,Warner Home Video,Cartoon Network,Movie,Scooby-Doo! in Where's my Mummy?,6.7,2974,2005-11-24,74,Movie,"Ghost of Cleopatra,Army of the Undead,Spirit of the Sand","Female,Male,Male","Undead,Undead,Animal","Mummy,Mummy,Giant","Human,Human,Scorpion",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,Egypt,7,TRUE,FALSE,"Velma Dinkley,Prince Omar Karam","Female,Male",2,Preservation,NULL,NULL,FALSE,several,0,1,0,9,3,1,0,5,0,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
391,What's New Scooby-Doo?,Cartoon Network,3,E-Scream,7.4,91,2006-07-21,21,TV Series,Osomons,Male,Animal,Little,Osomons,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,California,5,NULL,NULL,NULL,NULL,0,Simulation,NULL,NULL,FALSE,0,0,1,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
392,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Pirates Ahoy!,6.7,2454,2006-09-19,69,Movie,"Cptn. Skunk Beard,Wooden Wally,Sea Salt Sally,Cptn. Skunk Beard's Crew","Male,Male,Female,Male","Undead,Undead,Undead,Undead","Pirate,Pirate,Pirate,Pirate","Human,Human,Human,Human",FALSE,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ocean,Bermuda Triangle,5,FALSE,TRUE,"Biff Wellington,Mr. Mysterio","Male,Male",2,Natural Resource,NULL,NULL,TRUE,0,0,1,1,1,2,0,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
393,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Shags to Riches,6.1,29,2006-09-23,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent,8,Agent,9,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebal","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Dr. Trebal","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,0,NULL,NULL,NULL,NULL,0,Theft,NULL,NULL,FALSE,1,0,0,0,0,0,0,0,2,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Scott Menville,Frank Welker
394,Shaggy & Scooby-Doo Get a Clue!,The CW,1,More Fondue for Scooby-Doo,5,21,2006-09-30,22,TV Series,"Dr. Phineus Phibes,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent,9,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebal,Misty Swiss","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Female","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Dr. Trebal,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor,Agent","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,",TRUE,13,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,FALSE,FALSE,TRUE,NULL,Snow,Switzerland,1,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
395,Shaggy & Scooby-Doo Get a Clue!,The CW,1,High Society Scooby,6,22,2006-10-07,23,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 8,Agent 11,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human",TRUE,7,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,TRUE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,4,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
396,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Party Arty,5.9,19,2006-11-04,23,TV Series,"Dr. Phineus Phibes,A.R.T.,Agent 2,Dr. Trebla","Male,Male,Male,Male","Super-Villain,Mechanical,Disguised,Super-Villain","Doctor,Robot,Agent,Doctor","Human,Object,Human,Human",TRUE,4,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,1,NULL,NULL,NULL,NULL,0,Abduction,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
397,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Smart House,5.9,17,2006-11-11,23,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Kevin,Mark,Ricky,Agent 1,Agent 2","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Mechanical,Super-Villain,Super-Villain,Disguised,Disguised","Doctor,Doctor,Computer,Nerd,Nerd,Agent,Agent","Human,Human,Object,Human,Human,Human,Human",TRUE,7,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,United States,1,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
398,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Lightning Strikes Twice,5.5,17,2006-11-18,22,TV Series,"Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 7,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,11,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Space,Space,0,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
399,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Don't Feed the Animals,5.8,18,2007-02-02,23,TV Series,"Dr. Phineus Phibes,Bruce,Brucey,Agent 13,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Super-Villain,Super-Villain,Super-Villain","Doctor,Poacher,Poacher,Agent,Nerd,Nerd,Doctor","Human,Human,Human,Human,Human,Human,Human",TRUE,7,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,TRUE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,TRUE,FALSE,NULL,Jungle,South America,1,NULL,NULL,NULL,NULL,0,Treasure,NULL,NULL,FALSE,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
400,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Mysterty of the Missing Mystery Solvers,6.9,17,2007-02-10,23,TV Series,"Dr. Phineus Phibes,Agent 4,Agent 13","Male,Male,Male","Super-Villain,Disguised,Disguised","Doctor,Agent,Agent","Human,Human,Human",TRUE,3,NULL,NULL,NULL,FALSE,TRUE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,TRUE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,FALSE,NULL,Forest,United States,9,NULL,NULL,NULL,NULL,0,Abduction,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
401,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Chefs of Steel,5.1,16,2007-02-17,22,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Chef Suki Sukihari,Agent 2,Agent 5,Agent 8","Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Disguised,Disguised","Doctor,Doctor,Chef,Agent,Agent,Agent","Human,Human,Human,Human,Human,Human",TRUE,6,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Urban,New York,1,NULL,NULL,NULL,NULL,0,Competition,NULL,NULL,FALSE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
402,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Almost Ghosts,6.1,20,2007-02-24,23,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Mark,Ricky","Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain","Doctor,Doctor,Agent,Agent,Nerd,Nerd","Human,Human,Human,Human,Human,Human",TRUE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Rural,United States,1,NULL,NULL,NULL,NULL,0,Theft,NULL,NULL,FALSE,1,0,0,0,0,4,0,0,2,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Mindy Cohn,Scott Menville,Frank Welker
403,Shaggy & Scooby-Doo Get a Clue!,The CW,1,Pole to Pole,6.1,14,2007-03-03,22,TV Series,"Dr. Phineus Phibes,Dr. Trebla,Dr. Speed,Agent 1,Agent 2,Agent 5,Agent 6,Agent 8,Agent 11,Agent 12,Agent 13","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised","Doctor,Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human",TRUE,11,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,TRUE,FALSE,FALSE,FALSE,TRUE,NULL,Rural,United States,0,NULL,NULL,NULL,NULL,0,Conquer,NULL,NULL,FALSE,1 box,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,NULL,NULL,Scott Menville,Frank Welker
