year,months,state,stressor,stress_pct
2019,January-March,Kentucky,Varroa mites,21.6
2019,January-March,Kentucky,Other pests/parasites,12.9
2019,January-March,Kentucky,Disesases,0.1
2019,January-March,Kentucky,Pesticides,5.3
2019,January-March,Kentucky,Other,10.7
2019,January-March,Kentucky,Unknown,4.6
2019,January-March,Louisiana,Varroa mites,57.8
2019,January-March,Louisiana,Other pests/parasites,1.3
2019,January-March,Louisiana,Disesases,0.1
2019,January-March,Louisiana,Pesticides,0.3
2019,January-March,Louisiana,Other,1
2019,January-March,Louisiana,Unknown,0.7
2019,January-March,Maine,Varroa mites,2.3
2019,January-March,Maine,Other pests/parasites,0.1
2019,January-March,Maine,Disesases,NA
2019,January-March,Maine,Pesticides,NA
2019,January-March,Maine,Other,1.4
2019,January-March,Maine,Unknown,0.8
2019,January-March,Maryland,Varroa mites,12.6
2019,January-March,Maryland,Other pests/parasites,5.1
2019,January-March,Maryland,Disesases,0.2
2019,January-March,Maryland,Pesticides,NA
2019,January-March,Maryland,Other,10.1
2019,January-March,Maryland,Unknown,2.4
2019,January-March,Massachusetts,Varroa mites,10.3
2019,January-March,Massachusetts,Other pests/parasites,NA
2019,January-March,Massachusetts,Disesases,NA
2019,January-March,Massachusetts,Pesticides,4.3
2019,January-March,Massachusetts,Other,6.3
2019,January-March,Massachusetts,Unknown,0.9
2019,January-March,Michigan,Varroa mites,18.2
2019,January-March,Michigan,Other pests/parasites,5.8
2019,January-March,Michigan,Disesases,1.5
2019,January-March,Michigan,Pesticides,0.2
2019,January-March,Michigan,Other,12.2
2019,January-March,Michigan,Unknown,0.7
2019,January-March,Minnesota,Varroa mites,1.3
2019,January-March,Minnesota,Other pests/parasites,0.2
2019,January-March,Minnesota,Disesases,1.9
2019,January-March,Minnesota,Pesticides,NA
2019,January-March,Minnesota,Other,2
2019,January-March,Minnesota,Unknown,0.8
2019,January-March,Mississippi,Varroa mites,14.6
2019,January-March,Mississippi,Other pests/parasites,71
2019,January-March,Mississippi,Disesases,64.8
2019,January-March,Mississippi,Pesticides,48.4
2019,January-March,Mississippi,Other,1.9
2019,January-March,Mississippi,Unknown,5.5
2019,January-March,Missouri,Varroa mites,5.4
2019,January-March,Missouri,Other pests/parasites,2.3
2019,January-March,Missouri,Disesases,1.9
2019,January-March,Missouri,Pesticides,0.5
2019,January-March,Missouri,Other,5.4
2019,January-March,Missouri,Unknown,3.2
2019,January-March,Montana,Varroa mites,15.1
2019,January-March,Montana,Other pests/parasites,NA
2019,January-March,Montana,Disesases,NA
2019,January-March,Montana,Pesticides,0.8
2019,January-March,Montana,Other,0.8
2019,January-March,Montana,Unknown,1.1
2019,January-March,Nebraska,Varroa mites,32.3
2019,January-March,Nebraska,Other pests/parasites,1.3
2019,January-March,Nebraska,Disesases,32
2019,January-March,Nebraska,Pesticides,0.8
2019,January-March,Nebraska,Other,2.2
2019,January-March,Nebraska,Unknown,0.1
2019,January-March,New Jersey,Varroa mites,15.3
2019,January-March,New Jersey,Other pests/parasites,4.4
2019,January-March,New Jersey,Disesases,NA
2019,January-March,New Jersey,Pesticides,NA
2019,January-March,New Jersey,Other,3.5
2019,January-March,New Jersey,Unknown,0.6
2019,January-March,New Mexico,Varroa mites,3.5
2019,January-March,New Mexico,Other pests/parasites,1.1
2019,January-March,New Mexico,Disesases,0.6
2019,January-March,New Mexico,Pesticides,NA
2019,January-March,New Mexico,Other,1.4
2019,January-March,New Mexico,Unknown,0.3
2019,January-March,New York,Varroa mites,10.6
2019,January-March,New York,Other pests/parasites,2.5
2019,January-March,New York,Disesases,1.7
2019,January-March,New York,Pesticides,1.7
2019,January-March,New York,Other,7.7
2019,January-March,New York,Unknown,9
2019,January-March,North Carolina,Varroa mites,16.4
2019,January-March,North Carolina,Other pests/parasites,2
2019,January-March,North Carolina,Disesases,0.2
2019,January-March,North Carolina,Pesticides,0.7
2019,January-March,North Carolina,Other,2.2
2019,January-March,North Carolina,Unknown,3.4
2019,January-March,North Dakota,Varroa mites,6.9
2019,January-March,North Dakota,Other pests/parasites,NA
2019,January-March,North Dakota,Disesases,NA
2019,January-March,North Dakota,Pesticides,6.5
2019,January-March,North Dakota,Other,0.4
2019,January-March,North Dakota,Unknown,1.3
2019,January-March,Ohio,Varroa mites,49.3
2019,January-March,Ohio,Other pests/parasites,9.9
2019,January-March,Ohio,Disesases,11.1
2019,January-March,Ohio,Pesticides,1.1
2019,January-March,Ohio,Other,6.7
2019,January-March,Ohio,Unknown,3.1
2019,January-March,Oklahoma,Varroa mites,7.7
2019,January-March,Oklahoma,Other pests/parasites,0.3
2019,January-March,Oklahoma,Disesases,NA
2019,January-March,Oklahoma,Pesticides,NA
2019,January-March,Oklahoma,Other,NA
2019,January-March,Oklahoma,Unknown,NA
2019,January-March,Oregon,Varroa mites,18
2019,January-March,Oregon,Other pests/parasites,0.1
2019,January-March,Oregon,Disesases,0.2
2019,January-March,Oregon,Pesticides,0.2
2019,January-March,Oregon,Other,2.7
2019,January-March,Oregon,Unknown,0.5
2019,January-March,Pennsylvania,Varroa mites,15.3
2019,January-March,Pennsylvania,Other pests/parasites,4.6
2019,January-March,Pennsylvania,Disesases,3.7
2019,January-March,Pennsylvania,Pesticides,4
2019,January-March,Pennsylvania,Other,7.5
2019,January-March,Pennsylvania,Unknown,9.5
2019,January-March,South Carolina,Varroa mites,18.5
2019,January-March,South Carolina,Other pests/parasites,14.5
2019,January-March,South Carolina,Disesases,NA
2019,January-March,South Carolina,Pesticides,1.7
2019,January-March,South Carolina,Other,12.4
2019,January-March,South Carolina,Unknown,1
2019,January-March,South Dakota,Varroa mites,0.8
2019,January-March,South Dakota,Other pests/parasites,NA
2019,January-March,South Dakota,Disesases,NA
2019,January-March,South Dakota,Pesticides,2.5
2019,January-March,South Dakota,Other,0.8
2019,January-March,South Dakota,Unknown,2.2
2019,January-March,Tennessee,Varroa mites,62.8
2019,January-March,Tennessee,Other pests/parasites,23.6
2019,January-March,Tennessee,Disesases,5.1
2019,January-March,Tennessee,Pesticides,0.9
2019,January-March,Tennessee,Other,7.7
2019,January-March,Tennessee,Unknown,7.1
2019,January-March,Texas,Varroa mites,26.1
2019,January-March,Texas,Other pests/parasites,6.5
2019,January-March,Texas,Disesases,5.3
2019,January-March,Texas,Pesticides,8.3
2019,January-March,Texas,Other,6.9
2019,January-March,Texas,Unknown,3
2019,January-March,Utah,Varroa mites,22.9
2019,January-March,Utah,Other pests/parasites,NA
2019,January-March,Utah,Disesases,0.1
2019,January-March,Utah,Pesticides,NA
2019,January-March,Utah,Other,0.3
2019,January-March,Utah,Unknown,8.8
2019,January-March,Vermont,Varroa mites,6.2
2019,January-March,Vermont,Other pests/parasites,0.1
2019,January-March,Vermont,Disesases,2.4
2019,January-March,Vermont,Pesticides,NA
2019,January-March,Vermont,Other,0.2
2019,January-March,Vermont,Unknown,1.2
2019,January-March,Virginia,Varroa mites,16.6
2019,January-March,Virginia,Other pests/parasites,12.8
2019,January-March,Virginia,Disesases,0.8
2019,January-March,Virginia,Pesticides,0.3
2019,January-March,Virginia,Other,3.9
2019,January-March,Virginia,Unknown,9.3
2019,January-March,Washington,Varroa mites,22.3
2019,January-March,Washington,Other pests/parasites,0.8
2019,January-March,Washington,Disesases,0.6
2019,January-March,Washington,Pesticides,0.3
2019,January-March,Washington,Other,0.8
2019,January-March,Washington,Unknown,0.2
2019,January-March,West Virginia,Varroa mites,10.3
2019,January-March,West Virginia,Other pests/parasites,3.2
2019,January-March,West Virginia,Disesases,1.1
2019,January-March,West Virginia,Pesticides,0.2
2019,January-March,West Virginia,Other,5
2019,January-March,West Virginia,Unknown,1.3
2019,January-March,Wisconsin,Varroa mites,15.9
2019,January-March,Wisconsin,Other pests/parasites,3.2
2019,January-March,Wisconsin,Disesases,0.7
2019,January-March,Wisconsin,Pesticides,1.1
2019,January-March,Wisconsin,Other,13.8
2019,January-March,Wisconsin,Unknown,5
2019,January-March,Wyoming,Varroa mites,0.7
2019,January-March,Wyoming,Other pests/parasites,NA
2019,January-March,Wyoming,Disesases,0.1
2019,January-March,Wyoming,Pesticides,NA
2019,January-March,Wyoming,Other,0.5
2019,January-March,Wyoming,Unknown,2.3
2019,January-March,Other States,Varroa mites,6.9
2019,January-March,Other States,Other pests/parasites,1.8
2019,January-March,Other States,Disesases,0.3
2019,January-March,Other States,Pesticides,NA
2019,January-March,Other States,Other,2.1
2019,January-March,Other States,Unknown,1.6
2019,January-March,United States,Varroa mites,45.6
2019,January-March,United States,Other pests/parasites,14.8
2019,January-March,United States,Disesases,7.1
2019,January-March,United States,Pesticides,13.6
2019,January-March,United States,Other,9
2019,January-March,United States,Unknown,5.2
2019,April-June,Alabama,Varroa mites,NA
2019,April-June,Alabama,Other pests/parasites,NA
2019,April-June,Alabama,Disesases,NA
2019,April-June,Alabama,Pesticides,NA
2019,April-June,Alabama,Other,NA
2019,April-June,Alabama,Unknown,NA
2019,April-June,Arizona,Varroa mites,NA
2019,April-June,Arizona,Other pests/parasites,NA
2019,April-June,Arizona,Disesases,NA
2019,April-June,Arizona,Pesticides,NA
2019,April-June,Arizona,Other,NA
2019,April-June,Arizona,Unknown,NA
2019,April-June,Arkansas,Varroa mites,NA
2019,April-June,Arkansas,Other pests/parasites,NA
2019,April-June,Arkansas,Disesases,NA
2019,April-June,Arkansas,Pesticides,NA
2019,April-June,Arkansas,Other,NA
2019,April-June,Arkansas,Unknown,NA
2019,April-June,California,Varroa mites,NA
2019,April-June,California,Other pests/parasites,NA
2019,April-June,California,Disesases,NA
2019,April-June,California,Pesticides,NA
2019,April-June,California,Other,NA
2019,April-June,California,Unknown,NA
2019,April-June,Colorado,Varroa mites,NA
2019,April-June,Colorado,Other pests/parasites,NA
2019,April-June,Colorado,Disesases,NA
2019,April-June,Colorado,Pesticides,NA
2019,April-June,Colorado,Other,NA
2019,April-June,Colorado,Unknown,NA
2019,April-June,Connecticut,Varroa mites,NA
2019,April-June,Connecticut,Other pests/parasites,NA
2019,April-June,Connecticut,Disesases,NA
2019,April-June,Connecticut,Pesticides,NA
2019,April-June,Connecticut,Other,NA
2019,April-June,Connecticut,Unknown,NA
2019,April-June,Florida,Varroa mites,NA
2019,April-June,Florida,Other pests/parasites,NA
2019,April-June,Florida,Disesases,NA
2019,April-June,Florida,Pesticides,NA
2019,April-June,Florida,Other,NA
2019,April-June,Florida,Unknown,NA
2019,April-June,Georgia,Varroa mites,NA
2019,April-June,Georgia,Other pests/parasites,NA
2019,April-June,Georgia,Disesases,NA
2019,April-June,Georgia,Pesticides,NA
2019,April-June,Georgia,Other,NA
2019,April-June,Georgia,Unknown,NA
2019,April-June,Hawaii,Varroa mites,NA
2019,April-June,Hawaii,Other pests/parasites,NA
2019,April-June,Hawaii,Disesases,NA
2019,April-June,Hawaii,Pesticides,NA
2019,April-June,Hawaii,Other,NA
2019,April-June,Hawaii,Unknown,NA
2019,April-June,Idaho,Varroa mites,NA
2019,April-June,Idaho,Other pests/parasites,NA
2019,April-June,Idaho,Disesases,NA
2019,April-June,Idaho,Pesticides,NA
2019,April-June,Idaho,Other,NA
2019,April-June,Idaho,Unknown,NA
2019,April-June,Illinois,Varroa mites,NA
2019,April-June,Illinois,Other pests/parasites,NA
2019,April-June,Illinois,Disesases,NA
2019,April-June,Illinois,Pesticides,NA
2019,April-June,Illinois,Other,NA
2019,April-June,Illinois,Unknown,NA
2019,April-June,Indiana,Varroa mites,NA
2019,April-June,Indiana,Other pests/parasites,NA
2019,April-June,Indiana,Disesases,NA
2019,April-June,Indiana,Pesticides,NA
2019,April-June,Indiana,Other,NA
2019,April-June,Indiana,Unknown,NA
2019,April-June,Iowa,Varroa mites,NA
2019,April-June,Iowa,Other pests/parasites,NA
2019,April-June,Iowa,Disesases,NA
2019,April-June,Iowa,Pesticides,NA
2019,April-June,Iowa,Other,NA
2019,April-June,Iowa,Unknown,NA
2019,April-June,Kansas,Varroa mites,NA
2019,April-June,Kansas,Other pests/parasites,NA
2019,April-June,Kansas,Disesases,NA
2019,April-June,Kansas,Pesticides,NA
2019,April-June,Kansas,Other,NA
2019,April-June,Kansas,Unknown,NA
2019,April-June,Kentucky,Varroa mites,NA
2019,April-June,Kentucky,Other pests/parasites,NA
2019,April-June,Kentucky,Disesases,NA
2019,April-June,Kentucky,Pesticides,NA
2019,April-June,Kentucky,Other,NA
2019,April-June,Kentucky,Unknown,NA
2019,April-June,Louisiana,Varroa mites,NA
2019,April-June,Louisiana,Other pests/parasites,NA
2019,April-June,Louisiana,Disesases,NA
2019,April-June,Louisiana,Pesticides,NA
2019,April-June,Louisiana,Other,NA
2019,April-June,Louisiana,Unknown,NA
2019,April-June,Maine,Varroa mites,NA
2019,April-June,Maine,Other pests/parasites,NA
2019,April-June,Maine,Disesases,NA
2019,April-June,Maine,Pesticides,NA
2019,April-June,Maine,Other,NA
2019,April-June,Maine,Unknown,NA
2019,April-June,Maryland,Varroa mites,NA
2019,April-June,Maryland,Other pests/parasites,NA
2019,April-June,Maryland,Disesases,NA
2019,April-June,Maryland,Pesticides,NA
2019,April-June,Maryland,Other,NA
2019,April-June,Maryland,Unknown,NA
2019,April-June,Massachusetts,Varroa mites,NA
2019,April-June,Massachusetts,Other pests/parasites,NA
2019,April-June,Massachusetts,Disesases,NA
2019,April-June,Massachusetts,Pesticides,NA
2019,April-June,Massachusetts,Other,NA
2019,April-June,Massachusetts,Unknown,NA
2019,April-June,Michigan,Varroa mites,NA
2019,April-June,Michigan,Other pests/parasites,NA
2019,April-June,Michigan,Disesases,NA
2019,April-June,Michigan,Pesticides,NA
2019,April-June,Michigan,Other,NA
2019,April-June,Michigan,Unknown,NA
2019,April-June,Minnesota,Varroa mites,NA
2019,April-June,Minnesota,Other pests/parasites,NA
2019,April-June,Minnesota,Disesases,NA
2019,April-June,Minnesota,Pesticides,NA
2019,April-June,Minnesota,Other,NA
2019,April-June,Minnesota,Unknown,NA
2019,April-June,Mississippi,Varroa mites,NA
2019,April-June,Mississippi,Other pests/parasites,NA
2019,April-June,Mississippi,Disesases,NA
2019,April-June,Mississippi,Pesticides,NA
2019,April-June,Mississippi,Other,NA
2019,April-June,Mississippi,Unknown,NA
2019,April-June,Missouri,Varroa mites,NA
2019,April-June,Missouri,Other pests/parasites,NA
2019,April-June,Missouri,Disesases,NA
2019,April-June,Missouri,Pesticides,NA
2019,April-June,Missouri,Other,NA
2019,April-June,Missouri,Unknown,NA
2019,April-June,Montana,Varroa mites,NA
2019,April-June,Montana,Other pests/parasites,NA
2019,April-June,Montana,Disesases,NA
2019,April-June,Montana,Pesticides,NA
2019,April-June,Montana,Other,NA
2019,April-June,Montana,Unknown,NA
2019,April-June,Nebraska,Varroa mites,NA
2019,April-June,Nebraska,Other pests/parasites,NA
2019,April-June,Nebraska,Disesases,NA
2019,April-June,Nebraska,Pesticides,NA
2019,April-June,Nebraska,Other,NA
2019,April-June,Nebraska,Unknown,NA
2019,April-June,New Jersey,Varroa mites,NA
2019,April-June,New Jersey,Other pests/parasites,NA
2019,April-June,New Jersey,Disesases,NA
2019,April-June,New Jersey,Pesticides,NA
2019,April-June,New Jersey,Other,NA
2019,April-June,New Jersey,Unknown,NA
2019,April-June,New Mexico,Varroa mites,NA
2019,April-June,New Mexico,Other pests/parasites,NA
2019,April-June,New Mexico,Disesases,NA
2019,April-June,New Mexico,Pesticides,NA
2019,April-June,New Mexico,Other,NA
2019,April-June,New Mexico,Unknown,NA
2019,April-June,New York,Varroa mites,NA
2019,April-June,New York,Other pests/parasites,NA
2019,April-June,New York,Disesases,NA
2019,April-June,New York,Pesticides,NA
2019,April-June,New York,Other,NA
2019,April-June,New York,Unknown,NA
2019,April-June,North Carolina,Varroa mites,NA
2019,April-June,North Carolina,Other pests/parasites,NA
