Donor Name,"""True"" Donor - Pride Sponsor Match Only","""True"" Donor - Fortune Match Only",Pride and Sponsor Match?,Donor Name - Combined
TANGERINE SOLUTIONS LLC,NA,NA,NA,NA
TARAPANI'S DEPARTMENT STORE,NA,NA,NA,NA
TARWATER FAMILY TRUST,NA,NA,NA,NA
TASCA PAC,NA,NA,NA,NA
TATER FARMS LLC,NA,NA,NA,NA
TAXPAYERS FOR ECONOMIC PROSPERITY,NA,NA,NA,NA
TAYLOR ENGLISH GOOD GOVERNMENT COMMITTEE PAC,NA,NA,NA,NA
"TAYLOR ESPINO VEGA & TOURON, PLLC",NA,NA,NA,NA
TAYLOR FAMILY TRUST,NA,NA,NA,NA
TAYLOR PROPERTY LTD PART.,NA,NA,NA,NA
TBA BANK PAC,NA,NA,NA,NA
TCBC DEVELOPMENT COMPANY,NA,NA,NA,NA
TDG-PAC,NA,NA,NA,NA
TDS TELECOMMUNICATIONS CORPORATION PAC,NA,NA,NA,NA
TE PAC-TN,NA,NA,NA,NA
"TEAK, LLC",NA,NA,NA,NA
TEAM TERRY TAX SERVICES,NA,NA,NA,NA
"TECH ARMY, LLC",NA,NA,NA,NA
TECO ENERGY,NA,NA,NA,NA
TECO ENERGY INC,NA,NA,NA,NA
"TECO ENERGY, INC.",NA,NA,NA,NA
"TECO ENGERY, INC",NA,NA,NA,NA
TED AND MARY VAHOVIUS REVOCABLE TRUST,NA,NA,NA,NA
"TEE PEE FARMS, INC",NA,NA,NA,NA
TEN4 TECHNOLOGY GROUP LLC,NA,NA,NA,NA
"TEN4 TECHNOLOGY GROUP, LLC",NA,NA,NA,NA
TENASKA EMPLOYEES TEXAS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TENNESEANS FOR PUTTING STUDENTS FIRST,NA,NA,NA,NA
TENNESSEANS FOR HEALTH AND HOSPITALITY PAC,NA,NA,NA,NA
TENNESSEANS FOR LIBERTY PAC,NA,NA,NA,NA
TENNESSEANS FOR PUTTING STUDENTS FIRST,NA,NA,NA,NA
TENNESSEANS FOR SENSIBLE ELECTION LAWS,NA,NA,NA,NA
TENNESSEANS FOR TRANSIT,NA,NA,NA,NA
TENNESSEE ACADEMY OF PEDIATRIC DENTISTRY,NA,NA,NA,NA
TENNESSEE ACADEMY OF PHYSICIAN ASSISTANTS PAC,NA,NA,NA,NA
TENNESSEE ACTION COMMITTEE FOR RURAL ELECTRIFICATION,NA,NA,NA,NA
TENNESSEE ANESTHESIOLOGISTS PAC,NA,NA,NA,NA
TENNESSEE APARTMENT PAC,NA,NA,NA,NA
TENNESSEE ARCHITECTS PAC,NA,NA,NA,NA
TENNESSEE ASSN OF NURSE ANESTHETISTS PAC,NA,NA,NA,NA
TENNESSEE ASSN OF PROFESSIONAL SURVEYORS - LAND SURVEYORS,NA,NA,NA,NA
TENNESSEE ASSOCIATION OF AUDIOLOGISTS AN,NA,NA,NA,NA
TENNESSEE ASSOCIATION OF BROADCASTERS PAC,NA,NA,NA,NA
TENNESSEE BANKERS ASSN PAC,NA,NA,NA,NA
TENNESSEE CERTIFIED PUBLIC ACCOUNTANTS PAC,NA,NA,NA,NA
TENNESSEE CHAMBER OF COMMERCE AND INDUSTRY PAC,NA,NA,NA,NA
TENNESSEE CHIROPRACTIC ASSN PAC,NA,NA,NA,NA
TENNESSEE COMMITTEE FOR THE ADVANCEMENT OF PSYCHOLOGY,NA,NA,NA,NA
TENNESSEE CONSUMER FINANCE POLITICAL CAMPAIGN COMMITTE,NA,NA,NA,NA
TENNESSEE CREDIT UNION LEAGUE PAC,NA,NA,NA,NA
TENNESSEE DENTAL PAC,NA,NA,NA,NA
TENNESSEE EDUC ASSN FUND FOR CHILDREN & PUBLIC EDU,NA,NA,NA,NA
TENNESSEE EMERGENCY MEDICINE PAC,NA,NA,NA,NA
TENNESSEE EMPLOYEES ACTION MOVEMENT,NA,NA,NA,NA
TENNESSEE FEDERATION FOR CHILDREN PAC,NA,NA,NA,NA
TENNESSEE FEDERATION REPUBLICAN WOMEN-B. MCANDREW IRIS FUND,NA,NA,NA,NA
TENNESSEE FIREARMS ASSN LEGISLATIVE ACTION COMMITTEE,NA,NA,NA,NA
TENNESSEE FIREFIGHTERS,NA,NA,NA,NA
TENNESSEE FIRST,NA,NA,NA,NA
TENNESSEE FOR PUTTING STUDENT FIRST,NA,NA,NA,NA
TENNESSEE FORESTRY PAC,NA,NA,NA,NA
TENNESSEE FUNERAL DIRECTORS ASSN PAC,NA,NA,NA,NA
TENNESSEE GAS ASSOCIATION PAC,NA,NA,NA,NA
TENNESSEE GROCERS & CONVENIENCE STORE PAC,NA,NA,NA,NA
TENNESSEE GROWER'S COALITION,NA,NA,NA,NA
TENNESSEE HEALTH CARE ASSN PAC,NA,NA,NA,NA
TENNESSEE HIGHER EDUCATION PAC (THE PAC),NA,NA,NA,NA
TENNESSEE HIGHWAY CONTRACTORS PAC,NA,NA,NA,NA
TENNESSEE HOSPITALITY PAC,NA,NA,NA,NA
TENNESSEE INSTALLMENT LENDERS ASSOCIATION PAC,NA,NA,NA,NA
TENNESSEE MANUFACTURED HOUSING ASSN PAC,NA,NA,NA,NA
TENNESSEE MEDICAL ASSOCIATIONÍS PAC,NA,NA,NA,NA
TENNESSEE MORTGAGE BANKERS PAC,NA,NA,NA,NA
TENNESSEE NATURAL RESOURCES DEVELOPMENT PAC,NA,NA,NA,NA
TENNESSEE OIL MARKETERS PAC,NA,NA,NA,NA
TENNESSEE OPTOMETRISTS PAC,NA,NA,NA,NA
TENNESSEE ORTHOPAEDIC POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TENNESSEE PAC,NA,NA,NA,NA
TENNESSEE PAC FOR LEADERSHIP,NA,NA,NA,NA
TENNESSEE PHARMACISTS PAC,NA,NA,NA,NA
TENNESSEE PHYSICAL THERAPY PAC,NA,NA,NA,NA
TENNESSEE PROFESSIONAL ENGINEERS PAC,NA,NA,NA,NA
TENNESSEE PROFESSIONAL FIREFIGHTERS PAC,NA,NA,NA,NA
TENNESSEE RADIOLOGISTS PAC,NA,NA,NA,NA
TENNESSEE REALTORS PAC,NA,NA,NA,NA
TENNESSEE RETAIL ASSOCIATION PAC,NA,NA,NA,NA
TENNESSEE REYNOLDS AMERICAN INC. PAC,NA,NA,NA,NA
TENNESSEE SELF INSURERS' ASSOCIATION PAC,NA,NA,NA,NA
TENNESSEE SMOKE FREE ASSOCIATION PAC,NA,NA,NA,NA
TENNESSEE STATE PIPE TRADES ASSOCIATION PAC,NA,NA,NA,NA
TENNESSEE SUBCONTRACTORS PAC,NA,NA,NA,NA
TENNESSEE TELPAC,NA,NA,NA,NA
TENNESSEE TREATMENT & RECOVERY COALITION PAC,NA,NA,NA,NA
TENNESSEE TRUCK PAC,NA,NA,NA,NA
TENNESSEE USED CAR DEALERS PAC,NA,NA,NA,NA
TENNESSEE UTILITIES PAC,NA,NA,NA,NA
TENNESSEE VALLEY WATER ALLIANCE,NA,NA,NA,NA
TENNESSEE VETERINARY PAC,NA,NA,NA,NA
TENNESSEE VOLUNTEER PAC,NA,NA,NA,NA
TENNESSEE WINE & SPIRITS RETAILERS GOOD GOV'T FUND,NA,NA,NA,NA
TERM LIMITS AMERICA PAC,NA,NA,NA,NA
TERRI PEAK REVOCABLE TRUST,NA,NA,NA,NA
TERRY MANN LLC,NA,NA,NA,NA
TERRY MCMANUS INSURANCE AGENCY,NA,NA,NA,NA
TERRY NABERHAUS OD PA,NA,NA,NA,NA
TERRY TUBB OIL & GAS LLC,NA,NA,NA,NA
TERZENBACH LIVING TRUST,NA,NA,NA,NA
TEW & ASSOCIATES,NA,NA,NA,NA
TEXANS FOR LAMAR SMITH,NA,NA,NA,NA
TEXANS FOR LAWSUIT REFORM PAC,NA,NA,NA,NA
TEXANS FOR LIFE COMMITTEE LIFE PAC,NA,NA,NA,NA
TEXANS FOR TEXAS WINE PAC,NA,NA,NA,NA
TEXAS AGRICULTURAL COOPERATIVE COUNCIL PAC,NA,NA,NA,NA
TEXAS ALLIANCE FOR LIFE,NA,NA,NA,NA
TEXAS ALLIANCE FOR LIFE PAC,NA,NA,NA,NA
TEXAS AND SOUTHWESTERN CATTLE RAISERS ASSOCIATION STATE PAC,NA,NA,NA,NA
TEXAS APARTMENT ASSN. PAC,NA,NA,NA,NA
TEXAS APARTMENT ASSOCIATION PAC,NA,NA,NA,NA
TEXAS ASSISTED LIVING ASSOCIATION PAC,NA,NA,NA,NA
TEXAS ASSN. OF MARRIAGE & FAMILY THERAPY PAC,NA,NA,NA,NA
TEXAS ASSOCIATION FOR HOME CARE AND HOSPICE INC. - TEXAS HOME CARE AND HOSPICE PAC - STATE,NA,NA,NA,NA
TEXAS ASSOCIATION OF BUSINESS PAC,NA,NA,NA,NA
TEXAS ASSOCIATION OF MUTUAL INSURANCE CO. PAC,NA,NA,NA,NA
TEXAS ASSOCIATION OF NURSE ANESTHETISTS PAC,NA,NA,NA,NA
TEXAS ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS AUTO DEALERS ASSOCIATION PAC,NA,NA,NA,NA
TEXAS AUTOMOBILE DEALERS ASSN. PAC,NA,NA,NA,NA
TEXAS AUTOMOBILE DEALERS ASSOCIATION PAC,NA,NA,NA,NA
TEXAS BANKERS ASSOCIATION BANKERS PAC,NA,NA,NA,NA
TEXAS BEVERAGE ALLIANCE OF THE TX PACKAGE STORES ASSN.,NA,NA,NA,NA
TEXAS BUILDING BRANCH ASSOCIATED GENERAL CONTRACTORS PAC,NA,NA,NA,NA
TEXAS CHARTER SCHOOLS NOW PAC,NA,NA,NA,NA
TEXAS CHIROPRACTIC ASSN. PAC,NA,NA,NA,NA
TEXAS CONSTRUCTION ASSN. PAC,NA,NA,NA,NA
TEXAS CONSUMER FINANCE ASSOCIATION POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS CORNERSTONE CREDIT UNION LEAGUE PAC,NA,NA,NA,NA
TEXAS COURT REPORTERS ASSOCIATION FUNDS AVAILABLE FOR INVOLVED REPORTERS PAC,NA,NA,NA,NA
TEXAS DAIRYMEN PAC,NA,NA,NA,NA
TEXAS DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS DEPARTMENT OF PUBLIC SAFETY OFFICERS ASSOCIATION,NA,NA,NA,NA
TEXAS ECONOMIC DEVELOPMENT PAC,NA,NA,NA,NA
TEXAS FARM BUREAU AGFUND,NA,NA,NA,NA
"TEXAS FARM BUREAU AGFUND, INC.",NA,NA,NA,NA
TEXAS FOOD & FUEL ASSN. - PAC,NA,NA,NA,NA
TEXAS FORESTRY ASSN. PAC,NA,NA,NA,NA
TEXAS HEALTH CARE ASSN. PAC,NA,NA,NA,NA
TEXAS LAND TITLE ASSOCIATION PAC,NA,NA,NA,NA
TEXAS MANUFACTURED HOUSING ASSN. COMMITTEE FOR RESPONSIBLE GOVERNMENT,NA,NA,NA,NA
TEXAS MEDICAL ASSOCIATION PAC,NA,NA,NA,NA
TEXAS MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS MORTGAGE BANKERS PAC,NA,NA,NA,NA
TEXAS MOTOR TRANSPORTATION ASSOCIATION TRUCKPAC,NA,NA,NA,NA
TEXAS MUNICIPAL POLICE ASSN. PAC,NA,NA,NA,NA
TEXAS NURSE PRACTITIONERS PAC,NA,NA,NA,NA
TEXAS NURSERY & LANDSCAPE ASSOCIATION POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS OIL AND GAS ASSOCIATION GOOD GOVERNMENT COMMITTEE,NA,NA,NA,NA
TEXAS OPTOMETRIC PAC,NA,NA,NA,NA
TEXAS ORAL & MAXILLOFACIAL SURGEONS PAC,NA,NA,NA,NA
TEXAS ORAL AND MAXILLOFACIAL SURGEONS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS ORTHOPAEDIC ASSN. PAC,NA,NA,NA,NA
TEXAS OUR TEXAS,NA,NA,NA,NA
"TEXAS PANHANDLE FIREARMS, LLC",NA,NA,NA,NA
TEXAS PHARMACY ASSOCIATION PAC,NA,NA,NA,NA
TEXAS PIPELINE ASSOCIATION POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS PODIATRIC MEDICAL PAC,NA,NA,NA,NA
TEXAS PSYCHOLOGICAL ASSOCIATION PAC,NA,NA,NA,NA
TEXAS QUARTER HORSE ASSN. PAC,NA,NA,NA,NA
TEXAS REALTORS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS RESTAURANT ASSOCIATION POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS SANDS PAC,NA,NA,NA,NA
TEXAS SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS SOCIETY OF ARCHITECTS COMMITTEE,NA,NA,NA,NA
TEXAS SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS PAC,NA,NA,NA,NA
TEXAS SPINE AND JOINT LTD PAC,NA,NA,NA,NA
TEXAS STATE RIFLE ASSN. PAC,NA,NA,NA,NA
TEXAS STATE RIFLE ASSOCIATION PAC,NA,NA,NA,NA
TEXAS T PAINT & BODY,NA,NA,NA,NA
TEXAS TECH ALUMNI AND FRIENDS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
TEXAS THOROUGHBRED BREEDERS' ASSOCIATION PAC,NA,NA,NA,NA
TEXAS WATER QUALITY ASSN. PAC,NA,NA,NA,NA
TEXAS WILDLIFE ASSN. PAC,NA,NA,NA,NA
TEXOMA COMMUNICATIONS LLC,NA,NA,NA,NA
TFALAC,NA,NA,NA,NA
TFB AGFUND,NA,NA,NA,NA
TFCP TRUST,NA,NA,NA,NA
THE 2011 HERMANN FAMILY TRUST,NA,NA,NA,NA
THE A E HARRIS REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE ACREAGE LANDOWNERS ASSOC INC,NA,NA,NA,NA
THE ADVOCACY GROUP AT CARDENAS PARTNERS,NA,NA,NA,NA
THE ADVOCACY GROUP AT CARDENAS PARTNERS LLC,NA,NA,NA,NA
"THE ADVOCACY GROUP AT CARDENAS PARTNERS,",NA,NA,NA,NA
THE ALABAMA VENDING ASSOCIATION,NA,NA,NA,NA
THE ALAN P PLOESSER TRUST,NA,NA,NA,NA
THE ALLAN AND NANCY DOEHLER 2007 TRUST,NA,NA,NA,NA
THE AMALGAMATED SUGAR COMPANY LLC PAC,NA,NA,NA,NA
THE AMALGAMATED SUGAR COMPANY PAC,NA,NA,NA,NA
THE AMBROSE FAMILY TRUST,NA,NA,NA,NA
THE ANDERSON FAMILY TRUST,NA,NA,NA,NA
THE ARTHOFER FAMILY TRUST,NA,NA,NA,NA
THE ARTHUR AND JEANNETTE MIJARES TRUST,NA,NA,NA,NA
THE ARTHUR S ZIMMERMAN LIVING TRUST,NA,NA,NA,NA
THE AUGUST B. & ANNA LEE HELMICH REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE BAILEY FAMILY TRUST,NA,NA,NA,NA
THE BAKER FAMILY TRUST,NA,NA,NA,NA
THE BATEMAN REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE BAXTER LIVING TRUST,NA,NA,NA,NA
THE BEAMAN FAMILY TRUST,NA,NA,NA,NA
THE BEAVERS FAMILY REVOCABLE,NA,NA,NA,NA
THE BEAVERS FAMILY REVOCABLE TRUST,NA,NA,NA,NA
THE BECK TRUST AGREEMENT,NA,NA,NA,NA
THE BEER ALLIANCE OF TEXAS PAC,NA,NA,NA,NA
THE BEER ALLIANCE OF TEXAS POLITICAL ACTION COMMITTEE,NA,NA,NA,NA
THE BEICKER FAMILY TRUST,NA,NA,NA,NA
THE BELLAN FAMILY TRUST,NA,NA,NA,NA
THE BETTY J ANDERSON LIVING TRUST,NA,NA,NA,NA
THE BILL AND JERRY WAY FAMILY TRUST,NA,NA,NA,NA
THE BLAKEWELL FAMILY TRUST,NA,NA,NA,NA
THE BLANCHER FAMILY TRUST,NA,NA,NA,NA
THE BOBBY J KEE & MARY L KEE REVOCABLE TRUST,NA,NA,NA,NA
THE BODDEN FAMILY LIVING TRUST,NA,NA,NA,NA
THE BONAPARTE FAMILY LIVING TRUST,NA,NA,NA,NA
THE BOSCO FAM TR TRUST,NA,NA,NA,NA
THE BRETT FAMILY LIVING TRUST,NA,NA,NA,NA
THE BRITTON FAMILY TRUST,NA,NA,NA,NA
THE BRUCE & BRENDA PIRES LIVING TRUST,NA,NA,NA,NA
THE BUILDERS GROUP,NA,NA,NA,NA
THE BULLARD FAMILY TRUST,NA,NA,NA,NA
THE BURGHARDT FAMILY TRUST,NA,NA,NA,NA
THE BURKE FAMILY MANAGEMENT TRU,NA,NA,NA,NA
THE BURTON FAMILY TRUST,NA,NA,NA,NA
THE C&L GREEN JOINT,NA,NA,NA,NA
THE CABE FAMILY TRUST,NA,NA,NA,NA
THE CAMPAIGN ACCOUNT OF BY THE PEOPLE FO,NA,NA,NA,NA
THE CAMPAIGN ACCOUNT OF BY THE PEOPLE FOR THE PEOPLE,NA,NA,NA,NA
"THE CAMPAIGN ACCOUNT OF BY THE PEOPLE, F",NA,NA,NA,NA
"THE CANADIAN MEDSTORE OF TAMPA, INC.",NA,NA,NA,NA
THE CANDACE CUNIBERTI LIVING TRUST,NA,NA,NA,NA
THE CANDICE CASTRO TRUST,NA,NA,NA,NA
THE CARING CORPORATION,NA,NA,NA,NA
THE CARL WHITCOMB FAMILY TRUST,NA,NA,NA,NA
THE CAROL H FREELAND TRUST,NA,NA,NA,NA
THE CECIL W AND SALLY S FISHER LIVING TRUST,NA,NA,NA,NA
THE CELEBRATION COMPANY,NA,NA,NA,NA
"THE CHARLES E. AND LADAWN POWELL REVOCABLE FAMILY TRUST DTD APRIL 1, 2000",NA,NA,NA,NA
THE CHARLES E. VIEH AND LANA H. VIEH REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE CHAZEN FAMILY TRUST,NA,NA,NA,NA
THE CHEMOURS COMPANY,NA,NA,NA,NA
THE CHICKASAW NATION,NA,NA,NA,NA
THE CLARK REVOCABLE TRUST,NA,NA,NA,NA
THE CLUBB FAMILY REV LIVING TRUST,NA,NA,NA,NA
THE COMMITTEE FOR FLORIDA JUSTICE REFORM,NA,NA,NA,NA
"THE COMMITTEE FOR JUSTICE, TRANSPORTATIO",NA,NA,NA,NA
"THE CONSUS GROUP, LLC",NA,NA,NA,NA
"THE CONTINUUM FUND, ZACHRY HOLDINGS, INC. POLITICAL ACTION COMMITTEE",NA,NA,NA,NA
THE COOPER CONTRIBUTION TRUST,NA,NA,NA,NA
THE COSBY COMPANY,NA,NA,NA,NA
THE COWLEY LIVING TRUST,NA,NA,NA,NA
THE DANIEL A. AND JONETTE P. TOWNSEND FAMILY LIVING TRUST,NA,NA,NA,NA
THE DAVENPORT LIVING TRUST,NA,NA,NA,NA
THE DAVID AND MARJORIE FAMILY TRUST,NA,NA,NA,NA
THE DAVIS FAMILY TRUST,NA,NA,NA,NA
"THE DE MOYA GROUP, INC",NA,NA,NA,NA
THE DECHERD LIVING TRUST,NA,NA,NA,NA
THE DECOT FAMILY REVOCABLE LIVING,NA,NA,NA,NA
THE DECOT FAMILY REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE DELBERT O BLACK AND BILLIE J BLACK REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE DELIMAN FAMILY LIVING TRUST,NA,NA,NA,NA
THE DENNIS R LANE AND BETTY R LANE REVOCABLE TRUST,NA,NA,NA,NA
THE DEROSA MANAGEMENT TRUST,NA,NA,NA,NA
THE DERR 1996 TRUST,NA,NA,NA,NA
THE DOCTORS COMPANY FLORIDA PAC,NA,NA,NA,NA
THE DOLF L GOLDSMITH REVOCABLE TRUST,NA,NA,NA,NA
THE DONALD R AND DOROTHY B ERMINGER LIVING TRUST,NA,NA,NA,NA
THE DONOGHUE FAMILY TRUST,NA,NA,NA,NA
THE DOROTHY J. EZZELL REVOCABLE TRUST,NA,NA,NA,NA
THE DR LEE R & BETTY R RADFORD REVOCABLE TRUST,NA,NA,NA,NA
THE DRAGON TRUST,NA,NA,NA,NA
THE DUCHARME MANAGEMENT TRUST,NA,NA,NA,NA
THE DWIGHT AND DEBBIE HINES TRUST,NA,NA,NA,NA
THE EARL & SAMI AEVERMAN REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE EARL C. ST. DENNIS TRUST,NA,NA,NA,NA
THE EDITH E. THIELKE SURVIVOR'S TRUST,NA,NA,NA,NA
THE EDWARD & SANDRA ROBINSON REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE EDWARD L. AND DONNA M. KING LIVIN,NA,NA,NA,NA
THE ELEANOR C DAKIL LIVING TRUST,NA,NA,NA,NA
THE ELIZABETH REVFFY LIVING TRUST,NA,NA,NA,NA
THE ELLIOTT AND JUDITH JOHNSON REVOCABLE TRUST,NA,NA,NA,NA
THE ENGH FAMILY TRUST,NA,NA,NA,NA
THE ESCOBAR FAMILY TRUST,NA,NA,NA,NA
THE ESTATE OF DOROTHY E GENTRY,NA,NA,NA,NA
THE EUGENE A MOGGIA REV TRUST,NA,NA,NA,NA
THE EUGENE A. AND DONNA M. WADSWORTH PROPERTY MANAGEMETN TRUST,NA,NA,NA,NA
THE EUGENE HOTEL,NA,NA,NA,NA
THE FAMILY TRUST OF SHIRLEY G. WRIGHT,NA,NA,NA,NA
THE FERRARO LAW FIRM,NA,NA,NA,NA
"THE FIORENTINO GROUP, LLC",NA,NA,NA,NA
THE FLAKE LIVING TRUST,NA,NA,NA,NA
THE FLEMMING LIVING TRUST,NA,NA,NA,NA
THE FLHC PAC,NA,NA,NA,NA
THE FLORENTINO GROUP LLC,NA,NA,NA,NA
THE FLORIDA HERTIAGE POLITICAL COMMITTEE,NA,NA,NA,NA
THE FLORIDA INDEPENDENT AUTOMOBILE DEALE,NA,NA,NA,NA
THE FLORIDA JUSTICE REFORM COMMITTEE,NA,NA,NA,NA
THE FORD FAMILY TRUST,NA,NA,NA,NA
THE FOREST COMPANY,NA,NA,NA,NA
THE FRANK L & WANDA L CERNOSEK FAMILY TRUST,NA,NA,NA,NA
THE FRAZIER FAMILY TRUST,NA,NA,NA,NA
THE FROEBEL FAMILY LIVING TRUST,NA,NA,NA,NA
THE FRUSCO FAMILY LIVING TRUST,NA,NA,NA,NA
THE FUND FOR AMERICAN EXCEPTIONALISM,NA,NA,NA,NA
THE FUTCHER FAMILY TRUST,NA,NA,NA,NA
THE GABBERT LIVING TRUST,NA,NA,NA,NA
THE GEO GROUP,NA,NA,NA,NA
THE GEO GROUP INC,NA,NA,NA,NA
THE GEO GROUP INC.,NA,NA,NA,NA
"THE GEO GROUP, INC.",NA,NA,NA,NA
"THE GEO GROUP, INC. PAC",NA,NA,NA,NA
"THE GEO GROUP, INC. POLITICAL ACTION COMMITTEE",NA,NA,NA,NA
THE GERALD D. RAILSBACK AND PEGGY J. RAILSBACK TRUST,NA,NA,NA,NA
THE GHOBRIAL FAMILY TRUST,NA,NA,NA,NA
THE GLAXOSMITHKLINE PAC,NA,NA,NA,NA
THE GOODRICH FAMILY TRUST,NA,NA,NA,NA
THE GREGG A. LEIBERT REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE GREGORY S LAURINAT FAMILY TRUST,NA,NA,NA,NA
THE GRISWOLD FAMILY TRUST,NA,NA,NA,NA
THE GUAJARDO LAW FIRM,NA,NA,NA,NA
THE GUNNIP FAMILY LIVING TRUST,NA,NA,NA,NA
THE GUY COMPANY,NA,NA,NA,NA
THE H. WAYNE SMITH TRUST,NA,NA,NA,NA
THE HANNA FAMILY TRUST,NA,NA,NA,NA
"THE HARDMON COMPANY, LLC",NA,NA,NA,NA
THE HARLAN FAMILY LIVING TRUST,NA,NA,NA,NA
"THE HARRY B BARTLEY, JR. TRUST",NA,NA,NA,NA
THE HELEN JEAN ROSSINI LIVING TRUST,NA,NA,NA,NA
"THE HERNANDEZ LEGAL GROUP, PLLC",NA,NA,NA,NA
THE HERTZ CORPORATION,NA,NA,NA,NA
THE HIDDEN FALLS RANCH LTD,NA,NA,NA,NA
THE HORGAN LIVING TRUST,NA,NA,NA,NA
THE HOUSTON REVOCABLE TRUST DATED 12-29,NA,NA,NA,NA
THE HUBBELL FAMILY TRUST,NA,NA,NA,NA
THE IRWIN FAMILY TRUST,NA,NA,NA,NA
THE J AND B SAVOY LIVING TRUST,NA,NA,NA,NA
THE JA LL SKILES LIVING TRUST,NA,NA,NA,NA
THE JACK C & ALTA L OAKLEY REV LIV TRUS,NA,NA,NA,NA
THE JACK D. GARBER REVOCABLE TRUST,NA,NA,NA,NA
THE JACK V. BREWER TRUST,NA,NA,NA,NA
THE JACKSON CLINIC PAC,NA,NA,NA,NA
THE JAMES AND LYNNE COLLINS TRUST,NA,NA,NA,NA
THE JEAN A MATHERN REVOCABLE TRUST,NA,NA,NA,NA
THE JERRY L. BECK AND DIAN BECK REVOCABLE TRUST,NA,NA,NA,NA
THE JIM AND GERRY COOK JOINT LIVING TRUST,NA,NA,NA,NA
THE JOANNE CHUNG REVOCABLE TRUST,NA,NA,NA,NA
THE JOANNE M GIBSON TRUST,NA,NA,NA,NA
THE JOHN A KUNZ REVOCABLE TRUST,NA,NA,NA,NA
THE JOHN ALLEN SOUTHARD AND ATHALIE A SOUTHARD REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE JOHN E. BLANCHFILL TRUST,NA,NA,NA,NA
THE JOHNSON TRUST,NA,NA,NA,NA
THE JOHNSTON GROUP LLC,NA,NA,NA,NA
THE JOHNSTON REV TRUST,NA,NA,NA,NA
"THE JONES GROUP, LLC",NA,NA,NA,NA
THE JOSEPH ARTHUR DANIELEWICZ REVOCABLE TRUST,NA,NA,NA,NA
THE JOSPEH R ALTIZER AND HORTENSE P ALTIZER LIVING TRUST,NA,NA,NA,NA
THE KATHLEEN ANN SMITH FAMILY TRUST,NA,NA,NA,NA
THE KELLEY FAMILY LIVNIG TRUST,NA,NA,NA,NA
THE KENNETH L COFFEY TRUST,NA,NA,NA,NA
THE KESSELL 1992 COMMUNITY PROPERTY TRUST,NA,NA,NA,NA
THE KHATIBI FAMILY REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE KILROY REVOCABLE TRUST,NA,NA,NA,NA
THE KNIPP FAMILY TRUST,NA,NA,NA,NA
THE KPB LIVING TRUST,NA,NA,NA,NA
THE KRENEK FAMILY TRUST,NA,NA,NA,NA
THE KURTH FAMILY LIVING TRUST,NA,NA,NA,NA
THE LALLY TRUST,NA,NA,NA,NA
THE LARRY W & OUIDA C ANDERSON LOVING TRUST,NA,NA,NA,NA
THE LARRY W. & OUIDA C. ANDERSON LOVING TRUST,NA,NA,NA,NA
THE LATHAM TRUST,NA,NA,NA,NA
THE LAUDERBACK GROUP,NA,NA,NA,NA
"THE LAW OFFICE OF RAY GARCIA, PA",NA,NA,NA,NA
THE LAW OFFICES OF BRAM J GECHTMAN PA,NA,NA,NA,NA
"THE LAW OFFICES OF RAY GARCIA, P.A.",NA,NA,NA,NA
"THE LAW OFFICES OF STEVEN R. ANDREWS, P.",NA,NA,NA,NA
THE LEGIS GROUP LLC,NA,NA,NA,NA
"THE LEGIS GROUP, LLC",NA,NA,NA,NA
THE LEON AND KAY MILLER FAMILY TRUST,NA,NA,NA,NA
THE LESLIE ALLEN WILKEY REVOCABLE LIVING TRUST,NA,NA,NA,NA
THE LESTER E THEIS REVOCABLE TRUST,NA,NA,NA,NA
THE LINCOLN CLUB OF ORANGE COUNTY STATE PAC,NA,NA,NA,NA
THE LINNEY FAMILY TRUST,NA,NA,NA,NA
THE LLOYD AND MARIAN ALABACK TRUST,NA,NA,NA,NA
