speciesId,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution
30738,urn:lsid:nmbe.ch:spidersp:034571,Salticidae,Menemerus,namibicus,NA,Wesołowska,1999,0,Namibia
30739,urn:lsid:nmbe.ch:spidersp:034572,Salticidae,Menemerus,natalis,NA,Wesołowska,1999,0,South Africa
30740,urn:lsid:nmbe.ch:spidersp:044528,Salticidae,Menemerus,nigeriensis,NA,Wesołowska & Russell-Smith,2011,0,Nigeria
30741,urn:lsid:nmbe.ch:spidersp:045565,Salticidae,Menemerus,nigli,NA,Wesołowska & Freudenschuss,2012,0,"Pakistan, India, Thailand. Introduced to Brazil"
30742,urn:lsid:nmbe.ch:spidersp:034573,Salticidae,Menemerus,ochraceus,NA,Franganillo,1930,0,Cuba
30743,urn:lsid:nmbe.ch:spidersp:041238,Salticidae,Menemerus,pallescens,NA,Wesołowska & van Harten,2007,0,Yemen
30744,urn:lsid:nmbe.ch:spidersp:034574,Salticidae,Menemerus,paradoxus,NA,Wesołowska & van Harten,1994,0,Yemen
30745,urn:lsid:nmbe.ch:spidersp:041239,Salticidae,Menemerus,patellaris,NA,Wesołowska & van Harten,2007,0,Yemen
30746,urn:lsid:nmbe.ch:spidersp:038264,Salticidae,Menemerus,pentamaculatus,NA,Hu,2001,0,China
30747,urn:lsid:nmbe.ch:spidersp:034575,Salticidae,Menemerus,pilosus,NA,Wesołowska,1999,0,"Namibia, South Africa"
30748,urn:lsid:nmbe.ch:spidersp:034576,Salticidae,Menemerus,placidus,NA,Wesołowska,1999,0,Namibia
30749,urn:lsid:nmbe.ch:spidersp:034577,Salticidae,Menemerus,plenus,NA,Wesołowska & van Harten,1994,0,Yemen
30750,urn:lsid:nmbe.ch:spidersp:034578,Salticidae,Menemerus,proximus,NA,Franganillo,1935,0,Cuba
30751,urn:lsid:nmbe.ch:spidersp:034579,Salticidae,Menemerus,pulcher,NA,Wesołowska,1999,0,Mauritania
30752,urn:lsid:nmbe.ch:spidersp:034580,Salticidae,Menemerus,rabaudi,NA,Berland & Millot,1941,0,Guinea
30753,urn:lsid:nmbe.ch:spidersp:034582,Salticidae,Menemerus,regius,NA,Wesołowska,1999,0,Ethiopia
30755,urn:lsid:nmbe.ch:spidersp:034584,Salticidae,Menemerus,rubicundus,NA,Lawrence,1928,0,"Namibia, South Africa"
30756,urn:lsid:nmbe.ch:spidersp:034585,Salticidae,Menemerus,sabulosus,NA,Wesołowska,1999,0,Namibia
30758,urn:lsid:nmbe.ch:spidersp:034587,Salticidae,Menemerus,semilimbatus,NA,Hahn,1829,1,"Canary Is., Mediterranean, Eastern Europe, Turkey, Caucasus, Iran. Introduced to Argentina, Chile, USA"
30759,urn:lsid:nmbe.ch:spidersp:034588,Salticidae,Menemerus,silver,NA,Wesołowska,1999,0,Tunisia
30760,urn:lsid:nmbe.ch:spidersp:034589,Salticidae,Menemerus,soldani,NA,Audouin,1826,1,North Africa
30761,urn:lsid:nmbe.ch:spidersp:034590,Salticidae,Menemerus,taeniatus,NA,L. Koch,1867,1,Mediterranean to Caucasus. Introduced to Argentina
30762,urn:lsid:nmbe.ch:spidersp:034591,Salticidae,Menemerus,transvaalicus,NA,Wesołowska,1999,0,"South Africa, Lesotho"
30763,urn:lsid:nmbe.ch:spidersp:041240,Salticidae,Menemerus,tropicus,NA,Wesołowska,2007,0,"Kenya, Uganda"
30764,urn:lsid:nmbe.ch:spidersp:034592,Salticidae,Menemerus,utilis,NA,Wesołowska,1999,0,Tunisia
30765,urn:lsid:nmbe.ch:spidersp:034593,Salticidae,Menemerus,vernei,NA,Berland & Millot,1941,0,Guinea
30766,urn:lsid:nmbe.ch:spidersp:034594,Salticidae,Menemerus,wuchangensis,NA,Schenkel,1963,0,China
30767,urn:lsid:nmbe.ch:spidersp:034596,Salticidae,Menemerus,zimbabwensis,NA,Wesołowska,1999,0,"Zimbabwe, South Africa"
30768,urn:lsid:nmbe.ch:spidersp:034597,Salticidae,Messua,centralis,NA,G. W. Peckham & E. G. Peckham,1896,1,Panama
30769,urn:lsid:nmbe.ch:spidersp:034598,Salticidae,Messua,dentigera,NA,F. O. Pickard-Cambridge,1901,1,Guatemala to Panama
30770,urn:lsid:nmbe.ch:spidersp:034599,Salticidae,Messua,desidiosa,NA,G. W. Peckham & E. G. Peckham,1896,0,"Costa Rica, Panama"
30771,urn:lsid:nmbe.ch:spidersp:034600,Salticidae,Messua,donalda,NA,Kraus,1955,1,El Salvador
30772,urn:lsid:nmbe.ch:spidersp:034601,Salticidae,Messua,latior,NA,Roewer,1955,1,Panama
30773,urn:lsid:nmbe.ch:spidersp:034602,Salticidae,Messua,laxa,NA,Chickering,1946,1,Panama
30774,urn:lsid:nmbe.ch:spidersp:034603,Salticidae,Messua,limbata,NA,Banks,1898,1,"USA, Mexico"
30775,urn:lsid:nmbe.ch:spidersp:034604,Salticidae,Messua,moma,NA,F. O. Pickard-Cambridge,1901,1,Guatemala to Guyana
30776,urn:lsid:nmbe.ch:spidersp:034605,Salticidae,Messua,octonotata,NA,F. O. Pickard-Cambridge,1901,1,Central America
30777,urn:lsid:nmbe.ch:spidersp:034606,Salticidae,Messua,pura,NA,Bryant,1948,1,Mexico
30778,urn:lsid:nmbe.ch:spidersp:034607,Salticidae,Messua,tridentata,NA,F. O. Pickard-Cambridge,1901,1,Mexico
30779,urn:lsid:nmbe.ch:spidersp:034609,Salticidae,Metacyrba,floridana,NA,Gertsch,1934,0,USA
30780,urn:lsid:nmbe.ch:spidersp:034610,Salticidae,Metacyrba,insularis,NA,Banks,1902,1,Ecuador (Galapagos Is.)
30781,urn:lsid:nmbe.ch:spidersp:034612,Salticidae,Metacyrba,pictipes,NA,Banks,1903,0,Hispaniola
30782,urn:lsid:nmbe.ch:spidersp:034613,Salticidae,Metacyrba,punctata,NA,G. W. Peckham & E. G. Peckham,1894,1,USA to Ecuador
30783,urn:lsid:nmbe.ch:spidersp:034614,Salticidae,Metacyrba,taeniola,NA,Hentz,1846,1,"USA, Mexico"
30784,urn:lsid:nmbe.ch:spidersp:039431,Salticidae,Metacyrba,taeniola,similis,Banks,1904,0,"USA, Mexico"
30785,urn:lsid:nmbe.ch:spidersp:035201,Salticidae,Metacyrba,venusta,NA,Chickering,1946,1,Mexico to Venezuela
30786,urn:lsid:nmbe.ch:spidersp:034615,Salticidae,Metaphidippus,albopilosus,NA,G. W. Peckham & E. G. Peckham,1901,1,"Brazil, Paraguay, Argentina"
30787,urn:lsid:nmbe.ch:spidersp:034616,Salticidae,Metaphidippus,annectans,NA,Chamberlin,1929,1,USA
30788,urn:lsid:nmbe.ch:spidersp:034617,Salticidae,Metaphidippus,apicalis,NA,F. O. Pickard-Cambridge,1901,0,Mexico
30789,urn:lsid:nmbe.ch:spidersp:034618,Salticidae,Metaphidippus,bicavatus,NA,F. O. Pickard-Cambridge,1901,0,Panama
30790,urn:lsid:nmbe.ch:spidersp:034619,Salticidae,Metaphidippus,bisignatus,NA,Mello-Leitão,1945,0,Argentina
30791,urn:lsid:nmbe.ch:spidersp:034620,Salticidae,Metaphidippus,bispinosus,NA,F. O. Pickard-Cambridge,1901,0,Central America
30792,urn:lsid:nmbe.ch:spidersp:034621,Salticidae,Metaphidippus,carmenensis,NA,Chamberlin,1924,1,"USA, Mexico"
30793,urn:lsid:nmbe.ch:spidersp:034622,Salticidae,Metaphidippus,chalcedon,NA,C. L. Koch,1846,1,Brazil
30794,urn:lsid:nmbe.ch:spidersp:034623,Salticidae,Metaphidippus,chera,NA,Chamberlin,1924,1,"USA, Mexico"
30795,urn:lsid:nmbe.ch:spidersp:034624,Salticidae,Metaphidippus,coccinelloides,NA,Mello-Leitão,1947,0,Brazil
30796,urn:lsid:nmbe.ch:spidersp:034625,Salticidae,Metaphidippus,comptus,NA,Banks,1909,1,Costa Rica
30797,urn:lsid:nmbe.ch:spidersp:034626,Salticidae,Metaphidippus,crassidens,NA,Kraus,1955,1,El Salvador
30798,urn:lsid:nmbe.ch:spidersp:034627,Salticidae,Metaphidippus,cupreus,NA,F. O. Pickard-Cambridge,1901,0,Panama
30799,urn:lsid:nmbe.ch:spidersp:034628,Salticidae,Metaphidippus,cuprinus,NA,Taczanowski,1878,1,Peru
30800,urn:lsid:nmbe.ch:spidersp:034629,Salticidae,Metaphidippus,diplacis,NA,Chamberlin,1924,1,"USA, Mexico"
30801,urn:lsid:nmbe.ch:spidersp:034630,Salticidae,Metaphidippus,dubitabilis,NA,G. W. Peckham & E. G. Peckham,1896,1,Mexico
30802,urn:lsid:nmbe.ch:spidersp:034631,Salticidae,Metaphidippus,emmiltus,NA,Maddison,1996,0,USA
30803,urn:lsid:nmbe.ch:spidersp:034632,Salticidae,Metaphidippus,facetus,NA,Chickering,1946,0,Panama
30804,urn:lsid:nmbe.ch:spidersp:034633,Salticidae,Metaphidippus,fastosus,NA,Chickering,1946,0,Panama
30805,urn:lsid:nmbe.ch:spidersp:034634,Salticidae,Messua,felix,NA,G. W. Peckham & E. G. Peckham,1901,1,"USA, Mexico. Introduced to Hawaii"
30806,urn:lsid:nmbe.ch:spidersp:034635,Salticidae,Metaphidippus,fimbriatus,NA,F. O. Pickard-Cambridge,1901,1,Guatemala
30807,urn:lsid:nmbe.ch:spidersp:034636,Salticidae,Metaphidippus,fortunatus,NA,G. W. Peckham & E. G. Peckham,1901,1,Brazil
30808,urn:lsid:nmbe.ch:spidersp:034637,Salticidae,Metaphidippus,globosus,NA,F. O. Pickard-Cambridge,1901,0,Costa Rica
30809,urn:lsid:nmbe.ch:spidersp:034638,Salticidae,Metaphidippus,gratus,NA,Bryant,1948,0,Mexico
30810,urn:lsid:nmbe.ch:spidersp:034639,Salticidae,Metaphidippus,inflatus,NA,F. O. Pickard-Cambridge,1901,0,Guatemala
30811,urn:lsid:nmbe.ch:spidersp:034640,Salticidae,Metaphidippus,iridescens,NA,F. O. Pickard-Cambridge,1901,0,"El Salvador, Panama"
30812,urn:lsid:nmbe.ch:spidersp:034641,Salticidae,Metaphidippus,iviei,NA,Roewer,1951,1,USA
30813,urn:lsid:nmbe.ch:spidersp:034642,Salticidae,Metaphidippus,laetabilis,NA,G. W. Peckham & E. G. Peckham,1896,1,Panama
30814,urn:lsid:nmbe.ch:spidersp:034643,Salticidae,Metaphidippus,laetificus,NA,Chickering,1946,0,Panama
30815,urn:lsid:nmbe.ch:spidersp:034644,Salticidae,Metaphidippus,lanceolatus,NA,F. O. Pickard-Cambridge,1901,0,Mexico to Costa Rica
30816,urn:lsid:nmbe.ch:spidersp:034645,Salticidae,Metaphidippus,longipalpus,NA,F. O. Pickard-Cambridge,1901,0,"USA, Panama"
30817,urn:lsid:nmbe.ch:spidersp:034646,Salticidae,Metaphidippus,mandibulatus,NA,F. O. Pickard-Cambridge,1901,0,Costa Rica
30818,urn:lsid:nmbe.ch:spidersp:034647,Salticidae,Metaphidippus,manni,NA,G. W. Peckham & E. G. Peckham,1901,1,North America
30819,urn:lsid:nmbe.ch:spidersp:034649,Salticidae,Metaphidippus,nigropictus,NA,F. O. Pickard-Cambridge,1901,0,Mexico
30820,urn:lsid:nmbe.ch:spidersp:034650,Salticidae,Metaphidippus,nitidus,NA,G. W. Peckham & E. G. Peckham,1896,1,Guatemala
30821,urn:lsid:nmbe.ch:spidersp:034651,Salticidae,Metaphidippus,odiosus,NA,G. W. Peckham & E. G. Peckham,1901,1,"Brazil, Argentina"
30822,urn:lsid:nmbe.ch:spidersp:034652,Salticidae,Metaphidippus,ovatus,NA,F. O. Pickard-Cambridge,1901,0,Guatemala
30823,urn:lsid:nmbe.ch:spidersp:034653,Salticidae,Metaphidippus,pallens,NA,F. O. Pickard-Cambridge,1901,0,Guatemala to Costa Rica
30824,urn:lsid:nmbe.ch:spidersp:034654,Salticidae,Metaphidippus,perfectus,NA,G. W. Peckham & E. G. Peckham,1901,1,"Brazil, Paraguay"
30825,urn:lsid:nmbe.ch:spidersp:034655,Salticidae,Metaphidippus,pernix,NA,F. O. Pickard-Cambridge,1901,0,Guatemala
30826,urn:lsid:nmbe.ch:spidersp:034656,Salticidae,Metaphidippus,perscitus,NA,Chickering,1946,0,Panama
30827,urn:lsid:nmbe.ch:spidersp:034657,Salticidae,Metaphidippus,pluripunctatus,NA,Mello-Leitão,1944,0,Argentina
30828,urn:lsid:nmbe.ch:spidersp:034658,Salticidae,Metaphidippus,quadrinotatus,NA,F. O. Pickard-Cambridge,1901,0,"Costa Rica, Panama"
30829,urn:lsid:nmbe.ch:spidersp:034659,Salticidae,Metaphidippus,smithi,NA,G. W. Peckham & E. G. Peckham,1901,1,"Brazil, Paraguay"
30830,urn:lsid:nmbe.ch:spidersp:034660,Salticidae,Metaphidippus,texanus,NA,Banks,1904,1,USA
30831,urn:lsid:nmbe.ch:spidersp:034661,Salticidae,Metaphidippus,tropicus,NA,G. W. Peckham & E. G. Peckham,1901,1,"Brazil, Argentina"
30832,urn:lsid:nmbe.ch:spidersp:034662,Salticidae,Mexcala,agilis,NA,Lawrence,1928,0,"Congo, Kenya, Malawi, Tanzania, Namibia"
30833,urn:lsid:nmbe.ch:spidersp:042445,Salticidae,Mexcala,angolensis,NA,Wesołowska,2009,0,Angola
30834,urn:lsid:nmbe.ch:spidersp:032939,Salticidae,Mexcala,caerulea,NA,Simon,1901,1,West Africa
30835,urn:lsid:nmbe.ch:spidersp:034663,Salticidae,Mexcala,elegans,NA,G. W. Peckham & E. G. Peckham,1903,0,"Ivory Coast, Malawi, Namibia, Botswana, Zimbabwe, South Africa"
30836,urn:lsid:nmbe.ch:spidersp:038265,Salticidae,Mexcala,farsensis,NA,Logunov,2001,0,Iran
30837,urn:lsid:nmbe.ch:spidersp:042446,Salticidae,Mexcala,fizi,NA,Wesołowska,2009,0,"Congo, Tanzania"
30838,urn:lsid:nmbe.ch:spidersp:041759,Salticidae,Mexcala,formosa,NA,Wesołowska & Tomasiewicz,2008,0,Ethiopia
30839,urn:lsid:nmbe.ch:spidersp:042447,Salticidae,Mexcala,kabondo,NA,Wesołowska,2009,0,"Congo, Malawi, Tanzania"
30840,urn:lsid:nmbe.ch:spidersp:034664,Salticidae,Mexcala,macilenta,NA,Wesołowska & Russell-Smith,2000,0,"Ethiopia, Tanzania"
30841,urn:lsid:nmbe.ch:spidersp:042448,Salticidae,Mexcala,meridiana,NA,Wesołowska,2009,0,South Africa
30842,urn:lsid:nmbe.ch:spidersp:034665,Salticidae,Mexcala,monstrata,NA,Wesołowska & van Harten,1994,0,"Egypt, Yemen"
30843,urn:lsid:nmbe.ch:spidersp:042449,Salticidae,Mexcala,namibica,NA,Wesołowska,2009,0,Namibia
30844,urn:lsid:nmbe.ch:spidersp:032962,Salticidae,Mexcala,nigrocyanea,NA,Simon,1886,1,"Libya, Egypt, Ethiopia"
30845,urn:lsid:nmbe.ch:spidersp:042450,Salticidae,Mexcala,ovambo,NA,Wesołowska,2009,0,Namibia
30846,urn:lsid:nmbe.ch:spidersp:032970,Salticidae,Mexcala,quadrimaculata,NA,Lawrence,1942,1,"Zimbabwe, South Africa"
30847,urn:lsid:nmbe.ch:spidersp:034666,Salticidae,Mexcala,rufa,NA,G. W. Peckham & E. G. Peckham,1902,0,"Namibia, South Africa"
30848,urn:lsid:nmbe.ch:spidersp:042451,Salticidae,Mexcala,signata,NA,Wesołowska,2009,0,"Kenya, Tanzania"
30849,urn:lsid:nmbe.ch:spidersp:045717,Salticidae,Mexcala,smaragdina,NA,Wesołowska & Edwards,2012,0,Nigeria
30850,urn:lsid:nmbe.ch:spidersp:042452,Salticidae,Mexcala,synagelese,NA,Wesołowska,2009,0,"Sudan, Ivory Coast, Nigeria, Congo, Angola"
30851,urn:lsid:nmbe.ch:spidersp:042453,Salticidae,Mexcala,torquata,NA,Wesołowska,2009,0,"Ivory Coast, Guinea"
30852,urn:lsid:nmbe.ch:spidersp:042454,Salticidae,Mexcala,vicina,NA,Wesołowska,2009,0,"Cameroon, Congo"
30853,urn:lsid:nmbe.ch:spidersp:036701,Salticidae,Mexigonus,arizonensis,NA,Banks,1904,1,"USA, Mexico"
30854,urn:lsid:nmbe.ch:spidersp:036705,Salticidae,Mexigonus,dentichelis,NA,F. O. Pickard-Cambridge,1901,1,Mexico
30855,urn:lsid:nmbe.ch:spidersp:036707,Salticidae,Mexigonus,minutus,NA,F. O. Pickard-Cambridge,1901,1,"USA, Mexico"
30856,urn:lsid:nmbe.ch:spidersp:036708,Salticidae,Mexigonus,morosus,NA,G. W. Peckham & E. G. Peckham,1888,1,USA
30857,urn:lsid:nmbe.ch:spidersp:034667,Salticidae,Hyetussa,longithorax,NA,Petrunkevitch,1925,1,Panama
30858,urn:lsid:nmbe.ch:spidersp:042552,Salticidae,Microbianor,deltshevi,NA,Logunov,2009,0,Madagascar
30859,urn:lsid:nmbe.ch:spidersp:044050,Salticidae,Microbianor,globosus,NA,Haddad & Wesołowska,2011,0,South Africa
30860,urn:lsid:nmbe.ch:spidersp:034668,Salticidae,Microbianor,golovatchi,NA,Logunov,2000,0,Seychelles
30861,urn:lsid:nmbe.ch:spidersp:042553,Salticidae,Microbianor,madagascarensis,NA,Logunov,2009,0,Madagascar
30862,urn:lsid:nmbe.ch:spidersp:034669,Salticidae,Microbianor,nigritarsus,NA,Logunov,2000,0,Seychelles
30863,urn:lsid:nmbe.ch:spidersp:034670,Salticidae,Microbianor,saaristoi,NA,Logunov,2000,0,"Seychelles, Réunion"
30864,urn:lsid:nmbe.ch:spidersp:034671,Salticidae,Microhasarius,animosus,NA,G. W. Peckham & E. G. Peckham,1907,0,Borneo
30865,urn:lsid:nmbe.ch:spidersp:034672,Salticidae,Microhasarius,pauperculus,NA,Simon,1902,0,Indonesia (Java)
30866,urn:lsid:nmbe.ch:spidersp:034673,Salticidae,Stenaelurillus,termitophagus,NA,Wesołowska & Cumming,1999,1,"Namibia, Botswana, South Africa"
30867,urn:lsid:nmbe.ch:spidersp:038266,Salticidae,Mikrus,ugandensis,NA,Wesołowska,2001,0,"Kenya, Uganda"
30868,urn:lsid:nmbe.ch:spidersp:034675,Salticidae,Mintonia,breviramis,NA,Wanless,1984,0,Borneo
30869,urn:lsid:nmbe.ch:spidersp:034676,Salticidae,Mintonia,caliginosa,NA,Wanless,1987,0,Borneo
30870,urn:lsid:nmbe.ch:spidersp:041775,Salticidae,Mintonia,ignota,NA,Logunov & Azarkina,2008,0,Thailand
30871,urn:lsid:nmbe.ch:spidersp:034677,Salticidae,Mintonia,mackiei,NA,Wanless,1984,0,Borneo
30872,urn:lsid:nmbe.ch:spidersp:034678,Salticidae,Mintonia,melinauensis,NA,Wanless,1984,0,Borneo
30873,urn:lsid:nmbe.ch:spidersp:034679,Salticidae,Mintonia,nubilis,NA,Wanless,1984,0,Borneo
30874,urn:lsid:nmbe.ch:spidersp:034680,Salticidae,Mintonia,protuberans,NA,Wanless,1984,0,Singapore
30875,urn:lsid:nmbe.ch:spidersp:034681,Salticidae,Mintonia,ramipalpis,NA,Thorell,1890,1,"Indonesia (Java, Sumatra, Borneo)"
30876,urn:lsid:nmbe.ch:spidersp:034682,Salticidae,Mintonia,silvicola,NA,Wanless,1987,0,Malaysia
30877,urn:lsid:nmbe.ch:spidersp:034683,Salticidae,Mintonia,tauricornis,NA,Wanless,1984,0,"Indonesia (Sumatra, Borneo)"
30878,urn:lsid:nmbe.ch:spidersp:034684,Salticidae,Mirandia,australis,NA,Badcock,1932,0,Paraguay
30879,urn:lsid:nmbe.ch:spidersp:032516,Salticidae,Modunda,aeneiceps,NA,Simon,1901,0,"Sri Lanka, China"
30880,urn:lsid:nmbe.ch:spidersp:032546,Salticidae,Modunda,staintoni,NA,O. Pickard-Cambridge,1872,1,South Africa to India
30881,urn:lsid:nmbe.ch:spidersp:034685,Salticidae,Mogrus,albogularis,NA,Simon,1901,0,South Africa
30882,urn:lsid:nmbe.ch:spidersp:034686,Salticidae,Mogrus,antoninus,NA,Andreeva,1976,0,"Russia (Europe to Central Asia), Kazakhstan, Iran, Central Asia to China"
30883,urn:lsid:nmbe.ch:spidersp:034687,Salticidae,Mogrus,bonneti,NA,Audouin,1826,1,Egypt to Yemen
30884,urn:lsid:nmbe.ch:spidersp:034688,Salticidae,Mogrus,canescens,NA,C. L. Koch,1846,1,Eastern Mediterranean
30885,urn:lsid:nmbe.ch:spidersp:034689,Salticidae,Mogrus,cognatus,NA,Wesołowska & van Harten,1994,0,"Yemen, United Arab Emirates"
30886,urn:lsid:nmbe.ch:spidersp:034690,Salticidae,Mogrus,dalmasi,NA,Berland & Millot,1941,0,Mali
30887,urn:lsid:nmbe.ch:spidersp:034692,Salticidae,Mogrus,fabrei,NA,Simon,1885,0,Middle East
30888,urn:lsid:nmbe.ch:spidersp:034693,Salticidae,Mogrus,faizabadicus,NA,"Andreeva, Kononenko & Prószyński",1981,0,Afghanistan
30889,urn:lsid:nmbe.ch:spidersp:034694,Salticidae,Mogrus,flavescentemaculatus,NA,Lucas,1846,1,Algeria
30890,urn:lsid:nmbe.ch:spidersp:034695,Salticidae,Mogrus,frontosus,NA,Simon,1871,1,"France (Corsica), Italy (Sardinia), Sri Lanka (introduced?)"
30891,urn:lsid:nmbe.ch:spidersp:034696,Salticidae,Mogrus,fulvovittatus,NA,Simon,1882,0,"Egypt, Saudi Arabia, Yemen, Azerbaijan"
30892,urn:lsid:nmbe.ch:spidersp:034697,Salticidae,Mogrus,ignarus,NA,Wesołowska,2000,0,Zimbabwe
30893,urn:lsid:nmbe.ch:spidersp:034698,Salticidae,Mogrus,incertus,NA,Denis,1955,0,"Libya, Niger"
30894,urn:lsid:nmbe.ch:spidersp:034699,Salticidae,Mogrus,larisae,NA,Logunov,1995,0,"Ukraine, Kazakhstan, Iran, Uzbekistan, Turkmenistan, Kyrgyzstan"
30895,urn:lsid:nmbe.ch:spidersp:034700,Salticidae,Mogrus,leucochelis,NA,Pavesi,1897,0,Somalia
30896,urn:lsid:nmbe.ch:spidersp:038267,Salticidae,Ptocasius,linzhiensis,NA,Hu,2001,1,China
30897,urn:lsid:nmbe.ch:spidersp:034701,Salticidae,Mogrus,logunovi,NA,Prószyński,2000,0,"Cyprus, Egypt, Israel, Jordan, Yemen, United Arab Emirates"
30898,urn:lsid:nmbe.ch:spidersp:034702,Salticidae,Mogrus,macrocephalus,NA,Lawrence,1927,0,Namibia
30899,urn:lsid:nmbe.ch:spidersp:035513,Salticidae,Mogrus,mathisi,NA,Berland & Millot,1941,1,"Africa, Saudi Arabia, Yemen"
30900,urn:lsid:nmbe.ch:spidersp:034703,Salticidae,Mogrus,mirabilis,NA,Wesołowska & van Harten,1994,0,"Sudan, Egypt, Yemen, Saudi Arabia, Jordan, Iraq"
30901,urn:lsid:nmbe.ch:spidersp:034704,Salticidae,Mogrus,neglectus,NA,Simon,1868,1,"Greece, North Macedonia, Turkey, Cyprus, Israel, Caucasus (Russia, Azerbaijan), Iran, Kazakhstan"
30902,urn:lsid:nmbe.ch:spidersp:034705,Salticidae,Mogrus,portentosus,NA,Wesołowska & van Harten,1994,0,Yemen
30903,urn:lsid:nmbe.ch:spidersp:033425,Salticidae,Mogrus,praecinctus,NA,Simon,1890,0,Yemen
30904,urn:lsid:nmbe.ch:spidersp:034706,Salticidae,Mogrus,sahariensis,NA,Berland & Millot,1941,0,West Africa
30905,urn:lsid:nmbe.ch:spidersp:034707,Salticidae,Mogrus,semicanus,NA,Simon,1910,0,Namibia
30906,urn:lsid:nmbe.ch:spidersp:034708,Salticidae,Mogrus,sinaicus,NA,Prószyński,2000,0,"Egypt, Saudi Arabia"
30907,urn:lsid:nmbe.ch:spidersp:034709,Salticidae,Mogrus,valerii,NA,Kononenko,1981,0,"Turkmenistan, Uzbekistan"
30908,urn:lsid:nmbe.ch:spidersp:032426,Salticidae,Mogrus,woodi,NA,G. W. Peckham & E. G. Peckham,1902,1,Zimbabwe
30909,urn:lsid:nmbe.ch:spidersp:034710,Salticidae,Monaga,benigna,NA,Chickering,1946,0,Panama
30910,urn:lsid:nmbe.ch:spidersp:034711,Salticidae,Iranattus,principalis,NA,Wesołowska,2000,1,"Nigeria, Zimbabwe"
30911,urn:lsid:nmbe.ch:spidersp:034712,Salticidae,Mopiopia,comatula,NA,Simon,1902,0,Brazil
30912,urn:lsid:nmbe.ch:spidersp:035966,Salticidae,Mopiopia,labyrinthea,NA,Mello-Leitão,1947,1,Brazil
30913,urn:lsid:nmbe.ch:spidersp:035985,Salticidae,Mopiopia,tristis,NA,Mello-Leitão,1947,1,Brazil
30914,urn:lsid:nmbe.ch:spidersp:034713,Salticidae,Mopsolodes,australensis,NA,Żabka,1991,0,"New Guinea, Australia (Northern Territory, Queensland)"
30915,urn:lsid:nmbe.ch:spidersp:045350,Salticidae,Mopsolodes,furculosus,NA,Gardzińska,2012,0,New Guinea
30916,urn:lsid:nmbe.ch:spidersp:034714,Salticidae,Mopsus,mormon,NA,Karsch,1878,0,"New Guinea, eastern Australia"
30917,urn:lsid:nmbe.ch:spidersp:034715,Salticidae,Muziris,calvipalpis,NA,L. Koch,1867,1,Samoa
30918,urn:lsid:nmbe.ch:spidersp:034716,Salticidae,Muziris,carinatus,NA,Simon,1909,0,Australia (Western Australia)
30919,urn:lsid:nmbe.ch:spidersp:034717,Salticidae,Muziris,doleschalli,NA,Thorell,1878,1,Indonesia (Ambon)
30920,urn:lsid:nmbe.ch:spidersp:034718,Salticidae,Muziris,epigynatus,NA,Strand,1911,0,Indonesia (Aru Is.)
30921,urn:lsid:nmbe.ch:spidersp:034719,Salticidae,Muziris,gracilipalpis,NA,Strand,1911,0,Indonesia (Aru Is.)
30922,urn:lsid:nmbe.ch:spidersp:034720,Salticidae,Muziris,leptochirus,NA,Thorell,1881,1,New Guinea
30923,urn:lsid:nmbe.ch:spidersp:034721,Salticidae,Muziris,wiehlei,NA,Berland,1938,0,Vanuatu
30924,urn:lsid:nmbe.ch:spidersp:046231,Salticidae,Myrmarachne,acromegalis,NA,Yamasaki & Ahmad,2013,0,"Thailand, Indonesia (Borneo)"
30925,urn:lsid:nmbe.ch:spidersp:045899,Salticidae,Myrmarachne,acutidens,NA,Yamasaki & Edwards,2013,0,Indonesia
30926,urn:lsid:nmbe.ch:spidersp:034723,Salticidae,Myrmarachne,albocincta,NA,C. L. Koch,1846,1,USA
30927,urn:lsid:nmbe.ch:spidersp:034724,Salticidae,Myrmarachne,albosetosa,NA,Wanless,1978,0,South Africa
30928,urn:lsid:nmbe.ch:spidersp:046232,Salticidae,Myrmatheca,alticephalon,NA,Yamasaki & Ahmad,2013,1,"Indonesia (Sumatra, Borneo)"
30929,urn:lsid:nmbe.ch:spidersp:034725,Salticidae,Myrmarachne,alticeps,NA,Thorell,1890,1,Indonesia (Java)
30930,urn:lsid:nmbe.ch:spidersp:034726,Salticidae,Hermosa,andrewi,NA,Wanless,1978,1,"Congo, Angola"
30931,urn:lsid:nmbe.ch:spidersp:034727,Salticidae,Myrmele,andringitra,NA,Wanless,1978,1,Madagascar
30932,urn:lsid:nmbe.ch:spidersp:034728,Salticidae,Myrmarachne,angusta,NA,Thorell,1877,1,China to Indonesia (Sulawesi)
30933,urn:lsid:nmbe.ch:spidersp:034730,Salticidae,Myrmarachne,annandalei,NA,Simon,1901,0,Malaysia
30934,urn:lsid:nmbe.ch:spidersp:034731,Salticidae,Myrmarachne,assimilis,NA,Banks,1930,0,"Borneo, Philippines"
30935,urn:lsid:nmbe.ch:spidersp:038327,Salticidae,Myrmarachne,attenuata,NA,Karsch,1880,1,Philippines
30936,urn:lsid:nmbe.ch:spidersp:034732,Salticidae,Myrmarachne,attenuata,NA,O. Pickard-Cambridge,1901,1,Singapore
30937,urn:lsid:nmbe.ch:spidersp:034733,Salticidae,Myrmarachne,augusta,NA,G. W. Peckham & E. G. Peckham,1892,1,Madagascar
