state,variable,year,raw,inf_adj,inf_adj_perchild
Montana,PK12ed,2008,1333960,1498137.625,6.287378311157227
Nebraska,PK12ed,2008,2635802,2960204.25,6.153720855712891
Nevada,PK12ed,2008,3454513,3879678.5,5.553687572479248
New Hampshire,PK12ed,2008,2274467,2554397.75,8.085762977600098
New Jersey,PK12ed,2008,20838830,23403576,10.650760650634766
New Mexico,PK12ed,2008,2936645,3298073.75,6.080721378326416
New York,PK12ed,2008,45925832,51578172,11.062261581420898
North Carolina,PK12ed,2008,11364846,12763579,5.343966960906982
North Dakota,PK12ed,2008,887545,996779.9375,6.324143886566162
Ohio,PK12ed,2008,17615260,19783264,6.7265305519104
Oklahoma,PK12ed,2008,4816502,5409294.5,5.60193395614624
Oregon,PK12ed,2008,5306565,5959672.5,6.483239650726318
Pennsylvania,PK12ed,2008,20705512,23253850,7.709970951080322
Rhode Island,PK12ed,2008,2056177,2309241.75,9.300320625305176
South Carolina,PK12ed,2008,6486766,7285127,6.36245059967041
South Dakota,PK12ed,2008,978141,1098526,5.184759140014648
Tennessee,PK12ed,2008,7187217,8071786.5,5.096934795379639
Texas,PK12ed,2008,36273136,40737464,5.777185440063477
Utah,PK12ed,2008,3222324,3618912.75,4.097505569458008
Vermont,PK12ed,2008,1274880,1431786.375,10.01578426361084
Virginia,PK12ed,2008,13062210,14669846,7.5115766525268555
Washington,PK12ed,2008,9086509,10204834,6.164073944091797
West Virginia,PK12ed,2008,2529073,2840339.5,6.834639549255371
Wisconsin,PK12ed,2008,9127968,10251396,7.1688432693481445
Wyoming,PK12ed,2008,1178043,1323031.125,9.480084419250488
Alabama,highered,2008,1853208,2081292.25,1.72482168674469
Alaska,highered,2008,417039,468366.21875,2.411710500717163
Arizona,highered,2008,1958964,2200064.25,1.276337742805481
Arkansas,highered,2008,958335,1076282.375,1.4401066303253174
California,highered,2008,18387120,20650122,2.085914134979248
Colorado,highered,2008,1003698,1127228.5,0.8856170773506165
Connecticut,highered,2008,978564,1099001.125,1.2512294054031372
Delaware,highered,2008,253881,285127.5,1.2959516048431396
District of Columbia,highered,2008,61806,69412.796875,0.6177769303321838
Florida,highered,2008,4326097,4858533,1.1356254816055298
Georgia,highered,2008,2534030,2845906.75,1.0844441652297974
Hawaii,highered,2008,797511,895664.9375,2.813000440597534
Idaho,highered,2008,472932,531138.25,1.1900631189346313
Illinois,highered,2008,3729628,4188653.25,1.2525562047958374
Indiana,highered,2008,1463775,1643929.625,0.9611470699310303
Iowa,highered,2008,1310776,1472100.25,1.9087224006652832
Kansas,highered,2008,1164704,1308050.375,1.7274125814437866
Kentucky,highered,2008,1466511,1647002.375,1.520800232887268
Louisiana,highered,2008,2071835,2326826.75,1.9764479398727417
Maine,highered,2008,272238,305743.78125,1.0145870447158813
Maryland,highered,2008,2034702,2285123.75,1.5829122066497803
Massachusetts,highered,2008,1379280,1549035.375,1.0113890171051025
Michigan,highered,2008,3808097,4276780,1.6590608358383179
Minnesota,highered,2008,1909723,2144762.75,1.574665904045105
Mississippi,highered,2008,1342943,1508226.25,1.8664641380310059
Missouri,highered,2008,1403740,1576505.875,1.0383827686309814
Montana,highered,2008,282276,317017.21875,1.3304566144943237
Nebraska,highered,2008,740750,831918.0625,1.7294048070907593
Nevada,highered,2008,696382,782089.5,1.11954665184021
New Hampshire,highered,2008,180095,202260.265625,0.6402403712272644
New Jersey,highered,2008,2136153,2399060.75,1.0917912721633911
New Mexico,highered,2008,1230591,1382046.5,2.548105478286743
New York,highered,2008,6259636,7030043,1.5077730417251587
North Carolina,highered,2008,4189307,4704907.5,1.969891905784607
North Dakota,highered,2008,293845,330010.09375,2.093773365020752
Ohio,highered,2008,2253335,2530665,0.8604543209075928
Oklahoma,highered,2008,1178135,1323134.375,1.370254635810852
Oregon,highered,2008,1612998,1811518.375,1.9706631898880005
Pennsylvania,highered,2008,2506208,2814660.5,0.9332196712493896
Rhode Island,highered,2008,176896,198667.546875,0.8001205921173096
South Carolina,highered,2008,959193,1077246,0.9408105611801147
South Dakota,highered,2008,185627,208473.109375,0.9839392304420471
Tennessee,highered,2008,1482557,1665023.25,1.0513800382614136
Texas,highered,2008,8914255,10011380,1.4197642803192139
Utah,highered,2008,1550293,1741095.875,1.9713517427444458
Vermont,highered,2008,180811,203064.375,1.4204974174499512
Virginia,highered,2008,2229516,2503914.5,1.282109260559082
Washington,highered,2008,2802069,3146934.75,1.9008578062057495
West Virginia,highered,2008,464902,522119.96875,1.2563644647598267
Wisconsin,highered,2008,2365074,2656156.25,1.8574609756469727
Wyoming,highered,2008,343752,386059.40625,2.7662808895111084
Alabama,edsubs,2008,316707,355685.84375,0.29476621747016907
Alaska,edsubs,2008,14022,15747.7626953125,0.0810883492231369
Arizona,edsubs,2008,347550,390324.84375,0.22644172608852386
Arkansas,edsubs,2008,249144,279807.5,0.3743930459022522
California,edsubs,2008,1916280,2152126.75,0.21739104390144348
Colorado,edsubs,2008,236124,265185.0625,0.20834501087665558
Connecticut,edsubs,2008,256837,288447.3125,0.328401654958725
Delaware,edsubs,2008,91781,103076.9765625,0.46850189566612244
District of Columbia,edsubs,2008,0,0,0
Florida,edsubs,2008,1777194,1995922.75,0.4665237069129944
Georgia,edsubs,2008,773648,868865,0.3310844898223877
Hawaii,edsubs,2008,36025,40458.7890625,0.12706826627254486
Idaho,edsubs,2008,63732,71575.8359375,0.16037210822105408
Illinois,edsubs,2008,893390,1003344.3125,0.30003562569618225
Indiana,edsubs,2008,600262,674139.4375,0.39414530992507935
Iowa,edsubs,2008,237325,266533.875,0.3455873131752014
Kansas,edsubs,2008,98020,110083.84375,0.14537683129310608
Kentucky,edsubs,2008,598086,671695.625,0.6202267408370972
Louisiana,edsubs,2008,375090,421254.34375,0.35782092809677124
Maine,edsubs,2008,58859,66103.09375,0.21935799717903137
Maryland,edsubs,2008,404358,454124.5,0.3145734369754791
Massachusetts,edsubs,2008,290416,326159.0625,0.21295426785945892
Michigan,edsubs,2008,752129,844697.5625,0.32767751812934875
Minnesota,edsubs,2008,463428,520464.5625,0.3821205198764801
Mississippi,edsubs,2008,136879,153725.4375,0.19023871421813965
Missouri,edsubs,2008,379757,426495.71875,0.2809160351753235
Montana,edsubs,2008,66049,74178.0078125,0.3113099932670593
Nebraska,edsubs,2008,124795,140154.1875,0.29135480523109436
Nevada,edsubs,2008,117712,132199.453125,0.18924106657505035
New Hampshire,edsubs,2008,80465,90368.2578125,0.28605425357818604
New Jersey,edsubs,2008,572529,642993.1875,0.2926205098628998
New Mexico,edsubs,2008,145442,163342.328125,0.3011573553085327
New York,edsubs,2008,1458483,1637986.375,0.3513081967830658
North Carolina,edsubs,2008,360692,405084.3125,0.16960424184799194
North Dakota,edsubs,2008,39214,44040.27734375,0.2794167995452881
Ohio,edsubs,2008,1472702,1653955.375,0.5623632669448853
Oklahoma,edsubs,2008,227168,255126.78125,0.2642125189304352
Oregon,edsubs,2008,116857,131239.21875,0.14276880025863647
Pennsylvania,edsubs,2008,1186415,1332433.5,0.4417773187160492
Rhode Island,edsubs,2008,77214,86717.140625,0.34924763441085815
South Carolina,edsubs,2008,688258,772965.625,0.6750679612159729
South Dakota,edsubs,2008,24268,27254.79296875,0.12863558530807495
Tennessee,edsubs,2008,485245,544966.6875,0.3441195785999298
Texas,edsubs,2008,1012101,1136665.75,0.16119630634784698
Utah,edsubs,2008,136440,153232.40625,0.1734970360994339
Vermont,edsubs,2008,68445,76868.890625,0.5377213954925537
Virginia,edsubs,2008,498750,560133.8125,0.2868120074272156
Washington,edsubs,2008,642586,721672.5,0.4359152317047119
West Virginia,edsubs,2008,111358,125063.4296875,0.30093708634376526
Wisconsin,edsubs,2008,228289,256385.75,0.17929160594940186
Wyoming,edsubs,2008,35703,40097.16015625,0.287313312292099
Alabama,edservs,2008,299099,335910.71875,0.27837803959846497
Alaska,edservs,2008,62884,70623.46875,0.363654226064682
Arizona,edservs,2008,223772,251312.828125,0.1457957625389099
Arkansas,edservs,2008,114106,128149.640625,0.1714690774679184
California,edservs,2008,1657767,1861797.25,0.18806421756744385
Colorado,edservs,2008,87398,98154.5390625,0.0771159902215004
Connecticut,edservs,2008,279347,313727.75,0.3571838140487671
Delaware,edservs,2008,101190,113644,0.5165307521820068
District of Columbia,edservs,2008,0,0,0
Florida,edservs,2008,611500,686760.5625,0.16052228212356567
Georgia,edservs,2008,688732,773497.9375,0.29474449157714844
Hawaii,edservs,2008,19589,21999.923828125,0.06909480690956116
Idaho,edservs,2008,66369,74537.390625,0.16700774431228638
Illinois,edservs,2008,565495,635093.5,0.18991553783416748
Indiana,edservs,2008,222858,250286.328125,0.1463335007429123
Iowa,edservs,2008,157495,176878.75,0.22934065759181976
Kansas,edservs,2008,123647,138864.90625,0.18338513374328613
Kentucky,edservs,2008,262502,294809.53125,0.2722196578979492
Louisiana,edservs,2008,474384,532769,0.4525434672832489
Maine,edservs,2008,80058,89911.1640625,0.29836323857307434
Maryland,edservs,2008,284006,318960.15625,0.22094467282295227
Massachusetts,edservs,2008,746142,837973.6875,0.5471259355545044
Michigan,edservs,2008,118601,133197.859375,0.05167049542069435
Minnesota,edservs,2008,361538,406034.4375,0.2981069087982178
Mississippi,edservs,2008,173003,194295.40625,0.24044497311115265
Missouri,edservs,2008,309243,347303.1875,0.22875501215457916
Montana,edservs,2008,79803,89624.78125,0.3761369287967682
Nebraska,edservs,2008,95021,106715.7421875,0.221842423081398
Nevada,edservs,2008,50717,56959.01171875,0.08153576403856277
New Hampshire,edservs,2008,28002,31448.35546875,0.09954752027988434
New Jersey,edservs,2008,467658,525215.1875,0.23902077972888947
New Mexico,edservs,2008,208823,234523.96875,0.4323962926864624
New York,edservs,2008,402247,451753.6875,0.0968901664018631
North Carolina,edservs,2008,357048,400991.8125,0.1678907573223114
North Dakota,edservs,2008,20375,22882.66015625,0.14518073201179504
Ohio,edservs,2008,379758,426496.84375,0.145013689994812
Oklahoma,edservs,2008,206614,232043.09375,0.2403067648410797
Oregon,edservs,2008,170717,191728.0625,0.2085716873407364
Pennsylvania,edservs,2008,646255,725793.0625,0.24064157903194427
Rhode Island,edservs,2008,86365,96994.40625,0.39063864946365356
South Carolina,edservs,2008,309025,347058.375,0.3031027317047119
South Dakota,edservs,2008,73568,82622.40625,0.38995641469955444
Tennessee,edservs,2008,330441,371110.15625,0.23433774709701538
Texas,edservs,2008,729148,818888.1875,0.11613066494464874
Utah,edservs,2008,130930,147044.25,0.16649051010608673
Vermont,edservs,2008,67673,76001.8828125,0.5316564440727234
Virginia,edservs,2008,295184,331513.875,0.16974900662899017
Washington,edservs,2008,524077,588578,0.3555215299129486
West Virginia,edservs,2008,336854,378312.4375,0.910323977470398
Wisconsin,edservs,2008,293475,329594.53125,0.23048681020736694
Wyoming,edservs,2008,60321,67745.03125,0.48542216420173645
Alabama,pell,2008,313103.825,351639.1875,0.2914126515388489
Alaska,pell,2008,20576.543,23109.0078125,0.11899285763502121
Arizona,pell,2008,309183.916,347236.84375,0.2014448046684265
Arkansas,pell,2008,206850.163,232308.328125,0.3108373284339905
California,pell,2008,2207383.775,2479058.25,0.2504151165485382
Colorado,pell,2008,222760.659,250177.015625,0.1965537965297699
Connecticut,pell,2008,134878.331,151478.53125,0.17246060073375702
Delaware,pell,2008,33642.356,37782.90234375,0.17172953486442566
District of Columbia,pell,2008,31624.97,35517.2265625,0.31610485911369324
Florida,pell,2008,1144626.773,1285502.125,0.30047115683555603
Georgia,pell,2008,631815.28,709576.1875,0.27038684487342834
Hawaii,pell,2008,45565.944,51173.98828125,0.1607213169336319
Idaho,pell,2008,98177.031,110260.203125,0.24704791605472565
Illinois,pell,2008,683611.837,767747.625,0.22958382964134216
Indiana,pell,2008,366007.329,411053.8125,0.24032852053642273
Iowa,pell,2008,163922.56,184097.390625,0.23870033025741577
Kansas,pell,2008,145622.31,163544.828125,0.21597746014595032
Kentucky,pell,2008,284337.432,319332.375,0.29486343264579773
Louisiana,pell,2008,281471.364,316113.5625,0.268512487411499
Maine,pell,2008,69478.156,78029.203125,0.2589338719844818
Maryland,pell,2008,263755.171,296216.9375,0.20519037544727325
Massachusetts,pell,2008,260296.441,292332.53125,0.19086840748786926
Michigan,pell,2008,688378.903,773101.375,0.2999037206172943
Minnesota,pell,2008,268177.931,301184.03125,0.22112667560577393
Mississippi,pell,2008,298912.552,335701.3125,0.4154379963874817
Missouri,pell,2008,347967.01,390793.1875,0.25740018486976624
Montana,pell,2008,55790.284,62656.6953125,0.262957364320755
Nebraska,pell,2008,90825.752,102004.1640625,0.21204791963100433
Nevada,pell,2008,83956.79,94289.8046875,0.13497410714626312
New Hampshire,pell,2008,42608.224,47852.24609375,0.15147286653518677
New Jersey,pell,2008,435672.001,489292.5,0.22267268598079681
New Mexico,pell,2008,140678.312,157992.34375,0.2912934720516205
New York,pell,2008,1270630.722,1427014.125,0.3060597777366638
North Carolina,pell,2008,556122.945,624568,0.2614996135234833
North Dakota,pell,2008,34017.421,38204.12890625,0.24238891899585724
Ohio,pell,2008,760410.061,853997.8125,0.2903687655925751
Oklahoma,pell,2008,224906.464,252586.90625,0.2615821957588196
Oregon,pell,2008,208585.441,234257.171875,0.2548370361328125
Pennsylvania,pell,2008,608979.573,683929.9375,0.2267615795135498
Rhode Island,pell,2008,45954.926,51610.84375,0.20785930752754211
South Carolina,pell,2008,289331.407,324940.96875,0.2837865352630615
South Dakota,pell,2008,45013.289,50553.31640625,0.23859860002994537
Tennessee,pell,2008,375508.243,421724.0625,0.26629793643951416
Texas,pell,2008,1481823.295,1664199.25,0.23600849509239197
Utah,pell,2008,143036.19,160640.421875,0.1818847358226776
Vermont,pell,2008,24510.871,27527.5546875,0.19256366789340973
Virginia,pell,2008,344453.373,386847.09375,0.19808194041252136
Washington,pell,2008,286316.343,321554.84375,0.19423028826713562
West Virginia,pell,2008,109403.431,122868.296875,0.2956549823284149
Wisconsin,pell,2008,264595.735,297160.9375,0.20780587196350098
Wyoming,pell,2008,19732.749,22161.365234375,0.15879566967487335
Alabama,HeadStartPriv,2008,89566.23896155256,100589.6328125,0.08336127549409866
Alaska,HeadStartPriv,2008,12505.529,14044.6513671875,0.07231868803501129
Arizona,HeadStartPriv,2008,77812.7772937957,87389.6171875,0.05069791525602341
Arkansas,HeadStartPriv,2008,63938.73721425426,71808.0234375,0.09608185291290283
California,HeadStartPriv,2008,523202.91718539357,587596.3125,0.05935439094901085
Colorado,HeadStartPriv,2008,43357.473678003786,48693.7109375,0.03825664892792702
Connecticut,HeadStartPriv,2008,40696.93624171305,45705.7265625,0.05203666165471077
Delaware,HeadStartPriv,2008,13270.758,14904.0615234375,0.06774142384529114
District of Columbia,HeadStartPriv,2008,10258.306858955442,11520.8515625,0.10253608226776123
Florida,HeadStartPriv,2008,165704.14941146792,186098.25,0.04349830001592636
Georgia,HeadStartPriv,2008,159173.4199533325,178763.75,0.0681186392903328
Hawaii,HeadStartPriv,2008,22946.443,25770.583984375,0.08093725889921188
Idaho,HeadStartPriv,2008,14712.296632849335,16523.017578125,0.03702130913734436
Illinois,HeadStartPriv,2008,197581.30402545154,221898.703125,0.06635560095310211
Indiana,HeadStartPriv,2008,79903.10456136202,89737.2109375,0.052466150373220444
Iowa,HeadStartPriv,2008,48642.70809413332,54629.42578125,0.07083240896463394
Kansas,HeadStartPriv,2008,35150.12781656653,39476.2421875,0.052132364362478256
Kentucky,HeadStartPriv,2008,72905.20417870521,81878.0390625,0.07560411095619202
Louisiana,HeadStartPriv,2008,111648.45184050935,125389.625,0.10650817304849625
Maine,HeadStartPriv,2008,27683.563,31090.728515625,0.1031721755862236
Maryland,HeadStartPriv,2008,63517.40183229035,71334.828125,0.04941385239362717
Massachusetts,HeadStartPriv,2008,100212.49555018794,112546.1875,0.07348313927650452
Michigan,HeadStartPriv,2008,184149.17960814375,206813.40625,0.08022765070199966
Minnesota,HeadStartPriv,2008,68110.4553058781,76493.171875,0.056160613894462585
Mississippi,HeadStartPriv,2008,154998.66259637923,174075.1875,0.21542198956012726
Missouri,HeadStartPriv,2008,107880.33856453741,121157.75,0.07980186492204666
Montana,HeadStartPriv,2008,20356.698160828888,22862.10546875,0.09594759345054626
Nebraska,HeadStartPriv,2008,25433.966340065002,28564.26171875,0.05937984958291054
Nevada,HeadStartPriv,2008,23495.247725952566,26386.93359375,0.03777240589261055
New Hampshire,HeadStartPriv,2008,13421.239,15073.0625,0.04771270230412483
New Jersey,HeadStartPriv,2008,129353.152,145273.34375,0.066112615168094635
New Mexico,HeadStartPriv,2008,41823.107068893194,46970.5,0.0866004005074501
New York,HeadStartPriv,2008,428890.42256417463,481676.28125,0.10330783575773239
North Carolina,HeadStartPriv,2008,120941.818159011,135826.78125,0.05686914548277855
North Dakota,HeadStartPriv,2008,7340.295902825832,8243.705078125,0.05230279639363289
Ohio,HeadStartPriv,2008,224236.23566320038,251834.1875,0.08562643080949783
Oklahoma,HeadStartPriv,2008,79767.46852314925,89584.8828125,0.09277524054050446
Oregon,HeadStartPriv,2008,51396.98727266145,57722.69140625,0.06279372423887253
Pennsylvania,HeadStartPriv,2008,164039.65208613753,184228.890625,0.06108232960104942
Rhode Island,HeadStartPriv,2008,22073.13,24789.7890625,0.09983926266431808
South Carolina,HeadStartPriv,2008,81780.65616095751,91845.84375,0.08021338284015656
South Dakota,HeadStartPriv,2008,14608.525715259075,16406.474609375,0.07743432372808456
Tennessee,HeadStartPriv,2008,81356.54388724356,91369.53125,0.05769535154104233
Texas,HeadStartPriv,2008,311522.16997320857,349862.875,0.04961581900715828
Utah,HeadStartPriv,2008,34261.29114924973,38478.01171875,0.043566640466451645
Vermont,HeadStartPriv,2008,11595.25461036098,13022.3447265625,0.09109529107809067
Virginia,HeadStartPriv,2008,69141.50582497721,77651.125,0.03976063430309296
Washington,HeadStartPriv,2008,52242.802987200914,58672.60546875,0.03544028848409653
West Virginia,HeadStartPriv,2008,39869.48097136021,44776.43359375,0.10774444043636322
Wisconsin,HeadStartPriv,2008,73752.86412194539,82830.0234375,0.05792337656021118
Wyoming,HeadStartPriv,2008,11294.37157504487,12684.4306640625,0.09088937938213348
Alabama,TANFbasic,2008,40713.175,45723.96484375,0.037892650812864304
Alaska,TANFbasic,2008,33507.885,37631.87890625,0.1937739998102188
Arizona,TANFbasic,2008,121767.061,136753.59375,0.0793357640504837
Arkansas,TANFbasic,2008,13515.457,15178.876953125,0.02030991204082966
California,TANFbasic,2008,3252007.95,3652250,0.36892178654670715
Colorado,TANFbasic,2008,42639.891,47887.8125,0.037623487412929535
