Entity,Code,Year,Commodity Balances - Livestock and Fish Primary Equivalent - Pelagic Fish - 2763 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Crustaceans - 2765 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Cephalopods - 2766 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Demersal Fish - 2762 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Freshwater Fish - 2761 - Production - 5510 - tonnes,"Commodity Balances - Livestock and Fish Primary Equivalent - Molluscs, Other - 2767 - Production - 5510 - tonnes","Commodity Balances - Livestock and Fish Primary Equivalent - Marine Fish, Other - 2764 - Production - 5510 - tonnes"
Micronesia (region),,1997,13072,4,1874,9990,297,4120,2380
Micronesia (region),,1998,16046,0,650,15680,4,571,3875
Micronesia (region),,1999,17745,0,687,32870,93,776,4216
Micronesia (region),,2000,19817,131,373,8415,2189,1947,2396
Micronesia (region),,2001,12666,418,69,13430,76,3260,3198
Micronesia (region),,2002,20131,174,23,10062,71,2337,3130
Micronesia (region),,2003,11770,135,70,12958,385,5378,2863
Micronesia (region),,2004,10922,150,89,11890,299,4800,2600
Micronesia (region),,2005,12842,175,105,10710,212,4300,1750
Micronesia (region),,2006,9759,200,122,9570,122,3800,1500
Micronesia (region),,2007,20350,232,144,8691,50,3375,527
Micronesia (region),,2008,19121,0,5,4404,15,3400,530
Micronesia (region),,2009,34142,0,1,2518,12,3200,500
Micronesia (region),,2010,39094,203,2,2274,12,2904,40
Micronesia (region),,2011,60298,203,1,1939,8,2802,23
Micronesia (region),,2012,60298,203,1,1939,8,2802,23
Micronesia (region),,2013,60298,203,1,1939,8,2802,23
Middle Africa,,1961,215000,100,100,32100,86800,0,34400
Middle Africa,,1962,216700,0,0,36300,87800,0,59300
Middle Africa,,1963,209600,0,0,33300,88300,0,41000
Middle Africa,,1964,328300,0,0,31100,93300,0,43000
Middle Africa,,1965,234600,0,0,27800,104600,0,38300
Middle Africa,,1966,301800,0,0,34600,110600,0,37900
Middle Africa,,1967,271400,0,0,28300,112000,0,38500
Middle Africa,,1968,269300,0,0,30500,117500,0,44800
Middle Africa,,1969,399100,0,0,27700,118500,0,42700
Middle Africa,,1970,343404,942,0,42694,119800,0,38660
Middle Africa,,1971,284332,1779,9,33322,116800,0,57690
Middle Africa,,1972,548258,2492,114,33012,112800,0,83706
Middle Africa,,1973,427091,2559,42,26930,115300,0,79337
Middle Africa,,1974,358052,2827,178,27682,123183,0,66799
Middle Africa,,1975,184799,1979,559,29115,119849,37,12175
Middle Africa,,1976,101289,2192,513,38637,123280,156,13687
Middle Africa,,1977,136855,2782,216,40280,130835,66,11838
Middle Africa,,1978,143078,2669,98,41769,126858,210,13145
Middle Africa,,1979,141677,2609,20,44879,121886,19,18530
Middle Africa,,1980,120678,2533,29,42669,113420,13,13520
Middle Africa,,1981,164107,2610,88,45430,109451,899,8253
Middle Africa,,1982,146270,2417,88,48201,84500,652,9700
Middle Africa,,1983,113060,2656,88,33056,96096,59,54602
Middle Africa,,1984,80600,2585,16,29040,106440,81,73616
Middle Africa,,1985,110750,3315,3,26798,111320,66,45110
Middle Africa,,1986,102987,2913,0,25126,117390,22,36661
Middle Africa,,1987,86488,3255,4,20488,128512,21,85421
Middle Africa,,1988,141063,2777,31,23204,120748,22,47692
Middle Africa,,1989,140598,2851,170,23488,132655,42,55027
Middle Africa,,1990,136247,3290,141,26177,141470,46,51749
Middle Africa,,1991,109401,3076,409,24451,131889,34,60997
Middle Africa,,1992,99815,3044,593,34696,145640,28,61773
Middle Africa,,1993,110646,3401,317,31549,162033,26,66010
Middle Africa,,1994,112095,4151,1216,30538,156246,28,78898
Middle Africa,,1995,137140,3811,281,40029,173924,29,56394
Middle Africa,,1996,118268,4957,269,47034,191244,21,85096
Middle Africa,,1997,136270,5673,68,38464,174457,20,78567
Middle Africa,,1998,167790,8092,1020,62211,150519,25,46666
Middle Africa,,1999,186543,5657,1053,60233,166412,30,39393
Middle Africa,,2000,239431,7423,1802,63018,197271,30,38917
Middle Africa,,2001,175087,17777,3859,92772,189195,30,84471
Middle Africa,,2002,144723,19454,4705,117416,202738,33,82640
Middle Africa,,2003,157104,19816,2599,123118,192768,32,23370
Middle Africa,,2004,176372,18089,2927,123946,197753,33,40858
Middle Africa,,2005,154718,18138,2114,116530,208448,34,28432
Middle Africa,,2006,165408,16342,1874,125115,204191,30,32781
Middle Africa,,2007,194818,16603,1215,148137,214053,31,46690
Middle Africa,,2008,191311,14937,813,137935,212088,32,50210
Middle Africa,,2009,176196,14704,1705,137945,203018,33,47987
Middle Africa,,2010,164562,10882,1717,139284,221697,34,46084
Middle Africa,,2011,172643,10478,1760,135751,234374,34,48986
Middle Africa,,2012,184533,13753,1617,138933,236242,34,47045
Middle Africa,,2013,192184,16750,1640,136019,232298,34,50113
Moldova,MDA,1992,,0,,,3059,,
Moldova,MDA,1993,,0,,,2365,,
Moldova,MDA,1994,,0,,,1330,,
Moldova,MDA,1995,,0,,,1529,,
Moldova,MDA,1996,,0,,,1093,,
Moldova,MDA,1997,,0,,,1228,,
Moldova,MDA,1998,,0,,,1148,,
Moldova,MDA,1999,,0,,,824,,
Moldova,MDA,2000,,10,,,1725,,
Moldova,MDA,2001,,10,,,1727,,
Moldova,MDA,2002,,10,,,2363,,
Moldova,MDA,2003,,10,,,3456,,
Moldova,MDA,2004,,10,,,5725,,
Moldova,MDA,2005,,10,,,6346,,
Moldova,MDA,2006,,10,,,6841,,
Moldova,MDA,2007,,20,,,7506,,
Moldova,MDA,2008,,20,,,7816,,
Moldova,MDA,2009,,20,,,8306,,
Moldova,MDA,2010,,20,,,8824,,
Moldova,MDA,2011,,20,,,9330,,
Moldova,MDA,2012,,20,,,9330,,
Moldova,MDA,2013,,20,,,9330,,
Mongolia,MNG,1961,,,,,250,,
Mongolia,MNG,1962,,,,,250,,
Mongolia,MNG,1963,,,,,280,,
Mongolia,MNG,1964,,,,,280,,
Mongolia,MNG,1965,,,,,290,,
Mongolia,MNG,1966,,,,,290,,
Mongolia,MNG,1967,,,,,290,,
Mongolia,MNG,1968,,,,,300,,
Mongolia,MNG,1969,,,,,300,,
Mongolia,MNG,1970,,,,,300,,
Mongolia,MNG,1971,,,,,300,,
Mongolia,MNG,1972,,,,,300,,
Mongolia,MNG,1973,,,,,300,,
Mongolia,MNG,1974,,,,,300,,
Mongolia,MNG,1975,,,,,300,,
Mongolia,MNG,1976,,,,,300,,
Mongolia,MNG,1977,,,,,265,,
Mongolia,MNG,1978,,,,,494,,
Mongolia,MNG,1979,,,,,537,,
Mongolia,MNG,1980,,,,,346,,
Mongolia,MNG,1981,,,,,262,,
Mongolia,MNG,1982,,,,,184,,
Mongolia,MNG,1983,,,,,347,,
Mongolia,MNG,1984,,,,,370,,
Mongolia,MNG,1985,,,,,374,,
Mongolia,MNG,1986,,,,,412,,
Mongolia,MNG,1987,,,,,383,,
Mongolia,MNG,1988,,,,,281,,
Mongolia,MNG,1989,,,,,254,,
Mongolia,MNG,1990,,,,,124,,
Mongolia,MNG,1991,,,,,100,,
Mongolia,MNG,1992,,,,,120,,
Mongolia,MNG,1993,,,,,165,,
Mongolia,MNG,1994,,,,,184,,
Mongolia,MNG,1995,,,,,158,,
Mongolia,MNG,1996,,,,,221,,
Mongolia,MNG,1997,,,,,180,,
Mongolia,MNG,1998,,,,,311,,
Mongolia,MNG,1999,,,,,524,,
Mongolia,MNG,2000,,,,,425,,
Mongolia,MNG,2001,,,,,290,,
Mongolia,MNG,2002,,,,,263,,
Mongolia,MNG,2003,,,,,382,,
Mongolia,MNG,2004,,,,,305,,
Mongolia,MNG,2005,,,,,366,,
Mongolia,MNG,2006,,,,,326,,
Mongolia,MNG,2007,,,,,185,,
Mongolia,MNG,2008,,,,,88,,
Mongolia,MNG,2009,,,,,90,,
Mongolia,MNG,2010,,,,,100,,
Mongolia,MNG,2011,,,,,80,,
Mongolia,MNG,2012,,,,,80,,
Mongolia,MNG,2013,,,,,80,,
Montenegro,MNE,2006,114,29,68,198,922,344,203
Montenegro,MNE,2007,124,25,67,219,577,306,173
Montenegro,MNE,2008,154,41,78,283,1161,405,171
Montenegro,MNE,2009,136,21,47,262,1128,425,206
Montenegro,MNE,2010,138,27,61,291,1005,356,206
Montenegro,MNE,2011,125,22,49,245,1321,398,196
Montenegro,MNE,2012,171,25,55,245,1141,337,226
Montenegro,MNE,2013,173,22,44,235,1369,361,186
Morocco,MAR,1961,147781,1400,400,7000,1700,0,900
Morocco,MAR,1962,150049,1700,400,6700,1500,0,2600
Morocco,MAR,1963,153735,1300,500,11900,1300,0,2800
Morocco,MAR,1964,166882,1400,700,10600,1900,100,16000
Morocco,MAR,1965,188686,1200,1000,9400,2000,100,10100
Morocco,MAR,1966,273680,300,1200,11500,1600,104,12200
Morocco,MAR,1967,231956,600,900,14600,2000,110,5200
Morocco,MAR,1968,188775,400,1100,12400,1800,716,11300
Morocco,MAR,1969,196297,300,5600,11000,1300,422,10800
Morocco,MAR,1970,214302,558,1747,13099,500,28,19471
Morocco,MAR,1971,202723,2966,1181,11971,400,151,6927
Morocco,MAR,1972,222790,401,670,12497,500,41,29678
Morocco,MAR,1973,369366,259,2536,13248,500,47,5772
Morocco,MAR,1974,252080,229,3928,15950,560,95,12684
Morocco,MAR,1975,207156,440,4502,12583,523,79,115
Morocco,MAR,1976,267760,613,3741,11099,557,98,0
Morocco,MAR,1977,233919,916,4197,16569,784,71,3854
Morocco,MAR,1978,269291,1111,7827,10536,840,76,3348
Morocco,MAR,1979,257502,1331,3682,18243,662,337,3562
Morocco,MAR,1980,276515,1042,12884,16906,829,113,22007
Morocco,MAR,1981,316361,1189,27933,17150,943,389,26639
Morocco,MAR,1982,272711,1201,35893,19407,1404,342,32874
Morocco,MAR,1983,325230,1896,70034,23610,1573,609,31051
Morocco,MAR,1984,335755,1868,71387,22294,1645,686,34000
Morocco,MAR,1985,344946,1949,59916,25302,1407,769,39022
Morocco,MAR,1986,409968,1160,52652,26386,1689,645,103058
Morocco,MAR,1987,328802,1570,66004,29212,1608,689,66237
Morocco,MAR,1988,379302,2230,65946,31207,1361,1127,70689
Morocco,MAR,1989,397083,4383,60462,33433,1945,798,22398
Morocco,MAR,1990,411671,5444,74143,40907,1581,854,34754
Morocco,MAR,1991,425033,6137,92162,38227,1442,927,32622
Morocco,MAR,1992,387616,5906,82368,41785,1993,552,31458
Morocco,MAR,1993,446480,6575,101685,39526,1879,402,29157
Morocco,MAR,1994,577338,8611,84047,41543,1937,482,41832
Morocco,MAR,1995,657002,9233,101134,48217,2262,359,32816
Morocco,MAR,1996,452617,9719,91324,46488,2390,383,39165
Morocco,MAR,1997,583531,7655,71963,49000,3277,567,69630
Morocco,MAR,1998,514131,11080,99053,51362,2925,2130,28467
Morocco,MAR,1999,513243,10311,121129,55124,3798,2166,37307
Morocco,MAR,2000,628435,13116,165131,63050,2640,206,32063
Morocco,MAR,2001,862789,13300,147055,59807,2350,162,12023
Morocco,MAR,2002,756282,11907,75905,62294,2748,312,53838
Morocco,MAR,2003,743995,11499,58132,72657,2137,274,31487
Morocco,MAR,2004,760521,9535,31243,67344,1631,210,49385
Morocco,MAR,2005,758189,9536,70336,71040,3752,243,115556
Morocco,MAR,2006,672419,8702,63353,71991,4296,240,57037
Morocco,MAR,2007,682464,12235,60248,60681,5421,362,59694
Morocco,MAR,2008,809453,11263,76772,60732,5626,185,34495
Morocco,MAR,2009,926166,9513,88895,65285,7226,232,69222
Morocco,MAR,2010,960025,8482,54559,59661,8427,295,46313
Morocco,MAR,2011,776783,12332,59620,55774,10144,215,45436
Morocco,MAR,2012,975733,9705,49664,65114,14083,244,48441
Morocco,MAR,2013,1027255,9259,95663,61181,16343,278,45088
Mozambique,MOZ,1961,0,500,100,0,1500,0,10700
Mozambique,MOZ,1962,0,400,200,0,1500,0,10700
Mozambique,MOZ,1963,0,500,600,0,1500,0,10900
Mozambique,MOZ,1964,0,400,500,0,1500,0,11500
Mozambique,MOZ,1965,0,600,400,0,2000,0,13200
Mozambique,MOZ,1966,0,1000,600,0,2000,0,13700
Mozambique,MOZ,1967,0,1000,300,0,2000,0,13700
Mozambique,MOZ,1968,0,1100,300,0,2000,0,14300
Mozambique,MOZ,1969,0,1100,400,0,2000,0,15500
Mozambique,MOZ,1970,0,1100,400,0,2500,0,16100
Mozambique,MOZ,1971,0,2500,500,0,2500,0,17400
Mozambique,MOZ,1972,0,2700,400,0,2500,0,17300
Mozambique,MOZ,1973,0,3400,400,0,3000,0,19500
Mozambique,MOZ,1974,0,6080,360,0,3000,0,19220
Mozambique,MOZ,1975,0,4590,360,0,3000,0,17540
Mozambique,MOZ,1976,0,6700,200,0,3000,0,18000
Mozambique,MOZ,1977,0,5200,250,0,3000,0,18500
Mozambique,MOZ,1978,0,4880,60,0,3000,0,18000
Mozambique,MOZ,1979,0,5080,50,0,3500,0,20000
Mozambique,MOZ,1980,0,11950,100,0,3500,0,18300
Mozambique,MOZ,1981,0,11800,280,0,3500,0,25050
Mozambique,MOZ,1982,0,9300,280,0,3500,0,25100
Mozambique,MOZ,1983,76,8792,280,0,3500,0,28368
Mozambique,MOZ,1984,389,6147,300,0,3500,0,25000
Mozambique,MOZ,1985,765,6341,200,0,3500,0,26000
Mozambique,MOZ,1986,0,10860,49,0,3772,0,27762
Mozambique,MOZ,1987,0,10648,89,0,3284,0,25584
Mozambique,MOZ,1988,152,11822,91,0,3268,0,20120
Mozambique,MOZ,1989,1033,9522,64,0,3520,0,16941
Mozambique,MOZ,1990,5367,10768,59,0,3515,68,16657
Mozambique,MOZ,1991,119,10988,106,0,3815,12,14306
Mozambique,MOZ,1992,7338,9264,237,0,3812,9,10920
Mozambique,MOZ,1993,0,10342,241,0,4699,5,7918
Mozambique,MOZ,1994,3914,9808,136,0,5041,11,8662
Mozambique,MOZ,1995,3659,10311,171,165,9209,38,7391
Mozambique,MOZ,1996,2819,10804,414,21,11578,57,15172
Mozambique,MOZ,1997,0,12868,652,0,15921,6,11523
Mozambique,MOZ,1998,0,11741,758,0,14313,19,7890
Mozambique,MOZ,1999,0,11545,720,0,16044,26,9513
Mozambique,MOZ,2000,0,12351,647,84,19192,30,9004
Mozambique,MOZ,2001,0,12114,420,21,15076,8,8736
Mozambique,MOZ,2002,0,12565,558,20,17577,19,7783
Mozambique,MOZ,2003,0,15843,520,429,20055,0,60102
Mozambique,MOZ,2004,0,13831,450,268,27777,0,57348
Mozambique,MOZ,2005,0,13640,405,892,23107,0,56494
Mozambique,MOZ,2006,1,13965,361,776,26070,0,61614
Mozambique,MOZ,2007,0,12404,689,746,24226,0,54642
Mozambique,MOZ,2008,1,12408,815,181,28476,0,79972
Mozambique,MOZ,2009,2,12346,1045,670,44510,0,91724
Mozambique,MOZ,2010,295,15660,1323,369,47015,0,100550
Mozambique,MOZ,2011,0,12085,1292,697,72841,0,102716
Mozambique,MOZ,2012,0,12085,1292,697,72841,0,102716
Mozambique,MOZ,2013,0,12085,1292,697,72841,0,102716
Myanmar,MMR,1961,103000,26000,,103000,103110,25000,0
Myanmar,MMR,1962,103000,26000,,103000,103140,25000,0
Myanmar,MMR,1963,103000,26000,,103000,103180,25000,0
Myanmar,MMR,1964,103000,26000,,103000,103230,25000,0
Myanmar,MMR,1965,103000,26000,,103000,103290,25000,0
Myanmar,MMR,1966,103000,26000,,103000,103350,25000,0
Myanmar,MMR,1967,110500,27700,,110600,108530,23800,0
Myanmar,MMR,1968,113500,28900,,113500,112920,27800,0
Myanmar,MMR,1969,119400,30500,,119400,115920,29300,0
Myanmar,MMR,1970,0,0,,0,121000,0,311400
Myanmar,MMR,1971,0,0,,0,122900,0,319800
Myanmar,MMR,1972,0,0,,0,124200,0,329100
Myanmar,MMR,1973,0,0,,0,125300,0,338100
Myanmar,MMR,1974,0,0,,0,126240,0,307600
Myanmar,MMR,1975,0,0,,0,130000,0,355140
Myanmar,MMR,1976,0,610,,0,134370,0,366580
Myanmar,MMR,1977,0,851,,0,138899,0,378950
Myanmar,MMR,1978,0,1182,,0,143748,0,394760
Myanmar,MMR,1979,0,1543,,0,152067,0,410460
Myanmar,MMR,1980,0,1904,,0,151226,0,426880
Myanmar,MMR,1981,0,2304,,0,149046,0,443190
Myanmar,MMR,1982,0,2705,,0,133835,0,447870
Myanmar,MMR,1983,0,4362,,0,142864,0,440324
Myanmar,MMR,1984,0,5162,,0,147954,0,460575
Myanmar,MMR,1985,0,6941,,0,151844,0,490019
Myanmar,MMR,1986,0,7008,,0,151357,0,528158
Myanmar,MMR,1987,0,7006,,0,144985,0,533873
Myanmar,MMR,1988,0,7005,,0,144815,0,552727
Myanmar,MMR,1989,0,7007,,0,143227,0,583529
Myanmar,MMR,1990,0,7004,,0,144583,0,592231
Myanmar,MMR,1991,0,7004,,0,147505,0,580985
Myanmar,MMR,1992,0,10000,,0,167235,0,580263
Myanmar,MMR,1993,0,12000,,0,193741,0,585637
Myanmar,MMR,1994,0,18850,,0,210949,0,581026
Myanmar,MMR,1995,0,38843,,0,218997,0,563758
Myanmar,MMR,1996,0,41546,,0,216302,0,412514
Myanmar,MMR,1997,0,53673,,0,229777,0,578678
Myanmar,MMR,1998,0,58192,,0,228946,0,625048
Myanmar,MMR,1999,0,140636,,0,246028,0,623760
Myanmar,MMR,2000,0,102264,,0,290008,0,798940
Myanmar,MMR,2001,0,118273,,0,354003,0,835770
Myanmar,MMR,2002,0,147570,,0,438430,0,887160
Myanmar,MMR,2003,0,185221,,0,522929,0,886220
Myanmar,MMR,2004,0,198450,,0,824570,0,962240
Myanmar,MMR,2005,0,188144,,0,939120,0,1088230
Myanmar,MMR,2006,0,247703,,0,1155507,0,1176570
Myanmar,MMR,2007,0,211303,,0,1272497,0,1354240
Myanmar,MMR,2008,7292,155068,,135,1433502,0,1570008
Myanmar,MMR,2009,12877,101345,,45,1596696,0,1803923
Myanmar,MMR,2010,12877,91486,,145,1775147,0,2003723
Myanmar,MMR,2011,12877,99940,,140,1921461,0,2110443
Myanmar,MMR,2012,12877,99940,,140,1921461,0,2110443
Myanmar,MMR,2013,12877,99940,,140,1921461,0,2110443
Namibia,NAM,1961,0,0,0,0,0,0,5800
Namibia,NAM,1962,0,0,0,0,0,0,7200
Namibia,NAM,1963,0,0,0,0,0,0,5900
Namibia,NAM,1964,0,0,0,0,0,0,5000
Namibia,NAM,1965,0,0,0,0,0,0,5000
Namibia,NAM,1966,0,0,0,0,0,0,5000
Namibia,NAM,1967,0,0,0,0,0,0,5000
Namibia,NAM,1968,0,0,0,0,0,0,5000
Namibia,NAM,1969,0,0,0,0,0,0,5000
Namibia,NAM,1970,0,1500,0,0,0,0,5000
Namibia,NAM,1971,0,1500,0,0,0,0,5000
Namibia,NAM,1972,0,1500,0,0,0,0,5000
Namibia,NAM,1973,0,1500,0,0,0,0,5000
Namibia,NAM,1974,0,1500,0,0,50,0,5000
Namibia,NAM,1975,0,1500,0,0,50,0,5500
Namibia,NAM,1976,0,1500,0,0,50,0,6300
Namibia,NAM,1977,0,1500,0,0,50,0,7200
Namibia,NAM,1978,0,1500,0,0,50,0,7500
Namibia,NAM,1979,0,1500,0,0,50,0,8200
Namibia,NAM,1980,0,1500,0,0,50,0,8700
Namibia,NAM,1981,0,1500,0,0,50,0,9300
Namibia,NAM,1982,0,1500,0,0,50,0,10100
Namibia,NAM,1983,0,1500,0,0,100,0,10500
Namibia,NAM,1984,0,1500,0,0,400,0,11000
Namibia,NAM,1985,0,1500,0,0,700,0,11500
Namibia,NAM,1986,0,1500,0,0,923,0,12500
Namibia,NAM,1987,1388,1379,184,28503,951,0,32
Namibia,NAM,1988,1210,1825,172,28883,979,0,326
Namibia,NAM,1989,1249,830,119,17999,1009,0,19
Namibia,NAM,1990,228052,516,0,32825,1039,20,0
Namibia,NAM,1991,169177,375,40,35357,1070,20,162
Namibia,NAM,1992,550955,2923,30,97568,1102,22,2532
Namibia,NAM,1993,661173,3326,83,121139,1204,36,3411
Namibia,NAM,1994,511632,3732,22,129470,1204,45,3143
Namibia,NAM,1995,405869,2232,16,156678,1205,45,3838
Namibia,NAM,1996,345905,1960,26,163363,1205,45,5374
Namibia,NAM,1997,338471,1677,111,156461,1505,40,14996
Namibia,NAM,1998,390388,2633,43,205880,1505,40,7387
Namibia,NAM,1999,368196,2378,82,194824,1505,40,13105
Namibia,NAM,2000,376644,3065,28,205399,1510,40,3103
Namibia,NAM,2001,332883,2706,775,207560,2010,40,2009
Namibia,NAM,2002,422060,2829,993,190900,2015,35,4125
Namibia,NAM,2003,401266,2378,984,226189,2515,60,4343
Namibia,NAM,2004,355139,2681,1708,202826,2515,110,6345
Namibia,NAM,2005,359997,2661,507,187230,2815,110,781
Namibia,NAM,2006,327157,2522,471,163830,2815,188,12805
Namibia,NAM,2007,233670,4266,1154,153875,2820,314,17548
Namibia,NAM,2008,217351,2296,79,144550,2820,454,5746
Namibia,NAM,2009,219089,1627,454,154877,2822,514,0
Namibia,NAM,2010,209654,848,280,168346,2830,515,0
Namibia,NAM,2011,249691,316,136,160982,2891,343,0
Namibia,NAM,2012,249691,316,136,160982,2891,343,0
Namibia,NAM,2013,249691,316,136,160982,2891,343,0
Nepal,NPL,1961,,,,,1500,,
Nepal,NPL,1962,,,,,1500,,
Nepal,NPL,1963,,,,,1500,,
Nepal,NPL,1964,,,,,1600,,
Nepal,NPL,1965,,,,,1600,,
Nepal,NPL,1966,,,,,1603,,
Nepal,NPL,1967,,,,,1809,,
Nepal,NPL,1968,,,,,1818,,
Nepal,NPL,1969,,,,,1926,,
Nepal,NPL,1970,,,,,1900,,
Nepal,NPL,1971,,,,,2100,,
Nepal,NPL,1972,,,,,2200,,
Nepal,NPL,1973,,,,,2200,,
Nepal,NPL,1974,,,,,2200,,
Nepal,NPL,1975,,,,,2500,,
Nepal,NPL,1976,,,,,2800,,
Nepal,NPL,1977,,,,,3000,,
Nepal,NPL,1978,,,,,3300,,
Nepal,NPL,1979,,,,,3500,,
Nepal,NPL,1980,,,,,3654,,
Nepal,NPL,1981,,,,,3868,,
Nepal,NPL,1982,,,,,4400,,
Nepal,NPL,1983,,,,,4700,,
Nepal,NPL,1984,,,,,4860,,
Nepal,NPL,1985,,,,,9076,,
Nepal,NPL,1986,,,,,9443,,
Nepal,NPL,1987,,,,,10716,,
Nepal,NPL,1988,,,,,12100,,
Nepal,NPL,1989,,,,,12522,,
Nepal,NPL,1990,,,,,14546,,
Nepal,NPL,1991,,,,,15595,,
Nepal,NPL,1992,,,,,16540,,
Nepal,NPL,1993,,,,,16950,,
Nepal,NPL,1994,,,,,17003,,
Nepal,NPL,1995,,,,,21148,,
Nepal,NPL,1996,,,,,21879,,
Nepal,NPL,1997,,,,,23207,,
Nepal,NPL,1998,,,,,24866,,
Nepal,NPL,1999,,,,,25780,,
Nepal,NPL,2000,,,,,31723,,
Nepal,NPL,2001,,,,,33270,,
Nepal,NPL,2002,,,,,35000,,
Nepal,NPL,2003,,,,,36568,,
Nepal,NPL,2004,,,,,39947,,
Nepal,NPL,2005,,,,,42463,,
Nepal,NPL,2006,,,,,45425,,
Nepal,NPL,2007,,,,,46779,,
Nepal,NPL,2008,,,,,48750,,
Nepal,NPL,2009,,,,,48230,,
Nepal,NPL,2010,,,,,49730,,
Nepal,NPL,2011,,,,,52450,,
Nepal,NPL,2012,,,,,52450,,
Nepal,NPL,2013,,,,,52450,,
Net Food Importing Developing Countries,,1961,5861033,77540,6400,323275,1057672,34350,193808
Net Food Importing Developing Countries,,1962,7560911,79597,6200,357821,1133113,35750,239207
Net Food Importing Developing Countries,,1963,7511916,82880,6900,359767,1176863,34050,209304
Net Food Importing Developing Countries,,1964,9897658,97569,7100,369815,1289523,38600,223498
Net Food Importing Developing Countries,,1965,8186113,98654,7900,382663,1338769,40650,220044
Net Food Importing Developing Countries,,1966,9655531,97747,8200,434105,1374911,40604,256284
Net Food Importing Developing Countries,,1967,10924360,101932,8500,485211,1413244,39710,254484
Net Food Importing Developing Countries,,1968,11270709,102794,9900,513596,1524775,44616,276266
Net Food Importing Developing Countries,,1969,10139823,112474,14100,527347,1557041,49972,270464
Net Food Importing Developing Countries,,1970,13353900,82616,11150,419497,1651535,23817,604730
Net Food Importing Developing Countries,,1971,11337161,93191,10901,444370,1715430,24920,630801
Net Food Importing Developing Countries,,1972,5809668,102112,12527,481391,1821539,32693,709269
Net Food Importing Developing Countries,,1973,3134226,100200,16109,663488,1871278,41887,903992
Net Food Importing Developing Countries,,1974,5024273,100667,36716,604017,1878822,36487,713728
Net Food Importing Developing Countries,,1975,4145456,102250,35878,560139,1749298,34844,672064
Net Food Importing Developing Countries,,1976,5089812,114891,41005,614806,1752085,43307,671286
Net Food Importing Developing Countries,,1977,3192330,103644,44926,693324,1864849,45329,745080
Net Food Importing Developing Countries,,1978,4040741,110507,44063,929165,1773007,81488,729951
Net Food Importing Developing Countries,,1979,4495211,117518,35209,668394,1766186,59108,704554
Net Food Importing Developing Countries,,1980,3580157,133729,35570,678532,1816965,51930,735902
Net Food Importing Developing Countries,,1981,3751108,144971,53685,637384,1845003,59100,760554
Net Food Importing Developing Countries,,1982,4522343,141578,72845,631745,1943979,53481,768183
Net Food Importing Developing Countries,,1983,2627421,150476,112974,508364,2011633,50400,1028363
Net Food Importing Developing Countries,,1984,4268874,146368,118013,566034,2153657,74974,1076214
Net Food Importing Developing Countries,,1985,5163092,158776,119921,616255,2199491,97217,1135701
Net Food Importing Developing Countries,,1986,6727732,184475,137954,644612,2328114,77142,1283260
Net Food Importing Developing Countries,,1987,5695672,217808,153982,670537,2407256,67122,1224797
Net Food Importing Developing Countries,,1988,7907698,193211,159996,698826,2512483,72006,1215457
Net Food Importing Developing Countries,,1989,8079195,196055,162355,719448,2502198,98796,1296299
Net Food Importing Developing Countries,,1990,8403942,203436,185714,794731,2649412,102329,1245433
Net Food Importing Developing Countries,,1991,8544184,217762,216399,752405,2613191,71919,1210526
Net Food Importing Developing Countries,,1992,9550434,212579,177422,833265,2694744,86922,1176088
Net Food Importing Developing Countries,,1993,11263760,252545,187686,964112,2770039,90638,1184503
Net Food Importing Developing Countries,,1994,14114304,264923,203788,1004508,2888378,96298,1155848
Net Food Importing Developing Countries,,1995,11020585,297158,201970,1157240,3192483,109709,1104670
Net Food Importing Developing Countries,,1996,11418245,308916,177313,1219804,3191007,93202,1014919
Net Food Importing Developing Countries,,1997,10009583,349086,172537,1140395,3382757,116373,1256809
Net Food Importing Developing Countries,,1998,6361422,368207,181136,1170028,3482042,127530,1526372
Net Food Importing Developing Countries,,1999,10658877,454562,280804,1146003,3912616,135762,1342835
Net Food Importing Developing Countries,,2000,13020198,408704,315874,1282532,4162800,118225,1381454
Net Food Importing Developing Countries,,2001,10503855,434648,318824,1360386,4425850,119758,1530852
Net Food Importing Developing Countries,,2002,11413201,488841,313793,1313708,4569646,122263,1595049
Net Food Importing Developing Countries,,2003,9021084,555394,331257,1351144,4800957,130700,1548175
Net Food Importing Developing Countries,,2004,12578762,616696,414047,1322047,5323590,110389,1768302
Net Food Importing Developing Countries,,2005,12050624,626940,464000,1256800,5692140,94573,1972558
Net Food Importing Developing Countries,,2006,9415271,668207,583507,1297382,6167144,97131,1936581
Net Food Importing Developing Countries,,2007,9525827,647298,581108,1318574,6541752,178281,2126976
Net Food Importing Developing Countries,,2008,9730339,641211,676833,1247346,6722476,168993,2272770
Net Food Importing Developing Countries,,2009,9500479,586791,582595,1335287,7235741,177303,2647659
Net Food Importing Developing Countries,,2010,6923910,602231,501893,1290805,7916492,226479,2837244
