"","objectid","year_","state","agency","unit_id","fire_name","inc_num","alarm_date","cont_date","cause","comments","report_ac","gis_acres","c_method","objective","fire_num","shape_length","shape_area","fire_cause","plot_date"
"6574",10990,1974,"CA","USF","CNF",NA,"0",NA,NA,9,NA,NA,32.8947906494141,NA,1,"66",1616.33499040153,133120.492126376,"Human",NA
"6575",10991,1975,"CA","CDF","TUU","WOODLAKE MOUNTAIN","0",1975-06-17,NA,14,NA,NA,1574.20141601562,NA,1,"97",15316.1855659622,6370567.2477164,"Unknown",2017-06-17
"6576",10992,1975,"CA","CDF","TUU","YOKOHL","0",1975-06-11,NA,14,NA,NA,1594.83862304688,NA,1,"82",16890.0608415915,6454082.80447753,"Unknown",2017-06-11
"6577",10993,1975,"CA","CDF","MVU","CLEVENGER","1431",1975-09-22,NA,9,NA,NA,3634.05419921875,NA,1,"697",20566.5657388207,14706495.8048228,"Human",2017-09-22
"6578",10994,1975,"CA","CDF","MVU","COLE","873",1975-07-06,NA,14,NA,NA,73.8844223022461,NA,1,"382",1968.89209078405,298999.642737236,"Unknown",2017-07-06
"6579",10995,1975,"CA","CDF","MVU","RICE","938",1975-07-15,NA,14,NA,NA,395.993713378906,NA,1,"417",6235.05447385937,1602529.64583274,"Unknown",2017-07-15
"6580",10996,1975,"CA","CDF","MVU","ROCKWOOD","1227",1975-08-25,NA,14,NA,NA,684.440734863281,NA,1,"563",7373.2207173422,2769833.3057152,"Unknown",2017-08-25
"6581",10997,1975,"CA","CDF","MVU","TECATE","1462",1975-09-24,NA,14,NA,NA,1885.64758300781,NA,1,"721",15753.2736174944,7630945.26161262,"Unknown",2017-09-24
"6582",10998,1975,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,370.921813964844,NA,1,"0",4871.69944936477,1501067.27607395,"Unknown",NA
"6583",10999,1975,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,21.544849395752,NA,1,"0",1276.25369096014,87188.9090614408,"Unknown",NA
"6584",11000,1975,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,64.9731369018555,NA,1,"0",2215.09495829228,262936.949830037,"Unknown",NA
"6585",11001,1975,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,307.763946533203,NA,1,"0",5025.66187324549,1245476.49486785,"Unknown",NA
"6586",11002,1975,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,56.3852691650391,NA,1,"0",1955.3722705407,228183.093265883,"Unknown",NA
"6587",11003,1975,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,170.003326416016,NA,1,"0",3897.70887970459,687979.045440395,"Unknown",NA
"6588",11004,1975,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,21.2258968353271,NA,1,"0",1345.75312343476,85898.1555764176,"Unknown",NA
"6589",11005,1975,"CA","USF","BDF",NA,"0",NA,NA,14,NA,NA,7.58352518081665,NA,1,"0",694.895661402979,30689.4374854314,"Unknown",NA
"6590",11006,1975,"CA","CDF","BDU","JEEP","1129",1975-07-11,NA,14,NA,NA,711.666748046875,NA,1,"346",8794.76810886178,2880013.19084551,"Unknown",2017-07-11
"6591",11007,1975,"CA","CDF","HUU","ISLAND MOUNTAIN","0",1975-07-26,NA,14,NA,NA,479.067993164062,NA,1,"164",4991.85514440207,1938719.43764555,"Unknown",2017-07-26
"6592",11008,1975,"CA","CDF","TGU","SUTFIN #2","0",1975-07-26,NA,14,NA,NA,761.236572265625,NA,1,"91",6947.57577140206,3080615.12575154,"Unknown",2017-07-26
"6593",11009,1975,"CA","CDF","TGU","RANCHO TEHAMA","0",1975-06-23,NA,14,NA,NA,374.890747070312,NA,1,"89",6502.72705002654,1517128.99836918,"Unknown",2017-06-23
"6594",11010,1975,"CA","CDF","FKU","SECATA","0",1975-07-06,NA,9,NA,NA,1060.61047363281,NA,1,"6",10358.6662202285,4292138.35286866,"Human",2017-07-06
"6595",11011,1975,"CA","USF","LNF",NA,"0",1975-10-02,1975-10-03,3,NA,NA,653.426513671875,8,1,"94",8090.26981455878,2644323.25479356,"Human",2017-10-02
"6596",11012,1975,"CA","USF","MNF","OPEN","0",1975-08-10,1975-08-11,7,NA,111,96.8711166381836,8,1,"18",2669.13066000483,392023.508520057,"Human",2017-08-10
"6597",11013,1975,"CA","CCO","LAC","PACOIMA FIRE/USFS","00USFS0F",1975-08-09,NA,14,NA,NA,6595.7109375,NA,1,"00000IRE",34211.2289115992,26691894.9532595,"Unknown",2017-08-09
"6598",11014,1975,"CA","CCO","LAC","MILL FIRE/USFS","319028",1975-11-22,NA,14,NA,NA,51220.44140625,NA,1,"2344",118736.462444787,207281778.869896,"Unknown",2017-11-22
"6599",11015,1975,"CA","CCO","LAC","STAGECOACH FIRE","312037",1975-11-24,NA,14,NA,NA,489.244903564453,NA,1,"5153",9138.21196852011,1979903.9339354,"Unknown",2017-11-24
"6600",11016,1989,"CA","USF","TNF",NA,"0",1989-08-02,1989-08-09,4,NA,78,95.4512786865234,NA,1,"43",3351.73652804801,386277.631618437,"Human",2017-08-02
"6601",11017,1975,"CA","CCO","LAC","VILLAGE FIRE","319036",1975-11-23,NA,14,NA,NA,14246.787109375,NA,1,"277",33583.1202217886,57654701.6977478,"Unknown",2017-11-23
"6602",11018,1975,"CA","CCO","LAC","LANNEN FIRE","318898",1975-09-22,NA,14,NA,NA,159.505950927734,NA,1,"1088",3908.48194286814,645497.678330356,"Unknown",2017-09-22
"6603",11019,1975,"CA","CCO","LAC","STAR PINE FIRE","313024",1975-09-19,NA,14,NA,NA,115.103660583496,NA,1,"4658",3572.21567248663,465808.001489632,"Unknown",2017-09-19
"6604",11020,1975,"CA","CCO","LAC","COUNTRY CLUB FIRE","313021",1975-09-27,NA,14,NA,NA,106.440238952637,NA,1,"41214",3591.17055692871,430748.357631603,"Unknown",2017-09-27
"6605",11021,1975,"CA","CCO","LAC","VIA VERDE FIRE","313021",1975-08-14,NA,14,NA,NA,331.134735107422,NA,1,"41168",9470.89339935603,1340054.68774954,"Unknown",2017-08-14
"6606",11022,1975,"CA","CCO","LAC",NA,"0",1975-06-27,NA,14,NA,NA,2.56834077835083,NA,1,"0",412.293594705898,10393.7064772228,"Unknown",2017-06-27
"6607",11023,1975,"CA","CCO","LAC",NA,"0",1975-09-22,NA,14,NA,NA,23.1438903808594,NA,1,"0",1601.88842532467,93660.0048960594,"Unknown",2017-09-22
"6608",11024,1982,"CA","CCO","LAC",NA,"0",1982-02-15,NA,14,NA,NA,51.4894409179688,NA,1,"0",2334.61623491658,208370.373033008,"Unknown",2017-02-15
"6609",11025,1982,"CA","CCO","LAC",NA,"0",1982-06-28,NA,14,NA,NA,1014.79095458984,NA,1,"0",15660.7763344045,4106713.21178029,"Unknown",2017-06-28
"6610",11026,1982,"CA","USF","SQF","COW","0",1982-08-02,1982-08-04,7,NA,1004,1472.62573242188,8,1,"81",18114.5399276746,5959505.05257246,"Human",2017-08-02
"6611",11027,1984,"CA","CCO","LAC",NA,"0",1984-05-08,NA,14,NA,NA,39.6798667907715,NA,1,"0",1743.8105423125,160578.72635008,"Unknown",2017-05-08
"6612",11028,1989,"CA","USF","TNF","CHALK","0",1989-06-21,1989-06-23,9,NA,35,25.9269237518311,NA,1,"20",1592.7237138432,104922.536633096,"Human",2017-06-21
"6613",11029,1989,"CA","USF","TNF","DEVIL","0",1989-07-03,1989-07-06,1,NA,13,9.20531463623047,NA,1,"24",770.775402589067,37252.5873353097,"Natural",2017-07-03
"6614",11030,1990,"CA","USF","TNF","BUTTES","0",1990-08-07,1990-08-13,1,NA,482,240.220748901367,NA,1,"90",4590.22599278367,972138.880234074,"Natural",2017-08-07
"6615",11031,1990,"CA","USF","TNF","EAGLE","0",1990-08-08,1990-08-13,1,NA,23,13.0348920822144,NA,1,"101",976.141948869801,52750.3357657404,"Natural",2017-08-08
"6616",11032,1990,"CA","USF","TOI",NA,"0",1990-08-05,1990-08-05,1,NA,NA,148.137268066406,NA,1,"115",3053.85376450846,599490.255605585,"Natural",2017-08-05
"6617",11033,1990,"CA","USF","TOI",NA,"0",1990-08-01,1990-08-01,1,NA,NA,36.2892379760742,NA,1,"96",1572.23233304549,146857.342161034,"Natural",2017-08-01
"6618",11034,1990,"CA","USF","TOI",NA,"0",1990-07-30,1990-07-30,6,NA,NA,327.987640380859,NA,1,"94",4932.99312129447,1327318.92077979,"Human",2017-07-30
"6619",11035,1991,"CA","USF","PNF",NA,"0",1991-01-20,1991-01-20,9,"Containment 'fire_day' estimated",NA,17.4897899627686,NA,1,"2",1190.39559724358,70778.6694852336,"Human",2017-01-20
"6620",11036,1992,"CA","USF","TOI",NA,"0",1992-08-13,1992-08-13,1,NA,NA,84.9396743774414,NA,1,"111",2701.91534571444,343738.665561267,"Natural",2017-08-13
"6621",11037,1993,"CA","USF","TOI",NA,"0",1993-07-13,1993-07-13,9,NA,NA,19.1393623352051,NA,1,"12",1909.12697568089,77454.2494475846,"Human",2017-07-13
"6622",11038,1994,"CA","USF","TNF","WALL","0",1994-10-25,1994-10-27,4,NA,53,40.103832244873,8,1,"87",1847.05165028223,162294.455426323,"Human",2017-10-25
"6623",11039,1996,"CA","USF","TNF","HUNGRY","0",1996-06-21,1996-06-24,9,NA,45,70.1966018676758,NA,1,"7",2300.2450037131,284075.580655306,"Human",2017-06-21
"6624",11040,1984,"CA","CCO","LAC",NA,"0",1984-06-06,NA,14,NA,NA,33.1188316345215,NA,1,"0",1527.19824793189,134027.15164272,"Unknown",2017-06-06
"6625",11041,2001,"CA","CDF","TCU","DARBY","6632",2001-09-05,2001-09-24,14,NA,14280,14280.4775390625,8,1,"680",46259.0386881315,57791042.8432986,"Unknown",2017-09-05
"6626",11042,2001,"CA","CDF","TCU","MOORE","8044",2001-10-27,NA,4,"20090305",NA,579.259399414062,NA,1,"827",7919.3791300063,2344179.7188542,"Human",2017-10-27
"6627",11044,2002,"CA","CDF","TCU","SPI #13 ""SKULL""","9366",2002-11-25,2002-11-30,5,NA,1,19.8510627746582,1,1,"970",1648.6932450828,80334.4012740452,"Human",2017-11-25
"6628",11045,2002,"CA","CDF","TCU","SPI #14","9367",2002-11-30,2002-11-30,5,NA,1,18.0176200866699,1,1,"971",1078.71399123153,72914.7239538847,"Human",2017-11-30
"6629",11046,2002,"CA","CDF","TUU","BOSWELL","7270",2002-07-11,2002-07-11,2,NA,15,15.0919971466064,1,1,"125",1260.40615584264,61075.1452661737,"Human",2017-07-11
"6630",11047,2002,"CA","CDF","TUU","FRITZ","8656",2002-08-13,2002-08-13,7,NA,70,69.6341400146484,1,1,"161",2791.12231412494,281799.375243669,"Human",2017-08-13
"6631",11048,2002,"CA","CDF","TUU","GRANITE","4572",2002-05-14,2002-05-14,6,NA,75,74.4951858520508,1,1,"51",2559.19063075697,301471.324973999,"Human",2017-05-14
"6632",11049,2002,"CA","CDF","TUU","AUCKLAND","5325",2002-05-31,2002-05-31,2,NA,18,17.7706966400146,1,1,"75",1542.32583235336,71915.4597030677,"Human",2017-05-31
"6633",11050,2002,"CA","CDF","TUU","CURTIS","7555",2002-07-18,2002-07-18,6,NA,13,12.7597332000732,6,1,"134",971.511227454418,51636.807701499,"Human",2017-07-18
"6634",11051,2002,"CA","CDF","TUU","ELDERWOOD","4659",2002-05-16,2002-05-16,6,NA,145,152.550048828125,1,1,"63",3214.9044578952,617348.128249396,"Human",2017-05-16
"6635",11052,2002,"CA","CDF","TUU","STAGE","6214",2002-06-22,2002-06-22,7,NA,1160,1159.796875,1,1,"99",12018.8057495729,4693531.39523806,"Human",2017-06-22
"6636",11053,2002,"CA","CDF","TUU","GLOBE","5662",2002-06-22,2002-06-22,7,NA,10,11.3204660415649,6,1,"86",984.055674116427,45812.3002693973,"Human",2017-06-22
"6637",11054,1983,"CA","USF","CNF","WILDCAT","0",1983-07-20,NA,9,NA,NA,47.6794738769531,NA,1,"8",1769.88943887343,192951.987113402,"Human",2017-07-20
"6638",11055,1983,"CA","USF","CNF","HARBISON","0",1983-10-11,NA,9,NA,NA,42.4424324035645,NA,1,"22",2188.88745536296,171758.423306052,"Human",2017-10-11
"6639",11056,1983,"CA","USF","CNF","ASSIST #14","0",1983-07-05,NA,9,NA,NA,125.926155090332,NA,1,"5",3321.85858732958,509605.080818973,"Human",2017-07-05
"6640",11057,2006,"CA","CCO","LAC","POPPY FIRE","184014",2006-08-25,2006-08-25,14,NA,372,372.115447998047,1,1,"184014",7130.50739555489,1505897.8429831,"Unknown",2017-08-25
"6641",11058,2006,"CA","CCO","LAC","HWY 138 & 300 WEST FIRE","158182",2006-07-23,2006-07-23,14,NA,151,192.610900878906,1,1,"158182",8172.19818825826,779468.68521171,"Unknown",2017-07-23
"6642",11059,2006,"CA","CDF","MEU","GEYSERS","MEU05124",2006-07-17,2006-07-17,14,NA,321,342.936126708984,2,1,"127",6820.78396423134,1387813.29409433,"Unknown",2017-07-17
"6643",11060,2006,"CA","CDF","MEU","NOBLE","MEU07298",2006-09-24,2006-09-30,14,NA,1014,1017.92535400391,3,1,"258",9040.87849420986,4119397.74729501,"Unknown",2017-09-24
"6644",11061,2006,"CA","CDF","MMU","BILLY","5956",2006-05-25,2006-05-25,9,NA,753,996.783447265625,6,1,"106",13015.0991095598,4033839.51889916,"Human",2017-05-25
"6645",11062,2006,"CA","CDF","MMU","GREELEY","8879",2006-07-20,2006-07-20,11,NA,68,70.4885635375977,6,1,"242",2535.86197651554,285257.087485617,"Human",2017-07-20
"6646",11063,2006,"CA","CDF","MMU","HWY 49","9345",2006-07-28,2006-07-28,14,NA,100,132.551010131836,1,1,"254",3344.06225794643,536414.912709971,"Unknown",2017-07-28
"6647",11064,2006,"CA","CDF","MMU","RAYMOND","9238",2006-07-26,2006-07-26,3,NA,477,475.083557128906,1,1,"253",7200.85701538987,1922594.97911661,"Human",2017-07-26
"6648",11065,2006,"CA","CDF","MMU","WHITEROCK","12758",2006-10-07,2006-10-07,14,"Need to look up fire number",450,394.465423583984,1,1,"0",9349.41568048265,1596344.94854588,"Unknown",2017-10-07
"6649",11066,2006,"CA","CDF","MVU","ANGEL","1241",2006-02-08,2006-02-12,7,NA,25,30.6212787628174,6,1,"157",2053.8587723133,123919.921710344,"Human",2017-02-08
"6650",11073,2001,"CA","USF","BDF","DRY","0",2001-09-24,2001-09-24,9,NA,25,21.0417156219482,6,1,"150",1403.72249574924,85152.7998646633,"Human",2017-09-24
"6651",11074,2001,"CA","USF","BDF","HEMLOCK","0",2001-06-13,2001-07-16,9,NA,1074,1074.46789550781,6,1,"54",15235.5580457995,4348217.1925097,"Human",2017-06-13
"6652",11075,2001,"CA","USF","BDF","JACKSON","0",2001-07-22,2001-07-23,7,NA,80,78.963996887207,6,1,"86",2712.85660915139,319555.972145947,"Human",2017-07-22
"6653",11076,2001,"CA","USF","LPF","JUNKYARD","0",2001-10-25,2001-10-29,9,NA,67,63.4558486938477,2,1,"51",3571.99741136211,256796.708443342,"Human",2017-10-25
"6654",11077,2001,"CA","USF","MDF","PARSNIP","0",2001-08-09,2001-08-16,1,NA,70,72.3954849243164,8,1,"174",2873.54966267779,292974.130326914,"Natural",2017-08-09
"6655",11078,2001,"CA","USF","LPF","SANTA PAULA","0",2001-09-15,2001-09-15,9,NA,190,174.383438110352,6,1,"43",3789.19709594527,705704.761317455,"Human",2017-09-15
"6656",11079,2001,"CA","USF","BDF","SOBOBA #2","0",2001-08-18,2001-08-18,9,NA,10,9.82058334350586,6,1,"119",867.375794115975,39742.4907098796,"Human",2017-08-18
"6657",11080,2001,"CA","USF","BDF","TRAM","0",2001-06-17,2001-06-18,7,NA,300,123.771438598633,6,1,"42",3570.15156508079,500885.253257997,"Human",2017-06-17
"6658",11081,2001,"CA","USF","MDF","BLUE","0",2001-08-08,2001-08-21,1,NA,34319,34218.84765625,8,1,"138",72211.1056954636,138478758.063966,"Natural",2017-08-08
"6659",11082,2002,"CA","CDF","AEU","PONY","8240",2002-06-12,NA,11,NA,720,702.274475097656,NA,1,"154",9808.58726599687,2842004.01906308,"Human",2017-06-12
"6660",11083,2002,"CA","CDF","AEU","STONY","9841",2002-07-03,2002-07-03,2,NA,70,67.5544738769531,8,1,"235",2689.99650259763,273383.263063951,"Human",2017-07-03
"6661",11084,2002,"CA","CDF","AEU","WHITE","9678",2002-07-01,2002-07-01,10,NA,702.28,80.6400833129883,8,1,"227",3134.12764046434,326338.850828826,"Human",2017-07-01
"6662",11085,2002,"CA","CDF","AEU","HICKOK","13579",2002-08-31,2002-08-31,7,NA,775,775.833129882812,8,1,"401",10261.1817471657,3139685.40742267,"Human",2017-08-31
"6663",11086,2002,"CA","CDF","AEU","49ER","14198",2002-09-09,2002-09-09,7,NA,35,33.5568428039551,8,1,"428",1674.38045944517,135799.723550033,"Human",2017-09-09
"6664",11087,2002,"CA","CDF","AEU","PUERTO","14632",2002-09-16,2002-09-16,7,NA,17,17.4514236450195,8,1,"446",1167.78823397034,70623.408788064,"Human",2017-09-16
"6665",11088,2002,"CA","CDF","AEU","WHITE #2","16048",2002-10-10,2002-10-10,14,NA,170,169.901382446289,8,1,"501",4917.20978008946,687566.496912667,"Unknown",2017-10-10
"6666",11089,2002,"CA","CDF","AEU","TWIN","8140",2002-06-08,2002-06-08,7,NA,300,321.515533447266,8,1,"140",5420.706578835,1301127.19113383,"Human",2017-06-08
"6667",11090,2002,"CA","CDF","AEU","CARSON","18841",2002-11-26,2002-11-26,18,NA,35,38.0134582519531,8,1,"588",2403.38383916889,153835.006564164,"Human",2017-11-26
"6668",11091,2002,"CA","CDF","AEU","D'AGOSTINI","13829",2002-09-03,2002-09-03,11,NA,15,16.8444175720215,8,1,"412",1023.69300187797,68166.940624948,"Human",2017-09-03
"6669",11092,2002,"CA","CDF","AEU","BUENA","12645",2002-08-15,2002-08-15,14,NA,20,20.7664737701416,8,1,"356",1073.65029379221,84038.9382605025,"Unknown",2017-08-15
"6670",11093,2003,"CA","CDF","FKU","WATTS","6922",2003-06-16,2003-06-16,7,NA,10,11.4999351501465,1,1,"72",1299.15042312896,46538.5874654031,"Human",2017-06-16
"6671",11094,1979,"CA","CDF","FKU","VALERIE","3478",1979-06-13,NA,14,NA,3500,3517.70239257812,NA,1,"0",26434.1459292634,14235636.0437668,"Unknown",2017-06-13
"6672",11095,2003,"CA","CDF","FKU","PANOCHE","4866",2003-04-30,2003-04-30,5,NA,291,290.828155517578,1,1,"47",5523.68214648462,1176939.73134767,"Human",2017-04-30
"6673",11096,2003,"CA","CDF","FKU","WATTS","7569",2003-06-29,2003-06-29,2,NA,18,17.599889755249,1,1,"72",1329.31039390401,71224.2275059755,"Human",2017-06-29
"6674",11097,2003,"CA","CDF","FKU","KILLION","9845",2003-08-12,2003-08-12,9,NA,27,27.5934658050537,1,1,"126",2001.41624361353,111666.793508418,"Human",2017-08-12
"6675",11098,2003,"CA","CDF","FKU","GEORGE","8240",2003-07-11,2003-07-11,9,NA,140,131.913528442383,1,1,"102",3273.37844274035,533835.135346944,"Human",2017-07-11
"6676",11099,2003,"CA","CDF","FKU","LOS GATOS","10525",2003-08-26,2003-08-26,1,NA,107,107.662986755371,1,1,"149",3472.29439699606,435696.645847219,"Natural",2017-08-26
"6677",11100,2003,"CA","CDF","FKU","PANOCHE","9383",2003-08-02,2003-08-02,1,NA,80,84.0326156616211,1,1,"122",2801.23941566525,340067.930032442,"Natural",2017-08-02
"6678",11101,2003,"CA","CDF","FKU","HIGHOAK","11887",2003-09-24,2003-09-24,14,NA,27,23.7948760986328,1,1,"175",2227.92733648758,96294.446427517,"Unknown",2017-09-24
"6679",11102,2003,"CA","CDF","FKU","POWERHOUSE","8927",2003-07-24,2003-07-24,8,NA,24,24.0962734222412,1,1,"111",1339.29205024446,97514.1578297375,"Human",2017-07-24
"6680",11103,2003,"CA","CDF","FKU","JACALITOS","9168",2003-07-29,2003-07-29,2,NA,150,58.6040954589844,1,1,"112",1930.56785755834,237162.365999911,"Human",2017-07-29
"6681",11104,2003,"CA","CCO","LAC","PACIFIC","4293",2003-01-06,2003-01-10,13,NA,806,805.634643554688,1,1,"4293",29436.8983237762,3260287.61005275,"Human",2017-01-06
"6682",11105,2003,"CA","CCO","LAC","AIRPORT","4054",2003-01-06,2003-01-06,13,NA,143,142.840759277344,7,1,"4054",6153.2243823933,578056.062836871,"Human",2017-01-06
"6683",11106,2003,"CA","CCO","LAC","WEST","113933",2003-06-06,2003-06-06,11,NA,110,110.533653259277,6,1,"113933",4673.19251654948,447313.821364467,"Human",2017-06-06
"6684",11107,2003,"CA","CCO","LAC","DULCE","136159",2003-07-05,2003-07-05,8,NA,152,151.589721679688,1,1,"136159",4418.4037481728,613461.821985129,"Human",2017-07-05
"6685",11108,2003,"CA","CCO","LAC","SAGE","181907",2003-09-02,2003-09-02,11,NA,22,21.8780860900879,6,1,"181907",1812.1934778803,88537.4754204348,"Human",2017-09-02
"6686",11109,2003,"CA","CCO","LAC","HAUSER","150988",2003-07-24,2003-07-27,11,NA,2039,2038.86437988281,7,1,"150988",19372.1135161602,8250991.64723087,"Human",2017-07-24
"6687",11110,2003,"CA","CCO","LAC","LOS ALAMOS","174407",2003-08-23,2003-08-23,16,NA,303,302.794403076172,6,1,"174407",6713.9541769138,1225365.43023478,"Human",2017-08-23
"6688",11111,2003,"CA","CCO","LAC","GORMAN","200343",2003-09-27,2003-09-27,16,NA,175,175.158447265625,6,1,"200343",4980.25732661466,708841.074392937,"Human",2017-09-27
"6689",11112,2003,"CA","CCO","LAC","AQUEDUCT","211757",2003-10-13,2003-10-13,2,NA,356,356.085327148438,7,1,"211757",7744.01547355647,1441026.15945432,"Human",2017-10-13
"6690",11113,2004,"CA","USF","SRF","ARMSTRONG","0",2004-09-02,NA,2,NA,16,16.2521648406982,2,1,"65",1226.68412759436,65770.1779586044,"Human",2017-09-02
"6691",11114,2004,"CA","USF","SRF","WILDER","0",2004-09-05,2004-09-10,9,NA,50,47.3542404174805,6,1,"68",1958.58670512006,191635.810292375,"Human",2017-09-05
"6692",11115,1979,"CA","USF","SRF",NA,"0",1979-10-04,1979-10-05,8,NA,11,10.9538373947144,8,1,"55",747.307324952348,44328.6064381409,"Human",2017-10-04
"6693",11116,1980,"CA","USF","BDF",NA,"0",1980-07-20,1980-07-20,7,NA,20,10.033821105957,8,1,"80",873.847066934258,40605.4323564603,"Human",2017-07-20
"6694",11117,1990,"CA","USF","CNF","CASE","0",1990-10-27,1990-10-28,9,NA,2500,2062.64135742188,8,1,"55",13533.507812889,8347213.14940066,"Human",2017-10-27
"6695",11118,2000,"CA","USF","CNF","LYONS","0",2000-09-13,2000-09-15,7,NA,495,495.367736816406,8,1,"73",8630.59960187747,2004682.15696358,"Human",2017-09-13
"6696",11119,2000,"CA","USF","CNF","HAUSER","0",2000-07-27,2000-07-29,4,NA,250,275.862854003906,8,1,"40",4918.13839517698,1116377.3202005,"Human",2017-07-27
"6697",11120,1992,"CA","USF","CNF","BARONA","0",1992-08-28,1992-08-29,8,NA,175,150.000991821289,8,1,"65",4011.34652518864,607032.50355158,"Human",2017-08-28
"6698",11121,1980,"CA","USF","BDF",NA,"0",1980-07-12,1980-07-12,3,NA,14,13.5809116363525,8,1,"65",855.825364005356,54960.0009512321,"Human",2017-07-12
"6699",11122,1980,"CA","USF","SNF","SYCAMORE","0",1980-08-13,1980-08-14,7,NA,120,109.089202880859,8,1,"124",2618.66000438328,441468.333985556,"Human",2017-08-13
"6700",11123,1980,"CA","USF","SNF","GARLIC","0",1980-08-19,1980-08-20,9,NA,83,58.9801406860352,8,1,"128",2220.15603740713,238684.158372196,"Human",2017-08-19
"6701",11124,1980,"CA","USF","SNF","SYCAMORE #2","0",1980-08-23,1980-08-25,7,NA,280,292.450042724609,8,1,"130",4995.73581503842,1183503.36818884,"Human",2017-08-23
"6702",11125,1980,"CA","USF","SNF","STEVENSON","0",1980-09-02,1980-09-05,2,NA,420,457.102691650391,8,1,"148",6308.42772698142,1849828.99911383,"Human",2017-09-02
"6703",11126,1980,"CA","USF","SNF","KINGSMAN","0",1980-10-07,1980-10-09,2,NA,317,254.137908935547,8,1,"183",4351.06164779265,1028459.63991262,"Human",2017-10-07
"6704",11127,1980,"CA","USF","SNF","RICHARDS","0",1980-12-10,1980-12-10,5,NA,25,14.8818168640137,8,1,"206",936.58479892399,60224.5743902329,"Human",2017-12-10
"6705",11128,1981,"CA","USF","SNF","DUFF CREEK","0",1980-12-26,1981-01-07,5,NA,574,528.587768554688,8,1,"210",10074.0736276965,2139118.8824412,"Human",2017-12-26
"6706",11129,1980,"CA","USF","SNF","RODGERS","0",1980-07-05,1980-07-09,9,NA,985,1830.44201660156,8,1,"25",14258.4371641447,7407536.11574066,"Human",2017-07-05
"6707",11130,1980,"CA","USF","LNF",NA,"0",1980-07-28,1980-07-30,1,NA,350,1074.50463867188,8,1,"20",9170.37296327258,4348366.13825415,"Natural",2017-07-28
"6708",11131,1980,"CA","USF","SQF",NA,"0",1980-09-26,1980-09-28,3,NA,18,14.9294519424438,8,1,"154",1018.58651551686,60417.3502388542,"Human",2017-09-26
"6709",11132,1984,"CA","CCO","LAC",NA,"0",1984-07-03,NA,14,NA,NA,614.477294921875,NA,1,"0",6686.35209338268,2486701.37764072,"Unknown",2017-07-03
"6710",11133,1984,"CA","CCO","LAC",NA,"0",1984-04-22,NA,14,NA,NA,282.776214599609,NA,1,"0",4296.63506453981,1144354.75707975,"Unknown",2017-04-22
"6711",11134,1984,"CA","CCO","LAC",NA,"0",1984-08-29,NA,14,NA,NA,35.0668334960938,NA,1,"0",1853.29947438842,141910.436105851,"Unknown",2017-08-29
"6712",11135,1984,"CA","CCO","LAC",NA,"0",NA,NA,14,NA,NA,62.1434707641602,NA,1,"0",2261.78156148282,251485.704159202,"Unknown",NA
"6713",11136,1984,"CA","CCO","LAC",NA,"0",1984-08-30,NA,14,NA,NA,17.3682670593262,NA,1,"0",1552.07913769129,70286.8827720905,"Unknown",2017-08-30
