gutenberg_id,text
16454,Helen had just written a long telegram to her housekeeper.
16454,
16454,She spoke to the hall-porter first.
16454,
16454,"""Send off this telegram, please. Then procure the fastest motor-car you"
16454,"can find, to run me over to Hollymead this afternoon. We can be ready to"
16454,"start in half-an-hour's time."""
16454,
16454,Then she turned to her maid.
16454,
16454,"""Jeffreys, we go home for Christmas after all. Mr. West has gone on by"
16454,"train. We must pack as promptly as possible, and start in half-an-hour."
16454,We may perhaps get home before him. I doubt whether he can catch
16454,"anything down from town before the five o'clock."""
16454,
16454,"She flew to her room, pressing Ronnie's sad little note to her heart."
16454,"All the world looked different! Ah, what would it be, now, to tell him"
16454,of his little son! But she must get home before him. Supposing Ronnie
16454,"went upstairs alone, and found the baby!"
16454,
16454,
16454,
16454,
16454,CHAPTER XVIII
16454,
16454,THE FACE IN THE MIRROR
16454,
16454,
16454,"Ronnie caught the three o'clock train from town, at Huntingford, as the"
16454,porter had predicted.
16454,
16454,"No carriage was at the station, so he had a rather long walk from"
16454,Hollymead to the Grange.
16454,
16454,"It was a clear, crisp evening and freezing hard. He could feel the frost"
16454,"crackle under his feet, as he tramped along the country lanes."
16454,
16454,"When he came in sight of the lodge, it reminded him of an old-fashioned"
16454,"Christmas card; the large iron gates, their grey stone supports covered"
16454,with moss and lichen and surmounted by queer rampant beasts unknown to
16454,"zoology, holding in their stone claws oval shields on which were carved"
16454,"the ancient arms of Helen's family; the little ivy-covered house, with"
16454,"gabled roof and lattice-windows, firelight from within, shining golden"
16454,and ruddy on the slight sprinkling of frosty snow.
16454,
16454,"As he passed in at the gate he saw the motherly figure of Mrs. Simpkins,"
16454,"a baby on her arm, appear at the window, lifting her hand to draw down"
16454,"the crimson blind. Before the blind shut in the bright interior, Ronnie"
16454,caught a glimpse of three curly heads round a small Christmas-tree on
16454,"the kitchen-table. Simpkins, in his shirt-sleeves, was lighting the"
16454,topmost candle.
16454,
16454,"Ronnie walked on beneath the chestnuts and beeches, up the long sweep of"
16454,"the park drive, a dark lonely figure."
16454,
16454,He was very tired; his heart was heavy and sad.
16454,
16454,"It had been such a cheery glimpse of home, through the lodge window,"
16454,before the red blind shut it in. Simpkins was a lucky fellow. Mrs.
16454,"Simpkins looked so kind and comfortable, with the baby's head nestling"
16454,against her capacious bosom.
16454,
16454,Ronnie turned to look back at the brightly-lighted cottage. The ruddy
16454,"glow from the blind, fell on the snow. He wondered whether there was a"
16454,Upas tree in that humble home. Surely not! A Upas tree and a
16454,Christmas-tree could hardly find place in the same home. The tree of
16454,"Light and Love, would displace the tree of subtle poison."
16454,
16454,He turned wearily from the distant light and plodded on.
16454,
16454,"Then he remembered that, in her last letter, Helen had said: ""Ronnie, we"
16454,"will have a Christmas-tree this Christmas."" Why had Helen said that? He"
16454,"had fully intended to ask her, but had not thought of it from that hour"
16454,to this.
16454,
16454,Possibly it was just a wish to yield to his whim in the matter. Perhaps
16454,she was planning to have all the little Simpkins kids up to the house.
16454,
16454,"Well, if Helen spent Christmas with the Dalmains, she would come in for"
16454,"little Geoff's Christmas-tree, which would certainly be a beauty."
16454,
16454,He plodded heavily on. He felt extraordinarily lonely. Would Helen miss
16454,him? Hardly. You do not miss a selfish person. He would miss
16454,Helen--horribly; but then Helen was not selfish. She was quite the most
16454,unselfish person he had ever known.
16454,
16454,He went over in his mind all the times when Helen had instantly given up
16454,"a thing at his wish. Amongst others, he remembered how, on that spring"
16454,"morning so long ago, when he had told her of his new book and of his"
16454,"plan, she had been wanting to tell him something, yet he had allowed her"
16454,"interest to remain untold, when she threw herself heart and soul into"
16454,his. He began to wonder what it could have been; and whether it would be
16454,too late to ask her now.
16454,
16454,"At last he reached the house, and felt slightly cheered to see lights"
16454,and fires within. He had almost anticipated darkness.
16454,
16454,"Mrs. Blake herself opened the door, resplendent in black satin; lavender"
16454,ribbons in her lace cap.
16454,
16454,"""La, sir!"" she said. ""Fancy you walking from the station! You must"
16454,please to excuse Simpkins being out. He has some Christmasing on at the
16454,"lodge, for his fam'ly."""
16454,
16454,"""I know,"" said Ronnie. ""I saw a Christmas-tree as I passed. I shall not"
16454,"require Simpkins. Blake, is there a fire in the studio?"""
16454,
16454,"""There is, sir, a fine one, for the good of the piano. There is also a"
16454,"fire in the sitting-room, sir, where I will at once send in some tea."""
16454,
16454,"""No, not there,"" said Ronnie quickly. ""I will have tea in the studio."""
16454,
16454,"But Mrs. Blake was firm. ""That I couldn't ever, sir! Mrs. West wouldn't"
16454,"wish it. She thinks so much of you having tea in her sitting-room, and"
16454,"beside her fire; which is much more, so to say, cosy than that great"
16454,"unfurnished room, all looking-glass."""
16454,
16454,"At mention of the mirror Ronnie shivered, and yielded. He had almost"
16454,forgotten the mirror.
16454,
16454,"So he sat in his own favourite chair, while Blake stood and poured out"
16454,"his first cup of tea, then left him to the utter loneliness of being in"
16454,that room without Helen.
16454,
16454,It is doubtful whether Ronnie had ever loved his wife so passionately
16454,"as he loved her while he experienced, for the first time, what it was"
16454,"like to be without her, in the room where they had hitherto always been"
16454,together.
16454,
16454,"Everything he touched, everything at which he looked, spoke of Helen;"
16454,"forcing upon him the consciousness of the sweetness of her presence, and"
16454,the consequent hardness of her absence.
16454,
16454,"Yet he had brought this hardness on himself. She had said: ""Wouldn't it"
16454,"be rather lovely to have tea together?"" But he had answered: ""I don't"
16454,"think I could bear it."" And now he did not know how to bear the fact"
16454,that she was not with him.
16454,
16454,"Then he saw the chair against which he had leaned his 'cello, and with a"
16454,thrill of comfort he remembered the Infant of Prague.
16454,
16454,"How had it fared all this time, in its canvas bag? Perhaps no one had"
16454,remembered even to put it back into that.
16454,
16454,"Having hastily swallowed his tea, lest Blake should arrive at the studio"
16454,"to inquire what had been amiss with it, Ronnie hurried down the"
16454,"corridor, entered the long, low room, and turned on the electric light."
16454,"As before, a great log fire burned on the hearth; but he needed more"
16454,"light now, than mere fitful fire-gleams. He wanted to examine the"
16454,Infant.
16454,
16454,"He looked round the room, and there, on a wide settee under one of the"
16454,"windows, lay a polished rosewood 'cello-case."
16454,
16454,"Ronnie, springing forward, bent down eagerly. The key was in the lock."
16454,"He turned it, and lifted the lid."
16454,
16454,"There lay the Infant, shining and beautiful as ever, in a"
16454,"perfectly-fitting bed, lined with soft white velvet. The whole thing"
16454,"carried out exactly Ronnie's favourite description of his 'cello: ""just"
16454,"like the darkest horse-chestnut you ever saw in a bursting bur."" The"
16454,"open rosewood case, with its soft white lining, was the bursting bur;"
16454,and within lay his beautiful Infant!
16454,
16454,Helen had done this.
16454,
16454,"Ronnie's pleasure was largely tinged with pain. Helen, who did not like"
16454,"his 'cello, had done this to please him, yet was not here to see his"
16454,pleasure.
16454,
16454,"Ronnie drew forth the bow from its place in the lid, opened a little"
16454,"nest which held the rosin, then tenderly lifted the Infant of Prague and"
16454,carried it to the light.
16454,
16454,"At first sight, its shining surface appeared perfect as ever. Then,"
16454,"looking very closely, and knowing exactly where to look, Ronnie saw a"
16454,"place just above the _f_ hole on the right, where a blow had evidently"
16454,"been struck deeply into the 'cello. A strip of wood, four inches long,"
16454,"by one inch wide, had been let in, then varnished so perfectly that the"
16454,mend--probably the work of a hundred years ago--could only be seen in a
16454,"good light, and _by one who knew exactly where to look_."
16454,
16454,Ronnie stood with grave face gazing at the Infant.
16454,
16454,What did it all mean?
16454,
16454,He remembered with the utmost vividness every detail of the scene in the
