gutenberg_id,language,total_languages
48497,en,1
48498,fi,1
48499,en,1
48500,en,1
48501,en,1
48502,de,1
48503,en,1
48504,en,1
48505,en,1
48506,en,1
48507,en,1
48508,fi,1
48509,en,1
48510,en,1
48511,en,1
48512,it,1
48513,en,1
48514,en,1
48515,en,1
48516,en,1
48517,en,1
48518,fr,1
48519,fr,1
48520,fr,1
48521,en,1
48522,en,1
48523,en,1
48524,en,1
48525,en,1
48526,sv,1
48527,de,1
48528,en,1
48529,fr,1
48530,it,1
48531,en,1
48532,en,1
48533,en,1
48534,en,1
48535,en,1
48536,en,1
48537,en,1
48538,en,1
48539,en,1
48540,en,1
48541,de,1
48542,it,1
48543,de,1
48544,fi,1
48545,en,1
48546,en,1
48547,en,1
48548,en,1
48549,en,1
48550,en,1
48551,en,1
48552,en,1
48553,en,1
48554,nl,1
48555,en,1
48556,en,1
48557,de,1
48558,de,1
48559,de,1
48560,en,1
48561,en,1
48562,en,1
48563,en,1
48564,fi,1
48565,en,1
48566,en,1
48567,de,1
48568,en,1
48569,de,1
48570,de,1
48571,en,1
48572,en,1
48573,en,1
48574,fi,1
48575,en,1
48576,it,1
48577,en,1
48578,en,1
48579,en,1
48580,en,1
48581,fr,1
48582,en,1
48583,en,1
48584,en,1
48585,fi,1
48586,en,1
48587,de,1
48588,en,1
48589,en,1
48590,fr,1
48591,en,1
48592,en,1
48593,en,1
48594,en,1
48595,fi,1
48596,en,1
48597,en,1
48598,en,1
48599,en,1
48600,it,1
48601,de,1
48602,en,1
48603,en,1
48604,en,1
48605,en,1
48606,en,1
48607,nl,1
48608,en,1
48609,it,1
48610,en,1
48611,en,1
48612,en,1
48613,en,1
48614,en,1
48615,en,1
48616,en,1
48617,en,1
48618,de,1
48619,en,1
48620,en,1
48621,en,1
48622,en,1
48623,fi,1
48624,it,1
48625,it,1
48626,en,1
48627,sv,1
48628,fi,1
48629,fi,1
48630,en,1
48631,en,1
48632,fi,1
48633,fi,1
48634,en,1
48635,en,1
48636,en,1
48637,en,1
48638,sv,1
48639,de,1
48640,fi,1
48641,en,1
48642,en,1
48643,en,1
48644,en,1
48645,en,1
48646,en,1
48647,en,1
48648,en,1
48649,en,1
48650,fr,1
48651,es,1
48652,es,1
48653,en,1
48654,es,1
48655,en,1
48656,sv,1
48657,sv,1
48658,fi,1
48659,fi,1
48660,fi,1
48661,en,1
48662,fi,1
48663,en,1
48664,en,1
48665,sv,1
48666,en,1
48667,fi,1
48668,en,1
48669,nl,1
48670,es,1
48671,fi,1
48672,it,1
48673,en,1
48674,en,1
48675,en,1
48676,sv,1
48677,en,1
48678,en,1
48679,fi,1
48680,en,1
48681,la,1
48682,it,1
48683,fr,1
48684,fr,1
48685,en,1
48686,en,1
48687,fr,1
48688,en,1
48689,de,1
48690,en,1
48691,en,1
48692,fi,1
48693,en,1
48694,en,1
48695,en,1
48696,en,1
48697,en,1
48698,en,1
48699,en,1
48700,en,1
48701,en,1
48702,en,1
48703,en,1
48704,en,1
48705,de,1
48706,en,1
48707,en,1
48708,en,1
48709,en,1
48710,en,1
48711,en,1
48712,sv,1
48713,fi,1
48714,en,1
48715,de,1
48716,en,1
48717,it,1
48718,en,1
48719,en,1
48720,en,1
48721,en,1
48722,en,1
48723,en,1
48724,en,1
48725,fi,1
48726,en,1
48727,it,1
48728,en,1
48729,en,1
48730,en,1
48731,en,1
48732,en,1
48733,en,1
48734,en,1
48735,en,1
48736,en,1
48737,en,1
48738,sv,1
48739,fi,1
48740,en,1
48741,en,1
48742,en,1
48743,en,1
48744,en,1
48745,en,1
48746,en,1
48747,en,1
48748,en,1
48749,en,1
48750,sv,1
48751,fi,1
48752,en,1
48753,en,1
48754,en,1
48755,fi,1
48756,en,1
48757,en,1
48758,en,1
48759,en,1
48760,en,1
48761,en,1
48762,en,1
48763,en,1
48764,fi,1
48765,de,1
48766,en,1
48767,en,1
48768,en,1
48769,it,1
48770,en,1
48771,en,1
48772,en,1
48773,en,1
48774,en,1
48775,en,1
48776,en,1
48777,fi,1
48778,en,1
48779,it,1
48780,en,1
48781,fr,1
48782,en,1
48783,es,1
48784,fi,1
48785,en,1
48786,en,1
48787,fi,1
48788,en,1
48789,en,1
48790,en,1
48791,en,1
48792,en,1
48793,en,1
48794,en,1
48795,en,1
48796,en,1
48797,en,1
48798,de,1
48799,fi,1
48800,en,1
48801,it,1
48802,en,1
48803,en,1
48804,en,1
48805,en,1
48806,en,1
48807,en,1
48808,en,1
48809,en,1
48810,en,1
48811,en,1
48812,en,1
48813,en,1
48814,fi,1
48815,en,1
48816,en,1
48817,fi,1
48818,en,1
48819,en,1
48820,it,1
48821,en,1
48822,en,1
48823,en,1
48824,en,1
48825,fi,1
48826,en,1
48827,de,1
48828,en,1
48829,en,1
48830,fr,1
48831,fi,1
48832,en,1
48833,en,1
48834,en,1
48835,en,1
48836,en,1
48837,en,1
48838,en,1
48839,en,1
48840,en,1
48841,en,1
48842,en,1
48843,en,1
48844,en,1
48845,en,1
48846,en,1
48847,en,1
48848,en,1
48849,en,1
48850,it,1
48851,en,1
48852,fr,1
48853,de,1
48854,sv,1
48855,fr,1
48856,en,1
48857,es,1
48858,en,1
48859,fi,1
48860,en,1
48861,en,1
48862,en,1
48863,en,1
48864,en,1
48865,en,1
48866,en,1
48867,fi,1
48868,en,1
48869,en,1
48870,en,1
48871,en,1
48872,en,1
48873,fi,1
48874,en,1
48875,en,1
48876,en,1
48877,en,1
48878,fr,1
48879,en,1
48880,en,1
48881,fr,1
48882,en,1
48883,en,1
48884,en,1
48885,en,1
48886,de,1
48887,en,1
48888,de,1
48889,en,1
48890,en,1
48891,en,1
48892,en,1
48893,en,1
48894,en,1
48895,en,1
48896,eo,1
48897,en,1
48898,en,1
48899,en,1
48900,eo,1
48901,de,1
48902,de,1
48903,es,1
48904,en,1
48905,fi,1
48906,en,1
48907,en,1
48908,en,1
48909,en,1
48910,en,1
48911,en,1
48912,en,1
48913,it,1
48914,en,1
48915,en,1
48916,en,1
48917,de,1
48918,de,1
48919,de,1
48920,en,1
48921,de,1
48922,fi,1
48923,en,1
48924,en,1
48925,en,1
48926,it,1
48927,en,1
48928,en,1
48929,en,1
48930,en,1
48931,en,1
48932,en,1
48933,fr,1
48934,it,1
48935,fi,1
48936,en,1
48937,en,1
48938,en,1
48939,fi,1
48940,es,1
48941,en,1
48942,en,1
48943,it,1
48944,es,1
48945,es,1
48946,es,1
48947,en,1
48948,en,1
48949,en,1
48950,en,1
48951,en,1
48952,en,1
48953,en,1
48954,es,1
48955,en,1
48956,nl,1
48957,fi,1
48958,fi,1
48959,en,1
48960,en,1
48961,sv,1
48962,da,1
48963,en,1
48964,sv,1
48965,de,1
48966,en,1
48967,en,1
48968,fi,1
48969,en,1
48970,en,1
48971,fi,1
48972,en,1
48973,en,1
48974,en,1
48975,en,1
48976,en,1
48977,en,1
48978,en,1
48979,fi,1
48980,en,1
48981,en,1
48982,fi,1
48983,en,1
48984,en,1
48985,en,1
48986,en,1
48987,en,1
48988,sv,1
48989,en,1
48990,en,1
48991,en,1
48992,en,1
48993,en,1
48994,en,1
48995,en,1
48996,en,1
48997,en,1
48998,en,1
48999,en,1
49000,en,1
49001,en,1
49002,en,1
49003,en,1
49004,fr,1
49005,fr,1
49006,en,1
49007,en,1
49008,en,1
49009,en,1
49010,en,1
49011,en,1
49012,en,1
49013,es,1
49014,en,1
49015,fi,1
49016,en,1
49017,en,1
49018,en,1
49019,en,1
49020,en,1
49021,en,1
49022,en,1
49023,en,1
49024,de,1
49025,fi,1
49026,en,1
49027,en,1
49028,fi,1
49029,en,1
49030,en,1
49031,en,1
49032,en,1
49033,en,1
49034,en,1
49035,en,1
49036,en,1
49037,en,1
49038,en,1
49039,en,1
49040,fi,1
49041,en,1
49042,en,1
49043,en,1
49044,de,1
49045,en,1
49046,en,1
49047,sv,1
49048,en,1
49049,en,1
49050,de,1
49051,en,1
49052,en,1
49053,en,1
49054,en,1
49055,en,1
49056,en,1
49057,en,1
49058,en,1
49059,de,1
49060,en,1
49061,en,1
49062,it,1
49063,es,1
49064,en,1
49065,en,1
49066,it,1
49067,en,1
49068,en,1
49069,en,1
49070,en,1
49071,en,1
49072,en,1
49073,en,1
49074,en,1
49075,en,1
49076,fi,1
49077,en,1
49078,en,1
49079,it,1
49080,en,1
49081,en,1
49082,fi,1
49083,de,1
49084,de,1
49085,de,1
49086,en,1
49087,en,1
49088,de,1
49089,en,1
49090,en,1
49091,en,1
49092,en,1
49093,fi,1
49094,fi,1
49095,en,1
49096,en,1
49097,en,1
49098,en,1
49099,en,1
49100,en,1
49101,en,1
49102,fi,1
49103,en,1
49104,en,1
49105,it,1
49106,en,1
49107,en,1
49108,en,1
49109,en,1
49110,fi,1
49111,en,1
49112,en,1
49113,en,1
49114,en,1
49115,en,1
49116,en,1
49117,en,1
49118,en,1
49119,en,1
49120,fi,1
49121,en,1
49122,en,1
49123,en,1
49124,en,1
49125,en,1
49126,en,1
49127,en,1
49128,en,1
49129,en,1
49130,en,1
49131,en,1
49132,de,1
49133,it,1
49134,de,1
49135,en,1
49136,fi,1
49137,en,1
49138,en,1
49139,en,1
49140,en,1
49141,en,1
49142,fi,1
49143,en,1
49144,en,1
49145,en,1
49146,en,1
49147,fi,1
49148,de,1
49149,es,1
49150,en,1
49151,en,1
49152,en,1
49153,en,1
49154,en,1
49155,en,1
49156,en,1
49157,en,1
49158,de,1
49159,de,1
49160,fi,1
49161,de,1
49162,en,1
49163,en,1
49164,nl,1
49165,en,1
49166,en,1
49167,en,1
49168,fr,1
49169,fi,1
49170,en,1
49171,en,1
49172,en,1
49173,en,1
49174,en,1
49175,en,1
49176,en,1
49177,en,1
49178,en,1
49179,en,1
49180,en,1
49181,en,1
49182,en,1
49183,fi,1
49184,it,1
49185,en,1
49186,en,1
49187,en,1
49188,en,1
49189,fi,1
49190,en,1
49191,en,1
49192,en,1
49193,fi,1
49194,en,1
49195,en,1
49196,en,1
49197,en,1
49198,en,1
49199,de,1
49200,en,1
49201,en,1
49202,en,1
49203,en,1
49204,en,1
49205,en,1
49206,en,1
49207,en,1
49208,en,1
49209,de,1
49210,de,1
49211,en,1
49212,en,1
49213,en,1
49214,en,1
49215,en,1
49216,en,1
49217,en,1
49218,de,1
49219,it,1
49220,en,1
49221,en,1
49222,en,1
49223,it,1
49224,en,1
49225,en,1
49226,en,1
49227,en,1
49228,en,1
49229,en,1
49230,en,1
49231,it,1
49232,eo,1
49233,eo,1
49234,eo,1
49235,en,1
49236,en,1
49237,en,1
49238,en,1
49239,en,1
49240,en,1
49241,en,1
49242,en,1
49243,en,1
49244,en,1
49245,en,1
49246,en,1
49247,en,1
49248,de,1
49249,en,1
49250,de,1
49251,fi,1
49252,en,1
49253,en,1
49254,en,1
49255,en,1
49256,en,1
49257,en,1
49258,es,1
49259,es,1
49260,en,1
49261,en,1
49262,en,1
49263,en,1
49264,en,1
49265,en,1
49266,en,1
49267,en,1
49268,de,1
49269,en,1
49270,en,1
49271,en,1
49272,en,1
49273,en,1
49274,en,1
49275,en,1
49276,en,1
49277,en,1
49278,en,1
49279,en,1
49280,es,1
49281,en,1
49282,en,1
49283,en,1
49284,en,1
49285,en,1
49286,en,1
49287,en,1
49288,en,1
49289,en,1
49290,en,1
49291,en,1
49292,en,1
49293,fr,1
49294,en,1
49295,en,1
49296,en,1
49297,en,1
49298,es,1
49299,en,1
49300,en,1
49301,en,1
49302,en,1
49303,en,1
49304,en,1
49305,en,1
49306,en,1
49307,en,1
49308,sv,1
49309,en,1
49310,it,1
49311,de,1
49312,fr,1
49313,en,1
49314,en,1
49315,en,1
49316,en,1
49317,en,1
49318,en,1
49319,en,1
49320,en,1
49321,en,1
49322,en,1
49323,en,1
49324,en,1
49325,en,1
49326,en,1
49327,en,1
49328,en,1
49329,en,1
49330,en,1
49331,en,1
49332,en,1
49333,es,1
49334,en,1
49335,en,1
49336,en,1
49337,it,1
49338,en,1
49339,en,1
49340,en,1
49341,en,1
49342,en,1
49343,en,1
49344,en,1
49345,en,1
49346,it,1
49347,en,1
49348,en,1
49349,en,1
49350,en,1
49351,en,1
49352,en,1
49353,en,1
49354,es,1
49355,fr,1
49356,en,1
49357,en,1
49358,en,1
49359,es,1
49360,en,1
49361,en,1
49362,en,1
49363,en,1
49364,en,1
49365,it,1
49366,en,1
49367,pt,1
49368,en,1
49369,en,1
49370,en,1
49371,en,1
49372,en,1
49373,en,1
49374,en,1
49375,en,1
49376,es,1
49377,en,1
49378,en,1
49379,en,1
49380,en,1
49381,de,1
49382,en,1
49383,en,1
49384,en,1
49385,en,1
49386,en,1
49387,en,1
49388,es,1
49389,en,1
49390,de,1
49391,en,1
49392,en,1
49393,en,1
49394,it,1
49395,de,1
49396,en,1
49397,fr,1
49398,fr,1
49399,fr,1
49400,en,1
49401,en,1
49402,en,1
49403,en,1
49404,fi,1
49405,en,1
49406,en,1
49407,en,1
49408,fr,1
49409,fr,1
49410,en,1
49411,en,1
49412,en,1
49413,es,1
49414,en,1
49415,en,1
49416,en,1
49417,es,1
49418,es,1
49419,en,1
49420,it,1
49421,en,1
49422,en,1
49423,fi,1
49424,de,1
49425,en,1
49426,en,1
49427,en,1
49428,de,1
49429,it,1
49430,fi,1
49431,en,1
49432,en,1
49433,es,1
49434,en,1
49435,en,1
49436,en,1
49437,es,1
49438,en,1
49439,en,1
49440,en,1
49441,fr,1
49442,en,1
49443,fi,1
49444,en,1
49445,en,1
49446,fr,1
49447,en,1
49448,en,1
49449,en,1
49450,en,1
49451,en,1
49452,en,1
49453,en,1
49454,en,1
49455,en,1
49456,en,1
49457,fi,1
49458,en,1
49459,en,1
49460,en,1
49461,en,1
49462,en,1
49463,it,1
49464,de,1
49465,en,1
49466,en,1
49467,en,1
49468,en,1
49469,en,1
49470,es,1
49471,en,1
49472,en,1
49473,en,1
49474,en,1
49475,en,1
49476,en,1
49477,en,1
49478,en,1
49479,en,1
49480,en,1
49481,en,1
49482,fr,1
49483,en,1
49484,en,1
49485,it,1
49486,de,1
49487,fi,1
49488,en,1
49489,en,1
49490,en,1
49491,en,1
49492,en,1
49493,en,1
49494,en,1
49495,en,1
49496,en,1
49497,en,1
49498,fi,1
49499,en,1
49500,en,1
49501,de,1
49502,fr,1
49503,de,2
49503,en,2
49504,en,1
49505,en,1
49506,en,1
49507,en,1
49508,en,1
49509,en,1
49510,it,1
49511,en,1
49512,en,1
49513,en,1
49514,en,1
49515,en,1
49516,en,1
49517,en,1
49518,en,1
49519,en,1
49520,en,1
49521,en,1
49522,fi,1
49523,it,1
49524,en,1
49525,en,1
49526,en,1
49527,en,1
49528,fi,1
49529,en,1
49530,en,1
49531,en,1
49532,en,1
49533,en,1
49534,fi,1
49535,en,1
49536,fi,1
49537,en,1
49538,en,1
49539,en,1
49540,en,1
49541,fi,1
49542,fr,1
49543,de,1
49544,en,1
49545,en,1
49546,en,1
49547,en,1
49548,en,1
49549,en,1
49550,en,1
49551,nl,1
49552,fi,1
49553,en,1
49554,nl,1
49555,en,1
49556,en,1
49557,en,1
49558,fi,1
49559,en,1
49560,es,1
49561,en,1
49562,fi,1
49563,en,1
49564,en,1
49565,en,1
49566,en,1
49567,en,1
49568,en,1
49569,en,1
49570,en,1
49571,en,1
49572,en,1
49573,fr,1
49574,fr,1
49575,fr,1
49576,de,1
49577,en,1
49578,fi,1
49579,en,1
49580,en,1
49581,en,1
49582,de,1
49583,en,1
49584,fi,1
49585,en,1
49586,fr,1
49587,en,1
49588,en,1
49589,en,1
49590,en,1
49591,en,1
49592,de,1
49593,de,1
49594,en,1
49595,en,1
49596,en,1
49597,en,1
49598,en,1
49599,it,1
49600,fi,1
49601,en,1
49602,en,1
49603,de,1
49604,en,1
49605,en,1
49606,en,1
49607,en,1
49608,en,1
49609,en,1
49610,en,1
49611,en,1
49612,en,1
49613,en,1
49614,en,1
49615,en,1
49616,en,1
49617,en,1
49618,en,1
49619,fr,1
49620,en,1
49621,en,1
49622,en,1
49623,fi,1
49624,en,1
49625,en,1
49626,it,1
49627,en,1
49628,en,1
49629,en,1
49630,en,1
49631,en,1
49632,en,1
49633,en,1
49634,en,1
49635,en,1
49636,en,1
49637,en,1
49638,en,1
49639,en,1
49640,en,1
49641,en,1
49642,en,1
49643,en,1
49644,en,1
49645,en,1
49646,fi,1
49647,fi,1
49648,en,1
49649,en,1
49650,en,1
49651,en,1
49652,en,1
49653,en,1
49654,en,1
49655,fi,1
49656,de,1
49657,en,1
49658,en,1
49659,en,1
49660,es,1
49661,fi,1
49662,en,1
49663,en,1
49664,en,1
49665,en,1
49666,fi,1
49667,en,1
49668,en,1
49669,en,1
49670,it,1
49671,en,1
49672,en,1
49673,en,1
49674,en,1
49675,en,1
49676,en,1
49677,en,1
49678,en,1
49679,en,1
49680,en,1
49681,en,1
49682,en,1
49683,en,1
49684,en,1
49685,cy,1
49686,en,1
49687,en,1
49688,fi,1
49689,fi,1
49690,en,1
49691,en,1
49692,en,1
49693,en,1
49694,en,1
49695,en,1
49696,en,1
49697,la,1
49698,en,1
49699,en,1
49700,fi,1
49701,en,1
49702,fi,1
49703,en,1
49704,en,1
49705,en,1
49706,en,1
49707,en,1
49708,en,1
49709,en,1
49710,en,1
49711,en,1
49712,fr,1
49713,en,1
49714,en,1
49715,en,1
49716,en,1
49717,fi,1
49718,en,1
49719,en,1
49720,sv,1
49721,en,1
49722,de,1
49723,en,1
49724,en,1
49725,fr,1
49726,en,1
49727,en,1
49728,en,1
49729,fi,1
49730,fi,1
49731,en,1
49732,en,1
49733,it,1
49734,en,1
49735,en,1
49736,en,1
49737,fi,1
49738,de,1
49739,en,1
49740,en,1
49741,en,1
49742,en,1
49743,fr,1
49744,en,1
49745,en,1
49746,en,1
49747,en,1
49748,en,1
49749,en,1
49750,en,1
49751,en,1
49752,fi,1
49753,en,1
49754,en,1
49755,en,1
49756,es,1
49757,en,1
49758,fi,1
49759,it,1
49760,en,1
49761,fr,1
49762,en,1
49763,en,1
49764,la,1
49765,en,1
49766,en,1
49767,en,1
49768,fi,1
49769,en,1
49770,en,1
49771,en,1
49772,en,1
49773,fr,1
49774,de,1
49775,de,1
49776,en,1
49777,en,1
49778,en,1
49779,en,1
49780,en,1
49781,en,1
49782,en,1
49783,fr,1
49784,en,1
49785,en,1
49786,en,1
49787,en,1
49788,fi,1
49789,en,1
49790,en,1
49791,en,1
49792,en,1
49793,en,1
49794,en,1
49795,en,1
49796,en,1
49797,en,1
49798,en,1
49799,en,1
49800,en,1
49801,sv,1
49802,en,1
49803,en,1
49804,en,1
49805,en,1
49806,en,1
49807,it,1
49808,en,1
49809,en,1
49810,en,1
49811,en,1
49812,fi,1
49813,fr,1
49814,en,1
49815,en,1
49816,en,1
49817,en,1
49818,en,1
49819,en,1
49820,en,1
49821,en,1
49822,en,1
49823,en,1
49824,de,1
49825,fi,1
49826,en,1
49827,en,1
49828,nl,1
49829,en,1
49830,en,1
49831,en,1
49832,en,1
49833,en,1
49834,fi,1
49835,en,1
49836,es,1
49837,it,1
49838,en,1
49839,en,1
49840,en,1
49841,en,1
49842,en,1
49843,en,1
49844,en,1
49845,en,1
49846,en,1
49847,en,1
49848,en,1
49849,en,1
49850,en,1
49851,en,1
49852,en,1
49853,en,1
49854,en,1
49855,fr,1
49856,en,1
49857,fi,1
49858,en,1
49859,en,1
49860,en,1
49861,en,1
49862,en,1
49863,en,1
49864,en,1
49865,en,1
49866,en,1
49867,en,1
49868,fi,1
49869,en,1
49870,en,1
49871,de,1
49872,en,1
49873,en,1
49874,en,1
49875,en,1
49876,en,1
49877,en,1
49878,fr,1
49879,nl,1
49880,nl,1
49881,en,1
49882,en,1
49883,fi,1
49884,sco,1
49885,it,1
49886,en,1
49887,fr,1
49888,en,1
49889,fi,1
49890,en,1
49891,en,1
49892,en,1
49893,en,1
49894,en,1
49895,en,1
49896,de,1
49897,en,1
49898,en,1
49899,en,1
49900,fi,1
49901,en,1
49902,it,1
49903,en,1
49904,en,1
49905,en,1
49906,en,1
49907,en,1
49908,de,1
49909,fi,1
49910,nl,1
49911,en,1
49912,en,1
49913,en,1
49914,es,1
49915,en,1
49916,en,1
49917,en,1
49918,en,1
49919,en,1
49920,en,1
49921,en,1
49922,en,1
49923,en,1
49924,en,1
49925,en,1
49926,fi,1
49927,en,1
49928,de,1
49929,sv,1
49930,en,1
49931,en,1
49932,en,1
49933,en,1
49934,de,1
49935,en,1
49936,en,1
49937,en,1
49938,de,1
49939,fi,1
49940,de,1
49941,en,1
49942,en,2
49942,fr,2
49943,fr,1
49944,en,1
49945,en,1
49946,de,1
49947,en,1
49948,en,1
49949,en,1
49950,en,1
49951,en,1
49952,fi,1
49953,en,1
49954,en,1
49955,en,1
49956,en,1
49957,en,1
49958,en,1
49959,fi,1
49960,en,1
49961,en,1
49962,en,1
49963,it,1
49964,en,1
49965,en,2
49965,zh,2
49966,en,1
49967,en,1
49968,en,1
49969,en,1
49970,en,1
49971,de,1
49972,en,1
49973,fi,1
49974,fi,1
49975,en,1
49976,en,1
49977,fr,1
49978,en,1
49979,en,1
49980,en,1
49981,en,1
49982,en,1
49983,en,1
49984,fi,1
49985,en,1
49986,en,1
49987,en,1
49988,en,1
49989,en,1
49990,en,1
49991,en,1
49992,de,1
49993,en,1
49994,fi,1
49995,de,1
49996,sv,1
49997,sv,1
49998,de,1
49999,en,1
50000,en,1
50001,en,1
50002,en,1
50003,de,1
50004,en,1
50005,en,1
50006,en,1
50007,fr,1
50008,brx,2
50008,en,2
50009,fi,1
50010,en,1
50011,en,1
50012,en,1
50013,en,1
50014,en,1
50015,en,1
50016,en,1
50017,en,1
50018,nl,1
50019,fi,1
50020,en,1
50021,en,1
50022,en,1
50023,en,1
50024,fr,1
50025,en,1
50026,en,1
50027,es,1
50028,sv,1
50029,en,1
50030,fi,1
50031,en,1
50032,en,1
50033,en,1
50034,en,1
50035,en,1
50036,en,1
50037,en,1
50038,en,1
50039,fi,1
50040,en,1
50041,en,1
50042,en,1
50043,en,1
50044,en,1
50045,en,1
50046,en,1
50047,en,1
50048,en,1
50049,en,1
50050,en,1
50051,en,1
50052,en,1
50053,en,1
50054,en,1
50055,sv,1
50056,en,1
50057,en,1
50058,en,1
50059,en,1
50060,en,1
50061,en,1
50062,sv,1
50063,en,1
50064,en,1
50065,fi,1
50066,en,1
50067,fi,1
50068,en,1
50069,fr,1
50070,en,1
50071,en,1
50072,en,1
50073,en,1
50074,en,1
50075,en,1
50076,en,1
50077,en,1
50078,en,1
50079,en,1
50080,en,1
50081,de,1
50082,en,1
50083,fr,1
50084,fi,1
50085,en,1
50086,en,1
50087,en,1
50088,en,1
50089,en,1
50090,en,1
50091,en,1
50092,en,1
50093,en,1
50094,fi,1
50095,en,1
50096,en,1
50097,en,1
50098,en,1
50099,en,1
50100,en,1
50101,de,1
50102,en,1
50103,en,1
50104,en,1
50105,en,1
50106,en,1
50107,en,1
50108,en,1
50109,en,1
50110,fi,1
50111,en,1
50112,sv,1
50113,en,1
50114,fi,1
50115,en,1
50116,fi,1
50117,fi,1
50118,en,1
50119,en,1
50120,de,1
50121,en,1
50122,en,1
50123,en,1
50124,en,1
50125,en,1
50126,es,1
50127,de,1
50128,de,1
50129,en,1
50130,en,1
50131,en,1
50132,en,1
50133,en,1
50134,en,1
50135,fi,1
50136,de,1
50137,en,1
50138,en,1
50139,en,1
50140,en,1
50141,en,1
50142,fi,1
50143,en,1
50144,fr,1
50145,en,1
50146,fi,1
50147,en,1
50148,en,1
50149,sv,1
50150,en,1
50151,en,1
50152,en,1
50153,en,1
50154,fr,1
50155,en,1
50156,en,1
50157,en,1
50158,en,1
50159,en,1
50160,en,1
50161,en,1
50162,en,1
50163,en,1
50164,fi,1
50165,en,1
50166,en,1
50167,en,1
50168,fi,1
50169,en,1
50170,en,1
50171,en,1
50172,fi,1
50173,fr,1
50174,en,1
50175,en,1
50176,en,1
50177,en,1
50178,te,1
50179,en,1
50180,en,1
50181,en,1
50182,de,1
50183,en,1
50184,en,1
50185,en,1
50186,en,1
50187,de,1
50188,en,1
50189,en,1
50190,fi,1
50191,en,1
50192,en,1
50193,en,1
50194,en,1
50195,en,1
50196,en,1
50197,de,1
50198,en,1
50199,fi,1
50200,en,1
50201,en,1
50202,fi,1
50203,en,1
50204,en,1
50205,en,1
50206,en,1
50207,en,1
50208,fr,1
50209,en,1
50210,en,1
50211,fr,1
50212,en,2
50212,grc,2
50213,en,1
50214,fi,1
50215,fi,1
50216,de,1
50217,en,1
50218,en,1
50219,en,1
50220,en,1
50221,de,1
50222,fi,1
50223,sv,1
50224,en,1
50225,en,1
50226,en,1
50227,en,1
50228,en,1
50229,en,1
50230,en,1
50231,en,1
50232,en,1
50233,fi,1
50234,de,1
50235,en,1
50236,en,1
50237,en,1
50238,en,1
50239,fi,1
50240,en,1
50241,sv,1
50242,en,1
50243,en,1
50244,de,1
50245,en,1
50246,en,1
50247,en,1
50248,de,1
50249,en,1
50250,fi,1
50251,fi,1
50252,de,1
50253,en,1
50254,en,1
50255,en,1
50256,en,1
50257,en,1
50258,en,1
50259,en,1
50260,en,1
50261,en,1
50262,fi,1
50263,sv,1
50264,fi,1
50265,en,1
50266,fi,1
50267,fr,1
50268,en,1
50269,en,1
50270,en,1
50271,en,1
50272,en,1
50273,en,1
50274,en,1
50275,en,1
50276,en,1
50277,de,1
50278,fr,1
50279,fi,1
50280,la,1
50281,en,1
50282,en,1
50283,de,1
50284,en,1
50285,de,1
50286,en,1
50287,en,1
50288,fi,1
50289,en,1
50290,en,1
50291,es,1
50292,en,1
50293,de,1
50294,en,1
50295,en,1
50296,de,1
50297,fi,1
50298,en,1
50299,de,1
50300,nl,1
50301,en,1
50302,en,1
50303,fi,1
50304,fi,1
50305,it,1
50306,it,1
50307,en,1
50308,en,1
50309,en,1
50310,en,1
50311,en,1
50312,en,1
50313,en,1
50314,fi,1
50315,en,1
50316,en,1
50317,en,1
50318,en,1
50319,en,1
50320,en,1
50321,en,1
50322,en,1
50323,en,1
50324,en,1
50325,en,1
50326,fi,1
50327,en,1
50328,en,1
50329,en,1
50330,en,1
50331,en,1
50332,en,1
50333,fi,1
50334,en,1
50335,en,1
50336,en,1
50337,fi,1
50338,en,1
50339,en,1
50340,fr,1
50341,es,1
50342,en,1
50343,en,1
50344,de,1
50345,en,1
50346,en,1
50347,en,1
50348,fi,1
50349,en,1
50350,en,1
50351,es,1
50352,en,1
50353,en,1
50354,en,1
50355,en,1
50356,fr,1
50357,en,1
50358,en,1
50359,fi,1
50360,en,1
50361,en,1
50362,fi,1
50363,nl,1
50364,en,1
50365,es,1
50366,en,1
50367,sv,1
50368,en,1
50369,en,1
50370,en,1
50371,en,1
50372,en,1
50373,en,1
50374,en,1
50375,fi,1
50376,en,1
50377,en,1
50378,en,1
50379,en,1
50380,en,1
50381,en,1
50382,en,1
50383,en,1
50384,en,1
50385,en,1
50386,en,1
50387,en,1
50388,en,1
50389,en,1
50390,en,1
50391,en,1
50392,en,1
50393,de,1
50394,en,1
50395,en,1
50396,en,1
50397,fi,1
50398,fr,1
50399,en,1
50400,en,1
50401,en,1
50402,en,1
50403,en,1
50404,en,1
50405,en,1
50406,en,1
50407,fi,1
50408,en,1
50409,fi,1
50410,en,1
50411,en,1
50412,en,1
50413,fi,1
50414,en,1
50415,en,1
50416,en,1
50417,en,1
50418,en,1
50419,en,1
50420,en,1
50421,en,1
50422,en,1
50423,en,1
50424,en,1
50425,en,1
50426,en,1
50427,en,1
50428,en,1
50429,en,1
50430,es,1
50431,en,1
50432,en,1
50433,en,1
50434,en,1
50435,fr,1
50436,en,1
50437,es,1
50438,en,1
50439,en,1
50440,en,1
50441,en,1
50442,it,1
50443,fi,1
50444,de,1
50445,de,1
50446,en,1
50447,fr,1
