date,time,size,version,os,country,ip_id
2018-10-23,12:52:05,82972165,3.5.1,win,AR,1816
2018-10-23,12:52:07,66258771,3.5.0,win,DE,1817
2018-10-23,12:52:16,82973237,3.5.1,win,PL,1818
2018-10-23,12:52:16,83352476,3.5.0,win,DE,1817
2018-10-23,12:52:46,82877755,3.5.1,win,IN,1819
2018-10-23,12:52:43,77634210,3.5.1,osx,DE,1820
2018-10-23,12:52:56,77630703,3.5.1,osx,NA,28
2018-10-23,12:53:09,82977514,3.5.1,win,US,1821
2018-10-23,12:53:14,82972204,3.5.1,win,NA,28
2018-10-23,12:53:18,83039348,3.5.1patched,win,US,42
2018-10-23,12:53:22,74397374,3.3.3,win,DE,1822
2018-10-23,12:53:26,82877755,3.5.1,win,US,1823
2018-10-23,12:53:56,3608018,3.5.1,win,CN,1824
2018-10-23,12:54:13,82976008,3.5.1,win,US,1825
2018-10-23,12:54:17,82972565,3.5.1,win,FR,1826
2018-10-23,12:54:28,82877758,3.5.1,win,DE,1827
2018-10-23,12:54:57,82877758,3.5.1,win,DE,1828
2018-10-23,12:55:08,82972611,3.5.1,win,DE,1829
2018-10-23,12:55:28,82877755,3.5.1,win,AR,693
2018-10-23,12:55:33,82877758,3.5.1,win,DE,1830
2018-10-23,02:30:57,82968883,3.5.1,win,CL,1831
2018-10-23,02:31:04,71956510,3.2.1,osx,HK,1832
2018-10-23,02:31:20,82969099,3.5.1,win,US,1833
2018-10-23,02:30:45,82931677,3.5.1patched,NA,RU,1834
2018-10-23,02:31:13,83508189,devel,NA,RU,1834
2018-10-23,02:31:50,82877758,3.5.1,win,TW,1096
2018-10-23,02:32:05,82973428,3.5.1,win,MX,1835
2018-10-23,02:32:44,83027915,3.5.1patched,win,US,82
2018-10-23,02:32:59,82375202,3.4.3,win,MX,1836
2018-10-23,02:33:29,2377923,3.5.1,win,US,1837
2018-10-23,02:33:46,77631060,3.5.1,osx,NA,28
2018-10-23,02:34:00,82969477,3.5.1,win,HK,1838
2018-10-23,02:34:15,82973591,3.5.1,win,US,1837
2018-10-23,02:34:13,82978932,3.5.1,win,NP,1839
2018-10-23,02:34:33,82970034,3.5.1,win,CA,1840
2018-10-23,02:34:22,82877758,3.5.1,win,TW,1841
2018-10-23,02:35:16,82877755,3.5.1,win,AR,1842
2018-10-23,05:42:29,82978388,3.5.1,win,CN,1843
2018-10-23,05:42:34,101528,3.5.0,osx,US,1844
2018-10-23,05:42:50,77628820,3.5.1,osx,US,1845
2018-10-23,05:43:04,41963927,3.5.1,win,JP,1846
2018-10-23,05:44:09,83028874,3.5.1patched,win,US,82
2018-10-23,05:44:02,82974680,3.5.1,win,KR,1847
2018-10-23,05:44:52,77628990,3.5.1,osx,JP,1848
2018-10-23,05:45:10,78119408,latest,osx,US,1849
2018-10-23,05:45:07,77630931,3.5.1,osx,US,1850
2018-10-23,19:00:43,82971188,3.5.1,win,NA,28
2018-10-23,19:00:55,77628921,3.5.1,osx,US,382
2018-10-23,19:01:10,82968765,3.5.1,win,RO,1851
2018-10-23,19:01:29,82971908,3.5.1,win,US,382
2018-10-23,19:01:30,82974082,3.5.1,win,US,1852
2018-10-23,19:01:34,816105,3.5.1,win,AU,1853
2018-10-23,19:01:50,82971583,3.5.1,win,FR,1854
2018-10-23,19:01:59,83041293,3.5.1patched,win,US,42
2018-10-23,19:02:11,1065612,3.5.1,win,GB,386
2018-10-23,19:02:58,77628757,3.5.1,osx,GB,1855
2018-10-23,19:02:49,82977648,3.5.1,win,NA,28
2018-10-23,19:03:19,73213617,3.2.4,osx,US,37
2018-10-23,19:03:28,82877755,3.5.1,win,CA,1856
2018-10-23,19:03:34,29847821,3.5.1,src,US,1857
2018-10-23,19:03:33,30250166,3.4.3,src,US,1858
2018-10-23,19:03:34,74974812,3.3.3,osx,NA,28
2018-10-23,19:03:15,82375202,3.4.3,win,CO,1859
2018-10-23,19:03:39,82972418,3.5.1,win,FR,1860
2018-10-23,19:03:51,82972356,3.5.1,win,DE,1861
2018-10-23,19:03:51,82972672,3.5.1,win,US,341
2018-10-23,19:04:19,77629353,3.5.1,osx,US,341
2018-10-23,19:04:22,82973373,3.5.1,win,NA,28
2018-10-23,19:04:45,82877758,3.5.1,win,US,341
2018-10-23,19:05:11,82970441,3.5.1,win,US,341
2018-10-23,19:05:32,82972428,3.5.1,win,FR,1862
2018-10-23,14:15:41,78015788,latest,osx,US,37
2018-10-23,14:16:14,82970682,3.5.1,win,NA,28
2018-10-23,14:16:19,78102850,latest,osx,US,37
2018-10-23,14:17:16,30256061,3.4.2,src,US,1863
2018-10-23,14:17:13,77629740,3.5.1,osx,DE,1864
2018-10-23,14:17:27,74974306,3.3.3,osx,US,1865
2018-10-23,14:17:31,82877758,3.5.1,win,GB,1866
2018-10-23,14:17:37,589976,3.5.1,osx,CR,937
2018-10-23,14:17:47,82977702,3.5.1,win,GB,1867
2018-10-23,14:18:01,82968767,3.5.1,win,SA,1868
2018-10-23,14:18:15,78015785,latest,osx,US,37
2018-10-23,14:18:17,82972456,3.5.1,win,US,1869
2018-10-23,14:18:38,82975966,3.5.1,win,US,1870
2018-10-23,14:18:34,82971491,3.5.1,win,KR,1871
2018-10-23,14:18:55,82877759,3.5.1,win,FR,1872
2018-10-23,14:19:03,82968728,3.5.1,win,KR,1871
2018-10-23,14:19:08,5322603,3.5.1,win,CA,1873
2018-10-23,14:19:35,77266228,3.4.4,osx,US,37
2018-10-23,14:19:57,991849,3.5.1,win,DE,1874
2018-10-23,14:20:03,82973275,3.5.1,win,GB,1875
2018-10-23,14:20:08,4903637,3.5.1,win,DE,1874
2018-10-23,14:20:08,82877759,3.5.1,win,DK,1876
2018-10-23,16:30:59,82877755,3.5.1,win,IT,1877
2018-10-23,16:31:00,77630718,3.5.1,osx,US,1878
2018-10-23,16:31:04,82972219,3.5.1,win,DE,1879
2018-10-23,16:31:25,82971823,3.5.1,win,IN,1880
2018-10-23,16:31:39,77629973,3.5.1,osx,NA,28
2018-10-23,16:31:58,82973040,3.5.1,win,FR,1881
2018-10-23,16:32:02,1031813,3.5.1,osx,IT,1073
2018-10-23,16:32:00,1048197,3.5.1,osx,IT,1073
2018-10-23,16:32:00,82971544,3.5.1,win,CA,1882
2018-10-23,16:32:09,82551769,3.4.4,win,US,42
2018-10-23,16:32:03,82974057,3.5.1,win,US,1883
2018-10-23,16:32:11,78015788,latest,osx,US,37
2018-10-23,16:32:03,82971741,3.5.1,win,US,1884
2018-10-23,16:32:12,74975387,3.3.3,osx,US,1885
2018-10-23,16:32:20,82877759,3.5.1,win,IL,1886
2018-10-23,16:32:19,82877759,3.5.1,win,US,1887
2018-10-23,16:32:40,78015788,latest,osx,US,37
2018-10-23,16:32:44,78105893,latest,osx,US,37
2018-10-23,16:32:47,77629134,3.5.1,osx,NA,28
2018-10-23,16:32:49,83044209,3.5.1patched,win,US,33
2018-10-23,16:32:57,82974913,3.5.1,win,US,146
2018-10-23,16:32:43,1041250,3.5.1,win,SZ,1888
2018-10-23,16:33:10,82877755,3.5.1,win,US,1889
2018-10-23,16:33:30,82974247,3.5.1,win,US,1890
2018-10-23,16:33:36,82972994,3.5.1,win,ES,1891
2018-10-23,16:33:02,82552823,3.4.4,win,US,70
2018-10-23,16:33:38,9452524,3.5.1,win,EC,1023
2018-10-23,16:33:48,82877757,3.5.1,win,CA,1892
2018-10-23,16:33:58,1059082,3.1.3,osx,RS,1081
2018-10-23,16:34:18,78015785,latest,osx,US,37
2018-10-23,16:34:29,83040832,3.5.1patched,win,US,69
2018-10-23,16:34:32,82974293,3.5.1,win,US,1893
2018-10-23,16:34:33,77630432,3.5.1,osx,NA,28
2018-10-23,16:34:50,82972556,3.5.1,win,US,1894
2018-10-23,16:34:56,82968863,3.5.1,win,PL,1895
2018-10-23,16:35:09,82970710,3.5.1,win,FR,1896
2018-10-23,16:35:17,29847856,3.5.1,src,DZ,1897
2018-10-23,16:35:26,82877758,3.5.1,win,US,1898
2018-10-23,16:35:33,83042302,3.5.1patched,win,US,11
2018-10-23,12:55:43,82973772,3.5.1,win,TW,1899
2018-10-23,12:55:52,82972196,3.5.1,win,IL,1900
2018-10-23,12:56:03,82976228,3.5.1,win,DE,1901
2018-10-23,12:56:04,82971960,3.5.1,win,DE,1902
2018-10-23,12:56:02,823151,3.5.1,win,IN,200
2018-10-23,12:56:25,82969189,3.5.1,win,DE,1902
2018-10-23,12:56:23,77630207,3.5.1,osx,AT,1903
2018-10-23,12:56:34,82974091,3.5.1,win,US,82
2018-10-23,12:56:29,77632602,3.5.1,osx,DE,1904
2018-10-23,12:56:31,82968710,3.5.1,win,DE,1902
2018-10-23,12:57:00,3640837,3.5.1,win,FR,198
2018-10-23,12:57:34,83616509,devel,win,US,69
2018-10-23,12:57:31,77627985,3.5.1,osx,IE,1905
2018-10-23,12:57:35,82877758,3.5.1,win,NA,28
2018-10-23,12:57:47,82976620,3.5.1,win,US,1906
2018-10-23,12:57:45,82877758,3.5.1,win,AR,693
2018-10-23,12:57:58,83041537,3.5.1patched,win,US,33
2018-10-23,12:57:49,82969269,3.5.1,win,US,1907
2018-10-23,12:57:57,77632016,3.5.1,osx,NA,28
2018-10-23,12:58:08,82877758,3.5.1,win,ES,1908
2018-10-23,12:58:23,78015788,latest,osx,US,37
2018-10-23,12:59:18,82975217,3.5.1,win,US,42
2018-10-23,12:59:24,82973690,3.5.1,win,IL,1909
2018-10-23,12:59:30,82977028,3.5.1,win,NA,28
2018-10-23,12:59:52,82976181,3.5.1,win,US,1910
2018-10-23,12:59:27,82976397,3.5.1,win,GB,1911
2018-10-23,01:56:57,82877755,3.5.1,win,PR,1912
2018-10-23,01:46:55,354,3.5.1,osx,US,725
2018-10-23,06:05:27,82973867,3.5.1,win,IN,55
2018-10-23,06:05:24,83023702,3.5.1patched,win,US,33
2018-10-23,06:05:31,83023189,3.5.1patched,win,US,13
2018-10-23,06:05:50,82968972,3.5.1,win,IN,55
2018-10-23,06:06:09,82974659,3.5.1,win,IN,55
2018-10-23,06:06:19,82976010,3.5.1,win,HK,1913
2018-10-23,06:07:21,82550321,3.4.4,win,US,34
2018-10-23,06:07:19,82877755,3.5.1,win,KR,1914
2018-10-23,06:07:40,82977648,3.5.1,win,NA,28
2018-10-23,06:08:23,82973689,3.5.1,win,NA,28
2018-10-23,06:08:57,65067777,3.2.1,win,NA,28
2018-10-23,06:09:37,196327,3.5.1,win,CN,1915
2018-10-23,06:09:50,82970626,3.5.1,win,MY,1916
2018-10-23,06:10:09,82974406,3.5.1,win,IL,1917
2018-10-23,06:10:13,82971016,3.5.1,win,TW,1918
2018-10-23,04:05:50,82975138,3.5.1,win,US,623
2018-10-23,04:05:52,83028079,3.5.1patched,win,US,69
2018-10-23,04:05:55,82969674,3.5.1,win,JP,1919
2018-10-23,04:05:59,82971589,3.5.1,win,KR,630
2018-10-23,04:06:30,82976515,3.5.1,win,KR,1920
2018-10-23,04:06:31,53729199,3.5.1,osx,NA,28
2018-10-23,04:06:42,77627806,3.5.1,osx,NA,28
2018-10-23,04:07:04,82974221,3.5.1,win,RU,1921
2018-10-23,04:07:46,83605288,devel,win,US,82
2018-10-23,04:08:01,82972574,3.5.1,win,IN,1922
2018-10-23,04:08:37,82552285,3.4.4,win,US,92
2018-10-23,04:09:37,82877759,3.5.1,win,KR,1923
2018-10-23,04:09:57,82973554,3.5.1,win,KR,1924
2018-10-23,04:10:18,82877755,3.5.1,win,JP,1925
2018-10-23,04:50:45,83606082,devel,win,US,70
2018-10-23,04:51:42,82973264,3.5.1,win,KZ,1926
2018-10-23,04:51:54,83026908,3.5.1patched,win,US,92
2018-10-23,04:51:57,1438407,3.5.1,win,MX,1927
2018-10-23,04:52:57,83027464,3.5.1patched,win,US,407
2018-10-23,04:53:38,82877759,3.5.1,win,SG,1928
2018-10-23,04:53:45,78015785,latest,osx,US,37
2018-10-23,04:55:11,82976452,3.5.1,win,US,42
2018-10-23,16:00:20,82978061,3.5.1,win,KR,1929
2018-10-23,16:00:21,82877755,3.5.1,win,IE,1930
2018-10-23,16:00:23,83040592,3.5.1patched,win,US,33
2018-10-23,16:00:37,82552691,3.4.4,win,US,33
2018-10-23,16:00:37,82877755,3.5.1,win,FR,79
2018-10-23,19:35:56,82971790,3.5.1,win,CA,1931
2018-10-23,19:36:09,82969324,3.5.1,win,US,1932
2018-10-23,19:36:23,82552420,3.4.4,win,US,42
2018-10-23,19:36:33,77629901,3.5.1,osx,US,1933
2018-10-23,19:36:32,74889270,3.3.3,osx,US,37
2018-10-23,19:36:35,73213613,3.2.4,osx,US,37
2018-10-23,19:37:00,83040970,3.5.1patched,win,US,15
2018-10-23,19:37:24,82877755,3.5.1,win,NA,28
2018-10-23,19:37:46,77625987,3.5.1,osx,US,1933
2018-10-23,19:37:49,82975881,3.5.1,win,BR,1934
2018-10-23,19:37:48,82877757,3.5.1,win,US,1935
2018-10-23,19:38:02,82971114,3.5.1,win,FR,589
2018-10-23,19:38:09,82877755,3.5.1,win,BR,1936
2018-10-23,19:38:13,355,3.5.1,osx,NA,28
2018-10-23,19:38:12,355,3.5.1,osx,NA,28
2018-10-23,19:38:23,77630703,3.5.1,osx,NA,28
2018-10-23,19:38:47,77628714,3.5.1,osx,US,1937
2018-10-23,19:38:48,77540673,3.5.1,osx,HK,1938
2018-10-23,19:38:54,77266232,3.4.4,osx,US,37
2018-10-23,19:39:15,82971034,3.5.1,win,CA,1939
2018-10-23,19:39:48,82973040,3.5.1,win,NA,28
2018-10-23,19:39:50,65663977,3.2.5,win,US,42
2018-10-23,19:40:03,82976756,3.5.1,win,US,1940
2018-10-23,19:40:08,77633338,3.5.1,osx,BR,1941
2018-10-23,14:25:34,16160431,3.5.1,win,IN,1942
2018-10-23,14:25:45,82973985,3.5.1,win,US,1943
2018-10-23,14:26:07,82975109,3.5.1,win,US,1944
2018-10-23,14:26:08,78105259,latest,osx,US,37
2018-10-23,14:26:14,78102610,latest,osx,US,37
2018-10-23,14:26:25,82969244,3.5.1,win,IN,1942
2018-10-23,14:26:32,21889294,3.5.1,win,CN,1945
2018-10-23,14:26:42,78102529,latest,osx,US,37
2018-10-23,14:26:48,82968702,3.5.1,win,DE,1946
2018-10-23,14:26:45,82972762,3.5.1,win,US,1947
2018-10-23,14:27:00,82971708,3.5.1,win,US,69
2018-10-23,14:27:13,77628638,3.5.1,osx,US,1948
2018-10-23,14:27:09,6094583,3.5.1,win,CN,1949
2018-10-23,14:27:41,82970161,3.5.1,win,FR,1950
2018-10-23,14:27:42,77632412,3.5.1,osx,CH,1951
2018-10-23,14:27:50,82971907,3.5.1,win,US,1952
2018-10-23,14:27:58,82972653,3.5.1,win,MA,1953
2018-10-23,14:28:28,77266231,3.4.4,osx,US,37
2018-10-23,14:28:30,74975550,3.3.3,osx,ES,1954
2018-10-23,14:28:35,78015788,latest,osx,US,37
2018-10-23,14:28:44,7250236,3.5.1,osx,CR,937
2018-10-23,14:28:53,82877758,3.5.1,win,CH,1955
2018-10-23,14:29:12,33447240,3.5.1,win,ET,1356
2018-10-23,14:29:18,2211472,3.5.1,win,CN,1949
2018-10-23,14:29:25,82877758,3.5.1,win,NL,1956
2018-10-23,14:29:32,29847361,3.5.1,src,TZ,415
2018-10-23,14:29:27,78109929,latest,osx,US,37
2018-10-23,14:29:29,78106868,latest,osx,US,37
2018-10-23,14:29:50,82975226,3.5.1,win,CA,1957
2018-10-23,14:29:52,4991413,3.5.1patched,win,US,1958
2018-10-23,14:30:00,82973959,3.5.1,win,NA,28
2018-10-23,14:30:20,82973615,3.5.1,win,CA,1959
2018-10-23,14:30:19,82877755,3.5.1,win,CA,1960
2018-10-23,14:30:23,1770909,3.5.1,win,VN,1961
2018-10-23,11:56:04,78015788,latest,osx,US,37
2018-10-23,11:56:05,83030075,3.5.1patched,win,US,42
2018-10-23,11:56:08,82977325,3.5.1,win,DE,1962
2018-10-23,11:56:16,82972564,3.5.1,win,US,82
2018-10-23,11:56:32,83603004,devel,win,US,146
2018-10-23,11:56:46,78103742,latest,osx,US,37
2018-10-23,11:56:44,83030570,3.5.1patched,win,US,82
2018-10-23,11:56:53,2207175,3.5.1,src,CN,1671
2018-10-23,11:57:55,77631672,3.5.1,osx,US,307
2018-10-23,11:58:09,74286525,3.3.3,win,DE,1963
2018-10-23,11:58:24,77630222,3.5.1,osx,US,1964
2018-10-23,11:58:34,82968701,3.5.1,win,IN,1965
2018-10-23,11:58:39,82971123,3.5.1,win,GB,30
2018-10-23,11:58:38,57007308,3.5.1,win,DE,1966
2018-10-23,11:58:42,82976898,3.5.1,win,NA,28
2018-10-23,11:58:57,82969244,3.5.1,win,DE,1966
2018-10-23,11:58:38,82968717,3.5.1,win,BR,1967
2018-10-23,12:10:52,83618437,devel,win,US,82
2018-10-23,12:10:58,82971494,3.5.1,win,AT,1968
2018-10-23,12:10:58,1015550,3.5.1,win,US,1969
2018-10-23,12:11:22,29846113,3.5.1,src,PL,1970
2018-10-23,12:11:41,78015789,latest,osx,US,37
2018-10-23,12:11:49,77629525,3.5.1,osx,GB,1971
2018-10-23,12:11:53,82975651,3.5.1,win,US,92
2018-10-23,12:12:02,82970771,3.5.1,win,ES,1972
2018-10-23,12:12:13,82973400,3.5.1,win,NL,268
2018-10-23,12:12:44,82969648,3.5.1,win,MY,1973
2018-10-23,12:12:54,82974730,3.5.1,win,TW,1974
2018-10-23,12:13:04,82977045,3.5.1,win,RS,1975
2018-10-23,12:13:19,82971255,3.5.1,win,CA,1976
2018-10-23,12:12:11,65067783,3.2.1,win,ZA,1977
2018-10-23,12:13:33,82975616,3.5.1,win,IN,1978
2018-10-23,12:13:39,82972779,3.5.1,win,AL,1979
2018-10-23,12:13:49,82877759,3.5.1,win,CH,1376
2018-10-23,12:14:02,82877755,3.5.1,win,DE,1980
2018-10-23,12:14:06,83024477,3.5.1patched,win,US,70
2018-10-23,12:14:09,77633655,3.5.1,osx,NA,28
2018-10-23,12:14:25,29847262,3.5.1,src,DE,1981
2018-10-23,12:14:33,83022639,3.5.1patched,win,US,33
2018-10-23,12:14:40,82971556,3.5.1,win,KR,1982
2018-10-23,12:14:58,82877755,3.5.1,win,IL,1983
2018-10-23,02:45:38,82877755,3.5.1,win,CA,1984
2018-10-23,02:46:22,83026255,3.5.1patched,win,US,82
2018-10-23,02:47:24,82877755,3.5.1,win,US,1985
2018-10-23,02:47:54,82970440,3.5.1,win,CR,1986
2018-10-23,02:47:54,83605300,devel,win,US,34
2018-10-23,02:48:36,82972500,3.5.1,win,CO,1987
2018-10-23,02:49:29,82877758,3.5.1,win,NA,28
2018-10-23,02:49:48,82968803,3.5.1,win,US,1988
2018-10-23,02:50:06,82968704,3.5.1,win,US,1988
2018-10-23,02:50:01,82974886,3.5.1,win,NA,28
2018-10-23,02:10:41,82971473,3.5.1,win,US,1989
2018-10-23,02:11:16,83026368,3.5.1patched,win,US,69
2018-10-23,02:12:04,82976740,3.5.1,win,KR,1990
2018-10-23,02:12:29,21991929,3.5.1,win,CR,1991
2018-10-23,02:12:47,82974400,3.5.1,win,CR,1991
2018-10-23,02:12:50,82551483,3.4.4,win,US,70
2018-10-23,02:12:54,82877759,3.5.1,win,CO,1992
2018-10-23,02:13:07,77540673,3.5.1,osx,KR,1993
2018-10-23,02:13:17,82877755,3.5.1,win,KR,1094
2018-10-23,02:12:58,82976084,3.5.1,win,PT,1994
2018-10-23,02:14:06,78104214,latest,osx,US,37
2018-10-23,02:14:17,83026591,3.5.1patched,win,US,92
2018-10-23,02:14:50,82968765,3.5.1,win,JP,1995
2018-10-23,02:15:05,100104,2.14.2,osx,US,1996
2018-10-23,23:56:38,77632502,3.5.1,osx,NA,28
2018-10-23,23:56:49,65663710,3.2.5,win,US,34
2018-10-23,23:57:48,82552689,3.4.4,win,US,33
2018-10-23,23:57:48,82973950,3.5.1,win,NA,28
2018-10-23,23:58:20,82974750,3.5.1,win,US,66
2018-10-23,23:58:42,82877755,3.5.1,win,CA,1997
2018-10-23,23:58:44,82972114,3.5.1,win,US,1998
2018-10-23,23:58:49,82975774,3.5.1,win,KR,1999
2018-10-23,23:59:40,82877759,3.5.1,win,US,2000
2018-10-23,23:59:41,82973652,3.5.1,win,CO,2001
2018-10-23,23:59:45,83042667,3.5.1patched,win,US,42
2018-10-23,01:00:13,6617618,3.5.1,win,US,1116
2018-10-23,09:30:44,82877758,3.5.1,win,IT,2002
2018-10-23,09:30:52,78105064,latest,osx,US,37
2018-10-23,09:31:05,73297780,3.2.4,osx,US,37
2018-10-23,09:31:03,78015785,latest,osx,US,37
2018-10-23,09:30:34,82974650,3.5.1,win,ZA,2003
2018-10-23,09:31:15,77352114,3.4.4,osx,US,37
2018-10-23,09:31:11,29813366,3.5.1,src,US,2004
2018-10-23,09:31:13,74971869,3.3.3,osx,US,37
2018-10-23,09:31:18,82977397,3.5.1,win,DE,2005
2018-10-23,09:31:21,82974253,3.5.1,win,DK,2006
2018-10-23,09:31:38,82968649,3.5.1,win,RU,1431
2018-10-23,09:32:38,82977036,3.5.1,win,CN,2007
2018-10-23,09:32:38,83028436,3.5.1patched,win,US,15
2018-10-23,09:33:22,82970347,3.5.1,win,CN,2008
2018-10-23,09:33:49,82977349,3.5.1,win,CZ,2009
2018-10-23,09:34:13,82978855,3.5.1,win,DE,2010
2018-10-23,09:34:40,82973788,3.5.1,win,FR,2011
2018-10-23,09:34:44,82968962,3.5.1,win,DE,2012
2018-10-23,09:35:16,82971701,3.5.1,win,DE,2013
2018-10-23,09:35:38,82974472,3.5.1,win,RU,2014
2018-10-23,17:55:46,82877758,3.5.1,win,ES,2015
2018-10-23,17:55:52,29115283,3.0.0,osx,NA,28
2018-10-23,17:55:56,82877758,3.5.1,win,DE,2016
2018-10-23,17:56:16,77633273,3.5.1,osx,US,1776
2018-10-23,17:56:51,64175616,3.5.1,osx,NA,28
2018-10-23,17:56:55,77629966,3.5.1,osx,NA,28
2018-10-23,17:57:08,1017857,3.5.1,win,DE,2017
2018-10-23,17:57:39,77626447,3.5.1,osx,US,2018
2018-10-23,17:57:49,1704463,3.5.1,win,DE,2017
2018-10-23,17:57:54,6106768,3.5.1,win,DE,2019
2018-10-23,17:58:14,77629937,3.5.1,osx,NA,28
2018-10-23,17:58:22,29813370,3.5.1,src,US,133
2018-10-23,17:58:27,82877759,3.5.1,win,CN,2020
2018-10-23,17:58:37,78087033,3.4.1,win,US,82
2018-10-23,17:58:37,78015789,latest,osx,US,37
2018-10-23,17:58:42,30675557,3.5.0,src,US,2021
2018-10-23,17:58:45,83043481,3.5.1patched,win,US,82
2018-10-23,17:59:07,77628171,3.5.1,osx,NA,28
2018-10-23,17:59:41,7268507,3.5.1,osx,DE,2019
2018-10-23,17:59:45,83040501,3.5.1patched,win,US,15
2018-10-23,02:05:52,82973157,3.5.1,win,CN,2022
2018-10-23,02:06:33,77627496,3.5.1,osx,CA,2023
2018-10-23,02:06:27,71433073,3.5.1,win,CN,2024
2018-10-23,02:06:35,82971844,3.5.1,win,US,1273
2018-10-23,02:06:34,82972434,3.5.1,win,US,2025
2018-10-23,02:06:47,82980923,3.5.1,win,NG,2026
2018-10-23,02:07:11,82968997,3.5.1,win,JP,2027
2018-10-23,02:07:32,83026538,3.5.1patched,win,US,11
2018-10-23,02:07:40,82973757,3.5.1,win,US,2028
2018-10-23,02:07:40,82977313,3.5.1,win,TW,2029
2018-10-23,02:07:45,82968748,3.5.1,win,CA,2030
2018-10-23,02:07:45,82974433,3.5.1,win,AU,2031
2018-10-23,02:09:19,82968752,3.5.1,win,TW,2032
2018-10-23,02:09:23,82877755,3.5.1,win,JP,2033
2018-10-23,02:10:05,82877758,3.5.1,win,US,2034
2018-10-23,02:10:11,82550257,3.4.4,win,US,70
2018-10-23,02:10:20,2596677,3.5.1,win,NA,28
2018-10-23,08:00:36,77626649,3.5.1,osx,JP,2035
2018-10-23,08:00:42,82877759,3.5.1,win,GB,2036
2018-10-23,08:00:17,1013115,3.5.1,win,CN,2037
2018-10-23,08:00:51,82971511,3.5.1,win,CN,2038
2018-10-23,08:01:15,82977128,3.5.1,win,NL,2039
2018-10-23,08:01:29,82979934,3.5.1,win,NA,28
2018-10-23,08:01:46,77629449,3.5.1,osx,KR,2040
2018-10-23,08:02:03,82877755,3.5.1,win,CN,2041
2018-10-23,08:02:24,77632747,3.5.1,osx,DE,2042
2018-10-23,08:02:34,78015788,latest,osx,US,37
2018-10-23,08:02:40,77631432,3.5.1,osx,NL,2043
2018-10-23,08:02:43,1438045,3.5.1,win,NA,28
2018-10-23,08:02:59,82877758,3.5.1,win,NA,28
2018-10-23,08:03:07,82976371,3.5.1,win,DE,2044
2018-10-23,08:03:34,82975479,3.5.1,win,CN,2045
2018-10-23,08:03:52,82976763,3.5.1,win,NL,2046
2018-10-23,08:04:09,82972291,3.5.1,win,DE,2047
2018-10-23,08:04:18,78015789,latest,osx,US,37
2018-10-23,08:04:29,8978935,3.5.1,win,CN,1732
2018-10-23,08:04:34,82877759,3.5.1,win,NL,2048
2018-10-23,08:04:45,82877758,3.5.1,win,FR,2049
2018-10-23,08:05:26,78015789,latest,osx,US,37
2018-10-23,08:05:27,82877759,3.5.1,win,NL,2050
2018-10-23,08:05:24,82877758,3.5.1,win,CN,2051
2018-10-23,22:00:44,82974641,3.5.1,win,US,2052
2018-10-23,22:00:47,77629029,3.5.1,osx,DE,2053
2018-10-23,22:00:50,65663904,3.2.5,win,US,11
2018-10-23,22:01:22,82973672,3.5.1,win,US,2054
2018-10-23,22:01:18,82877758,3.5.1,win,FR,79
2018-10-23,22:01:34,74286525,3.3.3,win,PE,2055
2018-10-23,22:01:53,77626127,3.5.1,osx,US,2056
2018-10-23,22:02:04,82975111,3.5.1,win,US,2057
2018-10-23,22:02:21,83038216,3.5.1patched,win,US,146
2018-10-23,22:03:07,82974632,3.5.1,win,AT,2058
2018-10-23,22:04:02,83037532,3.5.1patched,win,US,228
2018-10-23,22:04:08,82972825,3.5.1,win,NA,28
2018-10-23,22:04:11,83037425,3.5.1patched,win,US,70
2018-10-23,22:04:15,82971483,3.5.1,win,US,2059
2018-10-23,22:04:25,82976308,3.5.1,win,US,2060
2018-10-23,22:05:11,77630532,3.5.1,osx,US,2061
2018-10-23,07:00:44,82877755,3.5.1,win,NA,28
2018-10-23,07:00:47,82877759,3.5.1,win,FR,79
2018-10-23,07:00:36,30518067,3.4.4,src,CN,2062
2018-10-23,07:01:01,83027041,3.5.1patched,win,US,42
2018-10-23,07:01:02,82968712,3.5.1,win,IN,2063
2018-10-23,07:01:10,82969179,3.5.1,win,KR,1130
2018-10-23,07:01:17,82969134,3.5.1,win,FR,569
2018-10-23,07:01:47,77626330,3.5.1,osx,FR,569
2018-10-23,07:01:46,82877759,3.5.1,win,PL,1176
2018-10-23,07:02:00,82968801,3.5.1,win,FR,569
2018-10-23,07:02:15,82972132,3.5.1,win,DE,2064
2018-10-23,07:02:12,82877758,3.5.1,win,FI,2065
2018-10-23,07:02:59,1015595,3.5.1,win,ET,2066
2018-10-23,07:03:06,1698291,3.5.1,win,ET,2066
2018-10-23,07:03:02,83023000,3.5.1patched,win,US,15
2018-10-23,07:03:34,82877755,3.5.1,win,IN,767
2018-10-23,07:04:02,82971647,3.5.1,win,ES,2067
2018-10-23,07:04:02,82973075,3.5.1,win,FR,569
2018-10-23,07:04:14,82877759,3.5.1,win,PL,1176
2018-10-23,07:04:36,82974765,3.5.1,win,US,1593
2018-10-23,07:04:59,83605612,devel,win,US,34
2018-10-23,07:05:02,82973905,3.5.1,win,ES,2068
2018-10-23,07:04:57,82971646,3.5.1,win,FI,2069
2018-10-23,07:04:59,82972822,3.5.1,win,TW,2070
2018-10-23,05:25:58,82968800,3.5.1,win,JP,2071
2018-10-23,05:26:31,82974269,3.5.1,win,US,623
