year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
1979,Marsh Wren,Cistothorus palustris,0,171,0
1979,Merlin,Falco columbarius,0,171,0
1979,Mourning Dove,Zenaida macroura,76,171,0.4444444444444444
1979,Mute Swan,Cygnus olor,2,171,0.011695906432748537
1979,Nashville Warbler,Oreothlypis ruficapilla,0,171,0
1979,Northern Bobwhite,Colinus virginianus,0,171,0
1979,Northern Cardinal,Cardinalis cardinalis,247,171,1.4444444444444444
1979,Northern Flicker,Colaptes auratus,35,171,0.2046783625730994
1979,Northern Gannet,Morus bassanus,0,171,0
1979,Northern Goshawk,Accipiter gentilis,0,171,0
1979,Northern Harrier,Circus cyaneus,0,171,0
1979,Northern Hawk Owl,Surnia ulula,0,171,0
1979,Northern Mockingbird,Mimus polyglottos,5,171,0.029239766081871343
1979,Northern Pintail,Anas acuta,10,171,0.05847953216374269
1979,Northern Saw-whet Owl,Aegolius acadicus,1,171,0.005847953216374269
1979,Northern Shoveler,Anas clypeata,0,171,0
1979,Northern Shrike,Lanius excubitor,2,171,0.011695906432748537
1979,Orange-crowned Warbler,Oreothlypis celata,0,171,0
1979,Ovenbird,Seiurus aurocapilla,0,171,0
1979,Pacific Loon,Gavia pacifica,0,171,0
1979,Palm Warbler,Setophaga palmarum,0,171,0
1979,Peregrine Falcon,Falco peregrinus,0,171,0
1979,Pied-billed Grebe,Podilymbus podiceps,0,171,0
1979,Pileated Woodpecker,Dryocopus pileatus,3,171,0.017543859649122806
1979,Pine Grosbeak,Pinicola enucleator,2,171,0.011695906432748537
1979,Pine Siskin,Spinus pinus,0,171,0
1979,Pine Warbler,Setophaga pinus,0,171,0
1979,Pomarine Jaeger,Stercorarius pomarinus,0,171,0
1979,Purple Finch,Haemorhous purpureus,7,171,0.04093567251461988
1979,Purple Sandpiper,Calidris maritima,0,171,0
1979,Red-bellied Woodpecker,Melanerpes carolinus,1,171,0.005847953216374269
1979,Red-breasted Merganser,Mergus serrator,9,171,0.05263157894736842
1979,Red-breasted Nuthatch,Sitta canadensis,5,171,0.029239766081871343
1979,Red-headed Woodpecker,Melanerpes erythrocephalus,0,171,0
1979,Red-necked Grebe,Podiceps grisegena,0,171,0
1979,Red-shouldered Hawk,Buteo lineatus,0,171,0
1979,Red-tailed Hawk,Buteo jamaicensis,97,171,0.5672514619883041
1979,Red-throated Loon,Gavia stellata,0,171,0
1979,Red-winged Blackbird,Agelaius phoeniceus,17,171,0.09941520467836257
1979,Red Crossbill,Loxia curvirostra,0,171,0
1979,Redhead,Aythya americana,70,171,0.4093567251461988
1979,Ring-billed Gull,Larus delawarensis,900,171,5.2631578947368425
1979,Ring-necked Duck,Aythya collaris,1,171,0.005847953216374269
1979,Ring-necked Pheasant,Phasianus colchicus,13,171,0.07602339181286549
1979,Rock Pigeon,Columba livia,1030,171,6.023391812865497
1979,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,171,0
1979,Rough-legged Hawk,Buteo lagopus,8,171,0.04678362573099415
1979,Ruby-crowned Kinglet,Regulus calendula,3,171,0.017543859649122806
1979,Ruddy Duck,Oxyura jamaicensis,4,171,0.023391812865497075
1979,Ruddy Turnstone,Arenaria interpres,0,171,0
1979,Ruffed Grouse,Bonasa umbellus,25,171,0.14619883040935672
1979,Rusty Blackbird,Euphagus carolinus,0,171,0
1979,Sandhill Crane,Grus canadensis,0,171,0
1979,Savannah Sparrow,Passerculus sandwichensis,0,171,0
1979,Sharp-shinned Hawk,Accipiter striatus,3,171,0.017543859649122806
1979,Short-eared Owl,Asio flammeus,0,171,0
1979,Snow Bunting,Plectrophenax nivalis,0,171,0
1979,Snow Goose,Chen caerulescens,6,171,0.03508771929824561
1979,Snowy Owl,Bubo scandiacus,0,171,0
1979,Song Sparrow,Melospiza melodia,48,171,0.2807017543859649
1979,Spotted Sandpiper,Actitis macularius,0,171,0
1979,Surf Scoter,Melanitta perspicillata,3,171,0.017543859649122806
1979,Swainson's Thrush,Catharus ustulatus,0,171,0
1979,Swamp Sparrow,Melospiza georgiana,9,171,0.05263157894736842
1979,Thayer's Gull,Larus thayeri,0,171,0
1979,Thick-billed Murre,Uria lomvia,0,171,0
1979,Trumpeter Swan,Cygnus buccinator,0,171,0
1979,Tufted Duck,Aythya fuligula,0,171,0
1979,Tufted Titmouse,Baeolophus bicolor,0,171,0
1979,Tundra Swan,Cygnus columbianus,0,171,0
1979,Turkey Vulture,Cathartes aura,0,171,0
1979,Varied Thrush,Ixoreus naevius,0,171,0
1979,Vesper Sparrow,Pooecetes gramineus,0,171,0
1979,White-breasted Nuthatch,Sitta carolinensis,123,171,0.7192982456140351
1979,White-crowned Sparrow,Zonotrichia leucophrys,1,171,0.005847953216374269
1979,White-throated Sparrow,Zonotrichia albicollis,15,171,0.08771929824561403
1979,White-winged Crossbill,Loxia leucoptera,30,171,0.17543859649122806
1979,White-winged Scoter,Melanitta fusca,45,171,0.2631578947368421
1979,Whooper Swan,Cygnus cygnus,0,171,0
1979,Wild Turkey,Meleagris gallopavo,0,171,0
1979,Wilson's Warbler,Cardellina pusilla,0,171,0
1979,Winter Wren,Troglodytes hiemalis,1,171,0.005847953216374269
1979,Wood Duck,Aix sponsa,0,171,0
1979,Yellow-bellied Sapsucker,Sphyrapicus varius,0,171,0
1979,Yellow-breasted Chat,Icteria virens,0,171,0
1979,Yellow-rumped Warbler,Setophaga coronata,3,171,0.017543859649122806
1980,American Bittern,Botaurus lentiginosus,0,186,0
1980,American Black Duck,Anas rubripes,500,186,2.6881720430107525
1980,American Coot,Fulica americana,0,186,0
1980,American Crow,Corvus brachyrhynchos,1900,186,10.21505376344086
1980,American Goldfinch,Spinus tristis,276,186,1.4838709677419355
1980,American Kestrel,Falco sparverius,25,186,0.13440860215053763
1980,American Pipit,Anthus rubescens,0,186,0
1980,American Robin,Turdus migratorius,309,186,1.6612903225806452
1980,American Three-toed Woodpecker,Picoides dorsalis,0,186,0
1980,American Tree Sparrow,Spizelloides arborea,836,186,4.494623655913978
1980,American Wigeon,Anas americana,0,186,0
1980,American Woodcock,Scolopax minor,0,186,0
1980,Bald Eagle,Haliaeetus leucocephalus,0,186,0
1980,Baltimore Oriole,Icterus galbula,0,186,0
1980,Barn Owl,Tyto alba,0,186,0
1980,Barn Swallow,Hirundo rustica,0,186,0
1980,Barred Owl,Strix varia,0,186,0
1980,Barrow's Goldeneye,Bucephala islandica,1,186,0.005376344086021506
1980,Belted Kingfisher,Megaceryle alcyon,10,186,0.053763440860215055
1980,Black-and-white Warbler,Mniotilta varia,0,186,0
1980,Black-backed Woodpecker,Picoides arcticus,0,186,0
1980,Black-capped Chickadee,Poecile atricapillus,1004,186,5.397849462365591
1980,Black-crowned Night-Heron,Nycticorax nycticorax,0,186,0
1980,Black-headed Grosbeak,Pheucticus melanocephalus,0,186,0
1980,Black-legged Kittiwake,Rissa tridactyla,0,186,0
1980,Black-throated Gray Warbler,Setophaga nigrescens,0,186,0
1980,Black Scoter,Melanitta americana,0,186,0
1980,Black Vulture,Coragyps atratus,0,186,0
1980,Blue-gray Gnatcatcher,Polioptila caerulea,0,186,0
1980,Blue-winged Teal,Anas discors,0,186,0
1980,Blue Jay,Cyanocitta cristata,243,186,1.3064516129032258
1980,Bohemian Waxwing,Bombycilla garrulus,2,186,0.010752688172043012
1980,Bonaparte's Gull,Chroicocephalus philadelphia,0,186,0
1980,Boreal Chickadee,Poecile hudsonicus,1,186,0.005376344086021506
1980,Boreal Owl,Aegolius funereus,0,186,0
1980,Brant,Branta bernicla,0,186,0
1980,Brown-headed Cowbird,Molothrus ater,11,186,0.05913978494623656
1980,Brown Creeper,Certhia americana,18,186,0.0967741935483871
1980,Brown Thrasher,Toxostoma rufum,0,186,0
1980,Bufflehead,Bucephala albeola,155,186,0.8333333333333334
1980,Cackling Goose,Branta hutchinsii,0,186,0
1980,Canada Goose,Branta canadensis,960,186,5.161290322580645
1980,Canvasback,Aythya valisineria,7,186,0.03763440860215054
1980,Carolina Wren,Thryothorus ludovicianus,1,186,0.005376344086021506
1980,Caspian Tern,Hydroprogne caspia,1,186,0.005376344086021506
1980,Cedar Waxwing,Bombycilla cedrorum,1030,186,5.537634408602151
1980,Chipping Sparrow,Spizella passerina,4,186,0.021505376344086023
1980,Common Eider,Somateria mollissima,0,186,0
1980,Common Gallinule,Gallinula galeata,0,186,0
1980,Common Goldeneye,Bucephala clangula,335,186,1.8010752688172043
1980,Common Grackle,Quiscalus quiscula,1,186,0.005376344086021506
1980,Common Loon,Gavia immer,1,186,0.005376344086021506
1980,Common Merganser,Mergus merganser,600,186,3.225806451612903
1980,Common Raven,Corvus corax,0,186,0
1980,Common Redpoll,Acanthis flammea,203,186,1.0913978494623655
1980,Common Snipe,Gallinago gallinago,1,186,0.005376344086021506
1980,Common Yellowthroat,Geothlypis trichas,0,186,0
1980,Cooper's Hawk,Accipiter cooperii,0,186,0
1980,Dark-eyed Junco,Junco hyemalis,751,186,4.037634408602151
1980,Double-crested Cormorant,Phalacrocorax auritus,0,186,0
1980,Downy Woodpecker,Picoides pubescens,213,186,1.1451612903225807
1980,Dunlin,Calidris alpina,0,186,0
1980,Eared Grebe,Podiceps nigricollis,0,186,0
1980,Eastern Bluebird,Sialia sialis,0,186,0
1980,Eastern Meadowlark,Sturnella magna,1,186,0.005376344086021506
1980,Eastern Phoebe,Sayornis phoebe,1,186,0.005376344086021506
1980,Eastern Screech-Owl,Megascops asio,0,186,0
1980,Eastern Towhee,Pipilo erythrophthalmus,1,186,0.005376344086021506
1980,European Starling,Sturnus vulgaris,73000,186,392.4731182795699
1980,Evening Grosbeak,Coccothraustes vespertinus,67,186,0.3602150537634409
1980,Field Sparrow,Spizella pusilla,3,186,0.016129032258064516
1980,Fox Sparrow,Passerella iliaca,0,186,0
1980,Franklin's Gull,Leucophaeus pipixcan,0,186,0
1980,Gadwall,Anas strepera,57,186,0.3064516129032258
1980,Glaucous Gull,Larus hyperboreus,30,186,0.16129032258064516
1980,Golden-crowned Kinglet,Regulus satrapa,42,186,0.22580645161290322
1980,Golden Eagle,Aquila chrysaetos,0,186,0
1980,Gray Catbird,Dumetella carolinensis,2,186,0.010752688172043012
1980,Gray Jay,Perisoreus canadensis,0,186,0
1980,Gray Partridge,Perdix perdix,0,186,0
1980,Great Black-backed Gull,Larus marinus,94,186,0.5053763440860215
1980,Great Blue Heron,Ardea herodias,1,186,0.005376344086021506
1980,Great Gray Owl,Strix nebulosa,0,186,0
1980,Great Horned Owl,Bubo virginianus,11,186,0.05913978494623656
1980,Greater Scaup,Aythya marila,940,186,5.053763440860215
1980,Greater Yellowlegs,Tringa melanoleuca,0,186,0
1980,Green-winged Teal,Anas crecca,55,186,0.2956989247311828
1980,Gyrfalcon,Falco rusticolus,0,186,0
1980,Hairy Woodpecker,Picoides villosus,32,186,0.17204301075268819
1980,Harlequin Duck,Histrionicus histrionicus,0,186,0
1980,Harris's Sparrow,Zonotrichia querula,0,186,0
1980,Hermit Thrush,Catharus guttatus,3,186,0.016129032258064516
1980,Herring Gull,Larus argentatus,900,186,4.838709677419355
1980,Hoary Redpoll,Acanthis hornemanni,0,186,0
1980,Hooded Merganser,Lophodytes cucullatus,6,186,0.03225806451612903
1980,Horned Grebe,Podiceps auritus,0,186,0
1980,Horned Lark,Eremophila alpestris,217,186,1.1666666666666667
1980,House Finch,Haemorhous mexicanus,0,186,0
1980,House Sparrow,Passer domesticus,1990,186,10.698924731182796
1980,House Wren,Troglodytes aedon,0,186,0
1980,Iceland Gull,Larus glaucoides,3,186,0.016129032258064516
1980,Killdeer,Charadrius vociferus,0,186,0
1980,King Eider,Somateria spectabilis,0,186,0
1980,Lapland Longspur,Calcarius lapponicus,14,186,0.07526881720430108
1980,Least Sandpiper,Calidris minutilla,0,186,0
1980,Lesser Black-backed Gull,Larus fuscus,0,186,0
1980,Lesser Scaup,Aythya affinis,200,186,1.075268817204301
1980,Lesser Yellowlegs,Tringa flavipes,0,186,0
1980,Lincoln's Sparrow,Melospiza lincolnii,0,186,0
1980,Little Gull,Hydrocoloeus minutus,0,186,0
1980,Long-eared Owl,Asio otus,9,186,0.04838709677419355
1980,Long-tailed Duck,Clangula hyemalis,250,186,1.3440860215053763
1980,Mallard,Anas platyrhynchos,1490,186,8.010752688172044
1980,Marsh Wren,Cistothorus palustris,0,186,0
1980,Merlin,Falco columbarius,1,186,0.005376344086021506
1980,Mourning Dove,Zenaida macroura,608,186,3.2688172043010755
1980,Mute Swan,Cygnus olor,1,186,0.005376344086021506
1980,Nashville Warbler,Oreothlypis ruficapilla,0,186,0
1980,Northern Bobwhite,Colinus virginianus,0,186,0
1980,Northern Cardinal,Cardinalis cardinalis,332,186,1.7849462365591398
1980,Northern Flicker,Colaptes auratus,52,186,0.27956989247311825
1980,Northern Gannet,Morus bassanus,0,186,0
1980,Northern Goshawk,Accipiter gentilis,0,186,0
1980,Northern Harrier,Circus cyaneus,0,186,0
1980,Northern Hawk Owl,Surnia ulula,0,186,0
1980,Northern Mockingbird,Mimus polyglottos,8,186,0.043010752688172046
1980,Northern Pintail,Anas acuta,30,186,0.16129032258064516
1980,Northern Saw-whet Owl,Aegolius acadicus,0,186,0
1980,Northern Shoveler,Anas clypeata,2,186,0.010752688172043012
1980,Northern Shrike,Lanius excubitor,1,186,0.005376344086021506
1980,Orange-crowned Warbler,Oreothlypis celata,0,186,0
1980,Ovenbird,Seiurus aurocapilla,0,186,0
1980,Pacific Loon,Gavia pacifica,0,186,0
1980,Palm Warbler,Setophaga palmarum,0,186,0
1980,Peregrine Falcon,Falco peregrinus,0,186,0
1980,Pied-billed Grebe,Podilymbus podiceps,0,186,0
1980,Pileated Woodpecker,Dryocopus pileatus,4,186,0.021505376344086023
1980,Pine Grosbeak,Pinicola enucleator,15,186,0.08064516129032258
1980,Pine Siskin,Spinus pinus,264,186,1.4193548387096775
1980,Pine Warbler,Setophaga pinus,0,186,0
1980,Pomarine Jaeger,Stercorarius pomarinus,0,186,0
1980,Purple Finch,Haemorhous purpureus,11,186,0.05913978494623656
1980,Purple Sandpiper,Calidris maritima,0,186,0
1980,Red-bellied Woodpecker,Melanerpes carolinus,0,186,0
1980,Red-breasted Merganser,Mergus serrator,18,186,0.0967741935483871
1980,Red-breasted Nuthatch,Sitta canadensis,17,186,0.0913978494623656
1980,Red-headed Woodpecker,Melanerpes erythrocephalus,0,186,0
1980,Red-necked Grebe,Podiceps grisegena,0,186,0
1980,Red-shouldered Hawk,Buteo lineatus,0,186,0
1980,Red-tailed Hawk,Buteo jamaicensis,100,186,0.5376344086021505
1980,Red-throated Loon,Gavia stellata,0,186,0
1980,Red-winged Blackbird,Agelaius phoeniceus,1,186,0.005376344086021506
1980,Red Crossbill,Loxia curvirostra,0,186,0
1980,Redhead,Aythya americana,27,186,0.14516129032258066
1980,Ring-billed Gull,Larus delawarensis,700,186,3.763440860215054
1980,Ring-necked Duck,Aythya collaris,1,186,0.005376344086021506
1980,Ring-necked Pheasant,Phasianus colchicus,63,186,0.3387096774193548
1980,Rock Pigeon,Columba livia,525,186,2.8225806451612905
1980,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,186,0
1980,Rough-legged Hawk,Buteo lagopus,18,186,0.0967741935483871
1980,Ruby-crowned Kinglet,Regulus calendula,3,186,0.016129032258064516
1980,Ruddy Duck,Oxyura jamaicensis,0,186,0
1980,Ruddy Turnstone,Arenaria interpres,0,186,0
1980,Ruffed Grouse,Bonasa umbellus,38,186,0.20430107526881722
1980,Rusty Blackbird,Euphagus carolinus,1,186,0.005376344086021506
1980,Sandhill Crane,Grus canadensis,0,186,0
1980,Savannah Sparrow,Passerculus sandwichensis,1,186,0.005376344086021506
1980,Sharp-shinned Hawk,Accipiter striatus,2,186,0.010752688172043012
1980,Short-eared Owl,Asio flammeus,0,186,0
1980,Snow Bunting,Plectrophenax nivalis,1150,186,6.182795698924731
1980,Snow Goose,Chen caerulescens,0,186,0
1980,Snowy Owl,Bubo scandiacus,3,186,0.016129032258064516
1980,Song Sparrow,Melospiza melodia,86,186,0.46236559139784944
1980,Spotted Sandpiper,Actitis macularius,0,186,0
1980,Surf Scoter,Melanitta perspicillata,1,186,0.005376344086021506
1980,Swainson's Thrush,Catharus ustulatus,0,186,0
1980,Swamp Sparrow,Melospiza georgiana,14,186,0.07526881720430108
1980,Thayer's Gull,Larus thayeri,0,186,0
1980,Thick-billed Murre,Uria lomvia,0,186,0
1980,Trumpeter Swan,Cygnus buccinator,0,186,0
1980,Tufted Duck,Aythya fuligula,0,186,0
1980,Tufted Titmouse,Baeolophus bicolor,0,186,0
1980,Tundra Swan,Cygnus columbianus,0,186,0
1980,Turkey Vulture,Cathartes aura,0,186,0
1980,Varied Thrush,Ixoreus naevius,0,186,0
1980,Vesper Sparrow,Pooecetes gramineus,0,186,0
1980,White-breasted Nuthatch,Sitta carolinensis,134,186,0.7204301075268817
1980,White-crowned Sparrow,Zonotrichia leucophrys,0,186,0
1980,White-throated Sparrow,Zonotrichia albicollis,134,186,0.7204301075268817
1980,White-winged Crossbill,Loxia leucoptera,4,186,0.021505376344086023
1980,White-winged Scoter,Melanitta fusca,40,186,0.21505376344086022
1980,Whooper Swan,Cygnus cygnus,0,186,0
1980,Wild Turkey,Meleagris gallopavo,0,186,0
1980,Wilson's Warbler,Cardellina pusilla,0,186,0
1980,Winter Wren,Troglodytes hiemalis,2,186,0.010752688172043012
1980,Wood Duck,Aix sponsa,0,186,0
1980,Yellow-bellied Sapsucker,Sphyrapicus varius,0,186,0
1980,Yellow-breasted Chat,Icteria virens,0,186,0
1980,Yellow-rumped Warbler,Setophaga coronata,0,186,0
1981,American Bittern,Botaurus lentiginosus,0,167,0
1981,American Black Duck,Anas rubripes,650,167,3.8922155688622753
1981,American Coot,Fulica americana,1,167,0.005988023952095809
1981,American Crow,Corvus brachyrhynchos,7000,167,41.91616766467066
1981,American Goldfinch,Spinus tristis,268,167,1.6047904191616766
1981,American Kestrel,Falco sparverius,33,167,0.19760479041916168
1981,American Pipit,Anthus rubescens,0,167,0
1981,American Robin,Turdus migratorius,20,167,0.11976047904191617
1981,American Three-toed Woodpecker,Picoides dorsalis,1,167,0.005988023952095809
1981,American Tree Sparrow,Spizelloides arborea,460,167,2.754491017964072
1981,American Wigeon,Anas americana,0,167,0
1981,American Woodcock,Scolopax minor,0,167,0
1981,Bald Eagle,Haliaeetus leucocephalus,0,167,0
1981,Baltimore Oriole,Icterus galbula,0,167,0
1981,Barn Owl,Tyto alba,0,167,0
1981,Barn Swallow,Hirundo rustica,0,167,0
1981,Barred Owl,Strix varia,0,167,0
1981,Barrow's Goldeneye,Bucephala islandica,1,167,0.005988023952095809
1981,Belted Kingfisher,Megaceryle alcyon,7,167,0.041916167664670656
1981,Black-and-white Warbler,Mniotilta varia,0,167,0
1981,Black-backed Woodpecker,Picoides arcticus,0,167,0
1981,Black-capped Chickadee,Poecile atricapillus,1040,167,6.227544910179641
1981,Black-crowned Night-Heron,Nycticorax nycticorax,0,167,0
1981,Black-headed Grosbeak,Pheucticus melanocephalus,0,167,0
1981,Black-legged Kittiwake,Rissa tridactyla,0,167,0
1981,Black-throated Gray Warbler,Setophaga nigrescens,0,167,0
1981,Black Scoter,Melanitta americana,0,167,0
1981,Black Vulture,Coragyps atratus,0,167,0
1981,Blue-gray Gnatcatcher,Polioptila caerulea,0,167,0
1981,Blue-winged Teal,Anas discors,0,167,0
1981,Blue Jay,Cyanocitta cristata,190,167,1.1377245508982037
1981,Bohemian Waxwing,Bombycilla garrulus,0,167,0
1981,Bonaparte's Gull,Chroicocephalus philadelphia,7,167,0.041916167664670656
1981,Boreal Chickadee,Poecile hudsonicus,1,167,0.005988023952095809
1981,Boreal Owl,Aegolius funereus,0,167,0
1981,Brant,Branta bernicla,0,167,0
1981,Brown-headed Cowbird,Molothrus ater,17,167,0.10179640718562874
1981,Brown Creeper,Certhia americana,23,167,0.1377245508982036
1981,Brown Thrasher,Toxostoma rufum,1,167,0.005988023952095809
1981,Bufflehead,Bucephala albeola,172,167,1.029940119760479
1981,Cackling Goose,Branta hutchinsii,0,167,0
1981,Canada Goose,Branta canadensis,1500,167,8.982035928143713
1981,Canvasback,Aythya valisineria,39,167,0.23353293413173654
1981,Carolina Wren,Thryothorus ludovicianus,0,167,0
1981,Caspian Tern,Hydroprogne caspia,0,167,0
1981,Cedar Waxwing,Bombycilla cedrorum,206,167,1.2335329341317365
1981,Chipping Sparrow,Spizella passerina,1,167,0.005988023952095809
1981,Common Eider,Somateria mollissima,0,167,0
1981,Common Gallinule,Gallinula galeata,0,167,0
1981,Common Goldeneye,Bucephala clangula,176,167,1.0538922155688624
1981,Common Grackle,Quiscalus quiscula,2,167,0.011976047904191617
1981,Common Loon,Gavia immer,2,167,0.011976047904191617
1981,Common Merganser,Mergus merganser,9000,167,53.89221556886228
1981,Common Raven,Corvus corax,0,167,0
1981,Common Redpoll,Acanthis flammea,140,167,0.8383233532934131
1981,Common Snipe,Gallinago gallinago,0,167,0
1981,Common Yellowthroat,Geothlypis trichas,0,167,0
1981,Cooper's Hawk,Accipiter cooperii,3,167,0.017964071856287425
1981,Dark-eyed Junco,Junco hyemalis,567,167,3.395209580838323
1981,Double-crested Cormorant,Phalacrocorax auritus,1,167,0.005988023952095809
1981,Downy Woodpecker,Picoides pubescens,153,167,0.9161676646706587
1981,Dunlin,Calidris alpina,0,167,0
1981,Eared Grebe,Podiceps nigricollis,0,167,0
1981,Eastern Bluebird,Sialia sialis,0,167,0
1981,Eastern Meadowlark,Sturnella magna,4,167,0.023952095808383235
1981,Eastern Phoebe,Sayornis phoebe,0,167,0
1981,Eastern Screech-Owl,Megascops asio,0,167,0
1981,Eastern Towhee,Pipilo erythrophthalmus,0,167,0
1981,European Starling,Sturnus vulgaris,65000,167,389.2215568862275
1981,Evening Grosbeak,Coccothraustes vespertinus,94,167,0.562874251497006
1981,Field Sparrow,Spizella pusilla,0,167,0
