constructorStandingsId,raceId,constructorId,points,position,positionText,wins
23334,555,63,5,10,"10",0
23333,555,37,0,14,"14",0
23332,555,58,13,8,"8",1
23369,556,71,0,19,"19",0
23368,556,70,0,18,"18",0
23367,556,69,0,20,"20",0
23366,556,66,0,16,"16",0
23365,556,4,0,17,"17",0
23364,556,64,0,14,"14",0
23363,556,68,0,15,"15",0
23362,556,67,1,12,"12",0
23361,556,1,38,4,"4",1
23360,556,27,16,8,"8",1
23359,556,25,17,7,"7",0
23358,556,59,42,3,"3",2
23357,556,34,27,5,"5",0
23356,556,6,86,1,"1",4
23355,556,56,11,9,"9",0
23354,556,32,56,2,"2",5
23353,556,57,6,10,"10",0
23352,556,63,5,11,"11",0
23351,556,37,0,13,"13",0
23389,557,71,0,19,"19",0
23388,557,70,0,18,"18",0
23387,557,69,0,20,"20",0
23386,557,66,0,16,"16",0
23385,557,4,0,17,"17",0
23384,557,64,0,13,"13",0
23383,557,68,0,15,"15",0
23382,557,67,1,12,"12",0
23381,557,1,47,3,"3",2
23380,557,27,16,8,"8",1
23379,557,25,17,7,"7",0
23378,557,59,46,4,"4",2
23377,557,34,27,5,"5",0
23376,557,6,89,1,"1",4
23375,557,56,11,9,"9",0
23374,557,32,62,2,"2",5
23373,557,57,8,10,"10",0
23372,557,63,5,11,"11",0
23371,557,37,0,14,"14",0
23370,557,58,17,6,"6",1
23409,558,71,0,19,"19",0
23408,558,70,0,18,"18",0
23407,558,69,0,20,"20",0
23406,558,66,0,16,"16",0
23405,558,4,0,17,"17",0
23404,558,64,0,14,"14",0
23403,558,68,0,15,"15",0
23402,558,67,1,12,"12",0
23401,558,1,51,4,"4",2
23400,558,27,16,8,"8",1
23399,558,25,23,6,"6",0
23398,558,59,55,3,"3",3
23397,558,34,27,5,"5",0
23396,558,6,89,1,"1",4
23395,558,56,11,9,"9",0
23394,558,32,62,2,"2",5
23393,558,57,10,10,"10",0
23392,558,63,6,11,"11",0
23391,558,37,0,13,"13",0
23390,558,58,20,7,"7",1
23430,559,72,0,15,"15",0
23429,559,71,0,20,"20",0
23428,559,70,0,19,"19",0
23427,559,69,0,21,"21",0
23426,559,66,0,17,"17",0
23425,559,4,0,18,"18",0
23424,559,64,0,14,"14",0
23423,559,68,0,16,"16",0
23422,559,67,1,12,"12",0
23421,559,1,60,3,"3",3
23420,559,27,18,8,"8",1
23419,559,25,27,6,"6",0
23418,559,59,55,4,"4",3
23417,559,34,27,5,"5",0
23416,559,6,95,1,"1",4
23415,559,56,11,9,"9",0
23414,559,32,62,2,"2",5
23413,559,57,10,10,"10",0
23412,559,63,6,11,"11",0
23411,559,37,0,13,"13",0
23410,559,58,23,7,"7",1
23350,556,58,17,6,"6",1
22861,560,67,0,12,"12",0
22860,560,32,0,11,"11",0
22859,560,27,0,10,"10",0
22858,560,56,0,9,"9",0
22857,560,204,0,8,"8",0
22856,560,3,0,7,"7",0
22855,560,59,0,6,"6",0
22854,560,1,1,5,"5",0
22853,560,37,3,4,"4",0
22852,560,58,4,3,"3",0
22851,560,25,6,2,"2",0
22850,560,6,9,1,"1",1
22878,561,57,0,14,"14",0
22877,561,63,0,13,"13",0
22876,561,73,1,7,"7",0
22875,561,66,0,17,"17",0
22874,561,67,2,6,"6",0
22873,561,32,0,11,"11",0
22872,561,27,0,16,"16",0
22871,561,56,0,12,"12",0
22870,561,204,0,10,"10",0
22869,561,3,0,9,"9",0
22868,561,59,0,8,"8",0
22867,561,1,7,3,"3",0
22866,561,37,3,5,"5",0
22865,561,58,4,4,"4",0
22864,561,25,9,2,"2",0
22863,561,6,18,1,"1",2
22895,562,57,0,11,"11",0
22894,562,63,0,15,"15",0
22893,562,73,1,9,"9",0
22892,562,66,0,17,"17",0
22891,562,67,2,7,"7",0
22890,562,32,0,14,"14",0
22889,562,27,3,6,"6",0
22888,562,56,1,8,"8",0
22887,562,204,0,12,"12",0
22886,562,3,0,13,"13",0
22885,562,59,0,10,"10",0
22884,562,1,9,3,"3",0
22883,562,37,3,5,"5",0
22882,562,58,4,4,"4",0
22881,562,25,13,2,"2",0
22880,562,6,27,1,"1",3
22913,563,66,0,18,"18",0
22912,563,70,0,16,"16",0
22911,563,27,3,8,"8",0
22910,563,56,1,11,"11",0
22909,563,57,2,9,"9",0
22908,563,67,2,10,"10",0
22907,563,73,1,12,"12",0
22906,563,32,4,5,"5",0
22905,563,63,0,14,"14",0
22904,563,6,33,1,"1",3
22903,563,25,13,3,"3",0
22902,563,58,4,4,"4",0
22901,563,37,3,7,"7",0
22900,563,1,18,2,"2",1
22899,563,59,0,13,"13",0
22898,563,3,0,15,"15",0
22897,563,204,3,6,"6",0
22932,564,182,0,17,"17",0
22931,564,70,0,15,"15",0
22930,564,27,7,4,"4",0
22929,564,56,1,12,"12",0
22928,564,57,2,10,"10",0
22927,564,67,2,9,"9",0
22926,564,73,1,13,"13",0
22925,564,32,4,6,"6",0
22924,564,63,2,11,"11",0
22923,564,6,42,1,"1",4
22922,564,25,16,3,"3",0
22921,564,58,4,5,"5",0
22920,564,37,3,8,"8",0
22919,564,1,19,2,"2",1
22918,564,59,0,14,"14",0
22917,564,3,0,16,"16",0
22916,564,204,3,7,"7",0
22951,565,182,0,17,"17",0
22950,565,70,0,15,"15",0
22949,565,27,7,4,"4",0
22948,565,56,2,12,"12",0
22947,565,57,2,10,"10",0
22946,565,67,2,9,"9",0
22945,565,73,1,13,"13",0
22944,565,32,4,7,"7",0
22943,565,63,2,11,"11",0
22942,565,6,51,1,"1",5
22941,565,25,22,2,"2",0
22940,565,58,4,6,"6",0
22939,565,37,6,5,"5",0
22938,565,1,21,3,"3",1
22937,565,59,0,14,"14",0
22936,565,3,0,16,"16",0
22935,565,204,3,8,"8",0
22970,566,182,0,17,"17",0
22969,566,70,0,15,"15",0
22968,566,27,10,4,"4",0
22967,566,56,2,12,"12",0
22966,566,57,2,10,"10",0
22965,566,67,2,9,"9",0
22964,566,73,1,13,"13",0
22963,566,32,4,7,"7",0
22962,566,63,2,11,"11",0
22961,566,6,55,1,"1",5
22960,566,25,31,2,"2",1
22959,566,58,4,6,"6",0
22958,566,37,6,5,"5",0
22957,566,1,23,3,"3",1
22956,566,59,0,14,"14",0
22955,566,3,0,16,"16",0
22954,566,204,3,8,"8",0
22989,567,64,0,18,"18",0
22988,567,57,2,10,"10",0
22987,567,63,2,11,"11",0
22986,567,73,1,13,"13",0
22985,567,66,0,19,"19",0
22984,567,67,6,5,"5",0
22983,567,32,6,6,"6",0
22982,567,27,10,4,"4",0
22981,567,56,2,12,"12",0
22980,567,204,6,7,"7",0
22979,567,3,0,16,"16",0
22978,567,59,0,14,"14",0
22977,567,1,31,3,"3",2
22976,567,37,6,8,"8",0
22975,567,58,4,9,"9",0
22974,567,25,37,2,"2",1
22973,567,6,55,1,"1",5
23008,568,64,0,15,"15",0
23007,568,57,2,12,"12",0
23006,568,63,4,10,"10",0
23005,568,73,1,13,"13",0
23004,568,66,0,19,"19",0
23003,568,67,10,4,"4",0
23002,568,32,6,7,"7",0
23001,568,27,10,5,"5",0
23000,568,56,3,11,"11",0
22999,568,204,6,8,"8",0
22998,568,3,0,17,"17",0
22997,568,59,0,14,"14",0
22996,568,1,31,3,"3",2
22995,568,37,6,9,"9",0
22994,568,58,7,6,"6",0
22993,568,25,43,2,"2",1
22992,568,6,64,1,"1",6
23027,569,182,0,18,"18",0
23026,569,70,0,16,"16",0
23025,569,27,10,5,"5",0
23024,569,56,3,11,"11",0
23023,569,57,2,12,"12",0
23022,569,67,10,4,"4",0
23021,569,73,1,13,"13",0
23020,569,32,8,7,"7",0
23019,569,63,4,10,"10",0
23018,569,6,64,1,"1",6
23017,569,25,49,2,"2",1
23016,569,58,7,8,"8",0
23015,569,37,6,9,"9",0
23014,569,1,40,3,"3",3
23013,569,59,0,14,"14",0
23012,569,3,0,17,"17",0
23011,569,204,9,6,"6",0
23046,570,182,0,18,"18",0
23045,570,70,0,16,"16",0
23044,570,27,16,5,"5",0
23043,570,56,3,11,"11",0
23042,570,57,2,12,"12",0
23041,570,67,19,4,"4",1
23040,570,73,1,13,"13",0
23039,570,32,12,6,"6",0
23038,570,63,4,10,"10",0
23037,570,6,64,1,"1",6
23036,570,25,49,2,"2",1
23035,570,58,7,8,"8",0
23034,570,37,7,9,"9",0
23033,570,1,43,3,"3",3
23032,570,59,0,14,"14",0
23031,570,3,0,17,"17",0
23030,570,204,9,7,"7",0
23065,571,182,0,18,"18",0
23064,571,70,0,16,"16",0
23063,571,27,16,5,"5",0
23062,571,56,3,11,"11",0
23061,571,57,2,12,"12",0
23060,571,67,19,4,"4",1
23059,571,73,1,13,"13",0
23058,571,32,16,6,"6",0
23057,571,63,4,10,"10",0
23056,571,6,70,1,"1",6
23055,571,25,51,3,"3",1
23054,571,58,10,7,"7",0
23053,571,37,8,9,"9",0
23052,571,1,52,2,"2",4
23051,571,59,0,14,"14",0
23050,571,3,0,17,"17",0
23049,571,204,9,8,"8",0
23084,572,182,0,18,"18",0
23083,572,70,0,16,"16",0
23082,572,27,20,4,"4",0
23081,572,56,3,11,"11",0
23080,572,57,2,12,"12",0
23079,572,67,19,5,"5",1
23078,572,73,1,13,"13",0
23077,572,32,16,7,"7",0
23076,572,63,4,10,"10",0
23075,572,6,76,1,"1",6
23074,572,25,53,2,"2",1
23073,572,58,10,8,"8",0
23072,572,37,17,6,"6",1
23071,572,1,52,3,"3",4
23070,572,59,0,14,"14",0
23069,572,3,0,17,"17",0
23068,572,204,9,9,"9",0
23103,573,182,0,18,"18",0
23102,573,70,0,16,"16",0
23101,573,27,20,4,"4",0
23100,573,56,3,11,"11",0
23099,573,57,2,12,"12",0
23098,573,67,19,6,"6",1
23097,573,73,1,13,"13",0
23096,573,32,20,5,"5",0
23095,573,63,4,10,"10",0
23094,573,6,77,1,"1",6
23093,573,25,59,3,"3",1
23092,573,58,10,8,"8",0
23091,573,37,17,7,"7",1
23090,573,1,61,2,"2",5
23089,573,59,0,14,"14",0
23088,573,3,0,17,"17",0
23087,573,204,9,9,"9",0
23122,574,182,0,18,"18",0
23121,574,70,0,16,"16",0
23120,574,27,20,5,"5",0
23119,574,56,3,11,"11",0
23118,574,57,2,12,"12",0
23117,574,67,20,4,"4",1
23116,574,73,1,13,"13",0
23115,574,32,20,6,"6",0
23114,574,63,4,10,"10",0
23113,574,6,81,1,"1",6
23112,574,25,65,3,"3",1
23111,574,58,10,8,"8",0
23110,574,37,19,7,"7",1
23109,574,1,70,2,"2",6
23108,574,59,0,14,"14",0
23107,574,3,0,17,"17",0
23106,574,204,9,9,"9",0
23143,575,72,0,18,"18",0
23142,575,64,0,14,"14",0
23141,575,182,0,19,"19",0
23140,575,70,0,16,"16",0
23139,575,27,20,6,"6",0
23138,575,56,3,11,"11",0
23137,575,57,2,12,"12",0
23136,575,67,20,5,"5",1
23135,575,73,1,13,"13",0
23134,575,32,29,4,"4",1
23133,575,63,7,10,"10",0
23132,575,6,83,1,"1",6
23131,575,25,71,3,"3",1
23130,575,58,10,8,"8",0
23129,575,37,19,7,"7",1
23128,575,1,74,2,"2",6
23127,575,59,0,15,"15",0
23126,575,3,0,17,"17",0
23125,575,204,9,9,"9",0
22465,576,56,0,14,"14",0
22464,576,66,0,13,"13",0
22463,576,73,0,12,"12",0
22462,576,3,0,11,"11",0
22461,576,1,9,1,"1",1
22460,576,64,6,2,"2",0
22459,576,34,4,3,"3",0
22458,576,6,3,4,"4",0
22457,576,25,2,5,"5",0
22456,576,67,0,6,"6",0
22455,576,32,0,7,"7",0
22454,576,37,0,8,"8",0
22453,576,26,0,9,"9",0
22452,576,202,0,10,"10",0
22480,577,66,0,15,"15",0
22479,577,73,0,6,"6",0
22478,577,63,0,11,"11",0
22477,577,3,0,12,"12",0
22476,577,56,0,14,"14",0
22475,577,1,15,1,"1",1
22474,577,64,7,3,"3",0
22473,577,34,13,2,"2",1
22472,577,6,6,4,"4",0
22471,577,25,2,5,"5",0
22470,577,67,0,7,"7",0
22469,577,32,0,8,"8",0
22468,577,37,0,9,"9",0
22467,577,26,0,10,"10",0
22466,577,202,0,13,"13",0
22496,578,75,0,8,"8",0
22495,578,66,0,16,"16",0
22494,578,73,0,7,"7",0
22493,578,63,0,13,"13",0
22492,578,3,0,14,"14",0
22491,578,56,0,15,"15",0
22490,578,1,16,2,"2",1
22489,578,64,7,5,"5",0
22488,578,34,19,1,"1",1
22487,578,6,8,4,"4",0
22486,578,25,11,3,"3",1
22485,578,67,0,6,"6",0
22484,578,32,0,9,"9",0
22483,578,37,0,11,"11",0
22482,578,26,0,12,"12",0
22481,578,202,0,10,"10",0
22513,579,57,0,17,"17",0
22512,579,75,0,12,"12",0
22511,579,66,0,16,"16",0
22510,579,73,0,11,"11",0
22509,579,63,0,13,"13",0
22508,579,3,0,10,"10",0
22507,579,56,0,15,"15",0
22506,579,1,20.5,2,"2",2
22505,579,64,7,5,"5",0
22504,579,34,21,1,"1",1
22503,579,6,8,4,"4",0
22502,579,25,11,3,"3",1
22501,579,67,0,9,"9",0
22500,579,32,3,6,"6",0
22499,579,37,1,8,"8",0
22498,579,26,0,14,"14",0
22497,579,202,1.5,7,"7",0
22530,580,57,0,17,"17",0
22529,580,75,0,12,"12",0
22528,580,66,0,16,"16",0
22527,580,73,0,11,"11",0
22526,580,63,0,13,"13",0
22525,580,3,0,10,"10",0
22524,580,56,0,15,"15",0
22523,580,1,26.5,1,"1",2
22522,580,64,7,5,"5",0
22521,580,34,25,2,"2",1
22520,580,6,17,3,"3",1
22519,580,25,13,4,"4",1
22518,580,67,0,9,"9",0
22517,580,32,6,6,"6",0
22516,580,37,1,8,"8",0
22515,580,26,0,14,"14",0
22514,580,202,1.5,7,"7",0
22547,581,57,0,17,"17",0
22546,581,75,0,12,"12",0
22545,581,66,0,14,"14",0
22544,581,73,0,11,"11",0
22543,581,63,0,13,"13",0
22542,581,3,0,10,"10",0
22541,581,56,0,16,"16",0
22540,581,1,26.5,2,"2",2
22539,581,64,7,5,"5",0
22538,581,34,29,1,"1",1
22537,581,6,26,3,"3",2
22536,581,25,19,4,"4",1
22535,581,67,0,9,"9",0
22534,581,32,6,6,"6",0
22533,581,37,1,8,"8",0
22532,581,26,0,15,"15",0
22531,581,202,2.5,7,"7",0
22715,582,57,0,17,"17",0
22714,582,75,1,11,"11",0
22713,582,66,0,14,"14",0
22712,582,73,3,7,"7",0
22711,582,63,0,13,"13",0
22710,582,3,0,12,"12",0
22709,582,56,0,16,"16",0
22708,582,1,26.5,3,"3",2
22706,582,34,33,2,"2",1
22704,582,25,19,4,"4",1
22701,582,37,1,10,"10",0
22700,582,26,0,15,"15",0
22733,583,74,0,18,"18",0
22732,583,57,0,16,"16",0
22731,583,75,1,11,"11",0
22730,583,66,0,14,"14",0
22729,583,73,3,8,"8",0
22728,583,63,0,13,"13",0
22727,583,3,0,12,"12",0
22726,583,56,0,17,"17",0
22725,583,1,26.5,3,"3",2
22723,583,34,36,2,"2",1
22721,583,25,19,4,"4",1
22719,583,32,6,6,"6",0
22718,583,37,1,10,"10",0
22717,583,26,0,15,"15",0
22751,584,74,0,18,"18",0
22750,584,57,0,16,"16",0
22749,584,75,1,11,"11",0
22748,584,66,0,14,"14",0
22747,584,73,5,7,"7",0
22746,584,63,0,13,"13",0
22745,584,3,0,12,"12",0
22743,584,1,30.5,3,"3",2
22742,584,64,22,4,"4",1
22739,584,25,20,5,"5",1
22737,584,32,6,6,"6",0
22736,584,37,1,10,"10",0
22735,584,26,0,15,"15",0
22770,585,74,0,19,"19",0
22769,585,76,0,18,"18",0
22768,585,57,0,16,"16",0
22767,585,75,1,11,"11",0
22766,585,66,0,14,"14",0
22765,585,73,5,7,"7",0
22764,585,63,0,13,"13",0
22763,585,3,0,12,"12",0
22761,585,1,39.5,3,"3",3
22760,585,64,25,4,"4",1
22757,585,25,24,5,"5",1
22756,585,67,2,10,"10",0
22755,585,32,6,6,"6",0
22754,585,37,3,9,"9",0
22753,585,26,0,15,"15",0
22789,586,74,0,19,"19",0
22788,586,76,0,18,"18",0
22787,586,57,1,13,"13",0
22786,586,75,3,11,"11",0
22785,586,66,0,15,"15",0
22784,586,73,5,9,"9",0
22783,586,63,0,14,"14",0
22782,586,3,6,8,"8",0
22780,586,1,39.5,3,"3",3
22779,586,64,25,4,"4",1
22776,586,25,24,5,"5",1
22775,586,67,2,12,"12",0
22774,586,32,6,7,"7",0
22773,586,37,3,10,"10",0
22772,586,26,0,16,"16",0
22809,587,74,0,20,"20",0
22808,587,203,0,19,"19",0
22807,587,76,0,18,"18",0
22806,587,57,1,13,"13",0
22805,587,75,3,11,"11",0
22804,587,66,0,15,"15",0
22803,587,73,5,10,"10",0
22802,587,63,0,14,"14",0
22801,587,3,6,9,"9",0
22800,587,56,0,17,"17",0
22799,587,1,41,3,"3",3
22798,587,64,28,4,"4",1
22797,587,34,51,2,"2",2
22796,587,6,54.5,1,"1",4
22795,587,25,24,5,"5",1
22794,587,67,2,12,"12",0
22829,588,74,0,20,"20",0
22828,588,203,0,19,"19",0
22827,588,76,0,18,"18",0
22826,588,57,1,13,"13",0
22825,588,75,3,11,"11",0
22824,588,66,0,15,"15",0
22823,588,73,5,10,"10",0
22822,588,63,0,14,"14",0
22821,588,3,6,9,"9",0
22820,588,56,0,17,"17",0
22819,588,1,47,3,"3",3
22818,588,64,30,4,"4",1
22817,588,34,54,2,"2",2
22816,588,6,63.5,1,"1",5
22815,588,25,24,5,"5",1
22814,588,67,2,12,"12",0
22849,589,74,0,20,"20",0
22848,589,203,0,19,"19",0
22847,589,76,0,18,"18",0
22846,589,57,1,13,"13",0
22845,589,75,3,11,"11",0
22844,589,66,0,15,"15",0
22843,589,73,5,10,"10",0
22842,589,63,0,14,"14",0
22841,589,3,6,9,"9",0
22840,589,56,0,16,"16",0
22839,589,1,53,3,"3",3
22838,589,64,33,4,"4",1
22837,589,34,54,2,"2",2
22836,589,6,72.5,1,"1",6
22835,589,25,25,5,"5",1
22834,589,67,2,12,"12",0
22222,590,58,0,11,"11",0
22221,590,80,0,10,"10",0
22220,590,63,0,9,"9",0
22219,590,32,0,8,"8",0
22218,590,1,9,1,"1",1
22217,590,6,6,2,"2",0
22216,590,66,2,3,"3",0
22215,590,25,1,4,"4",0
22214,590,34,0,5,"5",0
22213,590,37,0,6,"6",0
22212,590,26,0,7,"7",0
22233,591,58,0,10,"10",0
22232,591,80,0,11,"11",0
22231,591,32,4,3,"3",0
22230,591,63,3,4,"4",0
22229,591,1,18,1,"1",2
22228,591,6,12,2,"2",0
22227,591,66,2,5,"5",0
22226,591,25,1,6,"6",0
22225,591,34,0,7,"7",0
22224,591,37,0,8,"8",0
22223,591,26,0,9,"9",0
22245,592,64,0,12,"12",0
22244,592,58,0,11,"11",0
22243,592,80,1,9,"9",0
22242,592,32,4,5,"5",0
22241,592,63,3,7,"7",0
22240,592,1,22,1,"1",2
22239,592,6,12,2,"2",0
22238,592,66,8,4,"4",0
22237,592,25,4,6,"6",0
22236,592,34,9,3,"3",1
22235,592,37,2,8,"8",0
22234,592,26,0,10,"10",0
22259,593,78,0,14,"14",0
22258,593,58,0,10,"10",0
22257,593,64,0,11,"11",0
22256,593,77,0,13,"13",0
22255,593,80,1,9,"9",0
22254,593,32,4,7,"7",0
22253,593,63,3,8,"8",0
22252,593,1,26,1,"1",2
22251,593,6,21,2,"2",1
22250,593,66,8,4,"4",0
22249,593,25,6,5,"5",0
22248,593,34,9,3,"3",1
22247,593,37,5,6,"6",0
22246,593,26,0,12,"12",0
22275,594,79,0,15,"15",0
22274,594,78,0,16,"16",0
22273,594,57,0,14,"14",0
22272,594,58,0,10,"10",0
22271,594,64,0,13,"13",0
22270,594,77,0,12,"12",0
22269,594,80,1,9,"9",0
22268,594,32,4,7,"7",0
22267,594,63,3,8,"8",0
22266,594,1,35,1,"1",3
22265,594,6,27,2,"2",1
22264,594,66,10,3,"3",0
22263,594,25,10,4,"4",0
22262,594,34,9,5,"5",1
22261,594,37,5,6,"6",0
22260,594,26,0,11,"11",0
22291,595,79,0,15,"15",0
22290,595,78,0,16,"16",0
22289,595,57,0,14,"14",0
22288,595,58,4,8,"8",0
22287,595,64,0,13,"13",0
22286,595,77,0,12,"12",0
22285,595,80,1,10,"10",0
22284,595,32,13,4,"4",1
22283,595,63,3,9,"9",0
22282,595,1,37,1,"1",3
22281,595,6,30,2,"2",1
22280,595,66,10,6,"6",0
22279,595,25,16,3,"3",0
22278,595,34,10,5,"5",1
22277,595,37,5,7,"7",0
22276,595,26,0,11,"11",0
22307,596,79,0,15,"15",0
22306,596,78,0,16,"16",0
22305,596,57,0,14,"14",0
22304,596,58,6,7,"7",0
22303,596,64,4,9,"9",0
22302,596,77,0,13,"13",0
22301,596,80,1,12,"12",0
22300,596,32,13,4,"4",1
22299,596,63,3,10,"10",0
22298,596,1,40,1,"1",3
22297,596,6,30,2,"2",1
22296,596,66,10,6,"6",0
22295,596,25,25,3,"3",1
22294,596,34,10,5,"5",1
22293,596,37,5,8,"8",0
22292,596,26,1,11,"11",0
22323,597,79,0,15,"15",0
22322,597,78,0,16,"16",0
22321,597,57,0,14,"14",0
22320,597,58,6,7,"7",0
22319,597,64,4,9,"9",0
22318,597,77,0,13,"13",0
22317,597,80,1,12,"12",0
22316,597,32,13,4,"4",1
22315,597,63,3,10,"10",0
22314,597,1,42,1,"1",3
22313,597,6,39,2,"2",2
22312,597,66,10,6,"6",0
22311,597,25,27,3,"3",1
22310,597,34,10,5,"5",1
22309,597,37,5,8,"8",0
22308,597,26,1,11,"11",0
22339,598,79,0,15,"15",0
22338,598,78,0,16,"16",0
22337,598,57,0,14,"14",0
22336,598,58,6,7,"7",0
22335,598,64,4,9,"9",0
22334,598,77,0,13,"13",0
22333,598,80,1,12,"12",0
22332,598,32,22,4,"4",2
22331,598,63,3,10,"10",0
22330,598,1,43,2,"2",3
22329,598,6,45,1,"1",2
22328,598,66,10,6,"6",0
22327,598,25,30,3,"3",1
22326,598,34,10,5,"5",1
22325,598,37,5,8,"8",0
22324,598,26,1,11,"11",0
22357,599,74,0,18,"18",0
22356,599,76,0,17,"17",0
22355,599,79,0,15,"15",0
22354,599,78,0,16,"16",0
22353,599,57,0,14,"14",0
22352,599,58,6,7,"7",0
22351,599,64,4,9,"9",0
22350,599,77,0,13,"13",0
22349,599,80,1,12,"12",0
22348,599,32,26,4,"4",2
22347,599,63,3,10,"10",0
22346,599,1,49,1,"1",3
22345,599,6,48,2,"2",2
22344,599,66,10,6,"6",0
22343,599,25,39,3,"3",2
22342,599,34,11,5,"5",1
22341,599,37,5,8,"8",0
22340,599,26,1,11,"11",0
22375,600,74,0,18,"18",0
22374,600,76,0,17,"17",0
22373,600,78,0,16,"16",0
22372,600,79,0,14,"14",0
22371,600,57,0,15,"15",0
22370,600,58,7,7,"7",0
22369,600,64,4,9,"9",0
22368,600,77,0,13,"13",0
22367,600,80,1,12,"12",0
22366,600,32,29,4,"4",2
22365,600,63,3,10,"10",0
22364,600,1,49,2,"2",3
22363,600,6,57,1,"1",3
22362,600,66,10,6,"6",0
22361,600,25,45,3,"3",2
22360,600,34,15,5,"5",1
22359,600,37,5,8,"8",0
22358,600,26,1,11,"11",0
22393,601,74,0,18,"18",0
22392,601,76,0,17,"17",0
22391,601,78,0,16,"16",0
22390,601,79,0,14,"14",0
22389,601,57,0,15,"15",0
22388,601,58,7,8,"8",0
22387,601,64,8,7,"7",0
22386,601,77,0,13,"13",0
22385,601,80,1,12,"12",0
22384,601,32,29,4,"4",2
22383,601,63,3,10,"10",0
22382,601,1,55,2,"2",3
22381,601,6,59,1,"1",3
22380,601,66,10,6,"6",0
22379,601,25,45,3,"3",2
22378,601,34,24,5,"5",2
22377,601,37,6,9,"9",0
22376,601,26,1,11,"11",0
22411,602,74,0,18,"18",0
22410,602,76,0,17,"17",0
22409,602,78,0,16,"16",0
22408,602,79,0,14,"14",0
22407,602,57,0,15,"15",0
22406,602,58,7,8,"8",0
22405,602,64,8,7,"7",0
22404,602,77,0,13,"13",0
22403,602,80,4,10,"10",0
22402,602,32,38,4,"4",3
22401,602,63,3,11,"11",0
22400,602,1,61,1,"1",3
22399,602,6,59,2,"2",3
22398,602,66,10,6,"6",0
22397,602,25,49,3,"3",2
22396,602,34,26,5,"5",2
22395,602,37,6,9,"9",0
22394,602,26,1,12,"12",0
22431,603,74,0,20,"20",0
22430,603,76,0,19,"19",0
22429,603,78,0,18,"18",0
22428,603,73,0,13,"13",0
22427,603,67,0,15,"15",0
22426,603,79,0,16,"16",0
22425,603,57,0,17,"17",0
22424,603,58,7,8,"8",0
22423,603,64,11,6,"6",0
22422,603,77,0,14,"14",0
22421,603,80,4,10,"10",0
22420,603,32,42,4,"4",3
22419,603,63,3,11,"11",0
22418,603,1,70,1,"1",4
22417,603,6,65,2,"2",3
22416,603,66,10,7,"7",0
22415,603,25,51,3,"3",2
22414,603,34,26,5,"5",2
22413,603,37,6,9,"9",0
22412,603,26,1,12,"12",0
22451,604,74,0,20,"20",0
22450,604,76,0,19,"19",0
22449,604,78,0,18,"18",0
22448,604,73,0,13,"13",0
22447,604,67,0,15,"15",0
22446,604,79,0,16,"16",0
22445,604,57,0,17,"17",0
22444,604,58,7,8,"8",0
22443,604,64,15,6,"6",0
22442,604,77,0,14,"14",0
22441,604,80,4,10,"10",0
22440,604,32,42,4,"4",3
22439,604,63,3,11,"11",0
22438,604,1,73,1,"1",4
22437,604,6,65,2,"2",3
22436,604,66,10,7,"7",0
22435,604,25,52,3,"3",2
22434,604,34,35,5,"5",3
22433,604,37,6,9,"9",0
22432,604,26,1,12,"12",0
22038,605,63,0,9,"9",0
22037,605,32,9,1,"1",1
22036,605,25,6,2,"2",0
22035,605,6,3,3,"3",0
22034,605,1,2,4,"4",0
22031,605,37,0,7,"7",0
22030,605,80,0,8,"8",0
21883,606,63,0,9,"9",0
21882,606,80,0,7,"7",0
21881,606,32,18,1,"1",2
21880,606,25,12,2,"2",0
21879,606,6,6,4,"4",0
21878,606,1,6,3,"3",0
21877,606,34,1,6,"6",0
21876,606,66,1,5,"5",0
21875,606,37,0,8,"8",0
22048,607,58,1,7,"7",0
22047,607,63,0,9,"9",0
22046,607,32,22,1,"1",2
22045,607,25,21,2,"2",1
22043,607,1,12,3,"3",0
22039,607,80,0,8,"8",0
22058,608,58,5,5,"5",0
22057,608,63,0,10,"10",0
22056,608,32,31,1,"1",3
22055,608,25,27,2,"2",1
22054,608,6,9,4,"4",0
22053,608,1,15,3,"3",0
22052,608,34,1,7,"7",0
22051,608,66,3,6,"6",0
22050,608,37,0,8,"8",0
22049,608,80,0,9,"9",0
22069,609,81,1,8,"8",0
22068,609,58,5,5,"5",0
22067,609,63,0,11,"11",0
22066,609,32,35,2,"2",3
22065,609,25,36,1,"1",2
22064,609,6,9,4,"4",0
22063,609,1,15,3,"3",0
22062,609,34,4,7,"7",0
22061,609,66,5,6,"6",0
22060,609,37,0,9,"9",0
22059,609,80,0,10,"10",0
22080,610,81,1,8,"8",0
22079,610,58,5,5,"5",0
22078,610,63,0,11,"11",0
22077,610,32,37,2,"2",3
22076,610,25,39,1,"1",3
22075,610,6,9,4,"4",0
22074,610,1,17,3,"3",0
22073,610,34,4,7,"7",0
22072,610,66,5,6,"6",0
22071,610,37,0,9,"9",0
22070,610,80,0,10,"10",0
22091,611,81,1,8,"8",0
22090,611,58,5,6,"6",0
22089,611,63,0,11,"11",0
22088,611,32,43,2,"2",3
22087,611,25,43,1,"1",3
22086,611,6,10,4,"4",0
22085,611,1,26,3,"3",1
22084,611,34,7,5,"5",0
22083,611,66,5,7,"7",0
22082,611,37,0,9,"9",0
22081,611,80,0,10,"10",0
22127,612,57,0,12,"12",0
22126,612,81,1,9,"9",0
