constructorResultsId,raceId,constructorId,points,status
12137,628,63,3,\N
12136,628,1,6,\N
12135,628,32,9,\N
12152,629,37,0,\N
12151,629,6,0,\N
12150,629,66,1,\N
12149,629,34,2,\N
12148,629,1,4,\N
12147,629,63,6,\N
12146,629,32,9,\N
12162,630,37,0,\N
12161,630,63,0,\N
12160,630,82,1,\N
12159,630,6,2,\N
12158,630,34,3,\N
12157,630,1,10,\N
12156,630,25,9,\N
12171,631,63,0,\N
12170,631,34,0,\N
12169,631,32,0,\N
12168,631,6,2,\N
12167,631,37,3,\N
12166,631,1,4,\N
12165,631,25,9,\N
11846,632,34,0,\N
11845,632,63,0,\N
11844,632,1,1,\N
11843,632,82,2,\N
11842,632,180,3,\N
11841,632,25,6,\N
11840,632,6,9,\N
11856,633,63,0,\N
11855,633,34,0,\N
11854,633,1,2,\N
11853,633,66,3,\N
11852,633,82,4,\N
11851,633,6,6,\N
11850,633,25,9,\N
11865,634,66,0,\N
11864,634,63,1,\N
11863,634,180,2,\N
11862,634,1,3,\N
11861,634,6,4,\N
11860,634,200,6,\N
11859,634,25,9,\N
11873,635,34,0,\N
11872,635,82,0,\N
11871,635,63,2,\N
11870,635,200,3,\N
11869,635,66,6,\N
11868,635,6,9,\N
11883,636,1,0,\N
11882,636,63,0,\N
11881,636,82,2,\N
11880,636,66,3,\N
11879,636,180,4,\N
11878,636,25,9,\N
11893,637,66,0,\N
11892,637,82,0,\N
11891,637,63,2,\N
11890,637,180,4,\N
11889,637,200,6,\N
11888,637,25,9,\N
11904,638,180,0,\N
11903,638,63,0,\N
11902,638,34,1,\N
11901,638,200,2,\N
11900,638,6,4,\N
11899,638,25,9,\N
11914,639,1,0,\N
11913,639,63,0,\N
11912,639,200,1,\N
11911,639,34,4,\N
11910,639,180,6,\N
11909,639,66,9,\N
11924,640,201,0,\N
11923,640,1,0,\N
11922,640,82,1,\N
11921,640,63,3,\N
11920,640,25,4,\N
11919,640,200,6,\N
11918,640,66,9,\N
11934,641,66,0,\N
11933,641,6,0,\N
11932,641,180,2,\N
11931,641,1,4,\N
11930,641,200,6,\N
11929,641,25,9,\N
11943,642,82,0,\N
11942,642,34,0,\N
11941,642,6,1,\N
11940,642,200,4,\N
11939,642,66,6,\N
11938,642,25,9,\N
11721,643,6,0,\N
11720,643,66,0,\N
11719,643,32,2,\N
11718,643,82,3,\N
11717,643,37,4,\N
11729,644,6,0,\N
11728,644,66,0,\N
11727,644,82,0,\N
11726,644,34,0,\N
11725,644,32,3,\N
11738,645,86,0,\N
11737,645,37,0,\N
11736,645,66,1,\N
11735,645,187,3,\N
11734,645,82,4,\N
11746,646,32,0,\N
11745,646,34,2,\N
11744,646,6,3,\N
11743,646,82,4,\N
11742,646,37,6,\N
11755,647,86,0,\N
11754,647,34,0,\N
11753,647,66,0,\N
11752,647,187,1,\N
11751,647,82,2,\N
11750,647,6,4,\N
11764,648,6,0,\N
11763,648,66,0,\N
11762,648,82,2,\N
11761,648,187,3,\N
11760,648,34,4,\N
11773,649,63,0,\N
11772,649,66,0,\N
11771,649,37,2,\N
11770,649,6,3,\N
11769,649,187,4,\N
11784,650,86,0,\N
11783,650,66,0,\N
11782,650,63,0,\N
11781,650,37,0,\N
11780,650,82,1,\N
11779,650,34,2,\N
11778,650,187,4,\N
8305,17,9,18,\N
8306,17,23,11,\N
8307,17,2,4,\N
8308,17,7,5,\N
8309,17,5,1,\N
8310,17,3,0,\N
8311,17,1,0,\N
8312,17,6,0,\N
8313,17,4,0,\N
8314,17,10,0,\N
11795,651,63,0,\N
11794,651,32,0,\N
11793,651,198,0,\N
11792,651,187,0,\N
11791,651,37,0,\N
11790,651,82,1,\N
11789,651,66,5,\N
11806,652,63,0,\N
11805,652,86,0,\N
11804,652,66,0,\N
11803,652,198,0,\N
11802,652,34,2,\N
11801,652,187,3,\N
11800,652,82,4,\N
11817,653,198,0,\N
11816,653,32,0,\N
11815,653,86,0,\N
11814,653,82,0,\N
11813,653,187,1,\N
11812,653,63,2,\N
11811,653,66,3,\N
11828,654,25,0,\N
11827,654,34,0,\N
11826,654,82,0,\N
11825,654,187,0,\N
11824,654,63,1,\N
11823,654,37,2,\N
11822,654,6,3,\N
11838,655,34,0,\N
11837,655,32,0,\N
11836,655,63,0,\N
11835,655,66,1,\N
11834,655,82,2,\N
11833,655,37,3,\N
11832,655,187,4,\N
11526,656,182,0,\N
11525,656,6,0,\N
11524,656,191,0,\N
11522,656,187,4,\N
11531,657,6,0,\N
11530,657,182,1,\N
11529,657,66,2,\N
11537,658,196,0,\N
11536,658,167,0,\N
11535,658,187,2,\N
11544,659,182,2,\N
11543,659,187,3,\N
11542,659,6,4,\N
11549,660,180,1,\N
11548,660,187,3,\N
11555,661,6,0,\N
11554,661,180,3,\N
11553,661,187,4,\N
11561,662,197,0,\N
11560,662,180,3,\N
11559,662,187,4,\N
11558,662,196,6,\N
11568,663,66,0,\N
11567,663,6,1,\N
11566,663,182,2,\N
11565,663,187,3,\N
11564,663,180,6,\N
11575,664,189,0,\N
11574,664,6,0,\N
11573,664,66,0,\N
11571,664,196,3,\N
11581,665,196,0,\N
11580,665,6,2,\N
11579,665,66,4,\N
11587,666,6,0,\N
11586,666,66,1,\N
11585,666,196,3,\N
11265,667,11,0,\N
11264,667,167,0,\N
11263,667,196,1,\N
11262,667,194,2,\N
11261,667,6,3,\N
11260,667,191,4,\N
11259,667,180,9,\N
11277,668,6,0,\N
11276,668,11,0,\N
11275,668,196,2,\N
11274,668,195,4,\N
11273,668,187,6,\N
11272,668,180,9,\N
11285,669,82,0,\N
11284,669,11,0,\N
11283,669,187,2,\N
11282,669,195,4,\N
11281,669,66,6,\N
11280,669,180,9,\N
11296,670,82,0,\N
11295,670,195,1,\N
11294,670,180,2,\N
11293,670,196,3,\N
11292,670,6,4,\N
11291,670,66,6,\N
11290,670,187,9,\N
11305,671,194,0,\N
11304,671,191,2,\N
11303,671,6,3,\N
11302,671,66,4,\N
11301,671,82,6,\N
11300,671,196,9,\N
11316,672,82,0,\N
11315,672,66,1,\N
11314,672,187,2,\N
11313,672,195,3,\N
11312,672,196,4,\N
11311,672,11,6,\N
11310,672,6,9,\N
11325,673,191,0,\N
11324,673,66,0,\N
11323,673,196,1,\N
11322,673,11,2,\N
11321,673,187,3,\N
11320,673,6,6,\N
11319,673,180,9,\N
11336,674,190,0,\N
11335,674,187,0,\N
11334,674,66,1,\N
11333,674,6,3,\N
11332,674,191,4,\N
11331,674,180,6,\N
11330,674,196,9,\N
11347,675,194,1,\N
11346,675,82,2,\N
11345,675,66,3,\N
11344,675,6,4,\N
11343,675,196,6,\N
11342,675,187,9,\N
11358,676,82,0,\N
11357,676,196,1,\N
11356,676,195,2,\N
11355,676,180,3,\N
11354,676,66,4,\N
11353,676,187,9,\N
11368,677,1,0,\N
11367,677,66,0,\N
11366,677,187,3,\N
11365,677,11,4,\N
11364,677,180,6,\N
11363,677,196,9,\N
11379,678,195,0,\N
11378,678,196,0,\N
11377,678,11,2,\N
11376,678,66,3,\N
11375,678,187,6,\N
11374,678,180,9,\N
11160,679,183,2,\N
11159,679,191,3,\N
11158,679,11,4,\N
11157,679,170,6,\N
11156,679,167,9,\N
11171,680,172,0,\N
11170,680,66,1,\N
11169,680,167,2,\N
11168,680,194,3,\N
11167,680,6,4,\N
11166,680,176,6,\N
11165,680,191,9,\N
11181,681,66,0,\N
11180,681,176,0,\N
11179,681,6,3,\N
11178,681,191,6,\N
11177,681,180,9,\N
11192,682,183,0,\N
11191,682,180,1,\N
11190,682,167,3,\N
11189,682,6,4,\N
11188,682,66,8,\N
11187,682,190,9,\N
11198,683,6,0,\N
11197,683,167,3,\N
11196,683,66,4,\N
11195,683,191,9,\N
11207,684,66,0,\N
11206,684,11,1,\N
11205,684,167,2,\N
11204,684,6,4,\N
11203,684,191,6,\N
11202,684,180,9,\N
11217,685,66,0,\N
11216,685,182,0,\N
11215,685,167,2,\N
11214,685,180,0,\N
11213,685,11,3,\N
11212,685,6,4,\N
11211,685,191,9,\N
11227,686,194,0,\N
11226,686,6,1,\N
11225,686,66,2,\N
11224,686,180,3,\N
11223,686,190,4,\N
11222,686,191,9,\N
11237,687,6,0,\N
11236,687,66,2,\N
11235,687,167,3,\N
11234,687,180,4,\N
11233,687,191,6,\N
11232,687,11,9,\N
11245,688,6,0,\N
11244,688,11,0,\N
11243,688,187,0,\N
11242,688,167,3,\N
11241,688,191,4,\N
11240,688,180,9,\N
11255,689,6,0,\N
11254,689,187,0,\N
11253,689,167,1,\N
11252,689,66,2,\N
11251,689,11,3,\N
11250,689,191,6,\N
11249,689,180,9,\N
11076,690,191,0,\N
11075,690,176,0,\N
11074,690,181,0,\N
11073,690,172,0,\N
11086,691,183,0,\N
11085,691,172,0,\N
11084,691,176,0,\N
11083,691,66,0,\N
11082,691,189,0,\N
11095,692,66,0,\N
11094,692,172,0,\N
11093,692,183,0,\N
11092,692,181,1,\N
11091,692,189,2,\N
11106,693,189,0,\N
11105,693,176,0,\N
11104,693,192,0,\N
11103,693,181,0,\N
11102,693,183,0,\N
11101,693,188,1,\N
11114,694,181,0,\N
11113,694,167,0,\N
11112,694,6,1,\N
11111,694,176,2,\N
11125,695,183,0,\N
11124,695,192,0,\N
11123,695,172,0,\N
11122,695,176,0,\N
11121,695,189,0,\N
11134,696,11,0,\N
11133,696,172,0,\N
11132,696,66,0,\N
11131,696,183,1,\N
11146,697,190,0,\N
11145,697,6,0,\N
11144,697,191,0,\N
11143,697,11,0,\N
11142,697,66,0,\N
11155,698,190,0,\N
11154,698,66,0,\N
11153,698,187,0,\N
11152,698,176,0,\N
11151,698,189,2,\N
10918,700,11,0,\N
10910,699,167,0,\N
10909,699,93,0,\N
10908,699,180,0,\N
10907,699,184,0,\N
10906,699,186,0,\N
10917,700,176,0,\N
10916,700,172,0,\N
10915,700,183,0,\N
10914,700,181,1,\N
10913,700,170,2,\N
10926,701,176,0,\N
10925,701,6,0,\N
10924,701,181,0,\N
10923,701,11,1,\N
10922,701,183,3,\N
10932,702,170,0,\N
10931,702,181,1,\N
10930,702,183,3,\N
10929,702,6,4,\N
10942,703,11,0,\N
10941,703,176,0,\N
10940,703,170,0,\N
10939,703,181,0,\N
10949,704,176,0,\N
10948,704,6,0,\N
10947,704,11,1,\N
10946,704,183,4,\N
10957,705,181,0,\N
10956,705,6,1,\N
10955,705,170,3,\N
10954,705,183,4,\N
10953,705,66,6,\N
10965,706,11,0,\N
10964,706,172,0,\N
10963,706,176,1,\N
10962,706,170,2,\N
10961,706,6,3,\N
10973,707,181,0,\N
10972,707,176,0,\N
10971,707,11,0,\N
10970,707,170,1,\N
10981,708,66,0,\N
10980,708,6,0,\N
10979,708,176,1,\N
10728,709,6,0,\N
10727,709,183,0,\N
10726,709,176,1,\N
10725,709,170,2,\N
10737,710,181,0,\N
10736,710,170,0,\N
10735,710,183,1,\N
10734,710,176,2,\N
10744,711,6,0,\N
10743,711,94,0,\N
10742,711,66,3,\N
10741,711,183,4,\N
10752,712,6,0,\N
10751,712,176,0,\N
10750,712,170,1,\N
10749,712,172,3,\N
10761,713,181,0,\N
10760,713,94,0,\N
10759,713,170,1,\N
10758,713,183,3,\N
10757,713,6,4,\N
10771,714,170,0,\N
10770,714,11,0,\N
10769,714,176,0,\N
10768,714,183,0,\N
10767,714,172,0,\N
10779,715,170,0,\N
10778,715,181,0,\N
10777,715,176,0,\N
10776,715,94,2,\N
10775,715,183,4,\N
10788,716,176,0,\N
10787,716,183,0,\N
10786,716,181,0,\N
10785,716,172,1,\N
10784,716,94,2,\N
10799,717,170,0,\N
10798,717,11,0,\N
10797,717,183,0,\N
10796,717,176,0,\N
10795,717,94,1,\N
10794,717,172,2,\N
10806,718,181,0,\N
10805,718,94,0,\N
10804,718,66,0,\N
10803,718,170,0,\N
10527,719,92,0,\N
10526,719,54,0,\N
10525,719,34,0,\N
10524,719,26,0,\N
10523,719,176,0,\N
10522,719,172,1,\N
10538,720,176,0,\N
10537,720,26,0,\N
10536,720,6,0,\N
10535,720,92,0,\N
10534,720,95,1,\N
10533,720,66,3,\N
10532,720,34,4,\N
10550,721,54,0,\N
10549,721,26,0,\N
10548,721,170,0,\N
10547,721,95,0,\N
10546,721,176,0,\N
10545,721,66,2,\N
10560,722,92,0,\N
10559,722,6,0,\N
10558,722,94,0,\N
10557,722,26,0,\N
10556,722,176,1,\N
10555,722,34,3,\N
10573,723,94,0,\N
10572,723,92,0,\N
10571,723,97,0,\N
10570,723,34,0,\N
10569,723,95,0,\N
10568,723,170,0,\N
10567,723,26,0,\N
10585,724,97,0,\N
10584,724,26,0,\N
10583,724,92,0,\N
10582,724,34,0,\N
10581,724,170,1,\N
10580,724,176,2,\N
10579,724,95,3,\N
10600,725,167,0,\N
10599,725,95,0,\N
10598,725,92,0,\N
10597,725,97,0,\N
10596,725,6,0,\N
10595,725,54,0,\N
10594,725,26,0,\N
10593,725,176,0,\N
10611,726,26,0,\N
10610,726,176,0,\N
10609,726,170,0,\N
10608,726,98,0,\N
10607,726,95,1,\N
10606,726,6,2,\N
10605,726,34,3,\N
10620,727,6,0,\N
10619,727,54,0,\N
10618,727,95,0,\N
10617,727,176,0,\N
10616,727,170,2,\N
10333,729,26,0,\N
10332,729,99,0,\N
10331,729,95,1,\N
10330,729,170,2,\N
10329,729,6,4,\N
10328,729,172,6,\N
10341,730,175,0,\N
10340,730,176,0,\N
10339,730,172,0,\N
10338,730,66,1,\N
10337,730,95,2,\N
10336,730,26,3,\N
10347,731,170,0,\N
10346,731,95,0,\N
10345,731,26,2,\N
10344,731,6,4,\N
10343,731,66,6,\N
10354,732,87,0,\N
10353,732,172,0,\N
10352,732,26,2,\N
10351,732,66,4,\N
10365,733,97,0,\N
10364,733,176,0,\N
10363,733,6,0,\N
10362,733,99,0,\N
10361,733,95,0,\N
10360,733,66,3,\N
10373,734,34,0,\N
10372,734,100,0,\N
10371,734,6,1,\N
10370,734,170,2,\N
10369,734,172,3,\N
10368,734,95,4,\N
10384,735,97,0,\N
10383,735,99,0,\N
10382,735,26,0,\N
10381,735,176,0,\N
10380,735,172,0,\N
10379,735,95,1,\N
10393,736,176,1,\N
10392,736,95,2,\N
10391,736,34,3,\N
10390,736,170,4,\N
10401,737,26,0,\N
10400,737,89,0,\N
10399,737,95,0,\N
10398,737,172,2,\N
10397,737,34,3,\N
10219,741,101,0,\N
10199,738,99,0,\N
10198,738,66,0,\N
10197,738,167,0,\N
10196,738,170,1,\N
10210,740,167,0,\N
10204,739,95,0,\N
10203,739,66,0,\N
10201,739,172,4,\N
10209,740,66,0,\N
10208,740,172,0,\N
10207,740,95,1,\N
10218,741,99,0,\N
10217,741,174,0,\N
10216,741,167,0,\N
10215,741,66,1,\N
10212,741,95,6,\N
10327,729,66,9,\N
10246,744,99,0,\N
10228,742,99,0,\N
10227,742,102,0,\N
10222,742,95,2,\N
10235,743,103,0,\N
10234,743,66,0,\N
10233,743,167,0,\N
10232,743,95,0,\N
10245,744,174,0,\N
10244,744,101,0,\N
10243,744,175,0,\N
10242,744,173,0,\N
10241,744,172,0,\N
10240,744,167,0,\N
10250,745,170,3,\N
10249,745,66,4,\N
10248,745,95,6,\N
10247,745,172,9,\N
10028,749,117,0,\N
10027,749,167,0,\N
10026,749,6,2,\N
10025,749,66,4,\N
10024,749,32,6,\N
10023,749,170,8,\N
9903,757,115,0,\N
9902,757,109,0,\N
9901,757,121,0,\N
9893,756,105,0,\N
9900,757,120,0,\N
9899,757,119,0,\N
9898,757,114,0,\N
10010,747,101,0,\N
10009,747,167,0,\N
10008,747,66,2,\N
10007,747,6,4,\N
10006,747,170,6,\N
10005,747,32,8,\N
10003,746,104,0,\N
10002,746,66,0,\N
10001,746,32,1,\N
10000,746,167,3,\N
9999,746,6,8,\N
9998,746,170,8,\N
9886,764,105,0,\N
9885,764,125,0,\N
9884,764,169,0,\N
9883,764,124,0,\N
9882,764,168,0,\N
9881,764,113,0,\N
9880,764,167,0,\N
9879,764,95,0,\N
9904,757,122,0,\N
9875,763,32,0,\N
9874,763,105,0,\N
9873,763,167,0,\N
9871,763,66,0,\N
9872,763,117,0,\N
9937,762,32,0,\N
9936,762,167,0,\N
9935,762,117,0,\N
9933,762,6,4,\N
9931,761,32,0,\N
9930,761,167,0,\N
9928,761,170,3,\N
9916,759,32,0,\N
9926,760,123,0,\N
9925,760,118,0,\N
9924,760,101,0,\N
9923,760,167,0,\N
9922,760,105,0,\N
9921,760,169,0,\N
9920,760,32,0,\N
9915,759,167,0,\N
9914,759,105,0,\N
10022,748,116,0,\N
9912,759,170,4,\N
9910,758,117,0,\N
9909,758,95,0,\N
9908,758,6,2,\N
9907,758,32,3,\N
9906,758,170,6,\N
9905,758,66,8,\N
9897,757,113,0,\N
9896,757,108,3,\N
9895,757,110,5,\N
9929,761,66,2,\N
9892,756,95,0,\N
9891,756,32,0,\N
9890,756,66,0,\N
9889,756,167,0,\N
9888,756,6,6,\N
9887,756,170,8,\N
9669,775,32,0,\N
9668,775,87,0,\N
9667,775,105,0,\N
9666,775,66,5,\N
9665,775,6,10,\N
9664,775,118,9,\N
9663,774,66,0,\N
9662,774,32,0,\N
9661,774,87,2,\N
9660,774,105,0,\N
9659,774,6,6,\N
9658,774,118,8,\N
9657,773,32,0,\N
9656,773,105,0,\N
9655,773,87,0,\N
9654,773,66,3,\N
9653,773,6,6,\N
9652,773,118,8,\N
9651,772,105,0,\N
9650,772,66,0,\N
9649,772,32,0,\N
9648,772,95,0,\N
9647,772,6,3,\N
9646,772,87,6,\N
9645,772,118,8,\N
9644,771,125,0,\N
9643,771,32,0,\N
9642,771,105,0,\N
9641,771,66,2,\N
9640,771,118,3,\N
9639,771,87,4,\N
9638,771,6,8,\N
9637,770,32,0,\N
9636,770,66,0,\N
9635,770,87,0,\N
9634,770,105,3,\N
9633,770,118,6,\N
9632,770,6,8,\N
9631,769,87,0,\N
9630,769,105,0,\N
9629,769,66,2,\N
9628,769,32,3,\N
9627,769,6,6,\N
9626,769,118,8,\N
9927,761,6,8,\N
9919,760,117,0,\N
9918,760,66,6,\N
9917,760,170,8,\N
9934,762,66,2,\N
9618,767,95,0,\N
9617,767,105,0,\N
9616,767,32,0,\N
9615,767,6,2,\N
9614,767,87,3,\N
9613,767,66,6,\N
9612,767,118,8,\N
9611,766,127,0,\N
9610,766,125,0,\N
9609,766,118,0,\N
9608,766,105,0,\N
9607,766,32,0,\N
9606,766,66,2,\N
9605,766,6,6,\N
9604,766,87,8,\N
9603,765,105,3,\N
9602,765,6,6,\N
9601,765,87,8,\N
11238,687,194,0,\N
11231,686,170,0,\N
11230,686,189,0,\N
11229,686,176,0,\N
11228,686,167,0,\N
11221,685,90,0,\N
11220,685,82,0,\N
11219,685,190,0,\N
11218,685,26,0,\N
11210,684,193,0,\N
11209,684,190,0,\N
11208,684,183,0,\N
11201,683,183,0,\N
11200,683,180,0,\N
11199,683,190,0,\N
11194,682,11,0,\N
11193,682,191,0,\N
11186,681,194,0,\N
11185,681,190,0,\N
11184,681,11,0,\N
11183,681,167,0,\N
11182,681,183,0,\N
11176,680,189,0,\N
11175,680,183,0,\N
11174,680,82,0,\N
11173,680,190,0,\N
11172,680,11,0,\N
11164,679,66,0,\N
11163,679,189,0,\N
11162,679,176,0,\N
11161,679,184,0,\N
11147,697,189,0,\N
11137,696,181,0,\N
11136,696,189,0,\N
11135,696,190,0,\N
11126,695,181,0,\N
11116,694,189,0,\N
11115,694,183,0,\N
11107,693,91,0,\N
11096,692,176,0,\N
11087,691,188,0,\N
11078,690,187,0,\N
11077,690,183,0,\N
11150,698,11,3,\N
11149,698,191,6,\N
11148,698,167,9,\N
11141,697,172,1,\N
11140,697,187,2,\N
11139,697,167,6,\N
11138,697,176,9,\N
11130,696,176,2,\N
11129,696,167,3,\N
11128,696,191,4,\N
11127,696,6,9,\N
11120,695,6,1,\N
11119,695,66,3,\N
11118,695,167,6,\N
11117,695,191,9,\N
11110,694,172,4,\N
11109,694,66,6,\N
11108,694,191,9,\N
11100,693,167,2,\N
11099,693,172,3,\N
11098,693,66,4,\N
11097,693,191,15,\N
11090,692,167,3,\N
11089,692,6,6,\N
11088,692,191,9,\N
11081,691,191,3,\N
11080,691,167,6,\N
11079,691,6,9,\N
11072,690,167,0,\N
11071,690,6,6,\N
11070,690,66,9,\N
10982,708,170,0,\N
10974,707,172,0,\N
10966,706,181,0,\N
10958,705,176,0,\N
10951,704,170,0,\N
10950,704,181,0,\N
10943,703,186,0,\N
10934,702,11,0,\N
10933,702,176,0,\N
10978,708,181,3,\N
10977,708,172,4,\N
10976,708,183,6,\N
10975,708,11,9,\N
10969,707,6,3,\N
10968,707,183,6,\N
10967,707,66,9,\N
10960,706,183,4,\N
10959,706,66,9,\N
10952,705,172,9,\N
10945,704,66,6,\N
10944,704,172,9,\N
10938,703,183,1,\N
10937,703,6,4,\N
10936,703,66,6,\N
10935,703,172,9,\N
10928,702,66,6,\N
10927,702,172,9,\N
10921,701,170,4,\N
10920,701,66,6,\N
10919,701,172,9,\N
10912,700,6,6,\N
10911,700,66,9,\N
10905,699,185,0,\N
10904,699,176,0,\N
10903,699,51,0,\N
10902,699,182,0,\N
10901,699,183,0,\N
10900,699,181,0,\N
10899,699,170,2,\N
10898,699,66,4,\N
10897,699,6,6,\N
10896,699,172,9,\N
10807,718,176,0,\N
10790,716,11,0,\N
10789,716,96,0,\N
10780,715,172,0,\N
10772,714,92,0,\N
10763,713,182,0,\N
10762,713,176,0,\N
10754,712,181,0,\N
10753,712,94,0,\N
10746,711,176,0,\N
10745,711,92,0,\N
10738,710,95,0,\N
10730,709,92,0,\N
10729,709,94,0,\N
10802,718,172,3,\N
10801,718,6,6,\N
10800,718,183,9,\N
10793,717,181,4,\N
10792,717,6,6,\N
10791,717,66,9,\N
10783,716,66,3,\N
10782,716,170,6,\N
10781,716,6,9,\N
10774,715,66,6,\N
10773,715,6,9,\N
10766,714,181,3,\N
10765,714,66,6,\N
10764,714,6,9,\N
10756,713,66,6,\N
10755,713,172,9,\N
10748,712,66,6,\N
10747,712,183,9,\N
10740,711,170,6,\N
10739,711,172,9,\N
10733,710,66,3,\N
10732,710,6,6,\N
10731,710,172,9,\N
10724,709,172,4,\N
10723,709,66,9,\N
10622,727,32,0,\N
10621,727,26,0,\N
10612,726,54,0,\N
10602,725,173,0,\N
10601,725,179,0,\N
10587,724,54,0,\N
10586,724,177,0,\N
10575,723,54,0,\N
10574,723,86,0,\N
10562,722,86,0,\N
10561,722,54,0,\N
10551,721,92,0,\N
10540,720,94,0,\N
10539,720,54,0,\N
10529,719,95,0,\N
10528,719,86,0,\N
10634,728,26,0,\N
10633,728,176,0,\N
10632,728,51,0,\N
10631,728,180,0,\N
10630,728,167,0,\N
10629,728,89,0,\N
10628,728,95,0,\N
10627,728,6,2,\N
10626,728,170,3,\N
10625,728,66,4,\N
10624,728,34,6,\N
10623,728,172,9,\N
10615,727,66,4,\N
10614,727,34,6,\N
10613,727,172,9,\N
10604,726,172,4,\N
10603,726,66,9,\N
10592,725,34,2,\N
10591,725,94,3,\N
10590,725,170,4,\N
10589,725,66,6,\N
10588,725,172,9,\N
10578,724,66,4,\N
10577,724,172,6,\N
10576,724,6,9,\N
10566,723,176,1,\N
10565,723,66,4,\N
10564,723,6,6,\N
10563,723,172,9,\N
10554,722,66,0,\N
10553,722,170,6,\N
10552,722,172,9,\N
10544,721,94,3,\N
10543,721,6,4,\N
10542,721,34,6,\N
10541,721,172,9,\N
10531,720,170,6,\N
10530,720,172,9,\N
10521,719,6,3,\N
10520,719,170,4,\N
10519,719,66,9,\N
10403,737,99,0,\N
10402,737,178,0,\N
10394,736,26,0,\N
10387,735,177,0,\N
10386,735,86,0,\N
10385,735,174,0,\N
10375,734,176,0,\N
10374,734,97,0,\N
10356,732,32,0,\N
10355,732,176,0,\N
10348,731,176,0,\N
10396,737,170,6,\N
10395,737,66,9,\N
10389,736,66,6,\N
10388,736,172,9,\N
10378,735,6,3,\N
10377,735,170,4,\N
10376,735,66,9,\N
10367,734,26,6,\N
10366,734,66,9,\N
10359,733,170,4,\N
10358,733,26,6,\N
10357,733,172,9,\N
10350,732,170,6,\N
10349,732,95,9,\N
10342,731,172,9,\N
10335,730,6,6,\N
10334,730,170,9,\N
10239,744,66,2,\N
10226,742,97,0,\N
10225,742,167,0,\N
10224,742,172,0,\N
10214,741,170,2,\N
10206,740,170,2,\N
10238,744,170,4,\N
10237,744,95,6,\N
10236,744,6,9,\N
10231,743,170,2,\N
10230,743,6,6,\N
10229,743,172,9,\N
10223,742,66,0,\N
10221,742,170,4,\N
10220,742,6,19,\N
10213,741,172,4,\N
10211,741,6,9,\N
10205,740,6,9,\N
10202,739,170,1,\N
10200,739,6,9,\N
10195,738,95,2,\N
10194,738,6,6,\N
10193,738,172,9,\N
10070,755,105,0,\N
10069,755,171,0,\N
10063,754,105,0,\N
10062,754,167,0,\N
10055,753,66,0,\N
10050,752,171,0,\N
10049,752,167,0,\N
10042,751,106,0,\N
10041,751,118,0,\N
10029,749,106,0,\N
10012,747,171,0,\N
10011,747,106,0,\N
10004,746,105,0,\N
10021,748,115,0,\N
10020,748,114,0,\N
10019,748,113,0,\N
10018,748,112,0,\N
10017,748,111,1,\N
10016,748,110,2,\N
10015,748,109,3,\N
10014,748,108,4,\N
10013,748,107,8,\N
9894,757,107,8,\N
9911,759,6,8,\N
9878,764,32,2,\N
9877,764,6,4,\N
9876,764,170,8,\N
9870,763,6,6,\N
9869,763,170,8,\N
9932,762,170,8,\N
10068,755,106,0,\N
10067,755,167,0,\N
10066,755,66,2,\N
10065,755,170,4,\N
10064,755,32,8,\N
10061,754,101,0,\N
10060,754,104,0,\N
10059,754,170,0,\N
10058,754,95,1,\N
10057,754,171,3,\N
10056,754,6,8,\N
10054,753,167,0,\N
10053,753,6,3,\N
10052,753,32,4,\N
10051,753,170,8,\N
10048,752,101,0,\N
10047,752,117,0,\N
10046,752,66,0,\N
10045,752,6,1,\N
10044,752,32,6,\N
10043,752,170,8,\N
10040,751,171,0,\N
10039,751,66,0,\N
10038,751,6,0,\N
10037,751,167,0,\N
10036,751,32,2,\N
10035,751,170,8,\N
10034,750,106,0,\N
10033,750,66,0,\N
10032,750,32,2,\N
10031,750,6,3,\N
10030,750,170,8,\N
11239,687,190,0,\N
11246,688,66,0,\N
11247,688,190,0,\N
11248,688,194,0,\N
11256,689,194,0,\N
11257,689,176,0,\N
11258,689,189,0,\N
11266,667,183,0,\N
11267,667,190,0,\N
11268,667,89,0,\N
11269,667,170,0,\N
11270,667,66,0,\N
11271,667,195,0,\N
11278,668,66,0,\N
11279,668,191,0,\N
11286,669,190,0,\N
11287,669,191,0,\N
11288,669,196,0,\N
11289,669,194,0,\N
11297,670,11,0,\N
11298,670,191,0,\N
11299,670,194,0,\N
11306,671,180,0,\N
11307,671,11,0,\N
11308,671,187,0,\N
11309,671,195,0,\N
11317,672,180,0,\N
11318,672,191,0,\N
11326,673,195,0,\N
11327,673,82,0,\N
11328,673,190,0,\N
11329,673,194,0,\N
11337,674,26,0,\N
11338,674,1,0,\N
11339,674,82,0,\N
11340,674,195,0,\N
11341,674,11,0,\N
11348,675,180,0,\N
11349,675,191,0,\N
11350,675,11,0,\N
11351,675,190,0,\N
11352,675,195,0,\N
11359,676,6,0,\N
11360,676,191,0,\N
11361,676,11,0,\N
11362,676,194,0,\N
11369,677,195,0,\N
11370,677,191,0,\N
11371,677,194,0,\N
11372,677,6,0,\N
11373,677,82,0,\N
11380,678,82,0,\N
11381,678,191,0,\N
11382,678,6,0,\N
11523,656,66,0,\N
11521,656,180,6,\N
11528,657,187,6,\N
11534,658,182,6,\N
11541,659,180,6,\N
11547,660,182,4,\N
