name,x,y,dist2HW,cc
Udit Saxena,7.694458562883214,2.3031108837790493,2,62781.99999999999
Stephen Tu,7.806423900684939,2.440559768122125,2,62781.99999999999
Jaskaran Singh,6.992173402971633,2.234529407594145,2,62781.99999999999
Hritik Jain,7.304018783657396,2.557464836539201,2,62781.99999999999
Vladimir Glazachev,6.979048819962032,2.095113202884605,2,62781.99999999999
Qiaoan Chen,7.657295787347553,2.3105380099460695,2,62781.99999999999
Janzen Brewer,7.341895148628339,2.298389007842681,2,62781.99999999999
Trung Dinh,7.425343925916879,2.2572601499069296,2,62781.99999999999
Tham Ngap Wei,7.11249780814298,2.0588021140604433,2,62781.99999999999
Grzegorz Krajewski,7.639721939263413,2.5711014005492765,2,62781.99999999999
Joseph Mariadassou,7.55504828736435,2.35718295561625,2,62781.99999999999
Pavel Zhigulin,7.85299676862573,2.3990188381777973,2,62781.99999999999
Andy Fang,7.311995909692118,2.1397234500038373,2,62781.99999999999
Barak Pearlmutter,7.042427791365183,2.219937152131336,2,62781.99999999999
Ivari Horm,7.222873016882724,2.503675118896573,2,62781.99999999999
Dhawal Arora,7.850706812455777,2.345828809959583,2,62781.99999999999
Alexander Leinoff,7.943393715105123,2.387913673742056,2,62781.99999999999
Palash Ahuja,7.450002266118813,2.5474445236612624,2,62781.99999999999
Yannis Mentekidis,7.020402175298364,2.3139623064342234,2,62781.99999999999
Ranjan Mondal,7.115359110505794,2.329938834388471,2,62781.99999999999
Mikhail Lozhnikov,7.97917945435551,2.4470806929801565,2,62781.99999999999
Marcos Pividori,7.414872089808174,2.52792284857523,2,62781.99999999999
Keon Kim,7.466462498279643,2.3791086193774977,2,62781.99999999999
Nilay Jain,7.135115388581219,2.138869848875894,2,62781.99999999999
Peter Lehner,7.133773366433506,2.40969874180438,2,62781.99999999999
Anuraj Kanodia,7.759344877382433,2.320804878724149,2,62781.99999999999
Ivan Georgiev,7.074369401279319,2.358925949743232,2,62781.99999999999
Shikhar Bhardwaj,7.27812837486666,2.53588641157437,2,62781.99999999999
Yashu Seth,7.129992012266028,2.442578203399884,2,62781.99999999999
Mike Izbicki,7.494171816922345,2.5831512307806137,2,62781.99999999999
Sudhanshu Ranjan,7.747993744944628,2.3934936134512483,2,62781.99999999999
Piyush Jaiswal,7.027229081197131,2.0476612306685977,2,62781.99999999999
Dinesh Raj,7.875915168744732,2.4789862652080368,2,62781.99999999999
Vivek Pal,7.0550785373716725,2.318620596622319,2,62781.99999999999
Prasanna Patil,7.185286676887275,2.4864253501331754,2,62781.99999999999
Lakshya Agrawal,7.977181816857987,2.397444622564692,2,62781.99999999999
Praveen Ch,7.829248302275647,2.4873574869780746,2,62781.99999999999
Kirill Mishchenko,7.493035484041741,2.50964275884251,2,62781.99999999999
Abhinav Moudgil,7.486613693863734,2.2743245667933194,2,62781.99999999999
Thyrix Yang,7.223941674548025,2.1364556419288614,2,62781.99999999999
Sagar B Hathwar,7.177004927378922,2.1033463831871915,2,62781.99999999999
Nishanth Hegde,7.634012535716483,2.3700379187409113,2,62781.99999999999
Parminder Singh,7.9537043097121325,2.4668253987502986,2,62781.99999999999
Franciszek Stokowacki,7.097179525329855,2.1033844195874676,2,62781.99999999999
Samikshya Chand,7.74536511797046,2.4968272131168368,2,62781.99999999999
N Rajiv Vaidyanathan,7.009993914311866,2.201530296054884,2,62781.99999999999
Kartik Nighania,6.983707226613073,2.1847445128136598,2,62781.99999999999
Eugene Freyman,7.041457159594874,2.134347823788431,2,62781.99999999999
Manish Kumar,7.805449170860409,2.333209363766056,2,62781.99999999999
Haritha Sreedharan Nair,7.9173152637659685,2.4361073647880103,2,62781.99999999999
Sourabh Varshney,7.9165478914491825,2.367982996831704,2,62781.99999999999
Projyal Dev,7.530449210843319,2.243190491534408,2,62781.99999999999
Nikhil Goel,7.391028898070443,2.3534587986646693,2,62781.99999999999
Shikhar Jaiswal,6.9793070427767265,2.06289368709614,2,62781.99999999999
B Kartheek Reddy,7.210408651837688,2.442934532471986,2,62781.99999999999
Atharva Khandait,7.360188323099514,2.431173785345305,2,62781.99999999999
Wenhao Huang,7.603090520053814,2.5528270678076614,2,62781.99999999999
Roberto Hueso,7.567963565921955,2.5710498766557643,2,62781.99999999999
Prabhat Sharma,7.993520772239749,2.422056535893043,2,62781.99999999999
Tan Jun An,7.1648682515392315,2.452689517870153,2,62781.99999999999
Moksh Jain,7.2894368788038015,2.4327933956840613,2,62781.99999999999
Manthan-R-Sheth,7.208240979752523,2.3712472983643478,2,62781.99999999999
Namrata Mukhija,7.589026177630952,2.307874660588889,2,62781.99999999999
Thanasis Mattas,6.978927520852877,2.1497831888510643,2,62781.99999999999
Shashank Shekhar,7.765458711358169,2.5501256255970817,2,62781.99999999999
Yasmine Dumouchel,7.866431934317348,2.438694140498368,2,62781.99999999999
German Lancioni,7.361520135977924,2.1601524359647795,2,62781.99999999999
Arash Abghari,7.724733320192884,2.3347822971337666,2,62781.99999999999
Ayush Chamoli,7.332331071728664,2.557299166363293,2,62781.99999999999
Tommi Laivamaa,7.420951001772158,2.409467165462496,2,62781.99999999999
Kim Sangyeon,7.156942188755131,2.3763718153737208,2,62781.99999999999
Niteya Shah,7.790637670834053,2.371059998081604,2,62781.99999999999
Toshal Agrawal,7.137958874842452,2.0319107136956047,2,62781.99999999999
Dan Timson,7.220654590192813,2.2521433809407463,2,62781.99999999999
Miguel Canteras,7.093155461426974,2.009160839378782,2,62781.99999999999
Bishwa Karki,7.5303259704774055,2.577495784161759,2,62781.99999999999
Mehul Kumar Nirala,7.549787768943187,2.5051011878171447,2,62781.99999999999
Heet Sankesara,7.051942197940651,2.0023016224198895,2,62781.99999999999
Jeffin Sam,7.355803085287411,2.574537625338276,2,62781.99999999999
Vikas S Shetty,7.891203346705266,2.3790881106751867,2,62781.99999999999
Khizir Siddiqui,7.072937342419277,2.391732575714826,2,62781.99999999999
Tejasvi Tomar,7.047010708658476,2.276539110421329,2,62781.99999999999
Jai Agarwal,7.59656676334076,2.407177372538485,2,62781.99999999999
Ziyang Jiang,7.362496982132516,2.5194872845217184,2,62781.99999999999
Rohit Kartik,7.189950676683129,2.3212354174372933,2,62781.99999999999
Aditya Viki,7.3971946952077445,2.191105869561216,2,62781.99999999999
Kartik Dutt,7.042384511028188,2.3538487176261187,2,62781.99999999999
Suryoday Basak,7.728308522885878,2.5449735626829293,2,62781.99999999999
Sriram S K,7.230226104528186,2.088554331240376,2,62781.99999999999
Manoranjan Kumar Bharti Nakul Bharti,7.550511528737851,2.4326431574448804,2,62781.99999999999
Saraansh Tandon,7.099683139734351,2.4032029569513944,2,62781.99999999999
Gaurav Singh,7.798477528875341,2.514589162315243,2,62781.99999999999
Lakshya Ojha,7.421008992382118,2.3131973832820667,2,62781.99999999999
Bisakh Mondal,7.603243560305487,2.492440696190596,2,62781.99999999999
Benson Muite,7.659192585901493,2.5463053503861914,2,62781.99999999999
Sarthak Bhardwaj,7.305204884538882,2.5065873790821396,2,62781.99999999999
Aakash Kaushik,7.701372700528236,2.5643764185235494,2,62781.99999999999
Anush Kini,7.324952877356948,2.195857650597941,2,62781.99999999999
Nippun Sharma,7.453093071683129,2.5880569844964403,2,62781.99999999999
Rishabh Garg,7.385107207818797,2.5778164913355264,2,62781.99999999999
Sudhakar Brar,7.176776318508251,2.0593554188463123,2,62781.99999999999
Alex Nguyen,7.460693191412591,2.4671978910488117,2,62781.99999999999
Gaurav Ghati,7.620083921813281,2.2725330539520634,2,62781.99999999999
Anmolpreet Singh,7.257534891625659,2.4675228984401123,2,62781.99999999999
Anjishnu Mukherjee,7.0697524619054315,2.03719264866987,2,62781.99999999999
Omar Shrit,7.330620830448621,2.4696726348991302,2,62781.99999999999
Tru Hoang,7.674579623952548,2.4995763361543233,2,62781.99999999999
Mark Fischinger,7.089595684283002,2.162274059432137,2,62781.99999999999
Muhammad Fawwaz Mayda,7.367290325408126,2.249667618458595,2,62781.99999999999
Roshan Nrusing Swain,6.994457651279895,2.0398623600625774,2,62781.99999999999
Suvarsha Chennareddy,7.294885645481283,2.350968686931061,2,62781.99999999999
Shubham Agrawal,7.813315326688143,2.540524450357235,2,62781.99999999999
Sri Madhan M,7.666400243482235,2.434029373904328,2,62781.99999999999
Zhuojin Liu,7.691866411302249,2.381638990481007,2,62781.99999999999
Richel Bilderbeek,7.01778219945606,1.8072791677864153,2,62270
Chetan Pandey,7.341557580875151,2.3764083967066156,2,62781.99999999999
Andre Maletzke,12.072139096142871,-1.237744049729494,4,91326
Everton Cherman,12.333501548791682,-0.674050161575509,4,91326
Denis Dos Reis,12.227396874961972,-0.9270933795665945,4,91326
Gustavo Batista,10.242756416074004,-1.1694173827911543,3,75911
Julia Schiffner,6.274974159587671,0.5575310301601459,2,68087
Zachary Jones,6.2507282418055325,0.6642308822513788,2,68087
Mason Gallo,6.341630059903946,0.329117975855661,2,68087
Erich Studerus,6.3209935465350116,0.38381211069318066,2,68087
Leonard Judt,6.256938204183147,0.6332813014481725,2,68087
Tobias Kuehn,6.2666681732353116,0.5817153280417141,2,68087
Florian Fendt,6.308135772705957,0.43708565206795585,2,68087
Xudong Sun,6.256688217556596,0.6033125342483256,2,68086
Bruno Vieira,6.281833599427965,0.5321048999148947,2,68087
Laura Beggel,6.296769135648593,0.4640860160873979,2,68087
Quay Au,6.302208051282343,0.9365336974606405,2,67371
Stefan Coors,6.305584842461623,0.9126615645444494,2,67371
Steve Bronder,6.396806302162862,1.1739350153768868,2,67152
Alexander Engelhardt,6.3290843396862435,0.35617839971971194,2,68087
Annette Spooner,6.306651686542708,0.4088544364270271,2,68087
Sebastian Fischer,6.231476272599369,0.8345659838332072,2,67689
Sonabend Raphael,5.874847241312204,1.084251065375411,2,70704
Wei Siyi,5.876419018142068,1.0325637819350646,2,70715
Sebastian Gruber,4.475728790408154,0.8593022041667798,3,80504
Julia Moosbauer,4.47088594332892,0.9677838376360995,3,80504
Laurens Tetzlaff,7.891820957346226,5.015046266731054,3,82179
Jannes Muenchow,6.728850733753854,0.08267010078506469,2,65564
Daniel Schalk,5.875020155369236,0.9462397704173958,2,70715
Marie K. Deserno,4.474516074329234,2.6207304416281683,4,81128
Laura F. Bringmann,4.546795661073503,2.7828434495132286,4,81128
Myrthe Veenman,4.7901609583055444,0.8973877382649854,3,77894
Marc Lavielle,8.715352498661277,1.6219265686744109,1,58984.00000000001
Esther Ilinca,10.683159481856869,2.2368655304228597,2,74400
Raphael Kuate,10.73372213120932,2.131464094624026,2,74400
Todd Gedamke,7.128561673402471,-3.4296817248570086,4,89977
Amy Then,7.451700257597337,-3.479577348344973,4,89977
P. M. E. Altham,5.835928477868392,-1.6366542791459564,3,81023
Fabien Laporte,4.165936932513261,4.826609545924549,4,99228.00000000001
Wei Guo,11.955175806924533,-0.01798671414940157,3,84155
Kathleen Merikangas,12.01167573174162,0.2611741340442108,3,84155
Kengo Nagashima,7.123856455787014,-7.922280294406802,8,148378
Yasunori Sato,5.815019799368127,-8.793643788080713,9,163795
Pierre Alquier,2.038127604135566,0.6344938909400428,5,106277
Badr-Eddine Cherief-Abdellatif,2.0183326403551316,1.0753414650532986,5,106277
Xuan Li,11.115993591675675,4.810167419028993,4,93353
Yuejiao Fu,10.768296998405292,5.090249965373249,4,93353
Xiaogang Wang,10.57949984440447,5.221238169689093,4,93353
Yong Chen,5.2276830640357455,-1.0272224688011076,3,78602
Xiao Su,4.936119802881619,-0.5835277081568073,3,78758
Jiajie Chen,5.3163841971458075,-1.1316410458766006,3,78637
Wenli Tang,6.80427984002704,-0.9601611139555921,3,71390
Robin Ristl,11.513896123075886,1.257795318981865,3,78861
Zhian Kamvar,10.563256404083912,1.0626194857917577,3,73246
Thierry Gosselin,10.560975291479917,1.1041889357818628,3,73246
Julia Dedic,6.489785645232702,-0.5004396842236101,3,71432
Brian Matthew Lang,6.37778502179101,-0.37905588837982124,3,71432
Liming Li,6.279529088158726,-0.2117665561272818,3,71428
Ya Wang,6.44103979571909,-0.45298704946013874,3,71432
Boehringer Ingelheim Ltd.,6.305559615651653,-0.26080543730063593,3,71431
Gilead Sciences,6.409395007857182,-0.4147381853394219,3,71432
Dohme,6.352055954978389,-0.34727006612674666,3,71432
Jekaterina Zukovska,9.624830547287388,5.651754025820423,4,92635
Marie Du Roy De Chaumaray,0.8051273946946002,2.526231241399697,6,123115
Jyrki Mottonen,8.79071563945467,3.4263353733029596,2,69047
Wen Qu,9.432099280900232,-4.62210728988144,5,105151
David Van Dyk,5.897023202126017,-1.3000579894469029,3,78335
Hubert Jin,5.679028337934065,-1.0788414033740328,3,78335
Ricardo Pio Monti,2.6363654282526254,3.980685654519608,5,106765
Daniel Mcglinn,6.655600824047938,0.010389371514834513,2,65881
Xiao Xiao,5.616937147208384,-1.6583081999926672,3,81211
Brian Mcgill,5.759550213130364,-1.7732313076625008,3,81211
Felix May,5.9111170922374665,-1.8875849568519363,3,81211
Thore Engel,5.557564625786172,-1.6085982392959197,3,81211
Caroline Oliver,5.388213314060622,-1.448071846042751,3,81211
Shane Blowes,5.838231644092347,-1.8332950350602455,3,81211
Oliver Purschke,5.4986277901545835,-1.5557769218255337,3,81211
Nicholas Gotelli,5.687763196298633,-1.7171248210278438,3,81211
Jon Chase,5.441548469795973,-1.5022261072206742,3,81211
Noam Finkelstein,9.145777578833469,1.0097982732193025,1,60929
Lukasz Bartnik,9.14163053640791,1.044750114780535,1,60929
Siqi Zhang,8.156275333039817,-0.7644650021434936,2,65700
Rishabh Gupta,12.112302230986328,2.15802076589926,3,86842
Katelyn Queen,11.041838618318973,-1.562077989531539,3,83878
Magda Tatarynowicz,5.46837011542951,-1.338980696860991,3,80034
Kamil Romaszko,5.392562564621001,-1.2588488487817462,3,80034
Mateusz Urbanski,5.614309487277779,-1.4851127506371828,3,80034
Elizabeth Freeman,2.5588640538569285,-0.37065586412983914,5,102012
Benjamin Elbers,7.024993202099324,-0.8472432293441159,2,68582
Business Science,9.84311829682755,-2.0977630221764625,3,81659
Peter Hurford,10.153605476297026,-0.1452816967942509,2,70072
Lukas Jung,10.855607560799935,-2.0031150904625568,3,85984
Delaney Moran,10.451277354603699,-0.44585319896800246,2,72975
Will Hopper,10.537176434171668,-0.2682539327828642,2,72975
Wayne Ndlovu,10.657586627547019,0.0969879049031712,2,72975
Catherine Peppers,10.520688129239735,-0.30224553847442165,2,72975
Annah Mutaya,10.237024641641144,-0.7942638362724773,2,72975
Anushree Goswami,10.493560302854561,-0.36249060199478295,2,72975
Clara Li,10.603743962523186,-0.09476793538547944,2,72975
Caroline Mckenna,10.480040303457297,-0.39072304610682695,2,72975
Catherine Park,10.581350738607174,-0.1555182686620724,2,72975
Abbie Benfield,10.508779392487034,-0.3342326140996999,2,72975
Georgia Gans,10.268499472082247,-0.7511029155944041,2,72975
Kacey Jean-Jacques,10.423010422969964,-0.5094761850022002,2,72975
Swaha Bhattacharya,10.329054367160298,-0.663327310981063,2,72975
Vivian Almaraz,10.624172109070706,-0.03245937337438074,2,72975
Elle Jo Whalen,10.61338448845065,-0.06389875357044163,2,72975
Michelle Flesaker,10.571259580050265,-0.18448155812356065,2,72975
Irene Foster,10.649700456005833,0.06244805962386704,2,72975
Benjamin Bruncati,10.633748750263495,-0.0018817592043970629,2,72975
Quinn White,10.642372823016226,0.030425094048023914,2,72975
Katelyn Diaz,10.46541323522916,-0.41845153646886135,2,72975
Rose Porta,10.410511563013287,-0.5363264429993388,2,72975
Renee Wu,10.200388839529234,-0.8411876563521283,2,72975
Arris Moise,10.592468106253119,-0.12619293547375768,2,72975
Kate Phan,10.378894630302007,-0.5866096298142428,2,72975
Grace Hartley,10.550292071960133,-0.23850414261651945,2,72975
Silas Weden,10.358985673076486,-0.6162381078644057,2,72975
Emma Vejcik,10.5612145330905,-0.2123663105619772,2,72975
Nikki Schuldt,10.313948625526187,-0.6859129519473809,2,72975
Tess Goldmann,10.395609374978152,-0.562410592611384,2,72975
Hongtong Lin,10.252905150012996,-0.7724558337709221,2,72975
Elina Gordon-Halpern,10.1804555470581,-0.8655099718655836,2,72975
Haley Schmidt,10.21961763070291,-0.8180096014144163,2,72975
Fang Wan,11.646162130779901,2.9381440042491693,3,84660
Beat Hulliger,9.281401971769846,4.464729356234522,3,79203
Martin Sterchi,9.121034211942359,4.527905936653508,3,79203
Tobias Schoch,8.09151024475751,2.8128012965164673,2,63786.99999999999
Leah Wasser,5.546528494294413,-0.3237364396609208,3,74144
Jeff Hanson,5.511808444509967,-0.2540249258173554,3,74144
Alex Gold,9.16654676626581,-1.0706422934783635,2,70402
Nat Olin,8.052417992659544,-1.3714805800390801,2,70661
Ronald Hochreiter,7.308695887516579,4.375401500617197,3,76458
Emmanuelle Claeys,6.06898020345255,-2.593326051539178,4,86900
Bernhard Compton,8.019791106755168,2.3063988030255667,2,63813
Marcel Dettling,8.372566610019408,2.3069257053740824,2,62026.00000000001
Alexandre Hainard,7.187521732491761,1.9456937064992375,2,63653
Frederique Lisacek,7.349914270903956,2.07326565799993,2,63653
Michal Majka,7.682655920240848,2.2403591125569005,2,63811
Dan Putler,8.054981101956315,1.9710138357121012,2,59413
Jean-Charles Sanchez,7.2887615381683695,2.0290440619015313,2,63653
Natalia Tiberti,7.2361505733383265,1.9867573445465314,2,63653
Natacha Turck,7.150994155254767,1.9067194968967764,2,63653
Robin Xavier,8.163083862076139,2.32237805739233,2,63813
L. Andries Van Der Ark,5.115583496424102,4.1904909707705444,4,87105
Letty Koopman,5.373350445707445,4.406972919495894,4,87105
J. Hendrik Straat,5.2480196949525455,4.305569599809436,4,87105
Brett Mcclintock,10.024702156970628,4.157401061861485,3,79503
Vincent Bonhomme,5.222705169005745,2.6156920045398477,3,77601
Raymond Kan,12.167439399197875,4.127395662490629,4,96235
Rich Harris,8.296316207417693,-1.8616516393760165,3,74037
Lionel Tzatzkin,8.351941646948804,-1.859535141472704,3,74037
Andrei Kashcha,7.6135148965912816,-1.207059363709197,2,70155
Vitaly Puzrin,8.662553637591452,-1.8136128236778042,3,74037
Alex Kocharin,8.53326645435502,-1.836582725731891,3,74037
John Schlinkert,8.20070807236285,-1.8583274440943567,3,74033
Kyle Fox,7.844273743248294,-1.8659943897250892,3,74177
Nico Keiser,12.39175850831469,0.5206206756036756,3,87805
Gabriel Terraz,6.284972187620942,4.5504896713563845,3,81709
Fabrice Vavre,6.548854857935257,4.669667007905995,3,81709
Mitchell Weggemans,8.019362228909074,3.2916730485938506,3,68313
Hannes Muehleisen,8.088995046729027,3.2811450455873614,3,68313
Tan Tran,9.127783238173762,-1.6738161812297594,2,74472
Mark Greenwood,9.341399494578969,-3.288551227017696,3,89823
Christian Rohrbeck,12.274856445691157,0.6102422744984907,3,87599
Marlon E. Cobos,5.832435072198828,-3.6130227740555254,4,95751
