response_id,main_branch,age,remote_work,ed_level,years_code,years_code_pro,dev_type,org_size,purchase_influence,buildvs_buy,country,currency,comp_total,so_visit_freq,so_account,so_part_freq,so_comm,ai_select,ai_sent,ai_acc,ai_complex,ai_threat,survey_length,survey_ease,converted_comp_yearly,r_used,r_want_to_use
26550,2,1,1,2,4,NA,16,NA,NA,NA,Singapore,NA,NA,2,3,4,6,3,1,5,2,1,2,2,NA,0,0
26551,1,2,3,2,12,6,12,6,3,1,India,INR	Indian rupee,3750000,3,3,1,6,3,1,5,2,2,2,2,44863,0,0
26552,1,2,2,2,11,5,16,4,3,1,Kenya,USD	United States dollar,35000,3,3,1,6,3,5,5,2,1,1,3,35000,0,0
26553,1,2,1,2,10,5,17,6,3,1,India,INR	Indian rupee,1100000,2,3,1,6,3,1,5,2,2,1,3,13160,0,0
26554,2,1,NA,2,4,NA,33,NA,NA,NA,India,NA,NA,4,1,NA,2,3,2,5,2,2,1,2,NA,0,0
26555,1,2,1,7,14,13,14,4,3,2,Poland,PLN	Polish zloty,277000,1,3,5,1,1,NA,NA,NA,NA,1,3,68548,0,0
26556,2,1,NA,6,5,NA,33,NA,NA,NA,Poland,NA,NA,1,3,4,3,3,1,1,1,2,1,3,NA,0,0
26557,4,2,1,6,6,NA,15,NA,NA,NA,Jamaica,NA,NA,4,3,4,1,3,5,2,5,1,1,2,NA,0,NA
26558,1,2,1,3,14,10,12,4,2,1,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,85000,3,1,NA,3,1,NA,NA,NA,NA,1,3,108280,0,0
26559,1,3,3,3,25,21,16,3,3,2,France,EUR European Euro,70000,3,3,2,5,1,NA,NA,NA,NA,1,2,75184,0,0
26560,1,1,2,2,7,1,15,1,2,NA,India,INR	Indian rupee,NA,3,3,5,5,3,5,2,2,2,1,2,NA,0,0
26561,1,2,3,3,5,4,6,7,3,NA,Canada,CAD	Canadian dollar,130000,2,3,5,6,1,NA,NA,NA,NA,1,3,94501,0,0
26562,1,2,2,3,7,5,12,1,2,1,China,CNY	Chinese Yuan Renminbi,NA,1,3,4,1,2,4,NA,NA,2,NA,NA,NA,0,NA
26563,1,1,1,6,4,0,15,3,3,1,Germany,EUR European Euro,21600,3,3,3,6,3,1,4,4,1,1,1,23200,0,0
26564,3,1,2,1,6,3,18,5,2,2,Bangladesh,BDT	Bangladeshi taka,NA,3,3,1,5,3,1,5,2,2,1,3,NA,0,0
26565,1,1,3,2,8,4,12,4,2,3,Ukraine,USD	United States dollar,NA,1,1,NA,2,3,1,5,3,3,2,3,NA,0,0
26566,1,2,1,3,6,3,15,4,2,3,India,INR	Indian rupee,1000000,5,3,5,5,3,1,5,3,1,1,3,11963,0,0
26567,1,4,3,2,18,14,13,5,3,3,Russian Federation,RUB	Russian ruble,2640000,1,3,4,3,1,NA,NA,NA,NA,1,3,29580,0,0
26568,4,8,NA,6,5,NA,33,NA,NA,NA,France,NA,NA,3,3,4,3,3,1,5,2,1,1,2,NA,0,0
26569,1,2,2,2,6,2,16,5,3,NA,Netherlands,EUR European Euro,19700,1,3,5,6,3,1,4,4,2,1,2,21159,0,0
26570,1,1,3,6,11,2,16,5,1,1,Romania,RON	Romanian leu,NA,2,3,5,3,1,NA,NA,NA,NA,1,2,NA,0,0
26571,1,3,3,2,28,20,12,8,2,1,Belarus,BYN	Belarusian ruble,NA,3,3,4,2,3,5,5,2,3,2,3,NA,NA,NA
26572,1,3,3,2,22,16,4,1,2,1,Ukraine,USD	United States dollar,72000,1,3,5,1,3,5,4,3,2,2,3,72000,0,0
26573,1,3,2,5,20,14,6,6,3,2,Israel,ILS	Israeli new shekel,4800000,3,3,5,1,3,5,5,2,2,2,3,1295242,0,0
26574,1,2,3,2,6,4,12,4,3,2,India,INR	Indian rupee,1400000,5,3,4,6,3,1,3,2,1,1,3,16749,0,0
26575,4,8,NA,6,4,NA,33,NA,NA,NA,Romania,NA,NA,1,3,NA,2,3,1,5,2,2,1,3,NA,0,0
26576,3,4,1,3,26,21,21,10,1,2,Greece,EUR European Euro,15000,3,3,1,6,1,NA,NA,NA,NA,1,3,16111,0,0
26577,1,3,1,3,NA,NA,11,5,3,3,Israel,ILS	Israeli new shekel,NA,2,3,5,1,3,2,5,1,2,NA,NA,NA,0,NA
26578,1,2,3,3,5,3,12,4,2,3,Ukraine,EUR European Euro,51600,3,1,NA,6,1,NA,NA,NA,NA,1,3,55422,0,0
26579,3,3,1,5,16,16,1,8,3,2,France,EUR European Euro,28000,2,3,4,3,2,5,NA,NA,2,1,3,30074,1,1
26580,1,1,2,2,5,3,16,2,3,1,Germany,EUR European Euro,48000,3,3,5,6,3,2,4,4,2,1,2,51555,0,0
26581,3,3,3,2,10,6,17,6,2,NA,Uganda,UAH	Ukrainian hryvnia,1400000,2,3,5,1,2,4,NA,NA,1,1,3,34557,0,0
26582,3,1,NA,2,5,NA,33,NA,NA,NA,New Zealand,NA,NA,4,3,5,1,3,1,4,4,2,1,2,NA,0,0
26583,1,1,3,1,12,3,12,4,2,3,Germany,EUR European Euro,NA,5,1,NA,2,1,NA,NA,NA,NA,1,2,NA,0,0
26584,1,3,3,7,25,15,16,2,3,1,Hungary,EUR European Euro,75000,2,3,5,3,3,1,4,3,3,1,2,80555,NA,NA
26585,1,2,3,4,18,8,16,5,1,2,South Africa,ZAR	South African rand,680000,3,3,5,1,3,1,5,1,2,1,2,36590,0,NA
26586,1,3,1,2,3,2,15,3,2,3,Canada,CAD	Canadian dollar,105000,NA,NA,NA,NA,3,5,5,3,2,1,2,76328,0,0
26587,2,1,NA,2,1,NA,17,NA,NA,NA,France,NA,NA,1,1,NA,3,3,5,5,2,2,1,3,NA,0,0
26588,4,8,NA,6,5,NA,33,NA,NA,NA,France,NA,NA,1,3,5,3,3,4,4,1,1,1,3,NA,0,0
26589,1,4,2,3,21,16,13,6,2,1,Greece,EUR European Euro,25000,1,3,5,1,2,1,NA,NA,3,1,2,26852,0,0
26590,1,1,1,3,6,3,16,5,1,1,Netherlands,EUR European Euro,80000,1,3,5,3,3,1,5,3,1,1,3,85925,0,0
26591,1,1,1,2,9,7,16,6,1,1,Netherlands,EUR European Euro,51000,2,3,5,1,3,1,5,2,2,2,3,54777,0,0
26592,1,6,3,5,50,44,13,10,1,1,United States of America,USD	United States dollar,NA,1,3,5,6,3,5,5,2,2,1,2,NA,0,0
26593,1,3,3,3,22,16,23,2,1,NA,Ukraine,UAH	Ukrainian hryvnia,NA,1,1,NA,3,3,1,3,2,2,1,2,NA,0,0
26594,4,8,NA,6,7,NA,33,NA,NA,NA,Germany,NA,NA,5,3,4,3,3,1,3,1,2,1,2,NA,0,1
26595,1,1,NA,2,7,6,16,NA,NA,NA,Germany,NA,NA,3,3,5,5,1,NA,NA,NA,NA,1,3,NA,0,0
26596,1,2,3,3,8,6,12,6,2,1,Poland,PLN	Polish zloty,220000,1,1,NA,2,3,3,4,4,2,2,3,54442,0,0
26597,1,1,1,2,5,1,16,6,3,1,Germany,EUR European Euro,45000,3,3,4,1,3,1,5,2,2,1,3,48333,0,0
26598,1,3,2,3,22,17,16,7,3,1,Ireland,EUR European Euro,NA,3,3,5,6,3,3,1,4,1,2,3,NA,0,0
26599,3,4,3,5,8,1,5,10,1,NA,Germany,EUR European Euro,NA,4,3,5,6,3,4,3,NA,2,2,3,NA,1,NA
26600,1,3,1,3,3,0,12,3,2,1,Belgium,EUR European Euro,NA,1,3,5,1,3,1,5,2,1,1,3,NA,0,0
26601,1,2,3,7,2,1,16,6,2,3,India,INR	Indian rupee,NA,1,3,4,1,3,5,5,2,3,2,3,NA,0,0
26602,1,1,NA,7,5,0,33,NA,NA,NA,Romania,NA,NA,3,2,NA,1,3,5,3,2,1,1,3,NA,0,0
26603,3,2,3,2,5,2,21,6,2,1,United States of America,USD	United States dollar,66000,1,3,5,3,3,1,1,1,2,1,2,66000,1,0
26604,1,3,3,7,25,19,32,6,1,3,United States of America,USD	United States dollar,300000,1,3,5,3,2,2,NA,NA,2,1,2,300000,0,0
26605,1,3,3,3,10,8,19,3,3,1,Poland,PLN	Polish zloty,300000,2,3,5,6,1,NA,NA,NA,NA,1,3,74239,1,0
26606,1,2,1,2,20,16,13,5,1,1,Turkey,TRY	Turkish lira,1000000,3,3,1,5,2,1,NA,NA,3,2,1,30914,0,0
26607,1,2,2,2,5,2,18,5,2,NA,Bangladesh,BDT	Bangladeshi taka,300000,1,3,5,5,3,1,5,2,2,1,2,2549,0,0
26608,1,2,1,4,15,8,32,5,1,1,Israel,ILS	Israeli new shekel,500000,5,3,5,3,3,5,4,2,2,1,3,134921,0,0
26609,3,2,3,3,8,4,20,1,2,2,Ukraine,USD	United States dollar,62400,1,1,NA,3,3,1,4,3,1,2,3,62400,0,0
26610,3,3,1,5,20,12,29,6,1,1,Germany,EUR European Euro,77000,3,3,1,1,1,NA,NA,NA,NA,1,2,82703,0,0
26611,3,2,1,6,10,6,5,3,2,1,Czech Republic,CZK	Czech koruna,1100000,1,3,4,3,3,4,4,1,2,2,3,47778,0,0
26612,1,2,3,3,5,3,16,6,3,1,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,57000,2,3,5,6,3,3,4,3,2,2,2,72611,0,0
26613,1,2,1,2,12,8,12,7,2,2,India,INR	Indian rupee,4400000,2,2,NA,1,3,1,4,2,1,NA,NA,52639,0,0
26614,1,1,1,6,6,2,16,8,2,3,Germany,EUR European Euro,4800,2,2,NA,2,3,1,5,2,1,1,2,5155,0,0
26615,1,2,NA,6,4,1,26,NA,NA,NA,Latvia,NA,NA,3,2,NA,3,3,1,5,1,2,1,2,NA,0,0
26616,5,3,3,8,24,NA,8,NA,NA,NA,Turkey,NA,NA,4,3,4,2,1,NA,NA,NA,NA,1,2,NA,0,0
26617,1,2,1,2,8,2,12,4,2,3,Indonesia,IDR	Indonesian rupiah,77000000,2,3,5,6,3,2,5,1,1,1,3,4723,0,0
26618,1,1,3,6,8,6,10,8,3,1,Germany,EUR European Euro,75000,1,3,4,6,1,NA,NA,NA,NA,1,2,80555,0,0
26619,1,5,1,7,40,30,21,10,3,2,Nomadic,EUR European Euro,NA,3,3,2,6,1,NA,NA,NA,NA,NA,3,NA,0,0
26620,1,2,3,2,12,8,4,4,3,3,India,INR	Indian rupee,2200000,5,3,3,5,2,3,NA,NA,2,1,3,26320,0,0
26621,1,2,3,3,10,8,16,3,2,2,United States of America,USD	United States dollar,230000,5,3,5,1,3,5,3,1,2,2,3,230000,0,0
26622,3,3,1,5,11,8,13,8,3,2,Germany,EUR European Euro,75000,3,3,5,3,3,1,4,1,1,1,3,80555,0,0
26623,3,2,2,2,4,4,26,4,2,1,Ghana,GHS	Ghanaian cedi,72000,2,3,4,1,2,1,NA,NA,2,1,3,4800,0,1
26624,1,2,1,3,7,5,4,1,3,1,Germany,EUR European Euro,75000,1,3,5,3,3,1,5,3,3,1,3,80555,0,0
26625,4,1,NA,2,10,NA,NA,NA,NA,NA,Greece,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,1,2,NA,0,0
26626,1,8,3,6,5,0,16,5,2,2,Germany,EUR European Euro,5280,2,3,5,3,1,NA,NA,NA,NA,1,3,5671,0,0
26627,1,2,3,3,7,5,12,4,3,2,Ukraine,UAH	Ukrainian hryvnia,60000,2,3,4,1,3,2,3,4,2,2,2,1481,0,NA
26628,1,3,NA,3,20,10,12,NA,NA,NA,Poland,NA,NA,2,3,1,6,3,1,3,1,3,1,3,NA,0,0
26629,1,2,1,2,10,5,20,1,3,2,India,GBP	Pound sterling,NA,1,1,NA,1,1,NA,NA,NA,NA,1,3,NA,0,0
26630,3,4,2,5,27,17,1,1,3,2,Estonia,EUR European Euro,NA,2,3,1,6,2,5,NA,NA,2,1,3,NA,0,0
26631,3,3,3,7,3,2,19,4,2,2,Ukraine,UAH	Ukrainian hryvnia,109000,4,3,4,1,1,NA,NA,NA,NA,1,3,2691,0,0
26632,4,1,NA,6,10,NA,33,NA,NA,NA,Germany,NA,NA,5,3,5,1,3,2,4,4,2,1,2,NA,0,0
26633,4,8,NA,4,3,NA,33,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,2,1,NA,3,3,1,5,3,1,1,2,NA,0,0
26634,1,3,3,2,18,15,16,10,1,2,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,400000,3,3,5,3,3,6,5,3,3,1,2,509552,0,NA
26635,1,2,3,2,13,9,16,1,2,3,United States of America,USD	United States dollar,160000,2,3,5,3,3,1,5,2,2,1,2,160000,0,0
26636,1,1,NA,3,6,2,12,NA,NA,NA,France,NA,NA,2,1,NA,2,1,NA,NA,NA,NA,1,2,NA,0,0
26637,1,1,3,2,6,2,16,5,3,3,Ukraine,UAH	Ukrainian hryvnia,10400,2,1,NA,2,3,1,3,1,2,1,3,257,0,NA
26638,1,2,1,3,9,8,13,6,3,1,United States of America,USD	United States dollar,210000,2,3,1,6,3,1,4,4,2,1,2,210000,0,0
26639,1,2,2,3,20,2,12,8,2,1,India,INR	Indian rupee,NA,5,1,NA,6,3,1,5,1,2,2,3,NA,0,0
26640,1,2,3,7,14,12,16,10,3,1,Israel,ILS	Israeli new shekel,NA,3,3,5,5,1,NA,NA,NA,NA,1,2,NA,0,0
26641,1,2,3,3,10,9,18,1,3,1,Ukraine,USD	United States dollar,165000,2,3,5,2,3,5,3,1,2,2,2,165000,0,0
26642,1,2,1,2,7,3,15,3,2,2,India,INR	Indian rupee,NA,5,3,4,1,3,1,3,2,1,1,3,NA,1,0
26643,1,3,2,3,25,17,16,8,1,3,China,CNY	Chinese Yuan Renminbi,500000,1,3,5,6,3,1,3,2,1,2,2,68987,1,0
26644,1,2,1,2,7,3,16,1,2,1,South Africa,ZAR	South African rand,NA,2,2,NA,3,3,1,3,2,1,2,2,NA,0,0
26645,1,2,1,5,18,10,29,3,3,1,Germany,EUR European Euro,NA,2,3,1,6,1,NA,NA,NA,NA,2,3,NA,0,0
26646,1,2,2,2,7,2,12,2,3,NA,Sweden,SEK	Swedish krona,540000,1,3,5,2,3,1,5,NA,2,1,2,51507,0,0
26647,1,2,NA,2,2,0,16,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,2,1,NA,2,3,3,1,1,2,1,2,NA,0,0
26648,1,3,1,3,15,11,16,4,3,2,Bangladesh,BDT	Bangladeshi taka,NA,5,3,5,5,2,1,NA,NA,1,2,3,NA,0,0
26649,1,1,1,2,3,3,16,9,3,1,Iraq,IQD	Iraqi dinar,12000000,3,1,NA,2,3,5,5,3,2,1,2,9160,0,0
26650,1,3,1,2,15,12,12,4,2,1,Australia,AUD	Australian dollar,125000,1,3,5,2,1,NA,NA,NA,NA,1,2,82582,0,0
26651,4,1,NA,6,4,NA,33,NA,NA,NA,Australia,NA,NA,2,3,4,2,3,2,3,1,1,1,2,NA,0,0
26652,4,5,2,5,20,NA,30,NA,NA,NA,Switzerland,NA,NA,3,3,1,6,1,NA,NA,NA,NA,1,2,NA,0,NA
26653,1,2,3,3,5,4,12,6,2,1,Ukraine,USD	United States dollar,39600,1,3,5,3,3,2,4,1,2,2,3,39600,0,0
26654,1,1,2,2,5,1,5,3,2,1,India,INR	Indian rupee,700000,4,3,4,1,3,5,5,2,1,2,2,8374,0,0
26655,1,4,1,3,33,29,4,3,2,2,Mexico,MXN	Mexican peso,NA,1,3,4,2,2,1,NA,NA,1,2,2,NA,0,0
26656,1,1,2,2,4,2,26,9,2,1,Netherlands,EUR European Euro,NA,1,3,5,3,1,NA,NA,NA,NA,2,2,NA,0,NA
26657,2,5,2,3,0,NA,32,NA,NA,NA,United Arab Emirates,NA,NA,3,3,2,6,3,5,2,5,2,1,2,NA,0,0
26658,1,1,NA,3,2,2,16,NA,NA,NA,India,NA,NA,2,3,5,1,3,1,5,2,2,2,2,NA,0,0
26659,3,2,3,2,0,0,33,3,2,1,Colombia,COP	Colombian peso,NA,1,3,4,1,3,1,5,2,1,1,2,NA,0,0
26660,1,1,NA,6,8,8,16,NA,NA,NA,Austria,NA,NA,5,3,5,6,3,5,5,4,1,1,2,NA,0,0
26661,1,2,1,7,11,10,16,2,1,1,Russian Federation,RUB	Russian ruble,2256000,2,3,5,3,1,NA,NA,NA,NA,1,3,25277,0,0
26662,1,3,1,2,22,17,3,8,2,1,Republic of North Macedonia,MKD	Macedonian denar,3000000,3,3,1,5,3,5,5,2,2,1,3,52348,0,0
26663,1,3,3,3,24,22,12,1,2,2,Argentina,ARS	Argentine peso,42000,2,3,5,3,3,1,4,4,2,2,3,47,0,0
26664,1,3,1,2,22,19,14,6,3,3,Australia,AUD	Australian dollar,165000,2,1,NA,1,3,1,5,3,2,1,3,109009,0,0
26665,1,2,1,7,17,3,15,2,3,1,Germany,EUR European Euro,38000,1,3,4,2,3,6,1,4,3,1,2,40814,0,0
26666,1,2,2,2,10,3,16,5,2,1,China,CNY	Chinese Yuan Renminbi,120000,2,3,4,2,3,1,5,2,2,1,2,16557,0,0
26667,1,1,3,6,6,3,20,4,2,1,Germany,EUR European Euro,NA,3,3,5,6,3,1,5,1,2,1,2,NA,0,0
26668,1,2,3,3,10,7,16,4,2,2,Ukraine,UAH	Ukrainian hryvnia,1500000,5,3,5,1,3,1,3,2,3,1,2,37026,0,0
26669,1,3,3,5,10,5,28,6,1,1,Turkey,TRY	Turkish lira,NA,5,3,3,5,3,5,5,2,2,2,2,NA,0,0
26670,1,2,NA,2,3,1,11,NA,NA,NA,India,NA,NA,3,3,4,1,3,5,2,2,2,1,3,NA,1,1
26671,1,2,3,3,15,8,12,3,3,NA,United States of America,USD	United States dollar,400000,1,3,5,6,1,NA,NA,NA,NA,1,3,400000,0,0
26672,1,5,3,5,42,30,26,2,1,1,Croatia,EUR European Euro,120000,3,3,5,5,2,3,NA,NA,1,1,3,128887,0,0
26673,1,2,1,6,10,8,16,4,3,1,Estonia,EUR European Euro,94000,2,3,5,3,3,3,1,4,3,1,2,100962,0,0
26674,1,2,1,3,10,10,16,6,3,1,Germany,EUR European Euro,1,2,3,1,6,3,2,3,1,2,2,3,1,0,0
26675,1,3,1,2,20,15,27,4,2,3,Italy,EUR European Euro,30000,3,3,1,6,3,1,3,3,2,2,2,32222,0,0
26676,2,3,NA,2,20,NA,16,NA,NA,NA,United Arab Emirates,NA,NA,1,3,5,1,2,2,NA,NA,1,1,2,NA,0,0
26677,1,1,3,7,3,2,17,5,3,1,Ukraine,UAH	Ukrainian hryvnia,116496,1,3,4,6,3,1,4,1,2,1,3,2876,0,0
26678,1,6,NA,5,51,51,26,NA,NA,NA,North Korea,NA,NA,NA,NA,NA,NA,3,5,2,5,2,2,3,NA,1,1
26679,3,1,NA,2,7,0,33,NA,NA,NA,France,NA,NA,1,1,NA,2,3,5,5,4,2,1,2,NA,0,0
26680,1,2,2,3,14,4,16,6,1,2,France,EUR European Euro,95000,3,3,4,5,3,5,4,1,2,2,3,102036,0,0
26681,4,3,NA,7,28,NA,13,NA,NA,NA,Denmark,NA,NA,5,3,4,3,1,NA,NA,NA,NA,1,2,NA,0,0
26682,1,2,3,3,8,3,12,1,3,3,Ukraine,UAH	Ukrainian hryvnia,NA,2,1,NA,3,3,1,3,3,1,1,2,NA,0,0
26683,1,3,2,3,20,12,14,3,2,1,Germany,EUR European Euro,NA,5,2,NA,3,1,NA,NA,NA,NA,1,2,NA,0,0
26684,3,1,NA,6,7,NA,33,NA,NA,NA,Netherlands,NA,NA,2,3,1,3,1,NA,NA,NA,NA,1,2,NA,0,0
26685,2,8,NA,4,6,NA,33,NA,NA,NA,Poland,NA,NA,1,2,NA,3,3,6,1,4,3,1,3,NA,0,0
26686,1,2,2,3,6,6,15,4,3,NA,"Iran, Islamic Republic of...",IRR	Iranian rial,NA,3,3,1,5,3,1,4,3,2,2,3,NA,0,NA
26687,1,3,3,2,20,16,16,4,3,3,Bahrain,BHD	Bahraini dinar,14400,5,3,6,5,2,4,NA,NA,2,1,3,38208,0,0
26688,1,3,2,3,18,15,14,3,3,1,France,EUR European Euro,60000,1,3,4,1,1,NA,NA,NA,NA,1,2,64444,0,0
26689,1,3,1,3,20,11,18,8,1,3,Italy,EUR European Euro,40000,1,3,5,3,3,5,3,1,2,2,1,42962,0,0
26690,1,1,1,2,12,3,12,5,1,1,Netherlands,EUR European Euro,50500,2,3,5,3,3,5,3,3,2,2,2,54240,0,0
26691,5,3,2,2,15,NA,21,NA,NA,NA,India,NA,NA,2,3,5,6,3,5,1,4,2,2,2,NA,0,0
26692,1,1,1,8,10,6,16,6,3,1,Netherlands,EUR European Euro,46631,2,3,5,6,3,1,4,1,1,1,2,50085,0,0
26693,1,1,1,7,6,3,16,4,3,1,Germany,EUR European Euro,51000,5,1,NA,1,3,5,3,1,2,1,2,54777,0,0
26694,1,3,3,2,15,10,15,4,2,1,Ireland,EUR European Euro,75000,2,3,5,1,3,1,4,1,1,1,2,80555,0,NA
26695,1,2,3,3,15,11,4,1,2,1,Ukraine,USD	United States dollar,82000,1,3,5,3,3,1,5,2,2,2,3,82000,0,NA
26696,1,2,3,3,16,12,12,3,2,1,Ukraine,UAH	Ukrainian hryvnia,200000,3,3,5,1,3,1,4,1,1,1,3,4937,0,0
26697,1,2,2,2,8,4,15,5,2,3,Singapore,SGD	Singapore dollar,NA,1,3,1,6,3,1,5,4,2,1,3,NA,0,0
26698,4,8,NA,8,5,NA,17,NA,NA,NA,Saudi Arabia,NA,NA,1,1,NA,2,1,NA,NA,NA,NA,1,3,NA,0,0
26699,1,1,NA,2,6,2,16,NA,NA,NA,Ukraine,NA,NA,1,3,4,6,1,NA,NA,NA,NA,1,2,NA,0,0
26700,3,1,NA,7,7,NA,33,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,1,1,NA,2,1,NA,NA,NA,NA,1,2,NA,0,0
26701,1,3,3,2,6,5,12,3,2,2,Romania,RON	Romanian leu,300000,3,3,4,1,3,5,5,1,3,2,2,64732,0,0
26702,1,4,2,3,35,26,20,4,3,3,United States of America,USD	United States dollar,160000,5,3,2,6,1,NA,NA,NA,NA,1,3,160000,0,0
26703,1,1,3,6,6,1,12,4,2,1,Japan,JPY	Japanese yen,3700000,1,1,NA,2,3,1,5,1,2,1,2,23548,0,0
26704,1,1,3,2,8,6,16,6,1,3,Bangladesh,BDT	Bangladeshi taka,520000,3,3,5,1,3,1,4,2,2,2,2,4419,0,0
26705,1,2,3,3,17,12,12,1,2,1,Ukraine,UAH	Ukrainian hryvnia,2400000,1,2,NA,3,2,2,NA,NA,2,1,3,59241,0,0
26706,1,2,2,3,10,6,18,6,3,3,India,INR	Indian rupee,NA,3,3,1,5,3,1,3,3,2,2,1,NA,0,0
26707,1,1,1,3,5,2,15,6,3,NA,Croatia,EUR European Euro,NA,3,3,5,5,3,1,3,3,2,NA,NA,NA,0,0
26708,1,2,1,6,20,12,16,6,2,2,Japan,JPY	Japanese yen,5000000,4,3,5,6,3,1,5,2,2,1,3,31822,0,0
26709,1,2,1,2,6,2,4,7,2,1,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,36000,5,3,5,3,3,5,5,2,2,2,2,45860,0,0
26710,1,2,2,2,10,3,16,8,2,1,Austria,EUR European Euro,70000,2,1,NA,3,3,2,4,1,2,1,3,75184,0,0
26711,1,3,2,3,4,3,16,8,2,1,Brazil,BRL	Brazilian real,60000,1,3,4,2,3,2,3,2,1,2,3,11189,0,0
26712,1,3,NA,3,25,4,30,NA,NA,NA,Croatia,NA,NA,1,3,5,6,3,1,3,4,1,2,3,NA,0,0
26713,4,8,3,6,3,NA,12,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,3,3,5,2,3,3,4,1,2,1,2,NA,0,0
26714,1,1,1,7,6,2,16,4,1,1,Austria,EUR European Euro,1300,3,3,5,3,3,1,3,1,2,1,2,1396,0,0
26715,1,2,3,3,9,7,12,3,2,1,Brazil,BRL	Brazilian real,187000,2,3,5,3,1,NA,NA,NA,NA,1,2,34873,0,0
26716,1,3,1,3,24,21,12,6,2,1,Georgia,GEL	Georgian lari,180000,2,3,5,1,1,NA,NA,NA,NA,2,3,62925,0,0
26717,1,2,2,3,12,8,27,6,1,1,Czech Republic,CZK	Czech koruna,2300000,1,3,5,1,3,5,5,1,2,2,3,99900,0,0
26718,1,3,1,2,25,20,10,8,3,3,Netherlands,EUR European Euro,NA,5,3,5,6,3,1,5,3,2,2,3,NA,0,0
26719,1,3,NA,3,24,19,NA,NA,NA,NA,Latvia,NA,NA,3,3,2,6,1,NA,NA,NA,NA,1,3,NA,0,0
26720,3,3,3,3,0,NA,34,4,3,1,Ukraine,UAH	Ukrainian hryvnia,NA,2,2,NA,3,1,NA,NA,NA,NA,1,2,NA,0,0
26721,1,3,1,5,25,20,12,8,2,1,Switzerland,CHF	Swiss franc,144000,2,2,NA,3,3,1,5,2,3,1,3,160440,0,0
26722,1,1,2,2,10,2,12,2,1,NA,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,42000,2,3,2,6,3,1,3,3,2,1,1,53503,0,0
26723,4,8,NA,4,10,NA,33,NA,NA,NA,Canada,NA,NA,2,2,NA,3,3,1,5,3,3,2,1,NA,0,0
26724,5,6,NA,7,51,NA,NA,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,4,3,5,3,1,NA,NA,NA,NA,1,2,NA,0,0
26725,1,4,3,2,42,32,16,10,1,1,United States of America,USD	United States dollar,120000,1,3,2,6,3,1,5,2,2,1,2,120000,0,0
26726,1,2,2,2,7,3,16,6,3,1,Austria,EUR European Euro,50000,1,3,5,3,3,2,1,1,2,2,1,53703,0,0
26727,4,1,NA,6,8,NA,33,NA,NA,NA,Croatia,NA,NA,3,3,4,2,3,1,1,4,2,1,2,NA,0,0
26728,2,1,2,2,3,NA,33,NA,NA,NA,Sri Lanka,NA,NA,2,3,4,6,3,1,5,2,2,2,3,NA,1,0
26729,1,3,1,2,9,8,15,8,3,1,Canada,CAD	Canadian dollar,96000,5,3,5,3,3,5,5,2,2,1,2,69785,0,0
26730,4,1,2,1,9,NA,26,NA,NA,NA,Canada,NA,NA,1,3,4,3,1,NA,NA,NA,NA,1,2,NA,0,0
26731,1,4,1,1,35,24,16,9,3,2,Netherlands,EUR European Euro,75000,1,3,5,1,2,1,NA,NA,1,1,2,80555,0,0
26732,1,3,1,3,26,24,12,5,1,1,Israel,ILS	Israeli new shekel,NA,3,3,5,6,1,NA,NA,NA,NA,2,3,NA,0,0
26733,4,1,NA,6,5,NA,33,NA,NA,NA,Poland,NA,NA,3,1,NA,1,1,NA,NA,NA,NA,1,3,NA,0,0
26734,3,1,NA,7,2,NA,33,NA,NA,NA,India,NA,NA,2,1,NA,1,3,1,5,3,2,1,3,NA,0,1
26735,1,2,1,7,8,2,16,5,2,1,Bangladesh,BDT	Bangladeshi taka,NA,2,3,2,5,2,4,NA,NA,2,2,3,NA,0,0
26736,1,1,1,3,9,3,12,6,3,3,Poland,USD	United States dollar,46000,1,2,NA,2,3,5,5,2,3,2,3,46000,0,0
26737,1,2,1,1,25,5,16,8,2,1,Denmark,DKK	Danish krone,600000,5,3,4,2,3,5,3,1,2,1,2,86401,0,0
26738,4,8,NA,4,4,NA,33,NA,NA,NA,United States of America,NA,NA,4,1,NA,2,1,NA,NA,NA,NA,3,2,NA,0,0
26739,1,3,1,2,23,19,16,3,2,2,United States of America,USD	United States dollar,550000,1,3,5,6,1,NA,NA,NA,NA,1,2,550000,0,0
26740,1,1,3,6,5,1,12,5,3,1,Russian Federation,RUB	Russian ruble,NA,2,1,NA,2,1,NA,NA,NA,NA,1,2,NA,0,0
26741,1,3,1,3,17,17,16,3,1,1,India,INR	Indian rupee,NA,3,3,2,5,2,1,NA,NA,2,1,2,NA,0,0
