repair_id,repair_date,repair_cafe_number,repair_cafe_name,country,kind_of_product,category,brand,estimated_year_of_production,repaired,repairability
0007_2024_1102_009,2024-11-02,7,Oirsbeek,NL,Outdoor lamp,Household appliances electric,Unknown/n.a.,NA,no,NA
0007_2024_1102_008,2024-11-02,7,Oirsbeek,NL,Extension cord,Other,Unknown/n.a.,NA,yes,NA
0007_2024_1102_007,2024-11-02,7,Oirsbeek,NL,Glove,Textile,Unknown/n.a.,NA,yes,NA
0007_2024_1102_006,2024-11-02,7,Oirsbeek,NL,Tape recorder,Display and sound equipment,Unknown/n.a.,NA,half,NA
0007_2024_1102_005,2024-11-02,7,Oirsbeek,NL,Wall clock,Clocks / alarm clocks,Unknown/n.a.,NA,half,NA
0007_2024_1102_004,2024-11-02,7,Oirsbeek,NL,Parasol / Garden umbrella,Other,Unknown/n.a.,NA,half,NA
0007_2024_1102_003,2024-11-02,7,Oirsbeek,NL,Flag,Textile,Unknown/n.a.,NA,yes,NA
0007_2024_1102_002,2024-11-02,7,Oirsbeek,NL,Rollator / Mobility walker,Other,Unknown/n.a.,NA,yes,NA
0007_2024_1102_001,2024-11-02,7,Oirsbeek,NL,Electric drill / Power drill,Tools electric,Bosch,NA,half,NA
0460_2024_1102_357,2024-11-02,460,Kirchzarten,DE,Table lamp,Household appliances electric,Fischer,2010,half,8
0217_2024_1005_008,2024-10-05,217,Exmouth,GB,Necklace / Chain,Jewelry,Unknown/n.a.,NA,yes,4
0460_2024_1102_361,2024-11-02,460,Kirchzarten,DE,Iron,Household appliances electric,Braun,2005,yes,5
0460_2024_1102_348,2024-11-02,460,Kirchzarten,DE,Turntable / record player,Display and sound equipment,TEAC,2017,yes,3
0217_2024_1102_014,2024-11-02,217,Exmouth,GB,Tuner / amplifier / CD player,Display and sound equipment,JVC,2016,yes,4
0217_2024_1102_006,2024-11-02,217,Exmouth,GB,Jeans,Textile,Peacocks,NA,yes,10
0217_2024_1102_005,2024-11-02,217,Exmouth,GB,Vacuum cleaner,Household appliances electric,Vax,2024,yes,4
0217_2024_1102_012,2024-11-02,217,Exmouth,GB,Table lamp,Household appliances electric,Unknown/n.a.,NA,yes,9
0460_2024_1102_367,2024-11-02,460,Kirchzarten,DE,Coffee maker,Household appliances electric,Philips,2015,no,10
0217_2024_1102_011,2024-11-02,217,Exmouth,GB,Coat / Jacket,Textile,Unknown/n.a.,NA,yes,10
0217_2024_1102_010,2024-11-02,217,Exmouth,GB,Vacuum cleaner,Household appliances electric,Vax,2020,half,5
0217_2024_1102_009,2024-11-02,217,Exmouth,GB,Table lamp,Household appliances electric,Unknown/n.a.,1970,yes,8
0217_2024_1102_002,2024-11-02,217,Exmouth,GB,Floor cleaner,Household appliances electric,Shark,2021,no,7
0217_2024_1102_001,2024-11-02,217,Exmouth,GB,Printer,Computer equipment / phones,HP,2020,yes,9
0419_2024_1102_015,2024-11-02,419,Seyssinet-Pariset,FR,Computer,Computer equipment / phones,HP,NA,no,4
0419_2024_1102_014,2024-11-02,419,Seyssinet-Pariset,FR,Television,Display and sound equipment,Philips,NA,yes,3
0419_2024_1102_013,2024-11-02,419,Seyssinet-Pariset,FR,Iron,Household appliances electric,Black+Decker,2021,yes,4
0419_2024_1102_012,2024-11-02,419,Seyssinet-Pariset,FR,Tuner / CD player,Display and sound equipment,Sony,1990,yes,10
0460_2024_1102_363,2024-11-02,460,Kirchzarten,DE,Vacuum cleaner,Household appliances electric,Miele,NA,yes,5
0460_2024_1102_372,2024-11-02,460,Kirchzarten,DE,Toaster,Household appliances electric,Rowenta,2000,yes,10
0419_2024_1102_009,2024-11-02,419,Seyssinet-Pariset,FR,Radio,Display and sound equipment,Thomson,NA,no,3
0419_2024_1102_008,2024-11-02,419,Seyssinet-Pariset,FR,Computer,Computer equipment / phones,Samsung,2010,half,6
0460_2024_1102_368,2024-11-02,460,Kirchzarten,DE,Table lamp,Household appliances electric,Unknown/n.a.,2015,yes,5
0709_2024_1019_001,2024-10-19,709,Voitsberg,AT,Printer,Computer equipment / phones,Canon,2022,yes,NA
0419_2024_1102_007,2024-11-02,419,Seyssinet-Pariset,FR,Clock,Clocks / alarm clocks,Unknown/n.a.,1970,no,1
0460_2024_1102_365,2024-11-02,460,Kirchzarten,DE,Coffee grinder,Household appliances electric,Isomac,1995,yes,10
0419_2024_1102_006,2024-11-02,419,Seyssinet-Pariset,FR,Video / DVD player / recorder,Display and sound equipment,Philips,2008,yes,6
0419_2024_1102_003,2024-11-02,419,Seyssinet-Pariset,FR,Turntable / record player,Display and sound equipment,Pathé Marconi,1970,no,1
0709_2024_1019_004,2024-10-19,709,Voitsberg,AT,Coffee maker,Household appliances electric,Braun,2021,no,NA
0709_2024_1019_005,2024-10-19,709,Voitsberg,AT,Dress,Textile,Unknown/n.a.,NA,yes,NA
0709_2024_1019_006,2024-10-19,709,Voitsberg,AT,Knife / knives / scissors,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_007,2024-10-19,709,Voitsberg,AT,Dehumidifier,Household appliances electric,Unknown/n.a.,2017,no,NA
0709_2024_1019_008,2024-10-19,709,Voitsberg,AT,Radio,Display and sound equipment,Soundmaster,NA,yes,NA
0419_2024_1102_002,2024-11-02,419,Seyssinet-Pariset,FR,Shaver / Razor,Household appliances electric,Unknown/n.a.,NA,yes,9
0709_2024_1019_009,2024-10-19,709,Voitsberg,AT,Trousers / pants,Textile,Unknown/n.a.,NA,yes,NA
0709_2024_1019_010,2024-10-19,709,Voitsberg,AT,Dress,Textile,Unknown/n.a.,NA,yes,NA
0709_2024_1019_011,2024-10-19,709,Voitsberg,AT,CD player / recorder,Household appliances electric,Silva Schneider,2004,no,NA
0709_2024_1019_012,2024-10-19,709,Voitsberg,AT,Cardigan,Textile,Unknown/n.a.,NA,yes,NA
0709_2024_1019_013,2024-10-19,709,Voitsberg,AT,Knife / knives / scissors,Tools non-electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_014,2024-10-19,709,Voitsberg,AT,Mincer,Household appliances non-electric,Caso,2023,yes,NA
0709_2024_1019_015,2024-10-19,709,Voitsberg,AT,Knife / knives / scissors,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_016,2024-10-19,709,Voitsberg,AT,Trousers / pants,Textile,Unknown/n.a.,NA,yes,NA
0709_2024_1019_017,2024-10-19,709,Voitsberg,AT,Coffee maker,Tools electric,Tschibo,2019,no,NA
0709_2024_1019_018,2024-10-19,709,Voitsberg,AT,Knife / knives / scissors,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_019,2024-10-19,709,Voitsberg,AT,Grass shears,Household appliances electric,Gardena,2015,no,NA
0709_2024_1019_020,2024-10-19,709,Voitsberg,AT,Knife / knives / scissors,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_021,2024-10-19,709,Voitsberg,AT,Knife / knives / scissors,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_022,2024-10-19,709,Voitsberg,AT,Coffee maker,Household appliances electric,Siemens,2020,yes,NA
0709_2024_1019_023,2024-10-19,709,Voitsberg,AT,Remote control,Display and sound equipment,Panasonic,2014,no,NA
0709_2024_1019_024,2024-10-19,709,Voitsberg,AT,Sewing machine,Household appliances electric,Singer,1974,no,NA
0709_2024_1019_025,2024-10-19,709,Voitsberg,AT,Chestnut roaster,Household appliances electric,Unknown/n.a.,2019,yes,NA
0709_2024_1019_026,2024-10-19,709,Voitsberg,AT,Down jacket,Textile,Unknown/n.a.,NA,yes,NA
0709_2024_1019_027,2024-10-19,709,Voitsberg,AT,Knife / knives / scissors,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_028,2024-10-19,709,Voitsberg,AT,Handheld vacuum cleaner,Household appliances electric,Unknown/n.a.,2022,no,NA
0709_2024_1019_029,2024-10-19,709,Voitsberg,AT,Music box,Toys non-electric,Unknown/n.a.,1950,no,NA
0709_2024_1019_030,2024-10-19,709,Voitsberg,AT,Radio,Display and sound equipment,Technics,2000,no,NA
0709_2024_1019_031,2024-10-19,709,Voitsberg,AT,Knife / knives / scissors,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_032,2024-10-19,709,Voitsberg,AT,Coffee maker,Household appliances electric,Philips,2019,no,NA
0709_2024_1019_033,2024-10-19,709,Voitsberg,AT,Charger (battery / power supply),Tools electric,Charles Conrad,2010,no,NA
0709_2024_1019_034,2024-10-19,709,Voitsberg,AT,Video / DVD player / recorder,Display and sound equipment,Sharp,1980,no,NA
0709_2024_1019_035,2024-10-19,709,Voitsberg,AT,Video / DVD player / recorder,Display and sound equipment,Silva Schneider,2000,no,NA
0709_2024_1019_036,2024-10-19,709,Voitsberg,AT,Coffee maker,Household appliances electric,Siemens,2020,yes,NA
0709_2024_1019_037,2024-10-19,709,Voitsberg,AT,Record player with radio,Display and sound equipment,Unknown/n.a.,2014,no,NA
0709_2024_1019_038,2024-10-19,709,Voitsberg,AT,Egg timer,Household appliances non-electric,Tupperware,NA,no,NA
0709_2024_1019_039,2024-10-19,709,Voitsberg,AT,Extension cord,Tools electric,Unknown/n.a.,NA,yes,NA
0709_2024_1019_040,2024-10-19,709,Voitsberg,AT,Radio,Display and sound equipment,Hea,1974,yes,NA
0460_2024_1102_359,2024-11-02,460,Kirchzarten,DE,Vacuum cleaner,Household appliances electric,Siemens,2017,yes,9
0460_2024_1102_352,2024-11-02,460,Kirchzarten,DE,Table lamp,Household appliances electric,Casa,2023,no,10
0250_2024_1026_010,2024-10-26,250,Madrid Medialab Matadero,ES,Laptop,Computer equipment / phones,Acer,NA,yes,7
0250_2024_1026_009,2024-10-26,250,Madrid Medialab Matadero,ES,Blood pressure monitor,Other,Omron,2010,yes,10
0250_2024_1026_008,2024-10-26,250,Madrid Medialab Matadero,ES,Microwave,Household appliances electric,Sanyo,NA,yes,10
0250_2024_1026_007,2024-10-26,250,Madrid Medialab Matadero,ES,Smartphone,Computer equipment / phones,Samsung,2024,yes,NA
0250_2024_1026_006,2024-10-26,250,Madrid Medialab Matadero,ES,Charging cable,Computer equipment / phones,Unknown/n.a.,NA,yes,9
0250_2024_1026_005,2024-10-26,250,Madrid Medialab Matadero,ES,Game,Toys electric,MB electronics,1989,half,8
0250_2024_1026_004,2024-10-26,250,Madrid Medialab Matadero,ES,Bread maker,Household appliances electric,SilverCrest,2015,no,6
0250_2024_1026_003,2024-10-26,250,Madrid Medialab Matadero,ES,Coffee maker,Household appliances electric,Orbegozo,NA,yes,10
0250_2024_1026_002,2024-10-26,250,Madrid Medialab Matadero,ES,Fan heater,Household appliances electric,Rowenta,NA,yes,5
0250_2024_1026_001,2024-10-26,250,Madrid Medialab Matadero,ES,Humidifier,Household appliances electric,SilverCrest,NA,no,1
0482_2024_0914_018,2024-09-14,482,Zeist,NL,Coffee maker,Household appliances electric,Philips,2022,half,10
0482_2024_0914_017,2024-09-14,482,Zeist,NL,Coffee maker,Household appliances electric,Philips,NA,half,NA
0482_2024_0914_016,2024-09-14,482,Zeist,NL,Vacuum cleaner,Household appliances electric,Miele,NA,half,5
0482_2024_0914_015,2024-09-14,482,Zeist,NL,Turntable / record player,Display and sound equipment,Unknown/n.a.,NA,yes,NA
0482_2024_0914_014,2024-09-14,482,Zeist,NL,Electric kettle / Electric jug,Household appliances electric,Emerio,2014,no,NA
0482_2024_0914_013,2024-09-14,482,Zeist,NL,Dvd / cd player,Display and sound equipment,Harman Kardon,NA,yes,NA
0482_2024_0914_010,2024-09-14,482,Zeist,NL,Headphones,Display and sound equipment,Unknown/n.a.,NA,yes,9
0482_2024_0914_009,2024-09-14,482,Zeist,NL,Miter saw,Tools non-electric,Ferm,2022,no,1
0482_2024_0914_008,2024-09-14,482,Zeist,NL,Camping lamp,Household appliances non-electric,Frendo,NA,no,9
0482_2024_0914_007,2024-09-14,482,Zeist,NL,Scales,Household appliances electric,Philips,NA,no,NA
0482_2024_0914_006,2024-09-14,482,Zeist,NL,Lamp / Lighting,Household appliances electric,Brilliant,NA,yes,8
0482_2024_0914_005,2024-09-14,482,Zeist,NL,Electric piano,Other,Kawai,2018,yes,5
0482_2024_0914_004,2024-09-14,482,Zeist,NL,Sawing machine,Tools electric,Worx,NA,yes,9
0482_2024_0914_003,2024-09-14,482,Zeist,NL,Iron,Household appliances electric,Philips,2018,yes,NA
0333_2024_0921_070,2024-09-21,333,Hobart,AU,Personal scales,Household appliances electric,Unknown/n.a.,2017,no,6
0673_2024_1019_059,2024-10-19,673,Deventer,NL,Transceiver,Display and sound equipment,Arrox,2014,no,7
0673_2024_0921_001,2024-09-21,673,Deventer,NL,Transceiver,Display and sound equipment,Arrox,2014,no,6
0619_2024_0914_050,2024-09-14,619,Chorley,GB,Potato peeler,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0544_2024_0817_006,2024-08-17,544,Vleuten - De Meern,NL,Dishwasher,Household appliances electric,Siemens,2011,yes,10
0333_2024_0921_060,2024-09-21,333,Hobart,AU,Pan,Household appliances non-electric,Le Creuset,2020,yes,7
0333_2024_0921_058,2024-09-21,333,Hobart,AU,Chair,Furniture,Unknown/n.a.,2004,no,10
0333_2024_0921_053,2024-09-21,333,Hobart,AU,Hob,Other,Unknown/n.a.,2018,yes,7
0333_2024_0921_043,2024-09-21,333,Hobart,AU,Earphones,Display and sound equipment,Aeropex,2019,half,7
0753_2024_1019_2069,2024-10-19,753,Romeoville IL,US,Earphones,Display and sound equipment,Beats,2021,yes,1
0482_2024_0914_001,2024-09-14,482,Zeist,NL,Hob,Household appliances electric,Inventum,2020,no,NA
0333_2024_0921_042,2024-09-21,333,Hobart,AU,Mixer / Blender,Household appliances electric,Unknown/n.a.,2010,no,NA
0146_2024_1012_074,2024-10-12,146,Weymouth,GB,Mixer / Blender,Household appliances electric,Kenwood,2000,yes,8
0333_2024_0921_038,2024-09-21,333,Hobart,AU,Lawn mower / lawn raker,Tools non-electric,Unknown/n.a.,2010,yes,5
0333_2024_0921_036,2024-09-21,333,Hobart,AU,Belt,Other,Unknown/n.a.,2009,yes,6
0744_2024_0921_004,2024-09-21,744,l'Amarre Toulon,FR,Chair,Furniture,Unknown/n.a.,2010,yes,7
0648_2024_0622_312,2024-06-22,648,The Friends of Bilbrook,GB,Hand saw,Tools non-electric,Spear & Jackson,1950,no,1
0541_2023_1014_075,2023-10-14,541,Crich,GB,Pruning shears / Garden shears / Secateurs,Tools non-electric,Spear & Jackson,NA,yes,9
0648_2024_0323_251,2024-03-23,648,The Friends of Bilbrook,GB,Pruning shears / Garden shears / Secateurs,Tools non-electric,Spear & Jackson,2015,yes,10
0646_2024_0309_056,2024-03-09,646,Farnham,GB,Pressure washer / High-pressure cleaner / Jet washer,Tools electric,Spear & Jackson,NA,no,NA
0401_2024_0608_032,2024-06-08,401,Stokesley and villages,GB,Grass shears,Tools non-electric,Spear & Jackson,1994,yes,9
0732_2024_0608_049,2024-06-08,732,Wokingham,GB,Lawn mower / lawn raker,Tools electric,Spear & Jackson,NA,yes,NA
0648_2024_1026_507,2024-10-26,648,The Friends of Bilbrook,GB,Pruning shears / Garden shears / Secateurs,Tools non-electric,Spear & Jackson,2016,yes,10
0648_2024_0323_237,2024-03-23,648,The Friends of Bilbrook,GB,Pruning shears / Garden shears / Secateurs,Tools non-electric,Spear & Jackson,2019,yes,10
0495_2024_0803_1765,2024-08-03,495,Leamington Spa,GB,Electric lawnmower,Tools electric,Spear & Jackson,NA,yes,NA
0401_2024_0608_031,2024-06-08,401,Stokesley and villages,GB,Pruning shears / Garden shears / Secateurs,Tools non-electric,Spear & Jackson,1990,yes,7
0146_2024_1012_033,2024-10-12,146,Weymouth,GB,Loppers / Tree lopper,Tools non-electric,Spear & Jackson,2000,yes,6
0418_2024_0413_240409,2024-04-13,418,Walton-on-Thames,GB,Electric lawnmower,Tools electric,Spear & Jackson,2020,yes,6
0338_2024_1019_022,2024-10-19,338,High Wycombe,GB,Lawn mower / lawn raker,Tools electric,Spear & Jackson,NA,yes,8
0146_2024_1012_049,2024-10-12,146,Weymouth,GB,Garden tools,Household appliances electric,Spear & Jackson,2019,half,8
0482_2024_1012_023,2024-10-12,482,Zeist,NL,Coffee maker,Household appliances electric,Nespresso,NA,yes,NA
0333_2024_0921_033,2024-09-21,333,Hobart,AU,Leather jacket,Textile,Jack & Jones,2005,yes,6
0753_2024_1019_1050,2024-10-19,753,Romeoville IL,US,Bag,Textile,Unknown/n.a.,NA,yes,3
0333_2024_0921_031,2024-09-21,333,Hobart,AU,Bag,Textile,Unknown/n.a.,2020,yes,6
0560_2024_0420_079,2024-04-20,560,Chiswick - London,GB,Bag,Textile,Unknown/n.a.,NA,yes,NA
0333_2024_0921_027,2024-09-21,333,Hobart,AU,Scarf / Shawl,Textile,Unknown/n.a.,2017,half,4
0482_2024_1012_022,2024-10-12,482,Zeist,NL,Coffee maker,Household appliances electric,Krups Nespresso,NA,no,NA
0333_2024_0921_023,2024-09-21,333,Hobart,AU,Display case,Furniture,Unknown/n.a.,1950,yes,5
0482_2024_1012_021,2024-10-12,482,Zeist,NL,Printer,Computer equipment / phones,Canon,2017,no,2
0333_2024_0921_017,2024-09-21,333,Hobart,AU,Floor lamp / Standard lamp,Household appliances electric,Unknown/n.a.,2005,yes,5
0495_2024_1005_1818,2024-10-05,495,Leamington Spa,GB,Floor lamp / Standard lamp,Household appliances electric,John Lewis,NA,yes,NA
0777_2024_1014_006,2024-10-14,777,Jacksons Hill - City of Hume,AU,Floor lamp / Standard lamp,Household appliances electric,Target,NA,yes,10
0333_2024_0921_012,2024-09-21,333,Hobart,AU,Bag,Other,Unknown/n.a.,2017,yes,5
0333_2024_0921_051,2024-09-21,333,Hobart,AU,Bag,Other,Unknown/n.a.,2017,yes,7
0503_2024_1012_024,2024-10-12,503,Doubleview,AU,Necklace / Chain,Jewelry,Unknown/n.a.,NA,yes,9
0333_2024_0921_052,2024-09-21,333,Hobart,AU,Necklace / Chain,Jewelry,Unknown/n.a.,2017,yes,6
0333_2024_0921_009,2024-09-21,333,Hobart,AU,Bracelet,Jewelry,Unknown/n.a.,2008,half,7
0333_2024_0921_007,2024-09-21,333,Hobart,AU,Necklace / Chain,Jewelry,Unknown/n.a.,1996,yes,7
0585_2024_1006_007,2024-10-06,585,SHARE – Flitwick and Ampthill,GB,Light cord / fairy lights,Household appliances electric,Unknown/n.a.,NA,yes,5
0333_2024_0921_006,2024-09-21,333,Hobart,AU,Light cord / fairy lights,Display and sound equipment,Unknown/n.a.,2016,no,3
0520_2024_0829_653,2024-08-29,520,Ivinghoe & Pitstone,GB,Light cord / fairy lights,Household appliances electric,Gala Home,NA,yes,6
0333_2024_0921_001,2024-09-21,333,Hobart,AU,Printer,Computer equipment / phones,Samsung,2007,yes,9
0482_2024_1012_019,2024-10-12,482,Zeist,NL,Hammer drill,Tools electric,Kinzo,2010,yes,6
0482_2024_1012_018,2024-10-12,482,Zeist,NL,Vacuum cleaner,Household appliances electric,Siemens,2000,yes,4
0709_2024_0622_018,2024-06-22,709,Voitsberg,AT,Paper shredder,Household appliances electric,Peach,2022,yes,NA
0709_2024_0622_023,2024-06-22,709,Voitsberg,AT,Headphones,Display and sound equipment,Panasonic,2022,yes,NA
0709_2024_0622_028,2024-06-22,709,Voitsberg,AT,Air freshener / Air purifier,Other,Broatling Green,2004,no,NA
0482_2024_1012_016,2024-10-12,482,Zeist,NL,Roller case,Other,Samsonite,2010,yes,7
0482_2024_1012_015,2024-10-12,482,Zeist,NL,Cd / dvd player,Display and sound equipment,Denon,NA,yes,NA
0482_2024_1012_014,2024-10-12,482,Zeist,NL,Coffee maker,Household appliances electric,Nespresso,2022,yes,5
0482_2024_1012_013,2024-10-12,482,Zeist,NL,Remote controlled car,Toys electric,Monster,NA,yes,10
0482_2024_1012_012,2024-10-12,482,Zeist,NL,Blender,Household appliances electric,Princess,NA,yes,8
0769_2024_0914_040,2024-09-14,769,Middlesbrough,GB,T-shirt / Shirt,Textile,Unknown/n.a.,NA,yes,NA
0482_2024_1012_011,2024-10-12,482,Zeist,NL,Vacuum cleaner,Household appliances electric,Numatic,2000,yes,10
0015_2024_0907_1490,2024-09-07,15,Nieuwegein,NL,Office chair,Furniture,Ahrend,NA,yes,NA
0015_2024_0907_2475,2024-09-07,15,Nieuwegein,NL,Trousers / pants,Textile,Unknown/n.a.,2024,yes,NA
0482_2024_1012_010,2024-10-12,482,Zeist,NL,Electric pencil sharpener,Household appliances electric,Heutink,2010,yes,4
0769_2024_0914_029,2024-09-14,769,Middlesbrough,GB,Rocking chair,Household appliances electric,Unknown/n.a.,NA,half,1
0482_2024_1012_009,2024-10-12,482,Zeist,NL,Train (toy),Toys non-electric,Unknown/n.a.,NA,half,8
0482_2024_1012_008,2024-10-12,482,Zeist,NL,Drum machine,Display and sound equipment,Unknown/n.a.,2020,half,NA
0004_2024_0912_011,2024-09-12,4,Capelle aan den IJssel,NL,Blender,Household appliances electric,Unknown/n.a.,2015,no,7
0422_2024_0628_005,2024-06-28,422,Hart van Oijen,NL,Charger (battery / power supply),Tools electric,HUSGW,2023,yes,NA
0004_2024_0912_004,2024-09-12,4,Capelle aan den IJssel,NL,Charger (battery / power supply),Tools electric,Unknown/n.a.,NA,yes,8
0239_2024_1023_024,2024-10-23,239,Uden,NL,Charger (battery / power supply),Tools electric,Metabo,NA,no,NA
0678_2024_0921_1624,2024-09-21,678,Beverwijk,NL,Charger (battery / power supply),Tools electric,Ultimate Speed,2014,no,2
0769_2024_0914_018,2024-09-14,769,Middlesbrough,GB,Box,Other,Unknown/n.a.,1995,half,NA
0769_2024_0914_017,2024-09-14,769,Middlesbrough,GB,Sewing box,Furniture,Unknown/n.a.,NA,yes,8
0769_2024_0914_014,2024-09-14,769,Middlesbrough,GB,Boot,Textile,Unknown/n.a.,2021,half,5
0769_2024_0914_013,2024-09-14,769,Middlesbrough,GB,Mailbox,Other,Unknown/n.a.,1930,half,NA
0482_2024_1012_007,2024-10-12,482,Zeist,NL,Stove,Household appliances electric,Rowenta,2021,no,5
0482_2024_1012_006,2024-10-12,482,Zeist,NL,Water flosser / Oral irrigator,Other,Aquapix,2023,no,7
0482_2024_1012_005,2024-10-12,482,Zeist,NL,Mixer / Blender,Household appliances electric,KitchenAid,2015,no,3
0482_2024_1012_004,2024-10-12,482,Zeist,NL,Amplifier,Display and sound equipment,Harman Kardon,2014,no,NA
0482_2024_1012_002,2024-10-12,482,Zeist,NL,Dvd / cd player,Display and sound equipment,Unknown/n.a.,NA,no,10
0482_2024_1012_001,2024-10-12,482,Zeist,NL,Blender,Household appliances electric,Unknown/n.a.,2022,yes,10
0482_2024_0713_017,2024-07-13,482,Zeist,NL,Slide projector / Dia viewer,Display and sound equipment,Unknown/n.a.,1970,yes,10
0482_2024_0713_016,2024-07-13,482,Zeist,NL,Pruning shears / Garden shears / Secateurs,Tools non-electric,Gardena,2010,yes,5
0482_2024_0713_015,2024-07-13,482,Zeist,NL,Floor lamp / Standard lamp,Household appliances electric,Unknown/n.a.,NA,yes,7
0482_2024_0713_014,2024-07-13,482,Zeist,NL,Floor lamp / Standard lamp,Household appliances electric,Unknown/n.a.,NA,yes,10
0482_2024_0713_013,2024-07-13,482,Zeist,NL,Remote control,Display and sound equipment,Duro,2015,yes,10
0482_2024_0713_012,2024-07-13,482,Zeist,NL,Fan,Household appliances electric,Unknown/n.a.,2021,yes,5
0009_2024_0504_027,2024-05-04,9,Assen,NL,Coffee maker,Household appliances electric,Inventum,2019,no,NA
0009_2024_0504_024,2024-05-04,9,Assen,NL,Stick mixer / Hand blender,Household appliances electric,Bosch,2016,no,NA
0009_2024_0504_021,2024-05-04,9,Assen,NL,Sewing machine,Household appliances electric,Leeuwenstein,1995,yes,8
0009_2024_0504_020,2024-05-04,9,Assen,NL,Coffee maker,Household appliances electric,Krups,2020,yes,9
0009_2024_0504_019,2024-05-04,9,Assen,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,8
0009_2024_0504_018,2024-05-04,9,Assen,NL,Vacuum cleaner,Household appliances electric,Electrolux,2018,half,NA
