file,language,blank,comment,code,pkg_name,version
1,C/C++ Header,34,8,252,NeatMap,0.3.6.2
1,C++,1,0,10,NeatMap,0.3.6.2
12,R,208,198,873,neatRanges,0.1.0
1,Markdown,93,0,365,neatRanges,0.1.0
1,HTML,26,1,225,neat,1.1.3
1,R,9,18,212,neat,1.1.3
10,R,81,236,189,needmining,0.1.1
6,R,36,101,174,needs,0.0.3
9,R,193,121,690,needy,0.2
1,Markdown,28,0,85,needy,0.2
1,R,105,65,407,NEff,1.1
13,R,188,14,420,NegBinBetaBinreg,1.0
2,C,54,139,141,negenes,1.0-12
3,R,20,192,100,negenes,1.0-12
1,Markdown,11,0,26,negenes,1.0-12
2,C/C++ Header,16,118,20,negenes,1.0-12
11,R,283,313,758,neighbr,1.0.2
1,HTML,69,3,500,neighbr,1.0.2
1,Markdown,3,0,4,neighbr,1.0.2
44,R,430,981,2599,neldermead,1.0-11
21,TeX,282,136,1975,neldermead,1.0-11
1,Bourne Shell,1,0,6,neldermead,1.0-11
1,Markdown,1,0,2,neldermead,1.0-11
24,R,134,1266,1104,neo4r,0.1.1
1,Markdown,6,0,10,neo4r,0.1.1
31,R,443,809,1467,neonUtilities,1.3.1
1,Markdown,59,0,160,neonUtilities,1.3.1
43,R,759,1879,2629,neotoma,1.7.4
1,Markdown,49,0,115,neotoma,1.7.4
1,R,61,52,265,nephro,1.2
8,R,48,29,323,NEpiC,1.0.1
2,Markdown,31,0,111,nesRdata,0.2.0
7,R,26,157,104,nesRdata,0.2.0
20,C++,315,346,2866,NestedCategBayesImpute,1.2.1
5,R,148,74,641,NestedCategBayesImpute,1.2.1
6,C/C++ Header,48,13,265,NestedCategBayesImpute,1.2.1
2,TeX,55,352,665,NestedCohort,1.1-3
3,R,183,483,578,NestedCohort,1.1-3
1,Lisp,1,0,35,NestedCohort,1.1-3
6,R,66,541,455,nestfs,0.9.2
2,Markdown,53,0,125,nestfs,0.9.2
5,R,64,20,257,netassoc,0.6.3
7,R,49,258,321,netchain,0.1.0
2,C++,23,56,105,netchain,0.1.0
1,Markdown,19,0,51,netchain,0.1.0
1,R,17,15,54,NetCluster,0.2
2,C++,106,68,537,netcoh,0.2
2,R,78,27,425,netcoh,0.2
14,JavaScript,915,88,6590,netCoin,0.3.2
7,R,187,110,1719,netCoin,0.3.2
2,CSS,10,3,364,netCoin,0.3.2
4,HTML,26,5,331,netCoin,0.3.2
3,C,26,96,211,NetComp,1.6
7,R,11,119,203,NetComp,1.6
4,R,92,188,374,netcom,1.0.4
1,Markdown,6,0,17,netcom,1.0.4
1,R,0,0,1,NetData,0.3
7,R,54,189,263,netdep,0.1.0
1,HTML,26,1,178,netdep,0.1.0
1,Markdown,18,0,49,netdep,0.1.0
69,R,2451,7203,7441,netdiffuseR,1.20.2
2,Bourne Shell,370,444,2908,netdiffuseR,1.20.2
5,HTML,155,5,2347,netdiffuseR,1.20.2
8,C++,572,1082,1648,netdiffuseR,1.20.2
1,Markdown,182,0,276,netdiffuseR,1.20.2
7,C/C++ Header,54,30,231,netdiffuseR,1.20.2
1,m4,8,1,51,netdiffuseR,1.20.2
48,R,222,966,1531,netgen,1.3
24,R,241,152,1353,netgsa,3.1.0
1,HTML,31,1,500,netgsa,3.1.0
33,R,288,203,1938,netgwas,1.10
11,R,230,304,539,NetIndices,1.4.4
6,R,171,472,608,netjack,1.2.0
2,HTML,83,2,413,netjack,1.2.0
31,R,1204,4841,7302,NetLogoR,0.3.5
2,HTML,56,2,860,NetLogoR,0.3.5
2,Markdown,16,0,52,NetLogoR,0.3.5
75,R,1116,9550,10804,netmeta,1.1-0
11,R,89,542,1041,NetMix,0.1.4
5,C++,133,102,900,NetMix,0.1.4
2,C/C++ Header,39,4,184,NetMix,0.1.4
1,Markdown,3,0,8,NetMix,0.1.4
8,R,99,755,430,NetOrigin,1.0-3
1,R,46,162,188,NetPreProc,1.1
1,C,23,58,105,NetPreProc,1.1
44,R,320,1176,1747,netrankr,0.2.1
9,HTML,272,9,1484,netrankr,0.2.1
18,C++,115,78,957,netrankr,0.2.1
2,Markdown,31,0,59,netrankr,0.2.1
9,R,406,646,1271,netregR,1.0.1
1,HTML,115,3,483,netregR,1.0.1
23,R,637,3503,3870,NetRep,1.2.1
11,C++,255,865,1057,NetRep,1.2.1
1,HTML,49,3,903,NetRep,1.2.1
1,Markdown,25,0,86,NetRep,1.2.1
6,C/C++ Header,22,7,71,NetRep,1.2.1
25,R,167,746,1848,netSEM,0.5.1
6,HTML,175,6,585,netSEM,0.5.1
4,R,0,1,137,NetSwan,0.1
1,C,135,56,563,nets,0.9
4,R,68,13,272,nets,0.9
30,R,26,156,1060,NetWeaver,0.0.6
1,HTML,26,1,247,NetWeaver,0.0.6
7,C,626,506,1351,networkABC,0.5-3
1,HTML,27,1,239,networkABC,0.5-3
7,R,57,146,174,networkABC,0.5-3
8,C/C++ Header,37,42,105,networkABC,0.5-3
1,Markdown,15,0,22,networkABC,0.5-3
31,R,444,1914,2770,NetworkChange,0.5
5,R,94,291,452,NetworkComparisonTest,2.2.1
8,JavaScript,245,168,1275,networkD3,0.4
14,R,136,826,759,networkD3,0.4
2,Markdown,127,0,225,networkD3,0.4
3,YAML,1,0,19,networkD3,0.4
16,R,133,750,623,NetworkDistance,0.3.1
5,C++,35,50,197,NetworkDistance,0.3.1
2,Markdown,21,0,48,NetworkDistance,0.3.1
28,R,2038,2453,10054,networkDynamic,0.10.0
7,C,341,648,1345,networkDynamic,0.10.0
2,RobotFramework,2,0,713,networkDynamic,0.10.0
6,C/C++ Header,58,135,170,networkDynamic,0.10.0
1,Markdown,2,0,6,networkDynamic,0.10.0
1,HTML,29,1,521,NetworkExtinction,0.1.0
5,R,66,243,234,NetworkExtinction,0.1.0
17,R,712,494,2712,networkGen,0.1.1
2,Markdown,20,0,24,networkGen,0.1.1
3,HTML,67,2,1393,NetworkInference,1.2.4
16,R,179,858,763,NetworkInference,1.2.4
7,C++,83,71,445,NetworkInference,1.2.4
1,Markdown,43,0,82,NetworkInference,1.2.4
6,C/C++ Header,22,171,46,NetworkInference,1.2.4
1,C,3,1,17,NetworkInference,1.2.4
5,HTML,369,25,1394,networkreporting,0.1.1
20,R,385,1035,917,networkreporting,0.1.1
1,Markdown,22,0,42,networkreporting,0.1.1
12,R,344,645,850,NetworkRiskMeasures,0.1.2
1,Markdown,92,0,361,NetworkRiskMeasures,0.1.2
9,R,58,209,162,networkR,0.1.0-0
3,C++,34,70,100,networkR,0.1.0-0
5,R,27,123,72,NetworkSim,0.1.0
2,C,121,56,397,networksis,2.1-3
2,R,17,15,110,networksis,2.1-3
2,C/C++ Header,6,18,20,networksis,2.1-3
12,R,303,1281,1089,networkTomography,0.3
1,C,28,28,90,networkTomography,0.3
1,Markdown,1,0,12,networkTomography,0.3
61,R,757,2549,3077,NetworkToolbox,1.2.3
19,R,145,1068,1578,networktools,1.2.1
1,Markdown,12,0,18,networktools,1.2.1
6,R,61,243,299,networktree,0.2.1
1,Markdown,1,0,5,networktree,0.2.1
26,R,753,1588,5306,network,1.15
6,C,377,511,2183,network,1.15
7,C/C++ Header,128,107,257,network,1.15
1,Markdown,3,0,7,network,1.15
6,R,301,995,789,NeuralNetTools,1.5.2
14,R,88,480,1563,neuralnet,1.44.2
4,R,35,515,576,NeuralSens,0.0.5
4,R,128,1,695,neural,1.4.2.2
77,R,505,1852,3173,neurobase,1.27.6
2,HTML,59,2,2275,neurobase,1.27.6
2,Markdown,8,0,24,neurobase,1.27.6
12,R,79,279,484,neurohcp,0.8.1
1,HTML,27,1,343,neurohcp,0.8.1
2,Markdown,13,0,21,neurohcp,0.8.1
37,R,1743,2657,4239,neuroim,0.0.6
3,HTML,202,4,592,neuroim,0.0.6
2,C++,17,6,54,neuroim,0.0.6
24,R,106,51,541,neuropsychology,0.5.0
2,Markdown,39,0,134,neuropsychology,0.5.0
20,R,100,11,1091,neuRosim,0.2-12
1,C,16,2,51,neuRosim,0.2-12
11,R,83,115,201,neutralitytestr,0.0.2
1,HTML,43,3,198,neutralitytestr,0.0.2
2,Markdown,18,0,49,neutralitytestr,0.0.2
1,HTML,56,3,650,neverhpfilter,0.2-0
20,R,70,783,118,neverhpfilter,0.2-0
2,Markdown,29,0,34,neverhpfilter,0.2-0
1,R,804,0,2362,Newdistns,2.1
7,R,104,98,477,NewmanOmics,1.0.4
1,HTML,30,1,225,NewmanOmics,1.0.4
18,R,168,521,625,newsanchor,0.1.1
1,HTML,31,1,412,newsanchor,0.1.1
1,Markdown,3,0,5,newsanchor,0.1.1
5,R,74,154,335,newsmap,0.6.9
2,Markdown,49,0,164,newsmap,0.6.9
13,R,11,39,898,newTestSurvRec,1.0.2
29,R,79,82,802,nFactors,2.3.3
1,R,46,41,1338,nFCA,0.3
1,Ruby,50,194,339,nFCA,0.3
14,R,90,470,575,NFP,0.99.2
1,Markdown,22,0,44,NFP,0.99.2
1,HTML,26,1,136,NFWdist,0.1.0
2,R,10,5,91,NFWdist,0.1.0
1,Markdown,9,0,23,NFWdist,0.1.0
5,R,7,56,68,ngramrr,0.2.0
1,Markdown,10,0,23,ngramrr,0.2.0
26,C,729,519,1844,ngram,3.0.4
9,TeX,214,127,835,ngram,3.0.4
26,R,192,543,590,ngram,3.0.4
17,C/C++ Header,201,321,294,ngram,3.0.4
1,Markdown,43,0,85,ngram,3.0.4
1,CMake,16,3,36,ngram,3.0.4
3,Bourne Shell,10,2,30,ngram,3.0.4
1,make,3,0,14,ngram,3.0.4
6,R,54,323,1712,ngspatial,1.2-1
2,C++,11,10,328,ngspatial,1.2-1
1,C,4,4,20,ngspatial,1.2-1
42,R,257,877,2463,ngstk,0.2.3
2,HTML,88,4,1190,ngstk,0.2.3
2,SVG,4,1,516,ngstk,0.2.3
6,Markdown,132,0,377,ngstk,0.2.3
6,TOML,93,5,348,ngstk,0.2.3
2,YAML,12,0,92,ngstk,0.2.3
1,Perl,10,4,35,ngstk,0.2.3
4,Bourne Again Shell,0,0,8,ngstk,0.2.3
1,JSON,0,0,4,ngstk,0.2.3
1,Bourne Shell,0,0,2,ngstk,0.2.3
2,R,74,327,597,nhanesA,0.6.5
1,HTML,27,1,296,nhanesA,0.6.5
1,Markdown,7,0,8,nhanesA,0.6.5
1,Markdown,4,0,8,NHANES,2.1.0
1,R,2,322,1,NHANES,2.1.0
21,R,267,761,975,nhdR,0.5.2
3,HTML,93,3,954,nhdR,0.5.2
2,Markdown,39,0,206,nhdR,0.5.2
1,HTML,31,1,487,nhds,1.0.3
4,R,24,130,288,nhds,1.0.3
2,Markdown,14,0,57,nhds,1.0.3
90,R,715,742,2819,NHEMOtree,1.0
77,R,387,270,4327,NHMSAR,1.12
34,R,259,6,1374,NHPoisson,3.2
1,HTML,33,2,669,NHSRdatasets,0.1.1
4,R,44,47,51,NHSRdatasets,0.1.1
2,Markdown,15,0,50,NHSRdatasets,0.1.1
5,R,23,384,452,nhstplot,1.0.1
1,HTML,43,3,239,nhstplot,1.0.1
2,Markdown,41,0,72,nhstplot,1.0.1
3,R,10,26,23,nice,0.4-1
1,C,5,29,19,nice,0.4-1
14,R,51,671,811,nicheROVER,1.0
1,HTML,89,7,296,nicheROVER,1.0
2,R,34,3,113,NightDay,1.0.1.1
4,R,93,63,411,nilde,1.1-2
26,R,58,358,449,nima,0.5.0
1,Markdown,4,0,15,nima,0.5.0
295,C/C++ Header,14462,22375,84835,nimble,0.8.0
330,R,6796,10147,56336,nimble,0.8.0
16,C++,925,857,6545,nimble,0.8.0
4,Bourne Shell,492,528,3370,nimble,0.8.0
58,DOS Batch,32,0,757,nimble,0.8.0
1,m4,46,51,155,nimble,0.8.0
1,Markdown,8,0,39,nimble,0.8.0
1,make,12,24,24,nimble,0.8.0
1,CMake,5,0,14,nimble,0.8.0
8,R,91,422,270,nipals,0.5
1,Markdown,8,0,8,nipals,0.5
2,R,3,6,82,NipponMap,0.2
18,R,116,744,1016,NIPTeR,1.0.2
1,HTML,42,3,819,NIPTeR,1.0.2
6,R,39,27,232,NIRStat,1.0
1,Markdown,1,0,3,NISTnls,0.9-13
4,R,923,1811,1347,NISTunits,1.0.1
1,HTML,28,1,872,NITPicker,1.0.1
2,R,82,167,215,NITPicker,1.0.1
1,Markdown,1,0,6,NITPicker,1.0.1
22,R,43,255,481,nitrcbot,1.2
1,HTML,26,1,272,nitrcbot,1.2
2,Markdown,26,0,135,nitrcbot,1.2
11,R,448,551,1536,NitrogenUptake2016,0.2.3
2,HTML,288,4,742,NitrogenUptake2016,0.2.3
1,Markdown,29,0,33,NitrogenUptake2016,0.2.3
6,R,127,248,826,nivm,0.3
2,HTML,94,6,286,nlaR,0.4.0
5,R,31,48,100,nlaR,0.4.0
2,Markdown,27,0,57,nlaR,0.4.0
2,R,111,203,1010,NlcOptim,0.6
24,R,335,868,1078,nlcv,0.3.5
1,make,3,0,12,nlcv,0.3.5
19,Fortran 77,748,1757,1824,nleqslv,3.3.2
29,R,276,115,994,nleqslv,3.3.2
3,C,154,116,615,nleqslv,3.3.2
2,HTML,1636,4,9808,nlgeocoder,0.1.3
21,R,96,181,537,nlgeocoder,0.1.3
1,Markdown,1,0,1,nlgeocoder,0.1.3
15,C++,571,323,2131,NlinTS,1.3.7
14,C/C++ Header,198,163,453,NlinTS,1.3.7
1,R,35,196,68,NlinTS,1.3.7
10,R,71,29,465,nlirms,3.4.4
1,R,21,3,929,nlmeODE,1.1
37,R,945,1603,2910,nlmeU,0.70-3
1,Rust,0,0,4,nlmeU,0.70-3
51,R,1236,2706,16164,nlme,3.1-141
8,PO File,1547,2002,3840,nlme,3.1-141
9,C,302,291,2902,nlme,3.1-141
2,Fortran 77,4,423,393,nlme,3.1-141
5,C/C++ Header,45,87,122,nlme,3.1-141
36,R,163,639,2976,nlmrt,2016.3.2
36,R,278,930,901,NLMR,0.4.2
1,HTML,28,1,372,NLMR,0.4.2
4,C++,80,32,335,NLMR,0.4.2
3,C/C++ Header,8,2,47,NLMR,0.4.2
1,Markdown,17,0,41,NLMR,0.4.2
1,R,21,11,142,nlMS,1.1
6,R,147,28,902,nlnet,1.2
12,Bourne Shell,4546,5205,30373,nloptr,1.2.1
46,C,2344,6531,19457,nloptr,1.2.1
36,C/C++ Header,668,681,4027,nloptr,1.2.1
5,SWIG,313,507,2666,nloptr,1.2.1
10,C++,290,207,2041,nloptr,1.2.1
39,R,475,2507,1889,nloptr,1.2.1
4,m4,208,57,1838,nloptr,1.2.1
22,make,81,14,179,nloptr,1.2.1
1,Fortran 77,0,0,108,nloptr,1.2.1
46,MATLAB,3,476,101,nloptr,1.2.1
2,Markdown,22,0,79,nloptr,1.2.1
1,Python,5,0,27,nloptr,1.2.1
5,R,6,2,66,NLPutils,0.0-5
22,R,407,490,2216,NLP,0.2-0
2,R,51,123,3653,nlreg,1.2-2.2
4,R,0,0,109,NLRoot,1.0
2,R,50,43,51,nlrr,0.1
1,Markdown,10,0,18,nlrr,0.1
47,R,978,2929,3491,nlrx,0.2.0
3,HTML,99,3,719,nlrx,0.2.0
2,Markdown,44,0,104,nlrx,0.2.0
83,R,693,2345,7669,nlr,0.1-3
2,Markdown,73,0,293,nls.multstart,1.0.0
4,R,66,123,208,nls.multstart,1.0.0
1,R,10,12,82,nls2,0.2
11,R,491,315,2104,nlsem,0.8
1,HTML,0,0,21,nlsem,0.8
7,R,104,193,331,nlshelper,0.2
8,R,83,268,532,nlshrink,1.0.1
4,R,17,0,42,nlsMicrobio,0.0-1
3,R,199,195,889,nlsmsn,0.0-4
11,R,7,8,372,nlsrk,1.1
4,HTML,192,4,6996,nlsr,2018.1.28
37,R,544,801,3039,nlsr,2018.1.28
1,HTML,39,1,553,nlstimedist,1.1.4
17,R,69,295,525,nlstimedist,1.1.4
1,CSS,33,4,238,nlstimedist,1.1.4
2,Markdown,33,0,97,nlstimedist,1.1.4
9,R,71,12,611,nlstools,1.0-2
39,R,321,1768,1651,NlsyLinks,2.0.6
1,TeX,30,14,180,NlsyLinks,2.0.6
1,Markdown,14,0,31,NlsyLinks,2.0.6
5,C++,329,180,2647,nltm,1.4.2
6,R,82,35,693,nltm,1.4.2
1,C/C++ Header,10,4,56,nltm,1.4.2
1,C,7,4,33,nltm,1.4.2
2,R,78,682,497,nlts,1.0-2
6,HTML,183,6,2004,nLTT,1.4.1
37,R,468,1047,1967,nLTT,1.4.1
5,R,42,3,229,nlt,2.2-1
3,R,6,1,297,nlWaldTest,1.1.3
4,R,9,129,229,nmadb,1.0.0
1,TeX,111,60,1421,nmaINLA,0.1.2
24,R,77,581,676,nmaINLA,0.1.2
13,R,215,1155,797,NMAoutlier,0.1.13
8,R,352,981,1083,nmathresh,0.1.4
1,HTML,28,1,899,nmathresh,0.1.4
2,Markdown,15,0,26,nmathresh,0.1.4
6,R,83,351,278,nmfem,1.0.4
1,HTML,33,1,123,nmfem,1.0.4
4,C++,121,85,700,nmfgpu4R,0.2.5.2
4,R,91,340,366,nmfgpu4R,0.2.5.2
3,C/C++ Header,107,116,302,nmfgpu4R,0.2.5.2
1,R,164,1,175,NMFN,2.0
54,R,2454,11695,9724,NMF,0.21.0
4,C++,183,185,680,NMF,0.21.0
1,Markdown,4,0,14,NMF,0.21.0
1,C,2,1,7,NMF,0.21.0
19,R,271,331,834,Nmisc,0.3.5
2,Markdown,32,0,59,Nmisc,0.3.5
4,R,24,137,225,nmixgof,0.1.0
2,C++,12,35,104,nmixgof,0.1.0
1,Markdown,6,0,10,nmixgof,0.1.0
1,R,8,14,53,NMI,2.0
108,R,1062,1041,5915,NMOF,1.6-0
7,R,432,679,379,nmslibR,1.0.3
1,HTML,137,1,363,nmslibR,1.0.3
2,Markdown,158,0,145,nmslibR,1.0.3
2,C++,44,18,101,nmslibR,1.0.3
1,C,4,4,18,nmslibR,1.0.3
7,R,75,55,432,nmw,0.1.4
3,Visual Basic,3,0,57,nmw,0.1.4
1,R,0,17,18,nna,0.0.2.1
6,R,59,57,449,nnetpredint,1.2
4,R,34,65,808,nnet,7.3-12
1,C,69,25,611,nnet,7.3-12
4,PO File,100,83,270,nnet,7.3-12
12,R,265,790,1520,nnfor,0.9.6
2,Markdown,16,0,42,nnfor,0.9.6
3,C,164,448,1495,nngeo,0.2.9
21,R,274,600,510,nngeo,0.2.9
1,C/C++ Header,34,739,137,nngeo,0.2.9
1,Markdown,25,0,43,nngeo,0.2.9
1,R,4,21,722,nnlasso,0.3
10,R,126,330,619,NNLM,0.4.3
5,C++,64,114,468,NNLM,0.4.3
1,C/C++ Header,15,4,40,NNLM,0.4.3
2,Fortran 77,4,386,437,nnls,1.4
2,R,7,0,93,nnls,1.4
7,R,144,259,411,NNMIS,1.0.1
38,R,1231,1220,3183,NNS,0.4.4
5,HTML,135,5,2199,NNS,0.4.4
44,R,277,732,2793,NNTbiomarker,0.29.11
5,HTML,144,4,486,NNTbiomarker,0.29.11
1,Markdown,25,0,85,NNTbiomarker,0.29.11
4,XML,0,4,82,NNTbiomarker,0.29.11
18,R,56,19,1244,nnTensor,1.0.1
9,R,75,168,253,noaaoceans,0.1.0
12,HTML,34,1,231,noaaoceans,0.1.0
2,Markdown,20,0,78,noaaoceans,0.1.0
2,HTML,62,2,842,noaastormevents,0.1.1
13,R,137,1087,602,noaastormevents,0.1.1
26,R,112,457,535,nodbi,0.2.0
4,Markdown,158,0,483,nodbi,0.2.0
14,R,134,0,547,nodeHarvest,0.7-3
16,R,539,159,2164,nodiv,1.3.0
1,Markdown,4,0,5,nodiv,1.3.0
14,R,78,322,481,nofrills,0.3.0
1,Markdown,71,0,192,nofrills,0.3.0
53,R,0,0,1795,noia,0.97.1
30,R,366,1667,3142,NoiseFiltersR,0.1.0
2,Markdown,21,0,57,NoiseFiltersR,0.1.0
1,TeX,0,0,3,NoiseFiltersR,0.1.0
5,R,21,40,55,noise,1.0
25,R,192,871,926,nomclust,1.1.1106
15,R,248,504,1798,NominalLogisticBiplot,0.2
2,HTML,553,7,1721,nomisr,0.4.1
23,R,210,530,658,nomisr,0.4.1
3,Markdown,93,0,266,nomisr,0.4.1
4,JavaScript,858,7164,5911,nomnoml,0.1.0
3,R,29,256,147,nomnoml,0.1.0
1,Markdown,37,0,145,nomnoml,0.1.0
1,YAML,0,0,16,nomnoml,0.1.0
1,R,11,0,89,nomogramEx,3.0
4,R,64,229,219,noncensus,0.1
1,Markdown,21,0,97,noncensus,0.1
14,R,90,156,596,NonCompart,0.4.4
2,C++,146,62,604,noncompliance,0.2.2
7,R,110,277,425,noncompliance,0.2.2
3,R,420,286,469,noncomplyR,1.0
1,HTML,22,1,122,noncomplyR,1.0
3,HTML,78,3,659,nonet,0.4.0
10,R,165,218,377,nonet,0.4.0
1,Markdown,15,0,31,nonet,0.4.0
10,R,152,197,523,nonlinearICP,0.1.2.1
28,C++,491,1453,3019,nonlinearTseries,0.2.6
39,R,298,2143,2977,nonlinearTseries,0.2.6
15,C/C++ Header,243,1094,849,nonlinearTseries,0.2.6
1,HTML,28,1,210,nonlinearTseries,0.2.6
12,R,446,2166,2639,nonmem2R,0.2.1
1,HTML,26,1,302,nonmem2R,0.2.1
8,XML,73,0,6313,nonmemica,0.9.0
16,R,274,2610,2056,nonmemica,0.9.0
1,HTML,28,1,851,nonmemica,0.9.0
8,Visual Basic,48,0,398,nonmemica,0.9.0
1,C,37,76,222,nonneg.cg,0.1.1
2,C++,13,10,106,nonneg.cg,0.1.1
2,R,6,39,33,nonneg.cg,0.1.1
6,R,168,408,919,nonnest2,0.5-2
1,TeX,1,5,10,nonnest2,0.5-2
8,R,127,683,1274,NonNorMvtDist,1.0.1
16,R,216,13,992,nonparaeff,0.5-8
1,R,76,410,449,Nonpareil,3.3.4
5,R,85,12,459,nonpar,1.0.1
5,R,258,140,920,NonpModelCheck,3.0
1,C,91,37,392,NonpModelCheck,3.0
1,C++,6,2,12,NonpModelCheck,3.0
1,R,29,255,114,NonProbEst,0.1.0
18,R,109,484,4081,nontarget,1.9
4,C++,264,184,2606,nontarget,1.9
4,C++,243,158,692,nopaco,1.0.6
6,R,114,329,658,nopaco,1.0.6
3,C/C++ Header,29,31,50,nopaco,1.0.6
6,R,165,95,532,nopp,1.1.0
9,R,135,267,1003,nor1mix,1.3-0
5,R,27,101,73,nord,0.0.1
2,Markdown,31,0,67,nord,0.0.1
8,Fortran 90,10,1601,5488,norm2,2.0.2
7,R,42,342,1636,norm2,2.0.2
3,C/C++ Header,0,0,177,norm2,2.0.2
6,R,307,835,777,NormalBetaPrime,2.2
1,R,120,39,206,NormalGamma,1.1
49,R,722,2194,3483,NormalizeMets,0.25
1,HTML,36,1,707,NormalizeMets,0.25
18,R,240,106,856,NormalLaplace,0.3-0
1,make,5,0,17,NormalLaplace,0.3-0
17,R,26,0,522,normalp,0.7.0.1
6,R,52,58,161,normalr,1.0.0
2,Markdown,24,0,43,normalr,1.0.0
1,R,82,465,249,NORMA,0.1
3,R,32,12,521,NormExpression,0.1.0
1,Fortran 90,194,145,445,NormPsy,1.0.8
3,R,87,1,288,NormPsy,1.0.8
1,C,4,0,14,NormPsy,1.0.8
1,C/C++ Header,2,0,11,NormPsy,1.0.8
1,Fortran 77,0,116,101,NORMT3,1.0-3
9,R,15,0,78,NORMT3,1.0-3
2,C,29,37,59,NORMT3,1.0-3
10,R,0,0,234,normtest,1.1
3,R,1,9,293,normwhn.test,1.0
1,Fortran 77,0,113,762,norm,1.0-9.5
2,R,3,58,212,norm,1.0-9.5
5,R,52,37,66,norris,0.1.1
1,Markdown,12,0,16,norris,0.1.1
4,R,194,403,897,NORRRM,1.0.0
10,R,29,320,492,NORTARA,1.0.0
1,HTML,22,1,180,NORTARA,1.0.0
12,C++,639,473,1240,nortestARMA,1.0.2
2,R,6,0,17,nortestARMA,1.0.2
1,C,2,1,7,nortestARMA,1.0.2
5,R,2,0,161,nortest,1.0-4
3,R,9,45,253,nose,1.0
1,R,8,227,212,NostalgiR,1.0.2
12,R,74,384,294,nos,1.1.0
1,Markdown,4,0,7,nos,1.1.0
1,HTML,44,1,320,noteMD,0.1.0
1,Markdown,19,0,35,noteMD,0.1.0
4,R,5,29,25,noteMD,0.1.0
7,R,29,191,296,notifyme,0.3.0
1,Markdown,5,0,6,notifyme,0.3.0
1,R,4,0,58,notifyR,1.02
4,C,400,42,684,not,1.2
8,R,147,361,298,not,1.2
3,C/C++ Header,41,0,107,not,1.2
22,R,700,884,1871,nowcasting,1.1.4
3,R,32,21,360,noweb,1.0-4
2,TeX,8,30,22,noweb,1.0-4
1,make,7,6,19,noweb,1.0-4
1,R,842,948,2401,Nozzle.R1,1.1-1
5,CSS,470,157,1602,Nozzle.R1,1.1-1
6,JavaScript,312,248,1264,Nozzle.R1,1.1-1
9,R,93,95,812,nparACT,0.8
18,R,262,1368,2340,nparcomp,3.0
10,R,635,527,2785,nparLD,2.1
4,R,182,140,234,nparMD,0.1.0
5,R,137,148,190,nparsurv,0.1.0
9,C++,185,352,1715,NPBayesImputeCat,0.1
8,C/C++ Header,105,197,577,NPBayesImputeCat,0.1
4,R,48,43,157,NPBayesImputeCat,0.1
22,R,416,686,1365,npbr,1.6
2,C,6,4,44,npbr,1.6
13,R,280,384,931,NPCD,1.0-10
27,R,61,22,1786,NPCirc,2.0.1
2,C,60,8,194,npcopTest,1.03
1,R,24,0,143,npcopTest,1.03
10,C,443,660,1646,npcp,0.1-11
4,R,250,361,1016,npcp,0.1-11
3,C/C++ Header,37,78,50,npcp,0.1-11
6,C,16,15,1515,npcure,0.1-4
7,R,6,13,995,npcure,0.1-4
1,C/C++ Header,13,0,19,npcure,0.1-4
18,R,1,50,355,NPC,1.1.0
2,Markdown,2,0,5,NPC,1.1.0
18,R,397,981,1609,npExact,0.2
1,Markdown,10,0,22,npExact,0.2
64,R,1210,4847,4939,NPflow,0.13.1
19,C++,178,574,920,NPflow,0.13.1
2,Markdown,21,0,38,NPflow,0.13.1
1,C/C++ Header,4,0,6,NPflow,0.13.1
20,R,99,78,444,NPHazardRate,0.1
9,R,12,0,193,NPHMC,2.2
1,R,32,83,105,npIntFactRep,1.5
9,R,319,315,898,nplplot,4.5
10,R,88,83,678,nplr,0.1-7
1,RobotFramework,0,0,1,nplr,0.1-7
6,R,32,189,106,npmlda,1.0.0
1,R,67,11,150,NPMLEcmprsk,3.0
2,R,167,229,753,NPMLENCC,1.0
23,R,288,292,1458,npmlreg,0.46-5
1,R,269,120,1038,NPMOD,0.1.0
14,R,29,1,251,npmr,1.2
2,R,16,21,64,NPMVCP,1.1
3,R,163,101,659,npmv,2.4.0
13,R,225,0,958,npordtests,1.1
1,R,10,24,51,nppbib,1.0-0
6,R,48,366,218,npphen,1.1-0
7,R,107,46,416,NPP,0.1.0
18,R,735,1375,2366,npregfast,1.5.1
1,Fortran 90,1533,1049,2275,npregfast,1.5.1
1,CSS,8,0,48,npregfast,1.5.1
1,Markdown,11,0,24,npregfast,1.5.1
1,C,4,4,17,npregfast,1.5.1
7,R,357,229,1490,nprobust,0.1.4
2,C++,51,15,177,nprobust,0.1.4
1,Fortran 90,328,723,3363,npROCRegression,1.0-5
17,R,61,38,863,npROCRegression,1.0-5
1,HTML,105,3,712,npROCRegression,1.0-5
1,C,4,4,15,npROCRegression,1.0-5
14,R,131,394,656,nproc,2.1.4
1,HTML,71,3,422,nproc,2.1.4
1,Markdown,72,0,193,nproc,2.1.4
22,R,774,747,3773,nprotreg,1.0.0
2,Markdown,33,0,81,nprotreg,1.0.0
14,R,902,2063,5704,npsf,0.5.1
4,C++,45,455,827,npsf,0.5.1
2,C,34,226,372,npsf,0.5.1
3,C/C++ Header,12,40,89,npsf,0.5.1
3,R,46,26,305,NPsimex,0.2-1
1,C,2,2,30,NPsimex,0.2-1
20,R,101,131,705,npsm,0.5.1
