week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2007-01-14,33,17341690,The Drowsy Chaperone,Marquis Theatre,812248,1154648,78.02,248.75,10411,1611,0.8078,8,0
2007-01-14,33,17341690,The Lion King,Minskoff Theatre,1032612,1172441,89.46,250,11543,1598,0.9029,8,0
2007-01-14,33,17341690,The Little Dog Laughed,Cort Theatre,215238,547754,46.75,201.25,4604,1082,0.5319,8,0
2007-01-14,33,17341690,The Phantom of the Opera,Majestic Theatre,672470,1002310,65.64,200,10245,1607,0.7969,8,0
2007-01-14,33,17341690,The Producers,St. James Theatre,537903,1042163,64.79,241.25,8302,1706,0.6083,8,0
2007-01-14,33,17341690,The Vertical Hour,Music Box Theatre,436383,671507,75.13,201.25,5808,993,0.7311,8,0
2007-01-14,33,17341690,Translations,Biltmore Theatre,180854,448500,40.48,86.25,4468,650,0.8592,0,8
2007-01-14,33,17341690,Wicked,Gershwin Theatre,1408037,1308816,97.29,300,14472,1809,1,8,0
2007-01-21,34,14777463,A Chorus Line,Gerald Schoenfeld Theatre,727081,838254,97.22,251.25,7479,1069,0.8745,8,0
2007-01-21,34,14777463,Avenue Q,John Golden Theatre,362933,494177,65.37,201.25,5552,796,0.8719,8,0
2007-01-21,34,14777463,Beauty and the Beast,Lunt-Fontanne Theatre,468724,1012000,57.64,175,8132,1509,0.6736,8,0
2007-01-21,34,14777463,Chicago,Ambassador Theatre,404781,803297,69.38,251.25,5834,1080,0.6752,8,0
2007-01-21,34,14777463,Company,Ethel Barrymore Theatre,390022,743305,74.57,251.25,5230,1046,0.625,8,0
2007-01-21,34,14777463,Grey Gardens,Walter Kerr Theatre,427032,684864,78.01,251.25,5474,922,0.7421,8,0
2007-01-21,34,14777463,Hairspray,Neil Simon Theatre,425894,1061843,61.71,240,6901,1428,0.6041,8,0
2007-01-21,34,14777463,Jersey Boys,August Wilson Theatre,1172292,846719,119,251.25,9851,1222,1.0077,8,0
2007-01-21,34,14777463,Les Miserables,Broadhurst Theatre,561758,853969,82.14,251.25,6839,1122,0.7619,8,0
2007-01-21,34,14777463,Mamma Mia!,Broadhurst Theatre,733314,1139748,74.21,201.25,9881,1498,0.8245,8,0
2007-01-21,34,14777463,Mary Poppins,New Amsterdam Theatre,1043951,1313840,85.63,250,12191,1791,0.8509,8,0
2007-01-21,34,14777463,Rent,Nederlander Theatre,297156,768979,57.64,200,5155,1181,0.5456,8,0
2007-01-21,34,14777463,Spamalot,Sam S. Shubert Theatre,790600,1006966,75.48,301.25,10474,1441,0.9086,8,0
2007-01-21,34,14777463,Spring Awakening,Eugene O'Neill Theatre,469786,801792,69.22,201.25,6787,1090,0.7783,8,0
2007-01-21,34,14777463,Tarzan,Richard Rodgers Theatre,472524,890137,63.31,201.25,7464,1319,0.7074,8,0
2007-01-21,34,14777463,The 25th Annual Putnam County Spelling Bee,Circle in the Square Theatre,240970,456768,60.53,175,3981,684,0.7275,8,0
2007-01-21,34,14777463,The Apple Tree,Studio 54,290275,574420,51.49,111.25,5637,1006,0.8005,7,0
2007-01-21,34,14777463,The Coast of Utopia,Vivian Beaumont Theater,299449,400040,72.91,100,4107,1047,0.9807,4,0
2007-01-21,34,14777463,The Color Purple,Broadway Theatre,481855,1204004,68.71,115,7013,1718,0.5103,8,0
2007-01-21,34,14777463,The Drowsy Chaperone,Marquis Theatre,669889,1154648,75.9,248.75,8826,1611,0.6848,8,0
2007-01-21,34,14777463,The Lion King,Minskoff Theatre,864047,1172441,82.35,250,10492,1598,0.8207,8,0
2007-01-21,34,14777463,The Little Dog Laughed,Cort Theatre,193850,547754,47.41,201.25,4089,1082,0.4724,8,0
2007-01-21,34,14777463,The Phantom of the Opera,Majestic Theatre,580844,1002310,64.7,200,8977,1607,0.6983,8,0
2007-01-21,34,14777463,The Producers,St. James Theatre,478148,1042163,62.57,241.25,7642,1706,0.5599,8,0
2007-01-21,34,14777463,The Vertical Hour,Music Box Theatre,382042,671507,75.79,201.25,5041,993,0.6346,8,0
2007-01-21,34,14777463,Translations,Biltmore Theatre,182632,448500,40.15,86.25,4549,650,0.8748,0,8
2007-01-21,34,14777463,Wicked,Gershwin Theatre,1365614,1308816,94.79,300,14406,1809,0.9954,8,0
2007-01-28,35,14490554,A Chorus Line,Gerald Schoenfeld Theatre,712073,838254,97.57,251.25,7298,1069,0.8534,8,0
2007-01-28,35,14490554,Avenue Q,John Golden Theatre,363862,494177,67.27,201.25,5409,796,0.8494,8,0
2007-01-28,35,14490554,Beauty and the Beast,Lunt-Fontanne Theatre,493968,1012000,56.88,175,8684,1509,0.7194,8,0
2007-01-28,35,14490554,Chicago,Ambassador Theatre,392624,803297,69.7,251.25,5633,1080,0.652,8,0
2007-01-28,35,14490554,Company,Ethel Barrymore Theatre,374198,743305,73.78,251.25,5072,1046,0.6061,8,0
2007-01-28,35,14490554,Grey Gardens,Walter Kerr Theatre,436961,684864,77.22,251.25,5659,922,0.7672,8,0
2007-01-28,35,14490554,Hairspray,Neil Simon Theatre,442446,1061843,61.84,240,7155,1428,0.6263,8,0
2007-01-28,35,14490554,Jersey Boys,August Wilson Theatre,1168315,846719,118.61,251.25,9850,1222,1.0076,8,0
2007-01-28,35,14490554,Les Miserables,Broadhurst Theatre,555395,853969,80.77,251.25,6876,1122,0.766,8,0
2007-01-28,35,14490554,Mamma Mia!,Broadhurst Theatre,757226,1139748,73.93,201.25,10242,1498,0.8546,8,0
2007-01-28,35,14490554,Mary Poppins,New Amsterdam Theatre,1040740,1313840,84.45,250,12324,1791,0.8601,8,0
2007-01-28,35,14490554,Rent,Nederlander Theatre,303725,768979,57.46,200,5286,1181,0.5595,8,0
2007-01-28,35,14490554,Spamalot,Sam S. Shubert Theatre,778686,1006966,74.57,301.25,10442,1441,0.9058,8,0
2007-01-28,35,14490554,Spring Awakening,Eugene O'Neill Theatre,486819,801792,71.02,201.25,6855,1090,0.7861,8,0
2007-01-28,35,14490554,Tarzan,Richard Rodgers Theatre,474900,890137,63.37,201.25,7494,1319,0.7102,8,0
2007-01-28,35,14490554,The 25th Annual Putnam County Spelling Bee,Circle in the Square Theatre,219432,456768,58.22,175,3769,684,0.6888,8,0
2007-01-28,35,14490554,The Apple Tree,Studio 54,329213,656480,52.92,111.25,6221,1006,0.773,8,0
2007-01-28,35,14490554,The Color Purple,Broadway Theatre,499541,1204004,67.94,115,7353,1718,0.535,8,0
2007-01-28,35,14490554,The Drowsy Chaperone,Marquis Theatre,689805,1154648,76.67,248.75,8997,1611,0.6981,8,0
2007-01-28,35,14490554,The Lion King,Minskoff Theatre,913368,1172441,83.4,250,10951,1598,0.8566,8,0
2007-01-28,35,14490554,The Little Dog Laughed,Cort Theatre,205049,547754,48.12,201.25,4261,1082,0.4923,8,0
2007-01-28,35,14490554,The Phantom of the Opera,Majestic Theatre,506916,1002310,65.95,200,7686,1607,0.5979,8,0
2007-01-28,35,14490554,The Producers,St. James Theatre,494310,1042163,62.07,241.25,7964,1706,0.5835,8,0
2007-01-28,35,14490554,The Vertical Hour,Music Box Theatre,339127,671507,73.06,201.25,4642,993,0.5843,8,0
2007-01-28,35,14490554,Translations,Biltmore Theatre,162707,448500,42.11,86.25,3864,650,0.7431,5,3
2007-01-28,35,14490554,Wicked,Gershwin Theatre,1349148,1308816,94.47,300,14281,1809,0.9868,8,0
2007-02-04,36,13892844,A Chorus Line,Gerald Schoenfeld Theatre,656390,838254,94.7,251.25,6931,1069,0.8105,8,0
2007-02-04,36,13892844,Avenue Q,John Golden Theatre,296720,494177,63.35,201.25,4684,796,0.7356,8,0
2007-02-04,36,13892844,Beauty and the Beast,Lunt-Fontanne Theatre,475223,1012000,53.69,175,8852,1509,0.7333,8,0
2007-02-04,36,13892844,Chicago,Ambassador Theatre,341062,803297,65.51,251.25,5206,1080,0.6025,8,0
2007-02-04,36,13892844,Company,Ethel Barrymore Theatre,313819,743305,70.38,251.25,4459,1046,0.5329,8,0
2007-02-04,36,13892844,Grey Gardens,Walter Kerr Theatre,398960,684864,72.76,251.25,5483,922,0.7434,8,0
2007-02-04,36,13892844,Hairspray,Neil Simon Theatre,454235,1061843,59.85,240,7589,1428,0.6643,8,0
2007-02-04,36,13892844,Jersey Boys,August Wilson Theatre,1164277,846719,118.57,251.25,9819,1222,1.0044,8,0
2007-02-04,36,13892844,Les Miserables,Broadhurst Theatre,551288,853969,73.1,251.25,7542,1122,0.8402,8,0
2007-02-04,36,13892844,Mamma Mia!,Broadhurst Theatre,675734,1139748,70.75,201.25,9551,1498,0.797,8,0
2007-02-04,36,13892844,Mary Poppins,New Amsterdam Theatre,933745,1313840,81.69,250,11431,1791,0.7978,8,0
2007-02-04,36,13892844,Rent,Nederlander Theatre,265983,768979,52.9,200,5028,1181,0.5322,8,0
2007-02-04,36,13892844,Spamalot,Sam S. Shubert Theatre,754713,1006966,70.67,301.25,10679,1441,0.9264,8,0
2007-02-04,36,13892844,Spring Awakening,Eugene O'Neill Theatre,447500,801792,71.7,201.25,6241,1090,0.7157,8,0
2007-02-04,36,13892844,Tarzan,Richard Rodgers Theatre,451322,890137,59.51,201.25,7584,1319,0.7187,8,0
2007-02-04,36,13892844,The 25th Annual Putnam County Spelling Bee,Circle in the Square Theatre,213957,456768,52.65,175,4064,684,0.7427,8,0
2007-02-04,36,13892844,The Apple Tree,Studio 54,282360,656480,50.47,111.25,5595,1006,0.6952,8,0
2007-02-04,36,13892844,The Coast of Utopia,Vivian Beaumont Theater,255524,500050,51.9,100,4923,1047,0.9404,1,4
2007-02-04,36,13892844,The Color Purple,Broadway Theatre,484341,1204004,60.97,115,7944,1718,0.578,8,0
2007-02-04,36,13892844,The Drowsy Chaperone,Marquis Theatre,670110,1154648,67.67,248.75,9903,1611,0.7684,8,0
2007-02-04,36,13892844,The Lion King,Minskoff Theatre,815332,1172441,79.46,250,10261,1598,0.8026,8,0
2007-02-04,36,13892844,The Little Dog Laughed,Cort Theatre,189556,547754,50.33,201.25,3766,1082,0.4351,8,0
2007-02-04,36,13892844,The Phantom of the Opera,Majestic Theatre,537941,1002310,60.45,200,8899,1607,0.6922,8,0
2007-02-04,36,13892844,The Producers,St. James Theatre,421709,1042163,59.32,241.25,7109,1706,0.5209,8,0
2007-02-04,36,13892844,The Vertical Hour,Music Box Theatre,292010,671507,67.24,201.25,4343,993,0.5467,8,0
2007-02-04,36,13892844,Translations,Biltmore Theatre,234642,470140,53.39,86.25,4395,650,0.8452,8,0
2007-02-04,36,13892844,Wicked,Gershwin Theatre,1314391,1308816,94.21,300,13951,1809,0.964,8,0
2007-02-11,37,14495659,A Chorus Line,Gerald Schoenfeld Theatre,643064,838254,92.75,251.25,6933,1069,0.8107,8,0
2007-02-11,37,14495659,Avenue Q,John Golden Theatre,332656,494177,67.67,201.25,4916,796,0.772,8,0
2007-02-11,37,14495659,Beauty and the Beast,Lunt-Fontanne Theatre,515332,1012000,57.19,175,9011,1509,0.7464,8,0
2007-02-11,37,14495659,Chicago,Ambassador Theatre,368642,803297,67.93,251.25,5427,1080,0.6281,8,0
2007-02-11,37,14495659,Company,Ethel Barrymore Theatre,359535,743305,74.04,251.25,4856,1046,0.5803,8,0
2007-02-11,37,14495659,Grey Gardens,Walter Kerr Theatre,421526,684864,75.08,251.25,5614,922,0.7611,8,0
2007-02-11,37,14495659,Hairspray,Neil Simon Theatre,407952,1061843,59.47,240,6860,1428,0.6005,8,0
2007-02-11,37,14495659,Jersey Boys,August Wilson Theatre,1171042,846719,118.95,251.25,9845,1222,1.0071,8,0
2007-02-11,37,14495659,Journey's End,Belasco Theatre,80140,367268,45.59,201.25,1758,1003,0.3505,0,5
2007-02-11,37,14495659,Les Miserables,Broadhurst Theatre,499265,853969,78.96,251.25,6323,1122,0.7044,8,0
2007-02-11,37,14495659,Mamma Mia!,Broadhurst Theatre,716971,1139748,73.12,201.25,9806,1498,0.8183,8,0
2007-02-11,37,14495659,Mary Poppins,New Amsterdam Theatre,981932,1313840,83.3,250,11788,1791,0.8227,8,0
2007-02-11,37,14495659,Rent,Nederlander Theatre,272138,768979,55.98,200,4861,1181,0.5145,8,0
2007-02-11,37,14495659,Spamalot,Sam S. Shubert Theatre,778899,1006966,76.33,301.25,10204,1441,0.8851,8,0
2007-02-11,37,14495659,Spring Awakening,Eugene O'Neill Theatre,514372,801792,73.22,201.25,7025,1090,0.8056,8,0
2007-02-11,37,14495659,Tarzan,Richard Rodgers Theatre,465111,890137,62.21,201.25,7477,1319,0.7086,8,0
2007-02-11,37,14495659,The 25th Annual Putnam County Spelling Bee,Circle in the Square Theatre,209117,456768,56.34,175,3712,684,0.6784,8,0
2007-02-11,37,14495659,The Apple Tree,Studio 54,292803,656480,49.82,111.25,5877,1006,0.7302,8,0
2007-02-11,37,14495659,The Coast of Utopia,Vivian Beaumont Theater,369977,700070,55.02,100,6725,1047,0.9176,2,5
2007-02-11,37,14495659,The Color Purple,Broadway Theatre,579215,1204004,61.65,115,9395,1718,0.6836,8,0
2007-02-11,37,14495659,The Drowsy Chaperone,Marquis Theatre,630429,1154648,74.32,248.75,8483,1611,0.6582,8,0
2007-02-11,37,14495659,The Lion King,Minskoff Theatre,900309,1172441,84.62,250,10640,1598,0.8323,8,0
2007-02-11,37,14495659,The Little Dog Laughed,Cort Theatre,186523,547754,51.45,201.25,3625,1082,0.4188,8,0
2007-02-11,37,14495659,The Phantom of the Opera,Majestic Theatre,516404,1002310,64.5,200,8006,1607,0.6227,8,0
2007-02-11,37,14495659,The Producers,St. James Theatre,437751,1042163,62.56,241.25,6997,1706,0.5127,8,0
2007-02-11,37,14495659,The Vertical Hour,Music Box Theatre,299374,671507,62.11,201.25,4820,993,0.6067,8,0
2007-02-11,37,14495659,Translations,Biltmore Theatre,237997,470140,55.1,86.25,4319,650,0.8306,8,0
2007-02-11,37,14495659,Wicked,Gershwin Theatre,1307183,1308816,92.14,300,14187,1809,0.9803,8,0
2007-02-18,38,17425325,A Chorus Line,Gerald Schoenfeld Theatre,700069,838254,98.46,251.25,7110,1069,0.8314,8,0
2007-02-18,38,17425325,Avenue Q,John Golden Theatre,412760,494177,73.37,201.25,5626,796,0.8835,8,0
2007-02-18,38,17425325,Beauty and the Beast,Lunt-Fontanne Theatre,688072,1012000,64.32,175,10698,1509,0.8862,8,0
2007-02-18,38,17425325,Chicago,Ambassador Theatre,518904,803297,77.3,251.25,6713,1080,0.777,8,0
2007-02-18,38,17425325,Company,Ethel Barrymore Theatre,388279,743305,70.52,251.25,5506,1046,0.658,8,0
2007-02-18,38,17425325,Grey Gardens,Walter Kerr Theatre,393912,684864,77.1,251.25,5109,922,0.6927,8,0
2007-02-18,38,17425325,Hairspray,Neil Simon Theatre,603607,1061843,68,240,8877,1428,0.777,8,0
2007-02-18,38,17425325,Jersey Boys,August Wilson Theatre,1188695,846719,121,251.25,9824,1222,1.0049,8,0
2007-02-18,38,17425325,Journey's End,Belasco Theatre,126005,522586,43.05,201.25,2927,1017,0.4112,0,7
2007-02-18,38,17425325,Les Miserables,Broadhurst Theatre,601721,853969,84.36,251.25,7133,1122,0.7947,8,0
2007-02-18,38,17425325,Mamma Mia!,Broadhurst Theatre,895045,1139748,83.31,201.25,10743,1498,0.8964,8,0
2007-02-18,38,17425325,Mary Poppins,New Amsterdam Theatre,1017818,1313840,85.36,250,11924,1791,0.8322,8,0
2007-02-18,38,17425325,Prelude to a Kiss,American Airlines Theatre,88868,195496,43.2,86.25,2057,740,0.6949,0,4
2007-02-18,38,17425325,Rent,Nederlander Theatre,454312,768979,61.31,200,7410,1181,0.7843,8,0
2007-02-18,38,17425325,Spamalot,Sam S. Shubert Theatre,911307,1006966,84.42,301.25,10795,1441,0.9364,8,0
2007-02-18,38,17425325,Spring Awakening,Eugene O'Neill Theatre,625646,801792,79.63,201.25,7857,1090,0.901,8,0
2007-02-18,38,17425325,Talk Radio,Longacre Theatre,166859,480036,45.23,251.25,3689,1095,0.5615,0,6
2007-02-18,38,17425325,Tarzan,Richard Rodgers Theatre,640900,890137,70.45,201.25,9097,1319,0.8621,8,0
2007-02-18,38,17425325,The 25th Annual Putnam County Spelling Bee,Circle in the Square Theatre,260231,456768,62.24,175,4181,684,0.7641,8,0
2007-02-18,38,17425325,The Apple Tree,Studio 54,318615,656480,56.71,111.25,5618,1006,0.6981,8,0
2007-02-18,38,17425325,The Coast of Utopia,Vivian Beaumont Theater,398896,700070,62.13,100,6420,1047,0.876,3,4
2007-02-18,38,17425325,The Color Purple,Broadway Theatre,689806,1204004,74.04,115,9317,1718,0.6779,8,0
2007-02-18,38,17425325,The Drowsy Chaperone,Marquis Theatre,793242,1154648,77.94,248.75,10178,1611,0.7897,8,0
2007-02-18,38,17425325,The Lion King,Minskoff Theatre,1122371,1172441,92.8,250,12094,1598,0.946,8,0
2007-02-18,38,17425325,The Little Dog Laughed,Cort Theatre,240936,547754,49.23,201.25,4894,1082,0.5654,8,0
2007-02-18,38,17425325,The Phantom of the Opera,Majestic Theatre,686881,1002310,69.84,200,9835,1607,0.765,8,0
2007-02-18,38,17425325,The Producers,St. James Theatre,544590,1042163,67.63,241.25,8053,1706,0.59,8,0
2007-02-18,38,17425325,The Vertical Hour,Music Box Theatre,287972,671507,64.14,201.25,4490,993,0.5652,8,0
2007-02-18,38,17425325,Translations,Biltmore Theatre,251799,470140,56.67,86.25,4443,650,0.8544,8,0
2007-02-18,38,17425325,Wicked,Gershwin Theatre,1407207,1308816,98.41,300,14299,1809,0.988,8,0
2007-02-25,39,18294392,A Chorus Line,Gerald Schoenfeld Theatre,805080,838254,96.72,251.25,8324,1069,0.9733,8,0
2007-02-25,39,18294392,Avenue Q,John Golden Theatre,408727,494177,67.69,201.25,6038,796,0.9482,8,0
2007-02-25,39,18294392,Beauty and the Beast,Lunt-Fontanne Theatre,724794,1012000,62.26,175,11642,1509,0.9644,8,0
2007-02-25,39,18294392,Chicago,Ambassador Theatre,565817,803297,70.61,251.25,8013,1080,0.9274,8,0
2007-02-25,39,18294392,Company,Ethel Barrymore Theatre,380104,743305,66,251.25,5759,1046,0.6882,8,0
2007-02-25,39,18294392,Grey Gardens,Walter Kerr Theatre,413027,684864,73.04,251.25,5655,922,0.7667,8,0
2007-02-25,39,18294392,Hairspray,Neil Simon Theatre,683093,1061843,62.01,240,11015,1428,0.9642,8,0
2007-02-25,39,18294392,Jersey Boys,August Wilson Theatre,1184951,846719,120.29,351.5,9851,1222,1.0077,8,0
2007-02-25,39,18294392,Journey's End,Belasco Theatre,117149,597241,45.04,201.25,2601,1017,0.3197,5,3
2007-02-25,39,18294392,Les Miserables,Broadhurst Theatre,659260,853969,76.85,251.25,8579,1122,0.9558,8,0
2007-02-25,39,18294392,Mamma Mia!,Broadhurst Theatre,892251,1139748,74.45,201.25,11985,1498,1.0001,8,0
2007-02-25,39,18294392,Mary Poppins,New Amsterdam Theatre,1228618,1313840,85.88,250,14306,1791,0.9985,8,0
2007-02-25,39,18294392,Prelude to a Kiss,American Airlines Theatre,175266,390992,42.12,86.25,4161,740,0.7029,0,8
2007-02-25,39,18294392,Rent,Nederlander Theatre,446242,768979,57.92,200,7705,1181,0.8155,8,0
2007-02-25,39,18294392,Spamalot,Sam S. Shubert Theatre,867674,1006966,78.63,251.25,11035,1441,0.9572,8,0
2007-02-25,39,18294392,Spring Awakening,Eugene O'Neill Theatre,588579,801792,74.62,201.25,7888,1090,0.9046,8,0
2007-02-25,39,18294392,Talk Radio,Longacre Theatre,214414,640048,44.74,251.25,4792,1095,0.547,0,8
2007-02-25,39,18294392,Tarzan,Richard Rodgers Theatre,644818,890137,66.2,201.25,9740,1319,0.923,8,0
2007-02-25,39,18294392,The 25th Annual Putnam County Spelling Bee,Circle in the Square Theatre,285627,456768,57.54,175,4964,684,0.9072,8,0
2007-02-25,39,18294392,The Apple Tree,Studio 54,314313,656480,55.58,111.25,5655,1006,0.7027,8,0
2007-02-25,39,18294392,The Coast of Utopia,Vivian Beaumont Theater,538932,800080,68,100,7926,1047,0.9463,8,0
2007-02-25,39,18294392,The Color Purple,Broadway Theatre,769287,1204004,63.29,115,12154,1718,0.8843,8,0
2007-02-25,39,18294392,The Drowsy Chaperone,Marquis Theatre,792871,1154648,73.31,248.75,10815,1611,0.8392,8,0
2007-02-25,39,18294392,The Lion King,Minskoff Theatre,1125558,1172441,93.09,250,12091,1598,0.9458,8,0
2007-02-25,39,18294392,The Phantom of the Opera,Majestic Theatre,829376,1002310,66.98,200,12382,1607,0.9631,8,0
2007-02-25,39,18294392,The Producers,St. James Theatre,635401,1042163,58.69,241.25,10826,1706,0.7932,8,0
2007-02-25,39,18294392,The Vertical Hour,Music Box Theatre,279624,671507,58.63,201.25,4769,993,0.6003,8,0
2007-02-25,39,18294392,Translations,Biltmore Theatre,271233,470140,56.37,86.25,4812,650,0.9254,8,0
2007-02-25,39,18294392,Wicked,Gershwin Theatre,1452306,1308816,100.35,300,14472,1809,1,8,0
2007-03-04,40,15380054,A Chorus Line,Gerald Schoenfeld Theatre,617660,838254,91.57,301.25,6745,1069,0.7887,8,0
2007-03-04,40,15380054,Avenue Q,John Golden Theatre,318516,494177,66.08,201.25,4820,796,0.7569,8,0
2007-03-04,40,15380054,Beauty and the Beast,Lunt-Fontanne Theatre,565974,1012000,64.15,175,8823,1509,0.7309,8,0
2007-03-04,40,15380054,Chicago,Ambassador Theatre,418552,803297,68.65,251.25,6097,1080,0.7057,8,0
2007-03-04,40,15380054,Company,Ethel Barrymore Theatre,312745,743305,66.77,251.25,4684,1046,0.5598,8,0
2007-03-04,40,15380054,Curtains,Al Hirschfeld Theatre,458168,941031,73.12,251.5,6266,1422,0.6295,0,7
2007-03-04,40,15380054,Grey Gardens,Walter Kerr Theatre,317208,684864,74.71,251.5,4246,922,0.5757,8,0
2007-03-04,40,15380054,Hairspray,Neil Simon Theatre,465526,1061843,61.67,240,7549,1428,0.6608,8,0
2007-03-04,40,15380054,Jersey Boys,August Wilson Theatre,1159592,846719,117.89,351.5,9836,1222,1.0061,8,0
2007-03-04,40,15380054,Journey's End,Belasco Theatre,124250,597241,46.96,201.25,2646,1017,0.3252,8,0
2007-03-04,40,15380054,Les Miserables,Broadhurst Theatre,517287,853969,73.99,251.25,6991,1122,0.7789,8,0
2007-03-04,40,15380054,Mamma Mia!,Broadhurst Theatre,777664,1139748,72.14,251.25,10780,1498,0.8995,8,0
2007-03-04,40,15380054,Mary Poppins,New Amsterdam Theatre,917952,1313840,81.78,250,11225,1791,0.7834,8,0
2007-03-04,40,15380054,Prelude to a Kiss,American Airlines Theatre,164564,390992,42.55,86.25,3868,740,0.6534,0,8
2007-03-04,40,15380054,Rent,Nederlander Theatre,281972,768979,55.42,200,5088,1181,0.5385,8,0
2007-03-04,40,15380054,Spamalot,Sam S. Shubert Theatre,693975,1006966,76.83,251.25,9033,1441,0.7836,8,0
2007-03-04,40,15380054,Spring Awakening,Eugene O'Neill Theatre,510609,801792,74.83,201.25,6824,1090,0.7826,8,0
2007-03-04,40,15380054,Talk Radio,Longacre Theatre,184593,640048,42.66,251.25,4327,1095,0.4939,0,8
2007-03-04,40,15380054,Tarzan,Richard Rodgers Theatre,483503,890137,62.59,251.25,7725,1319,0.7321,8,0
2007-03-04,40,15380054,The 25th Annual Putnam County Spelling Bee,Circle in the Square Theatre,209905,456768,52.86,175,3971,684,0.7257,8,0
2007-03-04,40,15380054,The Apple Tree,Studio 54,285706,656480,55.14,111.25,5181,1006,0.6438,8,0
2007-03-04,40,15380054,The Coast of Utopia,Vivian Beaumont Theater,516380,800080,67.41,100,7660,1047,0.9145,8,0
2007-03-04,40,15380054,The Color Purple,Broadway Theatre,686063,1204004,62.3,251.25,11012,1718,0.8012,8,0
2007-03-04,40,15380054,The Drowsy Chaperone,Marquis Theatre,631482,1154648,71.31,250,8856,1611,0.6872,8,0
2007-03-04,40,15380054,The Lion King,Minskoff Theatre,892194,1172441,85.14,251.25,10479,1598,0.8197,8,0
