match_id,team1,team2,score_team1,score_team2,wickets_team2,wickets_team,team1_away_or_home,team2_home_away,winner,margin,margin_type,time_of_day,series,player_of_match,player_of_match_team,venue,toss,toss_decision,ball_remaining,ground,ground_city,ground_country,match_date
ODI # 1774,Zimbabwe,Bangladesh,309,267,6,9,away,home,Zimbabwe,42,runs,Day and night,Zimbabwe tour of Bangladesh,Dion Ebrahim,Zimbabwe,"Bangabandhu National Stadium, Dhaka",Zimbabwe,bat first,NA,Dhaka,Dhaka,Bangladesh,"Nov 25, 2001"
ODI # 1775,Bangladesh,Zimbabwe,215,219,10,3,home,away,Zimbabwe,7,wickets,Day and night,Zimbabwe tour of Bangladesh,Dion Ebrahim,Zimbabwe,"Bangabandhu National Stadium, Dhaka",Bangladesh,bat first,with 5 balls remaining),Dhaka,Dhaka,Bangladesh,"Nov 26, 2001"
ODI # 1776,Zimbabwe,Sri Lanka,38,40,10,1,away,home,Sri Lanka,9,wickets,Day,LG Abans Triangular Series,Chaminda Vaas,Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Sri Lanka,field first,with 274 balls remaining),Colombo (SSC),Colombo,Sri Lanka,"Dec 8, 2001"
ODI # 1777,West Indies,Zimbabwe,173,175,10,6,away,away,Zimbabwe,4,wickets,Day,LG Abans Triangular Series,Stuart Carlisle,Zimbabwe,"Sinhalese Sports Club Ground, Colombo",Zimbabwe,field first,with 11 balls remaining),Colombo (SSC),Colombo,Sri Lanka,"Dec 9, 2001"
ODI # 1778,West Indies,Sri Lanka,250,201,8,10,away,home,West Indies,49,runs,Day and night,LG Abans Triangular Series,Corey Collymore,West Indies,"R Premadasa Stadium, Colombo",West Indies,bat first,NA,Colombo (RPS),Khettarama,Sri Lanka,"Dec 11, 2001"
ODI # 1779,Sri Lanka,Zimbabwe,272,213,7,10,home,away,Sri Lanka,59,runs,Day and night,LG Abans Triangular Series,Mahela Jayawardene,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat first,NA,Colombo (RPS),Khettarama,Sri Lanka,"Dec 12, 2001"
ODI # 1780,West Indies,Sri Lanka,235,239,10,2,away,home,Sri Lanka,8,wickets,Day,LG Abans Triangular Series,Mahela Jayawardene,Sri Lanka,"Asgiriya Stadium, Kandy",Sri Lanka,field first,with 41 balls remaining),Kandy,Kandy,Sri Lanka,"Dec 15, 2001"
ODI # 1781,Zimbabwe,West Indies,154,155,10,2,away,away,West Indies,8,wickets,Day,LG Abans Triangular Series,Chris Gayle,West Indies,"Asgiriya Stadium, Kandy",West Indies,field first,with 96 balls remaining),Kandy,Kandy,Sri Lanka,"Dec 16, 2001"
ODI # 1782,Sri Lanka,West Indies,253,212,8,7,home,away,Sri Lanka,34,runs,Day and night,LG Abans Triangular Series,Sanath Jayasuriya,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat first,D/L method),Colombo (RPS),Khettarama,Sri Lanka,"Dec 19, 2001"
ODI # 1783,New Zealand,Australia,199,176,8,10,away,home,New Zealand,23,runs,Day and night,VB Series,Chris Harris,New Zealand,Melbourne Cricket Ground,Australia,field first,NA,Melbourne,Jolimont,Australia,"Jan 11, 2002"
ODI # 1784,Australia,South Africa,198,199,10,6,home,away,South Africa,4,wickets,Day and night,VB Series,Shaun Pollock,South Africa,Melbourne Cricket Ground,Australia,bat first,with 9 balls remaining),Melbourne,Jolimont,Australia,"Jan 13, 2002"
ODI # 1785,South Africa,New Zealand,257,231,7,9,away,away,South Africa,26,runs,Day,VB Series,Gary Kirsten,South Africa,"Bellerive Oval, Hobart",South Africa,bat first,NA,Hobart,Bellerive,Australia,"Jan 15, 2002"
ODI # 1786,New Zealand,Australia,235,212,9,10,away,home,New Zealand,23,runs,Day and night,VB Series,Chris Harris,New Zealand,Sydney Cricket Ground,New Zealand,bat first,NA,Sydney,Moore Park,Australia,"Jan 17, 2002"
ODI # 1787,South Africa,New Zealand,241,244,10,6,away,away,New Zealand,4,wickets,Day and night,VB Series,Chris Cairns,New Zealand,"Brisbane Cricket Ground, Woolloongabba, Brisbane",South Africa,bat first,with 5 balls remaining),Brisbane,Woolloongabba,Australia,"Jan 19, 2002"
ODI # 1788,India,England,281,259,8,10,home,away,India,22,runs,Day and night,England tour of India,Marcus Trescothick,England,"Eden Gardens, Kolkata",India,bat first,NA,Kolkata,Kolkata,India,"Jan 19, 2002"
ODI # 1789,Australia,South Africa,241,214,4,10,home,away,Australia,27,runs,Day and night,VB Series,Damien Martyn,Australia,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia,bat first,NA,Brisbane,Woolloongabba,Australia,"Jan 20, 2002"
ODI # 1790,Pakistan,Bangladesh,202,153,10,7,away,home,Pakistan,49,runs,Day,Pakistan tour of Bangladesh,Rashid Latif,Pakistan,Chittagong Stadium,Pakistan,bat first,NA,Chattogram,Chattogram,Bangladesh,"Jan 22, 2002"
ODI # 1791,South Africa,Australia,106,107,10,2,away,home,Australia,8,wickets,Day and night,VB Series,Andy Bichel,Australia,Sydney Cricket Ground,South Africa,bat first,with 188 balls remaining),Sydney,Moore Park,Australia,"Jan 22, 2002"
ODI # 1792,England,India,250,234,7,10,away,home,England,16,runs,Day,England tour of India,Paul Collingwood,England,"Barabati Stadium, Cuttack",India,field first,NA,Cuttack,Cuttack,India,"Jan 22, 2002"
ODI # 1793,Pakistan,Bangladesh,281,209,5,8,away,home,Pakistan,72,runs,Day and night,Pakistan tour of Bangladesh,Mohammad Yousuf,Pakistan,"Bangabandhu National Stadium, Dhaka",Pakistan,bat first,NA,Dhaka,Dhaka,Bangladesh,"Jan 24, 2002"
ODI # 1794,Bangladesh,Pakistan,220,221,10,2,home,away,Pakistan,8,wickets,Day and night,Pakistan tour of Bangladesh,Shahid Afridi,Pakistan,"Bangabandhu National Stadium, Dhaka",Bangladesh,bat first,with 81 balls remaining),Dhaka,Dhaka,Bangladesh,"Jan 25, 2002"
ODI # 1795,England,India,217,221,10,6,away,home,India,4,wickets,Day and night,England tour of India,Sachin Tendulkar,India,"MA Chidambaram Stadium, Chepauk, Chennai",England,bat first,with 20 balls remaining),Chennai,Chepauk,India,"Jan 25, 2002"
ODI # 1796,New Zealand,Australia,242,165,5,10,away,home,New Zealand,77,runs,Day and night,VB Series,Shane Bond,New Zealand,Adelaide Oval,New Zealand,bat first,NA,Adelaide,North Adelaide,Australia,"Jan 26, 2002"
ODI # 1797,South Africa,New Zealand,253,160,5,10,away,away,South Africa,93,runs,Day and night,VB Series,Mark Boucher,South Africa,Adelaide Oval,South Africa,bat first,NA,Adelaide,North Adelaide,Australia,"Jan 27, 2002"
ODI # 1798,England,India,218,219,7,2,away,home,India,8,wickets,Day,England tour of India,Virender Sehwag,India,"Green Park, Kanpur",England,bat first,with 56 balls remaining),Kanpur,Civil Lines,India,"Jan 28, 2002"
ODI # 1799,New Zealand,Australia,245,248,8,8,away,home,Australia,2,wickets,Day and night,VB Series,Michael Bevan,Australia,Melbourne Cricket Ground,New Zealand,bat first,with 3 balls remaining),Melbourne,Jolimont,Australia,"Jan 29, 2002"
ODI # 1800,England,India,271,269,5,8,away,home,England,2,runs,Day,England tour of India,Ashley Giles,England,"Feroz Shah Kotla, Delhi",India,field first,NA,Delhi,Delhi,India,"Jan 31, 2002"
ODI # 1801,South Africa,New Zealand,270,203,5,8,away,away,South Africa,67,runs,Day and night,VB Series,Jonty Rhodes,South Africa,"Western Australia Cricket Association Ground, Perth",New Zealand,field first,NA,Perth,East Perth,Australia,"Feb 1, 2002"
ODI # 1802,Australia,South Africa,283,250,7,5,home,away,Australia,33,runs,Day,VB Series,Jacques Kallis,South Africa,"Western Australia Cricket Association Ground, Perth",South Africa,field first,NA,Perth,East Perth,Australia,"Feb 3, 2002"
ODI # 1803,England,India,255,250,10,10,away,home,England,5,runs,Day and night,England tour of India,Marcus Trescothick,England,"Wankhede Stadium, Mumbai",England,bat first,NA,Mumbai,Mumbai,India,"Feb 3, 2002"
ODI # 1804,New Zealand,South Africa,190,191,10,2,away,away,South Africa,8,wickets,Day and night,VB Series,Makhaya Ntini,South Africa,Melbourne Cricket Ground,New Zealand,bat first,with 29 balls remaining),Melbourne,Jolimont,Australia,"Feb 6, 2002"
ODI # 1805,New Zealand,South Africa,175,173,10,4,away,away,South Africa,6,wickets,Day and night,VB Series,Jonty Rhodes,South Africa,Sydney Cricket Ground,New Zealand,bat first,with 47 balls remaining),Sydney,Moore Park,Australia,"Feb 8, 2002"
ODI # 1806,England,New Zealand,196,198,10,6,away,home,New Zealand,4,wickets,Day and night,England tour of New Zealand,Nathan Astle,New Zealand,"Jade Stadium, Christchurch",England,bat first,with 21 balls remaining),Christchurch,Christchurch,New Zealand,"Feb 13, 2002"
ODI # 1807,West Indies,Pakistan,190,193,10,6,away,away,Pakistan,4,wickets,Day and night,Pakistan tour of United Arab Emirates,Abdul Razzaq,Pakistan,Sharjah Cricket Association Stadium,West Indies,bat first,with 23 balls remaining),Sharjah,Sharjah,United Arab Emirates,"Feb 14, 2002"
ODI # 1808,Pakistan,West Indies,232,181,10,10,away,away,Pakistan,51,runs,Day and night,Pakistan tour of United Arab Emirates,Shoaib Malik,Pakistan,Sharjah Cricket Association Stadium,Pakistan,bat first,NA,Sharjah,Sharjah,United Arab Emirates,"Feb 15, 2002"
ODI # 1809,New Zealand,England,244,89,8,10,home,away,New Zealand,155,runs,Day and night,England tour of New Zealand,Andre Adams,New Zealand,"WestpacTrust Stadium, Wellington",England,field first,NA,Wellington,Wellington,New Zealand,"Feb 16, 2002"
ODI # 1810,West Indies,Pakistan,260,150,5,10,away,away,West Indies,110,runs,Day and night,Pakistan tour of United Arab Emirates,Carl Hooper,West Indies,Sharjah Cricket Association Stadium,West Indies,bat first,NA,Sharjah,Sharjah,United Arab Emirates,"Feb 17, 2002"
ODI # 1811,England,New Zealand,244,201,5,10,away,home,England,43,runs,Day and night,England tour of New Zealand,Paul Collingwood,England,"McLean Park, Napier",New Zealand,field first,NA,Napier,Napier,New Zealand,"Feb 20, 2002"
ODI # 1812,England,New Zealand,193,189,6,10,away,home,England,33,runs,Day and night,England tour of New Zealand,Andrew Flintoff,England,"Eden Park, Auckland",England,bat first,D/L method),Auckland,Auckland,New Zealand,"Feb 23, 2002"
ODI # 1813,England,New Zealand,218,223,8,5,away,home,New Zealand,5,wickets,Day and night,England tour of New Zealand,Nathan Astle,New Zealand,"Carisbrook, Dunedin",England,bat first,with 7 balls remaining),Dunedin,Dunedin,New Zealand,"Feb 26, 2002"
ODI # 1814,India,Zimbabwe,274,277,6,9,home,away,Zimbabwe,1,wicket,Day,Zimbabwe tour of India,Dougie Marillier,Zimbabwe,"Nahar Singh Stadium, Faridabad",India,bat first,with 2 balls remaining),Faridabad,Faridabad,India,"Mar 7, 2002"
ODI # 1815,India,Zimbabwe,319,255,6,10,home,away,India,64,runs,Day and night,Zimbabwe tour of India,Sourav Ganguly,India,"Punjab Cricket Association Stadium, Mohali, Chandigarh",India,bat first,NA,Mohali,Mohali,India,"Mar 10, 2002"
ODI # 1816,India,Zimbabwe,191,197,10,4,home,away,Zimbabwe,6,wickets,Day,Zimbabwe tour of India,Douglas Hondo,Zimbabwe,"Nehru Stadium, Kochi",India,bat first,with 34 balls remaining),Kochi,Kaloor,India,"Mar 13, 2002"
ODI # 1817,Zimbabwe,India,240,244,8,5,away,home,India,5,wickets,Day and night,Zimbabwe tour of India,Yuvraj Singh,India,"Lal Bahadur Shastri Stadium, Hyderabad, Deccan",Zimbabwe,bat first,with 11 balls remaining),Hyderabad (Deccan),Hyderabad,India,"Mar 16, 2002"
ODI # 1818,India,Zimbabwe,333,232,6,10,home,away,India,101,runs,Day,Zimbabwe tour of India,Dinesh Mongia,India,"Nehru Stadium, Guwahati",India,bat first,NA,Guwahati,Stadium Road,India,"Mar 19, 2002"
ODI # 1819,Australia,South Africa,223,204,8,10,away,home,Australia,19,runs,Day,Australia tour of South Africa,Jason Gillespie,Australia,"New Wanderers Stadium, Johannesburg",Australia,bat first,NA,Johannesburg,Johannesburg,South Africa,"Mar 22, 2002"
ODI # 1820,Australia,South Africa,226,181,8,10,away,home,Australia,45,runs,Day,Australia tour of South Africa,Jimmy Maher,Australia,"SuperSport Park, Centurion",South Africa,field first,NA,Centurion,Centurion,South Africa,"Mar 24, 2002"
ODI # 1821,South Africa,Australia,259,259,7,9,home,away,Match tied,NA,NA,Day,Australia tour of South Africa,Jimmy Maher,Australia,"North West Cricket Stadium, Potchefstroom",South Africa,bat first,NA,Potchefstroom,Potchefstroom,South Africa,"Mar 27, 2002"
ODI # 1822,Australia,South Africa,290,253,6,10,away,home,Australia,37,runs,Day,Australia tour of South Africa,Ricky Ponting,Australia,"Goodyear Park, Bloemfontein",Australia,bat first,NA,Bloemfontein,Bloemfontein,South Africa,"Mar 30, 2002"
ODI # 1823,South Africa,Australia,267,271,6,2,home,away,Australia,8,wickets,Day and night,Australia tour of South Africa,Adam Gilchrist,Australia,"Kingsmead, Durban",Australia,field first,with 13 balls remaining),Durban,Durban,South Africa,"Apr 3, 2002"
ODI # 1824,South Africa,Australia,326,330,3,7,home,away,Australia,3,wickets,Day,Australia tour of South Africa,Adam Gilchrist,Australia,"St George's Park, Port Elizabeth",South Africa,bat first,with 5 balls remaining),Port Elizabeth,Port Elizabeth,South Africa,"Apr 6, 2002"
ODI # 1825,Sri Lanka,Pakistan,242,201,9,10,away,away,Sri Lanka,41,runs,Day and night,Sharjah Cup,Sanath Jayasuriya,Sri Lanka,Sharjah Cricket Association Stadium,Sri Lanka,bat first,NA,Sharjah,Sharjah,United Arab Emirates,"Apr 8, 2002"
ODI # 1826,New Zealand,Sri Lanka,218,207,8,10,away,away,New Zealand,11,runs,Day and night,Sharjah Cup,Jacob Oram,New Zealand,Sharjah Cricket Association Stadium,New Zealand,bat first,NA,Sharjah,Sharjah,United Arab Emirates,"Apr 9, 2002"
ODI # 1827,South Africa,Australia,249,185,7,10,home,away,South Africa,65,runs,Day and night,Australia tour of South Africa,Nicky Boje,South Africa,"Newlands, Cape Town",Australia,field first,D/L method),Cape Town,Cape Town,South Africa,"Apr 9, 2002"
ODI # 1828,Pakistan,New Zealand,288,237,6,8,away,away,Pakistan,51,runs,Day and night,Sharjah Cup,Inzamam-ul-Haq,Pakistan,Sharjah Cricket Association Stadium,Pakistan,bat first,NA,Sharjah,Sharjah,United Arab Emirates,"Apr 11, 2002"
ODI # 1829,Sri Lanka,Pakistan,239,230,6,5,away,away,Sri Lanka,9,runs,Day and night,Sharjah Cup,Marvan Atapattu,Sri Lanka,Sharjah Cricket Association Stadium,Sri Lanka,bat first,NA,Sharjah,Sharjah,United Arab Emirates,"Apr 12, 2002"
ODI # 1830,Sri Lanka,New Zealand,243,197,9,9,away,away,Sri Lanka,46,runs,Day and night,Sharjah Cup,Marvan Atapattu,Sri Lanka,Sharjah Cricket Association Stadium,Sri Lanka,bat first,NA,Sharjah,Sharjah,United Arab Emirates,"Apr 14, 2002"
ODI # 1831,New Zealand,Pakistan,213,217,9,2,away,away,Pakistan,8,wickets,Day and night,Sharjah Cup,Shahid Afridi,Pakistan,Sharjah Cricket Association Stadium,New Zealand,bat first,with 105 balls remaining),Sharjah,Sharjah,United Arab Emirates,"Apr 15, 2002"
ODI # 1832,Pakistan,Sri Lanka,295,78,6,10,away,away,Pakistan,217,runs,Day and night,Sharjah Cup,Mohammad Yousuf,Pakistan,Sharjah Cricket Association Stadium,Pakistan,bat first,NA,Sharjah,Sharjah,United Arab Emirates,"Apr 17, 2002"
ODI # 1833,Pakistan,New Zealand,275,122,6,10,home,away,Pakistan,153,runs,Day and night,New Zealand tour of Pakistan,Shoaib Akhtar,Pakistan,"National Stadium, Karachi",Pakistan,bat first,NA,Karachi,Karachi,Pakistan,"Apr 21, 2002"
ODI # 1834,New Zealand,Pakistan,277,278,5,7,away,home,Pakistan,3,wickets,Day and night,New Zealand tour of Pakistan,Abdul Razzaq,Pakistan,Rawalpindi Cricket Stadium,New Zealand,bat first,with 17 balls remaining),Rawalpindi,Rawalpindi,Pakistan,"Apr 24, 2002"
ODI # 1835,Pakistan,New Zealand,278,212,5,10,home,away,Pakistan,66,runs,Day and night,New Zealand tour of Pakistan,Shoaib Malik,Pakistan,"Gaddafi Stadium, Lahore",Pakistan,bat first,NA,Lahore,Lahore,Pakistan,"Apr 27, 2002"
ODI # 1836,West Indies,India,186,187,10,3,home,away,India,7,wickets,Day,India tour of West Indies,Dinesh Mongia,India,"Kensington Oval, Bridgetown, Barbados",India,field first,with 31 balls remaining),Bridgetown,Bridgetown,West Indies,"May 29, 2002"
ODI # 1837,India,West Indies,123,124,10,3,away,home,West Indies,7,wickets,Day,India tour of West Indies,Chris Gayle,West Indies,"Queen's Park Oval, Port of Spain, Trinidad",India,bat first,with 17 balls remaining),Port of Spain,Port of Spain,West Indies,"Jun 1, 2002"
ODI # 1838,India,West Indies,260,191,10,10,away,home,India,56,runs,Day,India tour of West Indies,Sachin Tendulkar,India,"Queen's Park Oval, Port of Spain, Trinidad",India,bat first,D/L method),Port of Spain,Port of Spain,West Indies,"Jun 2, 2002"
ODI # 1840,New Zealand,West Indies,248,250,7,4,away,home,West Indies,6,wickets,Day,New Zealand tour of West Indies,Shivnarine Chanderpaul,West Indies,"Beausejour Stadium, Gros Islet, St Lucia",West Indies,field first,with 5 balls remaining),Gros Islet,Gros Islet,West Indies,"Jun 8, 2002"
ODI # 1841,New Zealand,West Indies,210,211,7,3,away,home,West Indies,7,wickets,Day,New Zealand tour of West Indies,Brian Lara,West Indies,"Beausejour Stadium, Gros Islet, St Lucia",New Zealand,bat first,with 60 balls remaining),Gros Islet,Gros Islet,West Indies,"Jun 9, 2002"
ODI # 1842,Pakistan,Australia,176,177,8,3,away,home,Australia,7,wickets,Day and night,Pakistan tour of Australia,Adam Gilchrist,Australia,"Docklands Stadium, Melbourne",Australia,field first,with 103 balls remaining),Melbourne (Docklands),Docklands,Australia,"Jun 12, 2002"
ODI # 1843,New Zealand,West Indies,212,202,5,9,away,home,New Zealand,9,runs,Day,New Zealand tour of West Indies,Scott Styris,New Zealand,"Queen's Park Oval, Port of Spain, Trinidad",New Zealand,bat first,D/L method),Port of Spain,Port of Spain,West Indies,"Jun 12, 2002"
ODI # 1844,Australia,Pakistan,167,168,10,8,home,away,Pakistan,2,wickets,Day and night,Pakistan tour of Australia,Younis Khan,Pakistan,"Docklands Stadium, Melbourne",Australia,bat first,with 7 balls remaining),Melbourne (Docklands),Docklands,Australia,"Jun 15, 2002"
ODI # 1845,New Zealand,West Indies,291,292,8,6,away,home,West Indies,4,wickets,Day,New Zealand tour of West Indies,Chris Gayle,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",New Zealand,bat first,NA,Kingstown,Arnos Vale,West Indies,"Jun 16, 2002"
ODI # 1846,Pakistan,Australia,256,165,7,10,away,home,Pakistan,91,runs,Day and night,Pakistan tour of Australia,Shoaib Akhtar,Pakistan,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Pakistan,bat first,NA,Brisbane,Woolloongabba,Australia,"Jun 19, 2002"
ODI # 1847,England,Sri Lanka,293,249,6,9,home,away,England,44,runs,Day and night,NatWest Series,Andrew Flintoff,England,"Trent Bridge, Nottingham",England,bat first,NA,Nottingham,Nottingham,England,"Jun 27, 2002"
ODI # 1848,England,India,271,272,7,4,home,away,India,6,wickets,Day,NA,Yuvraj Singh,India,"Lord's, London",England,bat first,with 7 balls remaining),Lord's,St John's Wood Road,England,"Jun 29, 2002"
ODI # 1849,Sri Lanka,India,202,203,8,6,away,away,India,4,wickets,Day,NA,Ajit Agarkar,India,"Kennington Oval, London",Sri Lanka,bat first,with 28 balls remaining),The Oval,London,England,"Jun 30, 2002"
ODI # 1850,Sri Lanka,England,240,241,7,7,away,home,England,3,wickets,Day,NA,Sanath Jayasuriya,Sri Lanka,"Headingley, Leeds",England,field first,with 4 balls remaining),Leeds,Leeds,England,"Jul 2, 2002"
ODI # 1852,Sri Lanka,India,187,188,10,6,away,away,India,4,wickets,Day,NA,Rahul Dravid,India,"Edgbaston, Birmingham",India,field first,with 11 balls remaining),Birmingham,Birmingham,England,"Jul 6, 2002"
ODI # 1853,Sri Lanka,England,229,206,10,10,away,home,Sri Lanka,23,runs,Day,NA,Kumar Sangakkara,Sri Lanka,"Old Trafford, Manchester",Sri Lanka,bat first,NA,Manchester,Stretford,England,"Jul 7, 2002"
ODI # 1854,England,India,229,165,8,10,home,away,England,64,runs,Day,NA,Ronnie Irani,England,"Kennington Oval, London",India,field first,NA,The Oval,London,England,"Jul 9, 2002"
ODI # 1855,India,Sri Lanka,304,241,10,10,away,away,India,63,runs,Day and night,NatWest Series,Sachin Tendulkar,India,"The Royal & Sun Alliance County Ground, Bristol",India,bat first,NA,Bristol,Bishopston,England,"Jul 11, 2002"
ODI # 1856,England,India,325,326,5,8,home,away,India,2,wickets,Day,NatWest Series,Mohammad Kaif,India,"Lord's, London",England,bat first,with 3 balls remaining),Lord's,St John's Wood Road,England,"Jul 13, 2002"
ODI # 1857,Bangladesh,Sri Lanka,226,228,8,5,away,home,Sri Lanka,5,wickets,Day,Bangladesh tour of Sri Lanka,Marvan Atapattu,Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Bangladesh,bat first,with 32 balls remaining),Colombo (SSC),Colombo,Sri Lanka,"Aug 4, 2002"
ODI # 1858,Bangladesh,Sri Lanka,76,77,10,2,away,home,Sri Lanka,8,wickets,Day,Bangladesh tour of Sri Lanka,Dilhara Fernando,Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Bangladesh,bat first,with 206 balls remaining),Colombo (SSC),Colombo,Sri Lanka,"Aug 5, 2002"
ODI # 1859,Sri Lanka,Bangladesh,258,200,6,10,home,away,Sri Lanka,58,runs,Day,Bangladesh tour of Sri Lanka,Russel Arnold,Sri Lanka,"R Premadasa Stadium, Colombo",Bangladesh,field first,NA,Colombo (RPS),Khettarama,Sri Lanka,"Aug 7, 2002"
