loc_id,latitude,longitude,subnational1_code,entry_technique,sub_id,obs_id,Month,Day,Year,PROJ_PERIOD_ID,species_code,how_many,valid,reviewed,day1_am,day1_pm,day2_am,day2_pm,effort_hrs_atleast,snow_dep_atleast,Data_Entry_Method
L6541653,43.079478,-85.582977,US-MI,/GOOGLE_MAP/ZOOM:15,S83457131,OBS1095562860,1,2,2021,PFW_2021,houfin,4,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L2073499,41.4507041,-91.5334082,US-IA,NA,S84427576,OBS1107539442,3,7,2021,PFW_2021,rebwoo,2,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L3171731,39.048541,-77.173227,US-MD,/GOOGLE_MAP/ZOOM:15,S84428994,OBS1107553831,3,27,2021,PFW_2021,houspa,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12482475,27.8494741,-82.2379994,US-FL,/GOOGLE_MAP/ZOOM:15,S78153043,OBS1038073897,12,24,2020,PFW_2021,tuftit,6,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L8137350,39.3395833,-81.3825184,US-WV,/GOOGLE_MAP/ZOOM:18,S79080204,OBS1049476177,1,9,2021,PFW_2021,eursta,6,1,0,1,0,1,1,1.001,0,PFW Web 4.1.4
L6482224,40.7743309,-72.9000499,US-NY,/GOOGLE_MAP/ZOOM:15,S87152014,OBS1142636053,4,17,2021,PFW_2021,moudov,4,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L3167206,42.286135,-89.09129,US-IL,/GOOGLE_MAP/ZOOM:15,S85508431,OBS1120817923,4,2,2021,PFW_2021,dowwoo,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L2409646,37.8778886,-79.2777643,US-VA,/GOOGLE_MAP/ZOOM:15,S81799987,OBS1076652758,2,13,2021,PFW_2021,haiwoo,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L12720907,39.8043736,-105.1788045,US-CO,/GOOGLE_MAP/ZOOM:15,S76544175,OBS1015739522,11,22,2020,PFW_2021,norfli,2,1,0,1,1,1,1,4.001,0,PFW Mobile App v1.1.17
L12717307,39.2216649,-74.6875691,US-NJ,/GOOGLE_MAP/ZOOM:15,S79094829,OBS1049649786,1,10,2021,PFW_2021,amegfi,1,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L1311629,34.6804695,-82.785759,US-SC,ESRI_WEBSERVICE_STREET,S84788233,OBS1111900195,2,1,2021,PFW_2021,foxspa,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L12868008,41.0215488,-73.5672037,US-CT,/GOOGLE_MAP/ZOOM:15,S77297644,OBS1026290928,12,8,2020,PFW_2021,norcar,2,1,0,1,0,1,1,0.001,0,PFW Mobile App v1.1.17
L8214068,41.3420586,-81.8758671,US-OH,/GOOGLE_MAP/ZOOM:15,S81870098,OBS1077376221,2,15,2021,PFW_2021,bkcchi,2,1,0,1,1,0,1,1.001,5,PFW Web 4.1.4
L12866270,40.6593015,-80.6336255,US-OH,/GOOGLE_MAP/ZOOM:15,S82625063,OBS1085922578,2,28,2021,PFW_2021,amegfi,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L613682,40.8401736,-77.8407955,US-PA,ESRI_WEBSERVICE_STREET,S85415517,OBS1119605155,4,10,2021,PFW_2021,houspa,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L8105139,40.229566,-77.175174,US-PA,/GOOGLE_MAP/ZOOM:15,S78375029,OBS1040938130,12,26,2020,PFW_2021,rebnut,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L6445895,40.938894,-77.115653,US-PA,/GOOGLE_MAP/ZOOM:15,S80358995,OBS1065118865,2,1,2021,PFW_2021,blujay,1,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L35282,43.8062906,-72.1015697,US-NH,POSTCODE LAT/LONG LOOKUP,S76468872,OBS1014702653,11,17,2020,PFW_2021,tuftit,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L356131,39.0487002,-108.6438152,US-CO,ESRI_WEBSERVICE_STREET,S76647499,OBS1017164059,11,22,2020,PFW_2021,mouchi,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L81226,32.8866239,-96.8367684,US-TX,postal_code,S79484804,OBS1054450551,1,17,2021,PFW_2021,ruckin,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L586879,64.900965,-147.822741,US-AK,ESRI_WEBSERVICE_STREET,S82712301,OBS1086913803,2,7,2021,PFW_2021,rebnut,1,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
L2432435,44.5791582,-64.2040586,CA-NS,/GOOGLE_MAP/ZOOM:15,S78839913,OBS1046508204,1,3,2021,PFW_2021,blujay,5,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
L8950650,49.3410103,-123.2606739,CA-BC,/GOOGLE_MAP/ZOOM:18,S78020479,OBS1036392491,12,25,2020,PFW_2021,bkcchi,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L12743551,42.8239313,-73.7883945,US-NY,/GOOGLE_MAP/ZOOM:15,S77186217,OBS1024661204,12,5,2020,PFW_2021,whbnut,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12739542,43.6754115,-79.3550289,CA-ON,/GOOGLE_MAP/ZOOM:16,S85411109,OBS1119522265,4,10,2021,PFW_2021,rocpig1,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10160621,42.6860875,-83.0878281,US-MI,/GOOGLE_MAP/ZOOM:18,S84585311,OBS1109441672,3,31,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L168898,43.0308314,-81.2449694,CA-ON,postal_code,S78448286,OBS1041704134,12,31,2020,PFW_2021,daejun,1,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L5164595,39.3981435,-78.042785,US-WV,/GOOGLE_MAP/ZOOM:15,S77473346,OBS1028722544,12,12,2020,PFW_2021,amegfi,8,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L12769271,44.4460975,-78.2622671,CA-ON,/GOOGLE_MAP/ZOOM:7,S77492575,OBS1028952912,12,13,2020,PFW_2021,comred,2,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
L12713001,42.258223,-71.481612,US-MA,/GOOGLE_MAP/ZOOM:15,S83260730,OBS1093272787,3,11,2021,PFW_2021,houspa,2,1,0,0,1,1,0,1.001,0,PFW Web 4.1.4
L1314104,42.4704552,-76.4763565,US-NY,ESRI_WEBSERVICE_STREET,S80321861,OBS1064644013,1,31,2021,PFW_2021,norcar,1,1,0,1,0,1,1,1.001,15.001,PFW Web 4.1.4
L10735106,42.620617,-71.3897435,US-MA,/GOOGLE_MAP/ZOOM:15,S79159402,OBS1050497426,1,12,2021,PFW_2021,dowwoo,1,1,0,1,0,0,0,0.001,0,PFW Mobile App v1.1.17
L357012,35.2228695,-97.4599743,US-OK,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:2,S79851821,OBS1058914417,1,23,2021,PFW_2021,eursta,27,1,0,1,1,1,1,4.001,0,PFW Mobile App v1.1.17
L12779619,38.6496376,-90.5778403,US-MO,/GOOGLE_MAP/ZOOM:15,S80356937,OBS1065732789,2,3,2021,PFW_2021,easblu,1,1,0,1,0,0,1,1.001,0,PFW Web 4.1.4
L169728,42.7309914,-78.8538742,US-NY,PointMaker1.0_2,S82931390,OBS1089459839,3,5,2021,PFW_2021,bkcchi,2,1,0,1,1,1,1,0.001,5,PFW Web 4.1.4
L12769207,38.4957812,-77.5040501,US-VA,/GOOGLE_MAP/ZOOM:15,S76875002,OBS1020290061,11,28,2020,PFW_2021,comred,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L4068018,38.0157078,-85.1666701,US-KY,/GOOGLE_MAP/ZOOM:17,S80637855,OBS1068373827,2,6,2021,PFW_2021,purfin,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L1032396,42.0103026,-71.8609339,US-CT,ESRI_WEBSERVICE_STREET,S83939357,OBS1101413595,12,21,2020,PFW_2021,houfin,8,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L10297281,37.8108281,-78.4995006,US-VA,/GOOGLE_MAP/ZOOM:15,S79434658,OBS1053796032,11,21,2020,PFW_2021,amegfi,7,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L104786,46.601484,-81.3141704,CA-ON,PointMaker1.0_2,S82157873,OBS1080455809,2,20,2021,PFW_2021,haiwoo,2,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
L23305,35.92729,-79.10503,US-NC,POSTCODE LAT/LONG LOOKUP,S89337578,OBS1171890348,1,30,2021,PFW_2021,bnhnut,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L12733345,34.6664659,-86.5395812,US-AL,/GOOGLE_MAP/ZOOM:15,S76401370,OBS1013722266,11,19,2020,PFW_2021,sonspa,1,1,0,1,0,0,0,1.001,NA,PFW Mobile App v1.1.17
L4149612,42.51887,-83.433122,US-MI,/GOOGLE_MAP/ZOOM:15,S79306027,OBS1052459429,1,11,2021,PFW_2021,daejun,8,1,0,1,1,0,0,1.001,0.001,PFW Web 4.1.4
L8907525,42.8619321,-77.6148623,US-NY,/GOOGLE_MAP/ZOOM:18,S89053211,OBS1168175159,2,20,2021,PFW_2021,eursta,3,1,0,1,1,1,1,8.001,15.001,PFW Web 4.1.4
L5691834,38.351055,-122.7865291,US-CA,/GOOGLE_MAP/ZOOM:15,S78774206,OBS1045685365,12,13,2020,PFW_2021,oaktit,1,1,0,1,0,1,0,0.001,0,PFW Web 4.1.4
L5088965,45.6076205,-73.5559398,CA-QC,/GOOGLE_MAP/ZOOM:15,S82402325,OBS1083339779,1,2,2021,PFW_2021,haiwoo,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L655110,38.640658,-92.148228,US-MO,ESRI_WEBSERVICE_STREET,S79561170,OBS1055402332,1,17,2021,PFW_2021,moudov,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L20460,35.48075,-80.78728,US-NC,POSTCODE LAT/LONG LOOKUP,S77628902,OBS1030919502,11,20,2020,PFW_2021,houfin,4,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L1074037,41.9271527,-84.3188351,US-MI,ESRI_WEBSERVICE_STREET,S81079595,OBS1072003403,2,13,2021,PFW_2021,moudov,5,1,0,1,1,1,1,1.001,15.001,PFW Mobile App v1.1.17
L3178259,37.44482,-122.154105,US-CA,/GOOGLE_MAP/ZOOM:15,S77799730,OBS1033330563,12,17,2020,PFW_2021,gocspa,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L13174834,40.5035554,-89.0163088,US-IL,/GOOGLE_MAP/ZOOM:15,S86279526,OBS1130933183,4,23,2021,PFW_2021,moudov,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L2410694,40.8730303,-77.8541046,US-PA,/GOOGLE_MAP/ZOOM:18,S86076739,OBS1128338595,4,20,2021,PFW_2021,norcar,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L1028943,35.9340619,-105.3826618,US-NM,ESRI_WEBSERVICE_STREET,S77516474,OBS1029315295,12,11,2020,PFW_2021,mouchi,6,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L276717,36.036237,-95.93775,US-OK,ESRI_WEBSERVICE_STREET,S80258793,OBS1063904087,1,29,2021,PFW_2021,reshaw,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L6372082,38.0365759,-84.560636,US-KY,/GOOGLE_MAP/ZOOM:15,S84198195,OBS1104687382,3,27,2021,PFW_2021,norcar,1,1,0,1,1,0,0,0.001,0,PFW Mobile App v1.1.17
L12711316,38.9661377,-94.6922695,US-KS,/GOOGLE_MAP/ZOOM:14,S85578908,OBS1121756461,3,29,2021,PFW_2021,norfli,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L13023513,43.6659878,-111.7735032,US-ID,/GOOGLE_MAP/ZOOM:15,S83571644,OBS1096944284,2,24,2021,PFW_2021,sonspa,3,1,0,1,0,0,0,0.001,15.001,PFW Web 4.1.4
L236163,36.3885125,-94.2273062,US-AR,postal_code,S84659560,OBS1110361896,4,1,2021,PFW_2021,norcar,2,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10153748,41.4251471,-70.6805044,US-MA,/GOOGLE_MAP/ZOOM:15,S76536421,OBS1015650749,11,19,2020,PFW_2021,carwre,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10151851,36.0538524,-79.1064119,US-NC,/GOOGLE_MAP/ZOOM:15,S85380023,OBS1119140435,4,10,2021,PFW_2021,comgra,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L13269014,42.8689963,-80.730948,CA-ON,/GOOGLE_MAP/ZOOM:15,S83724649,OBS1098830439,3,18,2021,PFW_2021,mallar2,2,1,1,1,1,0,1,1.001,0,PFW Web 4.1.4
L103845,43.8538361,-116.3287518,US-ID,PointMaker1.0_2,S80020034,OBS1061065947,1,23,2021,PFW_2021,amegfi,35,1,0,1,1,0,0,4.001,0,PFW Web 4.1.4
L5144768,38.514853,-76.510969,US-MD,/GOOGLE_MAP/ZOOM:15,S82152119,OBS1080408101,2,20,2021,PFW_2021,foxspa,1,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
L12729122,37.8382515,-122.2503447,US-CA,/GOOGLE_MAP/ZOOM:15,S77034978,OBS1022565705,12,2,2020,PFW_2021,chbchi,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12737915,42.66386,-74.2232194,US-NY,/GOOGLE_MAP/ZOOM:15,S83175406,OBS1092280709,3,9,2021,PFW_2021,norcar,3,1,0,1,0,1,1,1.001,0.001,PFW Mobile App v1.1.17
L12757560,43.128538,-77.7224727,US-NY,/GOOGLE_MAP/ZOOM:12,S86217030,OBS1130186752,4,19,2021,PFW_2021,eursta,7,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L167453,38.5925293,-120.807045,US-CA,PointMaker1.0_2,S88532222,OBS1161201201,4,24,2021,PFW_2021,houfin,4,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L8088689,42.2473752,-71.9086523,US-MA,/GOOGLE_MAP/ZOOM:15,S84418216,OBS1107411173,3,29,2021,PFW_2021,whtspa,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L12800057,44.3405672,-77.7241677,CA-ON,/GOOGLE_MAP/ZOOM:15,S84995070,OBS1114243887,4,5,2021,PFW_2021,daejun,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L8445851,40.7887564,-77.9154735,US-PA,/GOOGLE_MAP/ZOOM:15,S82280069,OBS1081878310,12,22,2020,PFW_2021,dowwoo,1,1,0,1,0,1,1,1.001,15.001,PFW Web 4.1.4
L12732590,38.1677625,-77.5760241,US-VA,/GOOGLE_MAP/ZOOM:15,S79568771,OBS1055485467,1,18,2021,PFW_2021,herthr,1,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L1314034,42.4965134,-71.1475677,US-MA,ESRI_WEBSERVICE_STREET,S76305312,OBS1012558131,11,14,2020,PFW_2021,daejun,3,1,0,1,1,1,1,1.001,0,PFW Web 4.0.4
L168046,51.1357799,-114.1529059,CA-AB,postal_code,S80647673,OBS1068474054,2,6,2021,PFW_2021,bkcchi,2,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L8123751,42.8193918,-80.5978623,CA-ON,/GOOGLE_MAP/ZOOM:18,S78868505,OBS1046893259,1,8,2021,PFW_2021,rebnut,1,1,0,1,1,1,0,0.001,0.001,PFW Mobile App v1.1.17
L166531,32.7578906,-79.9930161,US-SC,PointMaker1.0_2,S84135933,OBS1103884855,3,22,2021,PFW_2021,cogdov,4,1,0,1,0,1,0,1.001,NA,PFW Web 4.1.4
L10521235,42.292458,-89.102652,US-IL,/GOOGLE_MAP/ZOOM:15,S83561426,OBS1096829087,3,15,2021,PFW_2021,houspa,12,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L597463,40.2619583,-76.220634,US-PA,POSTCODE LAT/LONG LOOKUP,S77998535,OBS1036148061,12,2,2020,PFW_2021,dowwoo,3,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L4096259,43.035863,-89.447505,US-WI,/GOOGLE_MAP/ZOOM:15,S86152659,OBS1129335954,4,17,2021,PFW_2021,eursta,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12747888,41.7222982,-70.7591504,US-MA,/GOOGLE_MAP/ZOOM:15,S77607523,OBS1030588725,12,16,2020,PFW_2021,daejun,10,1,0,0,0,1,1,0.001,5,PFW Mobile App v1.1.17
L10073608,45.305445,-122.296566,US-OR,/GOOGLE_MAP/ZOOM:12,S78434061,OBS1041513068,1,1,2021,PFW_2021,daejun,10,1,0,1,0,1,0,4.001,0,PFW Mobile App v1.1.17
L5042651,37.9593261,-79.4057196,US-VA,/GOOGLE_MAP/ZOOM:15,S79869521,OBS1059177411,1,23,2021,PFW_2021,pilwoo,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L2465405,38.6094513,-89.3802005,US-IL,/GOOGLE_MAP/ZOOM:18,S81783219,OBS1076463037,2,15,2021,PFW_2021,dowwoo,2,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
L8189946,43.9047715,-69.9587455,US-ME,/GOOGLE_MAP/ZOOM:18,S80402329,OBS1065632839,2,3,2021,PFW_2021,rebnut,1,1,0,1,1,1,0,4.001,5,PFW Mobile App v1.1.17
L8140244,44.339587,-72.566496,US-VT,/GOOGLE_MAP/ZOOM:15,S76607579,OBS1016593958,11,22,2020,PFW_2021,rebnut,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L609158,42.901317,-73.932372,US-NY,ESRI_WEBSERVICE_STREET,S86195828,OBS1129873851,4,21,2021,PFW_2021,norcar,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L3162854,45.1841467,-67.2444391,CA-NB,/GOOGLE_MAP/ZOOM:15,S87181773,OBS1143053756,3,10,2021,PFW_2021,bkcchi,4,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L4080036,49.8688829,-97.302982,CA-MB,/GOOGLE_MAP/ZOOM:18,S78103735,OBS1037469280,12,26,2020,PFW_2021,blujay,7,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L12797056,47.6738169,-122.3517983,US-WA,/GOOGLE_MAP/ZOOM:15,S80322746,OBS1064656938,2,2,2021,PFW_2021,ruckin,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L8160277,47.6372273,-117.3674939,US-WA,/GOOGLE_MAP/ZOOM:15,S81232073,OBS1072696477,2,2,2021,PFW_2021,norfli,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10137013,42.5015011,-76.5014237,US-NY,/GOOGLE_MAP/ZOOM:15,S85349715,OBS1118736644,3,21,2021,PFW_2021,sonspa,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L78224,38.7802554,-77.2429878,US-VA,applet_mo2applet_1.0,S77828979,OBS1033767653,12,20,2020,PFW_2021,dowwoo,3,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L14066476,40.5739922,-105.081836,US-CO,/GOOGLE_MAP/ZOOM:18,S84406711,OBS1107295136,3,2,2021,PFW_2021,pinsis,2,1,0,1,1,1,1,8.001,0,PFW Web 4.1.4
L12567322,42.0770828,-93.6828817,US-IA,/GOOGLE_MAP/ZOOM:15,S78601811,OBS1043498731,1,2,2021,PFW_2021,amegfi,15,1,0,1,0,1,0,1.001,15.001,PFW Web 4.1.4
L6514389,47.6971421,-122.3564236,US-WA,/GOOGLE_MAP/ZOOM:15,S79253121,OBS1051726733,1,9,2021,PFW_2021,gocspa,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L8566840,37.9994727,-122.1350473,US-CA,/GOOGLE_MAP/ZOOM:18,S78803215,OBS1046032897,1,5,2021,PFW_2021,bewwre,2,1,0,1,0,1,1,1.001,0,PFW Web 4.1.4
L1030236,43.093399,-79.1128006,CA-ON,ESRI_WEBSERVICE_STREET,S79577754,OBS1055606213,12,9,2020,PFW_2021,whtspa,2,1,0,1,0,1,1,1.001,0,PFW Web 4.1.4
L12784166,47.16836,-122.2888184,US-WA,/GOOGLE_MAP/ZOOM:15,S83851002,OBS1100365784,3,20,2021,PFW_2021,daejun,8,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L10381403,40.561054,-74.7264826,US-NJ,/GOOGLE_MAP/ZOOM:18,S79341043,OBS1052878598,12,19,2020,PFW_2021,haiwoo,1,1,0,0,1,1,0,4.001,5,PFW Web 4.1.4
L72473,45.1723,-93.86247,US-MN,POSTCODE LAT/LONG LOOKUP,S80036689,OBS1061235077,1,17,2021,PFW_2021,amtspa,3,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L10149847,33.6042901,-112.0725632,US-AZ,/GOOGLE_MAP/ZOOM:15,S80707051,OBS1069137649,2,6,2021,PFW_2021,moudov,4,1,0,1,0,1,0,4.001,NA,PFW Web 4.1.4
L618355,46.9245347,-55.3930664,CA-NL,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:3,S86661629,OBS1136014325,4,27,2021,PFW_2021,amerob,4,0,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10892082,42.0927257,-70.7869325,US-MA,/GOOGLE_MAP/ZOOM:15,S78592770,OBS1043397995,1,1,2021,PFW_2021,bkcchi,5,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L80393,42.4246,-77.15766,US-NY,postal_code,S80988912,OBS1071404445,2,12,2021,PFW_2021,norcar,2,1,0,1,1,0,0,4.001,15.001,PFW Web 4.1.4
L104814,42.138,-71.542,US-MA,topozone,S83451343,OBS1095498511,3,13,2021,PFW_2021,norcar,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12909388,40.3086417,-75.4619122,US-PA,/GOOGLE_MAP/ZOOM:15,S77952502,OBS1035561183,12,25,2020,PFW_2021,dowwoo,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L2486659,45.850322,-122.8459561,US-OR,/GOOGLE_MAP/ZOOM:18,S79728296,OBS1057459092,1,7,2021,PFW_2021,norfli,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L274289,44.317775,-68.631837,US-ME,POSTCODE LAT/LONG LOOKUP,S78966732,OBS1048045182,1,2,2021,PFW_2021,amegfi,3,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L12778791,35.2284741,-79.4443556,US-NC,/GOOGLE_MAP/ZOOM:15,S80421962,OBS1065856837,1,30,2021,PFW_2021,brnthr,2,1,0,1,0,1,0,0.001,0,PFW Mobile App v1.1.17
L13948659,36.007223,-78.4498953,US-NC,/GOOGLE_MAP/ZOOM:18,S83233763,OBS1092965961,3,12,2021,PFW_2021,sonspa,2,1,0,1,1,1,0,1.001,0,PFW Mobile App v1.1.17
L3168890,38.0598679,-84.7346681,US-KY,/GOOGLE_MAP/ZOOM:18,S84001875,OBS1102193005,3,22,2021,PFW_2021,bnhcow,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L5138987,44.4832594,-63.7895455,CA-NS,/GOOGLE_MAP/ZOOM:15,S76312653,OBS1012643858,11,14,2020,PFW_2021,haiwoo,2,1,0,1,1,1,1,4.001,0,PFW Web 4.0.4
L467514,41.2439193,-73.5235211,US-NY,ESRI_WEBSERVICE_STREET,S77135500,OBS1028828420,12,5,2020,PFW_2021,whtspa,8,1,0,1,1,1,0,1.001,0,PFW Mobile App v1.1.17
L361272,44.1031651,-70.2528477,US-ME,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:1,S80874124,OBS1070873075,2,6,2021,PFW_2021,blujay,6,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L10283633,38.9082384,-77.1398429,US-VA,/GOOGLE_MAP/ZOOM:15,S81518010,OBS1074463501,2,13,2021,PFW_2021,sonspa,2,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
L13260559,40.9712474,-73.8230904,US-NY,/GOOGLE_MAP/ZOOM:15,S83523718,OBS1096353199,3,13,2021,PFW_2021,houspa,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L12754891,38.4598226,-77.4566388,US-VA,/GOOGLE_MAP/ZOOM:18,S77084773,OBS1023308134,11,27,2020,PFW_2021,carwre,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L10105113,49.1720013,-123.9911829,CA-BC,/GOOGLE_MAP/ZOOM:15,S76333586,OBS1012881985,11,14,2020,PFW_2021,foxspa,1,1,0,1,1,1,1,1.001,0,PFW Web 4.0.4
L802016,45.4995041,-122.7710044,US-OR,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:-1,S85400234,OBS1119370189,4,10,2021,PFW_2021,rebnut,1,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L4011706,43.1545887,-88.4623432,US-WI,/GOOGLE_MAP/ZOOM:15,S83571978,OBS1096958736,3,15,2021,PFW_2021,rebnut,1,1,0,1,1,1,1,8.001,0,PFW Web 4.1.4
L10108686,41.0213605,-79.6036179,US-PA,/GOOGLE_MAP/ZOOM:15,S79999375,OBS1060780687,1,26,2021,PFW_2021,tuftit,3,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L6580529,48.455641,-120.1826137,US-WA,/GOOGLE_MAP/ZOOM:18,S85613118,OBS1122179522,4,8,2021,PFW_2021,dowwoo,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L108225,44.4991072,-63.5258085,CA-NS,topo gis 1:250000,S81312506,OBS1073460720,2,14,2021,PFW_2021,amtspa,1,1,0,1,1,1,1,1.001,15.001,PFW Mobile App v1.1.17
L503492,45.8080124,-88.0304861,US-MI,ESRI_WEBSERVICE_STREET,S87976922,OBS1153728728,4,29,2021,PFW_2021,brnthr,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10074000,33.1640602,-117.1568517,US-CA,/GOOGLE_MAP/ZOOM:15,S87758519,OBS1150766277,4,9,2021,PFW_2021,cliswa,10,0,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L10126795,33.2169644,-97.0985734,US-TX,/GOOGLE_MAP/ZOOM:15,S76670060,OBS1017505631,11,24,2020,PFW_2021,norcar,1,1,0,1,0,1,0,1.001,0,PFW Mobile App v1.1.17
L12768298,45.5317144,-93.8552823,US-MN,/GOOGLE_MAP/ZOOM:17,S78953333,OBS1047885091,1,7,2021,PFW_2021,eursta,1,1,0,1,1,1,1,0.001,5,PFW Web 4.1.4
L8224689,42.6323011,-77.6779801,US-NY,/GOOGLE_MAP/ZOOM:15,S85240848,OBS1117353273,4,8,2021,PFW_2021,amegfi,9,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L77520,39.7607007,-74.9215114,US-NJ,applet_mo2applet_1.0,S78523402,OBS1042550751,12,31,2020,PFW_2021,comgra,1,1,0,1,1,1,1,4.001,0,PFW Mobile App v1.1.17
L12791028,43.4216475,-80.5367045,CA-ON,/GOOGLE_MAP/ZOOM:15,S79272073,OBS1052013337,1,13,2021,PFW_2021,amecro,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L4421170,45.5724938,-73.2836754,CA-QC,/GOOGLE_MAP/ZOOM:15,S83634976,OBS1097718676,12,6,2020,PFW_2021,whbnut,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
