reported_date_time,reported_date_time_utc,posted_date,city,state,country_code,shape,reported_duration,duration_seconds,summary,has_images,day_part
2007-06-01T02:00:00Z,2007-06-01T02:00:00Z,2007-06-12,London,KY,US,light,2 sec,2,Extremely high speed lights in night sky.,FALSE,astronomical dusk
2007-05-30T04:00:00Z,2007-05-30T04:00:00Z,2007-06-12,Gilroy,CA,US,light,30 seconds,30,"triangular 3 bright light craft flying silently near Gilroy,  California",FALSE,nautical dusk
2007-05-28T01:15:00Z,2007-05-28T01:15:00Z,2007-06-12,Spur,TX,US,light,45+ min,2700,Bright ball of light seen in evening sky in West Texas.  ((NUFORC Note:  Venus sighting?  PD)),FALSE,afternoon
2007-05-26T02:00:00Z,2007-05-26T02:00:00Z,2007-06-12,Lakeville,MN,US,light,1-4 seconds,4,Peculiar light streaks.,FALSE,nautical dusk
2007-05-24T02:30:00Z,2007-05-24T02:30:00Z,2007-06-12,Lebanon,IN,US,light,15 min,900,"Light point and flash display for 15 min, similar to other previous witnesses in past few days.",FALSE,nautical dusk
2007-05-23T03:48:00Z,2007-05-23T03:48:00Z,2007-06-12,Everett,WA,US,light,3min,180,Camano Island  Wa.       illumination  3 to 6mins.           White  illumination viewed from Everett Wa.  05/22/07,FALSE,civil dusk
2007-05-22T07:00:00Z,2007-05-22T07:00:00Z,2007-06-12,Phoenix,AZ,US,light,2 hours,172800,Bright lite with a Red Haze from 12o'clock to 5 o'clock in the sky,FALSE,night
2007-05-21T03:30:00Z,2007-05-21T03:30:00Z,2007-06-12,Santa Ana,CA,US,light,15 min,900,"lights over Santa Ana , CA, were about to collide when both lights disappeared in front of each other",FALSE,nautical dusk
2007-05-19T22:50:00Z,2007-05-19T22:50:00Z,2007-06-12,London,ENG,GB,light,4 min,240,If I had only seen the two lights I would have let it go but the following lights clarified this was maybe a once in a life time moment,FALSE,night
2007-05-20T01:00:00Z,2007-05-20T01:00:00Z,2007-06-12,Columbus,OH,US,light,2-3hrs,10800,bright  stationary light in sky for approx.3hrs,FALSE,civil dusk
2007-05-18T07:30:00Z,2007-05-18T07:30:00Z,2007-06-12,New Braunfels,TX,US,light,3-5 seconds,5,Zigzagging lights near municiple airport.,FALSE,night
2007-05-18T02:30:00Z,2007-05-18T02:30:00Z,2007-06-12,Atlanta,IN,US,light,5 seconds,5,Lights in a straight line that go out from left to right in the night sky,FALSE,astronomical dusk
2007-05-17T05:00:00Z,2007-05-17T05:00:00Z,2007-06-12,Portland,OR,US,light,10 seconds,10,"Bright, Disappearing Object in Portland Night-Sky",FALSE,nautical dusk
2007-05-15T02:50:00Z,2007-05-15T02:50:00Z,2007-06-12,St. Louis,MO,US,light,2 minutes,120,Object zig -zagging in sky.,FALSE,astronomical dusk
2007-05-15T01:00:00Z,2007-05-15T01:00:00Z,2007-06-12,New York City,NY,US,light,hours,18000,Very bright star like object in the not too distant western horizon.  Light emited seams to change.  ((NUFORC Note:  Venus.  PD)),FALSE,astronomical dusk
2007-05-15T00:30:00Z,2007-05-15T00:30:00Z,2007-06-12,Visalia,CA,US,light,5 minutes,300,2 bright orange lights seen in sky.  Emitting sparks.,FALSE,afternoon
2007-05-12T11:40:00Z,2007-05-12T11:40:00Z,2017-05-15,Arlington,WA,US,light,3 minutes,180,"My husband, daughter and I all woke up very early and stepped out onto our back steps to look at the morning stars. One star, in the We",FALSE,civil dawn
2007-05-11T23:00:00Z,2007-05-11T23:00:00Z,2007-06-12,Welwyn Garden City,ENG,GB,light,15mins,900,10-12 yellow lights above welwyn garden city 12th May 2007,FALSE,night
2007-05-11T02:50:00Z,2007-05-11T02:50:00Z,2007-06-12,El Dorado,KS,US,light,1 hour,86400,"Bright light in sky, faded and then disappeared.",FALSE,nautical dusk
2007-05-11T02:00:00Z,2007-05-11T02:00:00Z,2007-06-12,Anniston,AL,US,light,about 2 hours,172800,i did manage to get a picture of the cresent light on my camera phone...,FALSE,astronomical dusk
2007-05-11T04:00:00Z,2007-05-11T04:00:00Z,2007-06-12,Surprise,AZ,US,light,11 minutes,660,Three lights tracing peculiar flight patterns across the sky,FALSE,night
2007-05-10T09:00:00Z,2007-05-10T09:00:00Z,2007-06-12,Tucson,AZ,US,light,20 seconds,20,Lights move around each other and go opposite  ways,FALSE,night
2007-05-10T08:00:00Z,2007-05-10T08:00:00Z,2007-06-12,Covina,CA,US,light,10 mins,600,Orange light moving south in the northeast sky.,FALSE,night
2007-05-10T03:00:00Z,2007-05-10T03:00:00Z,2007-06-12,Stockton,KS,US,light,3 days,259200,30 objects in an hour.,FALSE,astronomical dusk
2007-05-10T01:30:00Z,2007-05-10T01:30:00Z,2007-06-12,Woodstock,VA,US,light,15 seconds,15,Bright white stationary light resembling a star overhead slowly faded to a pinpoint.  ((NUFORC Note: Iridium satellite?   PD)),FALSE,nautical dusk
2007-05-09T22:35:00Z,2007-05-09T22:35:00Z,2007-06-12,Platteville,WI,US,light,five min,300,Bright light flying west to east at varying speeds.,FALSE,afternoon
2007-05-09T03:15:00Z,2007-05-09T03:15:00Z,2007-06-12,Larchmont,NY,US,light,10 seconds,10,"Invisible Space Craft exposing Super Bright Light at the bottom of craft momentarily before hyperspacing away ""night sky""",FALSE,night
2007-05-09T03:00:00Z,2007-05-09T03:00:00Z,2007-06-12,Portland,ME,US,light,5 minutes,300,"Bright white light hovering near Portland International Jetport.  Object turns bright red and silver, then disappears within seconds.",FALSE,night
2007-05-08T06:30:00Z,2007-05-08T06:30:00Z,2007-06-12,Tualatin,OR,US,light,45 minutes,2700,lights dancing across sky,FALSE,night
2007-05-08T02:00:00Z,2007-05-08T02:00:00Z,2007-06-12,West Plains,MO,US,light,30min,1800,two small red and white lights circling or chasing two big bright orange that lights dim off and on,FALSE,nautical dusk
2007-05-06T06:25:00Z,2007-05-06T06:25:00Z,2007-06-12,Kaneohe,HI,US,light,15 min.,900,"Large, bright, non-twinkling, stationary light we thought was a planet was completely gone 15 min. later.  ((NUFORC Note:  Venus?? PD))",FALSE,night
2007-05-05T07:00:00Z,2007-05-05T07:00:00Z,2007-06-12,Hendersonville,NC,US,light,5 seconds,5,Do Stars shoot up?,FALSE,night
2007-05-05T01:30:00Z,2007-05-05T01:30:00Z,2007-06-12,Inverness,SCT,GB,light,20 mins,1200,"Coloured light seen in Highlands of Scotland, it hovered, straight up and down and shot away at various angles, returning nearnt b",FALSE,NA
2007-05-05T05:30:00Z,2007-05-05T05:30:00Z,2007-06-12,Madera,CA,US,light,2 minutes,120,Strange orange light seen south of Madera.  Went to get binoculars and a minute later the light was gone.,FALSE,night
2007-05-04T03:00:00Z,2007-05-04T03:00:00Z,2007-06-12,Buffalo,NY,US,light,5 minutes,300,"Two small, dim orange lights abruptly do a 180 turn, one engaging in eratic zig-zag motions",FALSE,night
2007-05-03T16:48:00Z,2007-05-03T16:48:00Z,2009-05-12,Columbus,OH,US,light,8 minutes,480,Strange vapor trail,FALSE,morning
2007-05-03T01:35:00Z,2007-05-03T01:35:00Z,2007-06-12,Boynton Beach,FL,US,light,50 minutes,3000,Stationary star like light twinkling many colors seen for 50 minutes.  ((NUFORC Note:  Sighting of Venus?  PD)),FALSE,night
2007-05-02T02:00:00Z,2007-05-02T02:00:00Z,2007-06-12,Wautoma,WI,US,light,3-5 seconds,5,A bright kelly green light in the southern horizon.,FALSE,astronomical dusk
2007-05-02T01:00:00Z,2007-05-02T01:00:00Z,2007-06-12,Myrtle Beach,SC,US,light,30minutes,1800,One reddish-orange bright light with others coming out of it over the ocean and four smaller ones underneath.,FALSE,astronomical dusk
2007-05-01T04:03:00Z,2007-05-01T04:03:00Z,2007-06-12,Fortville,IN,US,light,2 hours,172800,"2 solid lights, very fast, jerky movements, appeared to be shooting white lights.  ((NUFORC Note:  Sighting of stars?  PD))",FALSE,night
2007-04-30T03:00:00Z,2007-04-30T03:00:00Z,2007-06-12,Piscataway,NJ,US,light,15 minutes,900,very fast light zipping in the sky and then a uknown aircraft appeared very low to the ground.,FALSE,night
2007-04-30T01:45:00Z,2007-04-30T01:45:00Z,2007-06-12,Port Clinton,OH,US,light,seconds,10,"Two lights slowly flying north to west near shores of Lake Erie, one flies around the other. Then disappears.",FALSE,astronomical dusk
2007-04-29T05:06:00Z,2007-04-29T05:06:00Z,2007-06-12,Santa Rosa,CA,US,light,2 sec,2,Meteor-like object seen while watching an Iridium flare.,FALSE,night
2007-04-29T02:00:00Z,2007-04-29T02:00:00Z,2007-06-12,Denver,CO,US,light,5 seconds,5,Two lights that appeared connected moving very quickly SW to NE (faster than any commercial plane or military jet) across the sky .,FALSE,civil dusk
2007-04-28T02:49:00Z,2007-04-28T02:49:00Z,2007-06-12,Mississauga,ON,CA,light,1 second,1,A birght blue light stationary in the sky,FALSE,night
2007-04-28T04:00:00Z,2007-04-28T04:00:00Z,2007-06-12,Tacoma,WA,US,light,ten minutes,600,tacoma wa ufo like a star,FALSE,nautical dusk
2007-04-27T01:31:00Z,2007-04-27T01:31:00Z,2007-06-12,Knin,Sibenik-Knin,HR,light,10 min,600,"http://life4tech.com/index.php?option=com_content&task=view&id=98&Itemid=1  Very interesting read. Same day, same thing, two different",FALSE,night
2007-04-27T04:30:00Z,2007-04-27T04:30:00Z,2007-06-12,Orland,CA,US,light,30 seconds,30,"White, star-like light holds position in sky before moving slowly and then disappearing altogether.",FALSE,astronomical dusk
2007-04-27T04:00:00Z,2007-04-27T04:00:00Z,2007-04-27,Reno,NV,US,light,1 minute,60,A white light dropped slowly from the sky & shifted to a level flight and faided out.,FALSE,astronomical dusk
2007-04-26T05:12:00Z,2007-04-26T05:12:00Z,2007-04-27,Williams Lake,BC,CA,light,15 sec.,15,"Stationary ""Star"" flashed brighty, dimmed, started moving then faded from sight",FALSE,astronomical dusk
2007-04-24T17:00:00Z,2007-04-24T17:00:00Z,2007-04-27,Perth,Western Australia,AU,light,3-4 seconds,4,I saw a white-light ufo above my house.,FALSE,night
2007-04-22T18:00:00Z,2007-04-22T18:00:00Z,2007-04-27,New York City,NY,US,light,hour,3600,star like object above Central park,FALSE,afternoon
2007-04-22T06:15:00Z,2007-04-22T06:15:00Z,2007-04-27,Tacoma,WA,US,light,5 minutes,300,orange flying light in tacoma,FALSE,night
2007-04-22T03:05:00Z,2007-04-22T03:05:00Z,2007-04-27,Benton,KY,US,light,3-5 minutes,300,"3 white lights in a semi-circular pattern high over Western KY, moving at different speeds from S to N, then E, then N before disappear",FALSE,night
2007-04-22T02:00:00Z,2007-04-22T02:00:00Z,2007-04-27,Statesboro,GA,US,light,5 seconds,5,A bright white light moving at supersonic speed in northern sky of southeastern U.S.,FALSE,night
2007-04-21T01:37:00Z,2007-04-21T01:37:00Z,2008-03-04,Royal Oak,MI,US,light,2-3 minutes,180,"Bright light in sky growing larger and brighter.....then gone!  4-20-07    9:37 pm, Royal Oak, Michigan",FALSE,astronomical dusk
2007-04-21T04:05:00Z,2007-04-21T04:05:00Z,2007-04-27,Vancouver,WA,US,light,4 sec,4,An oval light object moved into my still frame photo then immediately disappeared.  ((NUFORC Note:  Possible meteor?  PD)),FALSE,nautical dusk
2007-04-20T04:00:00Z,2007-04-20T04:00:00Z,2007-04-27,Longwood,FL,US,light,1 min,60,"Craft splits into 3 flying pieces and another comes from ""nowhere""",FALSE,night
2007-04-20T03:00:00Z,2007-04-20T03:00:00Z,2007-04-27,Greenville,MI,US,light,15 min.,900,strange neon color lights come together as one then blink many colrs.,FALSE,night
2007-04-20T04:00:00Z,2007-04-20T04:00:00Z,2007-04-27,Kingston,WA,US,light,3 seconds +/-,3,moving light adjacent to the moon; very high and disappeared suddenly; did not reappear,FALSE,nautical dusk
2007-04-20T01:00:00Z,2007-04-20T01:00:00Z,2007-04-27,Stony Brook,NY,US,light,2-5 min,300,"saw 2 lights sort of ""dance"" with eachother in sky",FALSE,astronomical dusk
2007-04-19T14:00:00Z,2007-04-19T14:00:00Z,2007-04-27,Allentown,PA,US,light,6 hours,518400,"Many brightly lit objects emitting multi-colored lights, two military planes approached directly  and flew around several times.",FALSE,morning
2007-04-19T04:01:00Z,2007-04-19T04:01:00Z,2007-04-27,Sainte-Therese,QC,CA,light,15 sec,15,Two low intensity orange lights travelling at very hight speed and without sound.,FALSE,night
2007-04-19T00:00:00Z,2007-04-19T00:00:00Z,2007-04-27,Oswego,NY,US,light,1/2 hour,43200,Flashing colored lights in sky.  ((NUFORC Note:  Possible sighting of Sirius or Venus?  PD)),FALSE,afternoon
2007-04-17T04:00:00Z,2007-04-17T04:00:00Z,2007-04-27,North Riverside,IL,US,light,10 -13 min,780,Bright ball light craft.,FALSE,night
2007-04-17T04:00:00Z,2007-04-17T04:00:00Z,2007-04-27,Westchester,IL,US,light,10-15 min,900,Bright light object not like any other aircraft hovered in same place for 10-15 min the disappeared.,FALSE,night
2007-04-16T04:00:00Z,2007-04-16T04:00:00Z,2009-12-12,Gunnison,CO,US,light,2 min.,120,giant bright white light moves autonomously and travels EXTREMELY fast. SILENT!,FALSE,night
2007-04-15T04:30:00Z,2007-04-15T04:30:00Z,2007-04-27,Bakersfield,CA,US,light,about 40 min,2400,"Star like object turn lights off after being flashed with light and took off, then came back 15 min later.",FALSE,night
2007-04-14T04:00:00Z,2007-04-14T04:00:00Z,2007-04-27,Hanover,NH,US,light,10-20 seconds,20,red light landed slowly in the woods,FALSE,night
2007-04-14T02:23:00Z,2007-04-14T02:23:00Z,2007-04-27,Anaheim,CA,US,light,1min,60,Facing west toward John Wayne Airport I observed two luminous objects flying above the light cloud cover at high altitude. Objects ente,FALSE,afternoon
2007-04-13T06:01:00Z,2007-04-13T06:01:00Z,2007-04-27,Delavan,IL,US,light,10 seconds,10,"We seen a bright white light (object) falling rapidly at a 45 degree angle, then it disappeared.",FALSE,night
2007-04-13T01:45:00Z,2007-04-13T01:45:00Z,2009-04-14,Wheelersburg,OH,US,light,10 min,600,Zigzagging fire in the sky.,FALSE,night
2007-04-13T02:00:00Z,2007-04-13T02:00:00Z,2007-04-27,Madison,AL,US,light,2 hours,172800,Star like ufo decends down slowly from high in the sky until it gets about tree top level.  ((NUFORC Note:  Venus sighting.  PD)),FALSE,night
2007-04-13T03:30:00Z,2007-04-13T03:30:00Z,2007-04-27,Stayton,OR,US,light,2 to 3 minutes,180,orange-yellow fire dribbled  stright down from the object,FALSE,nautical dusk
2007-04-11T05:00:00Z,2007-04-11T05:00:00Z,2007-04-27,Orange,CA,US,light,4 minutes,240,Light like a plane but moved like something really strange!,FALSE,night
2007-04-10T04:00:00Z,2007-04-10T04:00:00Z,2007-04-27,Waukesha,WI,US,light,20min.,1200,indescribble light on sky,FALSE,night
2007-04-10T04:35:00Z,2007-04-10T04:35:00Z,2007-04-27,San Rafael,CA,US,light,6-10 seconds,10,Bright blue object races across whole sky.,FALSE,night
2007-04-10T04:00:00Z,2007-04-10T04:00:00Z,2007-04-27,Cottonwood,CA,US,light,7 minutes,420,Incredible Sighting and top secret Helicopters,FALSE,astronomical dusk
2007-04-09T05:30:00Z,2007-04-09T05:30:00Z,2010-11-21,Netanya,Central District,IL,light,4 minutes,240,"5 red lights in the sky forming a half-circle, my mum and her uncle saw it too.",FALSE,morning
2007-04-09T09:00:00Z,2007-04-09T09:00:00Z,2007-04-27,Detroit,MI,US,light,30 seconds,30,bright comet like light streaked across the michigan sky line,FALSE,night
2007-04-09T01:05:00Z,2007-04-09T01:05:00Z,2007-04-27,Baltimore,MD,US,light,8 seconds,8,Stationary white light then picking up speed from the east to the west; arcing across sky; too fast for plane,FALSE,astronomical dusk
2007-04-08T05:45:00Z,2007-04-08T05:45:00Z,2007-04-27,Rancho Cucamonga,CA,US,light,5 seconds,5,Bright orange ball of light.,FALSE,night
2007-04-07T22:45:00Z,2007-04-07T22:45:00Z,2007-04-27,Arlington,VA,US,light,20 min,1200,Approaching intense bright white light with a rainbow spectrum in the center witnessed at sun down on 04/07/07.,FALSE,afternoon
2007-04-07T03:15:00Z,2007-04-07T03:15:00Z,2007-04-27,Allison Park,PA,US,light,3 minutes,180,"Very small object seen above north park lake in pittsburgh,",FALSE,night
2007-04-06T16:50:00Z,2007-04-06T16:50:00Z,2007-04-27,Kennewick,WA,US,light,2min,120,bright moving light suddenly disappeared into night sky.,FALSE,morning
2007-04-06T06:00:00Z,2007-04-06T06:00:00Z,2007-04-27,Shelton,WA,US,light,a few seconds,3,12 red lights over Shelton.,FALSE,night
2007-04-05T02:00:00Z,2007-04-05T02:00:00Z,2007-04-27,Clifton,TN,US,light,45 minutes,2700,"Flashing Lights, Multi-color.  ((NUFORC Note:  Possibly a sighting of Sirius?  Just a guess.  PD))",FALSE,astronomical dusk
2007-04-04T13:45:00Z,2007-04-04T13:45:00Z,2007-04-27,Clearlake,CA,US,light,2min,120,A bright white light moving in a straight line light did not blink.,FALSE,morning
2007-04-04T03:00:00Z,2007-04-04T03:00:00Z,2007-04-27,Queen Creek,AZ,US,light,5 or 6 seconds,6,"Three lights, fairly close to the ground, evenly spread at a slight angle, started to turn and then vanished.",FALSE,night
2007-04-02T02:45:00Z,2007-04-02T02:45:00Z,2007-08-07,Maysville,OK,US,light,15 - 20 seconds,20,Bright light moves oddly then vanishes completely,FALSE,night
2007-04-02T00:30:00Z,2007-04-02T00:30:00Z,2007-04-27,Zanesville,OH,US,light,around 3 min.,180,Flash of orange lightning in a cloud and then a bright fast moving light appeared near the cloud.,FALSE,nautical dusk
2007-04-01T02:50:00Z,2007-04-01T02:50:00Z,2007-04-27,Portland,OR,US,light,4 sec,4,bright lights,FALSE,civil dusk
2007-04-01T02:00:00Z,2007-04-01T02:00:00Z,2007-04-27,Whittier,CA,US,light,30 seconds,30,bright white light with violet streaks,FALSE,afternoon
2007-03-31T01:01:00Z,2007-03-31T01:01:00Z,2007-04-27,Ravenswood,WV,US,light,1  min,60,Two bright lights in eastern hemisphere at a 45 degree angle,FALSE,astronomical dusk
2007-03-30T10:30:00Z,2007-03-30T10:30:00Z,2007-04-27,Sarasota,FL,US,light,4-5 seconds,5,very bright star or planet in morning sky that moved very rapidly and then disappeared,FALSE,nautical dawn
2007-03-30T04:00:00Z,2007-03-30T04:00:00Z,2007-04-27,Norwich,CT,US,light,seconds,10,bright stationary object quickly shooting upwards at a 45 degree angle,FALSE,night
2007-03-30T03:30:00Z,2007-03-30T03:30:00Z,2007-04-27,Tallahassee,FL,US,light,half hour+,43200,I have seen this two times now.,FALSE,night
2007-03-28T09:30:00Z,2007-03-28T09:30:00Z,2007-04-27,Mountain View,AR,US,light,10-30 seconds,30,Moved too fast & silently to be an airplaine.,FALSE,night
2007-03-26T09:55:00Z,2007-03-26T09:55:00Z,2007-04-27,Orlando,FL,US,light,30-40 seconds,40,"Pulsating ""star"" moves slowly, stops for several seconds, then continues moving in a different direction",FALSE,night
2007-03-25T03:35:00Z,2007-03-25T03:35:00Z,2007-04-27,Simi Valley,CA,US,light,30 to 45 seconds,45,"Light travelling, turning.  ((NUFORC Note:  Probable sighting of Iridium satellite.  PD))",FALSE,night
2007-03-24T07:45:00Z,2007-03-24T07:45:00Z,2007-04-27,Tacoma,WA,US,light,2-3 min,180,"Glowing light in sky puts on air show, poses for picture, and shoots out of sight over Tacoma,WA.",FALSE,night
2007-03-24T04:20:00Z,2007-03-24T04:20:00Z,2007-04-27,North Highlands,CA,US,light,20 minutes,1200,"Bright, sometimes pulsating, light ""dancing"" about in western sky at about 10 degrees above horizon for 20 minutes.",FALSE,night
2007-03-23T05:15:00Z,2007-03-23T05:15:00Z,2007-04-27,Corvallis,OR,US,light,one-half second,0.5,"Round, white light  with halo effect appeared briefly in the vicinity of the Big Dipper on clear, cold night..",FALSE,night
2007-03-22T15:00:00Z,2007-03-22T15:00:00Z,2007-04-27,Kohila,Raplamaa,EE,light,10 minutes,600,A bright and intense light on the ground in an empty field.,FALSE,afternoon
2007-03-22T12:30:00Z,2007-03-22T12:30:00Z,2007-04-27,San Francisco,CA,US,light,10 seconds,10,High speed and dacing lights in the southern sky.,FALSE,astronomical dawn
