act,scene,character,dialogue,line_number
Act III,Scene IV,Hamlet,Thou find'st to be too busy is some danger.,2392
Act III,Scene IV,Hamlet,"Leave wringing of your hands: peace! sit you down,",2393
Act III,Scene IV,Hamlet,"And let me wring your heart; for so I shall,",2394
Act III,Scene IV,Hamlet,"If it be made of penetrable stuff,",2395
Act III,Scene IV,Hamlet,If damned custom have not brass'd it so,2396
Act III,Scene IV,Hamlet,That it is proof and bulwark against sense.,2397
Act III,Scene IV,Queen Gertrude,"What have I done, that thou darest wag thy tongue",2398
Act III,Scene IV,Queen Gertrude,In noise so rude against me?,2399
Act III,Scene IV,Hamlet,Such an act,2400
Act III,Scene IV,Hamlet,"That blurs the grace and blush of modesty,",2401
Act III,Scene IV,Hamlet,"Calls virtue hypocrite, takes off the rose",2402
Act III,Scene IV,Hamlet,From the fair forehead of an innocent love,2403
Act III,Scene IV,Hamlet,"And sets a blister there, makes marriage-vows",2404
Act III,Scene IV,Hamlet,"As false as dicers' oaths: O, such a deed",2405
Act III,Scene IV,Hamlet,As from the body of contraction plucks,2406
Act III,Scene IV,Hamlet,"The very soul, and sweet religion makes",2407
Act III,Scene IV,Hamlet,A rhapsody of words: heaven's face doth glow:,2408
Act III,Scene IV,Hamlet,"Yea, this solidity and compound mass,",2409
Act III,Scene IV,Hamlet,"With tristful visage, as against the doom,",2410
Act III,Scene IV,Hamlet,Is thought-sick at the act.,2411
Act III,Scene IV,Queen Gertrude,"Ay me, what act,",2412
Act III,Scene IV,Queen Gertrude,"That roars so loud, and thunders in the index?",2413
Act III,Scene IV,Hamlet,"Look here, upon this picture, and on this,",2414
Act III,Scene IV,Hamlet,The counterfeit presentment of two brothers.,2415
Act III,Scene IV,Hamlet,"See, what a grace was seated on this brow;",2416
Act III,Scene IV,Hamlet,Hyperion's curls; the front of Jove himself;,2417
Act III,Scene IV,Hamlet,"An eye like Mars, to threaten and command;",2418
Act III,Scene IV,Hamlet,A station like the herald Mercury,2419
Act III,Scene IV,Hamlet,New-lighted on a heaven-kissing hill;,2420
Act III,Scene IV,Hamlet,"A combination and a form indeed,",2421
Act III,Scene IV,Hamlet,"Where every god did seem to set his seal,",2422
Act III,Scene IV,Hamlet,To give the world assurance of a man:,2423
Act III,Scene IV,Hamlet,"This was your husband. Look you now, what follows:",2424
Act III,Scene IV,Hamlet,"Here is your husband; like a mildew'd ear,",2425
Act III,Scene IV,Hamlet,Blasting his wholesome brother. Have you eyes?,2426
Act III,Scene IV,Hamlet,"Could you on this fair mountain leave to feed,",2427
Act III,Scene IV,Hamlet,And batten on this moor? Ha! have you eyes?,2428
Act III,Scene IV,Hamlet,You cannot call it love; for at your age,2429
Act III,Scene IV,Hamlet,"The hey-day in the blood is tame, it's humble,",2430
Act III,Scene IV,Hamlet,And waits upon the judgment: and what judgment,2431
Act III,Scene IV,Hamlet,"Would step from this to this? Sense, sure, you have,",2432
Act III,Scene IV,Hamlet,"Else could you not have motion; but sure, that sense",2433
Act III,Scene IV,Hamlet,"Is apoplex'd; for madness would not err,",2434
Act III,Scene IV,Hamlet,Nor sense to ecstasy was ne'er so thrall'd,2435
Act III,Scene IV,Hamlet,"But it reserved some quantity of choice,",2436
Act III,Scene IV,Hamlet,To serve in such a difference. What devil was't,2437
Act III,Scene IV,Hamlet,That thus hath cozen'd you at hoodman-blind?,2438
Act III,Scene IV,Hamlet,"Eyes without feeling, feeling without sight,",2439
Act III,Scene IV,Hamlet,"Ears without hands or eyes, smelling sans all,",2440
Act III,Scene IV,Hamlet,Or but a sickly part of one true sense,2441
Act III,Scene IV,Hamlet,Could not so mope.,2442
Act III,Scene IV,Hamlet,"O shame! where is thy blush? Rebellious hell,",2443
Act III,Scene IV,Hamlet,"If thou canst mutine in a matron's bones,",2444
Act III,Scene IV,Hamlet,"To flaming youth let virtue be as wax,",2445
Act III,Scene IV,Hamlet,And melt in her own fire: proclaim no shame,2446
Act III,Scene IV,Hamlet,"When the compulsive ardour gives the charge,",2447
Act III,Scene IV,Hamlet,Since frost itself as actively doth burn,2448
Act III,Scene IV,Hamlet,And reason panders will.,2449
Act III,Scene IV,Queen Gertrude,"O Hamlet, speak no more:",2450
Act III,Scene IV,Queen Gertrude,Thou turn'st mine eyes into my very soul;,2451
Act III,Scene IV,Queen Gertrude,And there I see such black and grained spots,2452
Act III,Scene IV,Queen Gertrude,As will not leave their tinct.,2453
Act III,Scene IV,Hamlet,"Nay, but to live",2454
Act III,Scene IV,Hamlet,"In the rank sweat of an enseamed bed,",2455
Act III,Scene IV,Hamlet,"Stew'd in corruption, honeying and making love",2456
Act III,Scene IV,Hamlet,"Over the nasty sty,--",2457
Act III,Scene IV,Queen Gertrude,"O, speak to me no more;",2458
Act III,Scene IV,Queen Gertrude,"These words, like daggers, enter in mine ears;",2459
Act III,Scene IV,Queen Gertrude,"No more, sweet Hamlet!",2460
Act III,Scene IV,Hamlet,A murderer and a villain;,2461
Act III,Scene IV,Hamlet,A slave that is not twentieth part the tithe,2462
Act III,Scene IV,Hamlet,Of your precedent lord; a vice of kings;,2463
Act III,Scene IV,Hamlet,"A cutpurse of the empire and the rule,",2464
Act III,Scene IV,Hamlet,"That from a shelf the precious diadem stole,",2465
Act III,Scene IV,Hamlet,And put it in his pocket!,2466
Act III,Scene IV,Queen Gertrude,No more!,2467
Act III,Scene IV,Hamlet,"A king of shreds and patches,--",2468
Act III,Scene IV,[stage direction],Enter Ghost,NA
Act III,Scene IV,Hamlet,"Save me, and hover o'er me with your wings,",2469
Act III,Scene IV,Hamlet,You heavenly guards! What would your gracious figure?,2470
Act III,Scene IV,Queen Gertrude,"Alas, he's mad!",2471
Act III,Scene IV,Hamlet,"Do you not come your tardy son to chide,",2472
Act III,Scene IV,Hamlet,"That, lapsed in time and passion, lets go by",2473
Act III,Scene IV,Hamlet,"The important acting of your dread command? O, say!",2474
Act III,Scene IV,Ghost,Do not forget: this visitation,2475
Act III,Scene IV,Ghost,Is but to whet thy almost blunted purpose.,2476
Act III,Scene IV,Ghost,"But, look, amazement on thy mother sits:",2477
Act III,Scene IV,Ghost,"O, step between her and her fighting soul:",2478
Act III,Scene IV,Ghost,Conceit in weakest bodies strongest works:,2479
Act III,Scene IV,Ghost,"Speak to her, Hamlet.",2480
Act III,Scene IV,Hamlet,"How is it with you, lady?",2481
Act III,Scene IV,Queen Gertrude,"Alas, how is't with you,",2482
Act III,Scene IV,Queen Gertrude,That you do bend your eye on vacancy,2483
Act III,Scene IV,Queen Gertrude,And with the incorporal air do hold discourse?,2484
Act III,Scene IV,Queen Gertrude,Forth at your eyes your spirits wildly peep;,2485
Act III,Scene IV,Queen Gertrude,"And, as the sleeping soldiers in the alarm,",2486
Act III,Scene IV,Queen Gertrude,"Your bedded hair, like life in excrements,",2487
Act III,Scene IV,Queen Gertrude,"Starts up, and stands on end. O gentle son,",2488
Act III,Scene IV,Queen Gertrude,Upon the heat and flame of thy distemper,2489
Act III,Scene IV,Queen Gertrude,Sprinkle cool patience. Whereon do you look?,2490
Act III,Scene IV,Hamlet,"On him, on him! Look you, how pale he glares!",2491
Act III,Scene IV,Hamlet,"His form and cause conjoin'd, preaching to stones,",2492
Act III,Scene IV,Hamlet,Would make them capable. Do not look upon me;,2493
Act III,Scene IV,Hamlet,Lest with this piteous action you convert,2494
Act III,Scene IV,Hamlet,My stern effects: then what I have to do,2495
Act III,Scene IV,Hamlet,Will want true colour; tears perchance for blood.,2496
Act III,Scene IV,Queen Gertrude,To whom do you speak this?,2497
Act III,Scene IV,Hamlet,Do you see nothing there?,2498
Act III,Scene IV,Queen Gertrude,Nothing at all; yet all that is I see.,2499
Act III,Scene IV,Hamlet,Nor did you nothing hear?,2500
Act III,Scene IV,Queen Gertrude,"No, nothing but ourselves.",2501
Act III,Scene IV,Hamlet,"Why, look you there! look, how it steals away!",2502
Act III,Scene IV,Hamlet,"My father, in his habit as he lived!",2503
Act III,Scene IV,Hamlet,"Look, where he goes, even now, out at the portal!",2504
Act III,Scene IV,[stage direction],Exit Ghost,NA
Act III,Scene IV,Queen Gertrude,This the very coinage of your brain:,2505
Act III,Scene IV,Queen Gertrude,This bodiless creation ecstasy,2506
Act III,Scene IV,Queen Gertrude,Is very cunning in.,2507
Act III,Scene IV,Hamlet,Ecstasy!,2508
Act III,Scene IV,Hamlet,"My pulse, as yours, doth temperately keep time,",2509
Act III,Scene IV,Hamlet,And makes as healthful music: it is not madness,2510
Act III,Scene IV,Hamlet,"That I have utter'd: bring me to the test,",2511
Act III,Scene IV,Hamlet,And I the matter will re-word; which madness,2512
Act III,Scene IV,Hamlet,"Would gambol from. Mother, for love of grace,",2513
Act III,Scene IV,Hamlet,"Lay not that mattering unction to your soul,",2514
Act III,Scene IV,Hamlet,"That not your trespass, but my madness speaks:",2515
Act III,Scene IV,Hamlet,"It will but skin and film the ulcerous place,",2516
Act III,Scene IV,Hamlet,"Whilst rank corruption, mining all within,",2517
Act III,Scene IV,Hamlet,Infects unseen. Confess yourself to heaven;,2518
Act III,Scene IV,Hamlet,Repent what's past; avoid what is to come;,2519
Act III,Scene IV,Hamlet,"And do not spread the compost on the weeds,",2520
Act III,Scene IV,Hamlet,To make them ranker. Forgive me this my virtue;,2521
Act III,Scene IV,Hamlet,For in the fatness of these pursy times,2522
Act III,Scene IV,Hamlet,"Virtue itself of vice must pardon beg,",2523
Act III,Scene IV,Hamlet,"Yea, curb and woo for leave to do him good.",2524
Act III,Scene IV,Queen Gertrude,"O Hamlet, thou hast cleft my heart in twain.",2525
Act III,Scene IV,Hamlet,"O, throw away the worser part of it,",2526
Act III,Scene IV,Hamlet,And live the purer with the other half.,2527
Act III,Scene IV,Hamlet,Good night: but go not to mine uncle's bed;,2528
Act III,Scene IV,Hamlet,"Assume a virtue, if you have it not.",2529
Act III,Scene IV,Hamlet,"That monster, custom, who all sense doth eat,",2530
Act III,Scene IV,Hamlet,"Of habits devil, is angel yet in this,",2531
Act III,Scene IV,Hamlet,That to the use of actions fair and good,2532
Act III,Scene IV,Hamlet,"He likewise gives a frock or livery,",2533
Act III,Scene IV,Hamlet,"That aptly is put on. Refrain to-night,",2534
Act III,Scene IV,Hamlet,And that shall lend a kind of easiness,2535
Act III,Scene IV,Hamlet,To the next abstinence: the next more easy;,2536
Act III,Scene IV,Hamlet,"For use almost can change the stamp of nature,",2537
Act III,Scene IV,Hamlet,"And either [         ] the devil, or throw him out",2538
Act III,Scene IV,Hamlet,"With wondrous potency. Once more, good night:",2539
Act III,Scene IV,Hamlet,"And when you are desirous to be bless'd,",2540
Act III,Scene IV,Hamlet,"I'll blessing beg of you. For this same lord,",2541
Act III,Scene IV,[stage direction],Pointing to POLONIUS,NA
Act III,Scene IV,Hamlet,"I do repent: but heaven hath pleased it so,",2542
Act III,Scene IV,Hamlet,"To punish me with this and this with me,",2543
Act III,Scene IV,Hamlet,That I must be their scourge and minister.,2544
Act III,Scene IV,Hamlet,"I will bestow him, and will answer well",2545
Act III,Scene IV,Hamlet,"The death I gave him. So, again, good night.",2546
Act III,Scene IV,Hamlet,"I must be cruel, only to be kind:",2547
Act III,Scene IV,Hamlet,Thus bad begins and worse remains behind.,2548
Act III,Scene IV,Hamlet,"One word more, good lady.",2549
Act III,Scene IV,Queen Gertrude,What shall I do?,2550
Act III,Scene IV,Hamlet,"Not this, by no means, that I bid you do:",2551
Act III,Scene IV,Hamlet,Let the bloat king tempt you again to bed;,2552
Act III,Scene IV,Hamlet,Pinch wanton on your cheek; call you his mouse;,2553
Act III,Scene IV,Hamlet,"And let him, for a pair of reechy kisses,",2554
Act III,Scene IV,Hamlet,"Or paddling in your neck with his damn'd fingers,",2555
Act III,Scene IV,Hamlet,"Make you to ravel all this matter out,",2556
Act III,Scene IV,Hamlet,"That I essentially am not in madness,",2557
Act III,Scene IV,Hamlet,But mad in craft. 'Twere good you let him know;,2558
Act III,Scene IV,Hamlet,"For who, that's but a queen, fair, sober, wise,",2559
Act III,Scene IV,Hamlet,"Would from a paddock, from a bat, a gib,",2560
Act III,Scene IV,Hamlet,Such dear concernings hide? who would do so?,2561
Act III,Scene IV,Hamlet,"No, in despite of sense and secrecy,",2562
Act III,Scene IV,Hamlet,Unpeg the basket on the house's top.,2563
Act III,Scene IV,Hamlet,"Let the birds fly, and, like the famous ape,",2564
Act III,Scene IV,Hamlet,"To try conclusions, in the basket creep,",2565
Act III,Scene IV,Hamlet,And break your own neck down.,2566
Act III,Scene IV,Queen Gertrude,"Be thou assured, if words be made of breath,",2567
Act III,Scene IV,Queen Gertrude,"And breath of life, I have no life to breathe",2568
Act III,Scene IV,Queen Gertrude,What thou hast said to me.,2569
Act III,Scene IV,Hamlet,I must to England; you know that?,2570
Act III,Scene IV,Queen Gertrude,"Alack,",2571
Act III,Scene IV,Queen Gertrude,I had forgot: 'tis so concluded on.,2572
Act III,Scene IV,Hamlet,"There's letters seal'd: and my two schoolfellows,",2573
Act III,Scene IV,Hamlet,"Whom I will trust as I will adders fang'd,",2574
Act III,Scene IV,Hamlet,"They bear the mandate; they must sweep my way,",2575
Act III,Scene IV,Hamlet,And marshal me to knavery. Let it work;,2576
Act III,Scene IV,Hamlet,For 'tis the sport to have the engineer,2577
Act III,Scene IV,Hamlet,Hoist with his own petard: and 't shall go hard,2578
Act III,Scene IV,Hamlet,"But I will delve one yard below their mines,",2579
Act III,Scene IV,Hamlet,"And blow them at the moon: O, 'tis most sweet,",2580
Act III,Scene IV,Hamlet,When in one line two crafts directly meet.,2581
Act III,Scene IV,Hamlet,This man shall set me packing:,2582
Act III,Scene IV,Hamlet,I'll lug the guts into the neighbour room.,2583
Act III,Scene IV,Hamlet,"Mother, good night. Indeed this counsellor",2584
Act III,Scene IV,Hamlet,"Is now most still, most secret and most grave,",2585
Act III,Scene IV,Hamlet,Who was in life a foolish prating knave.,2586
Act III,Scene IV,Hamlet,"Come, sir, to draw toward an end with you.",2587
Act III,Scene IV,Hamlet,"Good night, mother.",2588
Act III,Scene IV,[stage direction],Exeunt severally; HAMLET dragging in POLONIUS,NA
Act IV,Scene I,[stage direction],"Enter KING CLAUDIUS, QUEEN GERTRUDE, ROSENCRANTZ, and GUILDENSTERN",NA
Act IV,Scene I,King Claudius,"There's matter in these sighs, these profound heaves:",2589
Act IV,Scene I,King Claudius,You must translate: 'tis fit we understand them.,2590
Act IV,Scene I,King Claudius,Where is your son?,2591
Act IV,Scene I,Queen Gertrude,Bestow this place on us a little while.,2592
Act IV,Scene I,[stage direction],Exeunt ROSENCRANTZ and GUILDENSTERN,NA
Act IV,Scene I,Queen Gertrude,"Ah, my good lord, what have I seen to-night!",2593
