author,name,user_nber,user_repec
w20289.1,Juan Carlos Suarez Serrato,juancarlos_suarezserrato,psu476
w20289.2,Owen M Zidar,owen_zidar,pzi93
w20290.2,Laszlo Sandor,laszlo_sandor,psn57
w20291.3,Oren Ziv,oren_ziv,NA
w20292.1,Keith M Drake,TheSnaller,NA
w20292.2,Martha A Starr,martha_starr,pst100
w20293.2,Christopher Gedge,christopher_gedge,NA
w20294.1,Rui C Mano,rui_mano,NA
w20296.2,Kevin Haninger,Kevin_Haninger,NA
w20296.3,Lala Ma,lala_ma,pma2128
w20297.2,David Boisclair,boisclad,NA
w20298.1,Evgeny Yakovlev,evgeny_yakovlev,NA
w20299.1,Aakash Mohpal,aakash_mohpal,NA
w20299.2,Alaka Holla,alaka_holla,NA
w20300.2,Chendi Zhang,chendi_zhang,pzh335
w20300.3,Lucius Li,lucius_li,NA
w20305.2,Thomas Leoni,Thomas_Leoni,NA
w20307.2,Guido Matias Cortes,matias_cortes,pco712
w20308.2,Mary Zaki,mary_zaki,NA
w20309.2,Emily Breza,emily_breza,NA
w20310.1,Justin Murfin,justin_murfin,NA
w20314.2,Seunghoon Na,seunghoon_na,NA
w20317.3,Quanlin Gu,quanlin_gu,NA
w20319.1,Axelle Ferriere,axelle_ferriere,pfe389
w20320.3,W David Bradford,david_bradford,pbr330
w20321.2,Thomas Ahn,Thomas_Ahn,pah101
w20323.1,Haichao Fan,haichao_fan_1,pfa386
w20326.2,Roberto Bonfatti,robybonfy,pbo405
w20327.1,Carson Christiano,carson_christiano,NA
w20327.4,Eric Brewer,eric_brewer,NA
w20327.5,Francis Meyo,francis_meyo,NA
w20327.6,Javier Rosa,javier_rosa,NA
w20327.7,Kenneth Lee,kenneth_lee,ple847
w20327.8,Matthew Podolsky,matthew_podolsky,NA
w20329.2,Veronica Minaya,veronica_minaya,NA
w20333.3,Miwa Hattori,miwa_hattori,NA
w20335.1,Alan Moreira,alan_moreira,NA
w20337.1,Melissa F Wasserman,melissa_wasserman,NA
w20339.1,Alon Raviv,araviv,pra68
w20340.2,Joel M David,joel_david,pda513
w20342.1,Charles E Gibbons,cgibbons,NA
w20342.3,Michael B Urbancic,michael_urbancic,NA
w20343.2,Eric J Allen,eric_allen,NA
w20343.3,George Wu,george_wu,NA
w20343.4,Patricia M Dechow,patricia_dechow,NA
w20344.3,Sean Lewis-Faupel,sean_lewis-faupel,NA
w20344.4,Yusuf Neggers,yusuf_neggers,NA
w20345.2,Guido Ruta,guido_ruta,NA
w20345.3,Piero Gottardi,piero_gottardi,pgo21
w20346.1,Christoph Trebesch,ctrebesch,ptr108
w20346.3,Helios Herrera,helios_herrera,phe284
w20348.2,Irina B Grafova,irina_b._grafova,pgr284
w20348.3,Rizie Kumar,rizie_kumar,NA
w20350.1,Casey Dougal,casey_dougal,NA
w20352.1,Amir S Jina,amir_jina,NA
w20353.1,Brian T Melzer,brian_melzer,pme762
w20353.3,Joanne W Hsu,joanne_hsu,NA
w20354.2,Gabriel M Ahlfeldt,gabriel_ahlfeldt,pah63
w20354.3,Nikolaus Wolf,nikolaus_wolf,NA
w20357.1,Daniele Giovannucci,daniele_giovannucci,NA
w20357.3,Raluca E Dragusanu,raluca_dragusanu,NA
w20362.1,Anita Castledine,anita_castledine,NA
w20362.2,Klaus Moeltner,klaus_moeltner,pmo311
w20362.4,Shawn Stoddard,shawn_stoddard,NA
w20370.1,Oliver D Bunn,oliverbunn,NA
w20371.2,Melissa A Boyle,melissa_boyle,pbo751
w20373.2,Jesse Margolis,jesse_margolis,NA
w20374.1,Marinho Bertanha,marinho_bertanha,pbe1000
w20383.2,Rachel Heath,rachel_heath,NA
w20384.1,Byungkyu Lee,Byungkyu_Lee,NA
w20385.1,Adam Wooster,adam_wooster,NA
w20385.2,Andrew Steinkruger,andrew_steinkruger,NA
w20385.5,James J Murphy,james_murphy,pmu146
w20385.7,Mackenzie Wood,Mackenzie_Wood,NA
w20391.2,Peter Benczur,peter_benczur,NA
w20392.2,Tom Nicholas,thomas_nicholas,NA
w20396.3,Xiaotong Niu,xiaotong_niu,NA
w20397.1,Brent R Hickman,brent_hickman,NA
w20400.1,Ishita Rajani,ishita_rajani,NA
w20401.1,Benjamin J Keys,benjamin_keys,pke311
w20402.1,Abigail Weitzman,amw289,NA
w20406.1,Oleksandr Talavera,oleksandr_talavera,pta65
w20407.2,Charles M Becker,charles_becker,NA
w20407.3,Mingyu Chen,mingyu_chen,pch1107
w20408.1,Cristian Badarinza,cristian_badarinza,NA
w20410.3,Joao Granja,joao_granja,pgr470
w20411.1,E Glen Weyl,glen_weyl,NA
w20415.3,Michael Dinerstein,michael_dinerstein,pdi555
w20417.2,Frederic Malherbe,frederic_malherbe,pma1210
w20418.1,Jing Yang,jyangfullerton,NA
w20418.2,Ko Wang,ko__wang,NA
w20420.2,Devin Reilly,devinreilly,NA
w20420.3,Doron Y Levit,doron_levit,NA
w20421.1,David Chambers,david_chambers,pch534
w20421.2,Elroy Dimson,elroy_dimson,NA
w20421.3,Justin Foo,justin_foo,NA
w20426.1,Charles G Nathanson,charles_nathanson,NA
w20429.1,Xiao Yu Wang,xiao_wang,NA
w20430.1,Adam M Lavecchia,adam_lavecchia,pla823
w20430.3,Robert S Brown,robert_s_brown,NA
w20433.3,Zhongjin Lu,zhongjin_lu,NA
w20436.1,Colin Hottman,colin_hottman,pho561
w20440.2,Elena Mamonova,elena__mamonova,NA
w20441.2,Ludwig Straub,ludwig_straub,NA
w20442.2,Tyler Muir,tyler_muir,NA
w20443.3,Yen-Chien Chen,yenchien_chen,NA
w20444.1,Elliott Fan,elliottfan,pfa118
w20445.1,Anna Orlik,anna_orlik,NA
w20446.3,Ingrid Gould Ellen,ingrid_ellen,NA
w20446.4,Michael Gedal,michael_gedal,pge220
w20446.5,Vicki Been,vicki_been,NA
w20448.3,Jenna Nobles,jenna_nobles,NA
w20449.2,Elena Stancanelli,elena_stancanelli,NA
w20452.1,Devesh Raval,devesh_raval,NA
w20452.2,Ezra Oberfield,ezra_oberfield,NA
w20456.3,Pierre Chaigneau,pierre_chaigneau,NA
w20457.1,Hyeok Jeong,hyeok_jeong,pje38
w20457.3,Yong Kim,yong_kim,NA
w20461.2,Gregory J Wawro,gregory_wawro,NA
w20463.1,Andres Moya,andres_moya,pmo442
w20464.1,David Richardson,david_p_richardson,NA
w20465.3,Rachid Laajaj,rachid_laajaj,pla616
w20466.1,Casey J Wichman,caseywichman,pwi342
w20466.2,Laura O Taylor,laura_taylor,pta310
w20468.2,Johannes Steinbrecher,johannes_steinbrecher,NA
w20468.3,Matthias Efing,matthias_efing,NA
w20468.4,Patrick Kampkotter,patrick_kampkoetter,NA
w20469.1,Amir Attaran,amir_attaran,NA
w20471.1,W Walker Hanlon,walker_hanlon,NA
w20473.3,Matthias Kehrig,matthias_kehrig,pke209
w20474.1,Marc Klemp,marc_klemp,pkl86
w20476.2,Luis Goncalves-Pinto,luis_goncalves-pinto,NA
w20476.3,Moqi Xu,moqi_xu,NA
w20476.4,Yanbo Wang,yanbo_wang_1,NA
w20480.1,Andrea M Buffa,andrea_buffa,pbu90
w20482.1,Iqbal Dhaliwal,iqbal__dhaliwal,NA
w20488.1,Alon Eizenberg,alon_eizenberg,NA
w20490.2,Saki Bigio,saki_bigio,pbi247
w20491.1,Alberto Basso,alberto_basso,NA
w20497.1,Huan Xie,huan_xie,pxi56
w20499.2,Carri W Chan,carri_w_chan,NA
w20499.3,Song-Hee (Hailey) Kim,song-hee_hailey_kim,NA
w20504.2,Caterina Gennaioli,caterina_gennaioli,NA
w20504.3,Stefania Lovo,stefania_lovo,NA
w20505.1,Gaurav Khanna,gaurav_khanna,NA
w20505.3,Murat Demirci,murat_demirci,NA
w20506.2,Hui Wang,hui_wang,NA
w20509.2,Nikolas Mittag,nikolas_mittag,NA
w20515.3,Timothy J Layton,timothy_layton,pla866
w20516.2,Mikhail Panov,mikhail_panov,NA
w20516.3,Nicolas S Lambert,nicolas_lambert,NA
w20523.3,Kane Sweeney,kane_sweeney,NA
w20524.2,Jim Celia,jim_celia,NA
w20525.1,Alice Chen,alice_chen,NA
w20526.1,Changhua Yu,Changhua_Yu,pyu151
w20528.1,Amira Abulafi,amira_abulafi,NA
w20531.1,Jamin D Speer,jamin_speer,psp170
w20534.1,Elizabeth Bradley,elizabeth__bradley,NA
w20534.3,Leora I Horwitz,leora_horwitz,NA
w20535.2,Nathaniel Baum-Snow,nathaniel_baum-snow,pba599
w20538.3,Simeon Alder,simeon_alder,NA
w20540.2,Piotr Dworczak,piotr_dworczak,NA
w20543.1,Andrew T Young,andrew_young,NA
w20543.2,Briana Sell,briana_sell,NA
w20543.3,Donald J Lacombe,donald_lacombe,NA
w20548.1,Aparajita Goyal,aparajita_goyal,pgo275
w20550.1,Alban Moura,alban_moura,NA
w20551.2,Nianli Zhou,nianlizhou,NA
w20552.1,Chris Bidner,chris_bidner,pbi138
w20553.1,Bingyang Li,bingyang_li,NA
w20554.1,Eric Monnet,eric_monnet,pmo745
w20554.2,Guillaume Bazot,guillaume__bazot,pba769
w20557.1,Luiza Pogorelova,luiza_pogorelova,NA
w20564.1,Gunnar Gunnarsson,gunnar__gunnarsson,NA
w20567.1,Brent Glover,brent_glover,NA
w20569.3,Matthew Rognlie,matthew_rognlie,pro1120
w20570.2,Matteo Paradisi,matteo_paradisi,ppa1393
w20571.3,Rajeswari Sengupta,Rajeswari_sengupta,pse324
w20574.2,Neil R Mehrotra,neil_mehrotra,NA
w20575.3,Raiden B Hasegawa,raiden_hasegawa,NA
w20576.2,Guillermo Cruces,gcruces,pcr20
w20579.2,S Katie Moon,katie_moon,NA
w20583.3,Thais Laerkholm Jensen,thais_laerkholm_jensen,NA
w20587.2,Rosemarie H Ziedonis,rosemarie_ziedonis,NA
w20588.1,Haoxiang Zhu,haoxiang_zhu,NA
w20588.2,Songzi Du,songzi_du,pdu334
w20592.2,Heqing Zhu,heqing_zhu,NA
w20592.3,Yan Liu,yan_liu,NA
w20593.1,Lin Cui,cuilorama,NA
w20595.2,Joseph Heppert,joseph_heppert,NA
w20599.1,David J G Slusky,david_slusky,psl81
w20599.2,Nils C Wernerfelt,nils_wernerfel,NA
w20601.2,Fabian Kindermann,fabian_kindermann,pki190
w20605.1,Catia Batista,cbatista,pba327
w20608.1,Benjamin Lester,benjamin_lester,ple283
w20609.2,Heidi Liu,heidi_liu,NA
w20612.3,Pablo Federico,pablo_federico,NA
w20614.4,Tatjana Schimetschek,tatjana_sch,NA
w20617.2,Makoto Nakajima,makoto_nakajima,pna79
w20618.3,Sandro Ambuehl,sandro_ambuehl,NA
w20621.1,Bryan Hong,bryan_hong,NA
w20621.3,Mu-Jeung Yang,mujeung_yang,NA
w20622.2,Phillipp Eisenhauer,phillipp_eisenhauer,NA
w20624.3,Paul Carrillo,paul_carrillo,pca734
w20625.2,Gabriel Zucman,gabriel_zucman,pzu32
w20626.3,Teresa Romano,teresa__romano,NA
w20629.2,Prasad Krishnamurthy,Prasad,pkr275
w20630.2,Lena Sheveleva,lena__sheveleva,NA
w20632.1,Davide Debortoli,davide_debortoli,pde294
w20632.3,Ricardo Nunes,ricardo_nunes,NA
w20637.2,Jihee Kim,jihee_kim,pki431
w20638.3,Rui Cui,rui_cui,NA
w20642.1,Feng Dong,feng_dong,pdo311
w20644.2,Shawn J McCoy,shawn_mccoy,NA
w20645.3,Patrick L Baude,pbaude2,NA
w20647.2,Sefi Roth,sefi_roth,NA
w20649.1,Alison Sanchez,alison_sanchez,NA
w20650.1,Antoine Camous,antoine_camous,NA
w20652.1,Andrew Mollerus,mollerus@college.harvard.edu,NA
w20652.3,Oren Levintal,oren_levintal_1,ple708
w20653.1,Andrew Goodman-Bacon,andrew_goodman-bacon,NA
w20654.1,Brooke Helppie McFall,bhelppie,NA
w20654.2,Marta Murray-Close,marta_murray-close,NA
w20654.4,Uniko Chen,uniko_chen,NA
w20655.2,David E Grembowski,david_grembowski,NA
w20655.3,Larry Kessler,larry_kessler,NA
w20657.1,Andrew Bacher-Hicks,andrew_bacher-hicks,NA
w20659.1,Benjamin N York,byork,NA
w20661.1,Johannes Hermle,johannes_hermle,NA
w20662.3,Matthew Gibson,magibson,pgi275
w20664.1,Elliott Ash,elliott_ash,pas226
w20665.1,Ahmed Tahoun,ahmed_tahoun,NA
w20666.1,Keyoung Lee,keyoung_lee,NA
w20669.3,Matt Elliott,matthew_elliott,NA
w20673.1,Isaiah Andrews,isaiah_andrews,NA
w20679.2,Lindsey M Eldred,lindsey_eldred,NA
w20679.3,Patricia A Robinson,alex_robinson,NA
w20680.2,Yiqun Chen,yiqun_chen,NA
w20681.2,Yosh Halberstam,yosh_halberstam,NA
w20682.2,Haitao Mo,haitao_mo,NA
w20683.2,Jason Owen-Smith,jason_owensmith,NA
w20683.4,Rebecca Rosen,rebecca_rosen,NA
w20686.3,Shawn Grover,shawn_grover,NA
w20688.2,Hans A Holter,hans_holter,pho465
w20688.3,Serhiy Stepanchuk,serhiy_stepanchuk,NA
w20689.1,David M Quinn,david_quinn,NA
w20689.2,James S Kim,james_s._kim,NA
w20692.2,Jason L Kopelman,jason_kopelman,NA
w20695.1,Alec Brandon,alec_brandon,NA
w20696.1,Guy Mayraz,mayraz,pma1124
w20697.3,John Marshall,john_marshall1,NA
w20699.1,Daniel R LaFave,drl13,pla609
w20701.2,Levon Barseghyan,levon_barseghyan,pba303
w20703.1,Frederic Boissay,frederic_boissay,NA
w20704.2,Hoai-Luu Nguyen,hoailuu_nguyen,NA
w20706.1,J Scott Holladay,scott_holladay,pho482
w20707.1,Chiara Fratto,chiara_fratto,NA
w20708.3,Tianyan Hu,tianyan_hu,NA
w20709.2,Dilip Mookherjee,dilip_mookherjee,pmo51
w20709.3,Pushkar Maitra,pushkar_maitra,pma216
w20709.4,Sandip Mitra,sandip_mitra,NA
w20709.5,Sujata Visaria,sujata_visaria,pvi388
w20711.1,Don H Kim,don_h_kim,NA
w20712.1,Alessandro Previtero,alessandro_previtero,NA
w20712.3,Juhani T Linnainmaa,juhani_linnainmaa,NA
w20712.4,Stephen Foerster,stephen_foerster,NA
w20713.3,Tatyana Deryugina,tatyana_deryugina,pde887
w20721.1,Mihail Velikov,mihail_velikov,NA
w20722.1,Kyunghee Kim,kyunghee__kim,NA
w20722.3,Seokjin Woo,seokjin_woo,NA
w20723.2,Jane Greve,jane_greve_1,pgr294
w20723.3,Marie Louise Schultz-Nielsen,marie_louise_schultz-nielsen,psc345
w20724.2,Michael Wither,michael_wither,NA
w20725.2,Gonzalo Morales,gonzalo_morales,NA
w20725.3,Howard Kung,howard_kung,NA
w20727.2,Marc Piopiunik,marc_piopiunik,ppi223
w20728.1,Antonio Miscio,antonio_miscio,NA
w20741.1,Christiane J S Baumeister,christiane_baumeister,NA
w20744.2,Sai Ma,sai_ma,pma2173
w20745.1,Lee M Lockwood,lee_lockwood,plo281
w20746.2,Julien Hugonnier,julien_hugonnier,NA
w20749.4,Ron Diris,ron_diris,NA
w20751.3,Raphael Corbi,raphael_corbi,NA
w20752.1,Maria F Prada,maria_prada,ppr270
w20753.2,Michael Smolyansky,michael_smolyansky,NA
w20754.1,Magali A Delmas,magali_delmas,NA
w20754.3,Stephen Locke,stephen_locke,NA
w20756.2,Stephanie J C Vermeer,stephanie_vermeer,NA
w20759.3,Emily Beam,eabeam,pbe818
w20760.2,Liangliang Jiang,liangliang_jiang_1,NA
w20761.2,Astrid Kunze,astrid_kunze,pku213
w20763.1,German Daniel Caruso,german_caruso,NA
w20764.1,Bahadir Dursun,bahadir_dursun,pdu430
w20770.1,Supreet Kaur,supreet_kaur,NA
w20772.1,Felix Tintelnot,felix_tintelnot,pti73
w20775.2,Paulo J Somaini,paulo_somaini,NA
w20776.1,Christopher L Culp,CULPIL,NA
w20776.3,Yoshio Nozawa,yoshio_nozawa,NA
w20780.3,Nicolas D Werquin,nwerquin,pwe384
w20783.2,Ignacio J Perez-Arriaga,ignacio_perez-arriaga,NA
w20785.2,Gaetan de Rassenfosse,gaetan_derassenfosse,pde369
w20787.3,Yuta Takahashi,yuta_takahashi,NA
w20790.1,Anna Carreras-Marin,anna_carreras-marin,NA
w20790.3,Marc Badia-Miro,marc_badia-miro,pba484
w20792.4,Peter D Hull,peter_hull,phu366
w20798.2,Gregory J Martin,gregory_martin,NA
w20800.4,Sally Hudson,sally_hudson,NA
w20801.2,Sandra Orozco-Aleman,sandra_orozco-aleman,NA
w20808.1,E Mark Curtis,mark_curtis,pcu176
w20809.2,Sabine M Marx,sabine_marx,NA
w20809.3,Shahzeen Z Attari,shahzeen_attari,NA
w20809.4,Troy Simpson,troy_simpson,NA
w20811.1,Andrew M Jones,andrew_jones,pjo98
w20811.3,Pedro Rosa Dias,pedro_rosa_dias,pro760
w20813.2,Viktor Tsyrennikov,viktor_tsyrennikov,pts34
w20814.1,Benjamin Golez,benjamin_golez,NA
w20815.3,Peter Nyberg,peter_nyberg,NA
w20816.1,Edwin Leuven,leuven,ple65
w20816.2,Lars Kirkeboen,larsjk,pki408
w20819.2,Viacheslav Sheremirov,viacheslav_sheremirov,NA
w20821.1,D Filiz Unsal,dunsal,pun26
w20821.2,Era Dabla-Norris,era_dabla-norris,NA
w20821.4,Yan Ji,yan_ji,NA
w20822.3,Martin Bijsterbosch,martin_bijsterbosch,NA
w20822.4,Matteo Falagiarda,matteo_falagiarda,pfa281
w20825.1,Camelia M Kuhnen,camelia_kuhnen,pku67
w20826.1,Anders Akerman,anders_akerman,NA
w20826.2,Ingvil Gaarder,ingvil_gaarder,NA
w20827.5,Omar Barbiero,omar_barbiero,NA
w20828.1,Emily Nix,emily_nix,NA
w20833.2,George B Bulman,george_bulman,pbu422
w20835.2,David W Brown,david_w_brown,NA
w20835.3,Ithai Z Lurie,ithai_lurie,NA
w20838.1,Melissa Tartari,mtartari,NA
w20839.3,Erwin Tiongson,erwin_tiongson,NA
w20839.4,Giuseppe De Arcangelis,gdearc,pde217
w20839.5,Majlinda Joxhe,Majlinda,NA
w20840.1,Alexander Strand,alexander_strand,NA
w20841.3,Michele Battisti,michele_battisti,NA
w20844.2,Gianni Toniolo,gianni_toniolo,pto95
w20857.1,Liugang Sheng,lsheng,psh552
w20857.2,Rabah Arezki,rabah_arezki,par153
w20863.3,Wensi Xie,wensi_xie,NA
w20864.1,Celeste K Carruthers,celeste_Carruthers,pca1113
w20866.1,Julio J Elias,julio_j_elias,pel101
w20867.3,Peter B Bach,peter_b_bach,NA
w20868.2,Azam Chaudhry,azam_chaudhry,pch1485
w20868.5,Shamyla Chaudry,shamyla_chaudry,NA
w20869.2,Andrew C Johnston,andrew_johnston,pjo354
w20869.4,Pauline Leung,pauline_leung,NA
w20876.1,Elena Simintzi,elena_simintzi,NA
w20878.1,David Molitor,david_molitor,NA
w20880.1,Jia Chen,jia_chen,pch1408
w20885.2,Jonathan Weigel,jonathan_weigel,NA
w20885.4,Sara Lowes,sara_lowes,plo464
w20888.3,Matthew J Bloomfield,matthew__bloomfield,NA
w20895.1,C Justin Cook,justin_cook,pco578
w20896.1,Gabriel P Mihalache,Gabriel_Mihalache,NA
w20896.2,Seon Tae Kim,seon_tae_kim,pki356
w20897.2,Daniel Houser,daniel__houser,NA
w20897.5,Marco Piovesan,marco_piovesan,ppi143
w20898.2,Pranjul Bhandari,pranjul_bhandari,NA
w20900.1,Gernot Wagner,gernot_wagner,pwa77
w20900.2,Mark C Freeman,mark_freeman,NA
w20901.1,Daqing Yao,daqing_yao,NA
w20902.1,Andrea Patacconi,andrea_patacconi,NA
w20903.2,Richard T Thakor,richard_thakor,pth359
w20904.3,Todd D Gerarden,todd_gerarden,NA
w20907.1,Joseph Orsini,joseph_orsini,NA
w20907.4,Pietro Tebaldi,pietro_tebaldi,pte334
w20910.2,Makoto Tanaka,makoto_tanaka,pta263
w20910.3,Takanori Ida,takanori_ida,pid7
w20911.1,Huailu Li,huailu__li,pli1238
w20911.2,Kaiwen Leong,kaiwen_leong,NA
w20914.2,James O'Brien,james_o_brien,NA
w20918.3,Kyung H Park,Kyung_Park,NA
w20923.3,Jordan C Kyle,jordanckyle,NA
w20923.5,Sudarno Sumarto,sudarno_sumarto,psu251
w20927.1,Amelia M Haviland,amelia_haviland,NA
w20927.2,Ateev Mehrotra,ateev_mehrotra,NA
w20927.5,Zachary Wagner,zachary_wagner,NA
w20930.2,Dequan Jiang,dequan_jiang,NA
w20930.3,Donghua Chen,donghua_chen,NA
w20930.4,Haitian Lu,haitian_lu,NA
w20930.5,Mingming Zhou,mingming_zhou,pzh314
w20932.1,Audrey Guo,audrey_guo,NA
w20936.1,Brian Feld,brian_feld,NA
w20936.3,Maria Victoria Anauati,victoria__anauati,NA
w20937.1,Kai Yuan Kuan,kai_yuan_kuan,NA
w20937.3,Sepideh Modrek,sepideh_modrek,NA
w20941.1,Guillermo LaGarda,guillermo__lagarda,pla788
w20941.4,Seth G Benzell,seth_benzell,NA
w20942.2,Matthew Backus,matthew_backus,NA
w20946.3,Lasse Brune,lasse_brune_1,NA
w20948.2,John Myles White,john_myles_white,NA
w20948.3,Jonathan D Cohen,jonathan__cohen,NA
w20949.1,Anne M Farrell,anne_m._farrell,NA
w20953.2,Paul Frijters,paul_frijters,pfr18
w20953.3,Tao Sherry Kong,tao_kong,pko375
w20954.1,Jorge Guzman,jorge_guzman,NA
w20955.2,Miaoyu Yang,miaoyu_yang,NA
w20956.3,Mehmet Cemalcilar,mehmet_cemalcilar,NA
w20956.4,Sule Alan,sule_alan,pal184
w20957.1,Fangzhou Lu,fangzhou_lu,NA
w20957.2,Jennifer N Carpenter,jennifer_carpenter,pca939
w20958.1,Avner Greif,avner_greif,pgr24
w20958.2,Christian Dippel,christian_dippel,NA
w20959.2,Joshua K Abbott,joshua_abbott,NA
w20961.1,Mark A Klee,MarkKlee,NA
w20965.2,Emla Fitzsimons,emla_fitzsimons,pfi87
w20965.3,Marta Rubio-Codina,marta_rubio-codina,NA
w20970.3,Martin Schindler,martin_schindler,psc16
w20972.5,Minjoon Lee,minjoon_lee,NA
w20973.4,Joseph S Briggs,joseph_briggs,NA
w20974.3,Vishal Singh,vsingh,NA
w20977.2,Traviss Cassidy,traviss_cassidy,pca1102
w20977.3,Ugo Troiano,ugo_troiano,ptr194
w20978.1,Christopher A Hennessy,christopher_hennessy,NA
w20980.2,John Coglianese,john_coglianese,NA
w20981.1,Matthew Grennan,matthew_grennan,NA
w20982.1,Alex Imas,alex_imas,pim44
w20986.2,Thomas Joseph,thomas_joseph,NA
w20988.2,Seyed Ali Madanizadeh,seyed_ali_madanizadeh,NA
w20990.1,Margaret O'Rourke,Margaret_ORourke,NA
w20990.2,Michael Naretta,michael_naretta,NA
w20991.2,Marina Druz,marina_druz,NA
w20992.2,Ying Feng,ying_feng,NA
w20993.3,Thomas Goldring,thomas_goldring,NA
w20995.3,Maria Jose Abud Sittler,maria_jose_abud_sittler,NA
w20996.1,Jonathan Smith,jonisaacsmith,NA
w20996.3,Michael Hurwitz,michael_hurwitz,NA
w20997.3,Maria Laura Alzua,marialaura_alzua,NA
w20997.6,Sumeet Patil,sumeet_patil,NA
w20998.3,Hua Wang,hw227,NA
w20998.4,Lawrence Jin,lawrence_jin,NA
w20999.3,Matthew Zaragoza-Watkins,matthew_zaragozawatkins,NA
w21001.2,Filip Matejka,filip_matekja,pma1291
w21002.1,David C Chan,david_chan,NA
w21006.2,Zheng (Michael) Song,zheng_michael_song,NA
w21009.2,Jimmy Charite,jimmy_charite,NA
w21010.2,Nitya Pandalai-Nayar,nitya_pandalainayar,ppa1172
w21011.1,Victoria Johnson,victoria_johnson,NA
w21011.2,Walter W Powell,walter_powell,NA
w21013.1,Julie A Reeder,julie_reeder,NA
w21014.3,Tuan Phan,tuan_phan,NA
w21016.1,Hang Bai,hang_bai,NA
w21018.2,Xinshen Diao,xinshen_diao,pdi96
w21022.1,Maripier Isabelle,maripier.isabelle,NA
w21022.4,Sara Allin,sara_allin,NA
w21023.3,Youngmin Park,youngmin_park,ppa1149
w21024.1,Salome Baslandze,salome_baslandze,pba1488
w21025.3,Michael Gelman,michael_gelman,pge242
w21028.2,Joseph Hogan,joseph_hogan,NA
w21029.2,Inigo Verduzco-Gallo,inigo_verduzco_gallo,NA
w21029.3,Keith Jefferis,keith_jefferis,pje13
w21030.2,Richard W Ryan,rich_ryan,NA
w21032.1,Crystal S Yang,crystal_yang,NA
w21033.3,Denis Chetverikov,denis_chetverikov,NA
w21034.1,Alexandre Poirier,alexandre_poirier,NA
w21041.1,Arthur Alik-Lagrange,arthur_alik-lagrange,pal565
w21043.1,Kaveh Majlesi,kaveh,pma1731
w21044.1,Christoph Hambel,christoph_hambel,NA
w21055.2,Seth Gershenson,seth_gershenson,pge195
w21058.4,Yiqing Xu,yiqing_xu,NA
w21059.1,Corina D Mommaerts,corina_mommaerts,NA
w21061.1,Aila M Matanock,aila_matanock,NA
w21063.3,Nathalie Lahire,nathalie_lahire,NA
w21063.4,Oswald Koussihouede,oswald_koussihouede,NA
w21068.3,Menno Pradhan,menno_pradhan,ppr157
w21069.1,Alexandra Roulet,alexandra_roulet,NA
w21071.3,Robert Collinson,robert_collinson,NA
w21072.2,Erin Taylor,erin_taylor,NA
w21075.1,Chunxin Jia,chunxin_jia,NA
w21075.3,Yaping Wang,yaping_wang,NA
w21078.3,John B Holbein,john_holbein,NA
w21079.1,Cemal Eren Arbatli,cemal_eren_arbatl,par394
w21080.1,Graciana Rucci,graciana_rucci,NA
w21082.3,Yukiko U Saito,yukiko_saito,psa1086
w21083.1,Georg Kirchsteiger,georg_kirchsteiger,pki156
w21085.3,Joshua Kim,joshua_kim,NA
w21085.4,Kyle Carlson,kyle_carlson,NA
w21087.1,David Krisztian Nagy,david_nagy,pna554
w21088.1,Fan Fei,fan_fei,NA
w21092.2,Saten Kumar,saten_kumar,NA
w21095.1,Jawwad Noor,jawwad_noor,pno61
w21096.3,Ying Shen,ying_shen,NA
w21102.1,Jean A Young,jeanyoung,NA
w21102.4,Timothy (Jun) Lu,timothy_jun,NA
w21104.1,Christina M Dalton,christina_dalton,NA
w21108.1,Anna Paulson,anna_paulson,ppa1095
w21111.2,Shaohua Chen,shaohua_chen,pch608
w21114.3,Michael Baiocchi,michael_baiocchi,NA
w21114.4,Pooja Loftus,pooja__loftus,NA
w21116.2,Davide Consoli,davide_consoli,pco102
w21116.3,Francesco Vona,francesco_vona,pvo136
w21116.4,Giovanni Marin,giovanni_marin,pma1072
w21122.1,Masahiro Yamada,masahiro_yamada,NA
w21123.1,Gihoon Hong,gihoon_hong,NA
w21124.1,Carlos A Manzanares,carlos_manzanares,NA
w21124.3,Ying Jiang,ying_jiang,NA
w21126.1,Ilya Rahkovsky,ilya_rahkovsky,NA
w21126.3,Molly Schnell,molly_schnell,NA
w21127.2,Ruth Vargas Hill,ruth_vargas_hill,phi68
w21129.1,Charles He,charles_he,NA
w21129.2,Eric A Lutz,eric_lutz,NA
w21129.4,Jefferey L Burgess,jefferey_burgess,NA
w21130.1,Andreas Steinmayr,andreas_steinmayr_,pst421
w21130.2,Hans D U Fricke,hans.fricke,pfr329
w21135.1,Dylan Conger,dylan_conger,NA
w21137.3,Michel Z Grosz,michel_grosz,NA
w21138.2,Santosh Kumar,santosh_kr,NA
w21139.2,Neeraj Kumar Negi,neeraj_kumar_negi,NA
w21140.1,Greg Rafert,greg_rafert,NA
w21141.4,Patrick Gaule,patrick_gaule,pga219
w21143.1,Bralind Kiri,bralind_kiri,NA
w21144.3,Kyle Greenberg,kyle_greenberg,NA
w21146.1,Alessandro Bonatti,alessandro_bonatti,pbo878
w21148.1,Amrita Ahuja,amrita_ahuja,NA
w21148.3,Joan Hamory Hicks,joan_hicks,NA
w21148.6,Shawn Powers,shawnpowers,NA
