paper,author
w18609,w17144.1
w18610,w7712.2
w18610,w7998.2
w18610,w8620.2
w18611,w3551.1
w18611,w5728.1
w18612,w9549.1
w18612,w14036.2
w18612,w18612.1
w18613,w10875.3
w18613,w18067.1
w18613,w18067.2
w18614,w0143.1
w18614,w15746.2
w18615,w7340.2
w18615,w10808.1
w18615,w13365.2
w18616,w4935.2
w18616,w7946.2
w18617,w1932.2
w18617,w3185.2
w18617,w6700.1
w18618,w5988.2
w18618,w18618.1
w18618,w18618.2
w18619,w8969.1
w18619,w14954.1
w18619,w18619.3
w18620,w10192.2
w18620,w10221.2
w18621,w5136.4
w18622,w1878.1
w18623,w8760.1
w18623,w18623.2
w18624,w12029.3
w18625,w7024.2
w18625,w11348.2
w18625,w18625.3
w18626,w4978.1
w18627,w3282.1
w18627,w18627.2
w18628,w16091.2
w18628,w18628.2
w18628,w18628.3
w18629,w0304.1
w18629,w0362.2
w18630,w11725.2
w18630,w17030.3
w18630,w17636.1
w18630,w18630.4
w18631,w9909.1
w18632,w1784.2
w18632,w18498.2
w18632,w18632.1
w18633,w12573.1
w18633,w12686.3
w18633,w14541.3
w18634,w0612.2
w18634,w9809.2
w18634,w13243.1
w18635,w0519.1
w18636,w5561.2
w18636,w18636.1
w18637,w11349.3
w18637,w12667.2
w18638,w0406.1
w18639,w2728.1
w18639,w13474.2
w18640,w0022.1
w18640,w7673.1
w18640,w13595.2
w18641,w13122.1
w18641,w16373.2
w18641,w17456.2
w18641,w18641.4
w18642,w7168.1
w18642,w11461.2
w18642,w17802.2
w18643,w0519.1
w18643,w8663.1
w18643,w10186.2
w18644,w3033.1
w18644,w18644.1
w18645,w14421.1
w18645,w18645.1
w18645,t0301.3
w18646,w3556.1
w18646,w18646.2
w18647,w3115.1
w18647,w15025.1
w18647,w15025.2
w18648,w11019.3
w18648,w13474.2
w18648,w18648.2
w18648,w18648.4
w18649,w2197.1
w18649,w2246.1
w18649,w5881.3
w18650,w8265.1
w18650,w11696.1
w18651,w4658.1
w18652,w8881.1
w18652,w9052.4
w18653,w3910.2
w18653,w5480.1
w18653,w17549.2
w18654,w0840.2
w18655,w8068.3
w18655,w14837.1
w18656,w7673.1
w18656,w14524.2
w18656,w18656.1
w18657,w13157.2
w18657,w18657.2
w18658,w0342.1
w18658,w0508.1
w18658,w0709.2
w18659,w4152.2
w18659,w13799.1
w18659,w13799.2
w18660,w5231.2
w18660,w7236.2
w18660,w10066.1
w18661,w18661.1
w18661,w18661.2
w18661,w18661.3
w18662,w2991.2
w18662,w18662.2
w18663,w1388.1
w18663,w10819.1
w18664,w0034.1
w18664,w18002.3
w18665,w1388.1
w18665,w10819.1
w18666,w12994.1
w18666,w13674.2
w18666,w18666.3
w18667,w0089.1
w18667,w2393.1
w18667,w5184.1
w18668,w2171.2
w18668,w11641.2
w18668,w18668.1
w18669,w0772.2
w18669,w8237.1
w18669,w15231.4
w18670,w1075.1
w18670,w9426.2
w18671,w6250.3
w18671,w17769.2
w18671,w17769.4
w18672,w0201.1
w18673,w1098.1
w18673,w15804.1
w18673,w16836.2
w18674,w4255.1
w18674,w14606.2
w18674,w14606.3
w18674,w18375.2
w18675,w6258.1
w18675,w13858.1
w18676,w0375.1
w18676,w9234.2
w18677,w13372.1
w18677,w18677.2
w18678,w8536.2
w18678,w10536.1
w18678,w18678.2
w18679,w9550.1
w18679,w13162.1
w18680,w7878.3
w18680,w10453.1
w18680,w12781.1
w18681,w3473.1
w18681,w3859.2
w18681,w18681.2
w18682,w7387.2
w18682,w10255.3
w18682,t0060.1
w18683,w4751.1
w18683,w7289.2
w18683,w18683.2
w18684,w3733.2
w18684,w8497.3
w18684,w9007.1
w18685,w8620.2
w18686,w1303.1
w18686,w13762.3
w18687,w2471.1
w18688,w17142.1
w18688,t0060.1
w18689,w13474.2
w18690,w0904.1
w18690,w11426.2
w18691,w1671.2
w18691,w5605.1
w18691,w18691.3
w18692,w6826.2
w18692,w6982.2
w18692,w8271.2
w18692,w17408.1
w18692,w18267.1
w18693,w4974.2
w18693,w5812.1
w18693,w8113.1
w18693,w9314.1
w18694,w5475.1
w18695,w0342.1
w18695,w0508.1
w18695,w0709.2
w18696,w4825.1
w18697,w1098.1
w18697,w17121.1
w18697,w18097.3
w18698,w11264.1
w18698,w18698.2
w18699,w1940.1
w18699,w18699.2
w18699,w18699.3
w18700,w3417.2
w18700,w6826.2
w18700,w14030.1
w18700,w15413.2
w18701,w5076.3
w18702,w2898.1
w18702,w4120.2
w18703,w5942.1
w18703,w10375.2
w18704,w1736.1
w18704,w18365.2
w18704,w18365.3
w18705,w13910.1
w18705,w13965.1
w18706,w4595.1
w18706,w11222.2
w18707,w7422.1
w18707,w12227.1
w18707,w17834.1
w18708,w1303.1
w18708,w9442.2
w18708,w16387.3
w18709,w1736.1
w18709,w18365.3
w18709,w18709.2
w18710,w7422.1
w18710,w12227.1
w18711,w5956.2
w18712,w3517.1
w18713,w15411.1
w18713,h0094.1
w18714,w1736.1
w18714,w18365.3
w18714,w18714.1
w18714,w18714.3
w18715,w9052.4
w18715,w15550.2
w18715,w18715.1
w18716,t0005.1
w18717,w9933.2
w18718,w2546.1
w18718,w8298.2
w18719,w5350.1
w18719,w10283.2
w18719,w18347.2
w18720,w9212.1
w18720,w17030.3
w18720,w18720.2
w18721,w13474.2
w18721,w16738.1
w18722,w12164.2
w18722,w12375.2
w18723,w9311.2
w18723,w16937.1
w18723,w18723.1
w18724,w0965.1
w18725,w3335.2
w18725,w6158.2
w18725,w15038.3
w18725,w18725.3
w18726,w1273.2
w18727,w5605.1
w18727,w11201.1
w18727,w16516.1
w18728,w0409.2
w18728,w10281.2
w18729,w7670.1
w18729,w13516.3
w18729,w16907.2
w18729,w16907.3
w18730,w8290.2
w18731,w1387.1
w18731,w3002.1
w18732,w3551.1
w18732,w17771.2
w18733,w4681.2
w18733,w9323.1
w18733,w9323.2
w18734,w8616.2
w18734,w16347.1
w18734,w18641.4
w18735,w7109.2
w18735,w18735.2
w18736,w7673.1
w18736,w14524.2
w18736,w18736.1
w18737,w3033.1
w18737,w10518.1
w18738,w4550.2
w18738,w14449.3
w18739,w13155.1
w18739,w16444.1
w18740,w5405.2
w18740,w16756.1
w18740,w18740.3
w18741,w7267.2
w18741,w11666.1
w18741,w18741.1
w18741,w18741.3
w18742,w1303.2
w18742,w11687.3
w18742,w18742.2
w18743,w0772.2
w18743,w12461.3
w18743,w18743.1
w18743,w18743.3
w18744,w6431.1
w18744,w18744.2
w18745,w5058.1
w18745,w7888.1
w18745,w18745.3
w18746,w1969.1
w18746,w2171.1
w18747,w7922.2
w18748,w9736.1
w18748,w10807.2
w18748,w10819.1
w18748,w18748.1
w18749,w15566.2
w18749,w15872.2
w18750,w6387.1
w18750,w9269.4
w18750,w18750.2
w18751,w1399.1
w18751,w2095.1
w18752,w1200.1
w18752,w1410.2
w18753,w4975.2
w18753,w18753.1
w18754,w0938.2
w18754,w3924.1
w18754,w5184.3
w18754,w14650.3
w18754,w16189.1
w18755,w6616.2
w18755,w7005.2
w18755,w9685.2
w18756,w15904.2
w18756,w18756.2
w18757,w10917.1
w18758,w8605.1
w18758,w9041.2
w18759,w0326.1
w18759,w18759.2
w18760,w3733.1
w18760,w5414.1
w18761,w3175.2
w18762,w1919.1
w18762,w5184.3
w18762,w16189.1
w18763,w3473.1
w18763,w4981.1
w18763,w18763.3
w18764,w7192.1
w18764,w18764.2
w18764,w18764.3
w18765,w14449.3
w18765,w15356.3
w18766,w17771.2
w18766,w18766.2
w18767,w4125.3
w18768,w2642.1
w18769,w3755.2
w18769,w10714.2
w18769,w18769.2
w18770,w1671.2
w18770,w18770.2
w18771,h0032.1
w18772,w1410.2
w18772,w2884.2
w18772,w5989.2
w18772,w7166.1
w18772,w7973.2
w18772,w11909.4
w18772,w16055.4
w18773,w6629.2
w18773,w7692.1
w18774,w5019.2
w18775,w9439.3
w18775,w9740.1
w18776,w11892.1
w18776,w17679.1
w18776,w18776.3
w18776,w18776.4
w18777,w13924.2
w18777,w15553.2
w18778,w10498.1
w18778,w11892.1
w18778,w14198.2
w18778,w18778.1
w18779,w0885.2
w18779,w18668.1
w18780,w4713.1
w18780,w5983.1
w18781,w5184.1
w18781,w7109.2
w18781,w18781.3
w18782,w5350.1
w18782,w13674.2
w18782,w15097.2
w18782,w18782.1
w18783,w5745.3
w18783,w8268.1
w18784,w16270.3
w18784,w18784.1
w18784,w18784.3
w18785,w12304.3
w18785,w18785.1
w18786,w12304.3
w18786,w18786.1
w18787,w2680.1
w18787,w12660.1
w18787,w16489.4
w18787,w18374.3
w18788,w0794.2
w18789,w18021.1
w18790,w1260.1
w18791,w2246.2
w18791,w15729.2
w18792,w10151.2
w18792,w10518.1
w18793,w3484.1
w18793,w11581.1
w18793,w18793.3
w18794,w11311.2
w18794,w16370.1
w18795,w9431.2
w18795,w14602.2
w18795,w18795.3
w18796,w18796.1
w18797,w0226.1
w18798,w7793.1
w18798,w8257.1
w18798,w11880.2
w18798,w15980.5
w18798,w18798.3
w18798,w18798.5
w18799,w8602.3
w18799,w14885.1
w18799,t0238.3
w18800,w1059.1
w18800,w1342.2
w18800,w8754.1
w18800,w9502.2
w18801,w14421.1
w18801,w18801.2
w18802,w11754.1
w18802,w16331.2
w18802,w18802.1
w18803,w7449.2
w18803,w16502.2
w18804,w15214.2
w18805,w5645.3
w18805,w18805.2
w18806,w4658.1
w18807,w5827.1
w18807,w14423.2
w18807,w18807.2
w18808,w6065.1
w18808,w10069.1
w18809,w10875.3
w18809,w18067.1
w18809,w18067.2
w18810,w1729.3
w18810,w6082.1
w18810,w10796.2
w18811,w4975.2
w18811,w14834.1
w18812,w2728.1
w18812,w13474.2
w18813,w17113.1
w18813,w17113.2
w18814,w9233.1
w18815,w11384.2
w18815,w18815.1
w18816,w4943.1
w18816,w8341.3
w18816,w18816.1
w18817,w12006.3
w18817,w18817.1
w18817,w18817.2
w18818,w14155.2
w18818,w18818.1
w18818,w18818.2
w18818,w18818.4
w18818,w18818.5
w18819,w9233.1
w18819,w18819.2
w18820,w7961.3
w18820,w7998.2
w18820,w17030.1
w18820,w17030.2
w18820,w17030.3
w18821,w18821.1
w18821,w18821.2
w18821,w18821.3
w18822,w9234.2
w18822,t0223.2
w18823,w2724.2
w18823,w4517.2
w18824,w3223.1
w18824,w3223.2
w18824,w12775.2
w18825,w3787.2
w18826,w7366.1
w18826,w16526.3
w18827,w16435.1
w18828,w1480.3
w18828,h0009.1
w18829,w7862.1
w18829,w10731.1
w18830,w8562.1
w18831,w18831.1
w18832,w5350.1
w18832,w6048.1
w18832,w15521.1
w18832,w18347.2
w18833,w14406.2
w18833,w14447.1
w18833,w18833.3
w18834,w0050.2
w18834,w1140.1
w18834,w10281.2
w18835,w7366.1
w18835,w17616.2
w18836,w10041.1
w18836,w15807.2
w18836,w18836.2
w18837,w3566.2
w18837,w8824.2
w18837,w18837.2
w18838,w5983.1
w18839,w1940.1
w18839,w12375.2
w18839,w18839.2
w18840,w3484.1
w18840,w12819.1
w18840,w17867.3
w18841,w7098.2
w18841,w8017.1
w18841,w12206.1
w18842,w3223.2
w18842,w7098.2
w18842,w9269.1
w18843,w16586.3
w18843,w17144.1
w18843,w18843.2
w18844,w7144.2
w18844,w18844.2
w18844,w18844.3
w18845,w18831.1
w18846,w7274.2
w18846,w8269.1
w18846,w16930.2
w18846,w18846.4
w18847,w9480.2
w18847,w16739.2
w18847,w18847.3
w18848,w9480.2
w18848,w18848.1
w18849,w8620.2
w18849,w16482.2
w18850,w12013.1
w18850,w13916.2
w18850,w14625.2
w18850,t0272.2
w18851,w6209.1
w18851,w12164.2
w18852,w4935.2
w18852,w18852.2
w18853,w8216.2
w18853,w15309.1
w18853,w18853.1
w18854,w3223.1
w18854,w3223.2
w18854,w12027.5
w18855,w11261.2
w18855,w18855.2
w18856,w2329.1
w18856,w8553.1
w18856,w18856.3
w18857,w8219.1
w18857,w16060.1
w18857,w16060.2
w18858,w8562.1
w18858,w10906.2
w18859,w1260.1
w18859,w9003.3
w18859,t0147.1
w18860,w11706.2
w18860,w18844.3
w18861,w18861.1
w18862,w4474.3
w18862,w9833.1
w18863,w5645.3
w18863,w11938.4
w18863,w18863.2
w18864,w4719.2
w18864,w11030.1
w18865,w7366.1
w18865,w8489.1
w18865,w16415.7
w18865,w17616.2
w18866,w11823.2
w18866,w12346.1
w18866,w13074.2
w18867,w11349.3
w18867,w18867.2
w18868,w9146.1
w18868,w15159.2
w18868,w17832.2
w18869,w2546.1
w18869,w12865.2
w18870,w0945.1
w18870,w12671.2
w18871,w1774.1
w18871,w9269.1
w18871,w18871.1
w18871,w18871.4
w18872,w7109.2
w18872,w14751.3
w18872,w18872.1
w18872,w18872.4
w18873,w18873.1
w18874,w11795.2
w18875,w6387.1
w18875,w8497.1
w18875,w8497.3
w18876,w3417.2
w18876,w9130.2
w18876,w10091.2
w18876,w13799.2
w18876,w18876.3
w18877,w4761.2
w18878,w3190.2
w18878,w17045.1
w18878,w18413.3
w18879,w0748.2
w18879,w14821.1
w18880,w1870.1
w18880,w1919.1
w18881,w9728.1
w18881,w9728.2
w18881,w11794.3
w18882,w3484.1
w18882,w15866.4
w18882,w18882.3
w18883,w6807.1
w18883,w12245.1
w18884,w4791.2
w18884,w6826.1
w18884,w18884.1
w18885,w7366.1
w18885,w10935.2
w18885,w16526.1
w18885,w18885.3
w18886,w17940.1
w18886,w18886.2
w18886,w18886.3
w18887,w1387.1
w18887,w8562.1
w18887,w9610.3
w18888,w0855.1
w18888,w7993.1
w18889,w7656.2
w18889,w9054.2
w18889,w18889.1
w18890,w5612.1
w18890,w10808.1
w18891,w2926.2
w18891,w10814.2
w18891,w18891.2
w18892,w9253.1
w18892,w10814.2
w18892,w18892.1
w18892,w18892.2
w18893,w7138.1
w18893,w8658.2
w18894,w8497.1
w18894,w8497.3
w18894,w9726.2
w18894,w12595.1
w18895,w9445.2
w18895,w12590.1
w18896,w4357.1
w18896,w13691.1
w18897,w0337.2
w18897,w18897.2
w18898,w0337.2
w18898,w17001.1
w18898,w17001.3
w18899,w7220.3
w18899,w8017.1
w18899,w9382.2
w18900,w3473.2
w18900,w5750.1
w18901,w6132.1
w18901,w6132.2
w18901,w13006.1
w18902,w12975.1
w18902,w13110.1
w18902,w15963.1
w18903,w3484.1
w18903,w11581.1
w18903,w17856.2
w18904,w9722.3
w18904,w16176.2
w18904,w18904.2
w18905,w9722.3
w18906,w9722.3
w18906,w18906.1
w18907,w18448.3
w18907,w18907.2
w18908,w5021.2
w18908,w18236.1
w18909,w15175.1
w18909,w16766.3
w18910,w16197.3
w18910,w17144.1
w18910,w18312.3
w18911,w3910.2
w18911,w16000.1
w18912,w4381.1
w18912,w12538.1
w18912,w18912.1
w18913,w17324.2
w18913,w18089.2
w18914,w12709.2
w18914,w14866.3
w18915,w12006.3
w18915,w18817.2
w18915,w18915.3
w18916,w7282.1
w18916,w10175.1
w18917,w18917.1
w18918,w0895.1
w18918,w2465.1
w18919,w8881.1
w18919,w9052.4
w18920,w6372.2
w18920,w8742.2
w18920,w11696.3
w18920,w16528.1
w18920,w18920.3
w18921,w1671.2
w18921,w5605.1
w18922,w10327.1
w18922,w12204.2
w18922,w18922.2
w18923,w3079.1
w18923,w18923.2
w18924,w11311.2
w18924,w14999.1
w18925,w13679.2
w18925,w13995.1
w18925,w16572.1
w18925,w18925.4
w18926,w8123.1
w18926,w18926.2
w18927,w2680.1
w18927,w12660.1
w18927,w16489.1
w18927,w16489.4
w18928,w3473.1
w18928,w18928.2
w18929,w0436.1
w18929,w16050.1
w18930,w1562.1
w18930,w18930.1
w18931,w18931.1
w18932,w10511.2
w18932,w18932.2
w18933,w10705.1
w18933,w11019.3
w18933,w18933.2
w18934,w18934.1
w18935,w9130.2
w18935,w10091.2
w18936,w3833.2
w18936,w5817.2
w18937,w1303.1
w18937,w4152.1
w18937,w4571.2
w18937,w9442.2
w18938,w4713.1
w18938,w5956.2
w18938,w14652.2
w18939,w7670.1
w18939,w10186.2
w18940,w4713.1
w18940,w5956.2
w18940,w14652.2
w18941,w11147.1
w18941,w12022.1
w18941,w12243.1
w18942,w15567.1
w18942,w18942.2
w18943,w15567.1
w18943,w17454.2
w18944,w2642.1
w18945,w6777.4
w18945,w13340.1
w18946,w3401.1
w18946,w4681.2
w18946,w18004.2
w18946,w18946.3
w18947,w0319.1
w18947,w18947.2
w18948,w10964.2
w18948,w18948.2
w18948,w18948.3
w18949,w8466.3
w18949,w9314.1
w18949,w13422.3
w18950,w7735.2
w18950,w7793.1
w18950,w11288.6
w18950,w18950.2
w18951,w1015.2
w18951,w8620.2
w18952,w0772.2
w18952,w8237.1
w18953,w3189.2
w18953,w10231.2
w18953,w17735.1
w18953,w18953.4
w18954,w4643.1
w18954,w7796.1
w18954,w10616.3
w18954,w13099.1
w18954,w17421.1
w18955,h0137.1
w18956,w7870.1
w18956,w9292.2
w18957,w1936.2
w18957,w18957.1
w18958,w7851.2
w18958,w11465.1
w18958,w18958.3
w18959,w4914.1
w18959,w11311.2
w18960,w0179.1
w18961,w7670.1
w18961,w11592.2
w18961,w13618.2
w18961,w18961.1
w18962,w12980.1
w18962,w18962.1
w18963,w0748.2
w18963,w11539.2
w18963,w15804.1
w18964,w10511.2
w18964,w18964.1
w18965,w7109.2
w18965,w18965.2
w18965,w18965.3
w18966,w1940.1
w18966,w12375.2
w18967,w6437.2
w18967,w18967.2
w18968,w0037.1
w18968,w10814.2
w18968,w18968.1
w18969,w8237.1
w18969,w18969.2
w18970,w13589.1
w18970,w18970.1
w18970,w18970.2
w18971,w2614.2
w18971,w7447.2
w18971,w18971.1
w18971,w18971.2
w18971,w18971.3
w18971,w18971.4
w18971,w18971.5
w18971,w18971.8
w18971,w18971.9
w18972,w4357.1
w18972,w9439.3
w18972,w13933.2
w18972,w15604.2
w18973,w10363.2
w18973,w14670.2
w18973,w18973.3
w18974,w10091.2
w18974,w18974.1
w18975,w3787.2
w18975,w11738.1
w18976,w3787.2
w18976,w10835.2
w18977,w3417.2
w18977,w6732.2
w18978,w7904.1
w18978,w8532.2
w18978,w18978.1
w18979,w13095.2
w18979,w18979.2
w18980,w5655.3
w18980,w18980.1
w18981,w10002.3
w18981,w10434.2
w18981,w16639.1
w18981,w18981.4
w18982,w13938.1
w18982,w18982.2
w18983,w9382.2
w18983,w18983.3
w18983,t0308.2
w18984,w9454.1
w18984,w17149.1
w18984,w18984.3
w18984,w18984.4
w18985,w2702.1
w18985,w6889.1
w18986,w8154.1
w18986,w15705.4
w18986,w18986.1
w18987,w5231.2
w18987,w7236.2
w18987,w10066.1
w18987,w18987.1
w18988,w12155.2
w18988,w12286.2
w18988,w16745.1
w18988,w18988.1
w18989,w12336.3
w18989,w16143.3
w18990,w12336.3
w18990,w18990.1
w18991,w0073.1
w18991,w15238.1
w18992,w7282.1
w18992,w10175.1
w18993,w5605.1
w18993,w9269.1
w18993,w12775.2
w18993,w12860.3
w18993,w18993.2
w18994,w14261.1
w18994,w15480.2
w18994,w18994.1
w18995,w3790.1
w18995,w16397.3
w18996,w3344.3
w18996,w15416.1
w18996,w15416.2
w18997,w5475.1
w18997,w8620.2
w18997,w14956.1
w18998,w6739.2
w18998,w6766.1
w18998,w9556.3
w18999,w0436.1
w18999,w16050.1
w19000,w8290.2
w19000,w12400.1
w19001,w0975.2
w19001,w19001.1
w19002,w5350.1
w19002,w6137.2
w19002,w15798.2
w19003,w10705.1
w19003,w17104.1
w19003,w17104.2
w19004,w0938.2
w19004,w3924.1
w19004,w15575.2
w19005,w5216.2
w19005,w6225.1
w19006,w0337.4
w19006,w17645.4
w19007,w5350.1
w19007,w6154.2
w19007,w19007.2
w19007,w19007.3
w19008,w3479.2
w19008,w8883.1
w19009,w3344.2
w19009,w19009.2
w19010,w10003.1
w19010,w16379.2
w19011,w6893.1
w19011,w14934.2
w19012,w6893.1
w19012,w18182.2
w19012,w19012.2
w19013,w3787.2
w19013,w12860.3
w19013,w18884.1
w19014,w7166.1
w19014,w16731.2
w19014,w19014.3
w19014,w19014.4
w19015,w13638.3
w19016,w18198.3
w19016,w19016.1
w19017,w0938.2
w19017,w3924.1
w19017,w19017.3
w19018,w8750.1
w19018,w8750.3
w19019,w0337.4
w19019,w19019.2
w19019,w19019.3
w19020,w5655.3
w19020,w10871.1
w19020,w11019.3
w19021,w7185.1
w19021,w11461.2
w19021,w17385.3
w19021,w19021.1
w19022,w17771.2
w19023,w6807.1
w19023,w15540.1
w19023,w17541.1
w19024,w0337.4
w19024,w17645.4
w19025,w10540.1
w19025,w19025.2
w19025,w19025.3
w19026,w1480.3
w19026,w2079.1
w19027,w13135.2
w19027,w15104.2
w19028,w10125.1
w19028,w13135.2
w19028,w15104.2
w19029,w14762.2
w19029,w15104.2
w19029,w19029.2
w19030,w6508.1
w19030,w19030.2
w19030,w19030.3
w19031,w5026.1
w19031,w14032.3
w19032,w0772.2
w19032,w11271.3
w19032,w14332.3
w19032,w15079.1
w19033,w17113.2
w19033,w19033.1
w19034,w1736.1
w19034,w14991.1
w19034,w18365.2
w19034,w18365.3
w19034,w19034.4
w19035,w7185.1
w19035,w11461.2
w19036,w11938.2
w19036,w19036.2
w19037,w15793.1
w19037,w19037.2
w19037,w19037.3
w19038,w15567.1
w19038,w18942.2
w19039,w10814.2
w19039,w16967.3
w19040,w6059.3
w19040,w13276.1
w19041,w13276.1
w19041,w19041.1
w19041,w19041.3
w19042,w14261.1
w19043,w8975.1
w19043,w19043.1
w19044,w3785.2
w19045,w13276.1
w19046,w1667.1
w19046,w19046.1
w19047,w3806.2
w19047,w19047.1
w19047,w19047.3
w19048,w1006.1
w19048,w2284.2
w19049,w10701.2
w19050,w9070.1
w19050,w14280.2
w19050,w19050.2
w19051,w9070.1
w19051,w16967.1
w19051,w19051.3
w19052,w10003.1
w19052,w16379.2
w19053,w7041.2
w19053,w19053.2
w19054,w12743.1
w19055,w13331.3
w19055,w15337.1
w19056,w1632.1
w19056,w16931.2
w19057,w1590.2
w19058,w5216.2
w19058,w19058.2
w19058,t0116.1
w19059,w0826.1
w19059,w10173.1
w19059,w13975.2
w19060,w4791.2
w19060,w14693.1
w19061,w2563.1
w19061,w9768.2
w19062,w2122.2
w19062,w5784.1
w19063,w6807.2
w19063,w7005.2
w19063,w7973.2
w19063,w13748.3
w19064,w0151.1
w19064,w9199.2
w19065,w19065.1
w19065,w19065.2
w19065,w19065.3
w19066,w9554.3
w19066,w19066.1
w19066,w19066.2
w19067,w0748.2
w19067,w10144.1
w19068,w18562.5
w19068,w19068.1
w19068,w19068.2
w19068,w19068.4
w19069,w7780.2
w19069,w10774.2
w19070,w5889.2
w19070,w8589.3
w19070,w19070.1
w19071,w0415.1
w19071,w0415.2
w19072,w4864.2
w19072,w9286.2
w19073,w0826.1
w19073,w5900.1
w19074,w0826.1
w19074,w1264.3
w19074,w19074.1
w19074,w19074.4
w19075,w7366.1
w19075,w8467.2
w19075,w15408.1
w19075,w19075.3
w19076,w1303.1
w19076,w9442.2
w19076,w16387.3
w19077,w0034.1
w19077,w19077.2
w19078,w8219.1
w19078,w11722.4
w19078,w19078.2
w19079,w3179.1
w19079,w3179.2
w19080,w14206.1
w19080,w15365.3
w19080,w17673.5
w19080,w19080.3
w19081,w0975.2
w19081,w19081.1
w19081,w19081.3
w19082,w9554.3
w19083,w6067.1
w19083,h0122.1
w19084,w15567.1
w19084,w18942.2
w19085,w19085.1
w19085,w19085.2
w19086,w3223.2
w19086,w9382.2
w19086,w12775.2
w19087,w13799.2
w19087,w16572.3
w19087,w19087.1
w19087,w19087.3
w19088,w8541.1
w19089,w0908.2
w19089,w16323.2
w19089,w17983.3
w19089,w17983.4
w19090,w18742.2
w19090,w19090.1
w19091,w3116.2
w19091,w14795.2
w19092,w1667.1
w19092,w4980.1
w19092,w17747.2
w19092,w18044.1
w19093,w13659.1
w19093,w15792.1
w19093,w19093.1
w19093,w19093.2
w19094,w13924.2
w19094,w19094.2
w19095,w3790.1
w19095,w8795.2
w19095,w15260.2
w19095,w15260.3
w19096,w5331.2
w19096,w9878.3
w19096,w19096.1
w19097,w14394.4
w19097,w17446.1
w19097,w17446.3
w19097,w19097.2
w19098,w11696.1
w19098,w13119.1
w19099,w3755.2
w19099,w15754.1
w19100,w1910.1
w19100,w19100.2
w19101,w4989.1
w19101,w8589.3
w19101,w12623.1
w19102,w9209.1
w19102,w11099.1
w19103,w3369.3
w19103,w19103.2
w19104,w0337.4
w19104,w19104.2
w19105,w3417.2
w19105,w6276.1
w19105,w19105.2
w19106,w7780.2
w19106,w11892.1
w19107,w11892.1
w19107,w19107.2
w19107,w19107.3
w19108,w5331.2
w19108,w18568.2
w19108,w19108.2
w19109,w3787.2
w19109,w19109.2
w19110,w5988.2
w19110,w13941.1
w19110,w19110.2
w19111,w12006.3
w19111,w12836.1
w19111,w19111.1
w19111,w19111.3
w19112,w1480.3
w19112,w3488.2
w19113,w8975.1
w19114,w8975.1
w19114,w9579.1
w19114,w19043.1
w19115,w16408.1
w19115,w19115.1
w19115,w19115.3
w19116,w0143.1
w19117,w1303.1
w19117,w2055.3
w19117,w9442.2
w19118,w6132.1
w19118,w6132.2
w19118,w13006.1
w19119,w7780.2
w19119,w11892.1
w19119,w14949.3
w19120,w13944.2
w19120,w19120.2
w19121,w5988.2
w19121,w19121.1
w19121,w19121.3
w19122,w5050.2
w19123,w6314.1
w19124,w6059.3
w19124,w19124.1
w19125,w0748.2
w19125,w7253.2
w19125,w19125.2
w19126,w15642.3
w19126,w19126.1
w19126,w19126.2
w19127,w7793.1
w19127,w8257.1
w19127,w11880.2
w19127,w15980.5
w19127,w18798.3
w19127,w18798.5
w19128,w12267.3
w19129,w1647.2
w19129,w1770.1
w19130,w8269.1
w19130,w9093.1
w19130,w19130.1
w19130,w19130.2
w19130,w19130.4
w19131,w9234.2
w19132,w1734.1
w19132,w6791.1
w19133,w9212.1
w19133,w9287.1
w19133,w16820.3
w19134,w1558.1
w19134,w12354.1
w19134,w12354.3
w19134,w19134.4
w19135,w1314.1
w19135,w18201.2
w19136,w13638.3
w19136,w16043.1
w19137,w0253.1
w19137,w10917.2
w19137,w18170.2
w19138,w12006.3
w19138,w18915.3
w19138,w19138.1
w19139,w4074.3
w19139,w10599.1
w19140,w14841.1
w19140,w15922.2
w19141,w6038.1
w19141,w12319.2
w19142,w10964.2
w19142,w19142.1
w19142,w19142.3
w19142,w19142.4
w19143,w0022.1
w19143,w7673.1
w19143,w13595.2
w19144,w11024.1
w19144,w19144.2
w19144,w19144.3
w19145,w0319.1
w19145,w9554.3
w19146,w6617.3
w19147,w1200.1
w19148,w19148.1
w19149,w14522.1
w19149,w15214.2
w19149,w17748.3
w19150,w19150.1
w19150,w19150.2
w19150,w19150.3
w19151,w11146.2
w19151,w12554.1
w19151,w12554.2
w19152,w13099.1
w19152,w19152.1
w19153,w10552.2
w19153,w13384.2
w19153,w19153.3
w19154,w7712.2
w19154,w7998.2
w19154,w19154.1
w19155,w2016.1
w19155,w19155.1
w19156,w2541.1
w19156,w14701.1
w19157,w15291.3
w19157,w15566.2
w19158,w5605.1
w19158,w12749.2
w19158,w12749.3
w19159,w19159.1
w19160,w0337.4
w19160,w13849.3
w19160,w19160.2
w19161,w3535.1
w19161,w7535.2
w19161,w8562.1
w19161,w9688.1
w19162,w4537.1
w19162,w8563.1
w19162,w16314.1
w19163,w3557.2
w19163,w14759.1
w19164,w1387.1
w19164,w9610.2
w19164,w9610.3
w19165,w6777.4
w19165,w13340.1
w19166,w9439.3
w19167,w10041.1
w19167,w19167.2
w19167,w19167.3
w19168,w0772.2
w19168,w6135.1
w19168,w6220.2
w19168,w7005.2
w19169,w9681.1
w19169,w19169.2
w19170,w16060.3
