team,team_name,year,total,home,away,week,weekly_attendance
Denver,Broncos,2009,1139659,600928,538731,14,67248
Denver,Broncos,2009,1139659,600928,538731,15,74502
Denver,Broncos,2009,1139659,600928,538731,16,69144
Denver,Broncos,2009,1139659,600928,538731,17,73725
Detroit,Lions,2009,931681,395162,536519,1,69719
Detroit,Lions,2009,931681,395162,536519,2,56269
Detroit,Lions,2009,931681,395162,536519,3,40896
Detroit,Lions,2009,931681,395162,536519,4,62192
Detroit,Lions,2009,931681,395162,536519,5,59333
Detroit,Lions,2009,931681,395162,536519,6,70801
Detroit,Lions,2009,931681,395162,536519,7,NA
Detroit,Lions,2009,931681,395162,536519,8,40857
Detroit,Lions,2009,931681,395162,536519,9,67003
Detroit,Lions,2009,931681,395162,536519,10,63854
Detroit,Lions,2009,931681,395162,536519,11,43170
Detroit,Lions,2009,931681,395162,536519,12,57383
Detroit,Lions,2009,931681,395162,536519,13,62545
Detroit,Lions,2009,931681,395162,536519,14,70673
Detroit,Lions,2009,931681,395162,536519,15,40577
Detroit,Lions,2009,931681,395162,536519,16,69732
Detroit,Lions,2009,931681,395162,536519,17,56677
Green Bay,Packers,2009,1067183,565666,501517,1,70920
Green Bay,Packers,2009,1067183,565666,501517,2,70678
Green Bay,Packers,2009,1067183,565666,501517,3,60234
Green Bay,Packers,2009,1067183,565666,501517,4,63846
Green Bay,Packers,2009,1067183,565666,501517,5,NA
Green Bay,Packers,2009,1067183,565666,501517,6,70801
Green Bay,Packers,2009,1067183,565666,501517,7,69797
Green Bay,Packers,2009,1067183,565666,501517,8,71213
Green Bay,Packers,2009,1067183,565666,501517,9,62994
Green Bay,Packers,2009,1067183,565666,501517,10,70894
Green Bay,Packers,2009,1067183,565666,501517,11,70445
Green Bay,Packers,2009,1067183,565666,501517,12,57383
Green Bay,Packers,2009,1067183,565666,501517,13,70286
Green Bay,Packers,2009,1067183,565666,501517,14,62214
Green Bay,Packers,2009,1067183,565666,501517,15,57452
Green Bay,Packers,2009,1067183,565666,501517,16,70429
Green Bay,Packers,2009,1067183,565666,501517,17,67597
Houston,Texans,2009,1049850,564864,484986,1,70118
Houston,Texans,2009,1049850,564864,484986,2,69143
Houston,Texans,2009,1049850,564864,484986,3,70083
Houston,Texans,2009,1049850,564864,484986,4,70291
Houston,Texans,2009,1049850,564864,484986,5,61819
Houston,Texans,2009,1049850,564864,484986,6,64019
Houston,Texans,2009,1049850,564864,484986,7,70820
Houston,Texans,2009,1049850,564864,484986,8,69790
Houston,Texans,2009,1049850,564864,484986,9,66033
Houston,Texans,2009,1049850,564864,484986,10,NA
Houston,Texans,2009,1049850,564864,484986,11,71153
Houston,Texans,2009,1049850,564864,484986,12,70990
Houston,Texans,2009,1049850,564864,484986,13,42079
Houston,Texans,2009,1049850,564864,484986,14,70380
Houston,Texans,2009,1049850,564864,484986,15,46256
Houston,Texans,2009,1049850,564864,484986,16,65847
Houston,Texans,2009,1049850,564864,484986,17,71029
Indianapolis,Colts,2009,1066479,532398,534081,1,65757
Indianapolis,Colts,2009,1066479,532398,534081,2,66227
Indianapolis,Colts,2009,1066479,532398,534081,3,62692
Indianapolis,Colts,2009,1066479,532398,534081,4,66112
Indianapolis,Colts,2009,1066479,532398,534081,5,69143
Indianapolis,Colts,2009,1066479,532398,534081,6,NA
Indianapolis,Colts,2009,1066479,532398,534081,7,60108
Indianapolis,Colts,2009,1066479,532398,534081,8,66229
Indianapolis,Colts,2009,1066479,532398,534081,9,66033
Indianapolis,Colts,2009,1066479,532398,534081,10,67476
Indianapolis,Colts,2009,1066479,532398,534081,11,71320
Indianapolis,Colts,2009,1066479,532398,534081,12,70990
Indianapolis,Colts,2009,1066479,532398,534081,13,66321
Indianapolis,Colts,2009,1066479,532398,534081,14,67248
Indianapolis,Colts,2009,1066479,532398,534081,15,63753
Indianapolis,Colts,2009,1066479,532398,534081,16,67222
Indianapolis,Colts,2009,1066479,532398,534081,17,69848
Jacksonville,Jaguars,2009,951161,397214,553947,1,65757
Jacksonville,Jaguars,2009,951161,397214,553947,2,46520
Jacksonville,Jaguars,2009,951161,397214,553947,3,70083
Jacksonville,Jaguars,2009,951161,397214,553947,4,49014
Jacksonville,Jaguars,2009,951161,397214,553947,5,67228
Jacksonville,Jaguars,2009,951161,397214,553947,6,42088
Jacksonville,Jaguars,2009,951161,397214,553947,7,NA
Jacksonville,Jaguars,2009,951161,397214,553947,8,69143
Jacksonville,Jaguars,2009,951161,397214,553947,9,45546
Jacksonville,Jaguars,2009,951161,397214,553947,10,76313
Jacksonville,Jaguars,2009,951161,397214,553947,11,47757
Jacksonville,Jaguars,2009,951161,397214,553947,12,69732
Jacksonville,Jaguars,2009,951161,397214,553947,13,42079
Jacksonville,Jaguars,2009,951161,397214,553947,14,60457
Jacksonville,Jaguars,2009,951161,397214,553947,15,63753
Jacksonville,Jaguars,2009,951161,397214,553947,16,68756
Jacksonville,Jaguars,2009,951161,397214,553947,17,66935
Kansas City,Chiefs,2009,1049533,540114,509419,1,71099
Kansas City,Chiefs,2009,1049533,540114,509419,2,69169
Kansas City,Chiefs,2009,1049533,540114,509419,3,69144
Kansas City,Chiefs,2009,1049533,540114,509419,4,69238
Kansas City,Chiefs,2009,1049533,540114,509419,5,71214
Kansas City,Chiefs,2009,1049533,540114,509419,6,79572
Kansas City,Chiefs,2009,1049533,540114,509419,7,69337
Kansas City,Chiefs,2009,1049533,540114,509419,8,NA
Kansas City,Chiefs,2009,1049533,540114,509419,9,45546
Kansas City,Chiefs,2009,1049533,540114,509419,10,40720
Kansas City,Chiefs,2009,1049533,540114,509419,11,70261
Kansas City,Chiefs,2009,1049533,540114,509419,12,65280
Kansas City,Chiefs,2009,1049533,540114,509419,13,68912
Kansas City,Chiefs,2009,1049533,540114,509419,14,68668
Kansas City,Chiefs,2009,1049533,540114,509419,15,53315
Kansas City,Chiefs,2009,1049533,540114,509419,16,64333
Kansas City,Chiefs,2009,1049533,540114,509419,17,73725
Miami,Dolphins,2009,1094695,540342,554353,1,67606
Miami,Dolphins,2009,1094695,540342,554353,2,66227
Miami,Dolphins,2009,1094695,540342,554353,3,67230
Miami,Dolphins,2009,1094695,540342,554353,4,65523
Miami,Dolphins,2009,1094695,540342,554353,5,69767
Miami,Dolphins,2009,1094695,540342,554353,6,NA
Miami,Dolphins,2009,1094695,540342,554353,7,66689
Miami,Dolphins,2009,1094695,540342,554353,8,77531
Miami,Dolphins,2009,1094695,540342,554353,9,68756
Miami,Dolphins,2009,1094695,540342,554353,10,66085
Miami,Dolphins,2009,1094695,540342,554353,11,73475
Miami,Dolphins,2009,1094695,540342,554353,12,70155
Miami,Dolphins,2009,1094695,540342,554353,13,70102
Miami,Dolphins,2009,1094695,540342,554353,14,60457
Miami,Dolphins,2009,1094695,540342,554353,15,69143
Miami,Dolphins,2009,1094695,540342,554353,16,65847
Miami,Dolphins,2009,1094695,540342,554353,17,70102
Minnesota,Vikings,2009,1034123,510203,523920,1,70560
Minnesota,Vikings,2009,1034123,510203,523920,2,56269
Minnesota,Vikings,2009,1034123,510203,523920,3,63398
Minnesota,Vikings,2009,1034123,510203,523920,4,63846
Minnesota,Vikings,2009,1034123,510203,523920,5,60166
Minnesota,Vikings,2009,1034123,510203,523920,6,63689
Minnesota,Vikings,2009,1034123,510203,523920,7,65597
Minnesota,Vikings,2009,1034123,510203,523920,8,71213
Minnesota,Vikings,2009,1034123,510203,523920,9,NA
Minnesota,Vikings,2009,1034123,510203,523920,10,63854
Minnesota,Vikings,2009,1034123,510203,523920,11,63854
Minnesota,Vikings,2009,1034123,510203,523920,12,63854
Minnesota,Vikings,2009,1034123,510203,523920,13,64121
Minnesota,Vikings,2009,1034123,510203,523920,14,63854
Minnesota,Vikings,2009,1034123,510203,523920,15,73515
Minnesota,Vikings,2009,1034123,510203,523920,16,62479
Minnesota,Vikings,2009,1034123,510203,523920,17,63854
New England,Patriots,2009,1138000,550048,587952,1,68756
New England,Patriots,2009,1138000,550048,587952,2,78312
New England,Patriots,2009,1138000,550048,587952,3,68756
New England,Patriots,2009,1138000,550048,587952,4,68756
New England,Patriots,2009,1138000,550048,587952,5,76011
New England,Patriots,2009,1138000,550048,587952,6,68756
New England,Patriots,2009,1138000,550048,587952,7,84254
New England,Patriots,2009,1138000,550048,587952,8,NA
New England,Patriots,2009,1138000,550048,587952,9,68756
New England,Patriots,2009,1138000,550048,587952,10,67476
New England,Patriots,2009,1138000,550048,587952,11,68756
New England,Patriots,2009,1138000,550048,587952,12,70768
New England,Patriots,2009,1138000,550048,587952,13,70102
New England,Patriots,2009,1138000,550048,587952,14,68756
New England,Patriots,2009,1138000,550048,587952,15,70000
New England,Patriots,2009,1138000,550048,587952,16,68756
New England,Patriots,2009,1138000,550048,587952,17,71029
New Orleans,Saints,2009,1116009,560840,555169,1,69719
New Orleans,Saints,2009,1116009,560840,555169,2,69144
New Orleans,Saints,2009,1116009,560840,555169,3,70261
New Orleans,Saints,2009,1116009,560840,555169,4,70009
New Orleans,Saints,2009,1116009,560840,555169,5,NA
New Orleans,Saints,2009,1116009,560840,555169,6,70011
New Orleans,Saints,2009,1116009,560840,555169,7,66689
New Orleans,Saints,2009,1116009,560840,555169,8,70088
New Orleans,Saints,2009,1116009,560840,555169,9,70011
New Orleans,Saints,2009,1116009,560840,555169,10,59858
New Orleans,Saints,2009,1116009,560840,555169,11,62720
New Orleans,Saints,2009,1116009,560840,555169,12,70768
New Orleans,Saints,2009,1116009,560840,555169,13,84520
New Orleans,Saints,2009,1116009,560840,555169,14,68930
New Orleans,Saints,2009,1116009,560840,555169,15,70213
New Orleans,Saints,2009,1116009,560840,555169,16,70021
New Orleans,Saints,2009,1116009,560840,555169,17,73047
New York,Giants,2009,1223927,629615,594312,1,78206
New York,Giants,2009,1223927,629615,594312,2,105121
New York,Giants,2009,1223927,629615,594312,3,63689
New York,Giants,2009,1223927,629615,594312,4,69238
New York,Giants,2009,1223927,629615,594312,5,79012
New York,Giants,2009,1223927,629615,594312,6,70011
New York,Giants,2009,1223927,629615,594312,7,78299
New York,Giants,2009,1223927,629615,594312,8,69144
New York,Giants,2009,1223927,629615,594312,9,78774
New York,Giants,2009,1223927,629615,594312,10,NA
New York,Giants,2009,1223927,629615,594312,11,78491
New York,Giants,2009,1223927,629615,594312,12,74896
New York,Giants,2009,1223927,629615,594312,13,79244
New York,Giants,2009,1223927,629615,594312,14,78780
New York,Giants,2009,1223927,629615,594312,15,78359
New York,Giants,2009,1223927,629615,594312,16,78809
New York,Giants,2009,1223927,629615,594312,17,63854
New York,Jets,2009,1115944,616420,499524,1,70118
New York,Jets,2009,1115944,616420,499524,2,78312
New York,Jets,2009,1115944,616420,499524,3,75863
New York,Jets,2009,1115944,616420,499524,4,70009
New York,Jets,2009,1115944,616420,499524,5,69767
New York,Jets,2009,1115944,616420,499524,6,76048
New York,Jets,2009,1115944,616420,499524,7,39354
New York,Jets,2009,1115944,616420,499524,8,77531
New York,Jets,2009,1115944,616420,499524,9,NA
New York,Jets,2009,1115944,616420,499524,10,76313
New York,Jets,2009,1115944,616420,499524,11,68756
New York,Jets,2009,1115944,616420,499524,12,76381
New York,Jets,2009,1115944,616420,499524,13,51567
New York,Jets,2009,1115944,616420,499524,14,62731
New York,Jets,2009,1115944,616420,499524,15,76866
New York,Jets,2009,1115944,616420,499524,16,67222
New York,Jets,2009,1115944,616420,499524,17,79106
Oakland,Raiders,2009,927539,354276,573263,1,61940
Oakland,Raiders,2009,927539,354276,573263,2,69169
Oakland,Raiders,2009,927539,354276,573263,3,45602
Oakland,Raiders,2009,927539,354276,573263,4,70291
Oakland,Raiders,2009,927539,354276,573263,5,79012
Oakland,Raiders,2009,927539,354276,573263,6,49642
Oakland,Raiders,2009,927539,354276,573263,7,39354
Oakland,Raiders,2009,927539,354276,573263,8,67016
Oakland,Raiders,2009,927539,354276,573263,9,NA
Oakland,Raiders,2009,927539,354276,573263,10,40720
Oakland,Raiders,2009,927539,354276,573263,11,34112
Oakland,Raiders,2009,927539,354276,573263,12,83489
Oakland,Raiders,2009,927539,354276,573263,13,61820
Oakland,Raiders,2009,927539,354276,573263,14,44506
Oakland,Raiders,2009,927539,354276,573263,15,74502
Oakland,Raiders,2009,927539,354276,573263,16,67964
Oakland,Raiders,2009,927539,354276,573263,17,38400
Philadelphia,Eagles,2009,1144895,553152,591743,1,73599
Philadelphia,Eagles,2009,1144895,553152,591743,2,69144
Philadelphia,Eagles,2009,1144895,553152,591743,3,69144
Philadelphia,Eagles,2009,1144895,553152,591743,4,NA
Philadelphia,Eagles,2009,1144895,553152,591743,5,69144
Philadelphia,Eagles,2009,1144895,553152,591743,6,49642
Philadelphia,Eagles,2009,1144895,553152,591743,7,88241
Philadelphia,Eagles,2009,1144895,553152,591743,8,69144
Philadelphia,Eagles,2009,1144895,553152,591743,9,69144
Philadelphia,Eagles,2009,1144895,553152,591743,10,68879
Philadelphia,Eagles,2009,1144895,553152,591743,11,62421
Philadelphia,Eagles,2009,1144895,553152,591743,12,69144
Philadelphia,Eagles,2009,1144895,553152,591743,13,69560
Philadelphia,Eagles,2009,1144895,553152,591743,14,78780
Philadelphia,Eagles,2009,1144895,553152,591743,15,69144
Philadelphia,Eagles,2009,1144895,553152,591743,16,69144
Philadelphia,Eagles,2009,1144895,553152,591743,17,100621
Pittsburgh,Steelers,2009,1051386,507882,543504,1,65110
Pittsburgh,Steelers,2009,1051386,507882,543504,2,62231
Pittsburgh,Steelers,2009,1051386,507882,543504,3,64538
Pittsburgh,Steelers,2009,1051386,507882,543504,4,64045
Pittsburgh,Steelers,2009,1051386,507882,543504,5,59333
Pittsburgh,Steelers,2009,1051386,507882,543504,6,64398
Pittsburgh,Steelers,2009,1051386,507882,543504,7,65597
Pittsburgh,Steelers,2009,1051386,507882,543504,8,NA
Pittsburgh,Steelers,2009,1051386,507882,543504,9,76716
Pittsburgh,Steelers,2009,1051386,507882,543504,10,65392
Pittsburgh,Steelers,2009,1051386,507882,543504,11,70261
Pittsburgh,Steelers,2009,1051386,507882,543504,12,71314
Pittsburgh,Steelers,2009,1051386,507882,543504,13,61820
Pittsburgh,Steelers,2009,1051386,507882,543504,14,69009
Pittsburgh,Steelers,2009,1051386,507882,543504,15,57452
Pittsburgh,Steelers,2009,1051386,507882,543504,16,64068
Pittsburgh,Steelers,2009,1051386,507882,543504,17,70102
San Diego,Chargers,2009,1116821,540345,576476,1,61940
San Diego,Chargers,2009,1116821,540345,576476,2,66882
San Diego,Chargers,2009,1116821,540345,576476,3,67230
San Diego,Chargers,2009,1116821,540345,576476,4,64045
San Diego,Chargers,2009,1116821,540345,576476,5,NA
San Diego,Chargers,2009,1116821,540345,576476,6,68615
San Diego,Chargers,2009,1116821,540345,576476,7,69337
San Diego,Chargers,2009,1116821,540345,576476,8,67016
San Diego,Chargers,2009,1116821,540345,576476,9,78774
San Diego,Chargers,2009,1116821,540345,576476,10,68879
San Diego,Chargers,2009,1116821,540345,576476,11,74707
San Diego,Chargers,2009,1116821,540345,576476,12,65280
San Diego,Chargers,2009,1116821,540345,576476,13,67978
San Diego,Chargers,2009,1116821,540345,576476,14,90552
San Diego,Chargers,2009,1116821,540345,576476,15,68889
San Diego,Chargers,2009,1116821,540345,576476,16,69143
San Diego,Chargers,2009,1116821,540345,576476,17,67554
San Francisco,49ers,2009,1075599,557856,517743,1,61981
San Francisco,49ers,2009,1075599,557856,517743,2,69732
San Francisco,49ers,2009,1075599,557856,517743,3,63398
San Francisco,49ers,2009,1075599,557856,517743,4,69732
San Francisco,49ers,2009,1075599,557856,517743,5,69732
San Francisco,49ers,2009,1075599,557856,517743,6,NA
San Francisco,49ers,2009,1075599,557856,517743,7,70820
San Francisco,49ers,2009,1075599,557856,517743,8,66229
San Francisco,49ers,2009,1075599,557856,517743,9,69732
San Francisco,49ers,2009,1075599,557856,517743,10,69732
San Francisco,49ers,2009,1075599,557856,517743,11,70445
San Francisco,49ers,2009,1075599,557856,517743,12,69732
San Francisco,49ers,2009,1075599,557856,517743,13,67761
San Francisco,49ers,2009,1075599,557856,517743,14,69732
San Francisco,49ers,2009,1075599,557856,517743,15,69144
San Francisco,49ers,2009,1075599,557856,517743,16,69732
San Francisco,49ers,2009,1075599,557856,517743,17,47965
Seattle,Seahawks,2009,1070287,539141,531146,1,67610
Seattle,Seahawks,2009,1070287,539141,531146,2,69732
Seattle,Seahawks,2009,1070287,539141,531146,3,67938
Seattle,Seahawks,2009,1070287,539141,531146,4,66112
Seattle,Seahawks,2009,1070287,539141,531146,5,67228
Seattle,Seahawks,2009,1070287,539141,531146,6,67588
Seattle,Seahawks,2009,1070287,539141,531146,7,NA
Seattle,Seahawks,2009,1070287,539141,531146,8,80886
Seattle,Seahawks,2009,1070287,539141,531146,9,67003
Seattle,Seahawks,2009,1070287,539141,531146,10,62278
Seattle,Seahawks,2009,1070287,539141,531146,11,63854
Seattle,Seahawks,2009,1070287,539141,531146,12,47475
Seattle,Seahawks,2009,1070287,539141,531146,13,67761
Seattle,Seahawks,2009,1070287,539141,531146,14,70380
Seattle,Seahawks,2009,1070287,539141,531146,15,67011
Seattle,Seahawks,2009,1070287,539141,531146,16,70429
Seattle,Seahawks,2009,1070287,539141,531146,17,67002
St. Louis,Rams,2009,943627,441901,501726,1,67610
St. Louis,Rams,2009,943627,441901,501726,2,87780
St. Louis,Rams,2009,943627,441901,501726,3,60234
St. Louis,Rams,2009,943627,441901,501726,4,69732
St. Louis,Rams,2009,943627,441901,501726,5,60166
St. Louis,Rams,2009,943627,441901,501726,6,42088
St. Louis,Rams,2009,943627,441901,501726,7,60108
St. Louis,Rams,2009,943627,441901,501726,8,40857
St. Louis,Rams,2009,943627,441901,501726,9,NA
St. Louis,Rams,2009,943627,441901,501726,10,59858
St. Louis,Rams,2009,943627,441901,501726,11,59839
St. Louis,Rams,2009,943627,441901,501726,12,47475
St. Louis,Rams,2009,943627,441901,501726,13,61892
St. Louis,Rams,2009,943627,441901,501726,14,69143
St. Louis,Rams,2009,943627,441901,501726,15,46256
St. Louis,Rams,2009,943627,441901,501726,16,62624
St. Louis,Rams,2009,943627,441901,501726,17,47965
Tampa Bay,Buccaneers,2009,1093669,525194,568475,1,63806
Tampa Bay,Buccaneers,2009,1093669,525194,568475,2,70318
Tampa Bay,Buccaneers,2009,1093669,525194,568475,3,63689
Tampa Bay,Buccaneers,2009,1093669,525194,568475,4,86412
Tampa Bay,Buccaneers,2009,1093669,525194,568475,5,69144
Tampa Bay,Buccaneers,2009,1093669,525194,568475,6,62422
Tampa Bay,Buccaneers,2009,1093669,525194,568475,7,84254
Tampa Bay,Buccaneers,2009,1093669,525194,568475,8,NA
Tampa Bay,Buccaneers,2009,1093669,525194,568475,9,62994
Tampa Bay,Buccaneers,2009,1093669,525194,568475,10,66085
Tampa Bay,Buccaneers,2009,1093669,525194,568475,11,62720
Tampa Bay,Buccaneers,2009,1093669,525194,568475,12,67029
Tampa Bay,Buccaneers,2009,1093669,525194,568475,13,72455
Tampa Bay,Buccaneers,2009,1093669,525194,568475,14,62731
Tampa Bay,Buccaneers,2009,1093669,525194,568475,15,67011
Tampa Bay,Buccaneers,2009,1093669,525194,568475,16,70021
Tampa Bay,Buccaneers,2009,1093669,525194,568475,17,62578
Tennessee,Titans,2009,1086095,553144,532951,1,65110
Tennessee,Titans,2009,1086095,553144,532951,2,69143
Tennessee,Titans,2009,1086095,553144,532951,3,75863
Tennessee,Titans,2009,1086095,553144,532951,4,49014
Tennessee,Titans,2009,1086095,553144,532951,5,69143
Tennessee,Titans,2009,1086095,553144,532951,6,68756
Tennessee,Titans,2009,1086095,553144,532951,7,NA
Tennessee,Titans,2009,1086095,553144,532951,8,69143
Tennessee,Titans,2009,1086095,553144,532951,9,69732
Tennessee,Titans,2009,1086095,553144,532951,10,69143
Tennessee,Titans,2009,1086095,553144,532951,11,71153
Tennessee,Titans,2009,1086095,553144,532951,12,69143
Tennessee,Titans,2009,1086095,553144,532951,13,66321
Tennessee,Titans,2009,1086095,553144,532951,14,69143
Tennessee,Titans,2009,1086095,553144,532951,15,69143
Tennessee,Titans,2009,1086095,553144,532951,16,69143
Tennessee,Titans,2009,1086095,553144,532951,17,67002
