year,week,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city
2011,5,Indianapolis Colts,Kansas City Chiefs,Kansas City Chiefs,NA,Sun,October 9,1:02PM,28,24,436,0,355,0,Colts,Indianapolis,Chiefs,Kansas City
2011,5,Houston Texans,Oakland Raiders,Oakland Raiders,NA,Sun,October 9,1:02PM,25,20,278,1,473,2,Texans,Houston,Raiders,Oakland
2011,5,Buffalo Bills,Philadelphia Eagles,Buffalo Bills,NA,Sun,October 9,1:04PM,31,24,331,1,489,5,Bills,Buffalo,Eagles,Philadelphia
2011,5,Carolina Panthers,New Orleans Saints,New Orleans Saints,NA,Sun,October 9,1:04PM,30,27,444,1,381,1,Panthers,Carolina,Saints,New Orleans
2011,5,New York Giants,Seattle Seahawks,Seattle Seahawks,NA,Sun,October 9,1:04PM,36,25,424,3,464,5,Giants,New York,Seahawks,Seattle
2011,5,Minnesota Vikings,Arizona Cardinals,Minnesota Vikings,NA,Sun,October 9,1:05PM,34,10,332,1,291,4,Vikings,Minnesota,Cardinals,Arizona
2011,5,San Francisco 49ers,Tampa Bay Buccaneers,San Francisco 49ers,NA,Sun,October 9,4:05PM,48,3,418,1,272,3,49ers,San Francisco,Buccaneers,Tampa Bay
2011,5,New England Patriots,New York Jets,New England Patriots,NA,Sun,October 9,4:15PM,30,21,446,1,255,0,Patriots,New England,Jets,New York
2011,5,Denver Broncos,San Diego Chargers,San Diego Chargers,NA,Sun,October 9,4:16PM,29,24,418,2,275,1,Broncos,Denver,Chargers,San Diego
2011,5,Atlanta Falcons,Green Bay Packers,Green Bay Packers,NA,Sun,October 9,8:30PM,25,14,426,1,251,2,Falcons,Atlanta,Packers,Green Bay
2011,5,Detroit Lions,Chicago Bears,Detroit Lions,NA,Mon,October 10,8:40PM,24,13,395,1,359,0,Lions,Detroit,Bears,Chicago
2011,6,Green Bay Packers,St. Louis Rams,Green Bay Packers,NA,Sun,October 16,1:02PM,24,3,399,1,424,1,Packers,Green Bay,Rams,St. Louis
2011,6,New York Giants,Buffalo Bills,New York Giants,NA,Sun,October 16,1:02PM,27,24,414,0,374,2,Giants,New York,Bills,Buffalo
2011,6,Cincinnati Bengals,Indianapolis Colts,Cincinnati Bengals,NA,Sun,October 16,1:02PM,27,17,358,0,273,3,Bengals,Cincinnati,Colts,Indianapolis
2011,6,Atlanta Falcons,Carolina Panthers,Atlanta Falcons,NA,Sun,October 16,1:02PM,31,17,325,0,368,3,Falcons,Atlanta,Panthers,Carolina
2011,6,Pittsburgh Steelers,Jacksonville Jaguars,Pittsburgh Steelers,NA,Sun,October 16,1:02PM,17,13,370,0,209,0,Steelers,Pittsburgh,Jaguars,Jacksonville
2011,6,Detroit Lions,San Francisco 49ers,San Francisco 49ers,NA,Sun,October 16,1:03PM,25,19,314,2,310,0,Lions,Detroit,49ers,San Francisco
2011,6,Washington Redskins,Philadelphia Eagles,Philadelphia Eagles,NA,Sun,October 16,1:05PM,20,13,422,2,287,4,Redskins,Washington,Eagles,Philadelphia
2011,6,Oakland Raiders,Cleveland Browns,Oakland Raiders,NA,Sun,October 16,4:05PM,24,17,329,1,268,1,Raiders,Oakland,Browns,Cleveland
2011,6,Baltimore Ravens,Houston Texans,Baltimore Ravens,NA,Sun,October 16,4:06PM,29,14,402,2,293,0,Ravens,Baltimore,Texans,Houston
2011,6,New England Patriots,Dallas Cowboys,New England Patriots,NA,Sun,October 16,4:15PM,20,16,371,4,377,2,Patriots,New England,Cowboys,Dallas
2011,6,Tampa Bay Buccaneers,New Orleans Saints,Tampa Bay Buccaneers,NA,Sun,October 16,4:15PM,26,20,420,0,453,4,Buccaneers,Tampa Bay,Saints,New Orleans
2011,6,Chicago Bears,Minnesota Vikings,Chicago Bears,NA,Sun,October 16,8:30PM,39,10,377,1,286,0,Bears,Chicago,Vikings,Minnesota
2011,6,New York Jets,Miami Dolphins,New York Jets,NA,Mon,October 17,8:40PM,24,6,296,1,308,3,Jets,New York,Dolphins,Miami
2011,7,Miami Dolphins,Denver Broncos,Denver Broncos,NA,Sun,October 23,1:02PM,18,15,308,1,267,1,Dolphins,Miami,Broncos,Denver
2011,7,Tennessee Titans,Houston Texans,Houston Texans,NA,Sun,October 23,1:02PM,41,7,518,0,148,2,Titans,Tennessee,Texans,Houston
2011,7,New York Jets,San Diego Chargers,New York Jets,NA,Sun,October 23,1:03PM,27,21,318,2,268,2,Jets,New York,Chargers,San Diego
2011,7,Cleveland Browns,Seattle Seahawks,Cleveland Browns,NA,Sun,October 23,1:05PM,6,3,298,1,137,2,Browns,Cleveland,Seahawks,Seattle
2011,7,Tampa Bay Buccaneers,Chicago Bears,Chicago Bears,NA,Sun,October 23,1:05PM,24,18,395,2,280,4,Buccaneers,Tampa Bay,Bears,Chicago
2011,7,Detroit Lions,Atlanta Falcons,Atlanta Falcons,NA,Sun,October 23,1:05PM,23,16,328,2,263,1,Lions,Detroit,Falcons,Atlanta
2011,7,Carolina Panthers,Washington Redskins,Carolina Panthers,NA,Sun,October 23,1:05PM,33,20,407,0,353,3,Panthers,Carolina,Redskins,Washington
2011,7,Arizona Cardinals,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,October 23,4:05PM,32,20,445,0,330,1,Cardinals,Arizona,Steelers,Pittsburgh
2011,7,Dallas Cowboys,St. Louis Rams,Dallas Cowboys,NA,Sun,October 23,4:15PM,34,7,445,1,265,2,Cowboys,Dallas,Rams,St. Louis
2011,7,Minnesota Vikings,Green Bay Packers,Green Bay Packers,NA,Sun,October 23,4:15PM,33,27,421,1,435,2,Vikings,Minnesota,Packers,Green Bay
2011,7,Oakland Raiders,Kansas City Chiefs,Kansas City Chiefs,NA,Sun,October 23,7:05PM,28,0,300,2,322,6,Raiders,Oakland,Chiefs,Kansas City
2011,7,New Orleans Saints,Indianapolis Colts,New Orleans Saints,NA,Sun,October 23,8:30PM,62,7,557,0,252,3,Saints,New Orleans,Colts,Indianapolis
2011,7,Jacksonville Jaguars,Baltimore Ravens,Jacksonville Jaguars,NA,Mon,October 24,8:40PM,12,7,205,1,146,2,Jaguars,Jacksonville,Ravens,Baltimore
2011,8,St. Louis Rams,New Orleans Saints,St. Louis Rams,NA,Sun,October 30,1:00PM,31,21,323,1,283,2,Rams,St. Louis,Saints,New Orleans
2011,8,Baltimore Ravens,Arizona Cardinals,Baltimore Ravens,NA,Sun,October 30,1:02PM,30,27,405,2,207,1,Ravens,Baltimore,Cardinals,Arizona
2011,8,New York Giants,Miami Dolphins,New York Giants,NA,Sun,October 30,1:02PM,20,17,402,0,246,1,Giants,New York,Dolphins,Miami
2011,8,Tennessee Titans,Indianapolis Colts,Tennessee Titans,NA,Sun,October 30,1:02PM,27,10,311,0,399,2,Titans,Tennessee,Colts,Indianapolis
2011,8,Houston Texans,Jacksonville Jaguars,Houston Texans,NA,Sun,October 30,1:02PM,24,14,358,2,174,2,Texans,Houston,Jaguars,Jacksonville
2011,8,Carolina Panthers,Minnesota Vikings,Minnesota Vikings,NA,Sun,October 30,1:03PM,24,21,361,1,405,2,Panthers,Carolina,Vikings,Minnesota
2011,8,Buffalo Bills,Washington Redskins,Buffalo Bills,NA,Sun,October 30,4:05PM,23,0,390,2,178,2,Bills,Buffalo,Redskins,Washington
2011,8,Denver Broncos,Detroit Lions,Detroit Lions,NA,Sun,October 30,4:10PM,45,10,376,0,312,3,Broncos,Denver,Lions,Detroit
2011,8,Pittsburgh Steelers,New England Patriots,Pittsburgh Steelers,NA,Sun,October 30,4:15PM,25,17,427,1,213,0,Steelers,Pittsburgh,Patriots,New England
2011,8,San Francisco 49ers,Cleveland Browns,San Francisco 49ers,NA,Sun,October 30,4:15PM,20,10,348,0,290,2,49ers,San Francisco,Browns,Cleveland
2011,8,Seattle Seahawks,Cincinnati Bengals,Cincinnati Bengals,NA,Sun,October 30,4:16PM,34,12,252,2,411,2,Seahawks,Seattle,Bengals,Cincinnati
2011,8,Philadelphia Eagles,Dallas Cowboys,Philadelphia Eagles,NA,Sun,October 30,8:28PM,34,7,495,0,267,1,Eagles,Philadelphia,Cowboys,Dallas
2011,8,Kansas City Chiefs,San Diego Chargers,Kansas City Chiefs,NA,Mon,October 31,8:40PM,23,20,341,4,447,4,Chiefs,Kansas City,Chargers,San Diego
2011,9,Indianapolis Colts,Atlanta Falcons,Atlanta Falcons,NA,Sun,November 6,1:02PM,31,7,432,1,186,2,Colts,Indianapolis,Falcons,Atlanta
2011,9,Dallas Cowboys,Seattle Seahawks,Dallas Cowboys,NA,Sun,November 6,1:02PM,23,13,442,1,381,3,Cowboys,Dallas,Seahawks,Seattle
2011,9,Kansas City Chiefs,Miami Dolphins,Miami Dolphins,NA,Sun,November 6,1:03PM,31,3,351,0,343,0,Chiefs,Kansas City,Dolphins,Miami
2011,9,Houston Texans,Cleveland Browns,Houston Texans,NA,Sun,November 6,1:03PM,30,12,380,1,172,2,Texans,Houston,Browns,Cleveland
2011,9,Buffalo Bills,New York Jets,New York Jets,NA,Sun,November 6,1:03PM,27,11,348,2,287,3,Bills,Buffalo,Jets,New York
2011,9,Washington Redskins,San Francisco 49ers,San Francisco 49ers,NA,Sun,November 6,1:03PM,19,11,326,1,303,3,Redskins,Washington,49ers,San Francisco
2011,9,New Orleans Saints,Tampa Bay Buccaneers,New Orleans Saints,NA,Sun,November 6,1:03PM,27,16,453,1,365,0,Saints,New Orleans,Buccaneers,Tampa Bay
2011,9,Oakland Raiders,Denver Broncos,Denver Broncos,NA,Sun,November 6,4:05PM,38,24,412,0,416,3,Raiders,Oakland,Broncos,Denver
2011,9,Tennessee Titans,Cincinnati Bengals,Cincinnati Bengals,NA,Sun,November 6,4:05PM,24,17,319,0,328,1,Titans,Tennessee,Bengals,Cincinnati
2011,9,New England Patriots,New York Giants,New York Giants,NA,Sun,November 6,4:15PM,24,20,361,2,438,4,Patriots,New England,Giants,New York
2011,9,Arizona Cardinals,St. Louis Rams,Arizona Cardinals,NA,Sun,November 6,4:15PM,19,13,262,0,383,1,Cardinals,Arizona,Rams,St. Louis
2011,9,San Diego Chargers,Green Bay Packers,Green Bay Packers,NA,Sun,November 6,4:15PM,45,38,368,0,460,3,Chargers,San Diego,Packers,Green Bay
2011,9,Pittsburgh Steelers,Baltimore Ravens,Baltimore Ravens,NA,Sun,November 6,8:30PM,23,20,356,1,392,2,Steelers,Pittsburgh,Ravens,Baltimore
2011,9,Philadelphia Eagles,Chicago Bears,Chicago Bears,NA,Mon,November 7,8:41PM,30,24,372,2,330,2,Eagles,Philadelphia,Bears,Chicago
2011,10,San Diego Chargers,Oakland Raiders,Oakland Raiders,NA,Thu,November 10,8:29PM,24,17,489,2,314,2,Chargers,San Diego,Raiders,Oakland
2011,10,Philadelphia Eagles,Arizona Cardinals,Arizona Cardinals,NA,Sun,November 13,1:02PM,21,17,370,2,289,2,Eagles,Philadelphia,Cardinals,Arizona
2011,10,Dallas Cowboys,Buffalo Bills,Dallas Cowboys,NA,Sun,November 13,1:02PM,44,7,433,0,271,4,Cowboys,Dallas,Bills,Buffalo
2011,10,Cincinnati Bengals,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,November 13,1:02PM,24,17,328,1,279,2,Bengals,Cincinnati,Steelers,Pittsburgh
2011,10,Indianapolis Colts,Jacksonville Jaguars,Jacksonville Jaguars,NA,Sun,November 13,1:02PM,17,3,251,1,212,3,Colts,Indianapolis,Jaguars,Jacksonville
2011,10,Tampa Bay Buccaneers,Houston Texans,Houston Texans,NA,Sun,November 13,1:02PM,37,9,420,0,231,4,Buccaneers,Tampa Bay,Texans,Houston
2011,10,Atlanta Falcons,New Orleans Saints,New Orleans Saints,NA,Sun,November 13,1:03PM,26,23,363,0,481,1,Falcons,Atlanta,Saints,New Orleans
2011,10,Kansas City Chiefs,Denver Broncos,Denver Broncos,NA,Sun,November 13,1:03PM,17,10,313,0,258,0,Chiefs,Kansas City,Broncos,Denver
2011,10,Cleveland Browns,St. Louis Rams,St. Louis Rams,NA,Sun,November 13,1:03PM,13,12,281,2,335,1,Browns,Cleveland,Rams,St. Louis
2011,10,Miami Dolphins,Washington Redskins,Miami Dolphins,NA,Sun,November 13,1:03PM,20,9,303,2,246,2,Dolphins,Miami,Redskins,Washington
2011,10,Carolina Panthers,Tennessee Titans,Tennessee Titans,NA,Sun,November 13,1:04PM,30,3,383,1,279,2,Panthers,Carolina,Titans,Tennessee
2011,10,Seattle Seahawks,Baltimore Ravens,Seattle Seahawks,NA,Sun,November 13,4:06PM,22,17,327,0,323,3,Seahawks,Seattle,Ravens,Baltimore
2011,10,San Francisco 49ers,New York Giants,San Francisco 49ers,NA,Sun,November 13,4:15PM,27,20,305,1,395,2,49ers,San Francisco,Giants,New York
2011,10,Chicago Bears,Detroit Lions,Chicago Bears,NA,Sun,November 13,4:16PM,37,13,216,1,393,6,Bears,Chicago,Lions,Detroit
2011,10,New York Jets,New England Patriots,New England Patriots,NA,Sun,November 13,8:31PM,37,16,389,0,378,3,Jets,New York,Patriots,New England
2011,10,Green Bay Packers,Minnesota Vikings,Green Bay Packers,NA,Mon,November 14,8:40PM,45,7,356,1,266,1,Packers,Green Bay,Vikings,Minnesota
2011,11,Denver Broncos,New York Jets,Denver Broncos,NA,Thu,November 17,8:30PM,17,13,229,1,318,2,Broncos,Denver,Jets,New York
2011,11,Cleveland Browns,Jacksonville Jaguars,Cleveland Browns,NA,Sun,November 20,1:02PM,14,10,334,1,303,0,Browns,Cleveland,Jaguars,Jacksonville
2011,11,Green Bay Packers,Tampa Bay Buccaneers,Green Bay Packers,NA,Sun,November 20,1:02PM,35,26,378,1,455,2,Packers,Green Bay,Buccaneers,Tampa Bay
2011,11,Miami Dolphins,Buffalo Bills,Miami Dolphins,NA,Sun,November 20,1:02PM,35,8,242,0,245,2,Dolphins,Miami,Bills,Buffalo
2011,11,Baltimore Ravens,Cincinnati Bengals,Baltimore Ravens,NA,Sun,November 20,1:02PM,31,24,373,1,483,3,Ravens,Baltimore,Bengals,Cincinnati
2011,11,Detroit Lions,Carolina Panthers,Detroit Lions,NA,Sun,November 20,1:02PM,49,35,495,3,409,4,Lions,Detroit,Panthers,Carolina
2011,11,Washington Redskins,Dallas Cowboys,Dallas Cowboys,NA,Sun,November 20,1:03PM,27,24,353,0,339,2,Redskins,Washington,Cowboys,Dallas
2011,11,Minnesota Vikings,Oakland Raiders,Oakland Raiders,NA,Sun,November 20,1:05PM,27,21,301,1,311,5,Vikings,Minnesota,Raiders,Oakland
2011,11,San Francisco 49ers,Arizona Cardinals,San Francisco 49ers,NA,Sun,November 20,4:05PM,23,7,431,1,229,5,49ers,San Francisco,Cardinals,Arizona
2011,11,St. Louis Rams,Seattle Seahawks,Seattle Seahawks,NA,Sun,November 20,4:05PM,24,7,289,2,185,3,Rams,St. Louis,Seahawks,Seattle
2011,11,Atlanta Falcons,Tennessee Titans,Atlanta Falcons,NA,Sun,November 20,4:15PM,23,17,432,1,298,1,Falcons,Atlanta,Titans,Tennessee
2011,11,Chicago Bears,San Diego Chargers,Chicago Bears,NA,Sun,November 20,4:16PM,31,20,378,1,332,3,Bears,Chicago,Chargers,San Diego
2011,11,New York Giants,Philadelphia Eagles,Philadelphia Eagles,NA,Sun,November 20,8:32PM,17,10,391,3,278,2,Giants,New York,Eagles,Philadelphia
2011,11,New England Patriots,Kansas City Chiefs,New England Patriots,NA,Mon,November 21,8:40PM,34,3,380,1,334,3,Patriots,New England,Chiefs,Kansas City
2011,12,Detroit Lions,Green Bay Packers,Green Bay Packers,NA,Thu,November 24,12:35PM,27,15,349,0,409,3,Lions,Detroit,Packers,Green Bay
2011,12,Dallas Cowboys,Miami Dolphins,Dallas Cowboys,NA,Thu,November 24,4:16PM,20,19,303,2,352,1,Cowboys,Dallas,Dolphins,Miami
2011,12,Baltimore Ravens,San Francisco 49ers,Baltimore Ravens,NA,Thu,November 24,8:29PM,16,6,253,0,170,1,Ravens,Baltimore,49ers,San Francisco
2011,12,St. Louis Rams,Arizona Cardinals,Arizona Cardinals,NA,Sun,November 27,1:00PM,23,20,374,3,272,2,Rams,St. Louis,Cardinals,Arizona
2011,12,Tennessee Titans,Tampa Bay Buccaneers,Tennessee Titans,NA,Sun,November 27,1:02PM,23,17,352,4,308,5,Titans,Tennessee,Buccaneers,Tampa Bay
2011,12,New York Jets,Buffalo Bills,New York Jets,NA,Sun,November 27,1:02PM,28,24,318,2,336,0,Jets,New York,Bills,Buffalo
2011,12,Cincinnati Bengals,Cleveland Browns,Cincinnati Bengals,NA,Sun,November 27,1:02PM,23,20,389,1,274,1,Bengals,Cincinnati,Browns,Cleveland
2011,12,Atlanta Falcons,Minnesota Vikings,Atlanta Falcons,NA,Sun,November 27,1:02PM,24,14,335,1,226,0,Falcons,Atlanta,Vikings,Minnesota
2011,12,Jacksonville Jaguars,Houston Texans,Houston Texans,NA,Sun,November 27,1:03PM,20,13,215,1,255,1,Jaguars,Jacksonville,Texans,Houston
2011,12,Indianapolis Colts,Carolina Panthers,Carolina Panthers,NA,Sun,November 27,1:03PM,27,19,377,1,323,2,Colts,Indianapolis,Panthers,Carolina
2011,12,Oakland Raiders,Chicago Bears,Oakland Raiders,NA,Sun,November 27,4:05PM,25,20,341,1,401,3,Raiders,Oakland,Bears,Chicago
2011,12,Seattle Seahawks,Washington Redskins,Washington Redskins,NA,Sun,November 27,4:07PM,23,17,416,2,250,1,Seahawks,Seattle,Redskins,Washington
2011,12,Philadelphia Eagles,New England Patriots,New England Patriots,NA,Sun,November 27,4:15PM,38,20,457,0,466,1,Eagles,Philadelphia,Patriots,New England
2011,12,San Diego Chargers,Denver Broncos,Denver Broncos,NA,Sun,November 27,4:15PM,16,13,349,0,344,0,Chargers,San Diego,Broncos,Denver
2011,12,Kansas City Chiefs,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,November 27,8:31PM,13,9,290,2,252,4,Chiefs,Kansas City,Steelers,Pittsburgh
2011,12,New Orleans Saints,New York Giants,New Orleans Saints,NA,Mon,November 28,8:40PM,49,24,577,0,465,2,Saints,New Orleans,Giants,New York
2011,13,Seattle Seahawks,Philadelphia Eagles,Seattle Seahawks,NA,Thu,December 1,8:29PM,31,14,347,0,330,4,Seahawks,Seattle,Eagles,Philadelphia
2011,13,Buffalo Bills,Tennessee Titans,Tennessee Titans,NA,Sun,December 4,1:02PM,23,17,317,0,386,2,Bills,Buffalo,Titans,Tennessee
2011,13,Pittsburgh Steelers,Cincinnati Bengals,Pittsburgh Steelers,NA,Sun,December 4,1:02PM,35,7,295,0,232,2,Steelers,Pittsburgh,Bengals,Cincinnati
2011,13,Tampa Bay Buccaneers,Carolina Panthers,Carolina Panthers,NA,Sun,December 4,1:02PM,38,19,385,0,285,1,Buccaneers,Tampa Bay,Panthers,Carolina
2011,13,New England Patriots,Indianapolis Colts,New England Patriots,NA,Sun,December 4,1:02PM,31,24,362,0,437,2,Patriots,New England,Colts,Indianapolis
2011,13,Miami Dolphins,Oakland Raiders,Miami Dolphins,NA,Sun,December 4,1:03PM,34,14,362,0,304,1,Dolphins,Miami,Raiders,Oakland
2011,13,Houston Texans,Atlanta Falcons,Houston Texans,NA,Sun,December 4,1:03PM,17,10,337,1,337,2,Texans,Houston,Falcons,Atlanta
2011,13,Washington Redskins,New York Jets,New York Jets,NA,Sun,December 4,1:03PM,34,19,266,1,304,3,Redskins,Washington,Jets,New York
2011,13,Chicago Bears,Kansas City Chiefs,Kansas City Chiefs,NA,Sun,December 4,1:03PM,10,3,252,1,181,3,Bears,Chicago,Chiefs,Kansas City
2011,13,Minnesota Vikings,Denver Broncos,Denver Broncos,NA,Sun,December 4,1:05PM,35,32,336,2,489,3,Vikings,Minnesota,Broncos,Denver
2011,13,Cleveland Browns,Baltimore Ravens,Baltimore Ravens,NA,Sun,December 4,4:05PM,24,10,448,1,233,1,Browns,Cleveland,Ravens,Baltimore
2011,13,San Francisco 49ers,St. Louis Rams,San Francisco 49ers,NA,Sun,December 4,4:15PM,26,0,389,0,157,2,49ers,San Francisco,Rams,St. Louis
2011,13,New York Giants,Green Bay Packers,Green Bay Packers,NA,Sun,December 4,4:15PM,38,35,449,1,447,2,Giants,New York,Packers,Green Bay
2011,13,Arizona Cardinals,Dallas Cowboys,Arizona Cardinals,NA,Sun,December 4,4:15PM,19,13,327,0,336,0,Cardinals,Arizona,Cowboys,Dallas
2011,13,New Orleans Saints,Detroit Lions,New Orleans Saints,NA,Sun,December 4,8:31PM,31,17,438,0,466,1,Saints,New Orleans,Lions,Detroit
2011,13,Jacksonville Jaguars,San Diego Chargers,San Diego Chargers,NA,Mon,December 5,8:41PM,38,14,433,0,306,1,Jaguars,Jacksonville,Chargers,San Diego
2011,14,Pittsburgh Steelers,Cleveland Browns,Pittsburgh Steelers,NA,Thu,December 8,8:28PM,14,3,416,3,304,2,Steelers,Pittsburgh,Browns,Cleveland
2011,14,New York Jets,Kansas City Chiefs,New York Jets,NA,Sun,December 11,1:02PM,37,10,314,1,221,1,Jets,New York,Chiefs,Kansas City
2011,14,Cincinnati Bengals,Houston Texans,Houston Texans,NA,Sun,December 11,1:02PM,20,19,412,4,285,2,Bengals,Cincinnati,Texans,Houston
2011,14,Baltimore Ravens,Indianapolis Colts,Baltimore Ravens,NA,Sun,December 11,1:02PM,24,10,358,2,167,1,Ravens,Baltimore,Colts,Indianapolis
2011,14,Washington Redskins,New England Patriots,New England Patriots,NA,Sun,December 11,1:03PM,34,27,431,1,463,2,Redskins,Washington,Patriots,New England
2011,14,Miami Dolphins,Philadelphia Eagles,Philadelphia Eagles,NA,Sun,December 11,1:03PM,26,10,239,2,204,3,Dolphins,Miami,Eagles,Philadelphia
2011,14,Jacksonville Jaguars,Tampa Bay Buccaneers,Jacksonville Jaguars,NA,Sun,December 11,1:03PM,41,14,325,2,280,7,Jaguars,Jacksonville,Buccaneers,Tampa Bay
2011,14,Detroit Lions,Minnesota Vikings,Detroit Lions,NA,Sun,December 11,1:03PM,34,28,280,0,425,6,Lions,Detroit,Vikings,Minnesota
2011,14,Tennessee Titans,New Orleans Saints,New Orleans Saints,NA,Sun,December 11,1:03PM,22,17,437,0,373,0,Titans,Tennessee,Saints,New Orleans
2011,14,Carolina Panthers,Atlanta Falcons,Atlanta Falcons,NA,Sun,December 11,1:04PM,31,23,394,0,416,2,Panthers,Carolina,Falcons,Atlanta
2011,14,Denver Broncos,Chicago Bears,Denver Broncos,NA,Sun,December 11,4:05PM,13,10,345,2,245,1,Broncos,Denver,Bears,Chicago
2011,14,Arizona Cardinals,San Francisco 49ers,Arizona Cardinals,NA,Sun,December 11,4:05PM,21,19,325,3,233,0,Cardinals,Arizona,49ers,San Francisco
2011,14,San Diego Chargers,Buffalo Bills,San Diego Chargers,NA,Sun,December 11,4:15PM,37,10,366,1,281,3,Chargers,San Diego,Bills,Buffalo
2011,14,Green Bay Packers,Oakland Raiders,Green Bay Packers,NA,Sun,December 11,4:15PM,46,16,391,1,357,5,Packers,Green Bay,Raiders,Oakland
2011,14,Dallas Cowboys,New York Giants,New York Giants,NA,Sun,December 11,8:30PM,37,34,510,1,444,1,Cowboys,Dallas,Giants,New York
2011,14,Seattle Seahawks,St. Louis Rams,Seattle Seahawks,NA,Mon,December 12,8:40PM,30,13,359,1,281,1,Seahawks,Seattle,Rams,St. Louis
2011,15,Atlanta Falcons,Jacksonville Jaguars,Atlanta Falcons,NA,Thu,December 15,8:29PM,41,14,373,0,207,4,Falcons,Atlanta,Jaguars,Jacksonville
2011,15,Tampa Bay Buccaneers,Dallas Cowboys,Dallas Cowboys,NA,Sat,December 17,8:29PM,31,15,399,1,190,1,Buccaneers,Tampa Bay,Cowboys,Dallas
2011,15,St. Louis Rams,Cincinnati Bengals,Cincinnati Bengals,NA,Sun,December 18,1:00PM,20,13,283,1,305,0,Rams,St. Louis,Bengals,Cincinnati
2011,15,Buffalo Bills,Miami Dolphins,Miami Dolphins,NA,Sun,December 18,1:02PM,30,23,448,3,404,3,Bills,Buffalo,Dolphins,Miami
2011,15,New York Giants,Washington Redskins,Washington Redskins,NA,Sun,December 18,1:02PM,23,10,300,2,324,3,Giants,New York,Redskins,Washington
2011,15,Kansas City Chiefs,Green Bay Packers,Kansas City Chiefs,NA,Sun,December 18,1:03PM,19,14,438,0,315,0,Chiefs,Kansas City,Packers,Green Bay
2011,15,Indianapolis Colts,Tennessee Titans,Indianapolis Colts,NA,Sun,December 18,1:03PM,27,13,287,1,388,3,Colts,Indianapolis,Titans,Tennessee
2011,15,Chicago Bears,Seattle Seahawks,Seattle Seahawks,NA,Sun,December 18,1:03PM,38,14,286,1,221,5,Bears,Chicago,Seahawks,Seattle
2011,15,Houston Texans,Carolina Panthers,Carolina Panthers,NA,Sun,December 18,1:03PM,28,13,316,0,358,3,Texans,Houston,Panthers,Carolina
2011,15,Minnesota Vikings,New Orleans Saints,New Orleans Saints,NA,Sun,December 18,1:05PM,42,20,573,2,207,1,Vikings,Minnesota,Saints,New Orleans
2011,15,Oakland Raiders,Detroit Lions,Detroit Lions,NA,Sun,December 18,4:05PM,28,27,432,1,477,1,Raiders,Oakland,Lions,Detroit
2011,15,Arizona Cardinals,Cleveland Browns,Arizona Cardinals,NA,Sun,December 18,4:15PM,20,17,363,1,333,1,Cardinals,Arizona,Browns,Cleveland
2011,15,Philadelphia Eagles,New York Jets,Philadelphia Eagles,NA,Sun,December 18,4:16PM,45,19,420,4,241,4,Eagles,Philadelphia,Jets,New York
2011,15,Denver Broncos,New England Patriots,New England Patriots,NA,Sun,December 18,4:16PM,41,23,451,0,393,3,Broncos,Denver,Patriots,New England
2011,15,San Diego Chargers,Baltimore Ravens,San Diego Chargers,NA,Sun,December 18,8:30PM,34,14,415,0,290,2,Chargers,San Diego,Ravens,Baltimore
2011,15,San Francisco 49ers,Pittsburgh Steelers,San Francisco 49ers,NA,Mon,December 19,9:00PM,20,3,287,0,389,4,49ers,San Francisco,Steelers,Pittsburgh
2011,16,Indianapolis Colts,Houston Texans,Indianapolis Colts,NA,Thu,December 22,8:29PM,19,16,320,1,283,1,Colts,Indianapolis,Texans,Houston
