EXPID,PEAKID,YEAR,SEASON,SEASON_FACTOR,HOST,HOST_FACTOR,ROUTE1,ROUTE2,ROUTE3,ROUTE4,NATION,LEADERS,SPONSOR,SUCCESS1,SUCCESS2,SUCCESS3,SUCCESS4,ASCENT1,ASCENT2,ASCENT3,ASCENT4,CLAIMED,DISPUTED,COUNTRIES,APPROACH,BCDATE,SMTDATE,SMTTIME,SMTDAYS,TOTDAYS,TERMDATE,TERMREASON,TERMREASON_FACTOR,TERMNOTE,HIGHPOINT,TRAVERSE,SKI,PARAPENTE,CAMPS,ROPE,TOTMEMBERS,SMTMEMBERS,MDEATHS,TOTHIRED,SMTHIRED,HDEATHS,NOHIRED,O2USED,O2NONE,O2CLIMB,O2DESCENT,O2SLEEP,O2MEDICAL,O2TAKEN,O2UNKWN,OTHERSMTS,CAMPSITES,ROUTEMEMO,ACCIDENTS,ACHIEVMENT,AGENCY,COMRTE,STDRTE,PRIMRTE,PRIMMEM,PRIMREF,PRIMID,CHKSUM
MANA22401,MANA,2022,4,Winter,1,Nepal,NE Face,NA,NA,NA,Spain,Alex Txikon,Seven Summit Treks (SST) Manaslu Expedition Winter 2022-2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Italy,By heli to lower BC,2022-12-23,2023-01-06,0930,14,15,2023-01-07,1,Success (main peak),NA,8163,FALSE,FALSE,FALSE,3,1700,4,1,0,6,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"LBC(23/12,3700m),BC(25/12,4850m),C1(26/12,5800m),C2(04/01,6250m),C3(05/01,6950m),TrueSmt(06/01)",47229,NA,NA,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2463413
META22301,META,2022,3,Autumn,1,Nepal,SW Ridge,NA,NA,NA,USA,Garrett Madison,Madison Mountaineering Ama Dablam Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Heli to BC from Ama Dablam BC,2022-11-09,2022-11-14,1430,5,6,2022-11-15,1,Success (main peak),NA,5608,FALSE,FALSE,FALSE,1,0,4,3,0,4,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(09/11,4400m),C1(14/11,4800m),Smt(14/11)",40572,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,AMAD22309,2463405
NGOF22301,NGOF,2022,3,Autumn,1,Nepal,SE Ridge,NA,NA,NA,Austria,Wolfgang Drexler,Austria-Nepal Nagoru Expedition 2022,TRUE,FALSE,FALSE,FALSE,2nd,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2022-10-25,1300,0,0,2022-10-29,1,Success (main peak),NA,6145,FALSE,FALSE,FALSE,0,40,2,2,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,ABC(5100m),Smt(25/10)",40390,NA,NA,Langtang Ri Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2463385
PANT22301,PANT,2022,3,Autumn,1,Nepal,NA,NA,NA,NA,Austria,Josef Einwaller,Dreamers Destination Treks 1st Ascent Panalotapa Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,China,NA,NA,NA,NA,0,0,NA,0,Unknown,NA,0,FALSE,FALSE,FALSE,0,0,2,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Dreamers Destination Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3552
PHNG22301,PHNG,2022,3,Autumn,1,Nepal,W Face of S Ridge,NA,NA,NA,Japan,Kisuke Goto,Japanese Alpine Club Himalaya Camp Phungi Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,NA,7,"Illness, AMS, exhaustion, or frostbite",Abandoned at 6510m due to AMS and frostbite of members,6150,FALSE,FALSE,FALSE,1,0,3,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1(5530m),xxx(6150m)",22586,NA,NA,Khangri Trek,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3552
POKR22301,POKR,2022,3,Autumn,1,Nepal,NA,NA,NA,NA,France,Alexandre Ulcakar,French Pokhar Khang Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,NA,0,Unknown,NA,0,FALSE,FALSE,FALSE,0,0,7,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Tribeni Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3597
PUMO22301,PUMO,2022,3,Autumn,1,Nepal,NA,NA,NA,NA,New Zealand,Stephen Hart,Expedition Base Pumori Exp 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, France",NA,NA,NA,NA,0,0,NA,0,Unknown,NA,0,FALSE,FALSE,FALSE,0,0,4,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Expedition Base,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3597
PUMO22302,PUMO,2022,3,Autumn,1,Nepal,SE Face,NA,NA,NA,France,Perrick Fine,French South Face Pumori Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Lukla->Namche->Gorakshep BC,2022-10-15,2022-11-01,NA,17,18,2022-11-02,7,"Illness, AMS, exhaustion, or frostbite",Abandoned at 5900m due to cerebral edema of Gonzalez,6300,FALSE,FALSE,FALSE,1,0,3,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(15/10,5140m),Biv1(01/11,5900m),xxx(01/11,6300m)",27019,NA,NA,Holiday Himalaya Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2463482
PUTH22301,PUTH,2022,3,Autumn,1,Nepal,NE Face,NA,NA,NA,Ireland,Jonathan Beswick,Irish Putha Hiunchuli Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,UK,NA,NA,NA,NA,0,0,NA,4,"Bad weather (storms, high winds)",Abandoned due to bad weather and deep snow,0,FALSE,FALSE,FALSE,0,0,3,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,13809,NA,NA,Satori Adventures,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3687
RIPI22301,RIPI,2022,3,Autumn,1,Nepal,NE Face,NA,NA,NA,USA,Ethan Berman,Canadian Khang Karpo Expedition 2022,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Netherlands,Namche->Tesi Laptsa,2022-11-03,2022-11-06,1200,3,6,2022-11-09,1,Success (main peak),NA,6647,FALSE,FALSE,FALSE,2,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(03/11,4900m),Biv1(04/11),Biv2(05/11,6300m),Smt(06/11)",5485,NA,NA,Climb High Himalaya,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2463577
SATO22301,SATO,2022,3,Autumn,1,Nepal,SE Ridge,NA,NA,NA,Italy,Stefano Ragazzo,Sat Peak Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,via Taplejung,2022-10-23,2022-10-31,1400,8,14,2022-11-06,2,"Success (subpeak, foresummit)",NA,6100,FALSE,FALSE,FALSE,1,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(23/10,4500m),ABC(24/10,5300m),C1(03/11,5800m),ForeSmt(31/10,6100m)",10739,NA,NA,Magical Nepal,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2463571
SHER22301,SHER,2022,3,Autumn,1,Nepal,NW Ridge of Shershon Lho-SW Ridge,NA,NA,NA,Italy,Guido Candolini,Ticino Shershon Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,USA,NA,NA,2022-11-06,NA,0,0,NA,10,"Route technically too difficult, lack of experience, strength, or motivation",Abandoned at 6112m due to dangerous route to main summit,6112,FALSE,FALSE,FALSE,1,0,5,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Summited Shershon Lho (6112m),"BC(5235m),C1(05/11,5920m),xxx(06/11,6112m)",32212,NA,NA,Ticino Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3687
SITA22301,SITA,2022,3,Autumn,1,Nepal,W Face of W Smt,NA,NA,NA,France,Boris Langenstein,Climbalaya Dhaulagiri II Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Dolpo->Dunai->Mukutgaon,2022-09-25,2022-10-02,NA,7,18,2022-10-13,4,"Bad weather (storms, high winds)",Abandoned at 6420m due to bad weather,6420,FALSE,TRUE,FALSE,5,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Attempted Dhaulagiri II (DHA2-223-01),"BC(25/09,4000m),C1(28/09,4600m),C2(29/09,5000m),Biv3(30/09,5700m),Biv4(01/10,5380m),xxx(02/10,6420m),Biv5(02/10,5380m)",12141,NA,NA,Climbalaya,FALSE,FALSE,FALSE,FALSE,TRUE,DHA222301,2463542
SITA22302,SITA,2022,3,Autumn,1,Nepal,NA,NA,NA,NA,Australia,Zacharakis Zaharias,Australian Sita Chuchura Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,NA,0,Unknown,NA,0,FALSE,FALSE,FALSE,0,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Sherpa Eco Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3687
TENS22301,TENS,2022,3,Autumn,1,Nepal,"W Face-SW Ridge (up), E Ridge (down)",NA,NA,NA,Slovenia,Matija Volontar,Matija Tengi Ragi Tau South Expedition 2022,TRUE,FALSE,FALSE,FALSE,3rd,NA,NA,NA,FALSE,FALSE,NA,"Jeep to Bupsa, trekked to Thengpo (4330m) via Namche and Thame",2022-10-10,2022-10-24,1500,14,19,2022-10-29,1,Success (main peak),NA,6141,FALSE,FALSE,FALSE,0,0,3,3,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(10/10,4330m),ABC(23/10,5300m),Smt(24/10)",9535,NA,NA,Dream Himalaya Adventures,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2463609
THAM22301,THAM,2022,3,Autumn,1,Nepal,SW Couloir-S Ridge,NA,NA,NA,Japan,Shinji Tamura,Active Mountain Thamserku Expedition 2022,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Lukla->Monjo->BC,2022-10-07,2022-10-23,NA,16,19,2022-10-26,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)",Abandoned at 6300m due to unstable snow situation and lack of fixed rope,6300,FALSE,FALSE,FALSE,2,0,2,0,0,4,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(07/10,4400m),C1(13/10,5200m),C2(22/10,6090m),xxx(23/10,6300m)",5516,NA,NA,Mountain Experience,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2463608
TKPO22301,TKPO,2022,3,Autumn,1,Nepal,NA,NA,NA,NA,Denmark,Soren Ledet,Soren & John's Big Adventure,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Australia,NA,NA,NA,NA,0,0,NA,0,Unknown,NA,0,FALSE,FALSE,FALSE,0,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,World Eco Expeditions,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3777
AMAD23101,AMAD,2023,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Canada,Glenn Edwards,Astrek Ama Dablam Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Czech Republic, Germany, Singapore, USA",NA,NA,2023-05-15,NA,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,0,0,13,2,0,9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(15/05),NA,NA,NA,Asian Trekking,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2464488
AMAD23102,AMAD,2023,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,USA,Benjamin Lieber,SummitCimb Ama Dablam Expedition 2023,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"India, Italy, Romania, UK/Switzerland",NA,2023-04-14,2023-04-28,NA,14,15,2023-04-29,4,"Bad weather (storms, high winds)",Abandoned due to bad conditions (daily snowfall),0,FALSE,FALSE,FALSE,2,0,6,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(14/04,4600m)),C1(5760m),C2(27/04,6000m),xxx",NA,NA,NA,Everest Parivar,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2464471
AMAD23103,AMAD,2023,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,France,Alexandre Andre Raymond,Fourteen Summits Ama Dablam Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Czech Republic, S Africa, Singapore, Slovakia, Vietnam",NA,NA,2023-04-15,1720,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,3,0,8,1,0,5,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2(~6000m),C3(~6300m),Smt(15-16,20/04)",216687,NA,NA,14 Summits,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2464458
AMAD23104,AMAD,2023,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Iran,Mirataollah Seyedhaghighi Hokmabad,Makalu Adventure Ama Dablam Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Bulgaria, Italy, Netherlands, S Korea, Thailand, UK, USA",NA,NA,2023-05-12,NA,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,0,0,10,2,0,7,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(12/05),NA,NA,NA,Makalu Adventure,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2464485
AMAD23105,AMAD,2023,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,India,Kanwal Kumar Mookhey,8K Ama Dablam Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Austria, Finland, Morocco, New Zealand, Norway, Russia, UK",NA,NA,2023-04-15,1720,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,12,5,0,12,6,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,Smt(15,27-28/04,17/05)",NA,NA,NA,8K Expeditions,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2464458
AMAD23106,AMAD,2023,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Canada,Thomas Comeau,Seven Summit Treks (SST) Ama Dablam Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"New Zealand, Russia, Slovakia, Switzerland, USA",NA,NA,2023-04-18,NA,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,0,0,13,3,0,6,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(18,28-29/04)",NA,NA,NA,Seven Summit Treks,TRUE,FALSE,FALSE,FALSE,FALSE,NA,4408
AMAD23107,AMAD,2023,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,India,Yash Khandelwal,Pioneer Ama Dablam Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Canada, France, Georgia, Germany, Japan, UK, USA",NA,NA,2023-04-28,NA,0,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,0,0,12,3,0,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(28/04,07/05)",216699,NA,NA,Pioneer Adventure,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2464471
AMAD23108,AMAD,2023,1,Spring,1,Nepal,SW Ridge,NA,NA,NA,Ecuador,Robert Jose Morales,Alpenglow Ama Dablam Rapid Ascent Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,USA,NA,2023-05-08,2023-05-12,NA,4,0,NA,1,Success (main peak),NA,6814,FALSE,FALSE,FALSE,2,0,5,2,0,3,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(08/05,4600m),C1,C2,Smt(12/05)",NA,NA,NA,Himalaya Vision,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2464485
ANN123101,ANN1,2023,1,Spring,1,Nepal,N Face,NA,NA,NA,Nepal,Mingma Gyalje Sherpa,Imagine Nepal Annapurna Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Canada, China, Japan, Macedonia, Romania, UK",Heli to BC,2023-03-22,2023-04-15,1115,24,25,2023-04-16,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,7,6,0,10,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(22/03,4200m),C1(25/03,5066m),C2(27/03,5500m),C3(13/04,6200m),C4(6700m),Smt(15/04)",216748,NA,NA,Imagine Nepal,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2464458
ANN123102,ANN1,2023,1,Spring,1,Nepal,N Face,NA,NA,NA,UK,Nirmal Purja,Elite Exped Annapurna Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Austria, France, Qatar, USA",NA,2023-03-07,2023-04-15,1200,39,41,2023-04-17,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,6,5,0,10,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(07/03,4200m),C1(10/03,5000m),C2(12/03,5400m),C3(13/04,6500m),C4(6700m),Smt(15/04)",216770,NA,NA,Elite Exped (Imagine Nepal pmt),FALSE,TRUE,FALSE,FALSE,FALSE,NA,2464458
ANN123103,ANN1,2023,1,Spring,1,Nepal,N Face,NW Face (Bielecki & Hatala),NA,NA,Pakistan,Shehroze Kashif,Seven Summit Treks (SST) Annapurna Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Brazil, Bulgaria, Georgia, Germany, India, Iran, Ireland, Nepal, Norway, Russia, Serbia, Singapore, Switzerland",NA,NA,2023-04-15,1135,0,0,NA,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,21,12,1,30,13,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"BC(4200m),C1(5050m),C2(5700m),C3(6400m),C4(6700m),Smt(15-17/04)",216794,NA,NA,Seven Summit Treks,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2464458
ANN123104,ANN1,2023,1,Spring,1,Nepal,NW Face (to 6200m),N Face (to 6000m),NA,NA,Poland,Adam Bielecki,Polish Annapurna NW Face Expedition 2023,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Heli to BC,2023-04-04,2023-04-18,NA,14,24,2023-04-28,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)",Abandoned due to dangerous conditions,6200,FALSE,FALSE,FALSE,1,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(04/04,4200m),IC(10/04,4532m),ABC(11/04,5200m),Biv(18/04,6200m),xxx",216917,NA,NA,Seven Summit Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464461
ANN123105,ANN1,2023,1,Spring,1,Nepal,N Face,NA,NA,NA,Poland,"Bartek Ziemski, Oswald Pereira",Polish Ski Annapurna 1 & Dhaulagiri 1 Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,By Dana trekking,2023-04-05,2023-04-17,0700,12,13,2023-04-18,1,Success (main peak),NA,8091,FALSE,TRUE,FALSE,4,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(05/04,4200m),C1(06/04,5066m),C2(07/04,5540m),C3(15/04,6330m),C4(16/04,6700m),Smt(17/04)",216970,NA,NA,Seven Summit Treks,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2464460
ANN123106,ANN1,2023,1,Spring,1,Nepal,N Face,NA,NA,NA,Japan,Kyoko Iwata,Glacier Pioneer Annapurna I Expedition 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"France, India, USA",NA,NA,2023-04-16,0920,0,0,NA,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,8,6,0,15,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(4200m),C1(5100m),C2(5500m),C3(6300m),C4(6700m),Smt(16-17/04)",217013,NA,NA,Grand Himalaya Treks (with Pioneer Adv),FALSE,TRUE,FALSE,FALSE,FALSE,NA,2464459
ANN123107,ANN1,2023,1,Spring,1,Nepal,N Face,NA,NA,NA,Nepal,Bhim Bahadir Bhujel,Nepali Army Cleaning & Climbing Expedition 2023 Annapurna I,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2023-04-17,0900,0,0,NA,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,10,4,0,6,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,C3,C4,Smt(17/04)",NA,NA,NA,Peak Promotion,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2464460
ANN123108,ANN1,2023,1,Spring,1,Nepal,NE Face,NA,NA,NA,Norway,Kristin Harila,Seven Summit Treks (SST) Annapurna Expedition 2023 (Kristin Harila),TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2023-06-05,NA,0,0,NA,1,Success (main peak),NA,8091,FALSE,FALSE,FALSE,4,0,1,1,0,7,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,C3,C4,Smt(05/06)",217031,NA,NA,Seven Summit Treks,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2464509
BARU23101,BARU,2023,1,Spring,1,Nepal,SE Ridge,NA,NA,NA,Nepal,Surendra Khatri,Seven Summit Treks (SST) Baruntse Expedition 2023,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Germany, Israel, Malaysia, Peru, Switzerland, USA",Lukla->Zatral La->Khare->BC,2023-04-19,2023-05-03,NA,14,17,2023-05-06,4,"Bad weather (storms, high winds)",Abandoned at 6400m due to bad weather,6400,FALSE,FALSE,FALSE,2,250,9,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(19/04,5400m),C1(28/04,6100m),C2(03/05,6400m),xxx",217066,NA,NA,Seven Summit Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464476
BHRI23101,BHRI,2023,1,Spring,1,Nepal,NW side,NA,NA,NA,Switzerland,Erwin Jacomet,Bhrikuti Peak Climbing Spring 2023,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2023-05-30,0700,0,0,NA,1,Success (main peak),NA,6476,FALSE,TRUE,FALSE,0,0,3,3,0,2,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(30/05),NA,NA,NA,South Col Adventures,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464503
BHRI23201,BHRI,2023,2,Summer,1,Nepal,NE Ridge,NA,NA,NA,USA,Kristoffer Erickson,Damador Kunda Expedition 2023,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,Tsrang->Yara->Ghuma Tanti->Batsyak camp->Damodar Khunda->BC,2023-08-16,NA,NA,0,1,2023-08-17,12,Did not attempt climb,Abandoned when discovered dead body at BC,0,TRUE,FALSE,FALSE,0,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Summited Gaugiri on 14 Oct,"BC(16/08,5250m),xxx",NA,NA,NA,Shangri-La Nepal Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4453
CHND23101,CHND,2023,1,Spring,1,Nepal,SE Ridge,NA,NA,NA,USA,Matthew Powell,Firante Changwatang and Chandi Himal Expedition 2023,TRUE,FALSE,FALSE,FALSE,1st official,NA,NA,NA,FALSE,FALSE,Spain,Simikot to Chuwa Khola to Ning Khola to BC,2023-05-14,2023-05-19,0945,5,7,2023-05-21,1,Success (main peak),NA,6142,FALSE,FALSE,FALSE,1,0,3,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Held permit for Changwatang, but did not attempt","BC(14/05,4800m),ABC(16/05,5365m),C1(18/05,5740m),Smt(19/05)",217091,NA,NA,Firante Treks,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2464492
CHOY23101,CHOY,2023,1,Spring,2,China,NW side,NA,NA,NA,Norway,Kristin Harila,Seven Summit Treks (SST) Cho Oyu Expedition,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Mexico,From Shishapangma,2023-04-30,2023-05-03,1219,3,14,2023-05-14,1,Success (main peak),NA,8188,FALSE,FALSE,FALSE,2,0,3,2,0,6,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"ABC(30/04,5700m),C1(02/05,6400m),C2(12/05,7130m),Smt(03,13/05)",217133,NA,NA,"Seven Summit Treks, Climbalaya",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2464476
