lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.57081604,-76.63861084,Baltimore County,CORBETT ROAD,1922,Fair,700,NA,06,15,County Highway Agency,County Highway Agency,700 vehicles
39.55333328,-76.59500122,Baltimore County,CORBETT ROAD,1922,Fair,400,NA,12,15,County Highway Agency,County Highway Agency,400 vehicles
39.5633316,-76.69166565,Baltimore County,COLD BOTTOM ROAD,1920,Good,400,NA,12,15,County Highway Agency,County Highway Agency,400 vehicles
39.5633316,-76.5533371,Baltimore County,HUTCHINS MILL ROAD,1920,Fair,100,NA,12,15,County Highway Agency,County Highway Agency,100 vehicles
39.5222168,-76.54140472,Baltimore County,MANOR ROAD,1962,Fair,700,NA,01,16,County Highway Agency,County Highway Agency,700 vehicles
39.48611069,-76.54444122,Baltimore County,DANCE MILL ROAD,1920,Fair,1000,NA,05,16,County Highway Agency,County Highway Agency,1000 vehicles
39.44333267,-76.78166962,Baltimore County,OWINGS MILLS BLVD.,2003,Good,10900,NA,01,16,County Highway Agency,County Highway Agency,10900 vehicles
39.44372559,-76.78029633,Baltimore County,GWYNNBROOK AVENUE,1920,Poor,5000,792,09,16,County Highway Agency,County Highway Agency,5000 vehicles
39.40290451,-76.6337738,Baltimore County,BOYCE AVENUE,1920,Fair,1060,NA,10,15,County Highway Agency,County Highway Agency,1060 vehicles
39.37363434,-76.79113007,Baltimore County,MCDONOGH ROAD,1993,Good,4300,NA,10,15,County Highway Agency,County Highway Agency,4300 vehicles
39.3678093,-76.87110138,Baltimore County,MARRIOTTSVILLE ROA,1984,Fair,3750,NA,05,15,County Highway Agency,County Highway Agency,3750 vehicles
39.25001526,-76.69264221,Baltimore County,LINDEN AVENUE,1982,Fair,4500,NA,08,15,County Highway Agency,County Highway Agency,4500 vehicles
39.42444611,-76.52777863,Baltimore County,CUB HILL ROAD,1920,Fair,6900,NA,05,15,County Highway Agency,County Highway Agency,6900 vehicles
39.46111298,-76.4888916,Baltimore County,GLEN ARM RD,1987,Fair,9900,990,05,15,County Highway Agency,County Highway Agency,9900 vehicles
39.42743683,-76.41117859,Baltimore County,MOUNT VISTA ROAD,1984,Good,1750,NA,05,15,County Highway Agency,County Highway Agency,1750 vehicles
39.43296051,-76.4256897,Baltimore County,MOUNT VISTA ROAD,1998,Good,900,NA,10,15,County Highway Agency,County Highway Agency,900 vehicles
39.45666504,-76.4466629,Baltimore County,MOUNT VISTA ROAD,2008,Good,1000,NA,09,15,County Highway Agency,County Highway Agency,1000 vehicles
39.40000153,-76.48000336,Baltimore County,INDIA AVENUE,1978,Fair,100,NA,06,15,County Highway Agency,County Highway Agency,100 vehicles
39.36388779,-76.78610992,Baltimore County,OLD COURT ROAD,1972,Poor,8650,1044,06,15,County Highway Agency,County Highway Agency,8650 vehicles
39.37166595,-76.78666687,Baltimore County,BRENBROOK DRIVE,1982,Fair,11200,NA,06,15,County Highway Agency,County Highway Agency,11200 vehicles
39.5798378,-76.63514709,Baltimore County,PINEY HILL ROAD,2003,Good,200,NA,05,15,County Highway Agency,County Highway Agency,200 vehicles
39.36833191,-76.51833344,Baltimore County,DOUBLE ROCK ACCESS,1950,Fair,300,538,06,15,County Highway Agency,County Highway Agency,300 vehicles
39.31074905,-76.49597931,Baltimore County,SEVERN AVENUE,1979,Fair,1500,1493,09,15,County Highway Agency,County Highway Agency,1500 vehicles
39.36385727,-76.36697388,Baltimore County,EBENEZER ROAD,1982,Fair,7010,NA,10,15,County Highway Agency,County Highway Agency,7010 vehicles
39.39500046,-76.64666748,Baltimore County,LHIRONDELLE CLUB,1992,Fair,100,NA,09,15,County Highway Agency,County Highway Agency,100 vehicles
39.37053299,-76.74324799,Baltimore County,OLD COURT ROAD,1961,Poor,22500,1347,01,16,County Highway Agency,County Highway Agency,22500 vehicles
39.49166489,-76.75333405,Baltimore County,TUFTON AVENUE,1920,Poor,8700,825,01,16,County Highway Agency,County Highway Agency,8700 vehicles
39.48168945,-76.64691925,Baltimore County,COCKEYSVILLE ROAD,1949,Fair,5100,NA,12,15,County Highway Agency,County Highway Agency,5100 vehicles
39.34896851,-76.52212524,Baltimore County,RASPE AVENUE,1948,Fair,400,924,07,15,County Highway Agency,County Highway Agency,400 vehicles
39.375,-76.41666412,Baltimore County,EBENEZER RD,2009,Good,9700,NA,03,16,County Highway Agency,County Highway Agency,9700 vehicles
39.4446907,-76.81795502,Baltimore County,FRANKLIN BOULEVARD,1974,Good,20695,NA,04,15,County Highway Agency,County Highway Agency,20695 vehicles
39.71281815,-76.66706848,Baltimore County,HEATHCOTE ROAD,1974,Good,100,NA,05,15,County Highway Agency,County Highway Agency,100 vehicles
39.38999939,-76.55666351,Baltimore County,WILDWOOD AVENUE,1960,Poor,200,858,07,16,County Highway Agency,County Highway Agency,200 vehicles
39.44722366,-76.6166687,Baltimore County,CINDER ROAD,1959,Fair,600,NA,08,15,County Highway Agency,County Highway Agency,600 vehicles
39.41500092,-76.60666656,Baltimore County,TENBURY ROAD,1955,Fair,500,NA,09,15,County Highway Agency,County Highway Agency,500 vehicles
39.41666794,-76.6138916,Baltimore County,RIDGEFIELD ROAD,1955,Fair,700,NA,07,15,County Highway Agency,County Highway Agency,700 vehicles
39.43055725,-76.60832977,Baltimore County,SEMINARY AVENUE,1953,Fair,8500,NA,05,15,County Highway Agency,County Highway Agency,8500 vehicles
39.43659592,-76.73444366,Baltimore County,CAVES ROAD,1910,Fair,2300,1122,12,15,County Highway Agency,County Highway Agency,2300 vehicles
39.47093201,-76.54412842,Baltimore County,DULANEY VALLEY ROA,1952,Fair,5700,NA,09,15,County Highway Agency,County Highway Agency,5700 vehicles
39.2417984,-76.69529724,Baltimore County,ELM ROAD,1953,Fair,2549,NA,08,15,County Highway Agency,County Highway Agency,2549 vehicles
39.38888931,-76.55278015,Baltimore County,BIRMINGHAM AVENUE,1954,Fair,500,NA,05,15,County Highway Agency,County Highway Agency,500 vehicles
39.35833359,-76.75,Baltimore County,RIPPLE ROAD,1954,Fair,300,NA,06,15,County Highway Agency,County Highway Agency,300 vehicles
39.23657608,-76.66381073,Baltimore County,RESEARCH AVENUE,1955,Fair,200,NA,07,15,County Highway Agency,County Highway Agency,200 vehicles
39.2384491,-76.69494629,Baltimore County,FRANCIS AVE,1955,Fair,7400,NA,07,15,County Highway Agency,County Highway Agency,7400 vehicles
39.31439209,-76.7297821,Baltimore County,GWYNN OAK AVE,1956,Fair,11300,NA,10,15,County Highway Agency,County Highway Agency,11300 vehicles
39.34727478,-76.73737335,Baltimore County,SUSSEX ROAD,1969,Fair,400,NA,11,15,County Highway Agency,County Highway Agency,400 vehicles
39.54765701,-76.66342926,Baltimore County,BELFAST ROAD,1953,Fair,2900,NA,12,15,County Highway Agency,County Highway Agency,2900 vehicles
39.31666565,-76.7361145,Baltimore County,GWYNN OAK AVENUE,1956,Fair,8000,NA,11,15,County Highway Agency,County Highway Agency,8000 vehicles
39.34999847,-76.71833038,Baltimore County,SOUTHERN CROSS DR,1955,Fair,3500,NA,07,15,County Highway Agency,County Highway Agency,3500 vehicles
39.28332901,-76.50604248,Baltimore County,MERRITT BOULEVARD,1958,Fair,40000,NA,08,15,County Highway Agency,County Highway Agency,40000 vehicles
39.24734116,-76.69907379,Baltimore County,SULPHUR SPRING ROA,1959,Fair,7300,NA,09,15,County Highway Agency,County Highway Agency,7300 vehicles
39.45833206,-76.6388855,Baltimore County,PADONIA ROAD,1961,Good,35000,NA,05,15,County Highway Agency,County Highway Agency,35000 vehicles
39.38887405,-76.5555954,Baltimore County,PUTTY HILL AVE,1961,Fair,16400,NA,12,15,County Highway Agency,County Highway Agency,16400 vehicles
39.64871597,-76.67230988,Baltimore County,DAIRY ROAD,1963,Good,300,NA,05,15,County Highway Agency,County Highway Agency,300 vehicles
39.39629745,-76.62438965,Baltimore County,TOWSONTOWN BLVD,1964,Fair,26000,NA,08,15,County Highway Agency,County Highway Agency,26000 vehicles
39.38611221,-76.68611145,Baltimore County,GREENSPRING AVENUE,1965,Good,2035,NA,09,15,County Highway Agency,County Highway Agency,2035 vehicles
39.37812042,-76.57646179,Baltimore County,DEANWOOD ROAD,1966,Fair,7400,22,10,15,County Highway Agency,County Highway Agency,7400 vehicles
39.38385391,-76.81677246,Baltimore County,TIVERTON ROAD,1966,Good,5800,NA,10,15,County Highway Agency,County Highway Agency,5800 vehicles
39.37939072,-76.5541153,Baltimore County,TAYLOR AVENUE,1969,Fair,20000,NA,10,15,County Highway Agency,County Highway Agency,20000 vehicles
39.37976074,-76.55269623,Baltimore County,WENDOVER AVENUE,1968,Good,400,NA,10,15,County Highway Agency,County Highway Agency,400 vehicles
39.38000107,-76.5533371,Baltimore County,SHEPHERD AVENUE,1969,Fair,400,NA,07,15,County Highway Agency,County Highway Agency,400 vehicles
39.40499878,-76.56666565,Baltimore County,COWPENS AVE,1968,Fair,3600,NA,12,15,County Highway Agency,County Highway Agency,3600 vehicles
39.40535355,-76.85871124,Baltimore County,WARDS CHAPEL ROAD,1969,Good,5500,NA,06,15,County Highway Agency,County Highway Agency,5500 vehicles
39.4394455,-76.60566711,Baltimore County,POT SPRING ROAD,1973,Fair,10600,NA,09,15,County Highway Agency,County Highway Agency,10600 vehicles
39.31666565,-76.79166412,Baltimore County,DOGWOOD ROAD,1920,Poor,3800,605,07,15,County Highway Agency,County Highway Agency,3800 vehicles
39.2481842,-76.69326019,Baltimore County,SULPHUR SPRING RD,1962,Fair,19000,NA,09,15,County Highway Agency,County Highway Agency,19000 vehicles
39.39500046,-76.61499786,Baltimore County,OSLER DRIVE,1964,Good,2300,NA,07,15,County Highway Agency,County Highway Agency,2300 vehicles
39.42499924,-76.6111145,Baltimore County,CHARMUTH ROAD,1959,Fair,7500,NA,05,15,County Highway Agency,County Highway Agency,7500 vehicles
39.34172058,-76.51475525,Baltimore County,HAZELWOOD AVENUE,1959,Fair,11000,NA,08,15,County Highway Agency,County Highway Agency,11000 vehicles
39.29666519,-76.74333191,Baltimore County,BLACK FRIARS ROAD,1960,Fair,400,NA,06,15,County Highway Agency,County Highway Agency,400 vehicles
39.38499832,-76.52333069,Baltimore County,AVONDALE ROAD,1971,Fair,4400,NA,07,15,County Highway Agency,County Highway Agency,4400 vehicles
39.3777771,-76.58611298,Baltimore County,REGESTER AVENUE,1965,Fair,4000,NA,12,16,County Highway Agency,County Highway Agency,4000 vehicles
39.31944275,-76.7416687,Baltimore County,WOODLAWN DRIVE,1960,Fair,18500,NA,06,15,County Highway Agency,County Highway Agency,18500 vehicles
39.37666702,-76.80666351,Baltimore County,TULSMERE ROAD,1969,Fair,8700,NA,07,16,County Highway Agency,County Highway Agency,8700 vehicles
39.31666565,-76.75666809,Baltimore County,ROLLING ROAD,1961,Poor,34200,972,06,16,County Highway Agency,County Highway Agency,34200 vehicles
39.37933731,-76.79693604,Baltimore County,OFFUTT ROAD,1968,Fair,5100,NA,05,15,County Highway Agency,County Highway Agency,5100 vehicles
39.38833237,-76.55500031,Baltimore County,CLEARWOOD ROAD,1963,Fair,100,NA,07,16,County Highway Agency,County Highway Agency,100 vehicles
39.35898209,-76.50738525,Baltimore County,LILLIAN HOLT DRIVE,1965,Fair,19000,NA,08,15,County Highway Agency,County Highway Agency,19000 vehicles
39.32833481,-76.74666595,Baltimore County,RUTHERFORD ROAD,1968,Fair,4000,NA,09,15,County Highway Agency,County Highway Agency,4000 vehicles
39.32389069,-76.72528076,Baltimore County,WOODLAWN DRIVE,1963,Fair,15000,NA,06,15,County Highway Agency,County Highway Agency,15000 vehicles
39.37042618,-76.50797272,Baltimore County,FITCH AVENUE,1979,Fair,6900,NA,07,15,County Highway Agency,County Highway Agency,6900 vehicles
39.40166855,-76.51333618,Baltimore County,HOMELAND AVENUE,1978,Good,600,891,06,15,County Highway Agency,County Highway Agency,600 vehicles
39.40166855,-76.51333618,Baltimore County,SUMMIT AVENUE,1978,Good,500,NA,06,15,County Highway Agency,County Highway Agency,500 vehicles
39.32666779,-76.71333313,Baltimore County,GWYNNDALE AVENUE,1956,Fair,7700,NA,07,16,County Highway Agency,County Highway Agency,7700 vehicles
39.33521652,-76.51290894,Baltimore County,WEYBURN ROAD,1963,Fair,4000,NA,08,15,County Highway Agency,County Highway Agency,4000 vehicles
39.36166763,-76.76166534,Baltimore County,ROLLING ROAD,1982,Fair,9000,NA,09,15,County Highway Agency,County Highway Agency,9000 vehicles
39.33134079,-76.47364807,Baltimore County,ROSSVILLE BOULEVAR,1970,Fair,20000,NA,09,15,County Highway Agency,County Highway Agency,20000 vehicles
39.44367218,-76.80693817,Baltimore County,HAMMERSHIRE ROAD,1984,Fair,5500,NA,04,15,County Highway Agency,County Highway Agency,5500 vehicles
39.40166855,-76.64833069,Baltimore County,RUXTON ROAD,1959,Fair,9400,NA,12,15,County Highway Agency,County Highway Agency,9400 vehicles
39.33045578,-76.47019958,Baltimore County,OREMS ROAD,1970,Fair,4200,NA,06,15,County Highway Agency,County Highway Agency,4200 vehicles
39.53833389,-76.54833221,Baltimore County,MANOR ROAD,1985,Fair,1700,NA,12,15,County Highway Agency,County Highway Agency,1700 vehicles
39.3851738,-76.46865082,Baltimore County,BEACONSFIELD DRIVE,1975,Fair,4800,NA,08,15,County Highway Agency,County Highway Agency,4800 vehicles
39.32666779,-76.4466629,Baltimore County,OREMS ROAD,1980,Fair,3800,NA,07,15,County Highway Agency,County Highway Agency,3800 vehicles
39.65374374,-76.80862427,Baltimore County,FALLS ROAD,1991,Fair,1400,NA,05,15,County Highway Agency,County Highway Agency,1400 vehicles
39.63579941,-76.81599426,Baltimore County,UPPER BECKLEYSVILL,1930,Fair,500,34,05,15,County Highway Agency,County Highway Agency,500 vehicles
39.67333221,-76.67500305,Baltimore County,BENTLEY ROAD,1988,Fair,460,2,08,15,County Highway Agency,County Highway Agency,460 vehicles
39.54801941,-76.68039703,Baltimore County,BELFAST ROAD,1920,Fair,2600,NA,08,15,County Highway Agency,County Highway Agency,2600 vehicles
39.55166626,-76.80500031,Baltimore County,MOUNT ZION ROAD,2007,Good,200,0,12,15,County Highway Agency,County Highway Agency,200 vehicles
39.51499939,-76.50499725,Baltimore County,GREENE ROAD,1920,Fair,300,NA,12,15,County Highway Agency,County Highway Agency,300 vehicles
39.44278717,-76.80176544,Baltimore County,HIGH FALCON ROAD,1967,Fair,8814,NA,04,15,County Highway Agency,County Highway Agency,8814 vehicles
39.24000168,-76.69166565,Baltimore County,TOM DAY BOULEVARD,1960,Fair,1600,NA,07,15,County Highway Agency,County Highway Agency,1600 vehicles
39.46666718,-76.60333252,Baltimore County,PADONIA ROAD,1975,Fair,2397,NA,08,15,County Highway Agency,County Highway Agency,2397 vehicles
39.30289459,-76.7660141,Baltimore County,JOHNNYCAKE ROAD,1975,Fair,1900,NA,10,15,County Highway Agency,County Highway Agency,1900 vehicles
39.38499832,-76.58000183,Baltimore County,COLBURY ROAD,1968,Fair,6700,NA,07,15,County Highway Agency,County Highway Agency,6700 vehicles
39.54166794,-76.61833191,Baltimore County,SPARKS ROAD,1990,Fair,3000,NA,08,15,County Highway Agency,County Highway Agency,3000 vehicles
39.48500061,-76.65666962,Baltimore County,MCCORMICK ROAD,1966,Good,20000,NA,08,15,County Highway Agency,County Highway Agency,20000 vehicles
39.48833466,-76.66000366,Baltimore County,GILROY ROAD,1966,Good,4500,NA,01,16,County Highway Agency,County Highway Agency,4500 vehicles
39.2733345,-76.75333405,Baltimore County,DUTTON AVENUE,1979,Fair,2900,NA,01,16,County Highway Agency,County Highway Agency,2900 vehicles
39.45500183,-76.60333252,Baltimore County,POT SPRING ROAD,1980,Good,9940,NA,07,15,County Highway Agency,County Highway Agency,9940 vehicles
39.34166718,-76.4861145,Baltimore County,KELSO DRIVE,1988,Fair,4500,NA,05,15,County Highway Agency,County Highway Agency,4500 vehicles
39.63763428,-76.78089905,Baltimore County,GUNPOWDER ROAD,1920,Fair,700,NA,05,15,County Highway Agency,County Highway Agency,700 vehicles
39.40333176,-76.78500366,Baltimore County,RED RUN BLVD,1985,Good,15900,NA,12,15,County Highway Agency,County Highway Agency,15900 vehicles
39.38666534,-76.46833038,Baltimore County,SILVER SPRING ROAD,1991,Good,7700,NA,08,15,County Highway Agency,County Highway Agency,7700 vehicles
39.36270905,-76.72185516,Baltimore County,MILFORD MILL ROAD,1984,Good,11930,NA,09,15,County Highway Agency,County Highway Agency,11930 vehicles
39.36333466,-76.3666687,Baltimore County,EBENEZER ROAD,1982,Fair,10200,NA,09,15,County Highway Agency,County Highway Agency,10200 vehicles
39.41833496,-76.77833557,Baltimore County,OWINGS MILLS BLVD,1986,Fair,10900,NA,11,15,County Highway Agency,County Highway Agency,10900 vehicles
39.48611069,-76.68055725,Baltimore County,JEROME JAY DRIVE,1988,Fair,700,NA,05,15,County Highway Agency,County Highway Agency,700 vehicles
39.69223404,-76.72045135,Baltimore County,KEENEY MILL ROAD,2005,Good,200,NA,10,15,County Highway Agency,County Highway Agency,200 vehicles
39.47166824,-76.63833618,Baltimore County,SCOTT ADAM ROAD,1965,Fair,2200,NA,12,15,County Highway Agency,County Highway Agency,2200 vehicles
39.40499878,-76.77999878,Baltimore County,PAINTERS MILL ROAD,1984,Fair,44000,NA,06,15,County Highway Agency,County Highway Agency,44000 vehicles
39.35666656,-76.72166443,Baltimore County,CEDAR AVENUE,1984,Good,500,NA,08,15,County Highway Agency,County Highway Agency,500 vehicles
39.6462059,-76.66292572,Baltimore County,DAIRY ROAD,1920,Good,575,NA,06,15,County Highway Agency,County Highway Agency,575 vehicles
39.40499878,-76.79666901,Baltimore County,RAMP X,1986,Fair,8200,NA,11,15,County Highway Agency,County Highway Agency,8200 vehicles
39.42333221,-76.77833557,Baltimore County,OWINGS MILLS BLVD,1989,Good,10900,NA,08,15,County Highway Agency,County Highway Agency,10900 vehicles
39.43166733,-76.77999878,Baltimore County,OWINGS MILLS BLVD,1989,Fair,10900,NA,08,15,County Highway Agency,County Highway Agency,10900 vehicles
39.40166855,-76.79499817,Baltimore County,OWINGS MILLS BLVD,1990,Good,40600,1940,11,15,County Highway Agency,County Highway Agency,40600 vehicles
39.45331573,-76.38882446,Baltimore County,JERICHO ROAD,1991,Fair,500,NA,09,15,County Highway Agency,County Highway Agency,500 vehicles
39.34500122,-76.51499939,Baltimore County,TWILIGHT COURT,1990,Fair,500,NA,07,15,County Highway Agency,County Highway Agency,500 vehicles
39.25,-76.72833252,Baltimore County,COLLEGIATE DRIVE,1991,Fair,500,NA,08,15,County Highway Agency,County Highway Agency,500 vehicles
39.51494598,-76.6366272,Baltimore County,PHOENIX ROAD,2002,Good,1200,NA,11,15,County Highway Agency,County Highway Agency,1200 vehicles
39.31000137,-76.45333099,Baltimore County,EAST HOMBERG AVENU,1975,Fair,3400,NA,08,15,County Highway Agency,County Highway Agency,3400 vehicles
