team_code,season,position_type,player_id,headshot,first_name,last_name,sweater_number,position_code,shoots_catches,height_in_inches,weight_in_pounds,height_in_centimeters,weight_in_kilograms,birth_date,birth_city,birth_country,birth_state_province
ARI,20182019,forwards,8477951,https://assets.nhle.com/mugs/nhl/20182019/ARI/8477951.png,Nick,Schmaltz,8,C,R,72,181,183,82,1996-02-23,Madison,USA,Wisconsin
ARI,20182019,forwards,8474613,https://assets.nhle.com/mugs/nhl/20182019/ARI/8474613.png,Derek,Stepan,21,C,R,71,196,180,89,1990-06-18,Hastings,USA,Minnesota
ARI,20182019,forwards,8478440,https://assets.nhle.com/mugs/nhl/20182019/ARI/8478440.png,Dylan,Strome,20,C,L,75,200,191,91,1997-03-07,Mississauga,CAN,Ontario
ARI,20182019,forwards,8475738,https://assets.nhle.com/mugs/nhl/20182019/ARI/8475738.png,Jordan,Weal,10,C,R,69,181,175,82,1992-04-15,North Vancouver,CAN,British Columbia
ARI,20182019,defensemen,8478476,https://assets.nhle.com/mugs/nhl/20182019/ARI/8478476.png,Kyle,Capobianco,75,D,L,74,201,188,91,1997-08-13,Mississauga,CAN,Ontario
ARI,20182019,defensemen,8479345,https://assets.nhle.com/mugs/nhl/20182019/ARI/8479345.png,Jakob,Chychrun,6,D,L,74,220,188,100,1998-03-31,Boca Raton,USA,Florida
ARI,20182019,defensemen,8475246,https://assets.nhle.com/mugs/nhl/20182019/ARI/8475246.png,Kevin,Connauton,44,D,L,74,205,188,93,1990-02-23,Edmonton,CAN,Alberta
ARI,20182019,defensemen,8474218,https://assets.nhle.com/mugs/nhl/20182019/ARI/8474218.png,Jason,Demers,55,D,R,73,195,185,88,1988-06-09,Dorval,CAN,Quebec
ARI,20182019,defensemen,8475171,https://assets.nhle.com/mugs/nhl/20182019/ARI/8475171.png,Oliver,Ekman-Larsson,23,D,L,74,200,188,91,1991-07-17,Karlskrona,SWE,NA
ARI,20182019,defensemen,8471274,https://assets.nhle.com/mugs/nhl/20182019/ARI/8471274.png,Alex,Goligoski,33,D,L,71,173,180,78,1985-07-30,Grand Rapids,USA,Minnesota
ARI,20182019,defensemen,8471769,https://assets.nhle.com/mugs/nhl/20182019/ARI/8471769.png,Niklas,Hjalmarsson,4,D,L,75,197,191,89,1987-06-06,Eksjo,SWE,NA
ARI,20182019,defensemen,8480950,https://assets.nhle.com/mugs/nhl/20182019/ARI/8480950.png,Ilya,Lyubushkin,46,D,R,74,200,188,91,1994-04-06,Moscow,RUS,NA
ARI,20182019,defensemen,8477541,https://assets.nhle.com/mugs/nhl/20182019/ARI/8477541.png,Dakota,Mermis,43,D,L,72,195,183,88,1994-01-05,Alton,USA,Illinois
ARI,20182019,defensemen,8477851,https://assets.nhle.com/mugs/nhl/20182019/ARI/8477851.png,Jordan,Oesterle,82,D,L,72,187,183,85,1992-06-25,Dearborn Heights,USA,Michigan
ARI,20182019,goalies,8478499,https://assets.nhle.com/mugs/nhl/20182019/ARI/8478499.png,Adin,Hill,31,G,L,76,215,193,98,1996-05-11,Comox,CAN,British Columbia
ARI,20182019,goalies,8475311,https://assets.nhle.com/mugs/nhl/20182019/ARI/8475311.png,Darcy,Kuemper,35,G,L,77,215,196,98,1990-05-05,Saskatoon,CAN,Saskatchewan
ARI,20182019,goalies,8480112,https://assets.nhle.com/mugs/nhl/20182019/ARI/8480112.png,Hunter,Miska,1,G,L,73,175,185,79,1995-07-07,North Branch,USA,Minnesota
ARI,20182019,goalies,8475717,https://assets.nhle.com/mugs/nhl/20182019/ARI/8475717.png,Calvin,Pickard,30,G,L,73,210,185,95,1992-04-15,Moncton,CAN,New Brunswick
ARI,20182019,goalies,8477293,https://assets.nhle.com/mugs/nhl/20182019/ARI/8477293.png,Antti,Raanta,32,G,L,72,195,183,88,1989-05-12,Rauma,FIN,NA
ARI,20192020,forwards,8475808,https://assets.nhle.com/mugs/nhl/20192020/ARI/8475808.png,Michael,Chaput,26,C,L,74,199,188,90,1992-04-09,Ile Bizard,CAN,Quebec
ARI,20192020,forwards,8478474,https://assets.nhle.com/mugs/nhl/20192020/ARI/8478474.png,Lawson,Crouse,67,L,L,76,215,193,98,1997-06-23,Mt. Brydges,CAN,Ontario
ARI,20192020,forwards,8477989,https://assets.nhle.com/mugs/nhl/20192020/ARI/8477989.png,Christian,Dvorak,18,C,L,73,193,185,88,1996-02-02,Palos,USA,Illinois
ARI,20192020,forwards,8478432,https://assets.nhle.com/mugs/nhl/20192020/ARI/8478432.png,Christian,Fischer,36,R,R,74,212,188,96,1997-04-15,Chicago,USA,Illinois
ARI,20192020,forwards,8478856,https://assets.nhle.com/mugs/nhl/20192020/ARI/8478856.png,Conor,Garland,83,R,R,70,165,178,75,1996-03-11,Scituate,USA,Massachusetts
ARI,20192020,forwards,8473546,https://assets.nhle.com/mugs/nhl/20192020/ARI/8473546.png,Michael,Grabner,40,L,L,73,188,185,85,1987-10-05,Villach,AUT,NA
ARI,20192020,forwards,8475791,https://assets.nhle.com/mugs/nhl/20192020/ARI/8475791.png,Taylor,Hall,91,L,L,73,210,185,95,1991-11-14,Calgary,CAN,Alberta
ARI,20192020,forwards,8480849,https://assets.nhle.com/mugs/nhl/20192020/ARI/8480849.png,Barrett,Hayton,29,C,L,73,207,185,94,2000-06-09,Peterborough,CAN,Ontario
ARI,20192020,forwards,8476994,https://assets.nhle.com/mugs/nhl/20192020/ARI/8476994.png,Vinnie,Hinostroza,13,R,R,70,183,178,83,1994-04-03,Chicago,USA,Illinois
ARI,20192020,forwards,8479343,https://assets.nhle.com/mugs/nhl/20192020/ARI/8479343.png,Clayton,Keller,9,R,L,70,178,178,81,1998-07-29,Chesterfield,USA,Missouri
ARI,20192020,forwards,8473548,https://assets.nhle.com/mugs/nhl/20192020/ARI/8473548.png,Phil,Kessel,81,R,R,71,208,180,94,1987-10-02,Madison,USA,Wisconsin
ARI,20192020,forwards,8470755,https://assets.nhle.com/mugs/nhl/20192020/ARI/8470755.png,Brad,Richardson,15,C,L,72,190,183,86,1985-02-04,Belleville,CAN,Ontario
ARI,20192020,forwards,8477951,https://assets.nhle.com/mugs/nhl/20192020/ARI/8477951.png,Nick,Schmaltz,8,C,R,72,181,183,82,1996-02-23,Madison,USA,Wisconsin
ARI,20192020,forwards,8471262,https://assets.nhle.com/mugs/nhl/20192020/ARI/8471262.png,Carl,Soderberg,34,C,L,75,210,191,95,1985-10-12,Malmo,SWE,NA
ARI,20192020,forwards,8474613,https://assets.nhle.com/mugs/nhl/20192020/ARI/8474613.png,Derek,Stepan,21,C,R,71,196,180,89,1990-06-18,Hastings,USA,Minnesota
ARI,20192020,defensemen,8478476,https://assets.nhle.com/mugs/nhl/20192020/ARI/8478476.png,Kyle,Capobianco,75,D,L,74,201,188,91,1997-08-13,Mississauga,CAN,Ontario
ARI,20192020,defensemen,8479345,https://assets.nhle.com/mugs/nhl/20192020/ARI/8479345.png,Jakob,Chychrun,6,D,L,74,220,188,100,1998-03-31,Boca Raton,USA,Florida
ARI,20192020,defensemen,8474218,https://assets.nhle.com/mugs/nhl/20192020/ARI/8474218.png,Jason,Demers,55,D,R,73,195,185,88,1988-06-09,Dorval,CAN,Quebec
ARI,20192020,defensemen,8475171,https://assets.nhle.com/mugs/nhl/20192020/ARI/8475171.png,Oliver,Ekman-Larsson,23,D,L,74,200,188,91,1991-07-17,Karlskrona,SWE,NA
ARI,20192020,defensemen,8471274,https://assets.nhle.com/mugs/nhl/20192020/ARI/8471274.png,Alex,Goligoski,33,D,L,71,173,180,78,1985-07-30,Grand Rapids,USA,Minnesota
ARI,20192020,defensemen,8480913,https://assets.nhle.com/mugs/nhl/20192020/ARI/8480913.png,Jordan,Gross,79,D,R,70,190,178,86,1995-05-09,Maple Grove,USA,Minnesota
ARI,20192020,defensemen,8471769,https://assets.nhle.com/mugs/nhl/20192020/ARI/8471769.png,Niklas,Hjalmarsson,4,D,L,75,197,191,89,1987-06-06,Eksjo,SWE,NA
ARI,20192020,defensemen,8480950,https://assets.nhle.com/mugs/nhl/20192020/ARI/8480950.png,Ilya,Lyubushkin,46,D,R,74,200,188,91,1994-04-06,Moscow,RUS,NA
ARI,20192020,defensemen,8474604,https://assets.nhle.com/mugs/nhl/20192020/ARI/8474604.png,Aaron,Ness,42,D,L,70,184,178,83,1990-05-18,Roseau,USA,Minnesota
ARI,20192020,defensemen,8477851,https://assets.nhle.com/mugs/nhl/20192020/ARI/8477851.png,Jordan,Oesterle,82,D,L,72,187,183,85,1992-06-25,Dearborn Heights,USA,Michigan
ARI,20192020,goalies,8478499,https://assets.nhle.com/mugs/nhl/20192020/ARI/8478499.png,Adin,Hill,31,G,L,76,215,193,98,1996-05-11,Comox,CAN,British Columbia
ARI,20192020,goalies,8475311,https://assets.nhle.com/mugs/nhl/20192020/ARI/8475311.png,Darcy,Kuemper,35,G,L,77,215,196,98,1990-05-05,Saskatoon,CAN,Saskatchewan
ARI,20192020,goalies,8477293,https://assets.nhle.com/mugs/nhl/20192020/ARI/8477293.png,Antti,Raanta,32,G,L,72,195,183,88,1989-05-12,Rauma,FIN,NA
ARI,20202021,forwards,8473544,https://assets.nhle.com/mugs/nhl/20202021/ARI/8473544.png,Derick,Brassard,16,C,L,73,200,185,91,1987-09-22,Hull,CAN,Quebec
ARI,20202021,forwards,8478047,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478047.png,Michael,Bunting,58,L,L,72,192,183,87,1995-09-17,Scarborough,CAN,Ontario
ARI,20202021,forwards,8479465,https://assets.nhle.com/mugs/nhl/20202021/ARI/8479465.png,Drake,Caggiula,91,C,L,70,176,178,80,1994-06-20,Pickering,CAN,Ontario
ARI,20202021,forwards,8475808,https://assets.nhle.com/mugs/nhl/20202021/ARI/8475808.png,Michael,Chaput,26,C,L,74,199,188,90,1992-04-09,Ile Bizard,CAN,Quebec
ARI,20202021,forwards,8478474,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478474.png,Lawson,Crouse,67,L,L,76,215,193,98,1997-06-23,Mt. Brydges,CAN,Ontario
ARI,20202021,forwards,8477989,https://assets.nhle.com/mugs/nhl/20202021/ARI/8477989.png,Christian,Dvorak,18,C,L,73,193,185,88,1996-02-02,Palos,USA,Illinois
ARI,20202021,forwards,8477392,https://assets.nhle.com/mugs/nhl/20202021/ARI/8477392.png,Hudson,Fasching,24,R,R,75,204,191,93,1995-07-28,Apple Valley,USA,Minnesota
ARI,20202021,forwards,8478432,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478432.png,Christian,Fischer,36,R,R,74,212,188,96,1997-04-15,Chicago,USA,Illinois
ARI,20202021,forwards,8478856,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478856.png,Conor,Garland,83,R,R,70,165,178,75,1996-03-11,Scituate,USA,Massachusetts
ARI,20202021,forwards,8477512,https://assets.nhle.com/mugs/nhl/20202021/ARI/8477512.png,Frederik,Gauthier,34,C,L,77,239,196,108,1995-04-26,Laval,CAN,Quebec
ARI,20202021,forwards,8477401,https://assets.nhle.com/mugs/nhl/20202021/ARI/8477401.png,John,Hayden,15,C,R,75,223,191,101,1995-02-14,Chicago,USA,Illinois
ARI,20202021,forwards,8480849,https://assets.nhle.com/mugs/nhl/20202021/ARI/8480849.png,Barrett,Hayton,29,C,L,73,207,185,94,2000-06-09,Peterborough,CAN,Ontario
ARI,20202021,forwards,8478211,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478211.png,Dryden,Hunt,28,L,L,72,193,183,88,1995-11-24,Cranbrook,CAN,British Columbia
ARI,20202021,forwards,8480890,https://assets.nhle.com/mugs/nhl/20202021/ARI/8480890.png,Jan,Jenik,73,R,L,73,185,185,84,2000-09-15,Nymburk,CZE,NA
ARI,20202021,forwards,8479343,https://assets.nhle.com/mugs/nhl/20202021/ARI/8479343.png,Clayton,Keller,9,R,L,70,178,178,81,1998-07-29,Chesterfield,USA,Missouri
ARI,20202021,forwards,8473548,https://assets.nhle.com/mugs/nhl/20202021/ARI/8473548.png,Phil,Kessel,81,R,R,71,208,180,94,1987-10-02,Madison,USA,Wisconsin
ARI,20202021,forwards,8475728,https://assets.nhle.com/mugs/nhl/20202021/ARI/8475728.png,Johan,Larsson,22,L,L,71,206,180,93,1992-07-25,Lau,SWE,NA
ARI,20202021,forwards,8478967,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478967.png,Lane,Pederson,93,C,R,72,192,183,87,1997-08-04,Saskatoon,CAN,Saskatchewan
ARI,20202021,forwards,8475752,https://assets.nhle.com/mugs/nhl/20202021/ARI/8475752.png,Tyler,Pitlick,17,C,R,74,200,188,91,1991-11-01,Minneapolis,USA,Minnesota
ARI,20202021,forwards,8477951,https://assets.nhle.com/mugs/nhl/20202021/ARI/8477951.png,Nick,Schmaltz,8,C,R,72,181,183,82,1996-02-23,Madison,USA,Wisconsin
ARI,20202021,defensemen,8478476,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478476.png,Kyle,Capobianco,75,D,L,74,201,188,91,1997-08-13,Mississauga,CAN,Ontario
ARI,20202021,defensemen,8479345,https://assets.nhle.com/mugs/nhl/20202021/ARI/8479345.png,Jakob,Chychrun,6,D,L,74,220,188,100,1998-03-31,Boca Raton,USA,Florida
ARI,20202021,defensemen,8474218,https://assets.nhle.com/mugs/nhl/20202021/ARI/8474218.png,Jason,Demers,55,D,R,73,195,185,88,1988-06-09,Dorval,CAN,Quebec
ARI,20202021,defensemen,8475171,https://assets.nhle.com/mugs/nhl/20202021/ARI/8475171.png,Oliver,Ekman-Larsson,23,D,L,74,200,188,91,1991-07-17,Karlskrona,SWE,NA
ARI,20202021,defensemen,8471274,https://assets.nhle.com/mugs/nhl/20202021/ARI/8471274.png,Alex,Goligoski,33,D,L,71,173,180,78,1985-07-30,Grand Rapids,USA,Minnesota
ARI,20202021,defensemen,8480913,https://assets.nhle.com/mugs/nhl/20202021/ARI/8480913.png,Jordan,Gross,79,D,R,70,190,178,86,1995-05-09,Maple Grove,USA,Minnesota
ARI,20202021,defensemen,8471769,https://assets.nhle.com/mugs/nhl/20202021/ARI/8471769.png,Niklas,Hjalmarsson,4,D,L,75,197,191,89,1987-06-06,Eksjo,SWE,NA
ARI,20202021,defensemen,8480950,https://assets.nhle.com/mugs/nhl/20202021/ARI/8480950.png,Ilya,Lyubushkin,46,D,R,74,200,188,91,1994-04-06,Moscow,RUS,NA
ARI,20202021,defensemen,8474604,https://assets.nhle.com/mugs/nhl/20202021/ARI/8474604.png,Aaron,Ness,42,D,L,70,184,178,83,1990-05-18,Roseau,USA,Minnesota
ARI,20202021,defensemen,8477851,https://assets.nhle.com/mugs/nhl/20202021/ARI/8477851.png,Jordan,Oesterle,82,D,L,72,187,183,85,1992-06-25,Dearborn Heights,USA,Michigan
ARI,20202021,defensemen,8481599,https://assets.nhle.com/mugs/nhl/20202021/ARI/8481599.png,Victor,Soderstrom,77,D,R,71,184,180,83,2001-02-26,Gavle,SWE,NA
ARI,20202021,goalies,8478499,https://assets.nhle.com/mugs/nhl/20202021/ARI/8478499.png,Adin,Hill,31,G,L,76,215,193,98,1996-05-11,Comox,CAN,British Columbia
ARI,20202021,goalies,8475311,https://assets.nhle.com/mugs/nhl/20202021/ARI/8475311.png,Darcy,Kuemper,35,G,L,77,215,196,98,1990-05-05,Saskatoon,CAN,Saskatchewan
ARI,20202021,goalies,8481031,https://assets.nhle.com/mugs/nhl/20202021/ARI/8481031.png,Ivan,Prosvetov,50,G,L,77,195,196,88,1999-03-05,Moscow,RUS,NA
ARI,20202021,goalies,8477293,https://assets.nhle.com/mugs/nhl/20202021/ARI/8477293.png,Antti,Raanta,32,G,L,72,195,183,88,1989-05-12,Rauma,FIN,NA
ARI,20212022,forwards,8474291,https://assets.nhle.com/mugs/nhl/20212022/ARI/8474291.png,Jay,Beagle,83,C,R,75,210,191,95,1985-10-16,Calgary,CAN,Alberta
ARI,20212022,forwards,8476329,https://assets.nhle.com/mugs/nhl/20212022/ARI/8476329.png,Travis,Boyd,72,C,R,72,190,183,86,1993-09-14,Hopkins,USA,Minnesota
ARI,20212022,forwards,8479619,https://assets.nhle.com/mugs/nhl/20212022/ARI/8479619.png,Michael,Carcone,53,L,L,69,170,175,77,1996-05-19,Ajax,CAN,Ontario
ARI,20212022,forwards,8478474,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478474.png,Lawson,Crouse,67,L,L,76,215,193,98,1997-06-23,Mt. Brydges,CAN,Ontario
ARI,20212022,forwards,8476288,https://assets.nhle.com/mugs/nhl/20212022/ARI/8476288.png,Ryan,Dzingel,10,C,L,72,190,183,86,1992-03-09,Wheaton,USA,Illinois
ARI,20212022,forwards,8470626,https://assets.nhle.com/mugs/nhl/20212022/ARI/8470626.png,Loui,Eriksson,21,L,L,74,179,188,81,1985-07-17,Gothenburg,SWE,NA
ARI,20212022,forwards,8477392,https://assets.nhle.com/mugs/nhl/20212022/ARI/8477392.png,Hudson,Fasching,24,R,R,75,204,191,93,1995-07-28,Apple Valley,USA,Minnesota
ARI,20212022,forwards,8478432,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478432.png,Christian,Fischer,36,R,R,74,212,188,96,1997-04-15,Chicago,USA,Illinois
ARI,20212022,forwards,8476851,https://assets.nhle.com/mugs/nhl/20212022/ARI/8476851.png,Alex,Galchenyuk,17,C,L,73,194,185,88,1994-02-12,Milwaukee,USA,Wisconsin
ARI,20212022,forwards,8480849,https://assets.nhle.com/mugs/nhl/20212022/ARI/8480849.png,Barrett,Hayton,29,C,L,73,207,185,94,2000-06-09,Peterborough,CAN,Ontario
ARI,20212022,forwards,8478147,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478147.png,Bokondji,Imama,15,L,L,73,221,185,100,1996-08-03,Montréal,CAN,Quebec
ARI,20212022,forwards,8476436,https://assets.nhle.com/mugs/nhl/20212022/ARI/8476436.png,Dmitrij,Jaskin,93,R,L,74,216,188,98,1993-03-23,Omsk,RUS,NA
ARI,20212022,forwards,8480890,https://assets.nhle.com/mugs/nhl/20212022/ARI/8480890.png,Jan,Jenik,73,R,L,73,185,185,84,2000-09-15,Nymburk,CZE,NA
ARI,20212022,forwards,8479343,https://assets.nhle.com/mugs/nhl/20212022/ARI/8479343.png,Clayton,Keller,9,R,L,70,178,178,81,1998-07-29,Chesterfield,USA,Missouri
ARI,20212022,forwards,8473548,https://assets.nhle.com/mugs/nhl/20212022/ARI/8473548.png,Phil,Kessel,81,R,R,71,208,180,94,1987-10-02,Madison,USA,Wisconsin
ARI,20212022,forwards,8471217,https://assets.nhle.com/mugs/nhl/20212022/ARI/8471217.png,Andrew,Ladd,16,L,L,75,205,191,93,1985-12-12,Maple Ridge,CAN,British Columbia
ARI,20212022,forwards,8475728,https://assets.nhle.com/mugs/nhl/20212022/ARI/8475728.png,Johan,Larsson,22,L,L,71,206,180,93,1992-07-25,Lau,SWE,NA
ARI,20212022,forwards,8481711,https://assets.nhle.com/mugs/nhl/20212022/ARI/8481711.png,Matias,Maccelli,63,L,L,71,176,180,80,2000-10-14,Turku,FIN,NA
ARI,20212022,forwards,8480855,https://assets.nhle.com/mugs/nhl/20212022/ARI/8480855.png,Jack,McBain,22,C,L,75,201,191,91,2000-01-06,Toronto,CAN,Ontario
ARI,20212022,forwards,8481827,https://assets.nhle.com/mugs/nhl/20212022/ARI/8481827.png,Ben,McCartney,62,L,L,72,182,183,83,2001-07-13,Portage la Prairie,CAN,Manitoba
ARI,20212022,forwards,8474062,https://assets.nhle.com/mugs/nhl/20212022/ARI/8474062.png,Riley,Nash,20,C,R,74,188,188,85,1989-05-09,Consort,CAN,Alberta
ARI,20212022,forwards,8477070,https://assets.nhle.com/mugs/nhl/20212022/ARI/8477070.png,Liam,O'Brien,38,C,L,73,213,185,97,1994-07-29,Halifax,CAN,Nova Scotia
ARI,20212022,forwards,8477941,https://assets.nhle.com/mugs/nhl/20212022/ARI/8477941.png,Nick,Ritchie,12,L,L,75,236,191,107,1995-12-05,Orangeville,CAN,Ontario
ARI,20212022,forwards,8474849,https://assets.nhle.com/mugs/nhl/20212022/ARI/8474849.png,Antoine,Roussel,26,L,L,71,200,180,91,1989-11-21,Roubaix,FRA,NA
ARI,20212022,forwards,8477951,https://assets.nhle.com/mugs/nhl/20212022/ARI/8477951.png,Nick,Schmaltz,8,C,R,72,181,183,82,1996-02-23,Madison,USA,Wisconsin
ARI,20212022,forwards,8480979,https://assets.nhle.com/mugs/nhl/20212022/ARI/8480979.png,Nathan,Smith,13,C,R,72,177,183,80,1998-10-19,Tampa,USA,Florida
ARI,20212022,forwards,8478480,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478480.png,Blake,Speers,39,C,R,71,185,180,84,1997-01-02,Sault Ste. Marie,CAN,Ontario
ARI,20212022,defensemen,8478476,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478476.png,Kyle,Capobianco,75,D,L,74,201,188,91,1997-08-13,Mississauga,CAN,Ontario
ARI,20212022,defensemen,8479345,https://assets.nhle.com/mugs/nhl/20212022/ARI/8479345.png,Jakob,Chychrun,6,D,L,74,220,188,100,1998-03-31,Boca Raton,USA,Florida
ARI,20212022,defensemen,8479341,https://assets.nhle.com/mugs/nhl/20212022/ARI/8479341.png,Cam,Dineen,54,D,L,71,188,180,85,1998-06-19,Toms River,USA,New Jersey
ARI,20212022,defensemen,8476906,https://assets.nhle.com/mugs/nhl/20212022/ARI/8476906.png,Shayne,Gostisbehere,14,D,L,71,180,180,82,1993-04-20,Pembroke Pines,USA,Florida
ARI,20212022,defensemen,8481609,https://assets.nhle.com/mugs/nhl/20212022/ARI/8481609.png,Vladislav,Kolyachonok,92,D,L,73,193,185,88,2001-05-26,Minsk,BLR,NA
ARI,20212022,defensemen,8480950,https://assets.nhle.com/mugs/nhl/20212022/ARI/8480950.png,Ilya,Lyubushkin,46,D,R,74,200,188,91,1994-04-06,Moscow,RUS,NA
ARI,20212022,defensemen,8478062,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478062.png,Dysin,Mayo,61,D,R,74,183,188,83,1996-08-17,Victoria,CAN,British Columbia
ARI,20212022,defensemen,8482655,https://assets.nhle.com/mugs/nhl/20212022/ARI/8482655.png,J.J.,Moser,90,D,L,73,173,185,78,2000-06-06,Biel,CHE,NA
ARI,20212022,defensemen,8481599,https://assets.nhle.com/mugs/nhl/20212022/ARI/8481599.png,Victor,Soderstrom,77,D,R,71,184,180,83,2001-02-26,Gavle,SWE,NA
ARI,20212022,defensemen,8471873,https://assets.nhle.com/mugs/nhl/20212022/ARI/8471873.png,Anton,Stralman,86,D,R,71,193,180,88,1986-08-01,Tibro,SWE,NA
ARI,20212022,defensemen,8479982,https://assets.nhle.com/mugs/nhl/20212022/ARI/8479982.png,Conor,Timmins,25,D,R,74,202,188,92,1998-09-18,St. Catharines,CAN,Ontario
ARI,20212022,goalies,8475622,https://assets.nhle.com/mugs/nhl/20212022/ARI/8475622.png,Carter,Hutton,40,G,L,72,211,183,96,1985-12-19,Thunder Bay,CAN,Ontario
ARI,20212022,goalies,8480373,https://assets.nhle.com/mugs/nhl/20212022/ARI/8480373.png,Josef,Korenar,32,G,L,73,185,185,84,1998-01-31,Pelhrimov,CZE,NA
ARI,20212022,goalies,8481031,https://assets.nhle.com/mugs/nhl/20212022/ARI/8481031.png,Ivan,Prosvetov,50,G,L,77,195,196,88,1999-03-05,Moscow,RUS,NA
ARI,20212022,goalies,8474667,https://assets.nhle.com/mugs/nhl/20212022/ARI/8474667.png,Harri,Sateri,30,G,L,73,205,185,93,1989-12-29,Toijala,FIN,NA
ARI,20212022,goalies,8478872,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478872.png,Karel,Vejmelka,70,G,R,76,224,193,102,1996-05-25,Trebic,CZE,NA
ARI,20212022,goalies,8475809,https://assets.nhle.com/mugs/nhl/20212022/ARI/8475809.png,Scott,Wedgewood,31,G,L,74,205,188,93,1992-08-14,Brampton,CAN,Ontario
ARI,20222023,forwards,8475760,https://assets.nhle.com/mugs/nhl/20222023/ARI/8475760.png,Nick,Bjugstad,17,C,R,78,209,198,95,1992-07-17,Minneapolis,USA,Minnesota
ARI,20222023,forwards,8476329,https://assets.nhle.com/mugs/nhl/20222023/ARI/8476329.png,Travis,Boyd,72,C,R,72,190,183,86,1993-09-14,Hopkins,USA,Minnesota
ARI,20222023,forwards,8479619,https://assets.nhle.com/mugs/nhl/20222023/ARI/8479619.png,Michael,Carcone,53,L,L,69,170,175,77,1996-05-19,Ajax,CAN,Ontario
ARI,20222023,forwards,8478474,https://assets.nhle.com/mugs/nhl/20222023/ARI/8478474.png,Lawson,Crouse,67,L,L,76,215,193,98,1997-06-23,Mt. Brydges,CAN,Ontario
ARI,20222023,forwards,8477460,https://assets.nhle.com/mugs/nhl/20222023/ARI/8477460.png,Laurent,Dauphin,26,C,L,72,186,183,84,1995-03-27,Repentigny,CAN,Quebec
ARI,20222023,forwards,8477520,https://assets.nhle.com/mugs/nhl/20222023/ARI/8477520.png,Jean-Sebastien,Dea,48,C,R,71,174,180,79,1994-02-08,Laval,CAN,Quebec
ARI,20222023,forwards,8478432,https://assets.nhle.com/mugs/nhl/20222023/ARI/8478432.png,Christian,Fischer,36,R,R,74,212,188,96,1997-04-15,Chicago,USA,Illinois
ARI,20222023,forwards,8482699,https://assets.nhle.com/mugs/nhl/20222023/ARI/8482699.png,Dylan,Guenther,11,R,R,74,175,188,79,2003-04-10,Edmonton,CAN,Alberta
ARI,20222023,forwards,8480849,https://assets.nhle.com/mugs/nhl/20222023/ARI/8480849.png,Barrett,Hayton,29,C,L,73,207,185,94,2000-06-09,Peterborough,CAN,Ontario
ARI,20222023,forwards,8478147,https://assets.nhle.com/mugs/nhl/20222023/ARI/8478147.png,Bokondji,Imama,15,L,L,73,221,185,100,1996-08-03,Montréal,CAN,Quebec
ARI,20222023,forwards,8480890,https://assets.nhle.com/mugs/nhl/20222023/ARI/8480890.png,Jan,Jenik,73,R,L,73,185,185,84,2000-09-15,Nymburk,CZE,NA
ARI,20222023,forwards,8475178,https://assets.nhle.com/mugs/nhl/20222023/ARI/8475178.png,Zack,Kassian,44,R,R,75,211,191,96,1991-01-24,Windsor,CAN,Ontario
ARI,20222023,forwards,8483597,https://assets.nhle.com/mugs/nhl/20222023/ARI/8483597.png,Milos,Kelemen,21,L,L,74,210,188,95,1999-07-06,Zvolen,SVK,NA
ARI,20222023,forwards,8479343,https://assets.nhle.com/mugs/nhl/20222023/ARI/8479343.png,Clayton,Keller,9,R,L,70,178,178,81,1998-07-29,Chesterfield,USA,Missouri
ARI,20222023,forwards,8481711,https://assets.nhle.com/mugs/nhl/20222023/ARI/8481711.png,Matias,Maccelli,63,L,L,71,176,180,80,2000-10-14,Turku,FIN,NA
ARI,20222023,forwards,8480855,https://assets.nhle.com/mugs/nhl/20222023/ARI/8480855.png,Jack,McBain,22,C,L,75,201,191,91,2000-01-06,Toronto,CAN,Ontario
