discontinued,gauge_divisor,grams,id,machine_washable,max_gauge,min_gauge,name,permalink,rating_average,rating_count,rating_total,texture,thread_size,wpi,yardage,yarn_company_name,yarn_weight_crochet_gauge,yarn_weight_id,yarn_weight_knit_gauge,yarn_weight_name,yarn_weight_ply,yarn_weight_wpi,texture_clean
FALSE,NA,50,183552,NA,NA,NA,Cloud Lace,dye-candy-cloud-lace,5,5,25,plied,NA,NA,328,Dye Candy,NA,7,32-34,Lace,2,NA,plied
TRUE,1,100,72434,NA,8,7,Decadent Sock Light,decadently-divine-decadent-sock-light,4.88,8,39,NA,NA,NA,463,Decadently Divine,NA,13,32,Light Fingering,3,NA,NA
FALSE,4,100,72590,TRUE,30,27,Handpainted Blue Faced Leicester Sock,dandelion-knits-handpainted-blue-faced-leicester-sock,4.83,6,29,NA,NA,NA,410,Dandelion Knits,NA,5,28,Fingering,4,14,NA
TRUE,4,100,72796,NA,NA,14,Fjord,bouquet-fjord,4,2,8,"singles, Lopi style",NA,NA,125,Bouquet,NA,4,14-15,Bulky,12,7,"singles, lopi style"
FALSE,4,50,184307,NA,NA,24,Mélange,rosas-crafts-melange,4.33,3,13,plied,NA,NA,311,Rosas Crafts,NA,10,24-26,Sport,5,12,plied
FALSE,4,100,184311,TRUE,NA,28,Merino Silk Fingering,strickeldi-strackeldi-struck-merino-silk-fingering,5,4,20,plied,NA,NA,437,Strickeldi Strackeldi Struck,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,184425,NA,NA,NA,Lumoava silkki II,nettilankafi-lumoava-silkki-ii,4.67,3,14,NA,NA,NA,437,Nettilanka,NA,5,28,Fingering,4,14,NA
FALSE,4,100,73485,TRUE,NA,28,Twinkle Sock,electric-carnation-twinkle-sock,5,4,20,plied,NA,NA,437,Electric Carnation,NA,5,28,Fingering,4,14,plied
FALSE,4,100,185028,NA,NA,22,Éléments Highland Wool DK,colorista-elements-highland-wool-dk,5,3,15,plied,NA,NA,246,Colorista,NA,11,22,DK,8,11,plied
FALSE,4,400,74001,FALSE,NA,18,Ben Nevis,v--a-products-ltd-ben-nevis,3.5,6,21,Plied,NA,NA,NA,V & A Products Ltd,NA,1,18,Aran,10,8,plied
FALSE,1,100,74376,FALSE,5,4,Sella,nimu-sella,4.9,10,49,NA,NA,NA,212,Nimu,NA,11,22,DK,8,11,NA
FALSE,NA,113,74454,FALSE,NA,NA,Gaia Organic Worsted,shy-violet-gaia-organic-worsted,4.67,6,28,NA,NA,NA,280,Shy Violet,NA,12,20,Worsted,10,9,NA
FALSE,4,50,185612,NA,NA,11,Alpaca Cotton Big,create-with-adlibris-alpaca-cotton-big,5,3,15,"plied, fluffy",NA,NA,120,Create with Adlibris,NA,6,7-12,Super Bulky,NA,5-6,"plied, fluffy"
FALSE,4,100,185654,NA,NA,28,Accroche Coeur Fingering,laines-a-louest-accroche-coeur-fingering,4,6,24,plied,NA,NA,427,Laines à l'Ouest,NA,5,28,Fingering,4,14,plied
FALSE,4,100,74535,FALSE,NA,22,Magic Super Mohair,orlana-magic-super-mohair,4.17,6,25,plied,NA,NA,284,Orlana,NA,11,22,DK,8,11,plied
FALSE,4,50,74584,FALSE,NA,20,Linie 276 Sumaro,online-linie-276-sumaro,4,4,16,slubby,NA,NA,110,ONline,NA,12,20,Worsted,10,9,slubby
FALSE,4,100,185802,TRUE,NA,20,Merino Singles,julija-merino-singles,5,5,25,singles,NA,NA,400,Julija,NA,5,28,Fingering,4,14,singles
FALSE,1,100,186055,NA,NA,4,Pure Love,trendsetter-yarns-pure-love,4.71,7,33,"plied, tweedy",NA,NA,220,Trendsetter Yarns,NA,1,18,Aran,10,8,"plied, tweedy"
FALSE,4,100,186153,NA,NA,28,Maya Fingering,eline--laines-maya-fingering,5,7,35,plied,NA,NA,437,Eline & Laines,NA,5,28,Fingering,4,14,plied
TRUE,NA,25,186237,NA,NA,NA,Tibetan Cashmere Fingering,myak-tibetan-cashmere-fingering,5,4,20,NA,NA,NA,95,mYak,NA,5,28,Fingering,4,14,NA
FALSE,4,50,75166,FALSE,NA,14,Jessica,wibra-jessica,4,3,12,Single with a binder,NA,NA,59,Wibra,NA,4,14-15,Bulky,12,7,single with a binder
FALSE,4,50,186311,TRUE,NA,28,Line,somerset-design-collection-line,3.33,3,10,plied,NA,NA,186,Somerset Design Collection,NA,5,28,Fingering,4,14,plied
FALSE,4,100,186701,NA,NA,32,Barrington Merino Silk Lace,louie--lola-yarns-barrington-merino-silk-lace,5,8,40,plied,NA,NA,656,Louie & Lola Yarns,NA,7,32-34,Lace,2,NA,plied
FALSE,4,100,186862,TRUE,NA,28,Pure Sock,hippie-fibres-pure-sock,4.33,3,13,plied,NA,NA,437,Hippie Fibres,NA,5,28,Fingering,4,14,plied
FALSE,4,50,186892,NA,26,24,Silky Sport,whimsical-colors-silky-sport,5,4,20,plied,NA,NA,162,Whimsical Colors,NA,10,24-26,Sport,5,12,plied
TRUE,NA,100,186939,NA,NA,NA,Super Sock,kiez-garn-super-sock,5,6,30,Multi-ply,NA,NA,437,Kiez Garn,NA,5,28,Fingering,4,14,multi-ply
FALSE,4,100,75936,NA,NA,28,British Falkland Merino Fingering,wolle-kunterbunt-british-falkland-merino-fingering,5,8,40,plied,NA,NA,439,Wolle Kunterbunt,NA,5,28,Fingering,4,14,plied
FALSE,4,50,75942,NA,NA,22,Double Knitting,alpaca-ultimate-double-knitting,5,3,15,plied,NA,NA,109,Alpaca Ultimate,NA,11,22,DK,8,11,plied
FALSE,NA,100,75986,TRUE,NA,NA,Showy String,younger-yarn-showy-string,4.8,5,24,NA,NA,NA,430,Younger Yarn,NA,5,28,Fingering,4,14,NA
FALSE,4,50,187038,TRUE,16,16,Worsted 100% Cotton,mindfulknits-worsted-100-cotton,4.25,4,17,plied,NA,NA,92,mindfulknits,NA,1,18,Aran,10,8,plied
FALSE,NA,100,187274,NA,NA,NA,BFL Bamboo,down-sheepy-lane-bfl-bamboo,5,8,40,NA,NA,NA,437,Down Sheepy Lane,NA,5,28,Fingering,4,14,NA
FALSE,4,100,187355,TRUE,NA,32,Merino Socks 2ply,strickeldi-strackeldi-struck-merino-socks-2ply,5,4,20,plied,NA,NA,465,Strickeldi Strackeldi Struck,NA,13,32,Light Fingering,3,NA,plied
FALSE,NA,150,76563,NA,NA,NA,cashmere/cotton 4/28NM 50/50 4ply,colourmart-cashmere-cotton-4-28nm-50-50-4ply,4.75,8,38,NA,NA,NA,1150,ColourMart,NA,13,32,Light Fingering,3,NA,NA
FALSE,NA,100,187675,NA,NA,NA,Plumpy 4ply,the-fibre-fox-plumpy-4ply,5,3,15,NA,NA,NA,383,The Fibre Fox,NA,5,28,Fingering,4,14,NA
FALSE,NA,150,76871,TRUE,NA,NA,Parigi,fili--fili-parigi,4,7,28,NA,NA,12,550,Fili & Fili,NA,10,24-26,Sport,5,12,NA
FALSE,NA,NA,76939,FALSE,NA,NA,Baby Cashmere,bielle-filati-baby-cashmere,3.67,6,22,NA,NA,14,NA,BiElle Filati,NA,5,28,Fingering,4,14,NA
FALSE,4,100,188175,TRUE,NA,28,Silky Yak,kraken-yarns-silky-yak,4.88,8,39,plied,NA,NA,399,Kraken Yarns,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,188195,NA,NA,NA,Stallion Pancake,4-seasons-stallion-pancake,5,2,10,NA,NA,NA,252,4 Seasons,NA,11,22,DK,8,11,NA
TRUE,NA,100,77203,TRUE,NA,NA,SHEEPAINTS FalkyFeet Plus,ruppert-garne-sheepaints-falkyfeet-plus,4.91,11,54,NA,NA,NA,465,Ruppert Garne,NA,5,28,Fingering,4,14,NA
FALSE,4,100,188295,TRUE,NA,22,Tweed DK,plank--stella-tweed-dk,NA,NA,NA,"plied, tweedy",NA,NA,231,plank & stella,NA,11,22,DK,8,11,"plied, tweedy"
FALSE,4,100,188443,TRUE,NA,28,Simply Sock,forgotten-fiber-simply-sock,4.75,4,19,plied,NA,NA,438,Forgotten Fiber,NA,5,28,Fingering,4,14,plied
FALSE,4,100,77590,TRUE,30,28,Sockies Merino,chroma-yarns-sockies-merino,4.57,7,32,"plied, high twist",NA,NA,410,Chroma Yarns,NA,5,28,Fingering,4,14,"plied, high twist"
FALSE,NA,150,77919,FALSE,NA,NA,Elysium Fingering,lunayarns-elysium-fingering,5,8,40,Silky soft with gorgeous sheen,NA,NA,655,Lunayarns,NA,5,28,Fingering,4,14,silky soft with gorgeous sheen
FALSE,NA,100,77971,FALSE,NA,NA,Merinogarn 16-4,das-wollschaf-merinogarn-16-4,4.67,6,28,NA,NA,NA,437,Das Wollschaf,NA,5,28,Fingering,4,14,NA
FALSE,NA,25,189067,NA,NA,NA,New Glitter,lana-gatto-new-glitter,5,2,10,NA,NA,NA,328,Lana Gatto,NA,NA,NA,NA,NA,NA,NA
FALSE,4,200,189120,NA,NA,28,Duhová Fantazie,vlnika-duhova-fantazie,5,3,15,plied,NA,NA,875,Vlnika,NA,5,28,Fingering,4,14,plied
FALSE,4,100,189256,NA,NA,28,Yama,treliz-yama,4.6,5,23,plied,NA,NA,437,TréLiz,NA,5,28,Fingering,4,14,plied
FALSE,1,100,78334,TRUE,9,7,75/25 Merino Stripey Sock (75/25),bad-amy-knits-75-25-merino-stripey-sock-75-25,5,4,20,smooth,NA,NA,455,Bad Amy Knits,NA,13,32,Light Fingering,3,NA,smooth
FALSE,4,100,78426,FALSE,16,13,Rhythmic ribbon (Ленточная),troitsk-yarn-rhythmic-ribbon-,3,3,9,ribbon,NA,NA,186,Troitsk Yarn троицкая пряжа,NA,12,20,Worsted,10,9,ribbon
FALSE,4,100,189530,TRUE,42,30,Supersocke 4-fach Mouliné Color,online-supersocke-4-fach-mouline-color,5,1,5,NA,NA,NA,459,ONline,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,100,189562,TRUE,NA,NA,"Merino ""X"" Socks",wollexclusiv-merino-x-socks,4.8,5,24,NA,NA,NA,437,WollExclusiv,NA,5,28,Fingering,4,14,NA
FALSE,NA,100,189574,NA,NA,NA,Cleopatra,filace-by-birgit-freyer-cleopatra,4.75,4,19,NA,NA,NA,1640,Filace by Birgit Freyer,NA,8,NA,Cobweb,1,NA,NA
FALSE,4,100,189630,TRUE,NA,30,Aquarium Color 4-fädig / 4-ply,schachenmayr-regia-aquarium-color-4-fadig---4-ply,4,2,8,plied,NA,NA,459,Schachenmayr Regia,NA,5,28,Fingering,4,14,plied
TRUE,4,50,78685,NA,NA,21,Isis,katia-isis,4,8,32,NA,NA,NA,115,Katia,NA,12,20,Worsted,10,9,NA
TRUE,4,100,78904,NA,NA,23,TukTuk,artfibers-tuktuk,4.67,6,28,chainette,NA,NA,208,Artfibers,NA,10,24-26,Sport,5,12,chainette
TRUE,4,100,189903,TRUE,NA,28,Sock 80/20,ancestral-yarns-sock-80-20,5,4,20,plied,NA,NA,400,Ancestral Yarns,NA,5,28,Fingering,4,14,plied
FALSE,NA,200,189935,TRUE,NA,NA,Unmercerized Cotton 5/2,ashford-unmercerized-cotton-5-2,5,1,5,plied,10,30,927,Ashford,NA,9,NA,Thread,NA,NA,plied
FALSE,4,50,190018,NA,NA,14,Børstet Uld,hjertegarn-brstet-uld,4.13,8,33,Brushed,NA,NA,164,Hjertegarn,NA,4,14-15,Bulky,12,7,brushed
FALSE,NA,100,190188,NA,NA,NA,Tonal - DK 100,chaos-fiber-co-tonal---dk-100,4.75,4,19,Plied,NA,NA,260,Chaos Fiber Co,NA,11,22,DK,8,11,plied
FALSE,4,100,190221,NA,NA,22,SW Merino DK,get-knitfaced-in-co-sw-merino-dk,5,5,25,plied,NA,NA,246,Get Knitfaced In CO,NA,11,22,DK,8,11,plied
FALSE,4,100,190237,TRUE,NA,28,Merlin,faserliebe-merlin,5,4,20,singles,NA,NA,394,Faserliebe,NA,5,28,Fingering,4,14,singles
TRUE,4,100,79304,NA,28,28,Handdyed Sock,foster-sheep-farm-handdyed-sock,5,4,20,plied,NA,NA,400,Foster Sheep Farm,NA,5,28,Fingering,4,14,plied
FALSE,NA,57,79434,FALSE,NA,NA,Cobweb Lace ~ 2-ply,long-ridge-farm-cobweb-lace--2-ply,3.5,2,7,NA,NA,NA,620,Long Ridge Farm,NA,NA,NA,NA,NA,NA,NA
FALSE,4,100,190459,TRUE,NA,28,Oscar Sparkle Fingering,canon-hand-dyes-oscar-sparkle-fingering,5,1,5,plied,NA,NA,435,Canon Hand Dyes,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,190529,TRUE,NA,NA,Cotton Royal,fibranatura-cotton-royal,4.4,5,22,NA,NA,NA,230,FibraNatura,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,454,190592,NA,NA,NA,Linen 18/3,gist-yarn-linen-18-3,4.71,7,33,"plied, linen",NA,NA,3300,Gist Yarn,NA,9,NA,Thread,NA,NA,"plied, linen"
FALSE,NA,50,79664,FALSE,NA,NA,Lama Mohair,midara-lama-mohair,3.43,7,24,Plied,NA,NA,492,Midara,NA,7,32-34,Lace,2,NA,plied
FALSE,4,100,190918,TRUE,28,22,Cozy,skeinz-cozy,4.33,3,13,plied,NA,NA,331,Skeinz,NA,10,24-26,Sport,5,12,plied
TRUE,4,100,79964,NA,NA,28,selene sock,three-fates-selene-sock,5,3,15,plied,NA,NA,438,Three Fates,NA,5,28,Fingering,4,14,plied
TRUE,1,100,80025,NA,6,4,Greenway Worsted,north-light-fibers-greenway-worsted,4.33,6,26,plied,NA,NA,150,North Light Fibers,NA,12,20,Worsted,10,9,plied
FALSE,NA,100,191176,NA,NA,NA,Estelle,soie-et-laine-estelle,4.6,10,46,NA,NA,14,437,Soie et Laine,NA,5,28,Fingering,4,14,NA
TRUE,NA,100,80428,FALSE,NA,NA,Merino/Seide Lace handgefärbt (GM filisilk von Zitron),dornroschen-wolle-merino-seide-lace-handgefarbt-gm-filisilk-von-zitron,5,1,5,NA,NA,NA,665,Dornröschen-Wolle,NA,7,32-34,Lace,2,NA,NA
FALSE,NA,100,80434,FALSE,NA,NA,Aran Merino SW,tricoterie-aran-merino-sw,4.86,7,34,NA,NA,NA,182,Tri'Coterie,NA,1,18,Aran,10,8,NA
FALSE,1,100,191497,NA,10,7,HeartSpun 4ply,woolly-chic-heartspun-4ply-2,4.67,3,14,plied,NA,NA,459,Woolly Chic,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,115,191827,NA,NA,28,Harvest BFL,roots--rain-yarns-harvest-bfl,4.33,9,39,"plied, slight halo",NA,NA,426,Roots & Rain Yarns,NA,5,28,Fingering,4,14,"plied, slight halo"
TRUE,NA,100,81126,TRUE,NA,NA,Z-Falkland Twist Elfe,elfenwolle-z-falkland-twist-elfe,4.33,6,26,NA,NA,NA,399,Elfenwolle,NA,5,28,Fingering,4,14,NA
FALSE,NA,100,81410,FALSE,NA,NA,Angel Select Lace,yvieknits-yarn-angel-select-lace,5,6,30,2-ply,NA,NA,875,Yvieknits Yarn,NA,7,32-34,Lace,2,NA,2-ply
TRUE,4,200,192797,TRUE,NA,18,Shades of Tweed,lana-grossa-shades-of-tweed,4.75,4,19,NA,NA,NA,831,Lana Grossa,NA,1,18,Aran,10,8,NA
TRUE,4,50,82048,FALSE,NA,12,Cloud,grignasco-cloud,4.67,3,14,Single,NA,NA,131,Grignasco,NA,6,7-12,Super Bulky,NA,5-6,single
FALSE,4,113,193215,TRUE,NA,28,Over the Moon Sock,hummingbird-moon-over-the-moon-sock,4.8,5,24,plied,NA,NA,420,Hummingbird Moon,NA,5,28,Fingering,4,14,plied
FALSE,4,200,193276,NA,NA,28,Farbverlaufsgarne,farbenreich-wolle-farbverlaufsgarne,NA,NA,NA,stranded,NA,NA,875,Farbenreich-Wolle,NA,5,28,Fingering,4,14,stranded
TRUE,NA,28,82274,FALSE,NA,NA,DK,hayfield-dk,4,4,16,NA,NA,NA,NA,Hayfield,NA,11,22,DK,8,11,NA
FALSE,4,100,193363,NA,NA,22,DK,the-lemonade-shop-dk,5,8,40,plied,NA,NA,231,The Lemonade Shop,NA,11,22,DK,8,11,plied
TRUE,NA,100,82500,FALSE,NA,NA,Mohair Spiry,ice-yarns-mohair-spiry,4.33,3,13,NA,NA,NA,148,Ice Yarns,NA,4,14-15,Bulky,12,7,NA
FALSE,NA,100,82578,FALSE,NA,NA,BFL Beauty,at-bullard-farm-bfl-beauty,4.91,11,54,soft and shiny,NA,NA,438,At Bullard Farm,NA,5,28,Fingering,4,14,soft and shiny
FALSE,NA,150,193655,NA,NA,NA,2/3.5NM aran / chunky wt wool 70% / linen boston,colourmart-2-35nm-aran---chunky-wt-wool-70---linen-boston,3.17,6,19,NA,NA,NA,284,ColourMart,NA,1,18,Aran,10,8,NA
FALSE,4,100,193656,TRUE,NA,28,BFL,nurja-bfl,5,1,5,plied,NA,NA,399,Nurja,NA,5,28,Fingering,4,14,plied
FALSE,NA,50,193763,NA,NA,NA,Kid Mohair Silk Lace,mondlichtgarne-kid-mohair-silk-lace,5,7,35,"plied, fluffy",NA,NA,459,Mondlichtgarne,NA,7,32-34,Lace,2,NA,"plied, fluffy"
FALSE,4,100,193765,NA,NA,28,Merino Seide,mondlichtgarne-merino-seide,5,10,50,plied,NA,NA,437,Mondlichtgarne,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,194005,NA,NA,NA,Silk/Merino 50/50,pook-yarns-silk-merino-50-50,4.75,8,38,NA,NA,NA,437,Pook Yarns,NA,5,28,Fingering,4,14,NA
FALSE,4,100,194019,NA,NA,32,Urbana Fingering,fibras-urbanas-urbana-fingering,5,7,35,plied,NA,NA,470,Fibras Urbanas,NA,13,32,Light Fingering,3,NA,plied
FALSE,NA,56,83153,FALSE,NA,NA,Cashmere,sericin-silkworks-cashmere,5,10,50,NA,NA,NA,375,Sericin Silkworks,NA,7,32-34,Lace,2,NA,NA
FALSE,NA,100,83229,FALSE,NA,NA,Curiouser and Curiouser!,the-grinning-cat-curiouser-and-curiouser,4.57,7,32,plied,NA,NA,400,The Grinning Cat,NA,5,28,Fingering,4,14,plied
FALSE,4,50,194250,NA,36,28,Alpaca Wool,malli-knitting-yarn-alpaca-wool,NA,NA,NA,NA,NA,NA,NA,Malli Knitting Yarn,NA,5,28,Fingering,4,14,NA
TRUE,1,100,194353,TRUE,NA,7,Tasi,mrs-crosby-tasi,4,2,8,plied,NA,NA,400,Mrs Crosby,NA,5,28,Fingering,4,14,plied
FALSE,4,100,194498,TRUE,NA,22,Rose DK,ruby-and-roses-rose-dk,5,5,25,plied,NA,NA,246,Ruby and Roses,NA,11,22,DK,8,11,plied
TRUE,4,50,83516,NA,26,23,Mink,knitca-mink,4.25,8,34,plied,NA,NA,328,Knitca,NA,10,24-26,Sport,5,12,plied
FALSE,NA,50,83528,FALSE,NA,NA,Cashmere Milky Cotton,knit-go-craft-cashmere-milky-cotton,3.4,5,17,NA,NA,NA,280,Knit Go Craft,NA,11,22,DK,8,11,NA
FALSE,4,100,194688,NA,NA,28,Deluxe Merino,handdyed4you-deluxe-merino,4.5,2,9,plied,NA,NA,437,Handdyed4you,NA,5,28,Fingering,4,14,plied
FALSE,NA,50,194735,NA,NA,NA,Mofu Mohair,itobito-mofu-mohair,5,2,10,"plied, fluffy",NA,NA,459,ITOBITO,NA,7,32-34,Lace,2,NA,"plied, fluffy"
TRUE,4,300,194859,NA,NA,11,Cuddly Chenille,loops--threads-cuddly-chenille,5,1,5,Chenille,NA,NA,114,Loops & Threads,NA,6,7-12,Super Bulky,NA,5-6,chenille
FALSE,4,100,194996,NA,NA,28,Stäket Sock,stakets-hantverk--design-staket-sock,4.6,5,23,plied,NA,NA,437,Stäkets Hantverk & Design,NA,5,28,Fingering,4,14,plied
FALSE,4,115,195004,TRUE,32,24,Sock String,playing-with-string-sock-string,4.67,3,14,plied,NA,NA,420,Playing with String,NA,5,28,Fingering,4,14,plied
FALSE,4,150,195111,TRUE,NA,16,Cathy Soft,zeeman-cathy-soft,4.25,4,17,NA,NA,NA,607,Zeeman,NA,4,14-15,Bulky,12,7,NA
FALSE,4,100,195143,NA,NA,22,LGF Tweed DK,lamb-good-fibers-lgf-tweed-dk,5,5,25,"plied, tweedy",NA,NA,231,Lamb Good Fibers,NA,11,22,DK,8,11,"plied, tweedy"
FALSE,4,100,195316,NA,NA,28,Sparkle Sock,laughing-cat-fibers-sparkle-sock,4.8,5,24,plied,NA,NA,435,Laughing Cat Fibers,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,84509,TRUE,NA,NA,Merino/Nylon supertwist,zauberwiese-merino-nylon-supertwist,5,6,30,NA,NA,NA,365,Zauberwiese,NA,5,28,Fingering,4,14,NA
FALSE,4,113,84548,NA,NA,20,Full Belly Feel Good,by-annie-claire-full-belly-feel-good,5,4,20,plied,NA,NA,250,by Annie Claire,NA,12,20,Worsted,10,9,plied
FALSE,4,100,195579,NA,NA,22,Southern DK,southern-skeins-southern-dk,4.14,7,29,plied,NA,NA,245,Southern Skeins,NA,11,22,DK,8,11,plied
FALSE,4,150,195664,TRUE,NA,23,Playful,fraya-playful,4,4,16,NA,NA,13,410,Fraya,NA,10,24-26,Sport,5,12,NA
FALSE,1,100,84774,TRUE,8,7,Nub,your-mom-knits-nub,5,4,20,3 ply,NA,NA,490,Your Mom Knits,NA,5,28,Fingering,4,14,3 ply
FALSE,4,100,195809,NA,NA,22,Organic Merino Wool DK,handspun-hope-organic-merino-wool-dk,4.67,3,14,"plied, handspun",NA,11,173,Handspun Hope,NA,11,22,DK,8,11,"plied, handspun"
FALSE,4,100,196079,TRUE,NA,28,Chapter 2 Sock,narrative-yarns-chapter-2-sock,5,2,10,plied,NA,NA,437,Narrative Yarns,NA,5,28,Fingering,4,14,plied
FALSE,4,100,196086,TRUE,NA,32,Superfine Sock,sew-happy-jane-superfine-sock,4.88,8,39,plied,NA,NA,450,Sew Happy Jane,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,200,196267,NA,NA,20,Knit & Purl Cotton,so-crafty-knit--purl-cotton-2,4,4,16,plied,NA,NA,426,So Crafty,NA,12,20,Worsted,10,9,plied
TRUE,NA,100,85271,FALSE,NA,NA,Lofty,schachenmayr-smc-lofty,3.5,4,14,ribbon,NA,NA,13,Schachenmayr SMC,NA,6,7-12,Super Bulky,NA,5-6,ribbon
FALSE,4,100,196292,NA,NA,28,Classic Sock,haus-of-wool-classic-sock,5,4,20,plied,NA,NA,437,Haus of Wool,NA,5,28,Fingering,4,14,plied
FALSE,NA,150,196424,TRUE,NA,NA,Maldivas,katia-maldivas,4.8,5,24,NA,NA,NA,475,Katia,NA,5,28,Fingering,4,14,NA
FALSE,NA,NA,85491,FALSE,NA,NA,Fun 2-ply,rainbow-twist-handspun-fun-2-ply,5,1,5,NA,NA,NA,NA,Rainbow Twist Handspun,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,100,85625,FALSE,NA,NA,Pteranodon,tiny-dino-studios-pteranodon,5,1,5,4-ply Springy,NA,NA,218,Tiny Dino Studios,NA,12,20,Worsted,10,9,4-ply springy
TRUE,4,50,85758,NA,NA,16,Setoso Tweed,mondial-setoso-tweed,4.71,7,33,"plied, tweedy",NA,NA,98,Mondial,NA,4,14-15,Bulky,12,7,"plied, tweedy"
TRUE,NA,100,86353,TRUE,NA,NA,handgefärbte 4-fach Glitzer-Sockenwolle,wollwunderwelt-handgefarbte-4-fach-glitzer-sockenwolle,4.83,12,58,plied,NA,NA,437,Wollwunderwelt,NA,5,28,Fingering,4,14,plied
FALSE,4,100,197409,NA,NA,32,Squish Sock,threadheads-knit-co-squish-sock,4.75,4,19,plied,NA,NA,450,ThreadHead Knits Co.,NA,13,32,Light Fingering,3,NA,plied
FALSE,4,25,86987,NA,NA,33,Tapestry Wool,australian-tapestry-workshop-tapestry-wool,5,2,10,plied,NA,25,197,Australian Tapestry Workshop,NA,7,32-34,Lace,2,NA,plied
FALSE,NA,100,87101,NA,NA,NA,Alpacka Superfine,ilo-yarn-alpacka-superfine,4.67,3,14,NA,NA,15,219,ILO Yarn,NA,13,32,Light Fingering,3,NA,NA
FALSE,4,100,197972,NA,NA,28,Minou MCS,alley-cat-yarns-minou-mcs,4.67,6,28,plied,NA,NA,380,Alley Cat Yarns,NA,5,28,Fingering,4,14,plied
TRUE,1,113,87124,TRUE,3,3,Big Shot,mad-color-fiber-arts-big-shot,4.67,3,14,smooth plied,NA,7,97,Mad Color Fiber Arts,NA,4,14-15,Bulky,12,7,smooth plied
TRUE,4,50,87421,NA,NA,22,Cotton Satin 8ply,thorobred-cotton-satin-8ply,3.33,3,10,plied,NA,NA,109,Thorobred,NA,11,22,DK,8,11,plied
FALSE,4,100,87627,TRUE,NA,28,Merino Nylon High Twist Fingering,wolle-kunterbunt-merino-nylon-high-twist-fingering,4.88,8,39,"plied, high twist",NA,NA,400,Wolle Kunterbunt,NA,5,28,Fingering,4,14,"plied, high twist"
FALSE,4,100,198716,NA,NA,28,Sock,hood-fibers-sock,4.33,3,13,plied,NA,NA,437,Hood Fibers,NA,5,28,Fingering,4,14,plied
FALSE,4,50,87880,TRUE,NA,15,Sansibar,four-seasons-grundl-sansibar,4.17,6,25,plied,NA,NA,66,Four Seasons Gründl,NA,4,14-15,Bulky,12,7,plied
FALSE,4,50,88417,FALSE,26,25,Iris,cucirini-tre-stelle-iris,2,2,4,Plied,NA,NA,165,Cucirini Tre Stelle,NA,10,24-26,Sport,5,12,plied
FALSE,4,100,199277,TRUE,NA,30,Merino Socks Super Soft,mon-petit-reve-merino-socks-super-soft,4,4,16,plied,NA,NA,437,Mon Petit Rêve,NA,5,28,Fingering,4,14,plied
FALSE,4,100,88545,TRUE,NA,30,Hot Socks Country 4-fach,four-seasons-grundl-hot-socks-country-4-fach,4.67,3,14,plied,NA,NA,459,Four Seasons Gründl,NA,5,28,Fingering,4,14,plied
FALSE,4,100,199484,TRUE,NA,32,Bigaradier Fing,squirrels-yarns-bigaradier-fing,5,7,35,plied,NA,NA,465,Squirrel's Yarns,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,199629,NA,NA,NA,Baraka,pause-sur-le-temps-baraka,5,1,5,NA,NA,NA,437,Pause sur le Temps,NA,5,28,Fingering,4,14,NA
FALSE,4,100,199797,NA,NA,22,Icy DK,the-frosted-stitch-icy-dk,5,5,25,plied,NA,NA,246,The Frosted Stitch,NA,11,22,DK,8,11,plied
FALSE,4,100,199945,TRUE,NA,28,Sockenwolle 4-fach Superfine,dorfgenaeht-sockenwolle-4-fach-superfine,5,1,5,plied,NA,NA,437,Dorfgenaeht,NA,5,28,Fingering,4,14,plied
FALSE,NA,115,200059,NA,NA,NA,Emy,geny-kean-emy,5,4,20,NA,NA,NA,475,Geny Kean,NA,5,28,Fingering,4,14,NA
FALSE,NA,50,89341,FALSE,NA,NA,Cashmere Silk Merino Wool,baby-baby-sheep--cashmere-silk-merino-wool,4.13,8,33,Plied,NA,NA,149,Baby Baby Sheep 羊宝宝,NA,10,24-26,Sport,5,12,plied
FALSE,4,50,89364,FALSE,NA,18,Fruits garden,keito-zakka-stores-fruits-garden,3.17,6,19,NA,NA,NA,115,Keito-Zakka Stores,NA,1,18,Aran,10,8,NA
FALSE,4,115,200315,NA,32,28,CLASSIC: Merino Twist Eco Self-Striping,gauge-dye-works-classic-merino-twist-eco-self-striping,4.4,5,22,"plied, smooth",NA,NA,443,Gauge Dye Works,NA,5,28,Fingering,4,14,"plied, smooth"
FALSE,NA,100,200719,TRUE,NA,NA,Sockenschäfchen,wollkenschaf-sockenschafchen,3.5,2,7,NA,NA,NA,459,WOLLkenSchaf,NA,13,32,Light Fingering,3,NA,NA
FALSE,4,100,200912,NA,NA,28,Sock,floof-fibres-sock,5,6,30,"plied, high twist",NA,NA,399,Floof Fibres,NA,5,28,Fingering,4,14,"plied, high twist"
