digit_position,digit
447205,1
447206,2
447207,7
447208,4
447209,1
447210,8
447211,7
447212,1
447213,4
447214,5
447215,8
447216,9
447217,6
447218,6
447219,9
447220,8
447221,3
447222,4
447223,5
447224,7
447225,0
447226,2
447227,7
447228,5
447229,3
447230,8
447231,4
447232,8
447233,7
447234,0
447235,3
447236,6
447237,0
447238,3
447239,0
447240,4
447241,2
447242,5
447243,8
447244,4
447245,2
447246,8
447247,0
447248,2
447249,1
447250,2
447251,7
447252,7
447253,8
447254,8
447255,3
447256,1
447257,0
447258,7
447259,1
447260,3
447261,5
447262,1
447263,1
447264,3
447265,2
447266,7
447267,7
447268,2
447269,7
447270,7
447271,7
447272,4
447273,9
447274,9
447275,2
447276,0
447277,4
447278,6
447279,4
447280,8
447281,3
447282,0
447283,3
447284,7
447285,3
447286,4
447287,0
447288,4
447289,8
447290,6
447291,4
447292,2
447293,7
447294,9
447295,0
447296,2
447297,2
447298,5
447299,8
447300,3
447301,6
447302,7
447303,6
447304,0
447305,0
447306,7
447307,7
447308,3
447309,9
447310,0
447311,0
447312,8
447313,3
447314,6
447315,5
447316,6
447317,1
447318,5
447319,9
447320,1
447321,2
447322,2
447323,1
447324,9
447325,6
447326,6
447327,2
447328,8
447329,4
447330,2
447331,6
447332,9
447333,0
447334,3
447335,6
447336,3
447337,6
447338,6
447339,6
447340,0
447341,2
447342,9
447343,8
447344,5
447345,4
447346,3
447347,2
447348,3
447349,5
447350,3
447351,6
447352,3
447353,1
447354,7
447355,9
447356,9
447357,4
447358,5
447359,1
447360,4
447361,7
447362,0
447363,3
447364,3
447365,9
447366,6
447367,3
447368,9
447369,4
447370,9
447371,6
447372,1
447373,3
447374,8
447375,6
447376,8
447377,7
447378,1
447379,6
447380,7
447381,1
447382,7
447383,7
447384,6
447385,3
447386,0
447387,5
447388,6
447389,5
447390,4
447391,6
447392,0
447393,9
447394,1
447395,8
447396,8
447397,5
447398,6
447399,5
447400,5
447401,1
447402,8
447403,4
447404,4
447405,3
447406,4
447407,4
447408,5
447409,1
447410,6
447411,8
447412,9
447413,0
447414,3
447415,3
447416,4
447417,6
447418,2
447419,4
447420,5
447421,8
447422,4
447423,6
447424,8
447425,2
447426,9
447427,1
447428,2
447429,4
447430,1
447431,4
447432,3
447433,1
447434,7
447435,5
447436,3
447437,5
447438,8
447439,6
447440,5
447441,7
447442,4
447443,9
447444,8
447445,9
447446,1
447447,2
447448,4
447449,7
447450,5
447451,9
447452,5
447453,5
447454,6
447455,0
447456,8
447457,9
447458,6
447459,0
447460,4
447461,0
447462,2
447463,9
447464,2
447465,1
447466,5
447467,5
447468,3
447469,9
447470,3
447471,9
447472,7
447473,7
447474,4
447475,4
447476,6
447477,4
447478,2
447479,8
447480,8
447481,7
447482,7
447483,2
447484,7
447485,9
447486,5
447487,1
447488,6
447489,2
447490,2
447491,3
447492,0
447493,6
447494,1
447495,2
447496,4
447497,6
447498,4
447499,7
447500,7
447501,9
447502,3
447503,0
447504,8
447505,8
447506,2
447507,6
447508,5
447509,4
447510,2
447511,3
447512,5
447513,7
447514,4
447515,8
447516,0
447517,1
447518,0
447519,7
447520,1
447521,7
447522,8
447523,0
447524,9
447525,1
447526,5
447527,2
447528,7
447529,7
447530,4
447531,0
447532,1
447533,6
447534,5
447535,4
447536,8
447537,7
447538,1
447539,0
447540,4
447541,6
447542,8
447543,2
447544,6
447545,5
447546,5
447547,3
447548,5
447549,7
447550,0
447551,3
447552,0
447553,9
447554,8
447555,9
447556,8
447557,1
447558,3
447559,1
447560,0
447561,8
447562,3
447563,1
447564,0
447565,4
447566,3
447567,0
447568,9
447569,4
447570,8
447571,6
447572,6
447573,7
447574,5
447575,3
447576,9
447577,4
447578,1
447579,5
447580,1
447581,1
447582,6
447583,3
447584,1
447585,6
447586,7
447587,6
447588,6
447589,5
447590,8
447591,2
447592,8
447593,1
447594,4
447595,0
447596,3
447597,7
447598,0
447599,0
447600,8
447601,6
447602,6
447603,8
447604,6
447605,5
447606,5
447607,4
447608,7
447609,6
447610,4
447611,3
447612,8
447613,3
447614,3
447615,9
447616,7
447617,7
447618,0
447619,4
447620,2
447621,7
447622,5
447623,7
447624,1
447625,2
447626,5
447627,0
447628,4
447629,4
447630,7
447631,4
447632,9
447633,2
447634,2
447635,1
447636,4
447637,2
447638,2
447639,9
447640,6
447641,9
447642,0
447643,8
447644,0
447645,6
447646,2
447647,2
447648,7
447649,8
447650,7
447651,6
447652,0
447653,8
447654,5
447655,4
447656,4
447657,4
447658,0
447659,4
447660,8
447661,5
447662,8
447663,8
447664,1
447665,3
447666,9
447667,9
447668,5
447669,7
447670,1
447671,2
447672,7
447673,4
447674,7
447675,5
447676,6
447677,1
447678,3
447679,0
447680,1
447681,9
447682,0
447683,2
447684,6
447685,3
447686,7
447687,5
447688,1
447689,5
447690,0
447691,7
447692,3
447693,8
447694,7
447695,8
447696,3
447697,1
447698,1
447699,8
447700,8
447701,5
447702,1
447703,4
447704,4
447705,1
447706,0
447707,0
447708,5
447709,3
447710,7
447711,1
447712,0
447713,3
447714,1
447715,4
447716,1
447717,8
447718,3
447719,1
447720,6
447721,3
447722,4
447723,7
447724,4
447725,3
447726,3
447727,6
447728,7
447729,5
447730,1
447731,1
447732,7
447733,4
447734,9
447735,2
447736,3
447737,2
447738,0
447739,5
447740,3
447741,1
447742,7
447743,6
447744,8
447745,2
447746,5
447747,8
447748,3
447749,9
447750,1
447751,5
447752,0
447753,3
447754,4
447755,2
447756,3
447757,5
447758,4
447759,5
447760,0
447761,5
447762,8
447763,6
447764,0
447765,2
447766,2
447767,6
447768,3
447769,0
447770,5
447771,8
447772,6
447773,8
447774,7
447775,0
447776,2
447777,7
447778,7
447779,9
447780,2
447781,4
447782,3
447783,2
447784,2
447785,9
447786,6
447787,9
447788,1
447789,6
447790,1
447791,7
447792,5
447793,4
447794,5
447795,9
447796,5
447797,3
447798,4
447799,4
447800,0
447801,4
447802,5
447803,7
447804,4
447805,4
447806,7
447807,3
447808,9
447809,9
447810,7
447811,1
447812,1
447813,7
447814,1
447815,2
447816,1
447817,1
447818,9
447819,2
447820,0
447821,7
447822,7
447823,8
447824,9
447825,9
447826,1
447827,5
447828,8
447829,1
447830,2
447831,1
447832,8
447833,0
447834,6
447835,2
447836,4
447837,7
447838,0
447839,9
447840,4
447841,4
447842,1
447843,5
447844,5
447845,0
447846,6
447847,9
447848,4
447849,7
447850,2
447851,7
447852,3
447853,5
447854,1
447855,4
447856,0
447857,1
447858,2
447859,3
447860,4
447861,5
447862,5
447863,0
447864,2
447865,0
447866,4
447867,6
447868,2
447869,9
447870,0
447871,6
447872,7
447873,7
447874,8
447875,3
447876,3
447877,7
447878,8
447879,1
447880,7
447881,6
447882,2
447883,1
447884,4
447885,1
447886,9
447887,1
447888,8
447889,9
447890,0
447891,1
447892,4
447893,6
447894,9
447895,0
447896,8
447897,8
447898,0
447899,7
447900,0
447901,7
447902,9
447903,8
447904,1
447905,8
447906,1
447907,0
447908,0
447909,6
447910,7
447911,3
447912,4
447913,8
447914,5
447915,9
447916,3
447917,9
447918,6
447919,7
447920,9
447921,7
447922,2
447923,6
447924,6
447925,9
447926,3
447927,4
447928,8
447929,7
447930,6
447931,9
447932,6
447933,5
447934,2
447935,3
447936,8
447937,3
447938,2
447939,2
447940,0
447941,1
447942,9
447943,1
447944,0
447945,8
447946,2
447947,0
447948,8
447949,7
447950,3
447951,1
447952,3
447953,6
447954,9
447955,6
447956,5
447957,7
447958,9
447959,9
447960,8
447961,1
447962,3
447963,7
447964,7
447965,6
447966,0
447967,6
447968,2
447969,1
447970,4
447971,3
447972,3
447973,4
447974,5
447975,6
447976,0
447977,8
447978,3
447979,9
447980,1
447981,3
447982,0
447983,7
447984,9
447985,9
447986,1
447987,9
447988,9
447989,4
447990,9
447991,1
447992,6
447993,1
447994,8
447995,8
447996,4
447997,2
447998,6
447999,1
448000,5
448001,1
448002,7
448003,6
448004,6
448005,2
448006,0
448007,1
448008,1
448009,5
448010,1
448011,6
448012,3
448013,3
448014,0
448015,1
448016,3
448017,3
448018,6
448019,5
448020,2
448021,4
448022,0
448023,2
448024,6
448025,8
448026,6
448027,5
448028,0
448029,6
448030,0
448031,3
448032,9
448033,2
448034,1
448035,7
448036,2
448037,5
448038,4
448039,0
448040,3
448041,4
448042,3
448043,4
448044,5
448045,5
448046,2
448047,8
448048,6
448049,7
448050,5
448051,1
448052,8
448053,0
448054,8
448055,2
448056,5
448057,8
448058,0
448059,1
448060,0
448061,4
448062,6
448063,2
448064,9
448065,0
448066,5
448067,8
448068,2
448069,0
448070,8
448071,3
448072,6
448073,4
448074,6
448075,8
448076,1
448077,1
448078,0
448079,7
448080,3
448081,5
448082,1
448083,8
448084,3
448085,3
448086,7
448087,2
448088,9
448089,7
448090,5
448091,1
448092,9
448093,6
448094,1
448095,4
448096,5
448097,6
448098,1
448099,2
448100,2
448101,5
448102,2
448103,5
448104,3
448105,7
448106,1
448107,3
448108,5
448109,6
448110,7
448111,7
448112,1
448113,1
448114,8
448115,8
448116,7
448117,8
448118,4
448119,2
448120,5
448121,1
448122,9
448123,9
448124,4
448125,0
448126,2
448127,3
448128,5
448129,4
448130,3
448131,9
448132,6
448133,2
448134,2
448135,4
448136,2
448137,4
448138,7
448139,7
448140,5
448141,1
448142,7
448143,3
448144,7
448145,3
448146,3
448147,4
448148,5
448149,3
448150,5
448151,3
448152,3
448153,8
448154,9
448155,1
448156,5
448157,0
448158,7
448159,2
448160,6
448161,2
448162,8
448163,8
448164,2
448165,3
448166,2
448167,1
448168,3
448169,2
448170,1
448171,9
448172,6
448173,1
448174,0
448175,0
448176,8
448177,4
448178,4
448179,0
448180,6
448181,3
448182,1
448183,5
448184,1
448185,5
448186,4
448187,7
448188,9
448189,9
448190,8
448191,5
448192,9
448193,9
448194,5
448195,2
448196,1
448197,5
448198,8
448199,8
448200,8
448201,8
448202,4
448203,7
448204,1
448205,1
448206,5
448207,9
448208,9
448209,7
448210,8
448211,3
448212,7
448213,5
448214,1
448215,0
448216,0
448217,1
448218,0
448219,6
448220,2
448221,5
448222,9
448223,7
448224,2
448225,4
448226,3
448227,9
448228,5
448229,4
448230,4
448231,4
448232,2
448233,9
448234,0
448235,5
448236,6
448237,4
448238,7
448239,8
448240,3
448241,7
448242,2
448243,4
448244,2
448245,8
448246,2
448247,7
448248,1
448249,1
448250,2
448251,7
448252,6
448253,8
448254,8
448255,6
448256,1
448257,3
448258,0
448259,8
448260,7
448261,2
448262,9
448263,7
448264,1
448265,7
448266,6
448267,6
448268,7
448269,4
448270,5
448271,0
448272,3
448273,8
448274,7
448275,7
448276,8
448277,4
448278,4
448279,7
448280,0
448281,6
448282,0
448283,5
448284,0
448285,4
448286,9
448287,8
448288,1
448289,7
448290,9
448291,2
448292,6
448293,3
448294,2
448295,6
448296,3
448297,0
448298,1
448299,1
448300,2
448301,1
448302,7
448303,9
448304,3
448305,2
448306,8
448307,5
448308,7
448309,7
448310,9
448311,6
448312,3
448313,0
448314,2
448315,1
448316,3
448317,4
448318,1
448319,7
448320,2
448321,9
448322,0
448323,5
448324,8
448325,4
448326,5
448327,0
448328,6
448329,9
448330,3
448331,8
448332,4
448333,2
448334,3
448335,1
448336,2
448337,7
448338,8
448339,5
448340,7
448341,4
448342,4
448343,7
448344,0
448345,9
448346,8
448347,2
448348,8
448349,1
448350,9
448351,9
448352,0
448353,3
448354,6
448355,8
448356,9
448357,3
448358,3
448359,3
448360,3
448361,2
448362,3
448363,2
448364,2
448365,5
448366,2
448367,4
448368,5
448369,6
448370,5
448371,8
448372,7
448373,8
448374,4
448375,8
448376,6
448377,4
448378,9
448379,9
448380,0
448381,9
448382,7
448383,1
448384,7
448385,5
448386,0
448387,3
448388,2
448389,0
448390,2
448391,2
448392,1
448393,6
448394,7
448395,2
448396,8
448397,5
448398,2
448399,1
448400,4
448401,9
448402,9
448403,8
448404,8
448405,2
448406,7
448407,7
448408,5
448409,4
448410,6
448411,5
448412,8
448413,3
448414,0
448415,6
448416,5
448417,5
448418,9
448419,0
448420,1
448421,5
448422,9
448423,5
448424,8
448425,4
448426,3
448427,5
448428,1
448429,6
448430,1
448431,8
448432,5
448433,5
448434,5
448435,2
448436,0
448437,5
448438,4
448439,8
448440,9
448441,7
448442,8
448443,2
448444,6
448445,7
448446,3
448447,6
448448,1
448449,3
448450,5
448451,7
448452,9
448453,6
448454,2
448455,7
448456,9
448457,5
448458,7
448459,4
448460,9
448461,3
448462,3
448463,0
448464,5
448465,2
448466,2
448467,0
448468,1
448469,1
448470,1
448471,9
448472,1
448473,6
448474,1
448475,0
448476,8
448477,4
448478,2
448479,0
448480,8
448481,0
448482,2
448483,3
448484,6
448485,9
448486,9
448487,6
448488,1
448489,3
448490,8
448491,9
448492,0
448493,0
448494,4
448495,3
448496,9
448497,9
448498,3
448499,2
448500,8
448501,3
448502,5
448503,0
448504,6
448505,6
448506,3
448507,4
448508,5
448509,1
448510,8
448511,1
448512,6
448513,4
448514,0
448515,7
448516,6
448517,8
448518,3
448519,8
448520,9
448521,9
448522,8
448523,7
448524,9
448525,2
448526,2
448527,4
448528,1
448529,3
448530,2
448531,3
448532,0
448533,6
448534,4
448535,1
448536,5
448537,8
448538,8
448539,6
448540,7
448541,2
448542,5
448543,0
448544,0
448545,4
448546,7
448547,9
448548,8
448549,6
448550,2
448551,1
448552,9
448553,1
448554,4
448555,8
448556,7
448557,2
448558,7
448559,6
448560,0
448561,9
448562,1
448563,3
448564,8
448565,3
448566,6
448567,5
448568,5
448569,5
448570,3
448571,4
448572,5
448573,6
448574,7
448575,1
448576,7
448577,5
448578,7
448579,8
448580,4
448581,5
448582,4
448583,7
448584,4
448585,5
448586,5
448587,6
448588,7
448589,6
448590,0
448591,4
448592,1
448593,2
448594,9
448595,1
448596,3
448597,3
448598,2
448599,2
448600,4
448601,4
448602,6
448603,0
448604,9
448605,5
448606,5
448607,1
448608,4
448609,8
448610,3
448611,1
448612,2
448613,5
448614,3
448615,5
448616,3
448617,6
448618,1
448619,1
448620,2
448621,8
448622,7
448623,1
448624,4
448625,5
448626,2
448627,1
448628,0
448629,7
448630,4
448631,3
448632,0
448633,4
448634,3
448635,6
448636,3
448637,5
448638,5
448639,4
448640,7
448641,8
448642,9
448643,8
448644,2
448645,1
448646,3
448647,6
448648,9
448649,7
448650,7
448651,2
448652,0
448653,0
448654,9
448655,2
448656,7
448657,9
448658,3
448659,0
448660,1
448661,3
448662,7
448663,2
448664,6
448665,1
448666,7
448667,0
448668,4
448669,8
448670,9
448671,0
448672,8
448673,2
448674,8
448675,0
448676,3
448677,9
448678,3
448679,9
448680,0
448681,9
448682,9
448683,9
448684,8
448685,3
448686,5
448687,5
448688,7
448689,4
448690,0
448691,8
448692,2
448693,8
448694,9
448695,8
448696,0
448697,0
448698,5
448699,6
448700,1
448701,3
448702,0
448703,3
448704,2
448705,6
448706,3
448707,2
448708,8
448709,0
448710,4
448711,8
448712,7
448713,8
448714,4
448715,0
448716,7
448717,0
448718,2
448719,5
448720,8
448721,8
448722,0
448723,1
448724,9
448725,0
448726,8
448727,5
448728,3
448729,8
448730,7
448731,7
448732,3
448733,0
448734,3
448735,1
448736,8
448737,8
448738,1
448739,8
448740,7
448741,1
448742,2
448743,7
448744,3
448745,0
448746,7
448747,4
448748,6
448749,1
448750,3
448751,6
448752,6
448753,4
448754,2
448755,0
448756,5
448757,0
448758,9
448759,1
448760,0
448761,8
448762,7
448763,4
448764,9
448765,6
448766,1
448767,2
448768,4
448769,1
448770,9
448771,0
448772,1
448773,7
448774,6
448775,9
448776,1
448777,3
448778,4
448779,4
448780,9
448781,9
448782,7
448783,0
448784,7
448785,7
448786,4
448787,5
448788,7
448789,5
448790,2
448791,8
448792,3
448793,6
448794,3
448795,3
448796,9
448797,7
448798,8
448799,3
448800,2
448801,3
448802,1
448803,5
448804,6
448805,1
448806,1
448807,0
448808,3
448809,5
448810,6
448811,4
448812,8
448813,2
448814,1
448815,2
448816,4
448817,7
448818,0
448819,9
448820,0
448821,3
448822,5
448823,9
448824,5
448825,3
448826,6
448827,8
448828,1
448829,6
448830,1
448831,0
448832,3
448833,9
448834,3
448835,8
448836,4
448837,1
448838,3
448839,7
448840,5
448841,6
448842,8
448843,8
448844,3
448845,3
448846,7
448847,7
448848,1
448849,5
448850,7
448851,8
448852,2
448853,7
448854,9
448855,3
448856,8
448857,2
448858,9
448859,4
448860,1
448861,3
448862,5
448863,4
448864,6
448865,2
448866,3
448867,9
448868,1
448869,6
448870,2
448871,7
448872,0
448873,5
448874,7
448875,6
448876,0
448877,5
448878,6
448879,0
448880,2
448881,2
448882,7
448883,1
448884,7
448885,7
448886,9
448887,8
448888,3
448889,5
448890,3
448891,2
448892,1
448893,1
448894,0
448895,8
448896,1
448897,8
448898,2
448899,5
448900,1
448901,3
448902,4
448903,4
448904,1
448905,9
448906,9
448907,0
448908,2
448909,6
448910,7
448911,7
448912,2
448913,8
448914,6
448915,1
448916,0
448917,4
448918,9
448919,6
448920,8
448921,7
448922,0
448923,3
448924,5
448925,0
448926,6
448927,0
448928,7
448929,3
448930,3
448931,7
448932,2
448933,0
448934,8
448935,9
448936,3
448937,5
448938,5
448939,3
448940,0
448941,8
448942,6
448943,4
448944,0
448945,0
448946,8
448947,1
448948,4
448949,2
448950,6
448951,5
448952,9
448953,9
448954,1
448955,6
448956,5
448957,0
448958,8
448959,7
448960,2
448961,2
448962,3
448963,5
448964,9
448965,7
448966,2
448967,6
448968,9
448969,4
448970,6
448971,2
448972,4
448973,8
448974,6
448975,0
448976,4
448977,8
448978,3
448979,6
448980,6
448981,6
448982,5
448983,8
448984,9
448985,1
448986,1
448987,3
448988,0
448989,3
448990,9
448991,5
448992,8
448993,5
448994,0
448995,7
448996,5
448997,1
448998,0
448999,4
449000,7
449001,4
449002,4
449003,9
449004,4
449005,7
449006,2
449007,6
449008,9
449009,9
449010,3
449011,9
449012,2
449013,6
449014,4
449015,5
449016,2
449017,6
449018,4
449019,6
449020,0
449021,5
449022,5
449023,2
449024,2
449025,6
449026,6
449027,5
449028,1
449029,8
449030,9
449031,2
449032,4
449033,9
449034,7
449035,6
449036,4
449037,5
449038,3
449039,0
449040,8
449041,0
449042,7
449043,2
449044,1
449045,3
449046,1
449047,0
449048,9
449049,3
449050,5
449051,2
449052,0
449053,9
449054,6
449055,2
449056,3
449057,1
449058,5
449059,7
449060,6
449061,0
449062,8
449063,4
449064,8
449065,8
449066,3
449067,1
449068,1
449069,3
449070,8
449071,2
449072,6
449073,0
449074,3
449075,6
449076,4
449077,7
449078,9
449079,1
449080,6
449081,6
449082,8
449083,2
449084,4
449085,6
449086,8
449087,0
449088,0
449089,8
449090,4
449091,1
449092,4
449093,2
449094,2
449095,3
449096,5
449097,8
449098,8
449099,7
449100,7
449101,7
449102,4
449103,1
449104,0
449105,4
449106,6
449107,1
449108,1
449109,5
449110,5
449111,6
449112,9
449113,3
449114,2
449115,2
449116,7
449117,0
449118,7
449119,8
449120,8
449121,7
449122,9
449123,3
449124,2
449125,6
449126,8
449127,7
449128,4
449129,3
449130,6
449131,1
449132,2
449133,8
449134,3
449135,7
449136,9
449137,5
449138,7
449139,5
449140,7
449141,6
449142,8
449143,5
449144,3
449145,8
449146,1
449147,8
449148,4
449149,0
449150,7
449151,4
449152,6
449153,7
449154,7
449155,8
449156,2
449157,0
449158,9
449159,8
449160,4
449161,6
449162,7
449163,7
449164,6
449165,2
449166,7
449167,3
449168,6
449169,7
449170,2
449171,4
449172,4
449173,6
449174,9
449175,1
449176,1
449177,1
449178,8
449179,9
449180,1
449181,6
449182,5
449183,4
449184,6
449185,5
449186,5
449187,4
449188,3
449189,0
449190,4
449191,8
449192,4
449193,7
449194,9
449195,7
449196,1
449197,0
449198,4
449199,2
449200,1
449201,5
449202,2
449203,3
449204,9
449205,7
449206,7
449207,9
449208,2
449209,8
449210,9
449211,2
449212,0
449213,6
449214,7
449215,6
449216,3
449217,8
449218,9
449219,6
449220,6
449221,3
449222,5
449223,8
449224,9
449225,6
449226,3
449227,8
449228,3
449229,5
449230,6
449231,6
449232,4
449233,1
449234,8
449235,0
449236,5
449237,8
449238,9
449239,4
449240,4
449241,2
449242,1
449243,4
449244,7
449245,4
449246,5
449247,3
449248,9
449249,6
449250,2
449251,2
449252,6
449253,2
449254,3
449255,1
449256,7
449257,5
449258,3
449259,2
449260,6
449261,5
449262,5
449263,7
449264,9
449265,7
449266,2
449267,5
449268,2
449269,6
449270,8
449271,1
449272,4
449273,6
449274,6
449275,3
449276,1
449277,1
449278,7
449279,6
449280,9
449281,7
449282,8
449283,0
449284,1
449285,2
449286,9
449287,9
449288,3
449289,7
449290,1
449291,1
449292,0
449293,9
449294,8
449295,2
449296,4
449297,5
449298,3
449299,4
449300,0
449301,5
449302,2
449303,2
449304,9
449305,2
449306,7
449307,0
449308,9
449309,3
449310,3
449311,0
449312,0
449313,3
449314,9
449315,9
449316,6
449317,2
449318,9
449319,5
449320,1
449321,3
449322,7
449323,1
449324,4
449325,4
449326,3
449327,8
449328,3
449329,1
449330,9
449331,5
449332,1
449333,3
449334,5
449335,0
449336,5
449337,7
449338,3
449339,1
449340,7
449341,8
449342,8
449343,0
449344,5
449345,6
449346,6
449347,6
449348,3
449349,9
449350,6
449351,1
449352,0
449353,4
449354,2
449355,1
449356,2
449357,2
449358,5
449359,7
449360,7
449361,8
449362,7
449363,2
449364,5
449365,2
449366,8
449367,0
449368,1
449369,3
449370,2
449371,5
449372,2
449373,8
449374,3
449375,8
449376,4
449377,8
449378,3
449379,3
449380,0
449381,8
449382,2
449383,9
449384,9
449385,7
449386,2
449387,8
449388,8
449389,1
449390,8
449391,2
449392,5
449393,0
449394,7
449395,4
449396,9
449397,8
449398,8
449399,5
449400,1
449401,8
449402,3
449403,1
449404,4
449405,7
449406,1
