brand,product,name,specific,lightness,hex,lightToDark,numbers,id
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,NA,81,0.305882352941176,#6C4530,TRUE,81,76
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,082,0.325490196078431,#6D4A39,TRUE,82,57
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,82W,0.670588235294118,#CDAB89,TRUE,82,67
Natasha Denona,Foundation X+,NA,82W,0.658823529411765,#D0A580,TRUE,82,68
ColourPop,Pretty Fresh Foundation,Medium,83C,0.745098039215686,#D9B6A3,TRUE,83,65
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,084,0.298039215686275,#644634,TRUE,84,57
Marc Jacobs Beauty,Re(marc)able Full Cover Foundation Concentrate,Cocoa Medium,84,0.37843137254902,#95532C,TRUE,84,87
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire N,085,0.937254901960784,#F6EFE8,TRUE,85,88
ColourPop,Pretty Fresh Foundation,Medium,85N,0.717647058823529,#D4AF9A,TRUE,85,65
Catrice,HD Liquid Coverage Foundation,Chestnut Beige,085,0.331372549019608,#784B31,TRUE,85,59
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,85WN,0.637254901960784,#D2A173,TRUE,85,67
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,M85,0.711764705882353,#D9A692,TRUE,85,82
Josie Maran,Vibrancy Argan Oil Foundation Fluid,Unstoppable,RG85,0.454901960784314,#8F6459,TRUE,85,74
Natasha Denona,Foundation X+,Wdark,85,0.631372549019608,#CA9B78,TRUE,85,68
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,086,0.32156862745098,#6E4A36,TRUE,86,57
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,86Y,0.598039215686274,#CE9663,TRUE,86,67
Marc Jacobs Beauty,Re(marc)able Full Cover Foundation Concentrate,Cocoa Deep,86,0.345098039215686,#7E4832,TRUE,86,87
Natasha Denona,Foundation X+,NA,86Y,0.490196078431373,#B37947,TRUE,86,68
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,87W,0.613725490196078,#C99B70,TRUE,87,67
Natasha Denona,Foundation X+,NA,87W,0.550980392156863,#B38866,TRUE,87,68
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,088,0.290196078431373,#624432,TRUE,88,57
Natasha Denona,Foundation X+,YDark,88,0.670588235294118,#D0A786,TRUE,88,68
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,89WY,0.627450980392157,#D19C6F,TRUE,89,67
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,090,0.270588235294118,#5E3C2C,TRUE,90,57
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,NA,90,0.258823529411765,#5C3628,TRUE,90,76
Clinique,Superbalanced Makeup,Sand,90,0.976470588235294,#F9F9F9,NA,90,NA
Clinique,Stay Matte Oil-Free Makeup,Sand,CN 90,0.613725490196078,#C89B71,NA,90,NA
Clinique,Beyond Perfecting Foundation + Concealer,Sand,CN 90,0.613725490196078,#C89B71,NA,90,NA
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Sand,CN 90,0.617647058823529,#CC996F,NA,90,NA
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire N,090,0.962745098039216,#FEF3ED,TRUE,90,88
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Ivoire N,090,0.898039215686275,#F1E6D9,TRUE,90,89
ZOEVA,Authentik Skin Natural Luminous Foundation,Charismatic,090C,0.766666666666667,#E5BEA2,TRUE,90,78
Catrice,HD Liquid Coverage Foundation,Espresso Beige,090,0.317647058823529,#73492F,TRUE,90,59
Essence,Pretty Natural Hydrating Foundation,Neutral Suede,90,0.590196078431373,#C89565,TRUE,90,79
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,90N,0.63921568627451,#CCA07A,TRUE,90,67
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,M90,0.645098039215686,#CC9D7D,TRUE,90,82
Natasha Denona,Foundation X+,N Dark,90,0.652941176470588,#CCA681,TRUE,90,68
Natasha Denona,Face Glow Foundation,DW,90,0.382352941176471,#916532,TRUE,90,84
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,91NY,0.643137254901961,#D1A177,TRUE,91,67
Natasha Denona,Foundation X+,NA,91Ny,0.517647058823529,#9D826B,TRUE,91,68
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,092,0.290196078431373,#624432,TRUE,92,57
Catrice,True Skin Hydrating Foundation,Warm Spices,092,0.343137254901961,#864929,TRUE,92,58
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Toasted Almond,WN 92,0.576470588235294,#CA8B5C,NA,92,NA
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,92W,0.462745098039216,#A86F44,TRUE,92,67
Natasha Denona,Foundation X+,WNDeep,92,0.641176470588235,#C69981,TRUE,92,68
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,CLINIQUE Even Better Refresh™ Hydrating and Repairing Foundation,WN 92,0.613725490196078,#D78F62,NA,92,NA
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,93R,0.476470588235294,#A27251,TRUE,93,67
Natasha Denona,Foundation X+,NA,93R,0.549019607843137,#A97F6F,TRUE,93,68
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,094,0.268627450980392,#5D392C,TRUE,94,57
Clinique,Stay Matte Oil-Free Makeup,Deep Neutral,WN 94,0.584313725490196,#D38F57,NA,94,NA
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Deep Neutral,WN 94,0.527450980392157,#BF7A4E,NA,94,NA
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,94N,0.464705882352941,#A76846,TRUE,94,67
Natasha Denona,Foundation X+,NDeep,94,0.550980392156863,#AD836C,TRUE,94,68
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire,095,0.67843137254902,#C6B194,TRUE,95,88
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Ivoire W,095,0.774509803921569,#DDC7AE,TRUE,95,89
ColourPop,Pretty Fresh Foundation,Medium,95N,0.686274509803922,#CDA791,TRUE,95,65
Catrice,HD Liquid Coverage Foundation,Deep Mahogany,095,0.984313725490196,#FBFBFB,TRUE,95,59
Natasha Denona,Face Glow Foundation,DY,95,0.311764705882353,#614B3E,TRUE,95,84
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,096,0.23921568627451,#4F352B,TRUE,96,57
Clinique,Beyond Perfecting Foundation + Concealer,Chai,WN 96,0.6,#D7955B,NA,96,NA
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,NA,96NR,0.464705882352941,#996354,TRUE,96,67
Natasha Denona,Foundation X+,NA,96Nr,0.43921568627451,#82665E,TRUE,96,68
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,098,0.22156862745098,#483329,TRUE,98,57
Clinique,Stay Matte Oil-Free Makeup,Cream Caramel,WN 98,0.552941176470588,#C88852,NA,98,NA
Clinique,Beyond Perfecting Foundation + Concealer,Cream Caramel,WN 98,0.552941176470588,#C88852,NA,98,NA
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Cream Caramel,WN 98,0.545098039215686,#C78A4F,NA,98,NA
Catrice,HD Liquid Coverage Foundation,Deep Mocha,098,0.223529411764706,#493329,TRUE,98,59
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,True Porcelain,099,0.907843137254902,#FBE3D4,TRUE,99,90
Anastasia Beverly Hills,Luminous Foundation,NA,100N,0.901960784313726,#F1E7DB,TRUE,100,91
Almay,Clear Complexion Make Myself Clear Makeup,Ivory,100,0.772549019607843,#EAC0A0,TRUE,100,92
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,True Alabaster,100,0.909803921568627,#FCDFD4,TRUE,100,90
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire N,100,0.745098039215686,#E3B999,TRUE,100,88
Juvia's Place,I Am Magic Foundation,Sudan,100,0.182352941176471,#382725,FALSE,100,93
ColourPop,Pretty Fresh Foundation,Medium,100W,0.672549019607843,#D0AC87,TRUE,100,65
Almay,Skin Perfecting Healthy Biome Makeup,Fair,100,0.72156862745098,#DFB691,TRUE,100,94
ZOEVA,Authentik Skin Natural Luminous Foundation,CNFT,100W,0.786274509803922,#EDC9A4,TRUE,100,78
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,100,0.905882352941176,#F4E2DA,TRUE,100,95
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,100,0.925490196078431,#F9E6DF,TRUE,100,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,100,0.882352941176471,#FFDEC3,TRUE,100,97
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,100W,0.862745098039216,#F4DEC4,TRUE,100,98
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,100,0.876470588235294,#FDDDC2,TRUE,100,99
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,100B,0.907843137254902,#FFE3D0,TRUE,100,100
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Milkshake,100B,0.825490196078431,#E8CEBD,TRUE,100,101
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T100,0.63921568627451,#CA977C,TRUE,100,82
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,100,0.770588235294118,#E3C3A6,TRUE,100,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Classic Ivory,101,0.803921568627451,#F7C2A3,TRUE,101,90
Dose Of Colors,Meet Your Hue Foundation,Fair,101,0.93921568627451,#FCECE3,TRUE,101,103
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Ivory Buff,101.5,0.809803921568627,#F4C9A9,TRUE,101.5,90
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Fair Porcelain,102,0.956862745098039,#FEF3EA,TRUE,102,104
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Shell Beige,102,0.727450980392157,#E8A58B,TRUE,102,90
Maybelline,Super Stay Full Coverage Foundation,Fair Porcelain,102,0.880392156862745,#EFE1D2,TRUE,102,105
Dose Of Colors,Meet Your Hue Foundation,Fair,102,0.931372549019608,#FEEADD,TRUE,102,103
AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,Light Pink,102,0.782352941176471,#E3BEAC,TRUE,102,106
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Natural Buff,103,0.705882352941177,#EBA67D,TRUE,103,90
Dose Of Colors,Meet Your Hue Foundation,Fair,103,0.913725490196078,#FCE7D6,TRUE,103,103
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Golden Beige,104,0.698039215686274,#F2B072,TRUE,104,90
Dose Of Colors,Meet Your Hue Foundation,Fair,104,0.858823529411765,#FCD9BA,TRUE,104,103
AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,Light/Medium Pink,104,0.731372549019608,#DDB498,TRUE,104,106
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,N104,0.782352941176471,#E0C5AF,TRUE,104,107
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Nude Buff,104.5,0.715686274509804,#D8B195,TRUE,104.5,90
KVD Vegan Beauty,Lock-It Powder Foundation,Fair,105,0.803921568627451,#DAC8C0,TRUE,105,108
KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,105,0.813725490196078,#EDC7B2,TRUE,105,109
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Fair Ivory,105,0.941176470588235,#FEEDE2,TRUE,105,104
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Natural Beige,105,0.694117647058824,#EBAF77,TRUE,105,90
Maybelline,Super Stay Full Coverage Foundation,Fairy Ivory,105,0.776470588235294,#E1C3AB,TRUE,105,105
ColourPop,Pretty Fresh Foundation,Medium,105N,0.686274509803922,#CCA792,TRUE,105,65
Dose Of Colors,Meet Your Hue Foundation,Fair,105,0.901960784313726,#FAE2D2,TRUE,105,103
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,105,0.850980392156863,#F2DCC0,TRUE,105,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,105,0.854901960784314,#FFE3B5,TRUE,105,97
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,105,0.856862745098039,#FFE3B6,TRUE,105,99
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T105,0.643137254901961,#CD997B,TRUE,105,82
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Sun Beige,106,0.62156862745098,#DA9C63,TRUE,106,90
Dose Of Colors,Meet Your Hue Foundation,Fair,106,0.837254901960784,#F5D1B6,TRUE,106,103
AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,Medium Pink,106,0.701960784313725,#D8AA8E,TRUE,106,106
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Shell,106.5,0.992156862745098,#FEFDFC,TRUE,106.5,90
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Fresh Beige,107,0.601960784313725,#D5995E,TRUE,107,90
Dose Of Colors,Meet Your Hue Foundation,Fair,107,0.831372549019608,#F5D0B3,TRUE,107,103
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Ivory Beige,107.5,0.63921568627451,#CAA17C,TRUE,107.5,90
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Carmel Beige,108,0.46078431372549,#BA7731,TRUE,108,90
Dose Of Colors,Meet Your Hue Foundation,Light,108,0.813725490196078,#F2CDAD,TRUE,108,103
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Honey Bisque,108.5,0.613725490196078,#D3A166,TRUE,108.5,90
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Classic Tan,109,0.498039215686275,#C2743C,TRUE,109,90
Dose Of Colors,Meet Your Hue Foundation,Light,109,0.803921568627451,#F0D0AA,TRUE,109,103
Anastasia Beverly Hills,Luminous Foundation,NA,110C,0.9,#F0E7DB,TRUE,110,91
KVD Vegan Beauty,Lock-It Powder Foundation,Fair,110,0.792156862745098,#D9C2BB,TRUE,110,108
KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,110,0.801960784313726,#DAC5BF,TRUE,110,109
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Ivoire C,110,0.72156862745098,#E0B390,TRUE,110,110
Revlon,ColorStay Makeup For Combo/Oily Skin,Ivory,110,0.825490196078431,#F9CAAC,TRUE,110,111
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Porcelain,110,0.927450980392157,#FEEDDB,TRUE,110,104
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Creme Cafe,110,0.609803921568628,#DB965C,TRUE,110,90
Revlon,ColorStay Makeup For Normal/Dry Skin,Ivory,110,0.825490196078431,#F9CAAC,TRUE,110,112
Revlon,ColorStay Full Cover Foundation,Ivory,110,0.909803921568627,#FEE3D2,TRUE,110,113
Maybelline,Super Stay Full Coverage Foundation,Porcelain,110,0.805882352941176,#E8CEB3,TRUE,110,105
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire C,110,0.717647058823529,#DEB390,TRUE,110,88
Juvia's Place,I Am Magic Foundation,Senegal,110,0.249019607843137,#54332B,FALSE,110,93
florence by mills,Like a Light Skin Tint,NA,MT110,0.57843137254902,#C18766,TRUE,110,77
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Ivoire C,110,0.676470588235294,#D3AD86,TRUE,110,89
ColourPop,Pretty Fresh Foundation,Medium,110W,0.680392156862745,#D4AE87,TRUE,110,65
Revlon,ColorStay Light Cover Liquid Foundation,Ivory,110,0.743137254901961,#E7B094,TRUE,110,114
Almay,Skin Perfecting Healthy Biome Makeup,Light,110,0.666666666666667,#D8B07C,TRUE,110,94
ZOEVA,Authentik Skin Natural Luminous Foundation,Creative,110N,0.725490196078431,#E2B590,TRUE,110,78
Essence,Pretty Natural Hydrating Foundation,Cool Beige,110,0.449019607843137,#A86E3D,TRUE,110,79
Exa,High Fidelity Foundation,Fazon,110,0.272549019607843,#5B3930,FALSE,110,115
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,110,0.805882352941176,#EBC8B0,TRUE,110,95
Dose Of Colors,Meet Your Hue Foundation,Light,110,0.796078431372549,#F0CCA6,TRUE,110,103
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,110,0.905882352941176,#F6DED8,TRUE,110,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,110,0.92156862745098,#FEDBD8,TRUE,110,97
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,110N,0.858823529411765,#F4D6C2,TRUE,110,98
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,110,0.917647058823529,#FCDAD8,TRUE,110,99
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,110N,0.927450980392157,#FCEFDD,TRUE,110,100
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,110C,0.831372549019608,#F4CDB4,TRUE,110,116
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Angel Food,110N,0.798039215686275,#EACAAD,TRUE,110,101
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,NA,110,0.888235294117647,#F9E7CC,TRUE,110,117
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Shell,110,0.864705882352941,#FCD3BD,TRUE,110,118
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T110,0.637254901960784,#CA947B,TRUE,110,82
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Alabaster,110,0.811764705882353,#F0C8AE,TRUE,110,119
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,C110,0.701960784313725,#CEAF98,TRUE,110,107
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,110,0.805882352941176,#EBCEB0,TRUE,110,102
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Soft Sable,111,0.403921568627451,#B0651E,TRUE,111,90
Dose Of Colors,Meet Your Hue Foundation,Light,111,0.764705882352941,#EAC59C,TRUE,111,103
Clinique,Stay Matte Oil-Free Makeup,Ginger,WN 112,0.505882352941176,#BF7B43,NA,112,NA
Clinique,Beyond Perfecting Foundation + Concealer,Ginger,WN 112,0.505882352941176,#BF7B43,NA,112,NA
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Natural Ivory,112,0.9,#F6E2D5,TRUE,112,104
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Cocoa,112,0.307843137254902,#884115,TRUE,112,90
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Ginger,WN 112,0.468627450980392,#C1772E,NA,112,NA
Maybelline,Super Stay Full Coverage Foundation,Natural Ivory,112,0.774509803921569,#DEC6AD,TRUE,112,105
Dose Of Colors,Meet Your Hue Foundation,Light,112,0.782352941176471,#F2C99D,TRUE,112,103
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Brown Suede,113,0.42156862745098,#8E6149,TRUE,113,90
Dose Of Colors,Meet Your Hue Foundation,Light,113,0.764705882352941,#F0C596,TRUE,113,103
Koh Gen Do,Aqua Foundation,NA,113,0.813725490196078,#E6CFB9,TRUE,113,63
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,Sepia,CN 113,0.547058823529412,#C57E52,NA,113,NA
Clinique,Stay Matte Oil-Free Makeup,Golden,WN 114,0.472549019607843,#B3743E,NA,114,NA
Clinique,Beyond Perfecting Foundation + Concealer,Golden,WN 114,0.472549019607843,#B3743E,NA,114,NA
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Rich Chocolate,114,0.313725490196078,#6F4A31,TRUE,114,90
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Golden,WN 114,0.472549019607843,#AF7342,NA,114,NA
Dose Of Colors,Meet Your Hue Foundation,Light,114,0.76078431372549,#F0BE94,TRUE,114,103
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,Golden,WN 114,0.458823529411765,#AE703C,NA,114,NA
KVD Vegan Beauty,Lock-It Powder Foundation,Fair,115,0.792156862745098,#DAC5BA,TRUE,115,108
KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,115,0.790196078431373,#DAC4B9,TRUE,115,109
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Ivory,115,0.847058823529412,#F8D3B8,TRUE,115,104
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Rich Ebony,115,0.233333333333333,#552F22,TRUE,115,90
Maybelline,Super Stay Full Coverage Foundation,Ivory,115,0.780392156862745,#E5C3A9,TRUE,115,105
Dose Of Colors,Meet Your Hue Foundation,Light Medium,115,0.729411764705882,#E8BE8C,TRUE,115,103
Bite Beauty,Changemaker Supercharged Micellar Foundation,NA,T115,0.611764705882353,#C9896F,TRUE,115,82
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,Mocha,WN 115.5,0.494117647058824,#AE794E,NA,115.5,NA
Clinique,Stay Matte Oil-Free Makeup,Spice,CN 116,0.470588235294118,#AC7044,NA,116,NA
Dose Of Colors,Meet Your Hue Foundation,Light Medium,116,0.686274509803922,#E4B07A,TRUE,116,103
Clinique,Beyond Perfecting Foundation + Concealer,Carob,CN 117,0.468627450980392,#9A6D55,NA,117,NA
Dose Of Colors,Meet Your Hue Foundation,Light Medium,117,0.666666666666667,#DFA575,TRUE,117,103
Clinique,Stay Matte Oil-Free Makeup,Amber,WN 118,0.382352941176471,#995D2A,NA,118,NA
Clinique,Beyond Perfecting Foundation + Concealer,Amber,WN 118,0.382352941176471,#995D2A,NA,118,NA
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Light Beige,118,0.811764705882353,#EFCEAF,TRUE,118,104
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Amber,WN 118,0.450980392156863,#B16A35,NA,118,NA
Maybelline,Super Stay Full Coverage Foundation,Light Beige,118,0.747058823529412,#DEC19F,TRUE,118,105
Dose Of Colors,Meet Your Hue Foundation,Light Medium,118,0.682352941176471,#E1AF7B,TRUE,118,103
Dose Of Colors,Meet Your Hue Foundation,Light Medium,119,0.645098039215686,#DCA96D,TRUE,119,103
Anastasia Beverly Hills,Luminous Foundation,NA,120W,0.809803921568627,#EFD0AE,TRUE,120,91
KVD Vegan Beauty,Lock-It Powder Foundation,Fair,120,0.727450980392157,#DEAE95,TRUE,120,108
KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,120,0.735294117647059,#E0AF97,TRUE,120,109
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Ivoire,120,0.835294117647059,#F1D1B9,TRUE,120,120
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Classic Ivory,120,0.817647058823529,#EDCAB4,TRUE,120,104
Maybelline,Super Stay Full Coverage Foundation,Classic Ivory,120,0.743137254901961,#E0BD9B,TRUE,120,105
Juvia's Place,I Am Magic Foundation,Chad,120,0.223529411764706,#4C2C26,FALSE,120,93
florence by mills,Like a Light Skin Tint,NA,MT120,0.562745098039216,#C2865D,TRUE,120,77
ColourPop,Pretty Fresh Foundation,Medium Dark,120W,0.631372549019608,#C7A07B,TRUE,120,65
Almay,Skin Perfecting Healthy Biome Makeup,Beige,120,0.67843137254902,#D9A881,TRUE,120,94
ZOEVA,Authentik Skin Natural Luminous Foundation,Daring,120N,0.752941176470588,#E9BE97,TRUE,120,78
Exa,High Fidelity Foundation,Xia,120,0.329411764705882,#684A40,FALSE,120,115
