judge_id,name_first,name_middle,name_last,name_suffix,birth_date,birthplace_city,birthplace_state,death_date,death_city,death_state,gender,race
3271,Samuel,NA,Milligan,NA,1814,Greene County,TN,1874,Washington,DC,M,White
2902,Michael,P.,Mills,NA,1956,Charleston,SC,NA,NA,NA,M,White
1655,Richard,Henry,Mills,NA,1929,Beardstown,IL,NA,NA,NA,M,White
3000,Patricia,Head,Minaldi,NA,1959,Somerville,MA,NA,NA,NA,F,White
1656,Julius,Howard,Miner,NA,1896,Lubon,Russia,1963,NA,NA,M,White
1657,Roger,Jeffrey,Miner,NA,1934,Hudson,NY,2012,Hudson,NY,M,White
1658,Sherman,NA,Minton,NA,1890,Georgetown,IN,1965,New Albany,IN,M,White
1659,Jacob,NA,Mishler,NA,1911,New York,NY,2004,West Palm Beach,FL,M,White
1660,George,John,Mitchell,NA,1933,Waterville,ME,NA,NA,NA,M,White
1661,Lansing,Leroy,Mitchell,NA,1914,Sun,LA,2001,New Orleans,LA,M,White
1662,Sidney,Carr,Mize,NA,1888,Scott County,MS,1965,NA,NA,M,White
1663,Alfred,Egidio,Modarelli,NA,1898,Union City,NJ,1957,NA,NA,M,White
1664,Edward,Julien,Moinet,NA,1873,Louisville,OH,1952,Detroit,MI,M,White
3310,Irvin,Charles,Mollison,NA,1898,Vicksburg,MS,1962,New York,NY,M,African American
1665,Donald,W.,Molloy,NA,1946,Butte,MT,NA,NA,NA,M,White
2784,Susan,Oki,Mollway,NA,1950,Honolulu,HI,NA,NA,NA,F,Asian American
1666,Joseph,West,Molyneaux,NA,1863,Bellevue,KY,1940,NA,NA,M,White
1667,Thomas,Bell,Monroe,NA,1791,Albemarle County,VA,1865,Pass Christian,MS,M,White
3021,Frank,NA,Montalvo,NA,1956,Bayamon,Puerto Rico,NA,NA,NA,M,Hispanic
1668,Ann,D.,Montgomery,NA,1949,Litchfield,MN,NA,NA,NA,F,White
1669,Martin,V.,Montgomery,NA,1840,Eaton Rapids,MI,1898,Lansing,MI,M,White
3300,Robert,Morris,Montgomery,NA,1849,Eaton Rapids,MI,1920,Eaton Rapids,MI,M,White
1670,James,Maxwell,Moody,NA,1940,El Dorado,AR,NA,NA,NA,M,White
1671,James,Tyne,Moody,NA,1938,LaCenter,KY,NA,NA,NA,M,White
2877,James,S.,Moody,Jr.,1947,Tampa,FL,NA,NA,NA,M,White
3504,James,Maxwell,Moody,Jr.,1964,El Dorado,AR,NA,NA,NA,M,White
1672,William,Henry,Moody,NA,1853,Newbury,MA,1917,Haverhill,MA,M,White
2743,Norman,K.,Moon,NA,1936,Lynchburg,VA,NA,NA,NA,M,White
1673,Alfred,NA,Moore,NA,1755,New Hanover County,NC,1810,Bladen County,NC,M,White
1674,Ben,NA,Moore,NA,1891,Salyersville,KY,1958,NA,NA,M,White
1675,George,NA,Moore,NA,1878,La Grange,MO,1962,NA,NA,M,White
1676,John,Henry,Moore,II,1929,Atlantic City,NJ,2013,Jacksonville,FL,M,White
1677,Karen,Nelson,Moore,NA,1948,Washington,DC,NA,NA,NA,F,White
1678,Kevin,Michael,Moore,NA,1951,Coral Gables,FL,NA,NA,NA,M,White
3129,Kimberly,Ann,Moore,NA,1968,Baltimore,MD,NA,NA,NA,F,White
1679,Leonard,Page,Moore,NA,1898,Evanston,IL,1982,Mystic,CT,M,White
3465,Raymond,Paul,Moore,NA,1953,Boston,MA,NA,NA,NA,M,African American
1680,William,Theodore,Moore,Jr.,1940,Bainbridge,GA,NA,NA,NA,M,White
1682,Charles,Harwood,Moorman,NA,1876,Big Spring,KY,1938,NA,NA,M,White
1683,James,Byron,Moran,NA,1930,Evanston,IL,2009,Evanston,IL,M,White
2800,Norman,A.,Mordue,NA,1942,Elmira,NY,NA,NA,NA,M,White
2751,Carlos,R.,Moreno,NA,1948,Los Angelos,CA,NA,NA,NA,M,Hispanic
1684,Federico,A.,Moreno,NA,1952,Caracas,Venezuela,NA,NA,NA,M,Hispanic
3422,Donna,Sue,Morgan,NA,1953,Winnsboro,LA,NA,NA,NA,F,White
1685,Henry,Coke,Morgan,Jr.,1935,Norfolk,VA,NA,NA,NA,M,White
1686,Justin,Colfax,Morgan,NA,1900,Buffalo,NY,1959,NA,NA,M,White
1687,Lewis,Render,Morgan,NA,1913,LaGrange,GA,2001,LaGrange,GA,M,White
1688,Robert,Dale,Morgan,NA,1912,Peoria,IL,2002,Peoria,IL,M,White
3530,Nancy,Louise,Moritz,NA,1960,Beloit,KS,NA,NA,NA,F,White
1689,Amos,NA,Morrill,NA,1809,Salisbury,MA,1884,Austin,TX,M,White
1690,Mendon,NA,Morrill,NA,1902,Worcester,MA,1961,NA,NA,M,White
3500,Brian,Matthew,Morris,NA,1963,Butte,MT,NA,NA,NA,M,White
1691,George,Franklin,Morris,NA,1866,Vershire,VT,1953,NA,NC,M,White
1692,Hugh,Martin,Morris,NA,1878,Greenwood,DE,1966,NA,NA,M,White
1693,James,Ward,Morris,NA,1890,Smithfield,NC,1960,NA,NA,M,White
1694,Joseph,Wilson,Morris,NA,1922,Rice County,KS,NA,NA,NA,M,White
1695,Martin,Ferdinand,Morris,NA,1834,Youghal,Ireland,1909,Washington,DC,M,White
1696,Page,NA,Morris,NA,1853,Lynchburg,VA,1924,Rochester,MN,M,White
1697,Robert,NA,Morris,NA,1745,New Brunswick,NJ,1815,New Brunswick,NJ,M,White
1698,Thomas,John,Morris,NA,1837,Baltimore,MD,1912,Baltimore,MD,M,White
2753,Margaret,M.,Morrow,NA,1950,Columbus,NE,NA,NA,NA,F,White
1699,William,W.,Morrow,NA,1843,Milton,IN,1929,San Francisco,CA,M,White
2816,James,Sewall,Morsell,NA,1775,Calvert County,MD,1870,Prince George`s County,MD,M,White
1700,James,Madison,Morton,Jr.,1869,Fall River,MA,1940,Fall River,MA,M,White
1701,Leland,Clure,Morton,NA,1916,Knoxville,TN,1998,Knoxville,TN,M,White
1702,Grover,M.,Moscowitz,NA,1886,Hot Springs,AR,1947,New York,NY,M,White
2969,Alia,NA,Moses,NA,1962,Eagle Pass,TX,NA,NA,NA,F,Hispanic
1703,Barry,Ted,Moskowitz,NA,1950,Patterson,NJ,NA,NA,NA,M,White
3034,Michael,W.,Mosman,NA,1956,Eugene,OR,NA,NA,NA,M,White
3249,John,McKenzie,Moss,NA,1868,Bennettstown,KY,1929,Washington,DC,M,White
1704,Constance,Baker,Motley,NA,1921,New Haven,CT,2005,New York,NY,F,African American
1705,Diana,Jane Gribbon,Motz,NA,1943,Washington,DC,NA,NA,NA,F,White
1706,J.,Frederick,Motz,NA,1942,Baltimore,MD,NA,NA,NA,M,White
1707,Charles,Allen,Moye,Jr.,1918,Atlanta,GA,2010,Marietta,GA,M,White
1708,Bernard,Thomas,Moynahan,Jr.,1918,Akron,OH,1999,Lexington,KY,M,White
1709,Charles,Andrew,Muecke,NA,1918,New York,NY,2007,Flagstaff,AZ,M,White
3337,Kimberly,Jo,Mueller,NA,1957,Newton,KS,NA,NA,NA,F,White
1710,Malcolm,NA,Muir,NA,1914,Englewood,NJ,2011,Williamsport,PA,M,White
1711,Michael,B.,Mukasey,NA,1941,Bronx,NY,NA,NA,NA,M,White
1712,Graham,Calder,Mullen,NA,1940,Charlotte,NC,NA,NA,NA,M,White
1713,William,Hughes,Mulligan,NA,1918,New York,NY,1996,Bronxville,NY,M,White
1714,Clarence,H.,Mullins,NA,1895,Clanton,AL,1957,Mountain Brook,AL,M,White
1715,Thomas,Charles,Munger,NA,1861,Fletcher,OH,1941,Lincoln,NE,M,White
1716,William,Henry,Munger,NA,1845,Bergen,NY,1915,Omaha,NE,M,White
2801,James,Martin,Munley,NA,1936,Scranton,PA,NA,NA,NA,M,White
1717,Howard,G.,Munson,NA,1924,Claremont,NH,2008,Syracuse,NY,M,White
2832,Carlos,NA,Murguia,NA,1957,Kansas City,KS,NA,NA,NA,M,Hispanic
2885,Mary,Helen,Murguia,NA,1960,Kansas City,KS,NA,NA,NA,F,Hispanic
1718,Francis,Dominic,Murnaghan,Jr.,1920,Baltimore,MD,2000,Baltimore,MD,M,White
1719,Thomas,Alexander,Murphree,NA,1883,Blount County,AL,1945,NA,NA,M,White
1720,Diana,E.,Murphy,NA,1934,Faribault,MN,NA,NA,NA,F,White
1721,Edward,Preston,Murphy,NA,1904,Austin,NV,1958,NA,NA,M,White
1722,Frank,NA,Murphy,NA,1890,Sand Beach,MI,1949,Detroit,MI,M,White
2766,G.,Patrick,Murphy,NA,1948,Carbondale,IL,NA,NA,NA,M,White
1723,Harold,Lloyd,Murphy,NA,1927,Haralson County,GA,NA,NA,NA,M,White
1724,John,William,Murphy,NA,1902,Avoca,PA,1962,Scranton,PA,M,White
1725,Michael,R.,Murphy,NA,1947,Denver,CO,NA,NA,NA,M,White
3180,Stephen,Joseph,Murphy,III,1962,St. Louis,MO,NA,NA,NA,M,White
1726,Thomas,Francis,Murphy,NA,1905,New York,NY,1995,Salisbury,CT,M,White
1727,Alfred,Paul,Murrah,NA,1904,Tishomingo,OK,1975,Oklahoma City,OK,M,White
1728,Frank,Jerome,Murray,NA,1904,Mansfield,MA,1995,Boston,MA,M,White
1729,Herbert,Frazier,Murray,NA,1923,Waltham,MA,1999,Baltimore,MD,M,White
1730,William,Daniel,Murray,NA,1908,Butte,MT,1994,Butte,MT,M,White
1731,John,Garvan,Murtha,NA,1941,Hartford,CT,NA,NA,NA,M,White
3208,R.,Kenton,Musgrave,NA,1927,Clearwater,FL,NA,NA,NA,M,White
1733,Francis,Kerschner,Myers,NA,1874,Wilmington,NC,1940,NA,NA,M,White
3361,Sue,Ellen,Myerscough,NA,1951,Springfield,IL,NA,NA,NA,F,White
1734,John,Francis,Nangle,NA,1922,St. Louis,MO,2008,Savannah,GA,M,White
2696,Alexander,J.,Napoli,NA,1905,Chicago,IL,1972,Chicago,IL,M,White
3393,Alison,Julie,Nathan,NA,1972,Philadelphia,PA,NA,NA,NA,F,White
3255,Gloria,Maria,Navarro,NA,1967,Las Vegas,NV,NA,NA,NA,F,Hispanic
1735,Edward,Raymond,Neaher,NA,1912,Brooklyn,NY,1994,Chevy Chase,MD,M,White
1736,William,Joseph,Nealon,Jr.,1923,Scranton,PA,NA,NA,NA,M,White
1737,Colin,NA,Neblett,NA,1875,Brunswick County,VA,1950,NA,NA,M,White
1738,Charles,Gelbert,Neese,NA,1916,Paris,TN,1989,Nashville,TN,M,White
3154,Janet,T.,Neff,NA,1945,Wilkinsburg,PA,NA,NA,NA,F,White
1739,Marshall,Allen,Neill,NA,1914,Pullman,WA,1979,NA,NA,M,White
3094,Susan,Bieke,Neilson,NA,1956,Ann Arbor,MI,2006,Detroit,MI,F,White
1740,David,Aldrich,Nelson,NA,1932,Watertown,NY,2010,Indian Hill,OH,M,White
1741,David,Sutherland,Nelson,NA,1933,Boston,MA,1998,Framingham,MA,M,African American
1742,Dorothy,Wright,Nelson,NA,1928,San Pedro,CA,NA,NA,NA,F,White
1743,Edwin,L.,Nelson,NA,1940,Brewton,AL,2003,NA,NA,M,White
1744,Rensselaer,Russell,Nelson,NA,1826,Cooperstown,NY,1904,St. Paul,MN,M,White
1745,Samuel,NA,Nelson,NA,1792,Hebron,NY,1873,Cooperstown,NY,M,White
3339,Susan,Richard,Nelson,NA,1952,Buffalo,NY,NA,NA,NA,F,White
1746,Thomas,G.,Nelson,NA,1936,Idaho Falls,ID,2011,Boise,ID,M,White
1747,Thomas,Leverett,Nelson,NA,1827,Haverhill,NH,1897,Worcester,MA,M,White
1748,Lenore,Carrero,Nesbitt,NA,1932,Miami,FL,2001,Coral Gables,FL,F,Hispanic
1749,Jeremiah,NA,Neterer,NA,1862,Goshen,IN,1943,NA,NA,M,White
1750,Alan,Harris,Nevas,NA,1928,Norwalk,CT,NA,NA,NA,M,White
1751,Philip,NA,Neville,NA,1909,Minneapolis,MN,1974,NA,NA,M,White
1752,Robert,Reasoner,Nevin,NA,1875,Dayton,OH,1952,NA,NA,M,White
1753,Stewart,Albert,Newblatt,NA,1927,Detroit,MI,NA,NA,NA,M,White
1754,Clarence,Charles,Newcomer,NA,1923,Mount Joy,PA,2005,Stone Harbor,NJ,M,White
3209,Bernard,NA,Newman,NA,1907,New York,NY,1999,New York,NY,M,White
1755,Jon,Ormond,Newman,NA,1932,New York,NY,NA,NA,NA,M,White
1756,Pauline,NA,Newman,NA,1927,New York,NY,NA,NA,NA,F,White
1757,William,Truslow,Newman,NA,1843,near Knoxville,TN,1920,Atlanta,GA,M,White
3227,Jacqueline,Hong-Ngoc,Nguyen,NA,1965,Dalat,Vietnam,NA,NA,NA,F,Asian American
1758,Fred,Joseph,Nichol,NA,1912,Sioux City,IA,1996,NA,NA,M,White
1759,Philip,NA,Nichols,Jr.,1907,Boston,MA,1990,Washington,DC,M,White
1760,Eugene,Hoffman,Nickerson,NA,1918,Orange,NJ,2002,New York,NY,M,White
1761,William,M.,Nickerson,NA,1933,Baltimore,MD,NA,NA,NA,M,White
1762,John,Cochran,Nicoll,NA,1793,Savannah,GA,1863,Savannah,GA,M,White
1763,John,Percy,Nields,NA,1868,Wilmington,DE,1943,Nahant,MA,M,White
1764,Leland,Chris,Nielsen,NA,1919,Vesper,KS,1999,NA,NA,M,White
1765,William,Fremming,Nielsen,NA,1934,Seattle,WA,NA,NA,NA,M,White
1766,Paul,Victor,Niemeyer,NA,1941,Princeton,NJ,NA,NA,NA,M,White
1767,Helen,Wilson,Nies,NA,1925,Birmingham,AL,1996,Lewes,DE,F,White
1768,Henry,Clay,Niles,NA,1850,Kosciusko,MS,1918,Jackson,MS,M,White
1769,Ralph,Wilson,Nimmons,Jr.,1938,Dallas,TX,2003,Jacksonville,FL,M,White
1770,John,Trice,Nixon,NA,1933,New Orleans,LA,NA,NA,NA,M,White
1771,John,Thompson,Nixon,NA,1820,Fairton,NJ,1889,Stockbridge,MA,M,White
1772,Walter,Louis,Nixon,Jr.,1928,Biloxi,MS,NA,NA,NA,M,White
1773,James,Latane,Noel,Jr.,1909,Pilot Point,TX,1997,Houston,TX,M,White
1774,James,Ellsworth,Noland,NA,1920,LaGrange,MO,1992,Indianapolis,IN,M,White
1775,Gregory,Francis,Noonan,NA,1906,New York,NY,1964,NA,NA,M,White
1776,John,T.,Noonan,Jr.,1926,Boston,MA,NA,NA,NA,M,White
1777,Frank,Herbert,Norcross,NA,1869,Reno,NV,1952,San Francisco,CA,M,White
1778,John,Albert,Nordberg,NA,1926,Evanston,IL,NA,NA,NA,M,White
1779,Gunnar,Hans,Nordbye,NA,1888,Urskog,Norway,1977,NA,NA,M,White
1780,Charles,Ronald,Norgle,Sr.,1937,Chicago,IL,NA,NA,NA,M,White
1781,Alan,Eugene,Norris,NA,1935,Columbus,OH,NA,NA,NA,M,White
1782,William,Albert,Norris,NA,1927,Turtle Creek,PA,NA,NA,NA,M,White
1783,Elliott,NA,Northcott,NA,1869,Clarksburg,WV,1946,Arcadia,FL,M,White
1784,Edward,Skottowe,Northrop,NA,1911,Chevy Chase,MD,2003,Sandy Spring,MD,M,White
1785,David,C.,Norton,NA,1946,Washington,DC,NA,NA,NA,M,White
3276,Charles,Cooper,Nott,NA,1827,Schenectady,NY,1916,New York,NY,M,White
1786,Edward,Willis,Nottingham,Jr.,1948,Denver,CO,NA,NA,NA,M,White
1787,James,Robertson,Nowlin,NA,1937,San Antonio,TX,NA,NA,NA,M,White
1788,Walter,Chadwick,Noyes,NA,1865,Lyme,CT,1926,New York,NY,M,White
3418,David,Ogden,Nuffer,NA,1952,Portland,OR,NA,NA,NA,M,White
1789,Donald,C.,Nugent,NA,1948,Minneapolis,MN,NA,NA,NA,M,White
3466,Troy,Lynne,Nunley,NA,1964,San Francisco,CA,NA,NA,NA,M,African American
1790,Richard,Lowell,Nygaard,NA,1940,Thief River Falls,MN,NA,NA,NA,M,White
1791,Donald,Eugene,O`Brien,NA,1923,Marcus,IA,NA,NA,NA,M,White
1792,Ernest,Aloysius,O`Brien,NA,1880,Detroit,MI,1948,NA,NA,M,White
2937,Terrence,L.,O`Brien,NA,1943,Lincoln,NE,NA,NA,NA,M,White
3331,Ambrose,NA,O`Connell,NA,1881,near Ottumwa,IA,1962,San Mateo,CA,M,White
3468,Beverly,Reid,O`Connell,NA,1965,Ventura,CA,NA,NA,NA,F,White
1793,John,Joseph,O`Connell,NA,1894,Pittsburgh,PA,1949,NA,NA,M,White
1794,Earl,Eugene,O`Connor,NA,1922,Paola,KS,1998,Mission,KS,M,White
1795,James,Francis Thaddeus,O`Connor,NA,1886,Grand Forks,ND,1949,Los Angeles,CA,M,White
3165,Reed,Charles,O`Connor,NA,1965,Houston,TX,NA,NA,NA,M,White
1796,Sandra,Day,O`Connor,NA,1930,El Paso,TX,NA,NA,NA,F,White
1797,Robert,J.,O`Conor,Jr.,1934,Los Angeles,CA,NA,NA,NA,M,White
1798,Daniel,William,O`Donoghue,NA,1876,Washington,DC,1948,NA,NA,M,White
3151,Liam,NA,O`Grady,NA,1950,Newark,NJ,NA,NA,NA,M,White
1799,William,Clark,O`Kelley,NA,1930,Atlanta,GA,NA,NA,NA,M,White
1800,Kathleen,McDonald,O`Malley,NA,1956,Drexel Hill,PA,NA,NA,NA,F,White
1801,John,Corbett,O`Meara,NA,1933,Hillsdale,MI,NA,NA,NA,M,White
3135,Lawrence,Joseph,O`Neill,NA,1952,Oakland,CA,NA,NA,NA,M,White
1802,Thomas,Newman,O`Neill,Jr.,1928,Hanover,PA,NA,NA,NA,M,White
1803,Diarmuid,Fionntain,O`Scannlain,NA,1937,New York,NY,NA,NA,NA,M,White
1804,Clifford,Patrick,O`Sullivan,NA,1897,Chicago,IL,1975,NA,NA,M,White
1805,George,A.,O`Toole,Jr.,1947,Worcester,MA,NA,NA,NA,M,White
1806,James,Lowell,Oakes,NA,1924,Springfield,IL,2007,Marthas Vineyard,MA,M,White
1808,Louis,Falk,Oberdorfer,NA,1919,Birmingham,AL,2013,McLean,VA,M,White
3379,James,Paul,Oetken,NA,1965,Louisville,KY,NA,NA,NA,M,White
1809,Isaac,Stockton Keith,Ogier,NA,1819,Charleston,SC,1861,San Bernardino County,CA,M,White
3454,Fernando,Manzano,Olguin,NA,1961,Los Angeles,CA,NA,NA,NA,M,Hispanic
1810,Abram,Baldwin,Olin,NA,1808,Shaftsbury,VT,1879,Sligo,MD,M,White
1811,John,Watkins,Oliver,NA,1914,Cape Girardeau,MO,1990,Kansas City,MO,M,White
1812,Solomon,NA,Oliver,Jr.,1947,Bessemer,AL,NA,NA,NA,M,African American
3311,Webster,J.,Oliver,NA,1888,Brooklyn,NY,1969,New York,NY,M,White
1813,Stephen,Murray,Orlofsky,NA,1944,Bronx,NY,NA,NA,NA,M,White
1814,Charles,Prentiss,Orr,NA,1858,Allegheny,PA,1922,NA,NA,M,White
1815,William,Edwin,Orr,NA,1881,Frisco,UT,1965,NA,NA,M,White
1816,William,Horsley,Orrick,Jr.,1915,San Francisco,CA,2003,San Francisco,CA,M,White
3474,William,Horsley,Orrick,III,1953,San Francisco,CA,NA,NA,NA,M,White
1817,William,Lindsay,Osteen,Sr.,1930,Greensboro,NC,2009,NA,NA,M,White
3156,William,Lindsay,Osteen,Jr.,1960,Greensboro,NC,NA,NA,NA,M,White
2988,S.,James,Otero,NA,1951,Los Angeles,CA,NA,NA,NA,M,Hispanic
1818,Merrill,E.,Otis,NA,1884,Nodaway County,MO,1944,NA,NA,M,White
1819,William,Ray,Overton,NA,1939,Malvern,AR,1987,NA,NA,M,White
3087,Priscilla,Richman,Owen,NA,1954,Palacios,TX,NA,NA,NA,F,White
1820,Richard,NA,Owen,NA,1922,New York,NY,NA,NA,NA,M,White
3520,John,Byron,Owens,NA,1971,Washington,DC,NA,NA,NA,M,White
1821,Wilbur,Dawson,Owens,Jr.,1930,Albany,GA,2010,Macon,GA,M,White
3145,Halil,Suleyman,Ozerden,NA,1966,Hattiesburg,MS,NA,NA,NA,M,White
1822,William,NA,Paca,NA,1740,Abingdon,MD,1799,Wye Island,MD,M,White
1823,John,R.,Padova,NA,1935,Philadelphia,PA,NA,NA,NA,M,White
1824,Richard,A.,Paez,NA,1947,Salt Lake City,UT,NA,NA,NA,M,Hispanic
1825,George,True,Page,NA,1859,Spring Bay,IL,1941,La Jolla,CA,M,White
1826,Elijah,NA,Paine,NA,1757,Brooklyn,CT,1842,Williamstown,VT,M,White
1827,James,Carriger,Paine,NA,1924,Valdosta,GA,2010,Palm Beach,FL,M,White
2802,Rebecca,R.,Pallmeyer,NA,1954,Tokyo,Japan,NA,NA,NA,F,White
1828,Edmund,Louis,Palmieri,NA,1907,New York,NY,1989,New York,NY,M,White
2844,Charles,A.,Pannell,Jr.,1946,DeKalb County,GA,NA,NA,NA,M,White
1829,Owen,Murphy,Panner,NA,1924,Chicago,IL,NA,NA,NA,M,White
1830,Don,Albert,Pardee,NA,1837,Wadsworth,OH,1919,Atlanta,GA,M,White
1832,Benjamin,NA,Parke,NA,1777,NA,NJ,1835,Salem,IN,M,White
1833,Barrington,Daniels,Parker,Sr.,1915,Rosslyn,VA,1993,Washington,DC,M,African American
1834,Barrington,Daniels,Parker,Jr.,1944,Washington,DC,NA,NA,NA,M,African American
1835,Fred,I.,Parker,NA,1938,Boston,MA,2003,Burlington,VT,M,White
1836,Isaac,Charles,Parker,NA,1838,near Barnesville,OH,1896,Fort Smith,AR,M,White
1837,James,Aubrey,Parker,NA,1937,Houston,TX,NA,NA,NA,M,White
1838,John,Johnston,Parker,NA,1885,Monroe,NC,1958,Washington,DC,M,White
1839,John,Victor,Parker,NA,1928,Baton Rouge,LA,2014,Baton Rouge,LA,M,White
3515,Linda,Vivienne,Parker,NA,1958,Detroit,MI,NA,NA,NA,F,African American
1840,Robert,Manley,Parker,NA,1937,Longview,TX,NA,NA,NA,M,White
1841,William,Lynn,Parkinson,NA,1902,Attica,IN,1959,NA,NA,M,White
1842,Charles,NA,Parlange,NA,1851,New Orleans,LA,1907,New Orleans,LA,M,White
1843,Albion,Keith,Parris,NA,1788,Hebron,ME,1857,Portland,ME,M,White
1844,James,Benton,Parsons,NA,1911,Kansas City,MO,1993,Chicago,IL,M,African American
1845,John,Slater,Partridge,NA,1870,Susanville,CA,1926,NA,NA,M,White
1846,Marilyn,Hall,Patel,NA,1938,Amsterdam,NY,NA,NA,NA,F,White
1847,William,NA,Paterson,NA,1745,County Antrim,Ireland,1806,Albany,NY,M,White
1848,Robert,Porter,Patterson,Jr.,1923,New York,NY,NA,NA,NA,M,White
1849,Robert,Porter,Patterson,Sr.,1891,Glens Falls,NY,1952,Elizabeth,NJ,M,White
1850,Charles,Ferguson,Paul,NA,1902,Wheeling,WV,1965,NA,NA,M,White
1851,John,NA,Paul,NA,1839,near Ottobine,VA,1901,Harrisonburg,VA,M,White
1852,John,NA,Paul,Jr.,1883,Harrisonburg,VA,1964,Ottobine,VA,M,White
1853,Maurice,Mitchell,Paul,NA,1932,Jacksonville,FL,NA,NA,NA,M,White
2803,William,H.,Pauley,III,1952,Glen Cove,NY,NA,NA,NA,M,White
1854,Harry,Vearle,Payne,NA,1908,Colonia Dublan,Mexico,1983,NA,NA,M,White
2897,James,H.,Payne,NA,1941,Lubbock,TX,NA,NA,NA,M,White
1855,Robert,E.,Payne,NA,1941,Mount Sterling,KY,NA,NA,NA,M,White
3347,Benita,Yalonda,Pearson,NA,1963,Cleveland,OH,NA,NA,NA,F,African American
2833,Marsha,J.,Pechman,NA,1951,Salem,OR,NA,NA,NA,F,White
3263,Ebenezer,NA,Peck,NA,1805,Portland,ME,1881,Chicago,IL,M,White
1856,James,Hawkins,Peck,NA,1790,Mossy Creek (now Jefferson City),TN,1836,St. Charles,MO,M,White
1857,John,Weld,Peck,NA,1874,Wyoming,OH,1937,NA,NA,M,White
1858,John,Weld,Peck,II,1913,Cincinnati,OH,1993,Cincinnati,OH,M,White
1859,Robert,Francis,Peckham,NA,1920,San Francisco,CA,1993,San Francisco,CA,M,White
1860,Rufus,Wheeler,Peckham,NA,1838,Albany,NY,1909,Altamont,NY,M,White
3275,Stanton,Judkins,Peelle,NA,1843,Richmond,IN,1928,Washington,DC,M,White
1861,Wilbur,Frank,Pell,Jr.,1915,Shelbyville,IN,2000,Evanston,IL,M,White
1862,Martin,NA,Pence,NA,1904,Sterling,KS,2000,Maunawili,HI,M,White
1863,Nathaniel,NA,Pendleton,NA,1756,New Kent County,VA,1821,Hyde Park,NY,M,White
1864,Philip,Clayton,Pendleton,NA,1779,Berkeley County,VA (now WV),1863,Berkeley County,VA (now WV),M,White
1865,John,Garrett,Penn,NA,1932,Pittsfield,MA,2007,Washington,DC,M,African American
1866,William,Sanford,Pennington,NA,1757,Newark,NJ,1826,Newark,NJ,M,White
1867,Isaac,Samuels,Pennybacker,NA,1805,Pine Forge,VA,1847,Washington,DC,M,White
2824,W.,Allen,Pepper,Jr.,1941,Greenwood,MS,2012,Jackson,MS,M,White
1868,Juan,Manuel,Perez-Gimenez,NA,1941,San Juan,Puerto Rico,NA,NA,NA,M,Hispanic
1869,Catherine,D.,Perry,NA,1952,Hobart,OK,NA,NA,NA,F,White
1870,Joseph,Samuel,Perry,NA,1896,Carbon Hill,AL,1984,NA,NA,M,White
1871,Matthew,James,Perry,Jr.,1921,Columbia,SC,2011,Columbia,SC,M,African American
1872,Hernan,Gregorio,Pesquera,NA,1924,Santurce,Puerto Rico,1982,NA,NA,M,Hispanic
1873,John,Andrew,Peters,NA,1864,Ellsworth,ME,1953,Ellsworth,ME,M,White
1874,Richard,NA,Peters,NA,1744,"(Belmont), Philadelphia",PA,1828,"(Belmont), Philadelphia",PA,M,White
3532,James,Donald,Peterson,NA,1957,Lake Charles,LA,NA,NA,NA,M,White
3230,Rosanna,Malouf,Peterson,NA,1951,Salt Lake City,UT,NA,NA,NA,F,White
1875,Raymond,James,Pettine,NA,1912,Providence,RI,2003,Dallas,TX,M,White
1876,Mariana,R.,Pfaelzer,NA,1926,Los Angeles,CA,NA,NA,NA,F,White
1877,John,Finis,Philips,NA,1834,Boone County,MO,1919,Hot Springs,AR,M,White
3484,Gregory,Alan,Phillips,NA,1960,Littleton,CO,NA,NA,NA,M,White
1878,Harry,NA,Phillips,NA,1909,Watertown,TN,1985,NA,NA,M,White
1879,James,Dickson,Phillips,Jr.,1922,Scotland County,NC,NA,NA,NA,M,White
1880,Layn,R.,Phillips,NA,1952,Oklahoma City,OK,NA,NA,NA,M,White
3414,Mary,Elizabeth,Phillips,NA,1969,Kirksville,MO,NA,NA,NA,F,White
1881,Orie,Leon,Phillips,NA,1885,Mercer County,IL,1974,NA,NA,M,White
2967,Thomas,W.,Phillips,NA,1943,Oneida,TN,NA,NA,NA,M,White
2847,Virginia,A.,Phillips,NA,1957,Orange,CA,NA,NA,NA,F,White
1882,Frank,Albert,Picard,NA,1889,Saginaw,MI,1963,NA,NA,M,White
1883,Charles,Willis,Pickering,Sr.,1937,Jones County,MS,NA,NA,NA,M,White
1884,John,NA,Pickering,NA,1737,Newington,NH,1805,Portsmouth,NH,M,White
1885,John,Coleman,Pickett,NA,1896,Ravenna,NE,1983,NA,NA,M,White
1886,Jaime,NA,Pieras,Jr.,1924,San Juan,Puerto Rico,2011,San Juan,Puerto Rico,M,Hispanic
1887,Lawrence,Warren,Pierce,NA,1924,Philadelphia,PA,NA,NA,NA,M,African American
1888,Lawrence,L.,Piersol,NA,1940,Vermillion,SD,NA,NA,NA,M,White
3497,Cornelia,Thayer Livingston,Pillard,NA,1961,Cambridge,MA,NA,NA,NA,F,White
1889,David,Andrew,Pine,NA,1891,Washington,DC,1970,NA,NA,M,White
2851,Joel,A.,Pisano,NA,1949,Orange,NJ,NA,NA,NA,M,White
1890,John,NA,Pitman,NA,1785,Providence,RI,1864,Providence,RI,M,White
