rowid,clue,answer,definition,clue_number,puzzle_date,puzzle_name,source_url,source
44794,Number in company excessively audible (3),TWO,Number in company,27d,2021-01-10,Times 27871,https://times-xwd-times.livejournal.com/2470925.html,times_xwd_times
44795,"Doubly outstanding damage, superficially (6)",DEFACE,"damage, superficially",1a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44796,"Compares singular food and drink (6,2)",STACKS UP,Compares,4a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44797,Serviceman stabbed by a scurrilous patriot (9),GARIBALDI,patriot,10a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44798,Retired lawman receiving fresh commendation (5),AWARD,commendation,11a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44799,Agreed on Chinese taking part (3),SET,Agreed on,12a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44800,Clearing books one has stopped cancelling (11),NEGOTIATING,Clearing,13a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44801,Hunted species picked up by some (6),SOUGHT,Hunted,14a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44802,"Going round, express a word of thanks in a single go (2,1,4)",AT A TIME,in a single go,16a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44803,Stirring music from remote East introduced by devotee (7),FANFARE,Stirring music,19a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44804,"Fish, one to be had without difficulty (6)",SUCKER,Fish/one to be had without difficulty,20a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44805,Project inserting second bit of tooth into spare denture (11),EXTRAPOLATE,Project,22a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44806,Provide clue for little reward (3),TIP,rovide clue/little reward,25a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44807,Bill likely to change (5),ADAPT,change,26a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44808,"Rebel comrade commandeering chief exec's bashed vehicle (6,3)",DODGEM CAR,bashed vehicle,27a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44809,Actually preferring rapper's introduction to two lines in formal language (8),LITERARY,in formal language,28a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44810,Input device's phraseology almost American (6),STYLUS,nput device,29a,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44811,Girton's top dons reach conclusion on blessed fellow’s summary (6),DIGEST,summary,1d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44812,"Oldest trees divided, bushes primarily retained (9)",FIRSTBORN,Oldest,2d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44813,About to jettison plane's passenger section (5),CABIN,plane's passenger section,3d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44814,"Novel outings — no parking required, with public transport available (8,6)",TRISTRAM SHANDY,Novel,5d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44815,Horse involved in accident after tailing vehicle (9),CHARABANC,vehicle,6d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44816,Holy man raising current crops — for birds (5),SWAMI,Holy man,7d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44817,"Pass water round mine, on descent (8)",PEDIGREE,descent,8d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44818,"Lawyer's leader in conflict with judge — evidence of disaster in case? (6,8)",FLIGHT RECORDER,evidence of disaster in case,9d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44819,Voucher for university pinched by arrogant drunk (9),GUARANTOR,Voucher,15d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44820,Like Dead Ringers broadcast in dialect (9),IDENTICAL,Like Dead Ringers,17d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44821,"Bringing up the rear, despite one's efforts? (5,3)",AFTER ALL,Bringing up the rear/despite one's efforts,18d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44822,Radio officer finding space for recreation aboard (6),SPARKS,Radio officer,21d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44823,Auditor's monitored land area (5),TRACT,land area,23d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44824,"Sporting contest opening online, as it were? (5)",EVENT,Sporting contest,24d,2018-03-28,Times 26997,https://times-xwd-times.livejournal.com/1916407.html,times_xwd_times
44825,Ring round with Green (6),CALLOW,Green,1a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44826,Bookish volume of Poe fairly regularly overlooked (8),LITERARY,Bookish,4a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44827,What to say at bedtime about following evening (9),NIGHTFALL,evening,10a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44828,Pigeon in river (5),HOMER,Pigeon,11a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44829,"Dicky knew old cousins retire to gain strength (4,4,6)",LICK ONES WOUNDS,retire to gain strength,12a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44830,Moving contact wrecked power wire (5),WIPER,Moving contact,14a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44831,Trifle with pretty girl carrying a pistol (9),BAGATELLE,Trifle,16a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44832,Member annoyed with broadcast (9),CROSSBEAM,Member,18a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44833,Gut bacteria reportedly fell with onset of acidosis (5),FLORA,Gut bacteria,20a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44834,Mobile continentals getting work in Roman capital (14),CONSTANTINOPLE,Roman capital,21a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44835,"View of society held by Sackville-West, say (5)",VISTA,View,25a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44836,"Promote supporter, having an opening (9)",PROPAGATE,Promote,26a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44837,One exits West African countries to avoid duty (8),MALINGER,to avoid duty,27a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44838,The French general died very famous (6),LEGEND,very famous,28a,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44839,What’s used for a light fabric (10),CANDLEWICK,What’s used for a light/fabric,1d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44840,Reason soldier in company left in retreat (5),LOGIC,Reason,2d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44841,"Not in power, party men will be not in the house (7)",OUTDOOR,not in the house,3d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44842,Popular legislation is relative where union is concerned (2-3),IN-LAW,relative where union is concerned,5d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44843,"Run through former play by Goethe, hard for following (7)",EXHAUST,Run through,6d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44844,Mammal frantic in a small stream with reduced oxygen (9),ARMADILLO,Mammal,7d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44845,Feel strong desire to be free of European story (4),YARN,story,8d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44846,Beer in animal skin is fit to market (8),SALEABLE,fit to market,9d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44847,"Seas seemed worked out as a source of oil (6,4)",SESAME SEED,source of oil,13d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44848,Governor in favour of prisoner uniform in small and large (9),PROCONSUL,Governor,15d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44849,Nerve outing MP that’s unruly (8),GUMPTION,Nerve,17d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44850,Spot invaded by American bear (7),SUSTAIN,bear,19d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44851,Real enthusiasts will swallow this ostentatious display (7),FANFARE,Real enthusiasts will swallow this/ostentatious display,20d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44852,Tree spotted with extremities eaten away (5),APPLE,Tree,22d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44853,Walk round Lake District? (5),PLACE,District,23d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44854,"At heart love, I must think, is a generational thing (4)",OVUM,a generational thing,24d,2020-06-10,Times 27687,https://times-xwd-times.livejournal.com/2353241.html,times_xwd_times
44855,"As before, observe flood in which fish flips over (9)",SPECULATE,"As before, observe",1a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44856,Word of appreciation by fellow for meat dish (6),TAMALE,meat dish,10a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44857,Fibrous plant in very small area east of heath (6),MOORVA,Fibrous plant,11a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44858,Money pursued by academic sharks (8),RHINODON,sharks,12a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44859,Follower of Jesus in Chinese city (4),XIAN,Follower of Jesus,13a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44860,A story about the old man that took astronomical measurements (7),ALIDADE,that took astronomical measurements,14a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44861,Language of old group of people enthralling a number (5),TEMNE,Language,15a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44862,Growing as twins at home beset by rage (6),BINATE,Growing as twins,18a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44863,Invalid sadly losing pounds — protein required (6),AVIDIN,protein required,19a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44864,"Unpopular doctor with pained expression, college type (6)",FELLOW,college type,24a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44865,Spiders one’s found in region (6),ARANEA,Spiders,25a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44866,Spots patterns (5),MOLDS,Spots,28a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44867,Vessel making speed interrupted by bar (7),PINNACE,Vessel,29a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44868,Playwright’s run (4),BOLT,Playwright,30a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44869,Time to face mistake about charge — legal resolution needed (8),TERMINER,legal resolution needed,31a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44870,American food in small East End home we fancy? (6),OMELET,American food,32a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44871,What could be boring for Scot? Terrible English — no good! (6),ELSHIN,What could be boring for Scot,33a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44872,Record chief troublemaker in Greek province (9),EPARCHATE,Greek province,34a,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44873,"Vagrant in street, exhausted person (5)",STRAG,Vagrant,1d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44874,Old characters in NZ settlement with toilet on island (7),PAHLAVI,Old characters,2d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44875,Satire performed receives stick? The opposite (7),CANDIDE,Satire,3d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44876,This old language sounds dull (6),LEDDEN,This old language,4d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44877,A second degree restricts one ultimately — one doesn't have much of a life! (6),AMOEBA,one doesn't have much of a life,5d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44878,I'm in a financial scheme with others — there's money in cosmetic stuff (8),TONTINER,I'm in a financial scheme with others,6d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44879,Proper friend in the first place (8),PRIMALLY,in the first place,7d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44880,'ampshire town as before (5),AVANT,as before,8d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44881,Cheese in cake always (6),PANEER,Cheese,9d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44882,"Is everything found in a last resort? (8, two words)",PIS ALLER,last resort,16d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44883,Position of soldier that's horrible without support — start to panic (8),FIRE-STEP,Position of soldier,17d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44884,Polish nails inappropriately inside quiet hotel (7),PLANISH,Polish,20d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
44885,Invention with one not quiet showing vanity (7),CONCEIT,vanity,21d,2019-03-24,Mephisto 3055,https://times-xwd-times.livejournal.com/2110369.html,times_xwd_times
