prize_id,prize_alias,prize_name,prize_institution,prize_year,prize_genre,person_id,person_role,last_name,first_name,name,gender,sexuality,uk_residence,ethnicity_macro,ethnicity,highest_degree,degree_institution,degree_field_category,degree_field,viaf,book_id,book_title
3,Costa First Novel Award,Costa First Novel Award,Costa,2011,fiction,0083,winner,Watson,Christie,"Watson, Christie",woman,unknown,TRUE,White British,British,Masters,University of East Anglia,Writing,Creative Writing,160816645,00353,Tiny Sunbirds Far Away
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2011,fiction,0342,shortlisted,Winter,Kathleen,"Winter, Kathleen",woman,unknown,FALSE,Non-UK White,English Canadian,unknown,unknown,unknown,unknown,70552881,00425,Annabel
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2011,children's,0086,winner,Young,Moira,"Young, Moira",woman,unknown,TRUE,Non-UK White,Canadian,unknown,unknown,unknown,unknown,162192629,00360,Blood Red Road
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,non-fiction,0645,shortlisted,Boo,Katherine,"Boo, Katherine",woman,unknown,FALSE,Non-UK White,White American,Bachelors,Barnard College,unknown,unknown,267649809,00809,Behind the Beautiful Forevers
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,poetry,0556,shortlisted,Bryce,Colette,"Bryce, Colette",woman,unknown,TRUE,White British,Northern Irish,unknown,unknown,unknown,unknown,69841407,00714,Ballasting the Ark
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,crime,0450,shortlisted,Cooper,NJ,"Cooper, NJ",woman,unknown,TRUE,White British,English,unknown,unknown,unknown,unknown,166817122,00575,Vengeance in Mind
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,non-fiction,0646,shortlisted,Dalrymple,William,"Dalrymple, William",man,unknown,TRUE,White British,Scottish,unknown,unknown,unknown,unknown,66535509,00810,Return of a King
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,non-fiction,0644,winner,Davis,Wade,"Davis, Wade",man,unknown,FALSE,Non-UK White,White Canadian,Doctorate,Harvard University,Maths and Sciences,Ethnobotany,34478021,00808,Into the Silence
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,fiction,0194,shortlisted,Edugyan,Esi,"Edugyan, Esi",woman,unknown,FALSE,African,Ghanaian Canadian,Masters,Johns Hopkins,Writing,Creative Writing,11696535,00081,Half Blood Blues
8,Booker Prize,Man Booker Prize,Booker Foundation,2012,fiction,0224,shortlisted,Eng,Tan Twan,"Eng, Tan Twan",man,unknown,FALSE,Asian,Malaysian,Masters,University of Cape Town,Law,Law,85928889,00085,The Garden of Evening Mists
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,fiction,0241,shortlisted,Enright,Anne,"Enright, Anne",woman,unknown,FALSE,Irish,Irish,Masters,University of East Anglia,Writing,Creative Writing,84193881,00417,The Forgotten Waltz
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,poetry,0557,shortlisted,Fisher,Roy,"Fisher, Roy",man,unknown,TRUE,White British,British,Bachelors,University of Birmingham,unknown,unknown,96556401,00715,Locklines
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2012,children's,0082,winner,Gardner,Sally,"Gardner, Sally",woman,unknown,TRUE,White British,British,Bachelors,"University of the Arts, London",unknown,unknown,6050316,00115,Maggot Moon
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,crime,0451,shortlisted,Hall,MR,"Hall, MR",man,unknown,TRUE,White British,British,unknown,unknown,unknown,unknown,198145542480596640599,00576,The Flight
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,fiction,0335,shortlisted,Harding,Georgina,"Harding, Georgina",woman,unknown,TRUE,White British,English,unknown,unknown,unknown,unknown,26737559,00418,Painter of Silence
6,Costa Poetry Award,Costa Poetry Award,Costa,2012,poetry,0081,winner,Jamie,Kathleen,"Jamie, Kathleen",woman,unknown,TRUE,White British,Scottish,Bachelors,University of Edinburgh,Philosophy and Theology,Philosophy,115146698,00158,The Overhaul
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,crime,0449,winner,Kerrigan,Gene,"Kerrigan, Gene",man,unknown,FALSE,Irish,Irish,unknown,unknown,unknown,unknown,7276148997699859870006,00574,The Rage
8,Booker Prize,Man Booker Prize,Booker Foundation,2012,fiction,0204,shortlisted,Levy,Deborah,"Levy, Deborah",woman,unknown,TRUE,Non-UK White,South African,Bachelors,Middlesex Polytechnic,Arts,Textile Design and Weaving,19937804,00178,Swimming Home
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,non-fiction,0633,shortlisted,MacFarlane,Robert,"MacFarlane, Robert",man,unknown,TRUE,White British,British,Doctorate,University of Cambridge,Language and Literature,Literature and the Environment,85525001,00812,The Old Ways
2,Costa Book of the Year,Costa Book of the Year,Costa,2012,no/any/multi genre,0077,winner,Mantel,Hilary,"Mantel, Hilary",woman,unknown,TRUE,White British,English,Bachelors,University of Sheffield,Law,Law,44415775,00194,Bring Up The Bodies
4,Costa Novel Award,Costa Novel Award,Costa,2012,fiction,0077,winner,Mantel,Hilary,"Mantel, Hilary",woman,unknown,TRUE,White British,English,Bachelors,University of Sheffield,Law,Law,44415775,00194,Bring Up The Bodies
8,Booker Prize,Man Booker Prize,Booker Foundation,2012,fiction,0077,winner,Mantel,Hilary,"Mantel, Hilary",woman,unknown,TRUE,White British,English,Bachelors,University of Sheffield,Law,Law,44415775,00194,Bring Up The Bodies
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,fiction,0314,winner,Miller,Madeline,"Miller, Madeline",woman,unknown,FALSE,Non-UK White,White American,Masters,unknown,Language and Literature,Literature,186605056,00416,The Song of Achilles
8,Booker Prize,Man Booker Prize,Booker Foundation,2012,fiction,0222,shortlisted,Moore,Alison,"Moore, Alison",woman,unknown,TRUE,White British,English,unknown,Cornell University,Writing,Creative Writing,170658738,00231,The Lighthouse
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2012,poetry,0531,winner,Olds,Sharon,"Olds, Sharon",woman,unknown,FALSE,Non-UK White,White American,Doctorate,Columbia University,Language and Literature,Poetry,13382047,00678,Stag's Leap
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,fiction,0336,shortlisted,Ozick,Cynthia,"Ozick, Cynthia",woman,unknown,FALSE,Jewish,Jewish American,Masters,Ohio State University,Language and Literature,English Literature,110575264,00419,Foreign Bodies
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,poetry,0558,shortlisted,Padel,Ruth,"Padel, Ruth",woman,unknown,TRUE,White British,British,Doctorate,University of Oxford,Language and Literature,Classics,32066951,00716,The Mara Crossing
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,fiction,0337,shortlisted,Patchett,Ann,"Patchett, Ann",woman,unknown,FALSE,Non-UK White,White American,Masters,University of Iowa,Writing,Creative Writing,54362733,00420,State of Wonder
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,poetry,0559,shortlisted,Petrucci,Mario,"Petrucci, Mario",man,unknown,TRUE,Non-UK White,British Italian,Doctorate,University College London,Maths and Sciences,Optoelectronics,46489039,00717,Tales from the Bridge
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,non-fiction,0647,shortlisted,Pinker,Steven,"Pinker, Steven",man,unknown,FALSE,Jewish,Jewish Canadian Polish Romanian,Doctorate,Harvard University,Medicine and Social Work,Psychology,108149508,00811,The Better Angels of our Nature
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2012,fiction,0011,winner,Powell,Padgett,"Powell, Padgett",man,unknown,FALSE,Non-UK White,White American,Masters,University of Houston,Language and Literature,English Literature,94689582,00263,You and I
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,non-fiction,0648,shortlisted,Preston,Paul,"Preston, Paul",man,unknown,TRUE,White British,English,Doctorate,University of Oxford,History and Cultural Studies,European History,12330221,00813,The Spanish Holocaust
13,James Tait Black Prize for Drama,James Tait Black Prize for Drama,The University of Edinburgh,2012,drama,0520,winner,Price,Tim,"Price, Tim",man,unknown,TRUE,White British,Welsh,unknown,unknown,unknown,unknown,282614666,00667,The Radicalisation of Bradley Manning
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,non-fiction,0649,shortlisted,Prideaux,Sue,"Prideaux, Sue",woman,unknown,TRUE,White British,Anglo Norwegian,unknown,unknown,unknown,unknown,29820429,00814,Strindberg
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,poetry,0560,shortlisted,Riley,Denise,"Riley, Denise",woman,unknown,TRUE,White British,English,Bachelors,University of Cambridge,Philosophy and Theology,Philosophy,50910711,00718,A Part Song
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2012,sff,0498,winner,Roberts,Adam,"Roberts, Adam",man,unknown,TRUE,White British,British,Doctorate,University of Cambridge,Language and Literature,English Literature,107551730,00638,Jack Glass
3,Costa First Novel Award,Costa First Novel Award,Costa,2012,fiction,0078,winner,Segal,Francesca,"Segal, Francesca",woman,unknown,TRUE,Jewish,Jewish British,unknown,unknown,unknown,unknown,43148995995059752211,00288,The Innocents
8,Booker Prize,Man Booker Prize,Booker Foundation,2012,fiction,0223,shortlisted,Self,Will,"Self, Will",man,unknown,TRUE,White British,English,Bachelors,University of Oxford,unknown,unknown,41934124,00291,Umbrella
5,Costa Biography Award,Costa Biography Award,Costa,2012,biography,0080,winner,Talbot,Bryan,"Talbot, Bryan",man,unknown,TRUE,White British,British,Diploma,Lancaster University,Language and Literature,Critical Discourse Analysis,84242876,00321,Dotter of Her Father's Eyes
5,Costa Biography Award,Costa Biography Award,Costa,2012,biography,0079,winner,Talbot,Mary,"Talbot, Mary",woman,unknown,TRUE,White British,British,Doctorate,Harris College,Arts,Graphic Design,76485155,00321,Dotter of Her Father's Eyes
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,poetry,0561,winner,Tempest,Kae,"Tempest, Kae",non-binary,queer,TRUE,White British,English,unknown,unknown,unknown,unknown,289473501,00719,Brand New Ancients
8,Booker Prize,Man Booker Prize,Booker Foundation,2012,fiction,0225,shortlisted,Thayil,Jeet,"Thayil, Jeet",man,unknown,FALSE,Asian,Indian,Masters,Sarah Lawrence College,Writing,Creative Writing,33586231,00324,Narcopolis
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,crime,0448,shortlisted,Womersley,Chris,"Womersley, Chris",man,unknown,FALSE,Non-UK White,White Australian,unknown,Royal Melbourne Institute of Technology,Writing,Creative Writing,155196740,00573,Bereft
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,poetry,0562,shortlisted,Yoseloff,Tamar,"Yoseloff, Tamar",woman,unknown,FALSE,Non-UK White,White American British,Doctorate,Aberystwyth University,Writing,Creative Writing,40457383,00720,Formerly - Formerly
4,Costa Novel Award,Costa Novel Award,Costa,2013,fiction,0065,winner,Atkinson,Kate,"Atkinson, Kate",woman,unknown,TRUE,White British,English,Masters,Dundee University,Language and Literature,English Literature,120584857,00010,Life After Life
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,fiction,0065,shortlisted,Atkinson,Kate,"Atkinson, Kate",woman,unknown,TRUE,White British,English,Masters,Dundee University,Language and Literature,English Literature,120584857,00010,Life After Life
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,crime,0434,shortlisted,Bauer,Belinda,"Bauer, Belinda",woman,unknown,TRUE,White British,British,unknown,unknown,unknown,unknown,29735372,00570,Rubbernecker
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,crime,0446,shortlisted,Beukes,Lauren,"Beukes, Lauren",woman,unknown,FALSE,Non-UK White,White South African,unknown,unknown,unknown,unknown,46505970,00571,The Shining Girls
8,Booker Prize,Man Booker Prize,Booker Foundation,2013,fiction,0172,shortlisted,Bulawayo,NoViolet,"Bulawayo, NoViolet",woman,unknown,TRUE,African,Zimbabwean,Masters,Cornell University,Writing,Creative Writing,288398445,00041,We Need New Names
8,Booker Prize,Man Booker Prize,Booker Foundation,2013,fiction,0219,winner,Catton,Eleanor,"Catton, Eleanor",woman,unknown,FALSE,Non-UK White,White New Zealander,Masters,Victoria University of Wellington,Writing,Creative Writing,100695642,00052,The Luminaries
8,Booker Prize,Man Booker Prize,Booker Foundation,2013,fiction,0009,shortlisted,Crace,Jim,"Crace, Jim",man,unknown,TRUE,White British,English,Bachelors,University of London,Language and Literature,English Literature,66497143,00061,Harvest
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,non-fiction,0640,shortlisted,Crane,David,"Crane, David",man,unknown,TRUE,White British,Scottish,unknown,unknown,unknown,unknown,7594209,00804,Empires of the Dead
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2013,poetry,0563,shortlisted,Ely,Steve,"Ely, Steve",man,unknown,TRUE,White British,English,Doctorate,unknown,unknown,unknown,305448987,00721,Oswald's Book of Hours
2,Costa Book of the Year,Costa Book of the Year,Costa,2013,no/any/multi genre,0073,winner,Filer,Nathan,"Filer, Nathan",man,unknown,TRUE,White British,English,Doctorate,Bath Spa University,Writing,Creative Writing,305021242,00095,The Shock of the Fall
3,Costa First Novel Award,Costa First Novel Award,Costa,2013,fiction,0073,winner,Filer,Nathan,"Filer, Nathan",man,unknown,TRUE,White British,English,Doctorate,Bath Spa University,Writing,Creative Writing,305021242,00095,The Shock of the Fall
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,non-fiction,0641,shortlisted,Goulson,Dave,"Goulson, Dave",man,unknown,TRUE,White British,English,Doctorate,Oxford Brookes University,Maths and Sciences,Butterfly Ecology,39606309,00805,A Sting in the Tale
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2013,crime,0423,winner,Herron,Mick,"Herron, Mick",man,unknown,TRUE,White British,British,Bachelors,University of Oxford,Language and Literature,English,24546389,00569,Dead Lions
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,non-fiction,0642,shortlisted,Higgins,Charlotte,"Higgins, Charlotte",woman,unknown,TRUE,White British,British,Bachelors,University of Oxford,Language and Literature,Classics,81489808,00806,Under Another Sky
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,fiction,0333,winner,Homes,AM,"Homes, AM",woman,queer,FALSE,Non-UK White,White American,Masters,University of Iowa,Writing,Creative Writing,28604426,00412,May We Be Forgiven
5,Costa Biography Award,Costa Biography Award,Costa,2013,biography,0074,winner,Hughes-Hallett,Lucy,"Hughes-Hallett, Lucy",woman,unknown,TRUE,White British,British,Bachelors,University of London,Language and Literature,English Literature,44163756,00148,"The Pike: Gabriele d'Annunzio, Poet, Seducer and Preacher of War"
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2013,non-fiction,0074,winner,Hughes-Hallett,Lucy,"Hughes-Hallett, Lucy",woman,unknown,TRUE,White British,British,Bachelors,University of London,Language and Literature,English Literature,44163756,00148,"The Pike: Gabriele d'Annunzio, Poet, Seducer and Preacher of War"
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2013,fiction,0300,shortlisted,Kingsolver,Barbara,"Kingsolver, Barbara",woman,unknown,FALSE,Non-UK White,White American,Masters,University of Arizona,Maths and Sciences,Ecology and Evolutionary Biology,79097759,00413,Flight Behaviour
