track,type,shortcut,player,system_played,date,time_period,time,record_duration
D.K.'s Jungle Parkway,Single Lap,No,Lacey,PAL,2004-11-18,42.97S,42.97,12
D.K.'s Jungle Parkway,Single Lap,No,MJ,PAL,2004-11-30,42.95S,42.95,1
D.K.'s Jungle Parkway,Single Lap,No,Lacey,PAL,2004-12-01,42.92S,42.92,0
D.K.'s Jungle Parkway,Single Lap,No,MJ,PAL,2004-12-01,42.81S,42.81,223
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2005-07-11,42.81S,42.81,1
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2005-07-12,42.73S,42.73,1
D.K.'s Jungle Parkway,Single Lap,No,MJ,PAL,2005-07-13,42.71S,42.71,7
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2005-07-20,42.7S,42.7,0
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2005-07-20,42.69S,42.69,2
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2005-07-22,42.65S,42.65,380
D.K.'s Jungle Parkway,Single Lap,No,Lacey,PAL,2006-08-06,42.64S,42.64,862
D.K.'s Jungle Parkway,Single Lap,No,MJ,PAL,2008-12-15,42.6S,42.6,1206
D.K.'s Jungle Parkway,Single Lap,No,Lacey,PAL,2012-04-04,42.59S,42.59,135
D.K.'s Jungle Parkway,Single Lap,No,Zoran,PAL,2012-08-17,42.57S,42.57,164
D.K.'s Jungle Parkway,Single Lap,No,VAJ,PAL,2012-08-20,42.57S,42.57,161
D.K.'s Jungle Parkway,Single Lap,No,Lacey,PAL,2012-12-11,42.57S,42.57,48
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2012-12-11,42.56S,42.56,48
D.K.'s Jungle Parkway,Single Lap,No,VAJ,PAL,2013-01-28,42.55S,42.55,12
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2013-02-09,42.5S,42.5,317
D.K.'s Jungle Parkway,Single Lap,No,MR,PAL,2013-10-09,42.5S,42.5,75
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2013-12-23,42.49S,42.49,6
D.K.'s Jungle Parkway,Single Lap,No,Jamie,NTSC,2013-12-29,42.41S,42.41,570
D.K.'s Jungle Parkway,Single Lap,No,MR,PAL,2015-03-17,42.41S,42.41,127
D.K.'s Jungle Parkway,Single Lap,No,Lacey,PAL,2015-07-22,42.39S,42.39,58
D.K.'s Jungle Parkway,Single Lap,No,VAJ,PAL,2015-09-18,42.28S,42.28,33
D.K.'s Jungle Parkway,Single Lap,No,MR,PAL,2015-10-21,42.26S,42.26,923
D.K.'s Jungle Parkway,Single Lap,No,Zoran,PAL,2018-05-01,42.24S,42.24,12
D.K.'s Jungle Parkway,Single Lap,No,Zoran,PAL,2018-05-13,42.18S,42.18,125
D.K.'s Jungle Parkway,Single Lap,No,Zoran,PAL,2018-09-15,42.07S,42.07,772
D.K.'s Jungle Parkway,Single Lap,No,Dan,PAL,2020-10-26,42.04S,42.04,123
D.K.'s Jungle Parkway,Three Lap,Yes,Wonn,NTSC,1997-08-30,36.54S,36.54,7
D.K.'s Jungle Parkway,Three Lap,Yes,Jonathan,NTSC,1997-09-06,29.9S,29.9,373
D.K.'s Jungle Parkway,Three Lap,Yes,Booth,NTSC,1998-09-14,27.38S,27.38,101
D.K.'s Jungle Parkway,Three Lap,Yes,Jonathan,NTSC,1998-12-24,27.26S,27.26,41
D.K.'s Jungle Parkway,Three Lap,Yes,Myles,NTSC,1999-02-03,26.48S,26.48,84
D.K.'s Jungle Parkway,Three Lap,Yes,JWhalls,NTSC,1999-04-28,26.26S,26.26,1192
D.K.'s Jungle Parkway,Three Lap,Yes,Ben M,PAL,2002-08-02,25.86S,25.86,0
D.K.'s Jungle Parkway,Three Lap,Yes,Ben M,PAL,2002-08-02,25.58S,25.58,792
D.K.'s Jungle Parkway,Three Lap,Yes,Steven G,NTSC,2004-10-02,25.56S,25.56,300
D.K.'s Jungle Parkway,Three Lap,Yes,Greg I,PAL,2005-07-29,25.16S,25.16,677
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2007-05-13,25.16S,25.16,24
D.K.'s Jungle Parkway,Three Lap,Yes,Karlo,NTSC,2007-06-06,24.81S,24.81,135
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2007-10-19,24.72S,24.72,0
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2007-10-19,24.4S,24.4,174
D.K.'s Jungle Parkway,Three Lap,Yes,Karlo,NTSC,2008-04-10,24.28S,24.28,119
D.K.'s Jungle Parkway,Three Lap,Yes,Greg I,PAL,2008-08-07,24.03S,24.03,362
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2009-08-04,23.85S,23.85,643
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2011-05-09,23.54S,23.54,121
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2011-09-07,23.29S,23.29,132
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2012-01-17,22.92S,22.92,167
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2012-07-02,22.62S,22.62,379
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2013-07-16,22.53S,22.53,2197
D.K.'s Jungle Parkway,Three Lap,Yes,abney317,NTSC,2019-07-22,22.09S,22.09,185
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2020-01-23,21.77S,21.77,12
D.K.'s Jungle Parkway,Three Lap,Yes,abney317,PAL,2020-02-04,21.63S,21.63,16
D.K.'s Jungle Parkway,Three Lap,Yes,VAJ,PAL,2020-02-20,21.45S,21.45,5
D.K.'s Jungle Parkway,Three Lap,Yes,abney317,PAL,2020-02-25,21.35S,21.35,367
D.K.'s Jungle Parkway,Single Lap,Yes,Gregg G,NTSC,1997-03-10,50.07S,50.07,78
D.K.'s Jungle Parkway,Single Lap,Yes,Launspach,NTSC,1997-05-27,46.08S,46.08,95
D.K.'s Jungle Parkway,Single Lap,Yes,Launspach,NTSC,1997-08-30,44.96S,44.96,195
D.K.'s Jungle Parkway,Single Lap,Yes,Jonathan,NTSC,1998-03-13,44.54S,44.54,173
D.K.'s Jungle Parkway,Single Lap,Yes,Penev,PAL,1998-09-02,44.38S,44.38,2
D.K.'s Jungle Parkway,Single Lap,Yes,Penev,PAL,1998-09-04,43.99S,43.99,2
D.K.'s Jungle Parkway,Single Lap,Yes,Penev,PAL,1998-09-06,43.89S,43.89,5
D.K.'s Jungle Parkway,Single Lap,Yes,Penev,PAL,1998-09-11,43.86S,43.86,29
D.K.'s Jungle Parkway,Single Lap,Yes,Penev,PAL,1998-10-10,43.79S,43.79,4
D.K.'s Jungle Parkway,Single Lap,Yes,Penev,PAL,1998-10-14,43.77S,43.77,242
D.K.'s Jungle Parkway,Single Lap,Yes,Michael L,PAL,1999-06-13,43.57S,43.57,29
D.K.'s Jungle Parkway,Single Lap,Yes,Penev,PAL,1999-07-12,43.33S,43.33,391
D.K.'s Jungle Parkway,Single Lap,Yes,Mike S,NTSC,2000-08-06,43.3S,43.3,5
D.K.'s Jungle Parkway,Single Lap,Yes,Mike S,NTSC,2000-08-11,43.24S,43.24,120
D.K.'s Jungle Parkway,Single Lap,Yes,Mike S,NTSC,2000-12-09,43.18S,43.18,455
D.K.'s Jungle Parkway,Single Lap,Yes,Sami,PAL,2002-03-09,43.09S,43.09,527
D.K.'s Jungle Parkway,Single Lap,Yes,Lacey,PAL,2003-08-18,42.99S,42.99,458
D.K.'s Jungle Parkway,Single Lap,Yes,Lacey,PAL,2004-11-18,42.97S,42.97,12
D.K.'s Jungle Parkway,Single Lap,Yes,MJ,PAL,2004-11-30,42.95S,42.95,1
D.K.'s Jungle Parkway,Single Lap,Yes,Lacey,PAL,2004-12-01,42.92S,42.92,0
D.K.'s Jungle Parkway,Single Lap,Yes,MJ,PAL,2004-12-01,42.81S,42.81,223
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2005-07-11,42.81S,42.81,1
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2005-07-12,42.73S,42.73,1
D.K.'s Jungle Parkway,Single Lap,Yes,MJ,PAL,2005-07-13,42.71S,42.71,7
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2005-07-20,42.7S,42.7,0
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2005-07-20,42.69S,42.69,2
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2005-07-22,42.65S,42.65,380
D.K.'s Jungle Parkway,Single Lap,Yes,Lacey,PAL,2006-08-06,42.64S,42.64,862
D.K.'s Jungle Parkway,Single Lap,Yes,MJ,PAL,2008-12-15,42.6S,42.6,1206
D.K.'s Jungle Parkway,Single Lap,Yes,Lacey,PAL,2012-04-04,42.59S,42.59,135
D.K.'s Jungle Parkway,Single Lap,Yes,Zoran,PAL,2012-08-17,42.57S,42.57,164
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2012-08-20,42.57S,42.57,161
D.K.'s Jungle Parkway,Single Lap,Yes,Lacey,PAL,2012-12-11,42.57S,42.57,48
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2012-12-11,42.56S,42.56,48
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2013-01-28,42.55S,42.55,12
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2013-02-09,42.5S,42.5,317
D.K.'s Jungle Parkway,Single Lap,Yes,MR,PAL,2013-10-09,42.5S,42.5,75
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2013-12-23,42.49S,42.49,6
D.K.'s Jungle Parkway,Single Lap,Yes,Jamie,NTSC,2013-12-29,42.41S,42.41,570
D.K.'s Jungle Parkway,Single Lap,Yes,MR,PAL,2015-03-17,42.41S,42.41,127
D.K.'s Jungle Parkway,Single Lap,Yes,Lacey,PAL,2015-07-22,42.39S,42.39,58
D.K.'s Jungle Parkway,Single Lap,Yes,VAJ,PAL,2015-09-18,42.28S,42.28,33
D.K.'s Jungle Parkway,Single Lap,Yes,MR,PAL,2015-10-21,42.26S,42.26,923
D.K.'s Jungle Parkway,Single Lap,Yes,Zoran,PAL,2018-05-01,42.24S,42.24,12
D.K.'s Jungle Parkway,Single Lap,Yes,Zoran,PAL,2018-05-13,42.18S,42.18,125
D.K.'s Jungle Parkway,Single Lap,Yes,Zoran,PAL,2018-09-15,42.07S,42.07,772
D.K.'s Jungle Parkway,Single Lap,Yes,Dan,PAL,2020-10-26,42.04S,42.04,123
Yoshi Valley,Three Lap,No,Gregg G,NTSC,1997-03-10,2M 0.65S,120.65,78
Yoshi Valley,Three Lap,No,Launspach,NTSC,1997-05-27,1M 54.85S,114.85,95
Yoshi Valley,Three Lap,No,Launspach,NTSC,1997-08-30,1M 51.55S,111.55,7
Yoshi Valley,Three Lap,No,Booth,NTSC,1997-09-06,1M 51.25S,111.25,5
Yoshi Valley,Three Lap,No,David B,NTSC,1997-09-11,1M 50.7S,110.7,32
Yoshi Valley,Three Lap,No,David K,PAL,1997-10-13,1M 49.02S,109.02000000000001,62
Yoshi Valley,Three Lap,No,Zwartjes,PAL,1997-12-14,1M 48.83S,108.83,85
Yoshi Valley,Three Lap,No,Zwartjes,PAL,1998-03-09,1M 47.74S,107.74000000000001,7
Yoshi Valley,Three Lap,No,Peter E,NTSC,1998-03-16,1M 47.53S,107.53,7
Yoshi Valley,Three Lap,No,Peter E,PAL,1998-03-23,1M 46.98S,106.97999999999999,201
Yoshi Valley,Three Lap,No,Penev,PAL,1998-10-10,1M 46.86S,106.86,96
Yoshi Valley,Three Lap,No,Penev,PAL,1999-01-14,1M 46.51S,106.50999999999999,20
Yoshi Valley,Three Lap,No,Peter E,NTSC,1999-02-03,1M 46.3S,106.3,71
Yoshi Valley,Three Lap,No,Peter E,PAL,1999-04-15,1M 45.95S,105.95,1
Yoshi Valley,Three Lap,No,Peter E,NTSC,1999-04-16,1M 45.7S,105.7,211
Yoshi Valley,Three Lap,No,Mike S,NTSC,1999-11-13,1M 44.97S,104.97,121
Yoshi Valley,Three Lap,No,Mike S,NTSC,2000-03-13,1M 44.9S,104.9,15
Yoshi Valley,Three Lap,No,Mike S,NTSC,2000-03-28,1M 44.72S,104.72,265
Yoshi Valley,Three Lap,No,Mike S,NTSC,2000-12-18,1M 44.4S,104.4,210
Yoshi Valley,Three Lap,No,Lacey,PAL,2001-07-16,1M 44.37S,104.37,238
Yoshi Valley,Three Lap,No,Sami,PAL,2002-03-11,1M 44.35S,104.35,386
Yoshi Valley,Three Lap,No,MJ,PAL,2003-04-01,1M 44.34S,104.34,0
Yoshi Valley,Three Lap,No,MJ,PAL,2003-04-01,1M 44.24S,104.24000000000001,1
Yoshi Valley,Three Lap,No,MJ,PAL,2003-04-02,1M 44.04S,104.03999999999999,1
Yoshi Valley,Three Lap,No,MJ,PAL,2003-04-03,1M 43.96S,103.96000000000001,68
Yoshi Valley,Three Lap,No,Sami,PAL,2003-06-10,1M 43.5S,103.5,646
Yoshi Valley,Three Lap,No,MJ,PAL,2005-03-17,1M 43.38S,103.38,23
Yoshi Valley,Three Lap,No,Pobre,NTSC,2005-03-21,1M 43.38S,103.38,19
Yoshi Valley,Three Lap,No,Pobre,NTSC,2005-04-09,1M 43.37S,103.37,0
Yoshi Valley,Three Lap,No,MJ,PAL,2005-04-09,1M 43.17S,103.17,154
Yoshi Valley,Three Lap,No,Karlo,NTSC,2005-09-10,1M 43.08S,103.08,910
Yoshi Valley,Three Lap,No,MJ,PAL,2008-03-08,1M 42.94S,102.94,1971
Yoshi Valley,Three Lap,No,MR,PAL,2013-07-31,1M 42.9S,102.9,776
Yoshi Valley,Three Lap,No,Dan,PAL,2015-09-15,1M 42.8S,102.8,1
Yoshi Valley,Three Lap,No,MR,PAL,2015-09-16,1M 42.68S,102.68,143
Yoshi Valley,Three Lap,No,Dan,PAL,2016-02-06,1M 42.66S,102.66,3
Yoshi Valley,Three Lap,No,MR,PAL,2016-02-09,1M 42.61S,102.61,7
Yoshi Valley,Three Lap,No,Dan,PAL,2016-02-16,1M 42.59S,102.59,0
Yoshi Valley,Three Lap,No,Dan,PAL,2016-02-16,1M 42.52S,102.52000000000001,13
Yoshi Valley,Three Lap,No,MR,PAL,2016-02-29,1M 42.35S,102.35,349
Yoshi Valley,Three Lap,No,Dan,PAL,2017-02-12,1M 42.33S,102.33,0
Yoshi Valley,Three Lap,No,Dan,PAL,2017-02-12,1M 42.28S,102.28,330
Yoshi Valley,Three Lap,No,MR,PAL,2018-01-08,1M 42.27S,102.27000000000001,302
Yoshi Valley,Three Lap,No,Dan,PAL,2018-11-06,1M 42.26S,102.25999999999999,5
Yoshi Valley,Three Lap,No,MR,PAL,2018-11-11,1M 42.24S,102.24000000000001,578
Yoshi Valley,Three Lap,No,Dan,PAL,2020-06-11,1M 42.22S,102.22,37
Yoshi Valley,Three Lap,No,MR,PAL,2020-07-18,1M 42.21S,102.21000000000001,173
Yoshi Valley,Three Lap,No,Dan,PAL,2021-01-07,1M 42.2S,102.2,19
Yoshi Valley,Three Lap,No,MR,PAL,2021-01-23,1M 42.2S,102.2,3
Yoshi Valley,Three Lap,No,MR,PAL,2021-01-26,1M 42.13S,102.13,31
Yoshi Valley,Single Lap,No,Gregg G,NTSC,1997-03-07,39.49S,39.49,35
Yoshi Valley,Single Lap,No,Booth,NTSC,1997-04-11,37.33S,37.33,46
Yoshi Valley,Single Lap,No,Launspach,NTSC,1997-05-27,35.7S,35.7,95
Yoshi Valley,Single Lap,No,JWhalls,NTSC,1997-08-30,33.41S,33.41,191
Yoshi Valley,Single Lap,No,Zwartjes,PAL,1998-03-09,33.39S,33.39,4
Yoshi Valley,Single Lap,No,Jonathan,NTSC,1998-03-13,33.08S,33.08,157
Yoshi Valley,Single Lap,No,Peter E,NTSC,1998-08-17,32.71S,32.71,45
Yoshi Valley,Single Lap,No,Penev,PAL,1998-10-01,32.59S,32.59,8
Yoshi Valley,Single Lap,No,Penev,PAL,1998-10-09,32.54S,32.54,102
Yoshi Valley,Single Lap,No,Penev,PAL,1999-01-19,32.48S,32.48,26
Yoshi Valley,Single Lap,No,Penev,PAL,1999-02-14,32.46S,32.46,46
Yoshi Valley,Single Lap,No,Penev,PAL,1999-04-01,32.42S,32.42,7
Yoshi Valley,Single Lap,No,Penev,PAL,1999-04-08,32.25S,32.25,7
Yoshi Valley,Single Lap,No,Peter E,NTSC,1999-04-14,32.25S,32.25,1
Yoshi Valley,Single Lap,No,Peter E,PAL,1999-04-15,32.22S,32.22,167
Yoshi Valley,Single Lap,No,Mike S,NTSC,1999-09-29,31.94S,31.94,167
Yoshi Valley,Single Lap,No,Mike S,NTSC,2000-03-14,31.84S,31.84,0
Yoshi Valley,Single Lap,No,Mike S,NTSC,2000-03-14,31.8S,31.8,243
Yoshi Valley,Single Lap,No,Mike S,NTSC,2000-11-12,31.77S,31.77,940
Yoshi Valley,Single Lap,No,MJ,PAL,2003-04-02,31.77S,31.77,69
Yoshi Valley,Single Lap,No,Sami,PAL,2003-06-10,31.75S,31.75,49
Yoshi Valley,Single Lap,No,MJ,PAL,2003-07-29,31.71S,31.71,620
Yoshi Valley,Single Lap,No,Karlo,NTSC,2005-03-13,31.71S,31.71,27
Yoshi Valley,Single Lap,No,Pobre,NTSC,2005-03-21,31.71S,31.71,19
Yoshi Valley,Single Lap,No,Pobre,NTSC,2005-04-09,31.65S,31.65,0
Yoshi Valley,Single Lap,No,MJ,PAL,2005-04-09,31.61S,31.61,20
Yoshi Valley,Single Lap,No,Michael F,NTSC,2005-04-29,31.56S,31.56,61
Yoshi Valley,Single Lap,No,Karlo,NTSC,2005-04-29,31.56S,31.56,61
Yoshi Valley,Single Lap,No,MJ,PAL,2005-06-28,31.56S,31.56,1
Yoshi Valley,Single Lap,No,Michael F,NTSC,2005-06-29,31.48S,31.48,2623
Yoshi Valley,Single Lap,No,VAJ,PAL,2012-09-03,31.47S,31.47,200
Yoshi Valley,Single Lap,No,MR,PAL,2013-02-05,31.47S,31.47,45
Yoshi Valley,Single Lap,No,VAJ,PAL,2013-03-22,31.44S,31.44,178
Yoshi Valley,Single Lap,No,MR,PAL,2013-09-16,31.37S,31.37,889
Yoshi Valley,Single Lap,No,Dan,PAL,2016-02-16,31.37S,31.37,6
Yoshi Valley,Single Lap,No,MR,PAL,2016-02-22,31.35S,31.35,170
Yoshi Valley,Single Lap,No,Dan,PAL,2016-08-10,31.33S,31.33,172
Yoshi Valley,Single Lap,No,MR,PAL,2016-10-17,31.33S,31.33,104
Yoshi Valley,Single Lap,No,Dan,PAL,2017-01-29,31.31S,31.31,348
Yoshi Valley,Single Lap,No,MR,PAL,2018-01-12,31.29S,31.29,1
Yoshi Valley,Single Lap,No,Dan,PAL,2018-01-13,31.27S,31.27,5
Yoshi Valley,Single Lap,No,MR,PAL,2018-01-18,31.25S,31.25,1135
Yoshi Valley,Single Lap,No,Dan,PAL,2021-01-01,31.25S,31.25,56
Yoshi Valley,Three Lap,Yes,Wonn,NTSC,1997-04-19,1M 28.21S,88.21000000000001,122
Yoshi Valley,Three Lap,Yes,Booth,NTSC,1997-08-19,35.51S,35.51,415
Yoshi Valley,Three Lap,Yes,Penev,PAL,1998-08-09,35.51S,35.51,60
Yoshi Valley,Three Lap,Yes,Penev,PAL,1998-10-08,35.19S,35.19,1
Yoshi Valley,Three Lap,Yes,Penev,PAL,1998-10-09,34.43S,34.43,9
Yoshi Valley,Three Lap,Yes,Jonathan,NTSC,1998-10-18,34.22S,34.22,126
Yoshi Valley,Three Lap,Yes,Penev,PAL,1999-02-21,33.99S,33.99,33
Yoshi Valley,Three Lap,Yes,Myles,NTSC,1999-03-26,33.98S,33.98,86
Yoshi Valley,Three Lap,Yes,Jonathan,NTSC,1999-04-28,33.98S,33.98,53
Yoshi Valley,Three Lap,Yes,Myles,NTSC,1999-06-20,33.82S,33.82,23
Yoshi Valley,Three Lap,Yes,Greg I,NTSC,1999-07-13,33.67S,33.67,1763
Yoshi Valley,Three Lap,Yes,Myles,NTSC,2000-03-23,33.67S,33.67,1509
Yoshi Valley,Three Lap,Yes,Myles,NTSC,2004-05-10,33.58S,33.58,2284
Yoshi Valley,Three Lap,Yes,Karlo,NTSC,2010-08-03,33.58S,33.58,8
Yoshi Valley,Three Lap,Yes,Karlo,NTSC,2010-08-11,33.5S,33.5,77
Yoshi Valley,Three Lap,Yes,Alex G,PAL,2010-10-27,33.47S,33.47,2
Yoshi Valley,Three Lap,Yes,Karlo,NTSC,2010-10-29,33.43S,33.43,29
Yoshi Valley,Three Lap,Yes,Alex G,PAL,2010-11-04,33.43S,33.43,23
Yoshi Valley,Three Lap,Yes,Alex G,PAL,2010-11-27,33.39S,33.39,3659
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2012-06-05,33.39S,33.39,3103
Yoshi Valley,Three Lap,Yes,Greg I,PAL,2013-07-31,33.39S,33.39,2682
Yoshi Valley,Three Lap,Yes,abney317,NTSC,2016-04-27,33.39S,33.39,1681
Yoshi Valley,Three Lap,Yes,abney317,NTSC,2020-12-03,33.35S,33.35,85
Yoshi Valley,Three Lap,Yes,VAJ,PAL,2021-01-21,33.35S,33.35,36
Yoshi Valley,Single Lap,Yes,Gregg G,NTSC,1997-03-07,39.49S,39.49,35
Yoshi Valley,Single Lap,Yes,Booth,NTSC,1997-04-11,37.33S,37.33,46
Yoshi Valley,Single Lap,Yes,Launspach,NTSC,1997-05-27,35.7S,35.7,95
Yoshi Valley,Single Lap,Yes,JWhalls,NTSC,1997-08-30,33.41S,33.41,191
Yoshi Valley,Single Lap,Yes,Zwartjes,PAL,1998-03-09,33.39S,33.39,4
Yoshi Valley,Single Lap,Yes,Jonathan,NTSC,1998-03-13,33.08S,33.08,157
Yoshi Valley,Single Lap,Yes,Peter E,NTSC,1998-08-17,32.71S,32.71,45
Yoshi Valley,Single Lap,Yes,Penev,PAL,1998-10-01,32.59S,32.59,8
Yoshi Valley,Single Lap,Yes,Penev,PAL,1998-10-09,32.54S,32.54,102
Yoshi Valley,Single Lap,Yes,Penev,PAL,1999-01-19,32.48S,32.48,26
Yoshi Valley,Single Lap,Yes,Penev,PAL,1999-02-14,32.46S,32.46,46
Yoshi Valley,Single Lap,Yes,Penev,PAL,1999-04-01,32.42S,32.42,7
Yoshi Valley,Single Lap,Yes,Penev,PAL,1999-04-08,32.25S,32.25,7
Yoshi Valley,Single Lap,Yes,Peter E,NTSC,1999-04-14,32.25S,32.25,1
Yoshi Valley,Single Lap,Yes,Peter E,PAL,1999-04-15,32.22S,32.22,167
Yoshi Valley,Single Lap,Yes,Mike S,NTSC,1999-09-29,31.94S,31.94,167
Yoshi Valley,Single Lap,Yes,Mike S,NTSC,2000-03-14,31.84S,31.84,0
Yoshi Valley,Single Lap,Yes,Mike S,NTSC,2000-03-14,31.8S,31.8,243
Yoshi Valley,Single Lap,Yes,Mike S,NTSC,2000-11-12,31.77S,31.77,940
Yoshi Valley,Single Lap,Yes,MJ,PAL,2003-04-02,31.77S,31.77,69
Yoshi Valley,Single Lap,Yes,Sami,PAL,2003-06-10,31.75S,31.75,49
Yoshi Valley,Single Lap,Yes,MJ,PAL,2003-07-29,31.71S,31.71,620
Yoshi Valley,Single Lap,Yes,Karlo,NTSC,2005-03-13,31.71S,31.71,27
Yoshi Valley,Single Lap,Yes,Pobre,NTSC,2005-03-21,31.71S,31.71,19
Yoshi Valley,Single Lap,Yes,Pobre,NTSC,2005-04-09,31.65S,31.65,0
Yoshi Valley,Single Lap,Yes,MJ,PAL,2005-04-09,31.61S,31.61,20
Yoshi Valley,Single Lap,Yes,Michael F,NTSC,2005-04-29,31.56S,31.56,61
Yoshi Valley,Single Lap,Yes,Karlo,NTSC,2005-04-29,31.56S,31.56,61
Yoshi Valley,Single Lap,Yes,MJ,PAL,2005-06-28,31.56S,31.56,1
Yoshi Valley,Single Lap,Yes,Michael F,NTSC,2005-06-29,31.48S,31.48,2623
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2012-09-03,31.47S,31.47,200
Yoshi Valley,Single Lap,Yes,MR,PAL,2013-02-05,31.47S,31.47,45
Yoshi Valley,Single Lap,Yes,VAJ,PAL,2013-03-22,31.44S,31.44,178
Yoshi Valley,Single Lap,Yes,MR,PAL,2013-09-16,31.37S,31.37,889
Yoshi Valley,Single Lap,Yes,Dan,PAL,2016-02-16,31.37S,31.37,6
Yoshi Valley,Single Lap,Yes,MR,PAL,2016-02-22,31.35S,31.35,170
Yoshi Valley,Single Lap,Yes,Dan,PAL,2016-08-10,31.33S,31.33,172
Yoshi Valley,Single Lap,Yes,MR,PAL,2016-10-17,31.33S,31.33,104
Yoshi Valley,Single Lap,Yes,Dan,PAL,2017-01-29,31.31S,31.31,348
Yoshi Valley,Single Lap,Yes,MR,PAL,2018-01-12,31.29S,31.29,1
Yoshi Valley,Single Lap,Yes,Dan,PAL,2018-01-13,31.27S,31.27,5
Yoshi Valley,Single Lap,Yes,MR,PAL,2018-01-18,31.25S,31.25,1135
Yoshi Valley,Single Lap,Yes,Dan,PAL,2021-01-01,31.25S,31.25,56
Banshee Boardwalk,Three Lap,No,Gregg G,NTSC,1997-03-10,2M 15.94S,135.94,78
Banshee Boardwalk,Three Lap,No,JWhalls,NTSC,1997-05-27,2M 11.37S,131.37,79
Banshee Boardwalk,Three Lap,No,David B,NTSC,1997-08-14,2M 9.81S,129.81,122
Banshee Boardwalk,Three Lap,No,Zwartjes,PAL,1997-12-14,2M 9.58S,129.58,16
Banshee Boardwalk,Three Lap,No,Peter E,PAL,1997-12-30,2M 9.38S,129.38,2
Banshee Boardwalk,Three Lap,No,Peter E,PAL,1998-01-01,2M 8.98S,128.98,81
Banshee Boardwalk,Three Lap,No,Peter E,PAL,1998-03-23,2M 8.3S,128.3,202
Banshee Boardwalk,Three Lap,No,JWhalls,NTSC,1998-10-11,2M 7.85S,127.85,66
Banshee Boardwalk,Three Lap,No,Peter E,NTSC,1998-12-16,2M 7.79S,127.79,60
Banshee Boardwalk,Three Lap,No,Penev,PAL,1999-02-14,2M 7.37S,127.37,1
Banshee Boardwalk,Three Lap,No,Penev,PAL,1999-02-15,2M 7.15S,127.15,111
Banshee Boardwalk,Three Lap,No,Peter E,NTSC,1999-06-06,2M 6.93S,126.93,33
Banshee Boardwalk,Three Lap,No,JWhalls,NTSC,1999-07-09,2M 6.72S,126.72,114
Banshee Boardwalk,Three Lap,No,Zwartjes,PAL,1999-10-31,2M 6.23S,126.23,414
Banshee Boardwalk,Three Lap,No,Mike S,NTSC,2000-12-18,2M 6.2S,126.2,211
Banshee Boardwalk,Three Lap,No,Zwartjes,PAL,2001-07-16,2M 6.2S,126.2,1
Banshee Boardwalk,Three Lap,No,Zwartjes,PAL,2001-07-17,2M 6.06S,126.06,226
Banshee Boardwalk,Three Lap,No,Sami,PAL,2002-02-28,2M 5.96S,125.96,111
Banshee Boardwalk,Three Lap,No,Lacey,PAL,2002-06-19,2M 5.95S,125.95,290
Banshee Boardwalk,Three Lap,No,Sami,PAL,2003-04-05,2M 5.93S,125.93,14
Banshee Boardwalk,Three Lap,No,Lacey,PAL,2003-04-10,2M 5.93S,125.93,9
Banshee Boardwalk,Three Lap,No,Sami,PAL,2003-04-19,2M 5.65S,125.65,85
Banshee Boardwalk,Three Lap,No,MJ,PAL,2003-07-13,2M 5.57S,125.57,124
Banshee Boardwalk,Three Lap,No,MJ,PAL,2003-11-14,2M 5.54S,125.54,881
Banshee Boardwalk,Three Lap,No,Marcelo,NTSC,2006-04-13,2M 5.52S,125.52,1
