category,medicine_name,therapeutic_area,common_name,active_substance,product_number,patient_safety,authorisation_status,atc_code,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_date,date_of_refusal_of_marketing_authorisation,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,date_of_opinion,decision_date,revision_number,condition_indication,species,first_published,revision_date,url
human,Insulin lispro Sanofi,Diabetes Mellitus,insulin lispro,insulin lispro,004303,FALSE,authorised,A10AB04,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-07-19,NA,Sanofi Winthrop Industrie,Drugs used in diabetes,2017-05-17,2022-03-28,7,For the treatment of adults and children with diabetes mellitus who require insulin for the maintenance of normal glucose homeostasis. Insulin lispro Sanofi is also indicated for the initial stabilisation of diabetes mellitus.,NA,2018-04-03T12:29:00Z,2022-04-07T15:21:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/insulin-lispro-sanofi
human,Febuxostat Krka,Hyperuricemia;  Gout,febuxostat,febuxostat,004773,FALSE,authorised,M04AA03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-28,NA,"Krka, d.d., Novo mesto",Antigout preparations,2019-01-31,2022-04-04,3,"Febuxostat Krka is indicated for the treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis).Febuxostat Krka is indicated in adults.",NA,2019-03-29T17:03:00Z,2022-04-07T14:04:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/febuxostat-krka
veterinary,Purevax RCP FeLV,NA,"vaccine against feline viral rhinotracheitis, feline calicivirosis, feline panleucopenia and feline leukaemia","attenuated feline rhinotracheitis herpesvirus (fhv f2 strain), inactivated feline calicivirosis antigens (fcv 431 and g1 strains), attenuated feline panleucopenia virus (pli iv), felv recombinant canarypox virus (vcp97)",000089,FALSE,authorised,QI06AH10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2005-02-23,NA,Boehringer Ingelheim Vetmedica GmbH,"Immunologicals for felidae,",2004-11-10,2022-02-17,15,"Active immunisation of cats aged 8 weeks and older:against feline viral rhinotracheitis to reduce clinical signs;against calicivirus infection to reduce clinical signs ;against feline panleucopenia to prevent mortality and clinical signs;against leukaemia to prevent persistent viraemia and clinical signs of the related disease.Onsets of immunity are 1 week after primary vaccination course for rhinotracheitis, calicivirus and panleucopenia components, and 2 weeks after primary vaccination course for feline leukaemia component.The duration of immunity is one year after the last re-vaccination for the feline leukaemia component, and one year after primary vaccination course and three years after the last re-vaccination for the rhinotracheitis, calicivirosis and panleucopenia components.",Cats,2015-05-05T00:00:00Z,2022-04-07T13:35:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/purevax-rcp-felv
veterinary,Purevax RCPCh,NA,"vaccine against feline viral rhinotracheitis, feline calicivirosis, feline panleucopenia and feline chlamydophila infections","attenuated feline rhinotracheitis herpesvirus (fhv f2 strain), inactivated feline calicivirosis antigens (fcv 431 and g1 strains), attenuated chlamydophila felis (905 strain), attenuated feline panleucopenia virus (pli iv)",000088,FALSE,authorised,QI06AJ03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2005-02-23,NA,Boehringer Ingelheim Vetmedica GmbH,"Immunologicals for felidae,",NA,2022-02-17,17,"Active immunisation of cats aged eight weeks and older:• against feline viral rhinotracheitis to reduce clinical signs;• against calicivirus infection to reduce clinical signs;• against Chlamydophila felis infection to reduce clinical signs;• against feline panleucopenia to prevent mortality and clinical signs.Onsets of immunity have been demonstrated one week after primary vaccination course for rhinotracheitis, calicivirus, Chlamydophila felis and panleucopenia components.The duration of immunity is one year after the last re-vaccination for the chlamydiosis component, and oneyear after primary vaccination and three years after the last re-vaccination for the rhinotracheitis, calicivirosis and panleucopenia components.",Cats,2015-05-05T00:00:00Z,2022-04-06T17:36:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/purevax-rcpch
veterinary,Purevax RCP,NA,"vaccine against feline viral rhinotracheitis, feline calicivirosis and feline panleucopenia",attenuated feline panleucopenia virus (pli iv),000090,FALSE,authorised,QI06AH09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2005-02-23,NA,Boehringer Ingelheim Vetmedica GmbH,"Immunologicals for felidae,",2004-11-10,2022-02-17,17,Active immunisation of cats aged eight weeks and older:against feline viral rhinotracheitis to reduce clinical signs;against calicivirus infection to reduce clinical signs;against feline panleucopenia to prevent mortality and clinical signs.Onset of immunity is one week after primary vaccination course The duration of immunity is one year after the primary vaccination course and three years after the last re-vaccination.,Cats,2015-01-15T02:00:00Z,2022-04-06T17:28:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/purevax-rcp
human,Daptomycin Hospira,"Soft Tissue Infections;  Skin Diseases, Bacterial",daptomycin,daptomycin,004310,FALSE,authorised,J01XX09,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-03-22,NA,Pfizer Europe MA EEIG,"Antibacterials for systemic use,",2017-01-26,2022-03-25,13,"Daptomycin is indicated for the treatment of the following infections.Adult and paediatric (1 to 17 years of age) patients with complicated skin and soft-tissue infections (cSSTI).Adult patients with right-sided infective endocarditis (RIE) due to Staphylococcus aureus. It isrecommended that the decision to use daptomycin should take into account the antibacterial susceptibility of the organism and should be based on expert advice.Adult and paediatric (1 to 17 years of age) patients with Staphylococcus aureus bacteraemia (SAB).In adults, use in bacteraemia should be associated with RIE or with cSSTI, while in paediatric patients, use in bacteraemia should be associated with cSSTI.Daptomycin is active against Gram positive bacteria only. In mixed infections where Gram negative and/or certain types of anaerobic bacteria are suspected, daptomycin should be co-administered with appropriate antibacterial agent(s).Consideration should be given to official guidance on the appropriate use of antibacterial agents.",NA,2018-04-13T12:06:00Z,2022-04-06T17:17:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/daptomycin-hospira
human,Dukoral,Cholera;  Immunization,"cholera vaccine (inactivated, oral)","recombinant cholera toxin b subunit, vibrio cholerae 01",000476,FALSE,authorised,J07AE01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2004-04-28,NA,Valneva Sweden AB,"Vaccines,",NA,2021-01-07,14,Dukoral is indicated for active immunisation against disease caused by Vibrio cholerae serogroup O1 in adults and children from 2 years of age who will be visiting endemic/epidemic areas.The use of Dukoral should be determined on the basis of official recommendations taking into consideration the variability of epidemiology and the risk of contracting disease in different geographical areas and travelling conditions.Dukoral should not replace standard protective measures. In the event of diarrhoea measures of rehydration should be instituted.,NA,2015-03-16T01:00:00Z,2022-04-06T17:10:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/dukoral
human,Foclivia,"Influenza, Human;  Immunization;  Disease Outbreaks","pandemic influenza vaccine (h5n1) (surface antigen, inactivated, adjuvanted)","influenza virus surface antigens, inactivated: a/viet nam/1194/2004 (h5n1)",001208,FALSE,authorised,J07BB02,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2009-10-18,NA,Seqirus S.r.l. ,"Vaccines,",2009-07-23,2022-03-31,12,Prophylaxis of influenza in an officially declared pandemic situation.Pandemic influenza vaccine should be used in accordance with official guidance.,NA,2016-11-03T01:00:00Z,2022-04-06T09:42:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/foclivia
human,Urorec,Prostatic Hyperplasia,silodosin,silodosin,001092,FALSE,authorised,G04CA04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2010-01-29,NA,Recordati Ireland Ltd,Urologicals,2009-11-19,2022-04-04,18,Treatment of the signs and symptoms of benign prostatic hyperplasia (BPH).,NA,2018-04-12T10:15:00Z,2022-04-06T08:42:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/urorec
human,Tresiba,Diabetes Mellitus,insulin degludec,insulin degludec,002498,FALSE,authorised,A10AE06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2013-01-20,NA,Novo Nordisk A/S,Drugs used in diabetes,2012-10-18,2022-01-13,16,Treatment of diabetes mellitus in adults.,NA,2018-07-10T12:33:00Z,2022-04-05T11:36:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tresiba
human,Glivec,"Precursor Cell Lymphoblastic Leukemia-Lymphoma;  Gastrointestinal Stromal Tumors;  Dermatofibrosarcoma;  Myelodysplastic-Myeloproliferative Diseases;  Leukemia, Myelogenous, Chronic, BCR-ABL Positive;  Hypereosinophilic Syndrome",imatinib,imatinib,000406,FALSE,authorised,L01EA01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2001-11-07,NA,Novartis Europharm Limited,Antineoplastic agents,2001-07-26,2022-03-22,44,"Glivec is indicated for the treatment ofadult and paediatric patients with newly diagnosed Philadelphia-chromosome (bcr-abl)-positive (Ph+) chronic myeloid leukaemia (CML) for whom bone-marrow transplantation is not considered as the first line of treatment;adult and paediatric patients with Ph+ CML in chronic phase after failure of interferon-alpha therapy, or in accelerated phase or blast crisis;adult and paediatric patients with newly diagnosed Philadelphia-chromosome-positive acute lymphoblastic leukaemia (Ph+ ALL) integrated with chemotherapy;adult patients with relapsed or refractory Ph+ ALL as monotherapy;adult patients with myelodysplastic / myeloproliferative diseases (MDS / MPD) associated with platelet-derived growth factor receptor (PDGFR) gene re-arrangements;adult patients with advanced hypereosinophilic syndrome (HES) and / or chronic eosinophilic leukaemia (CEL) with FIP1L1-PDGFRa rearrangement.The effect of Glivec on the outcome of bone-marrow transplantation has not been determined.Glivec is indicated for:the treatment of adult patients with Kit (CD 117)-positive unresectable and / or metastatic malignant gastrointestinal stromal tumours (GIST);the adjuvant treatment of adult patients who are at significant risk of relapse following resection of Kit (CD117)-positive GIST. Patients who have a low or very low risk of recurrence should not receive adjuvant treatment;the treatment of adult patients with unresectable dermatofibrosarcoma protuberans (DFSP) and adult patients with recurrent and / or metastatic DFSP who are not eligible for surgery.In adult and paediatric patients, the effectiveness of Glivec is based on overall haematological and cytogenetic response rates and progression-free survival in CML, on haematological and cytogenetic response rates in Ph+ ALL, MDS / MPD, on haematological response rates in HES / CEL and on objective response rates in adult patients with unresectable and / or metastatic GIST and DFSP and on recurrence-free survival in adjuvant GIST. The experience with Glivec in patients with MDS / MPD associated with PDGFR gene re-arrangements is very limited (see section 5.1). Except in newly diagnosed chronic phase CML, there are no controlled trials demonstrating a clinical benefit or increased survival for these diseases.",NA,2018-06-25T00:00:00Z,2022-04-05T11:30:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/glivec
human,Farydak,Multiple Myeloma,panobinostat,panobinostat lactate anhydrous,003725,FALSE,authorised,L01XH03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2015-08-28,NA,Secura Bio Limited,Antineoplastic agents,2015-06-25,2022-03-31,11,"Farydak, in combination with bortezomib and dexamethasone, is indicated for the treatment of adult patients with relapsed and/or refractory multiple myeloma who have received at least two prior regimens including bortezomib and an immunomodulatory agent.Farydak, in combination with bortezomib and dexamethasone, is indicated for the treatment of adult patients with relapsed and/or refractory multiple myeloma who have received at least two prior regimens including bortezomib and an immunomodulatory agent.",NA,2018-06-18T12:01:00Z,2022-04-05T10:24:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/farydak
veterinary,Improvac,NA,gonadotropin releasing factor (gnrf) analogue-protein conjugate,synthetic peptide analogue of gnrf conjugated to diptheria toxoid,000136,FALSE,authorised,QI09AX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-05-11,NA,Zoetis Belgium SA,Immunologicals for suidae,NA,2022-01-20,20,"Male pigs:Induction of antibodies against GnRF to produce a temporary immunological suppression of testicular function. For use as an alternative to physical castration for the reduction of boar taint caused by the key boar taint compound androstenone, in entire male pigs following the onset of puberty. Another key contributor to boar taint, skatole, may also be reduced as an indirect effect. Aggressive and sexual (mounting) behaviours are also reduced.Female pigs:Induction of antibodies against GnRF to produce a temporary immunological suppression of ovarian function (suppression of oestrus) in order to reduce the incidence of unwanted pregnancies in gilts intended for slaughter, and to reduce the associated sexual behaviour (standing oestrus).",Male pigs (from 8 weeks of age); Female pigs (from 14 weeks of age),2018-03-16T01:00:00Z,2022-04-05T10:08:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/improvac
veterinary,Porcilis PCV ID,NA,porcine circovirus vaccine (inactivated),porcine circovirus type 2 orf2 subunit antigen,003942,FALSE,authorised,QI09AA07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-08-28,NA,Intervet International B.V.,"Immunologicals for suidae, Inactivated viral vaccines",2015-07-09,2021-09-09,3,"For the active immunisation of pigs to reduce viraemia, virus load in lungs and lymphoid tissues and virus shedding caused by PCV2 infection. To reduce loss of daily weight gain and mortality associated with PCV2 infection.",Pigs,2018-03-19T15:56:00Z,2022-04-04T17:33:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/porcilis-pcv-id
human,Teysuno,Stomach Neoplasms,"tegafur, gimeracil, oteracil","tegafur, gimeracil, oteracil",001242,FALSE,authorised,L01BC53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2011-03-14,NA,Nordic Group B.V.,Antineoplastic agents,NA,2022-01-24,21,"Teysuno is indicated in adults:- for the treatment of advanced gastric cancer when given in combination with cisplatin (see section 5.1).- as monotherapy or in combination with oxaliplatin or irinotecan, with or without bevacizumab, for the treatment of patients with metastatic colorectal cancer for whom it is not possible to continue treatment with another fluoropyrimidine due to hand-foot syndrome or cardiovascular toxicity that developed in the adjuvant or metastatic setting.",NA,2018-03-07T01:00:00Z,2022-04-04T16:54:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/teysuno
veterinary,Forceris,NA,"toltrazuril, iron (iii) ion","toltrazuril, iron (iii) ion",004329,FALSE,authorised,QP51AJ51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-04-23,NA,CEVA Santé Animale,"toltrazuril, combinations",2019-02-21,2022-02-16,1,"For the concomitant prevention of iron deficiency anaemia and prevention of clinical signs of coccidiosis (diarrhoea) as well as reduction in oocyst excretion, in piglets in farms with a confirmed history of coccidiosis caused by Cystoisospora suis.",Pigs (piglets),2019-02-21T18:31:00Z,2022-04-04T14:56:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/forceris
