marker_id,marker_no,title,subtitle,addl_subtitle,year_erected,erected_by,latitude_minus_s,longitude_minus_w,street_address,city_or_town,section_or_quarter,county_or_parish,state_or_prov,location,missing,link
4877,22-5,Clifton Plantation,NA,NA,1981,Georgetown County Historical Society,33.36454,-79.23495,NA,Georgetown,NA,Georgetown County,South Carolina,"Marker is on Ocean Highway (U.S. 17) south of Hobcaw Road, on the right when traveling south.",NA,http://www.hmdb.org/m.asp?m=4877
4889,22-17,Antipedo Baptist Church / Old Baptist Cemetery,NA,NA,1983,the First Baptist Church,33.37,-79.27778,NA,Georgetown,NA,Georgetown County,South Carolina,"Marker is at the intersection of Church Street (U.S. 17) and Screven Street, on the right when traveling west on Church Street.",NA,http://www.hmdb.org/m.asp?m=4889
5084,17-1,The Meeting House,NA,NA,1970,"Bear Swamp Baptist Church and the Friday Afternoon Book Club of Lake View, S.C.",34.3483,-79.14252,NA,Lake View,NA,Dillon County,South Carolina,"Marker is on Bear Swamp Road (Local Road 17-56) south of State Highway 41, on the right when traveling south.",NA,http://www.hmdb.org/m.asp?m=5084
5345,26-3,Boundary House,NA,NA,2005,"Horry County, replacing a marker erected by the Horry County Historic Preservation Commission in 1976.",33.89153,-78.59479,NA,Little River,NA,Horry County,South Carolina,"Marker is at the intersection of U.S. 17 and Heather Lakes Drive, on the left when traveling north on U.S. 17.",NA,http://www.hmdb.org/m.asp?m=5345
5664,7-10,Beaufort Arsenal,NA,NA,1961,Beaufort County Historical Society,32.43268,-80.67043,713 Craven Street,Beaufort,NA,Beaufort County,South Carolina,"Marker is on Craven Street, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=5664
5681,7-21,Beaufort Female Benevolent Society,NA,NA,1989,"Beaufort County Historical Society, Beaufort Female Benevolent Society",32.43222,-80.67098,308 Scott Street,Beaufort,NA,Beaufort County,South Carolina,"Marker is on Scott Street, on the left when traveling north.",NA,http://www.hmdb.org/m.asp?m=5681
5785,7-27,Sheldon Union Academy,NA,NA,2001,Committee For Preservation Of African-American Landmarks,32.6041,-80.80307,NA,Sheldon,NA,Beaufort County,South Carolina,Marker is on Trask Parkway (U.S. 17 / 21) 0.1 miles north of Sheldon Drive when traveling north.,NA,http://www.hmdb.org/m.asp?m=5785
5827,7-22,St. Helena's Church,NA,NA,1992,Beaufort County Historical Society and Preservation Trust for Historic St Helena's Episcopal Church,32.43404,-80.67512,501 Church Street,Beaufort,NA,Beaufort County,South Carolina,Marker is on Church Street south of King Street when traveling south.,NA,http://www.hmdb.org/m.asp?m=5827
5853,7-29,Michael C. Riley Schools,NA,NA,2002,The Michael C. Riley High School Alumni Assc.,32.24104,-80.86254,NA,Bluffton,NA,Beaufort County,South Carolina,"Marker is on Goethe Road, on the left when traveling south.",NA,http://www.hmdb.org/m.asp?m=5853
6182,27-4,Church of the Holy Trinity,NA,NA,1980,The Congregation,32.47097,-80.96493,NA,Ridgeland,NA,Jasper County,South Carolina,"Marker is at the intersection of State Highway S27-29 and Bees Creek Road (State Highway S27-13), on the left when traveling west on State Highway S27-29.",NA,http://www.hmdb.org/m.asp?m=6182
6195,27-8,General Robert E. Lee,Fighting Near Coosawhatchie,NA,1991,Point South Merchants Association,32.63125,-80.87762,NA,Yemassee,NA,Jasper County,South Carolina,"Marker is on Frontage road, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=6195
6210,27-16,Grahamville,NA,NA,2000,The Jasper County Historical Society,32.47086,-80.96491,NA,Ridgeland,NA,Jasper County,South Carolina,"Marker is at the intersection of State Highway 29 and Bees Creek Road (State Highway 13), on the right when traveling west on State Highway 29.",NA,http://www.hmdb.org/m.asp?m=6210
6353,27-3,Purrysburg Township,NA,NA,1980,Jasper County Bicentennial Committee,32.30574,-81.12014,NA,Hardeeville,NA,Jasper County,South Carolina,"Marker is on Purrysburg Rd (State Highway S-27-34) near Honey Hill Road (State Highway S27-203), on the right when traveling south.",NA,http://www.hmdb.org/m.asp?m=6353
6395,27-13,Great Swamp Baptist Church,NA,NA,1998,Members of the Church,32.49453,-81.02035,NA,Tillman,NA,Jasper County,South Carolina,"Marker is at the intersection of Malphrus Road (State Highway S-27-39) and Tarboro Road (State Highway S-27-22), on the right when traveling west on Malphrus Road.",NA,http://www.hmdb.org/m.asp?m=6395
6406,27-23,St. Paul's Methodist Church,NA,NA,2003,Members and Friends of St. Paul's Methodist Church,32.48209,-80.98512,7488 West Main Street,Ridgeland,NA,Jasper County,South Carolina,"Marker is on West Main Street (State Highway 336), on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=6406
6415,27-7,"Tomb of Thomas Heyward, Jr.",1746-1809,NA,1955,Beaufort County Historical Society,32.45808,-80.89771,NA,Grahamville,NA,Jasper County,South Carolina,"Marker is on State Highway 462, 0.1 miles south of State Highway 27-336, on the left when traveling south.",NA,http://www.hmdb.org/m.asp?m=6415
6536,25-1,Hampton County,NA,NA,1957,"Hampton County and James Moore Chapter, U.D.C.",32.86635,-81.10865,NA,Hampton,NA,Hampton County,South Carolina,"Marker is on Elm Street (U.S. 278) near Lee Avenue, on the left when traveling west.",NA,http://www.hmdb.org/m.asp?m=6536
6537,3-5,Town of Allendale,NA,NA,1980,Allendale Civic League.,33.00483,-81.31605,1296 South Main Street,Allendale,NA,Allendale County,South Carolina,"Marker is on South Main Street (U.S. 301), on the right when traveling south.",NA,http://www.hmdb.org/m.asp?m=6537
6611,07-20,Pinckney Island,NA,NA,1987,Beaufort County Historical Society,32.22944,-80.78472,NA,Pinckney Island,NA,Beaufort County,South Carolina,"Marker is on Pinckney Wildlife Refuge north of William Wilton Parkway (Route 352), on the right when traveling north.",NA,http://www.hmdb.org/m.asp?m=6611
6625,7-18,Fish Hall Plantation,NA,NA,1985,Beaufort County Council,32.24553,-80.69655,12 Adell Ln,Hilton Head Island,NA,Beaufort County,South Carolina,"Marker is on Fish Haul Road near Mitchelville Road, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=6625
6783,7-23,Mitchelville Site,NA,NA,1995,"Town of Hilton Head Island and Chicora Foundation, Inc.",32.23473,-80.69178,NA,Hilton Head Island,NA,Beaufort County,South Carolina,"Marker is on Beach City Road near Dillon Road, on the left when traveling east.",NA,http://www.hmdb.org/m.asp?m=6783
6940,7-16,Mather School,NA,NA,1982,Mather School Alumnae Association,32.42005,-80.68842,NA,Beaufort,NA,Beaufort County,South Carolina,"Marker is on Ribaut Road (State Highway 281) 0 miles south of Reynolds Street, on the right when traveling south.",NA,http://www.hmdb.org/m.asp?m=6940
6985,7-28,Battery Saxton,NA,NA,2001,Historic Beaufort Foundation,32.44122,-80.70009,NA,Beaufort,NA,Beaufort County,South Carolina,"Marker is on Boundary Street (U.S. 21), on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=6985
7028,15-16,Hendersonville / Arab The Horse,NA,NA,1993,Salem United Methodist Church and Colleton County Historical Society,32.79371,-80.72501,7163 Hendersonville Highway,Hendersonville,NA,Colleton County,South Carolina,"Marker is on Hendersonville Highway (U.S. 17A), on the right when traveling north.",NA,http://www.hmdb.org/m.asp?m=7028
7063,15-18,Colleton County Courthouse,NA,NA,2001,the Colleton County Historical and Preservation Society,32.9022,-80.6664,NA,Walterboro,NA,Colleton County,South Carolina,"Marker is at the intersection of Hampton Street and South Walter Street, on the left when traveling east on Hampton Street.",NA,http://www.hmdb.org/m.asp?m=7063
7073,15-14,Pon Pon Chapel,NA,NA,1994,"Colleton County Historical Society, replacing a marker originally erected in 1970",32.79587,-80.48813,NA,Jacksonboro,NA,Colleton County,South Carolina,"Marker is on Charleston Highway (County Route 64) south of Jacksonboro Rd (County Route 40), on the right when traveling north.",NA,http://www.hmdb.org/m.asp?m=7073
7082,3-11,Fairfax,NA,NA,2004,Citizens of Fairfax,32.95861,-81.23717,NA,Fairfax,NA,Allendale County,South Carolina,"Marker is on 7th Street near Sumter Avenue South, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=7082
7112,15-11,Hickory Valley,NA,NA,1957,The Colleton County Historical Society,32.90432,-80.65915,NA,Walterboro,NA,Colleton County,South Carolina,"Marker is on Wichman Street, on the right when traveling west.",NA,http://www.hmdb.org/m.asp?m=7112
7115,41-3,Jacob Odom House,NA,NA,1970,Saluda County Historical Commission,33.85117,-81.6181,3356 Highway 23,Monetta,NA,Saluda County,South Carolina,"Marker is on State Highway 23, 0.3 miles west of Main Street (State Highway 39), on the left when traveling west.",NA,http://www.hmdb.org/m.asp?m=7115
7117,15-19,Bethel Presbyterian Church,NA,NA,2002,the Colleton County Historical and Preservation Society,32.90514,-80.65804,403 Church Street,Walterboro,NA,Colleton County,South Carolina,Marker is on Church Street.,NA,http://www.hmdb.org/m.asp?m=7117
7118,15-15,Salkehatchie Presbyterian Church,NA,NA,1973,Colleton County Historical Society,32.72318,-80.79805,NA,Jonesville,NA,Colleton County,South Carolina,"Marker is on Hendersonville Hwy , US 17 A, on the left when traveling north.",NA,http://www.hmdb.org/m.asp?m=7118
7176,3-12,Barker's Mill / Skirmish at Barker's Mill,NA,NA,2005,The Rivers Bridge Camp No. 842 Sons Of Confederate Veterans,33.01495,-81.21508,NA,Sycamore,NA,Allendale County,South Carolina,"Marker is on Buford's Bridge Highway (U.S. 321), on the left when traveling north.",NA,http://www.hmdb.org/m.asp?m=7176
7184,24-18,Cedar Springs A.R.P. Church,NA,NA,2006,Members and Friends of the Church,34.08012,-82.30198,NA,Bradley,NA,Greenwood County,South Carolina,"Marker is on Cedar Springs Road, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=7184
7192,27-17,Ridgeland Baptist Church,NA,NA,2001,The Congregation,32.49419,-80.98734,1448 Grays Highway,Ridgeland,NA,Jasper County,South Carolina,"Marker is at the intersection of Grays Highway (U.S. 278) and County Route 27-362, on the right when traveling west on Grays Highway.",NA,http://www.hmdb.org/m.asp?m=7192
7244,22-22,Bethel Church,NA,NA,1986,Georgetown Chapter of Delta Sigma Theta,33.3701,-79.2802,417 Broad Street,Georgetown,NA,Georgetown County,South Carolina,"Marker is at the intersection of Broad Street and Duke Street, on the right when traveling west on Broad Street.",NA,http://www.hmdb.org/m.asp?m=7244
7245,11-2,Gaffney,NA,NA,1977,Cherokee Historical and Preservation Society,35.07354,-81.65044,115 North Granard Street,Gaffney,NA,Cherokee County,South Carolina,"Marker is on North Granard Street (U.S. 29) near West Floyd Baker Boulevard (State Highway 11), on the right when traveling west.",NA,http://www.hmdb.org/m.asp?m=7245
7307,11-6,Carnegie Library,NA,NA,2001,City of Gaffney and Cherokee County Council,35.07339,-81.6486,210 North Limestone Street,Gaffney,NA,Cherokee County,South Carolina,"Marker is on North Limestone Street (State Highway 150), on the right when traveling north.",NA,http://www.hmdb.org/m.asp?m=7307
7366,40-38,Congaree River Bridges,NA,NA,1966,"the City Of Columbia 1966, replacing marker erected in 1938 by the Columbia Sesquicentennial Commission of 1936",33.99638,-81.04912,NA,Columbia,Midtown - Downtown,Richland County,South Carolina,"Marker is on Gervais Street (U.S. 1/378), on the right when traveling west.",NA,http://www.hmdb.org/m.asp?m=7366
7381,40-122,The State House,NA,NA,1999,Columbia Committee Of The National Society Of The Colonial Dames In The State Of South Carolina,34.00062,-81.03273,NA,Columbia,Midtown - Downtown,Richland County,South Carolina,Marker can be reached from Gervais Street (U.S. 1 & 378) near Main Street.,NA,http://www.hmdb.org/m.asp?m=7381
7422,22-2 (Q),Georgetown,NA,NA,1940,the City of Georgetown,33.36825,-79.28056,NA,Georgetown,NA,Georgetown County,South Carolina,"Marker is on Highmarket Street (U.S. 521) west of Screven Street, on the left when traveling east.",NA,http://www.hmdb.org/m.asp?m=7422
7474,22-12,Sergeant McDonald,NA,NA,1938,Georgetown County,33.38965,-79.28891,NA,Georgetown,NA,Georgetown County,South Carolina,"Marker is at the intersection of North Frazer Street (Alternate U.S. 17) and Indigo Avenue and Anthuan Maybank Drive, on the right when traveling north on North Frazer Street.",NA,http://www.hmdb.org/m.asp?m=7474
7476,40-59,The North-South Streets in The City Of Columbia / Richardson Street,NA,NA,1976,"Columbia Committee, National Society Colonial Dames Of America In The State Of S.C. A Richland County Bicentennial Project",34.00125,-81.03341,NA,Columbia,Midtown - Downtown,Richland County,South Carolina,"Marker is at the intersection of Gervais Street (U.S. 1) and Main Street, on the right when traveling east on Gervais Street.",NA,http://www.hmdb.org/m.asp?m=7476
7487,40-60,The East-West Streets In The City Of Columbia - Gervais Street,NA,NA,1976,"The Lions Club Of Columbia, A Richland County Bicentennial Project",34.00117,-81.0337,NA,Columbia,Midtown - Downtown,Richland County,South Carolina,"Marker is at the intersection of Gervais Street (U.S. 1) and Main Street, on the left when traveling west on Gervais Street.",NA,http://www.hmdb.org/m.asp?m=7487
7498,40-90,Assembly Street,NA,NA,1977,Richland County Bicentennial Commission Sponsored by Cromer's P-Nuts,34.00063,-81.03552,NA,Columbia,Midtown - Downtown,Richland County,South Carolina,"Marker is at the intersection of Gervais Street (U.S. 1 - 378) and Assembly Street (U.S. 76), on the right when traveling east on Gervais Street.",NA,http://www.hmdb.org/m.asp?m=7498
7528,22-37,Joseph Hayne Rainey,NA,NA,1994,"the Georgetown Chapter, Delta Sigma Theta",33.36861,-79.28389,909 Prince St.,Georgetown,NA,Georgetown County,South Carolina,"Marker is on Prince Street east of King Street, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=7528
7603,22-43,William Doyle Morgan House,NA,NA,1997,Georgetown County Historical Society,33.3675,-79.28222,732 Prince Street,Georgetown,NA,Georgetown County,South Carolina,"Marker is at the intersection of Prince Street and Broad Street, on the left when traveling east on Prince Street.",NA,http://www.hmdb.org/m.asp?m=7603
7604,22-28,Elisha Screven / William Screven,NA,NA,1980,"the First Baptist Church, the City of Georgetown, the Georgetown County Council, and the Georgetown County Chamber of Commerce.",33.3663,-79.2807,NA,Georgetown,NA,Georgetown County,South Carolina,Marker is on Prince Street east of Screven Street.,Confirmed Missing,http://www.hmdb.org/m.asp?m=7604
7634,22-46,Georgetown County Courthouse,NA,NA,1997,Georgetown County Historical Society,33.3667,-79.28143,NA,Georgetown,NA,Georgetown County,South Carolina,"Marker is at the intersection of Screven Street and Prince Street, on the right when traveling south on Screven Street.",NA,http://www.hmdb.org/m.asp?m=7634
7644,5-8,Buford's Bridge,NA,NA,2002,"The Rivers Bridge Camp No. 842, Sons of Confederate Veterans",33.11723,-81.18253,NA,Ulmer,NA,Bamberg County,South Carolina,"Marker is at the intersection of Burton Ferry Road (U.S. 301) and Carolina Highway (U.S. 321), on the right when traveling north on Burton Ferry Road.",NA,http://www.hmdb.org/m.asp?m=7644
7651,40-83,Sumter Street,NA,NA,1978,Richland County Bicentennial Commission Sponsored By The Columbia Sertoma Club,34.00162,-81.03222,NA,Columbia,Midtown - Downtown,Richland County,South Carolina,"Marker is at the intersection of Gervais Street (U.S. 1/378) and Sumter Street, on the right when traveling east on Gervais Street.",NA,http://www.hmdb.org/m.asp?m=7651
7664,22-16,Winyah Indigo Society,NA,NA,1983,Winyah Indigo Society,33.36515,-79.2791,NA,Georgetown,NA,Georgetown County,South Carolina,"Marker is at the intersection of Prince Street and Cannon Street, on the right when traveling east on Prince Street.",NA,http://www.hmdb.org/m.asp?m=7664
7683,22-47,Town Clock / Kaminski Building,NA,NA,1997,Georgetown County Historical Society,33.3654,-79.28222,NA,Georgetown,NA,Georgetown County,South Carolina,Marker is at the intersection of Front Street and Screven Street on Front Street.,NA,http://www.hmdb.org/m.asp?m=7683
7708,5-9,Battle At Rivers Bridge / Rivers Bridge Memorials,NA,NA,2004,"The Rivers Bridge Camp No. 842, Sons Of Confederate Veterans",33.04605,-81.09452,NA,Ehrhardt,NA,Bamberg County,South Carolina,"Marker is on Confederate Highway (State Highway 641) near State Park Road (County Route 5-8), on the right when traveling west.",NA,http://www.hmdb.org/m.asp?m=7708
