nature,animal_type,category,suburb,date_range,responsible_office,city
Animal,Dog,Too Many Animals,TINGALPA,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Wild Dog,KENMORE HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,THE GAP,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,SUNNYBANK HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Deer,MOUNT OMMANEY,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,FOREST LAKE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,MOGGILL,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WYNNUM,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,DARRA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,NEW FARM,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,DOOLANDELLA,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,ASCOT,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,YERONGA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BANYO,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,GAYTHORNE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Pest / Feral Animal,ALGESTER,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ELLEN GROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,NORTHGATE,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,WOOLOOWIN,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,MOUNT GRAVATT EAST,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,MOUNT GRAVATT EAST,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,HAMILTON,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,KANGAROO POINT,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,GRANGE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fox,KARANA DOWNS,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,COOPERS PLAINS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,NA,SUNNYBANK,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,MANLY WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,SALISBURY,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,HAMILTON,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WYNNUM,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,COOPERS PLAINS,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,STAFFORD HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,SUNNYBANK,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,KEDRON,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BARDON,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WAVELL HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,SUNNYBANK HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,EAST BRISBANE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,ST LUCIA,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Odour,UPPER MOUNT GRAVATT,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,ZILLMERE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,FOREST LAKE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Odour,MOUNT GRAVATT EAST,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,ASCOT,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,WOOLLOONGABBA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,CARSELDINE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,MANSFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,HIGHGATE HILL,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,RED HILL,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,HERSTON,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ELLEN GROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ELLEN GROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,CHERMSIDE WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,CARINDALE,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,SUNNYBANK HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,DURACK,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,BRACKEN RIDGE,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,ANSTEAD,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,WYNNUM,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Deer,BROOKFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,YERONGA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,SANDGATE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,BANYO,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,NA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,NA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,ROCKLEA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,KEPERRA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,BRIGHTON,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,CARINA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,WESTLAKE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,TARINGA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,HOLLAND PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,MITCHELTON,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,NUNDAH,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,NUNDAH,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Rabbit,COORPAROO,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,BANYO,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,KHOLO,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,DARRA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,KEDRON,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Odour,EVERTON PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,THE GAP,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BALD HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,KEDRON,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fox,BROOKFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,KEPERRA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,NORTHGATE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fox,ANSTEAD,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,UPPER BROOKFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fox,WILLAWONG,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,KHOLO,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,ANSTEAD,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Feral Cat,UPPER BROOKFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,NA,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,SANDGATE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,NUDGEE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fox,PULLENVALE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fox,ANSTEAD,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,ANSTEAD,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,RIVERHILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,MANSFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,NA,WISHART,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,SANDGATE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,KARANA DOWNS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,BOONDALL,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,YERONGA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,CHERMSIDE WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,NA,DARRA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Odour,RED HILL,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,BRACKEN RIDGE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Odour,UPPER MOUNT GRAVATT,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,GRACEVILLE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,NA,MOUNT GRAVATT EAST,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,NUNDAH,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,BRIGHTON,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WINDSOR,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ELLEN GROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,HOLLAND PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,ZILLMERE,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,HOLLAND PARK WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,KEPERRA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,NA,COORPAROO,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ANSTEAD,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,ZILLMERE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,DREWVALE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ACACIA RIDGE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Odour,MOUNT GRAVATT EAST,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,CHERMSIDE WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,NA,BRIDGEMAN DOWNS,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WYNNUM WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ASHGROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,SINNAMON PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,CALAMVALE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MOUNT CROSBY,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,NEWMARKET,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,BOONDALL,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,NA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,NA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,NA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,NA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WAKERLEY,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,OXLEY,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,MOGGILL,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Rabbit,OXLEY,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,PINKENBA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,DURACK,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,MITCHELTON,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,NEW FARM,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,BROOKFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,WISHART,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRACKEN RIDGE,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,ENOGGERA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,COORPAROO,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,WILSTON,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,AUCHENFLOWER,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Pest / Feral Animal,JAMBOREE HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,RED HILL,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,WYNNUM,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Pest / Feral Animal,SEVEN HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,CHANDLER,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,CHERMSIDE WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,GRACEVILLE,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,ELLEN GROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,CHERMSIDE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,EIGHT MILE PLAINS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,ANNERLEY,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Pest / Feral Animal,AUCHENFLOWER,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,CHERMSIDE WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fox,CAMP HILL,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,DARRA,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,BANYO,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,DARRA,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,THE GAP,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,TINGALPA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Menacing,KEDRON,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WYNNUM,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,YEERONGPILLY,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Deer,BROOKFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,MANLY WEST,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,WISHART,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,CLAYFIELD,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,SALISBURY,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INDOOROOPILLY,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,WINDSOR,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MIDDLE PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,KEPERRA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,KEPERRA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,BOONDALL,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Odour,ACACIA RIDGE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,WAVELL HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,ALGESTER,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,MOUNT GRAVATT EAST,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Pest / Feral Animal,WINDSOR,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,GRACEVILLE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BELMONT,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,MOOROOKA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,BRACKEN RIDGE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,SUNNYBANK HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Menacing,BANYO,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,KARANA DOWNS,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,FITZGIBBON,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,SUNNYBANK HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,FOREST LAKE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,BRIGHTON,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,NA,SALISBURY,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,NA,NORMAN PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,NA,ANSTEAD,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fencing Issues,BELMONT,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,MANLY,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,GEEBUNG,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,KURABY,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,HOLLAND PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,HOLLAND PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,SALISBURY,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,NORMAN PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,NORMAN PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,ASHGROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Unregistered,EAST BRISBANE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,WYNNUM,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,YERONGA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,YERONGA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,NA,LOTA,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,WAVELL HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,TARRAGINDI,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,BALD HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Deer,FIG TREE POCKET,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,INALA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,MORNINGSIDE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ASPLEY,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,RED HILL,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,BELMONT,july-to-september-2017.csv,NA,Brisbane
Animal,Cat,NA,GREENSLOPES,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,KELVIN GROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,EVERTON PARK,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,KANGAROO POINT,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Too Many Animals,BALD HILLS,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ZILLMERE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Menacing,WAKERLEY,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Defecating In Public,DURACK,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,SANDGATE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ASHGROVE,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,CORINDA,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,NA,MOOROOKA,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,NA,MORNINGSIDE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,DARRA,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,NA,CARINA,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,THE GAP,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Not An Attack,COORPAROO,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,NA,SANDGATE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Fox,MORNINGSIDE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,SANDGATE,july-to-september-2017.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRACKEN RIDGE,july-to-september-2017.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,DOOLANDELLA,july-to-september-2017.csv,NA,Brisbane
Animal,Cat Trapping,NA,RICHLANDS,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ALDERLEY,july-to-september-2017.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,MANLY,july-to-september-2017.csv,NA,Brisbane
