Animal Type,Complaint Type,Date Received,Suburb,Electoral Division
dog,Noise,December 2016,Vincent,Division 8
dog,Noise,December 2016,Vincent,Division 8
dog,Noise,December 2016,Hermit Park,Division 9
dog,Noise,December 2016,Hermit Park,Division 9
dog,Noise,December 2016,Hermit Park,Division 9
dog,Noise,December 2016,Hermit Park,Division 9
cat,Private Impound,December 2016,Hermit Park,Division 9
cat,Private Impound,December 2016,Hermit Park,Division 9
cat,Private Impound,December 2016,Hermit Park,Division 9
dog,Private Impound,December 2016,Hermit Park,Division 9
dog,Private Impound,December 2016,Hermit Park,Division 9
dog,Wandering,December 2016,Hermit Park,Division 9
dog,Noise,December 2016,Hyde Park,Division 9
dog,Private Impound,December 2016,Hyde Park,Division 9
dog,Private Impound,December 2016,Hyde Park,Division 9
cat,Private Impound,December 2016,Mysterton,Division 9
dog,Private Impound,December 2016,Mysterton,Division 9
dog,Private Impound,December 2016,Mysterton,Division 9
dog,Noise,December 2016,Pimlico,Division 9
dog,Noise,December 2016,Pimlico,Division 9
dog,Noise,December 2016,Pimlico,Division 9
dog,Attack,December 2016,Railway Estate,Division 9
cat,Enclosure,December 2016,Railway Estate,Division 9
dog,Enclosure,December 2016,Railway Estate,Division 9
dog,Enclosure,December 2016,Railway Estate,Division 9
dog,Private Impound,December 2016,Railway Estate,Division 9
dog,Aggressive Animal,December 2016,West End,Division 9
dog,Aggressive Animal,December 2016,West End,Division 9
dog,Attack,December 2016,West End,Division 9
cat,Enclosure,December 2016,West End,Division 9
dog,Enclosure,December 2016,West End,Division 9
dog,Enclosure,December 2016,West End,Division 9
dog,Private Impound,December 2016,West End,Division 9
dog,Aggressive Animal,December 2016,Unallocated,Unallocated
dog,Aggressive Animal,December 2016,Unallocated,Unallocated
dog,Aggressive Animal,December 2016,Unallocated,Unallocated
dog,Aggressive Animal,December 2016,Unallocated,Unallocated
dog,Attack,December 2016,Unallocated,Unallocated
dog,Attack,December 2016,Unallocated,Unallocated
dog,Enclosure,December 2016,Unallocated,Unallocated
cat,Private Impound,December 2016,Unallocated,Unallocated
dog,Private Impound,December 2016,Unallocated,Unallocated
dog,Private Impound,December 2016,Unallocated,Unallocated
dog,Private Impound,December 2016,Unallocated,Unallocated
dog,Private Impound,December 2016,Unallocated,Unallocated
dog,Private Impound,December 2016,Unallocated,Unallocated
dog,Private Impound,December 2016,Unallocated,Unallocated
dog,Private Impound,December 2016,Unallocated,Unallocated
cat,Wandering,December 2016,Unallocated,Unallocated
cat,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Wandering,December 2016,Unallocated,Unallocated
dog,Aggressive Animal,November 2016,Alice River,Division 1
dog,Attack,November 2016,Alice River,Division 1
dog,Attack,November 2016,Alice River,Division 1
dog,Enclosure,November 2016,Alice River,Division 1
dog,Enclosure,November 2016,Alice River,Division 1
dog,Noise,November 2016,Alice River,Division 1
dog,Noise,November 2016,Alice River,Division 1
dog,Attack,November 2016,Balgal Beach,Division 1
dog,Private Impound,November 2016,Balgal Beach,Division 1
dog,Aggressive Animal,November 2016,Bluewater,Division 1
dog,Enclosure,November 2016,Bluewater Park,Division 1
dog,Attack,November 2016,Bohle Plains,Division 1
dog,Attack,November 2016,Bohle Plains,Division 1
dog,Noise,November 2016,Bohle Plains,Division 1
dog,Noise,November 2016,Bohle Plains,Division 1
dog,Noise,November 2016,Bohle Plains,Division 1
dog,Noise,November 2016,Bohle Plains,Division 1
dog,Noise,November 2016,Bohle Plains,Division 1
dog,Aggressive Animal,November 2016,Mount Louisa,Division 1
dog,Aggressive Animal,November 2016,Mount Louisa,Division 1
dog,Enclosure,November 2016,Mount Louisa,Division 1
dog,Noise,November 2016,Mount Louisa,Division 1
dog,Private Impound,November 2016,Mount Louisa,Division 1
dog,Enclosure,November 2016,Rangewood,Division 1
dog,Attack,November 2016,Saunders Beach,Division 1
cat,Enclosure,November 2016,Shaw,Division 1
dog,Noise,November 2016,Shaw,Division 1
dog,Aggressive Animal,November 2016,Yabulu,Division 1
dog,Noise,November 2016,Yabulu,Division 1
dog,Private Impound,November 2016,Alligator Creek,Division 10
cat,Enclosure,November 2016,Idalia,Division 10
dog,Enclosure,November 2016,Idalia,Division 10
dog,Enclosure,November 2016,Idalia,Division 10
dog,Noise,November 2016,Idalia,Division 10
dog,Noise,November 2016,Idalia,Division 10
cat,Private Impound,November 2016,Idalia,Division 10
cat,Private Impound,November 2016,Idalia,Division 10
dog,Private Impound,November 2016,Idalia,Division 10
dog,Private Impound,November 2016,Idalia,Division 10
dog,Private Impound,November 2016,Idalia,Division 10
dog,Private Impound,November 2016,Idalia,Division 10
dog,Private Impound,November 2016,Idalia,Division 10
dog,Aggressive Animal,November 2016,Nome,Division 10
dog,Attack,November 2016,Nome,Division 10
dog,Private Impound,November 2016,Nome,Division 10
dog,Enclosure,November 2016,Oak Valley,Division 10
dog,Noise,November 2016,Oonoonba,Division 10
dog,Noise,November 2016,Railway Estate,Division 10
cat,Private Impound,November 2016,Railway Estate,Division 10
dog,Private Impound,November 2016,Railway Estate,Division 10
cat,Enclosure,November 2016,Wulguru,Division 10
dog,Enclosure,November 2016,Wulguru,Division 10
dog,Enclosure,November 2016,Wulguru,Division 10
dog,Noise,November 2016,Wulguru,Division 10
cat,Private Impound,November 2016,Wulguru,Division 10
dog,Private Impound,November 2016,Wulguru,Division 10
dog,Private Impound,November 2016,Wulguru,Division 10
dog,Attack,November 2016,Burdell,Division 2
dog,Enclosure,November 2016,Burdell,Division 2
dog,Noise,November 2016,Burdell,Division 2
dog,Noise,November 2016,Burdell,Division 2
dog,Noise,November 2016,Burdell,Division 2
cat,Wandering,November 2016,Burdell,Division 2
dog,Aggressive Animal,November 2016,Bushland Beach,Division 2
dog,Aggressive Animal,November 2016,Bushland Beach,Division 2
dog,Attack,November 2016,Bushland Beach,Division 2
dog,Attack,November 2016,Bushland Beach,Division 2
dog,Enclosure,November 2016,Bushland Beach,Division 2
dog,Noise,November 2016,Bushland Beach,Division 2
dog,Noise,November 2016,Bushland Beach,Division 2
dog,Noise,November 2016,Bushland Beach,Division 2
dog,Noise,November 2016,Bushland Beach,Division 2
dog,Noise,November 2016,Bushland Beach,Division 2
dog,Enclosure,November 2016,Deeragun,Division 2
dog,Enclosure,November 2016,Deeragun,Division 2
dog,Enclosure,November 2016,Deeragun,Division 2
dog,Enclosure,November 2016,Deeragun,Division 2
dog,Noise,November 2016,Deeragun,Division 2
cat,Private Impound,November 2016,Deeragun,Division 2
cat,Private Impound,November 2016,Deeragun,Division 2
cat,Private Impound,November 2016,Deeragun,Division 2
cat,Private Impound,November 2016,Deeragun,Division 2
cat,Private Impound,November 2016,Deeragun,Division 2
dog,Private Impound,November 2016,Deeragun,Division 2
dog,Private Impound,November 2016,Deeragun,Division 2
dog,Private Impound,November 2016,Deeragun,Division 2
dog,Private Impound,November 2016,Deeragun,Division 2
dog,Aggressive Animal,November 2016,Mount Low,Division 2
dog,Enclosure,November 2016,Mount Low,Division 2
dog,Noise,November 2016,Mount Low,Division 2
dog,Noise,November 2016,Mount Low,Division 2
dog,Noise,November 2016,Mount Low,Division 2
dog,Noise,November 2016,Mount Low,Division 2
dog,Noise,November 2016,Mount Low,Division 2
dog,Noise,November 2016,Mount Low,Division 2
cat,Private Impound,November 2016,Mount Low,Division 2
cat,Enclosure,November 2016,Arcadia,Division 3
dog,Noise,November 2016,Belgian Gardens,Division 3
dog,Noise,November 2016,Belgian Gardens,Division 3
dog,Noise,November 2016,Belgian Gardens,Division 3
cat,Private Impound,November 2016,Bohle,Division 3
dog,Aggressive Animal,November 2016,Garbutt,Division 3
dog,Enclosure,November 2016,Garbutt,Division 3
dog,Noise,November 2016,Garbutt,Division 3
dog,Noise,November 2016,Garbutt,Division 3
cat,Private Impound,November 2016,Garbutt,Division 3
cat,Wandering,November 2016,Garbutt,Division 3
dog,Noise,November 2016,Horseshoe Bay,Division 3
dog,Noise,November 2016,North Ward,Division 3
dog,Noise,November 2016,North Ward,Division 3
dog,Noise,November 2016,North Ward,Division 3
dog,Private Impound,November 2016,North Ward,Division 3
dog,Private Impound,November 2016,North Ward,Division 3
dog,Noise,November 2016,Pallarenda,Division 3
dog,Attack,November 2016,Picnic Bay,Division 3
dog,Enclosure,November 2016,Picnic Bay,Division 3
dog,Aggressive Animal,November 2016,South Townsville,Division 3
dog,Aggressive Animal,November 2016,South Townsville,Division 3
dog,Enclosure,November 2016,South Townsville,Division 3
dog,Noise,November 2016,South Townsville,Division 3
dog,Wandering,November 2016,South Townsville,Division 3
dog,Attack,November 2016,Condon,Division 4
dog,Enclosure,November 2016,Condon,Division 4
dog,Enclosure,November 2016,Condon,Division 4
dog,Noise,November 2016,Condon,Division 4
cat,Private Impound,November 2016,Condon,Division 4
dog,Private Impound,November 2016,Condon,Division 4
dog,Private Impound,November 2016,Condon,Division 4
dog,Private Impound,November 2016,Condon,Division 4
dog,Private Impound,November 2016,Condon,Division 4
dog,Private Impound,November 2016,Condon,Division 4
dog,Private Impound,November 2016,Condon,Division 4
dog,Private Impound,November 2016,Condon,Division 4
dog,Aggressive Animal,November 2016,Gumlow,Division 4
dog,Aggressive Animal,November 2016,Kelso,Division 4
dog,Aggressive Animal,November 2016,Kelso,Division 4
dog,Aggressive Animal,November 2016,Kelso,Division 4
dog,Aggressive Animal,November 2016,Kelso,Division 4
dog,Aggressive Animal,November 2016,Kelso,Division 4
dog,Aggressive Animal,November 2016,Kelso,Division 4
dog,Aggressive Animal,November 2016,Kelso,Division 4
dog,Aggressive Animal,November 2016,Kelso,Division 4
dog,Attack,November 2016,Kelso,Division 4
dog,Enclosure,November 2016,Kelso,Division 4
dog,Enclosure,November 2016,Kelso,Division 4
dog,Enclosure,November 2016,Kelso,Division 4
dog,Enclosure,November 2016,Kelso,Division 4
dog,Enclosure,November 2016,Kelso,Division 4
dog,Enclosure,November 2016,Kelso,Division 4
dog,Noise,November 2016,Kelso,Division 4
dog,Noise,November 2016,Kelso,Division 4
dog,Noise,November 2016,Kelso,Division 4
dog,Noise,November 2016,Kelso,Division 4
dog,Noise,November 2016,Kelso,Division 4
dog,Noise,November 2016,Kelso,Division 4
dog,Noise,November 2016,Kelso,Division 4
dog,Noise,November 2016,Kelso,Division 4
cat,Private Impound,November 2016,Kelso,Division 4
dog,Private Impound,November 2016,Kelso,Division 4
dog,Private Impound,November 2016,Kelso,Division 4
dog,Private Impound,November 2016,Kelso,Division 4
dog,Private Impound,November 2016,Kelso,Division 4
dog,Private Impound,November 2016,Kelso,Division 4
dog,Private Impound,November 2016,Kelso,Division 4
dog,Private Impound,November 2016,Kelso,Division 4
dog,Private Impound,November 2016,Kelso,Division 4
dog,Aggressive Animal,November 2016,Rasmussen,Division 4
dog,Aggressive Animal,November 2016,Rasmussen,Division 4
dog,Attack,November 2016,Rasmussen,Division 4
dog,Attack,November 2016,Rasmussen,Division 4
dog,Enclosure,November 2016,Rasmussen,Division 4
dog,Enclosure,November 2016,Rasmussen,Division 4
dog,Enclosure,November 2016,Rasmussen,Division 4
dog,Noise,November 2016,Rasmussen,Division 4
dog,Noise,November 2016,Rasmussen,Division 4
dog,Noise,November 2016,Rasmussen,Division 4
cat,Private Impound,November 2016,Rasmussen,Division 4
dog,Private Impound,November 2016,Rasmussen,Division 4
dog,Private Impound,November 2016,Rasmussen,Division 4
dog,Private Impound,November 2016,Rasmussen,Division 4
dog,Aggressive Animal,November 2016,Cranbrook,Division 5
dog,Attack,November 2016,Cranbrook,Division 5
dog,Aggressive Animal,November 2016,Kirwan,Division 5
dog,Aggressive Animal,November 2016,Kirwan,Division 5
dog,Aggressive Animal,November 2016,Kirwan,Division 5
dog,Attack,November 2016,Kirwan,Division 5
dog,Attack,November 2016,Kirwan,Division 5
dog,Attack,November 2016,Kirwan,Division 5
dog,Attack,November 2016,Kirwan,Division 5
cat,Enclosure,November 2016,Kirwan,Division 5
dog,Noise,November 2016,Kirwan,Division 5
dog,Noise,November 2016,Kirwan,Division 5
dog,Noise,November 2016,Kirwan,Division 5
dog,Noise,November 2016,Kirwan,Division 5
dog,Noise,November 2016,Kirwan,Division 5
dog,Noise,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
dog,Private Impound,November 2016,Kirwan,Division 5
cat,Wandering,November 2016,Kirwan,Division 5
dog,Noise,November 2016,Mount Louisa,Division 5
dog,Noise,November 2016,Mount Louisa,Division 5
dog,Attack,November 2016,Thuringowa Central,Division 5
dog,Attack,November 2016,Thuringowa Central,Division 5
dog,Noise,November 2016,Thuringowa Central,Division 5
dog,Private Impound,November 2016,Thuringowa Central,Division 5
dog,Private Impound,November 2016,Thuringowa Central,Division 5
dog,Private Impound,November 2016,Thuringowa Central,Division 5
